Time,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147,kcatp_r8_s124,kM_r8_s124_s23,kcatn_r8_s124,kM_r8_s124_s24,kcatp_r8_s31,kM_r8_s31_s23,kcatn_r8_s31,kM_r8_s31_s24,kI_r8_s22,kI_r8_s29,kI_r8_s33,kcatp_r9,kM_r9_s25,kcatn_r9,kM_r9_s26,kcatp_r11,kM_r11_s29,kcatn_r11,kM_r11_s30,kcatp_r14,kM_r14_s27,kcatn_r14,kM_r14_s28,kass_r15,kdiss_r15,kass_r17_s3,kdiss_r17_s3,kI_re11_s142,kass_r6_s144,kdiss_r6_s144,kass_r7_s144,kdiss_r7_s144,kass_r4_s144,kdiss_r4_s144,Vp_re11,kM_re11_s129,kM_re11_s147,ki_re11_s129,default,c2,r8,r9,r11,r14,r15,r17,r6,r7,r4,re11
1.37,3.8450321239910115,1.154967876008994,4.9178457051516205,0.08215429484837906,4.977585313283454,0.04618717733204256,3.822891816509426,1.177108183490577,5.0,5.0,0.976227509384502,4.941255134736138,0.058744865263858255,5.0,1.441472339455815,5.0,0.26126952845766976,0.2387304715423307,2.0,1.3306252664405243,0.5,0.4486385638315657,4.551361436168438,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024629807507901978,0.10137617254335513,0.5906287474571217,0.04547250352651615,0.02013351896963199,0.06609238938024453,0.0,1.2068665608292932,0.05055945062307818,0.31205696303049824
1.38,3.8329758563115934,1.1670241436884121,4.916830009782134,0.0831699902178656,4.977127779861534,0.04644091448724629,3.817000110248212,1.1829998897517913,5.0,5.0,0.9764313056512189,4.941009551982028,0.058990448017967316,5.0,1.440150614637177,5.0,0.26077342792201813,0.2392265720779823,2.0,1.3281669897617243,0.5,0.4517577029196847,4.54824229708032,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024487114941491847,0.10176242215260062,0.5877152479538573,0.04603453416539662,0.020625912356302387,0.06607985171166897,0.0,1.204364221789448,0.048669790506216074,0.31177082313114557
1.39,3.820945285258935,1.1790547147410704,4.915810466466828,0.08418953353317143,4.976664615473621,0.04669535356183817,3.8111374564699205,1.1888625435300828,5.0,5.0,0.9766400309645399,4.940765384888226,0.05923461511177012,5.0,1.4388291431062799,5.0,0.2602959590393781,0.23970404096062237,2.0,1.3257114488027535,0.5,0.45487397964410414,4.545126020355901,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024346661490493318,0.10214577981714161,0.5848182128580542,0.04659868997203565,0.021119344832300393,0.06606727040406546,0.0,1.201727277595694,0.046833638624944926,0.31148448951345864
1.4,3.808941747966369,1.1910582520336366,4.914787103904888,0.08521289609511194,4.9761957989546275,0.046950505202063134,3.8053036911330356,1.1946963088669675,5.0,5.0,0.9768536958433086,4.940522611240982,0.05947738875901445,5.0,1.4375079266465969,5.0,0.25983658813786253,0.2401634118621379,2.0,1.3232586446053787,0.5,0.45798739207132055,4.542012607928684,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02420841369180008,0.10252628595814829,0.5819375278394623,0.04716495500269872,0.021613836911721432,0.06605465095667173,0.0,1.1989576350487836,0.04505033348139253,0.3111979625558049
1.41,3.796966562553259,1.2030334374467466,4.913759950386466,0.08624004961353385,4.975721309300544,0.04720637968346355,3.799498651347045,1.2005013486529583,5.0,5.0,0.9770723110159912,4.94028120916606,0.05971879083393522,5.0,1.4361869670630514,5.0,0.2593947880732296,0.2406052119267708,2.0,1.3208085781966148,0.5,0.4610979382718571,4.538902061728147,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02407233851179483,0.1029039803769423,0.5790730795910282,0.047733313539866075,0.022109408351743756,0.06604199910957509,0.0,1.196057216001688,0.043319174110671085,0.31091124263798475
1.42,3.7850210278114256,1.2149789721885798,4.912729033802216,0.08727096619778425,4.975241125664828,0.04746298692786621,3.7937221753564265,1.2062778246435768,5.0,5.0,0.9772958874073047,4.940041157123553,0.05995884287644275,5.0,1.4348662661982723,5.0,0.2589700391769649,0.2410299608230356,2.0,1.3183612505805307,0.5,0.46420561632033075,4.535794383679674,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023938403346119207,0.10327890226430551,0.5762247558145092,0.048303750086955324,0.022606078187591888,0.06602932105926662,0.0,1.193027956399573,0.04163942564560383,0.3106243301403943
1.43,3.7731064228915803,1.2268935771084248,4.911694381652819,0.08830561834718019,4.974755227354785,0.04772033652036869,3.7879741025246365,1.2120258974753666,5.0,5.0,0.9775244361248451,4.939802433902685,0.06019756609731071,5.0,1.4335458259488523,5.0,0.25856183020432993,0.2414381697956705,2.0,1.3159166627300505,0.5,0.46731042429552083,4.5326895757044845,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023806576018874457,0.10365109020980119,0.5733924452062003,0.04887624936304344,0.023103864767498844,0.06601662367334171,0.0,1.1898718053096318,0.040010325055315286,0.310337225443178
1.44,3.7612240072415872,1.2387759927584179,4.9106560210602686,0.08934397893973149,4.9742635938278115,0.047978437722168574,3.7822542733156026,1.2177457266844005,5.0,5.0,0.9777579684500197,4.939565018609762,0.060434981390234545,5.0,1.4322256479967843,5.0,0.25816965822798565,0.24183034177201485,2.0,1.3134748157217024,0.5,0.4704123602799029,4.529587639720102,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02367682478453425,0.1040205822229997,0.5705760374415456,0.0494507962966241,0.023602785779035698,0.06600391091868385,0.0,1.1865907241763822,0.03843108209706735,0.3100499289399632
1.45,3.7493750218650828,1.2506249781349223,4.909613978788293,0.0903860212117062,4.9737662046868625,0.048237299461596786,3.7765625292621308,1.2234374707378721,5.0,5.0,0.9779964958515397,4.939328890620084,0.0606711093799121,5.0,1.4309057320475331,5.0,0.2577930230031488,0.24220697699685165,2.0,1.311035711619846,0.5,0.4735114223563849,4.52648857764362,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023549118345925643,0.10438741581701612,0.5677754231534311,0.050027376014307526,0.024102858230179644,0.06599116047154796,0.0,1.183186687319747,0.036900854066769156,0.30976244112841816
1.46,3.7375606867483078,1.2624393132516973,4.908568281236227,0.09143171876377192,4.973263039678156,0.04849693038840465,3.770898712972287,1.2291012870277167,5.0,5.0,0.9782400299334386,4.939094029634411,0.06090597036558472,5.0,1.4295860784019696,5.0,0.25743143737681834,0.2425685626231821,2.0,1.308599352185849,0.5,0.47660760861316365,4.523392391386841,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023423425822208053,0.10475162791108968,0.5649904939292792,0.05060597384419661,0.024604098561734844,0.06597835794659113,0.0,1.1796616788495484,0.0354187959672376,0.30947476247897476
1.47,3.725782201064669,1.2742177989353363,4.907518954452128,0.09248104554787179,4.972754078687247,0.04875733888219719,3.765262668108244,1.2347373318917592,5.0,5.0,0.9784885824305544,4.938860415659636,0.06113958434036083,5.0,1.4282666873866128,5.0,0.257084426066379,0.24291557393362143,2.0,1.3061657391639963,0.5,0.4797009171426947,4.52029908285731,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023299716753002964,0.10511325486442626,0.5622211422946854,0.05118657530862282,0.02510652266453335,0.06596548931232071,0.0,1.176017692135823,0.033984056814715134,0.30918689346389555
1.48,3.714040743128331,1.2859592568716742,4.906466024144159,0.09353397585584107,4.972239301735267,0.049018533065009355,3.75965423936763,1.240345760632373,5.0,5.0,0.9787421651997228,4.938628028996304,0.06137197100369257,5.0,1.4269475590677274,5.0,0.2567515254890359,0.24324847451096454,2.0,1.3037348744249393,0.5,0.4827913460411942,4.51720865395881,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023177961098586324,0.10547233249816428,0.559467261698394,0.05176916611784303,0.02561014590523923,0.06595253710120486,0.0,1.1722567290475547,0.03259578078682958,0.3088988345720304
1.49,3.702337470109185,1.2976625298908206,4.90540951569032,0.09459048430967876,4.971718688975284,0.04928052081782131,3.7540732724672283,1.2459267275327746,5.0,5.0,0.979000790206894,4.938396850232654,0.06160314976734231,5.0,1.4256286932353086,5.0,0.2564322845903879,0.24356771540961253,2.0,1.3013067599736967,0.5,0.48587889340864626,4.514121106591358,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023058129236604417,0.10582889610607402,0.5567287464985379,0.05235373216464999,0.026114983160332464,0.06593948021033302,0.0,1.1683807989608015,0.0312531131886706,0.30861058630978433
1.5,3.690673517747817,1.3093264822521884,4.90434945414818,0.09565054585181924,4.9711922206886765,0.0495433097970738,3.748519614126683,1.2514803858733201,5.0,5.0,0.9792644695142488,4.938166860238647,0.06183313976134906,5.0,1.4243100893870684,5.0,0.2561262656730015,0.24387373432699896,2.0,1.2988813979576528,0.5,0.4889635573488103,4.511036442651195,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022940191958450526,0.106182980465262,0.5540054919489853,0.05294025951898231,0.0266210488500932,0.06592629370302805,0.0,1.1643919177579862,0.029955206567346064,0.308322149202096
1.51,3.6790500064025338,1.3209499935974716,4.903285864118773,0.09671413588122539,4.970659877338531,0.04980690715776967,3.7429931122923024,1.257006887707701,5.0,5.0,0.9795332155036993,4.937938040220058,0.06206195977993738,5.0,1.4229917476988194,5.0,0.25583302332769053,0.24416697667230994,2.0,1.2964587901800084,0.5,0.49204533597057937,4.507954664029425,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022824120540504526,0.10653461973812264,0.5512973943033992,0.053528734503414034,0.02712835636826559,0.06591296165208704,0.0,1.1602921130528943,0.028701119229975956,0.3080335237422427
1.52,3.6674680401683766,1.3325319598316288,4.902218769770063,0.09778123022993601,4.970121639560638,0.05007131959760435,3.7374936160981647,1.2625063839018382,5.0,5.0,0.9798070408417578,4.937710371706859,0.06228962829313631,5.0,1.421673668915624,5.0,0.2555521073229938,0.24444789267700662,2.0,1.2940389381543247,0.5,0.4951242273878606,4.504875772612144,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022709886728744567,0.10688384749338413,0.5486043507903252,0.05411914368015963,0.02763691817291862,0.06589947566930765,0.0,1.1560834227767718,0.027489828486716914,0.3077447103971592
1.53,3.6559286977083807,1.3440713022916249,4.901148195051245,0.09885180494875348,4.969577488079855,0.05033655378513321,3.7320209755129765,1.2679790244870266,5.0,5.0,0.9800859581350114,4.937483836462991,0.06251616353700501,5.0,1.4203558529518892,5.0,0.2552830941550902,0.24471690584491024,2.0,1.2916218438063656,0.5,0.4982002297176872,4.501799770282318,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022597462627589385,0.10723069686944205,0.5459262594346971,0.054711473732212385,0.028146746668275574,0.06588581639764723,0.0,1.151767885471162,0.026320387216860117,0.3074557096800799
1.54,3.644433037032558,1.3555669629674476,4.900074163585864,0.09992583641413508,4.969027403752084,0.05060261614163128,3.726575041515789,1.2734249584842143,5.0,5.0,0.9803699801062845,4.937258416528428,0.06274158347156865,5.0,1.4190382996642164,5.0,0.2550255703641701,0.2449744296358303,2.0,1.289207509086583,0.5,0.5012733410813063,4.498726658918699,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022486820755647036,0.10757520049810036,0.5432630191386528,0.05530571152263589,0.028657853755397505,0.06587196374657767,0.0,1.1473475442342707,0.025191844472866463,0.30716652211063217
1.55,3.6329820953821246,1.367017904617881,4.898996698677637,0.10100330132236246,4.96847136756216,0.050869512849765604,3.721155666086123,1.2788443339138802,5.0,5.0,0.9806591195880743,4.937034094214817,0.06296590578517954,5.0,1.4177210088617542,5.0,0.2547791327776906,0.24522086722230982,2.0,1.2867959359648977,0.5,0.5043435596042225,4.495656440395782,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022377934041737824,0.10791739051241821,0.5406145296713936,0.05590184409133614,0.02917025085001372,0.0658578970314927,0.0,1.1428244459057402,0.02410324836921591,0.306877148214332
1.56,3.62157688910817,1.3784231108918357,4.897915823316416,0.10208417668358322,4.967909360621697,0.05113724986252497,3.7157627021938824,1.284237297806121,5.0,5.0,0.9809533895157782,4.936810852101065,0.06318914789893082,5.0,1.4164039803156865,5.0,0.2545433887728398,0.24545661122716067,2.0,1.2843871264259135,0.5,0.5074108834162404,4.492589116583765,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022270775820597086,0.10825729855465645,0.5379806916590252,0.05649985865176269,0.029683948900882356,0.06584359510112603,0.0,1.1382006402432276,0.02305364910929934,0.3065875885221192
1.57,3.6102184139967672,1.389781586003238,4.896831560178659,0.10316843982134088,4.967341364169028,0.05140583290050295,3.710396003797586,1.2896039962024173,5.0,5.0,0.9812528029304685,4.93658867303046,0.06341132696953616,5.0,1.415087214417896,5.0,0.2543179554030372,0.24568204459696322,2.0,1.2819810821382185,0.5,0.510475310652831,4.489524689347174,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022165319833335955,0.10859495578138396,0.5353614065785399,0.05709974259065435,0.030198958384151237,0.06582904501191811,0.0,1.1334781795549835,0.02204209625750377,0.3062978435357467
1.58,3.598907648383862,1.4010923516161433,4.895743931593597,0.10425606840640271,4.966767359582268,0.05167526737640121,3.705055425894614,1.2949445741053895,5.0,5.0,0.9815573730413308,4.936367540117375,0.06363245988262126,5.0,1.413770716896328,5.0,0.25410245142581644,0.24589754857418394,2.0,1.2795778020870598,0.5,0.5135368394647736,4.486463160535232,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02206154025822764,0.10893039285081141,0.5327565767772254,0.05770148348681335,0.03071528914774395,0.06581430403859612,0.0,1.1286591212294275,0.021067599392714284,0.3060079134789945
1.59,3.5876455485712153,1.4123544514287898,4.8946529596040635,0.10534704039593622,4.966187328356166,0.0519455585203828,3.699740824427921,1.3002591755720825,5.0,5.0,0.9818671131234509,4.936147436727521,0.06385256327247509,5.0,1.4124544923351012,5.0,0.2538965089207324,0.24610349107926802,2.0,1.2771772858274861,0.5,0.5165954680049606,4.483404531995045,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021959411654868154,0.10926363995919697,0.5301661054220996,0.058305069077368855,0.03123295066963025,0.06579941422397484,0.0,1.1237455223753154,0.02012918849491149,0.305717798637015
1.6,3.576433049596919,1.4235669504030861,4.893558665961485,0.10644133403851504,4.96560125210415,0.05221671136573545,3.694452056292576,1.305547943707427,5.0,5.0,0.9821820365301144,4.935928346476597,0.0640716535233986,5.0,1.4111385454808458,5.0,0.2536997712825267,0.24630022871747373,2.0,1.2747795328284892,0.5,0.5196511944310853,4.48034880556892,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021858908969276794,0.10959472684312266,0.5275898964981948,0.05891048726055979,0.031751952028242436,0.0657844195965962,0.0,1.1187394398962667,0.019225905660867116,0.3054274992878191
1.61,3.5652710657071114,1.434728934292894,4.892461072124549,0.1075389278754514,4.965009112558952,0.05248873074232992,3.6891889793367305,1.3108110206632726,5.0,5.0,0.9825021566987182,4.935710253227916,0.0642897467720804,5.0,1.4098228821145566,5.0,0.2535118919745804,0.24648810802542,2.0,1.2723845420352757,0.5,0.5227040169074433,4.477295983092563,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02176000753502743,0.10992368278367978,0.5250278548041759,0.059517726096479845,0.03227230188895469,0.06576937760904511,0.0,1.1136429302807573,0.018356800420580806,0.3051370156559745
1.62,3.554160490292298,1.4458395097077075,4.891360199264453,0.10863980073554644,4.964410891570723,0.05276162128404576,3.683951452352604,1.3160485476473995,5.0,5.0,0.9828274871452306,4.935493141088184,0.06450685891181235,5.0,1.4085075091449117,5.0,0.2533325346446887,0.2466674653553117,2.0,1.2699923118223957,0.5,0.5257539336051459,4.474246066394859,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0216626830681825,0.11025053661406879,0.5224798859431604,0.06012677380417103,0.032794008519344456,0.06575436031271864,0.0,1.1084580488446067,0.017520931983204063,0.30484634790710435
1.63,3.5431021958236735,1.4568978041763319,4.890256068270159,0.10974393172984039,4.9638065711051516,0.053035387436197054,3.6787393350674713,1.3212606649325318,5.0,5.0,0.9831580414586515,4.935276994403291,0.06472300559670532,5.0,1.4071924347015883,5.0,0.2531613732408359,0.24683862675916454,2.0,1.2676028399468704,0.5,0.528800942702333,4.471199057297672,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02156691166209244,0.11057531672720083,0.519945896313614,0.06073761875871678,0.033317079804453906,0.06573945552723393,0.0,1.1031868489728613,0.016717371499878342,0.3045554961423237
1.64,3.5320970355163923,1.4679029644836126,4.889148699735697,0.11085130026430226,4.963196133248296,0.05331003342362311,3.6735524881576005,1.3264475118424024,5.0,5.0,0.9834938333280806,4.935061797762114,0.06493820223788123,5.0,1.405877664405212,5.0,0.2529980888058947,0.2470019111941057,2.0,1.2652161254202852,0.5,0.5318450423771065,4.468154957622899,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02147266980010266,0.11089805106887013,0.5174257931114624,0.06135024949828962,0.03384152318096825,0.06572471792349655,0.0,1.0978313831830007,0.01594518668021286,0.3042644605964284
1.65,3.521145843377126,1.4788541566228786,4.888038113964265,0.11196188603573538,4.96257956020514,0.053585563255580566,3.668390773240717,1.3316092267592863,5.0,5.0,0.9838348765392788,4.934847535992824,0.06515246400717187,5.0,1.4045632012144096,5.0,0.25284236937948756,0.24715763062051282,2.0,1.2628321685855202,0.5,0.5348862308072726,4.465113769192733,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021379934350411602,0.11121876714444406,0.5149194843218141,0.06196465472188631,0.03436734564725451,0.06571016714250644,0.0,1.0923937025370067,0.015203442439560143,0.30397324164738104
