Time,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS,A,B,D,E,F,k2,L,R,mw92b257b7_00af_4fd6_a11b_8e4655a4ba65,mw0ad64e84_bb75_4be4_a9c3_2d4741b0f45f,mwfe8e89cf_3c67_4dd5_939e_b4cfee2e0778,mw004dcb62_da5f_41c7_a7bd_033574894f48,mw78dd80b8_e003_4c62_81d1_547d001767af,mw3a93c3a6_623a_44fe_84e9_a47823defd1f,mwd21d3f76_d133_4053_8e44_02a538657e0a,mwf998b218_be11_4aa4_81ae_41141861fb42,mwfbff577a_4e9c_40fe_8777_eb0ceade28c9,mwd8bf5d8f_ad00_4119_bde1_91015ef2cd7c,mwe3841c25_6042_49c2_9feb_90cbf6751167,mw219cf65d_18cc_4f7e_ab5a_5b87cda6fc43,mwa3072851_e3e4_4767_ac41_49fa7c0de7a7,mwd3b36919_202a_4fed_a3c8_1a3a60594404,cytosol,outside,mitochondria,ER_store,kPLC,JPump,JChannel,kPhosphatase,inhibition_parameter1,inhibition_parameter2,mwbdcd6a40_1ae7_4c86_a99f_1fba0b8beaf7,mw530793e3_76b2_4483_be11_e94364306712,mw5658298a_d96a_4b97_9a4f_6f06dad35824,mw700bd02b_9fc4_47e7_864a_967c03874dd6,mw06f8fde4_d97b_4d5f_b71e_d93aa53e9932,mw8021d532_dd9b_4e34_a865_c2bb1689b0b5,mw1f122e51_99cb_4a32_a12e_4c2921920a17,mw89d547e1_8d48_4cd2_ba3d_e4390294089d,mwa61047ec_49c1_47b2_b78e_4d84a33d432a,ERtoMito,mw1c50c3d1_dab9_423a_8373_6a4c75479b54
1.67,0.06345092365444881,0.027963677657522116,0.002015305834349818,0.013000007665499115,0.26600000391832873,0.01999999599730839,1000.0,0.0011972023282889842,1.9851398027178022,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06345092365444881,0.03090590892302332,0.04687179455868553,0.05592735531504423,8.087953387237075e-05,3.627550501829673e-05,0.0007745854172136744,0.0011888035181682208,2.811460261406922e-08,1.3000007665499115e-08,2.7304784920605766e-07,1.354257289472324e-08,1.999999599730839e-08,2.660000039183287e-07,3.7515758727984445e-06,0.0014496431306809956,0.0005345988637109523
1.68,0.06361231891318864,0.02803896664121554,0.0020157559541636866,0.013000007817688177,0.266000003989229,0.01999999593246557,1000.0,0.0012064115229976093,1.9849650289169125,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06361231891318864,0.03104496164108508,0.047126900946390125,0.05607793328243108,8.170553689903356e-05,3.628360717494635e-05,0.0007746433646560087,0.0011943026523251802,2.8323546115840967e-08,1.3000007817688177e-08,2.7313231601832645e-07,1.3488858867154179e-08,1.999999593246557e-08,2.66000003989229e-07,3.7898873018654757e-06,0.0014575330189605194,0.0005382684370111841
1.69,0.06377486337379698,0.028114368416845836,0.0020162143134055594,0.013000007971976296,0.2660000040609771,0.019999995867085747,1000.0,0.0012156636489061416,1.9847890083334334,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06377486337379698,0.03118519471178547,0.047384581940507604,0.05622873683369167,8.254379900123869e-05,3.629185764130007e-05,0.000774701771565959,0.0011998498695029204,2.8534417856319965e-08,1.3000007971976295e-08,2.7321742298406655e-07,1.3435173275699806e-08,1.9999995867085746e-08,2.660000040609771e-07,3.82876728199143e-06,0.0014655025342425034,0.0005419490486524641
1.7,0.06393857077397187,0.02818989219653527,0.0020166810343690343,0.013000008128382845,0.26600000413357955,0.019999995801169214,1000.0,0.0012249594041291842,1.984611726052224,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06393857077397187,0.03132662306815179,0.04764488643343994,0.05637978439307054,8.339456067543476e-05,3.6300258618642616e-05,0.0007747606439226375,0.0012054457967683467,2.8747236055553488e-08,1.3000008128382845e-08,2.733031781416239e-07,1.3381516169831095e-08,1.9999995801169212e-08,2.660000041335795e-07,3.868226965638031e-06,0.001473553188663091,0.0005456409061393014
1.71,0.06410345518930767,0.028265547148276993,0.0020171562417609277,0.013000008286927382,0.26600000420704273,0.019999995734716256,1000.0,0.001234299500057822,1.9844331668006858,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06410345518930767,0.03146926198749608,0.047907864234917275,0.05653109429655399,8.425806886660389e-05,3.630881235169669e-05,0.0007748199878486896,0.0012110910757544234,2.8962019173702603e-08,1.3000008286927381e-08,2.733895897219116e-07,1.3327887564959163e-08,1.9999995734716255e-08,2.6600000420704274e-07,3.9082778042643334e-06,0.0014816865227294002,0.0005493442203723825
1.72,0.06426953103878562,0.028341342400191722,0.0020176400627636695,0.013000008447629647,0.26600000428137344,0.01999999566772715,1000.0,0.0012436846616075857,1.9842533149428825,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06426953103878562,0.03161312709776706,0.04817356609814444,0.056682684800383444,8.513457716572248e-05,3.631752112974605e-05,0.000774879809613084,0.00121678636294352,2.9178785910163263e-08,1.3000008447629647e-08,2.734766661519145e-07,1.327428744363445e-08,1.999999566772715e-08,2.6600000428137343e-07,3.948931557480634e-06,0.0014899041061281785,0.000553059205695372
1.73,0.0644368130904528,0.028417287044786622,0.0020181326270995305,0.013000008610509576,0.2660000043565782,0.01999999560020219,1000.0,0.001253115627473897,1.984072154473459,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.0644368130904528,0.03175823438409106,0.04844204374673834,0.056834574089573243,8.602434601440168e-05,3.632638728779154e-05,0.0007749401156339977,0.0012225323299593187,2.939755520253049e-08,1.3000008610509575e-08,2.7356441605831134e-07,1.3220715756723525e-08,1.999999560020219e-08,2.660000043565782e-07,3.990200302535109e-06,0.0014982075385589178,0.000556786079943265
1.74,0.06460531646728998,0.02849339014321656,0.002018634067096673,0.013000008775587287,0.266000004432664,0.019999995532141657,1000.0,0.0012625931503950016,1.9838896690113619,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06460531646728998,0.03190460019550319,0.04871334990247554,0.05698678028643312,8.69276429169768e-05,3.633541320774011e-05,0.0007750009124817939,0.0012283296638673721,2.9618346225390778e-08,1.3000008775587286e-08,2.736528482712145e-07,1.3167172424565497e-08,1.9999995532141655e-08,2.6600000443266394e-07,4.032096444145719e-06,0.0015065984505920273,0.0005605250644922391
1.75,0.06477505665326803,0.028569660729547613,0.0020191445177570344,0.0130000089428831,0.26600000450963746,0.019999995463545826,1000.0,0.0012721179974223866,1.9837058417933624,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06477505665326803,0.032052241251868896,0.04898753831386829,0.05713932145909523,8.784474266032033e-05,3.6344601319626616e-05,0.0007750622068820938,0.0012341790674843622,2.984117838892573e-08,1.30000089428831e-08,2.737419718280283e-07,1.3113657338110432e-08,1.9999995463545827e-08,2.660000045096374e-07,4.074632724690057e-06,0.0015150785045526273,0.0005642763843109538
1.76,0.064946049499593,0.02864610781502289,0.0020196641168260354,0.013000009112417523,0.26600000458750567,0.01999999539441499,1000.0,0.0012816909501986815,1.983520655667378,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.064946049499593,0.03220117465099685,0.04926466378558921,0.05729221563004578,8.877592754166906e-05,3.635395410286863e-05,0.0007751240057189471,0.0012400812596961405,3.0066071337310277e-08,1.3000009112417523e-08,2.738317959774275e-07,1.3060170360041807e-08,1.9999995394414988e-08,2.6600000458750564e-07,4.117822234766622e-06,0.0015236493954305943,0.0005680402680132404
1.77,0.06511831123157083,0.028722740392057796,0.002020193004868784,0.013000009284211272,0.2660000046662756,0.019999995324749418,1000.0,0.0012913128052587167,1.9833340930851457,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06511831123157083,0.032351417876319594,0.049544782208512855,0.05744548078411559,8.972148760713898e-05,3.6363474087638115e-05,0.0007751863160382487,0.001246036975799525,3.029304494745575e-08,1.3000009284211271e-08,2.739223301836742e-07,1.3006711325751645e-08,1.9999995324749417e-08,2.660000046662756e-07,4.161678424251531e-06,0.0015323128518096758,0.0005718169479182757
1.78,0.06529185846858948,0.0287995674300545,0.002020731325488066,0.013000009458285246,0.2660000047459546,0.0199999952545494,1000.0,0.0013009843748080457,1.9831461360811946,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06529185846858948,0.03250298881606874,0.04982795058303954,0.057599134860109,9.068172097079184e-05,3.637316385878519e-05,0.0007752491450557706,0.0012520469683012468,3.052211934459729e-08,1.3000009458285246e-08,2.740135841376145e-07,1.2953280040339871e-08,1.9999995254549397e-08,2.660000047459546e-07,4.2062151170913815e-06,0.0015410706365888518,0.0005756066602959725
1.79,0.06546670821995973,0.02887659788661812,0.002021279225280784,0.013000009634660557,0.2660000048265496,0.019999995183815206,1000.0,0.0013107064866245183,1.9829567662770269,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06546670821995973,0.03265590576144591,0.05011422705736696,0.05775319577323624,9.165693401001694e-05,3.638302605505411e-05,0.000775312500156813,0.0012581120068858183,3.075331488560396e-08,1.3000009634660555e-08,2.741055677554713e-07,1.2899876283212092e-08,1.9999995183815204e-08,2.660000048265496e-07,4.251446520358368e-06,0.0015499245481659883,0.0005794096452659676
1.8,0.06564287788922783,0.028953840713532686,0.002021836853885884,0.013000009813358512,0.2660000049080683,0.019999995112547107,1000.0,0.0013204799842684279,1.982765964876454,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06564287788922783,0.032810187412167534,0.05040367096204352,0.05790768142706537,9.264744161409408e-05,3.63930633699459e-05,0.0007753763888988335,0.001264232878676754,3.098665215283097e-08,1.3000009813358512e-08,2.741982911819484e-07,1.2846499810003939e-08,1.9999995112547106e-08,2.660000049080683e-07,4.2973872357719165e-06,0.0015588764215065008,0.000583226146816849
1.81,0.0658203852860622,0.029031304858064565,0.0020224043641140724,0.013000009994400638,0.26600000499051785,0.019999995040745382,1000.0,0.0013303057275686394,1.9825737126530154,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.0658203852860622,0.03296585288866451,0.050696342841106176,0.05806260971612913,9.365356748371358e-05,3.64032785540533e-05,0.0007754408190167639,0.0012704103887632183,3.122215195743788e-08,1.3000009994400638e-08,2.7429176479720845e-07,1.2793150352246067e-08,1.999999504074538e-08,2.6600000499051783e-07,4.344052273583616e-06,0.0015679281291063767,0.0005870564129314578
1.82,0.06599924863435698,0.02910899926678216,0.0020229819120363562,0.013000010177808656,0.266000005073906,0.019999994968410297,1000.0,0.0013401845929718126,1.9823799899413495,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06599924863435698,0.033122921741019294,0.05099230448646752,0.05821799853356432,9.467564441903786e-05,3.641367441665441e-05,0.0007755057984270428,0.001276645360598906,3.145983533715963e-08,1.3000010177808655e-08,2.743859992219633e-07,1.2739827618274268e-08,1.9999994968410295e-08,2.6600000507390595e-07,4.391457065930171e-06,0.0015770815820556965,0.0005909006956564026
1.83,0.06617948658057106,0.029186932889348444,0.002023569657074924,0.013000010363604509,0.2660000051582403,0.019999994895542116,1000.0,0.001350117473900806,1.9821847766283136,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06617948658057106,0.033281413958143054,0.051291618973248444,0.05837386577869689,9.571401461868084e-05,3.642425382734863e-05,0.0007755713352317751,0.0012829386364120656,3.169972355379732e-08,1.3000010363604509e-08,2.744810053227175e-07,1.2686531294133573e-08,1.9999994895542116e-08,2.660000051582403e-07,4.439617480692317e-06,0.001586338731131395,0.0005947592511731061
1.84,0.06636111819739807,0.029265114688871285,0.002024167762084956,0.013000010551810347,0.26600000524352857,0.019999994822141112,1000.0,0.0013601052809820726,1.981988052148877,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06636111819739807,0.033441349972871896,0.05159435070658277,0.05853022937774257,9.676902996142712e-05,3.6435019717529204e-05,0.0007756374377213286,0.0012892910774550672,3.1941838083862466e-08,1.3000010551810346e-08,2.7457679421471934e-07,1.263326104591438e-08,1.9999994822141112e-08,2.660000052435286e-07,4.488549834552765e-06,0.0015957015682448279,0.000598632339815997
1.85,0.06654416298652037,0.029343553653772742,0.0020247763934361043,0.013000010742448548,0.26600000532977874,0.01999999474820753,1000.0,0.0013701489422493192,1.9817897954829418,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06654416298652037,0.03360275066625308,0.05190056547233896,0.058687107307545484,9.784105229154374e-05,3.644597508184987e-05,0.0007757041143766498,0.0012957035642232062,3.2186200607295914e-08,1.3000010742448547e-08,2.7467337726448554e-07,1.2580016522350913e-08,1.999999474820753e-08,2.660000053297787e-07,4.538270906220338e-06,0.0016051721280104835,0.0006025202260799352
1.86,0.06672864090164647,0.029422258782710792,0.002025395721142869,0.013000010935541697,0.2660000054169987,0.019999994673741636,1000.0,0.0013802494039294444,1.9815899851314056,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06672864090164647,0.03376563738974204,0.0522103304458569,0.058844517565421584,9.893045383339888e-05,3.645712298057164e-05,0.0007757713738786069,0.0013021769973868235,3.243283302258816e-08,1.3000010935541697e-08,2.747707661024709e-07,1.2526797351561213e-08,1.9999994673741635e-08,2.660000054169987e-07,4.588797955650857e-06,0.0016147524880161927,0.0006064231788509237
1.87,0.06691457235129708,0.0295012390969829,0.0020260259189497265,0.013000011131112606,0.26600000550519665,0.01999999459874367,1000.0,0.0013904076306520243,1.9813885991129392,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06691457235129708,0.03393003196961627,0.05252371424527705,0.0590024781939658,0.00010003761750037403,3.6468466541095074e-05,0.0007758392251104209,0.0013087122980191,3.268175743423567e-08,1.3000011131112605e-08,2.7486897262569154e-07,1.247360314384251e-08,1.9999994598743667e-08,2.6600000550519665e-07,4.640148738364826e-06,0.001624444770472486,0.0006103414714107262
1.88,0.06710197820747837,0.029580503645313068,0.002026667164431705,0.013000011329184309,0.2660000055943808,0.019999994523213892,1000.0,0.0014006246058295426,1.9811856149547298,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06710197820747837,0.03409595671659127,0.05284078697406941,0.059161007290626136,0.00010116293724915966,3.6480008959770686e-05,0.0007759076771621696,0.0013153104080322587,3.293299614729663e-08,1.3000011329184308e-08,2.749680090033189e-07,1.2420433492778424e-08,1.999999452321389e-08,2.660000055943808e-07,4.692341521869484e-06,0.00163425114352792,0.0006142753815055685
1.89,0.06729087981481403,0.029660061508311557,0.0020273196390978277,0.013000011529780066,0.2660000056845595,0.019999994447152534,1000.0,0.0014109013320531944,1.9809810096827485,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06729087981481403,0.03426343443587025,0.05316162026423343,0.059320123016623115,0.00010230681844887705,3.64917535037609e-05,0.0007759767393354977,0.001321972290632966,3.318657166180176e-08,1.3000011529780065e-08,2.750678876825444e-07,1.236728797627946e-08,1.9999994447152533e-08,2.6600000568455947e-07,4.745395102767886e-06,0.0016441738226051577,0.0006182251914184797
1.9,0.06748129900204022,0.02973992180187828,0.002027983528516232,0.013000011732923361,0.2660000057757413,0.019999994370559843,1000.0,0.0014212388315717566,1.98077475980956,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06748129900204022,0.03443248843932094,0.05348628732000729,0.05947984360375656,0.00010346967827731815,3.650370351329218e-05,0.0007760464211492133,0.0013286989308644165,3.344250666955457e-08,1.3000011732923361e-08,2.751686213956827e-07,1.2314166157032744e-08,1.9999994370559843e-08,2.660000057757413e-07,4.79932882512518e-06,0.0016542150717528028,0.0006221911880710449
1.91,0.06767325811806009,0.029820093668476953,0.0020286590226602647,0.013000011938637902,0.26600000586793476,0.01999999429343605,1000.0,0.0014316381476220468,1.9805668412965838,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06767325811806009,0.03460314257954398,0.053814862954320364,0.059640187336953907,0.00010465194628292391,3.651586240788476e-05,0.0007761167323535795,0.0013354913370221193,3.370082408320167e-08,1.3000011938637902e-08,2.7527022317980706e-07,1.226106757627421e-08,1.9999994293436047e-08,2.6600000586793475e-07,4.85416260652182e-06,0.0016643772047727947,0.00062617366344816
1.92,0.06786678001309913,0.029900586295918588,0.0020293463157621703,0.013000012146947624,0.2660000059611486,0.01999999421578138,1000.0,0.0014421003438598908,1.9803572295734466,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06786678001309913,0.03477542123525498,0.05414742364544692,0.059801172591837176,0.0001058540646265266,3.652823368371906e-05,0.0007761876829253833,0.0013423505401349157,3.3961546990688085e-08,1.3000012146947624e-08,2.7537270636854836e-07,1.2207991763021349e-08,1.9999994215781377e-08,2.6600000596114855e-07,4.909916949252005e-06,0.001674662586972585,0.0006301729142909313
1.93,0.06806188805122534,0.029981408920620938,0.0020300456064488493,0.013000012357876695,0.26600000605539176,0.01999999413759607,1000.0,0.001452626504878283,1.9801458995247136,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06806188805122534,0.03494934932446277,0.054484047584485946,0.059962817841241876,0.00010707648852581646,3.654082091607929e-05,0.000776259283074061,0.0013492775945536,3.422469865087355e-08,1.3000012357876695e-08,2.7547608459985424e-07,1.2154938234464405e-08,1.999999413759607e-08,2.6600000605539177e-07,4.966612960924616e-06,0.001685073636633586,0.0006341892422055029
1.94,0.06825860612707563,0.03006257082889195,0.002030757097915847,0.013000012571449523,0.26600000615067326,0.019999994058880335,1000.0,0.001463217736872451,1.9799328254722393,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06825860612707563,0.03512495232144761,0.054824814722733206,0.0601251416577839,0.00010831968674228803,3.6553627762485245e-05,0.000776331543249372,0.0013562735786934801,3.449030249393254e-08,1.3000012571449523e-08,2.75580371825941e-07,1.2101906495333483e-08,1.9999994058880332e-08,2.6600000615067323e-07,5.024272377033664e-06,0.0016956128264762847,0.0006382229538246848
1.95,0.06845695867755822,0.030144081360842002,0.0020314809980567228,0.013000012787690748,0.2660000062470022,0.019999993979634388,1000.0,0.001473875168132235,1.979717981162742,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06845695867755822,0.03530225626931666,0.055169806822227684,0.060288162721684004,0.00010958414205382153,3.6566657965021004e-05,0.0007764044741473743,0.0013633395956035262,3.47583821140551e-08,1.3000012787690747e-08,2.7568558232074413e-07,1.2048896038768156e-08,1.9999993979634388e-08,2.660000062470022e-07,5.082917582861512e-06,0.0017062826852235367,0.0006422743609002322
1.96,0.06865697069384047,0.03022594991427629,0.002032217519595442,0.013000013006625243,0.26600000634438786,0.019999993899858442,1000.0,0.001484599949545611,1.9795013397550765,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06865697069384047,0.0354812877928461,0.05551910750768466,0.06045189982855258,0.00011087035174592121,3.6579915352717956e-05,0.0007764780867165695,0.0013704767735495864,3.502896126154277e-08,1.3000013006625243e-08,2.757917306875678e-07,1.1995906347201945e-08,1.999999389985844e-08,2.6600000634438787e-07,5.1425716362465e-06,0.0017170857992067422,0.0006463437803962643
1.97,0.06885866773930265,0.03030818595611907,0.00203296688035277,0.013000013228278125,0.2660000064428399,0.019999993819552704,1000.0,0.0014953932553826428,1.9792828738010886,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06885866773930265,0.035662074116704724,0.05587280234213882,0.06061637191223814,0.00011217882815938361,3.6593403846349855e-05,0.0007765523921662976,0.0013776862668149713,3.530206384195553e-08,1.3000013228278124e-08,2.7589883186993394e-07,1.1942936891778382e-08,1.9999993819552702e-08,2.660000064428399e-07,5.203258292967417e-06,0.0017280248147053244,0.0006504315346856161
1.98,0.06906207596350115,0.030390799028133873,0.0020337293034171267,0.013000013452674746,0.2660000065423676,0.01999999373871737,1000.0,0.001506256283887881,1.9790625552307746,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06906207596350115,0.03584464308016387,0.05623097888803545,0.06078159805626775,0.00011351009923207329,3.660712746150828e-05,0.0007766274019737507,0.0013849692563640897,3.557771390881531e-08,1.3000013452674746e-08,2.7600690116038296e-07,1.1889987132973451e-08,1.999999373871737e-08,2.660000065423676e-07,5.265002031853228e-06,0.001739102439836148,0.0006545379516694233
1.99,0.06926722210586794,0.030473798738601055,0.002034505017075313,0.0130000136798407,0.266000006642981,0.019999993657352638,1000.0,0.0015171902573838647,1.9788403553485003,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06926722210586794,0.03602902314261433,0.05659372672810304,0.06094759747720211,0.00011486470899239722,3.6621090307355636e-05,0.0007767031278872943,0.0013923269501422341,3.5855935641273526e-08,1.30000136798407e-08,2.761159542039053e-07,1.1837056523968834e-08,1.999999365735264e-08,2.66000006642981e-07,5.327828077650496e-06,0.001750321445199063,0.000658663364708753
2.0,0.06947413351398553,0.030557194772971853,0.0020352942550756876,0.013000013909801829,0.26600000674468993,0.019999993575458692,1000.0,0.001528196423063157,1.9786162448135316,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06947413351398553,0.036215243402168695,0.05696113754351582,0.061114389545943705,0.00011624321816716236,3.6635296591362375e-05,0.0007767795819351963,0.001399760583900217,3.613675334035158e-08,1.3000013909801829e-08,2.7622600700912096e-07,1.1784144510283567e-08,1.999999357545869e-08,2.660000067446899e-07,5.391762429196117e-06,0.0017616846662943035,0.0006628081128136695
2.01,0.06968283815750453,0.0306409968983305,0.0020360972567873455,0.013000014142584213,0.2660000068475044,0.019999993493035714,1000.0,0.0015392760535714318,1.9783901936252621,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,0.06968283815750453,0.036403333610395806,0.05733330517571902,0.061281993796661,0.00011764620478281556,3.6649750622172215e-05,0.000776856776432847,0.001407271421868071,3.642019141809006e-08,1.3000014142584213e-08,2.76337075957221e-07,1.1731250530673756e-08,1.999999349303571e-08,2.660000068475044e-07,5.45683188728148e-06,0.0017731950054346087,0.0006669725407492191
