data_generator_T,data_generator_V,data_generator__EK,data_generator__ENA,data_generator__MAX_P
502.0,-34.420967,-38.863434,-26.426662,6.8000002
503.0,-34.41354,-38.831512,-26.460461,6.8000002
504.0,-34.406128,-38.799732,-26.494081,6.8000002
505.0,-34.398739,-38.768085,-26.527527,6.8000002
506.0,-34.391361,-38.736584,-26.560797,6.8000002
507.0,-34.384007,-38.705219,-26.593891,6.8000002
508.0,-34.376675,-38.674004,-26.626812,6.8000002
509.0,-34.369362,-38.642929,-26.659559,6.8000002
510.0,-34.362076,-38.612007,-26.692133,6.8000002
511.0,-34.354813,-38.581234,-26.724535,6.8000002
512.0,-34.347576,-38.55061,-26.756762,6.8000002
513.0,-34.340366,-38.520138,-26.788818,6.8000002
514.0,-34.333183,-38.489822,-26.820704,6.8000002
515.0,-34.326031,-38.45966,-26.852417,6.8000002
516.0,-34.318913,-38.429653,-26.883961,6.8000002
517.0,-34.311821,-38.399807,-26.915333,6.8000002
518.0,-34.30476,-38.370117,-26.946537,6.8000002
519.0,-34.297733,-38.340588,-26.977571,6.8000002
520.0,-34.290741,-38.311222,-27.008438,6.8000002
521.0,-34.283783,-38.282017,-27.039137,6.8000002
522.0,-34.276859,-38.252972,-27.069666,6.8000002
523.0,-34.269974,-38.224094,-27.100031,6.8000002
524.0,-34.263123,-38.195381,-27.130228,6.8000002
525.0,-34.256313,-38.166836,-27.160259,6.8000002
526.0,-34.249542,-38.138458,-27.190125,6.8000002
527.0,-34.242809,-38.110245,-27.219824,6.8000002
528.0,-34.236118,-38.082203,-27.249361,6.8000002
529.0,-34.229462,-38.054329,-27.278732,6.8000002
530.0,-34.222851,-38.026627,-27.307941,6.8000002
531.0,-34.216282,-37.999092,-27.336987,6.8000002
532.0,-34.209755,-37.971729,-27.36587,6.8000002
533.0,-34.20327,-37.944538,-27.39459,6.8000002
534.0,-34.196831,-37.917519,-27.423151,6.8000002
535.0,-34.190437,-37.890675,-27.451551,6.8000002
536.0,-34.184086,-37.864002,-27.47979,6.8000002
537.0,-34.177776,-37.837502,-27.50787,6.8000002
538.0,-34.171516,-37.811176,-27.535789,6.8000002
539.0,-34.165302,-37.785027,-27.563551,6.8000002
540.0,-34.159134,-37.759048,-27.591154,6.8000002
541.0,-34.153015,-37.733246,-27.618599,6.8000002
542.0,-34.146942,-37.707619,-27.645887,6.8000002
543.0,-34.140915,-37.682167,-27.673021,6.8000002
544.0,-34.134937,-37.656891,-27.699997,6.8000002
545.0,-34.129005,-37.63179,-27.726818,6.8000002
546.0,-34.123127,-37.606861,-27.753485,6.8000002
547.0,-34.117294,-37.582111,-27.779995,6.8000002
548.0,-34.111511,-37.557537,-27.806355,6.8000002
549.0,-34.105778,-37.533138,-27.83256,6.8000002
550.0,-34.100098,-37.508919,-27.858612,6.8000002
551.0,-34.094463,-37.484871,-27.884512,6.8000002
552.0,-34.088882,-37.460999,-27.910261,6.8000002
553.0,-34.083351,-37.437302,-27.935858,6.8000002
554.0,-34.077869,-37.413784,-27.961306,6.8000002
555.0,-34.072437,-37.390438,-27.986605,6.8000002
556.0,-34.067059,-37.367268,-28.011753,6.8000002
557.0,-34.061733,-37.344273,-28.036753,6.8000002
558.0,-34.056458,-37.321453,-28.061605,6.8000002
559.0,-34.051231,-37.298809,-28.086309,6.8000002
560.0,-34.046059,-37.276337,-28.110867,6.8000002
561.0,-34.040939,-37.25404,-28.135279,6.8000002
562.0,-34.03587,-37.231915,-28.159544,6.8000002
563.0,-34.030853,-37.209965,-28.183664,6.8000002
564.0,-34.025887,-37.188187,-28.207642,6.8000002
565.0,-34.020973,-37.166584,-28.231474,6.8000002
566.0,-34.016113,-37.145149,-28.255161,6.8000002
567.0,-34.011303,-37.12389,-28.278708,6.8000002
568.0,-34.006546,-37.102798,-28.302113,6.8000002
569.0,-34.001842,-37.081882,-28.325375,6.8000002
570.0,-33.997189,-37.061134,-28.348495,6.8000002
571.0,-33.992588,-37.040558,-28.371475,6.8000002
572.0,-33.988041,-37.020149,-28.394316,6.8000002
573.0,-33.983543,-36.999912,-28.417019,6.8000002
574.0,-33.979099,-36.979839,-28.439581,6.8000002
575.0,-33.974705,-36.959938,-28.462006,6.8000002
576.0,-33.970367,-36.940201,-28.484293,6.8000002
577.0,-33.966076,-36.920635,-28.506443,6.8000002
578.0,-33.961838,-36.90123,-28.528458,6.8000002
579.0,-33.957653,-36.881996,-28.550337,6.8000002
580.0,-33.953518,-36.862923,-28.572081,6.8000002
581.0,-33.949436,-36.844017,-28.593689,6.8000002
582.0,-33.945404,-36.825272,-28.615166,6.8000002
583.0,-33.941422,-36.806694,-28.636507,6.8000002
584.0,-33.937492,-36.788273,-28.657717,6.8000002
585.0,-33.933617,-36.77002,-28.678795,6.8000002
586.0,-33.929787,-36.751923,-28.699739,6.8000002
587.0,-33.92601,-36.733986,-28.720554,6.8000002
588.0,-33.922283,-36.716213,-28.74124,6.8000002
589.0,-33.918606,-36.698593,-28.761795,6.8000002
590.0,-33.914978,-36.681133,-28.782223,6.8000002
591.0,-33.9114,-36.663834,-28.802519,6.8000002
592.0,-33.907871,-36.646687,-28.822689,6.8000002
593.0,-33.904392,-36.629696,-28.842733,6.8000002
594.0,-33.900963,-36.612862,-28.86265,6.8000002
595.0,-33.897579,-36.596184,-28.882439,6.8000002
596.0,-33.894249,-36.579655,-28.902105,6.8000002
597.0,-33.890965,-36.563278,-28.921644,6.8000002
598.0,-33.887726,-36.547058,-28.941061,6.8000002
599.0,-33.884541,-36.530983,-28.960354,6.8000002
600.0,-33.881401,-36.51506,-28.979523,6.8000002
601.0,-33.878307,-36.49929,-28.998571,6.8000002
602.0,-33.875259,-36.483665,-29.017496,6.8000002
603.0,-33.872261,-36.468185,-29.036301,6.8000002
604.0,-33.869308,-36.452854,-29.054985,6.8000002
605.0,-33.866402,-36.437672,-29.073549,6.8000002
606.0,-33.863544,-36.42263,-29.091993,6.8000002
607.0,-33.860729,-36.407734,-29.110319,6.8000002
608.0,-33.85796,-36.392982,-29.128527,6.8000002
609.0,-33.855236,-36.378368,-29.146618,6.8000002
610.0,-33.852558,-36.363899,-29.164593,6.8000002
611.0,-33.849922,-36.349571,-29.182449,6.8000002
612.0,-33.847336,-36.335381,-29.200191,6.8000002
613.0,-33.844788,-36.321331,-29.217817,6.8000002
614.0,-33.842285,-36.307415,-29.235331,6.8000002
615.0,-33.839828,-36.29364,-29.252728,6.8000002
616.0,-33.83741,-36.279999,-29.270014,6.8000002
617.0,-33.835037,-36.266491,-29.287186,6.8000002
618.0,-33.832706,-36.25312,-29.304247,6.8000002
619.0,-33.830418,-36.23988,-29.321196,6.8000002
620.0,-33.828175,-36.226772,-29.338034,6.8000002
621.0,-33.825966,-36.213799,-29.354761,6.8000002
622.0,-33.823803,-36.200951,-29.37138,6.8000002
623.0,-33.821682,-36.188236,-29.387888,6.8000002
624.0,-33.819595,-36.175648,-29.404289,6.8000002
625.0,-33.817554,-36.163189,-29.420582,6.8000002
626.0,-33.815552,-36.150856,-29.436768,6.8000002
627.0,-33.813587,-36.138645,-29.452847,6.8000002
628.0,-33.811665,-36.126564,-29.468819,6.8000002
629.0,-33.809776,-36.114605,-29.484686,6.8000002
630.0,-33.80793,-36.102768,-29.500448,6.8000002
631.0,-33.806122,-36.091053,-29.516106,6.8000002
632.0,-33.804352,-36.07946,-29.531658,6.8000002
633.0,-33.802616,-36.067986,-29.54711,6.8000002
634.0,-33.800919,-36.056633,-29.562458,6.8000002
635.0,-33.799259,-36.045395,-29.577703,6.8000002
636.0,-33.797634,-36.034275,-29.59285,6.8000002
637.0,-33.796047,-36.023273,-29.607893,6.8000002
638.0,-33.794495,-36.012386,-29.622837,6.8000002
639.0,-33.79298,-36.001614,-29.63768,6.8000002
640.0,-33.791496,-35.990955,-29.652426,6.8000002
641.0,-33.790051,-35.980408,-29.66707,6.8000002
642.0,-33.788639,-35.969975,-29.68162,6.8000002
643.0,-33.787262,-35.959648,-29.69607,6.8000002
644.0,-33.785915,-35.949432,-29.710424,6.8000002
645.0,-33.784603,-35.939327,-29.724682,6.8000002
646.0,-33.783325,-35.929329,-29.738844,6.8000002
647.0,-33.782078,-35.919441,-29.752911,6.8000002
648.0,-33.780865,-35.909657,-29.766882,6.8000002
649.0,-33.779682,-35.899979,-29.78076,6.8000002
650.0,-33.778534,-35.890404,-29.794544,6.8000002
651.0,-33.777416,-35.880932,-29.808237,6.8000002
652.0,-33.776325,-35.871563,-29.821836,6.8000002
653.0,-33.775269,-35.862297,-29.835342,6.8000002
654.0,-33.774242,-35.853134,-29.848759,6.8000002
655.0,-33.773247,-35.84407,-29.862083,6.8000002
656.0,-33.772278,-35.835102,-29.87532,6.8000002
657.0,-33.771339,-35.826233,-29.888466,6.8000002
658.0,-33.770432,-35.817463,-29.901522,6.8000002
659.0,-33.76955,-35.808792,-29.91449,6.8000002
660.0,-33.768696,-35.800213,-29.92737,6.8000002
661.0,-33.767872,-35.791729,-29.940163,6.8000002
662.0,-33.767075,-35.78334,-29.952868,6.8000002
663.0,-33.766308,-35.775043,-29.965487,6.8000002
664.0,-33.765564,-35.766842,-29.97802,6.8000002
665.0,-33.764847,-35.758728,-29.990467,6.8000002
666.0,-33.764156,-35.750706,-30.002831,6.8000002
667.0,-33.763493,-35.742775,-30.01511,6.8000002
668.0,-33.762856,-35.734932,-30.027304,6.8000002
669.0,-33.762245,-35.727177,-30.039415,6.8000002
670.0,-33.761658,-35.719509,-30.051445,6.8000002
671.0,-33.761093,-35.711926,-30.063393,6.8000002
672.0,-33.760555,-35.704433,-30.075256,6.8000002
673.0,-33.760044,-35.697021,-30.08704,6.8000002
674.0,-33.759552,-35.689693,-30.098743,6.8000002
675.0,-33.759087,-35.682453,-30.110367,6.8000002
676.0,-33.758644,-35.675293,-30.12191,6.8000002
677.0,-33.758221,-35.668213,-30.133375,6.8000002
678.0,-33.757824,-35.661217,-30.14476,6.8000002
679.0,-33.75745,-35.654297,-30.156067,6.8000002
680.0,-33.757095,-35.647457,-30.167297,6.8000002
681.0,-33.756763,-35.640701,-30.17845,6.8000002
682.0,-33.756454,-35.634018,-30.189526,6.8000002
683.0,-33.756168,-35.627415,-30.200525,6.8000002
684.0,-33.755901,-35.620888,-30.211451,6.8000002
685.0,-33.755653,-35.614437,-30.222298,6.8000002
686.0,-33.755424,-35.608059,-30.233072,6.8000002
687.0,-33.755219,-35.601757,-30.243773,6.8000002
688.0,-33.755032,-35.595528,-30.254398,6.8000002
689.0,-33.754868,-35.589371,-30.264952,6.8000002
690.0,-33.754719,-35.583286,-30.275433,6.8000002
691.0,-33.754589,-35.577271,-30.285839,6.8000002
692.0,-33.754478,-35.571327,-30.296175,6.8000002
693.0,-33.754387,-35.565456,-30.30644,6.8000002
694.0,-33.754314,-35.559654,-30.316633,6.8000002
695.0,-33.754261,-35.553917,-30.326757,6.8000002
696.0,-33.754223,-35.548248,-30.336811,6.8000002
697.0,-33.754204,-35.542652,-30.346794,6.8000002
698.0,-33.7542,-35.537117,-30.356709,6.8000002
699.0,-33.754215,-35.531651,-30.366554,6.8000002
700.0,-33.754246,-35.526249,-30.376331,6.8000002
701.0,-33.754292,-35.520912,-30.386042,6.8000002
702.0,-33.754356,-35.515636,-30.395685,6.8000002
703.0,-33.754436,-35.510429,-30.405262,6.8000002
704.0,-33.754532,-35.50528,-30.41477,6.8000002
705.0,-33.754642,-35.500195,-30.424213,6.8000002
706.0,-33.754768,-35.495171,-30.433592,6.8000002
707.0,-33.75491,-35.490208,-30.442905,6.8000002
708.0,-33.755066,-35.485302,-30.452154,6.8000002
709.0,-33.755238,-35.480461,-30.461338,6.8000002
710.0,-33.755421,-35.475677,-30.470459,6.8000002
711.0,-33.755619,-35.470951,-30.479517,6.8000002
712.0,-33.755833,-35.466282,-30.48851,6.8000002
713.0,-33.756062,-35.461666,-30.497442,6.8000002
714.0,-33.756302,-35.457111,-30.506311,6.8000002
715.0,-33.756554,-35.452614,-30.51512,6.8000002
716.0,-33.756821,-35.44817,-30.523867,6.8000002
717.0,-33.757103,-35.443783,-30.532553,6.8000002
718.0,-33.757393,-35.439445,-30.54118,6.8000002
719.0,-33.757698,-35.435165,-30.549744,6.8000002
720.0,-33.758015,-35.430939,-30.55825,6.8000002
721.0,-33.758347,-35.426762,-30.566698,6.8000002
722.0,-33.758686,-35.422638,-30.575085,6.8000002
723.0,-33.759041,-35.418568,-30.583416,6.8000002
724.0,-33.759403,-35.414547,-30.591686,6.8000002
725.0,-33.759781,-35.410576,-30.599901,6.8000002
726.0,-33.760166,-35.406654,-30.608059,6.8000002
727.0,-33.760563,-35.402786,-30.616158,6.8000002
728.0,-33.760971,-35.398964,-30.624203,6.8000002
729.0,-33.761391,-35.395187,-30.632191,6.8000002
730.0,-33.761822,-35.39146,-30.640121,6.8000002
731.0,-33.76226,-35.387783,-30.647999,6.8000002
732.0,-33.762711,-35.384151,-30.655821,6.8000002
733.0,-33.763168,-35.380566,-30.663588,6.8000002
734.0,-33.763638,-35.377026,-30.671301,6.8000002
735.0,-33.764118,-35.373531,-30.678961,6.8000002
736.0,-33.764606,-35.370083,-30.686567,6.8000002
737.0,-33.765102,-35.366676,-30.69412,6.8000002
738.0,-33.76561,-35.363316,-30.701622,6.8000002
739.0,-33.766125,-35.359997,-30.70907,6.8000002
740.0,-33.766647,-35.356724,-30.716467,6.8000002
741.0,-33.767181,-35.353493,-30.723812,6.8000002
742.0,-33.767723,-35.350304,-30.731104,6.8000002
743.0,-33.768272,-35.347153,-30.738348,6.8000002
744.0,-33.768829,-35.344048,-30.745541,6.8000002
745.0,-33.769394,-35.340981,-30.752682,6.8000002
746.0,-33.769966,-35.337955,-30.759775,6.8000002
747.0,-33.770546,-35.334969,-30.766817,6.8000002
748.0,-33.771133,-35.332024,-30.773811,6.8000002
749.0,-33.771729,-35.329117,-30.780756,6.8000002
750.0,-33.772331,-35.326248,-30.787653,6.8000002
751.0,-33.772942,-35.323418,-30.794502,6.8000002
752.0,-33.77356,-35.320625,-30.801304,6.8000002
753.0,-33.774181,-35.317871,-30.808058,6.8000002
754.0,-33.774815,-35.315151,-30.814764,6.8000002
755.0,-33.775448,-35.312469,-30.821423,6.8000002
756.0,-33.776093,-35.309822,-30.828037,6.8000002
757.0,-33.776741,-35.307213,-30.834604,6.8000002
758.0,-33.777397,-35.304642,-30.841125,6.8000002
759.0,-33.778061,-35.302101,-30.847601,6.8000002
760.0,-33.778728,-35.299599,-30.854033,6.8000002
761.0,-33.7794,-35.297127,-30.860418,6.8000002
762.0,-33.780079,-35.294693,-30.86676,6.8000002
763.0,-33.780762,-35.29229,-30.873058,6.8000002
764.0,-33.781452,-35.289921,-30.879313,6.8000002
765.0,-33.78215,-35.287586,-30.885523,6.8000002
766.0,-33.782848,-35.285282,-30.891689,6.8000002
767.0,-33.783554,-35.283009,-30.897814,6.8000002
768.0,-33.784264,-35.280769,-30.903896,6.8000002
769.0,-33.784981,-35.278561,-30.909935,6.8000002
770.0,-33.785702,-35.276386,-30.915932,6.8000002
771.0,-33.786427,-35.274239,-30.921886,6.8000002
772.0,-33.787155,-35.272121,-30.927801,6.8000002
773.0,-33.787888,-35.270039,-30.933674,6.8000002
774.0,-33.788628,-35.267982,-30.939507,6.8000002
775.0,-33.789371,-35.265953,-30.945297,6.8000002
776.0,-33.790115,-35.263958,-30.95105,6.8000002
777.0,-33.790867,-35.26199,-30.95676,6.8000002
778.0,-33.791622,-35.260048,-30.962433,6.8000002
779.0,-33.792381,-35.258137,-30.968065,6.8000002
780.0,-33.793144,-35.256252,-30.973658,6.8000002
781.0,-33.793907,-35.254398,-30.979212,6.8000002
782.0,-33.794678,-35.252571,-30.984728,6.8000002
783.0,-33.795452,-35.250767,-30.990206,6.8000002
784.0,-33.796227,-35.248993,-30.995646,6.8000002
785.0,-33.797009,-35.247242,-31.001047,6.8000002
786.0,-33.797791,-35.245522,-31.006411,6.8000002
787.0,-33.798576,-35.243824,-31.011738,6.8000002
788.0,-33.799366,-35.242153,-31.017029,6.8000002
789.0,-33.800159,-35.240509,-31.022282,6.8000002
790.0,-33.800953,-35.238888,-31.0275,6.8000002
791.0,-33.80175,-35.237289,-31.032681,6.8000002
792.0,-33.802551,-35.235718,-31.037825,6.8000002
793.0,-33.803356,-35.234173,-31.042934,6.8000002
794.0,-33.804161,-35.232647,-31.04801,6.8000002
795.0,-33.80497,-35.231148,-31.053047,6.8000002
796.0,-33.805782,-35.229671,-31.058052,6.8000002
797.0,-33.806595,-35.228218,-31.063023,6.8000002
798.0,-33.807411,-35.226788,-31.067957,6.8000002
799.0,-33.808228,-35.22538,-31.072859,6.8000002
800.0,-33.809048,-35.223995,-31.077724,6.8000002
801.0,-33.809872,-35.222633,-31.08256,6.8000002
802.0,-33.810696,-35.221291,-31.087358,6.8000002
803.0,-33.81152,-35.219971,-31.092127,6.8000002
804.0,-33.812347,-35.218674,-31.096861,6.8000002
805.0,-33.813179,-35.217396,-31.101562,6.8000002
806.0,-33.814011,-35.216141,-31.106232,6.8000002
807.0,-33.814842,-35.214905,-31.110868,6.8000002
808.0,-33.815678,-35.213688,-31.115473,6.8000002
809.0,-33.816513,-35.212494,-31.120047,6.8000002
810.0,-33.817352,-35.211319,-31.124588,6.8000002
811.0,-33.818192,-35.210163,-31.129099,6.8000002
812.0,-33.819031,-35.20903,-31.133577,6.8000002
813.0,-33.819874,-35.207912,-31.138027,6.8000002
814.0,-33.820717,-35.206818,-31.142445,6.8000002
815.0,-33.821564,-35.205738,-31.146832,6.8000002
816.0,-33.822411,-35.204681,-31.15119,6.8000002
817.0,-33.823257,-35.20364,-31.155518,6.8000002
818.0,-33.824104,-35.202618,-31.159815,6.8000002
819.0,-33.824951,-35.201614,-31.164083,6.8000002
820.0,-33.825802,-35.20063,-31.168322,6.8000002
821.0,-33.826653,-35.199661,-31.172533,6.8000002
822.0,-33.827507,-35.198708,-31.176714,6.8000002
823.0,-33.828358,-35.197777,-31.180866,6.8000002
824.0,-33.829212,-35.196861,-31.18499,6.8000002
825.0,-33.830067,-35.195961,-31.189085,6.8000002
826.0,-33.830921,-35.195076,-31.193153,6.8000002
827.0,-33.831776,-35.19421,-31.197193,6.8000002
828.0,-33.83263,-35.193363,-31.201204,6.8000002
829.0,-33.833488,-35.192528,-31.205191,6.8000002
830.0,-33.834347,-35.191711,-31.209146,6.8000002
831.0,-33.835201,-35.19091,-31.213078,6.8000002
832.0,-33.83606,-35.190125,-31.216982,6.8000002
833.0,-33.836918,-35.189354,-31.22086,6.8000002
834.0,-33.837776,-35.188599,-31.224709,6.8000002
835.0,-33.838638,-35.187859,-31.228533,6.8000002
836.0,-33.839497,-35.187134,-31.232332,6.8000002
837.0,-33.840355,-35.186424,-31.236105,6.8000002
838.0,-33.841213,-35.185726,-31.239851,6.8000002
839.0,-33.842075,-35.185047,-31.243572,6.8000002
840.0,-33.842934,-35.18438,-31.247269,6.8000002
841.0,-33.843792,-35.183727,-31.250938,6.8000002
842.0,-33.844654,-35.18309,-31.254585,6.8000002
843.0,-33.845512,-35.182465,-31.258205,6.8000002
844.0,-33.846375,-35.181854,-31.261803,6.8000002
845.0,-33.847233,-35.181255,-31.265373,6.8000002
846.0,-33.848091,-35.180672,-31.268921,6.8000002
847.0,-33.848953,-35.180099,-31.272446,6.8000002
848.0,-33.849812,-35.179543,-31.275946,6.8000002
849.0,-33.85067,-35.178997,-31.279421,6.8000002
850.0,-33.851528,-35.178467,-31.282873,6.8000002
851.0,-33.852386,-35.177944,-31.286303,6.8000002
852.0,-33.853245,-35.177441,-31.289709,6.8000002
853.0,-33.854103,-35.176945,-31.293093,6.8000002
854.0,-33.854961,-35.17646,-31.296452,6.8000002
855.0,-33.855816,-35.175991,-31.299789,6.8000002
856.0,-33.856674,-35.175533,-31.303104,6.8000002
857.0,-33.857533,-35.175087,-31.306398,6.8000002
858.0,-33.858387,-35.174652,-31.309668,6.8000002
859.0,-33.859241,-35.174229,-31.312916,6.8000002
860.0,-33.860096,-35.173817,-31.316143,6.8000002
861.0,-33.86095,-35.173416,-31.319347,6.8000002
862.0,-33.861805,-35.173023,-31.322531,6.8000002
863.0,-33.862656,-35.172646,-31.325693,6.8000002
864.0,-33.86351,-35.172279,-31.328833,6.8000002
865.0,-33.864361,-35.171921,-31.331953,6.8000002
866.0,-33.865211,-35.171574,-31.335051,6.8000002
867.0,-33.866062,-35.171238,-31.338129,6.8000002
868.0,-33.866913,-35.170914,-31.341187,6.8000002
869.0,-33.86776,-35.170597,-31.344223,6.8000002
870.0,-33.86861,-35.170292,-31.347239,6.8000002
871.0,-33.869457,-35.169998,-31.350235,6.8000002
872.0,-33.870304,-35.169712,-31.35321,6.8000002
873.0,-33.871147,-35.169437,-31.356167,6.8000002
874.0,-33.871994,-35.16917,-31.359102,6.8000002
875.0,-33.872837,-35.168915,-31.36202,6.8000002
876.0,-33.87368,-35.168667,-31.364918,6.8000002
877.0,-33.874523,-35.16843,-31.367796,6.8000002
878.0,-33.875362,-35.168201,-31.370653,6.8000002
879.0,-33.876205,-35.167984,-31.373493,6.8000002
880.0,-33.877045,-35.167774,-31.376314,6.8000002
881.0,-33.87788,-35.167572,-31.379116,6.8000002
882.0,-33.878719,-35.167381,-31.381901,6.8000002
883.0,-33.879555,-35.167198,-31.384665,6.8000002
884.0,-33.88039,-35.167023,-31.387411,6.8000002
885.0,-33.881226,-35.166859,-31.390141,6.8000002
886.0,-33.882057,-35.166698,-31.392851,6.8000002
887.0,-33.882889,-35.16655,-31.395542,6.8000002
888.0,-33.88372,-35.166409,-31.398216,6.8000002
889.0,-33.884552,-35.166275,-31.400873,6.8000002
890.0,-33.88538,-35.166149,-31.403513,6.8000002
891.0,-33.886208,-35.166031,-31.406136,6.8000002
892.0,-33.887035,-35.165924,-31.408739,6.8000002
893.0,-33.887859,-35.165821,-31.411327,6.8000002
894.0,-33.888683,-35.165726,-31.413897,6.8000002
895.0,-33.889507,-35.165642,-31.416451,6.8000002
896.0,-33.890327,-35.165562,-31.418987,6.8000002
897.0,-33.891148,-35.165489,-31.421507,6.8000002
898.0,-33.891968,-35.165424,-31.424009,6.8000002
899.0,-33.892784,-35.165367,-31.426497,6.8000002
900.0,-33.8936,-35.165318,-31.428967,6.8000002
901.0,-33.894417,-35.165276,-31.431419,6.8000002
902.0,-33.895233,-35.165241,-31.433859,6.8000002
903.0,-33.896046,-35.165211,-31.436279,6.8000002
904.0,-33.896854,-35.165188,-31.438686,6.8000002
905.0,-33.897667,-35.165173,-31.441076,6.8000002
906.0,-33.898476,-35.165165,-31.443451,6.8000002
907.0,-33.899284,-35.165161,-31.44581,6.8000002
908.0,-33.900089,-35.165165,-31.448154,6.8000002
909.0,-33.900894,-35.165176,-31.450483,6.8000002
910.0,-33.901699,-35.165192,-31.452797,6.8000002
911.0,-33.9025,-35.165215,-31.455095,6.8000002
912.0,-33.903301,-35.165245,-31.457378,6.8000002
913.0,-33.904099,-35.165279,-31.459646,6.8000002
914.0,-33.904896,-35.165321,-31.461899,6.8000002
915.0,-33.905693,-35.165367,-31.464138,6.8000002
916.0,-33.90649,-35.165421,-31.466362,6.8000002
917.0,-33.907284,-35.165478,-31.468573,6.8000002
918.0,-33.908073,-35.165543,-31.470768,6.8000002
919.0,-33.908867,-35.165615,-31.47295,6.8000002
920.0,-33.909653,-35.165688,-31.475117,6.8000002
921.0,-33.910442,-35.165771,-31.47727,6.8000002
922.0,-33.911228,-35.165855,-31.47941,6.8000002
923.0,-33.912014,-35.165947,-31.481535,6.8000002
924.0,-33.912796,-35.166046,-31.483646,6.8000002
925.0,-33.913578,-35.166149,-31.485744,6.8000002
926.0,-33.91436,-35.166256,-31.487829,6.8000002
927.0,-33.915138,-35.16637,-31.489901,6.8000002
928.0,-33.915916,-35.166485,-31.491959,6.8000002
929.0,-33.916691,-35.166611,-31.494003,6.8000002
930.0,-33.917465,-35.166737,-31.496035,6.8000002
931.0,-33.91824,-35.16687,-31.498053,6.8000002
932.0,-33.91901,-35.167007,-31.500057,6.8000002
933.0,-33.919781,-35.167149,-31.50205,6.8000002
934.0,-33.920547,-35.167294,-31.50403,6.8000002
935.0,-33.921314,-35.167446,-31.505997,6.8000002
936.0,-33.922081,-35.167603,-31.507952,6.8000002
937.0,-33.922844,-35.167763,-31.509893,6.8000002
938.0,-33.923603,-35.167927,-31.511824,6.8000002
939.0,-33.924366,-35.168095,-31.513741,6.8000002
940.0,-33.925125,-35.16827,-31.515646,6.8000002
941.0,-33.92588,-35.168446,-31.517538,6.8000002
942.0,-33.926636,-35.168629,-31.519421,6.8000002
943.0,-33.927391,-35.168816,-31.521288,6.8000002
944.0,-33.928143,-35.169006,-31.523146,6.8000002
945.0,-33.928894,-35.169201,-31.52499,6.8000002
946.0,-33.929642,-35.169395,-31.526825,6.8000002
947.0,-33.930389,-35.169598,-31.528646,6.8000002
948.0,-33.931137,-35.169804,-31.530457,6.8000002
949.0,-33.931881,-35.170013,-31.532255,6.8000002
950.0,-33.932625,-35.170227,-31.534042,6.8000002
951.0,-33.933365,-35.170444,-31.535818,6.8000002
952.0,-33.934105,-35.170666,-31.537584,6.8000002
953.0,-33.934845,-35.170891,-31.539337,6.8000002
954.0,-33.935581,-35.17112,-31.54108,6.8000002
955.0,-33.936314,-35.171352,-31.542812,6.8000002
956.0,-33.937046,-35.171585,-31.544533,6.8000002
957.0,-33.937778,-35.171825,-31.546244,6.8000002
958.0,-33.938507,-35.172066,-31.547943,6.8000002
959.0,-33.939236,-35.172314,-31.549631,6.8000002
960.0,-33.939964,-35.172562,-31.55131,6.8000002
961.0,-33.940689,-35.172813,-31.552977,6.8000002
962.0,-33.94141,-35.173069,-31.554634,6.8000002
963.0,-33.942135,-35.173325,-31.55628,6.8000002
964.0,-33.942852,-35.173588,-31.557917,6.8000002
965.0,-33.943573,-35.173851,-31.559544,6.8000002
966.0,-33.944286,-35.174118,-31.561159,6.8000002
967.0,-33.945004,-35.174389,-31.562765,6.8000002
968.0,-33.945717,-35.174664,-31.564362,6.8000002
969.0,-33.946426,-35.174938,-31.565947,6.8000002
970.0,-33.94714,-35.175217,-31.567522,6.8000002
971.0,-33.947845,-35.175499,-31.56909,6.8000002
972.0,-33.948555,-35.175785,-31.570646,6.8000002
973.0,-33.949257,-35.176071,-31.572193,6.8000002
974.0,-33.949963,-35.176361,-31.57373,6.8000002
975.0,-33.950665,-35.176655,-31.575258,6.8000002
976.0,-33.951363,-35.176949,-31.576777,6.8000002
977.0,-33.952061,-35.177246,-31.578285,6.8000002
978.0,-33.952759,-35.177547,-31.579784,6.8000002
979.0,-33.953453,-35.177853,-31.581276,6.8000002
980.0,-33.954147,-35.178158,-31.582756,6.8000002
981.0,-33.954838,-35.178463,-31.584229,6.8000002
982.0,-33.955528,-35.178776,-31.585691,6.8000002
983.0,-33.956219,-35.179089,-31.587147,6.8000002
984.0,-33.956905,-35.179401,-31.588591,6.8000002
985.0,-33.957592,-35.179718,-31.590027,6.8000002
986.0,-33.958275,-35.180038,-31.591455,6.8000002
987.0,-33.958954,-35.180359,-31.592875,6.8000002
988.0,-33.959637,-35.180683,-31.594284,6.8000002
989.0,-33.960316,-35.181011,-31.595686,6.8000002
990.0,-33.960991,-35.181339,-31.597078,6.8000002
991.0,-33.961666,-35.181667,-31.598463,6.8000002
992.0,-33.962341,-35.182003,-31.599838,6.8000002
993.0,-33.963013,-35.182335,-31.601206,6.8000002
994.0,-33.963684,-35.182671,-31.602566,6.8000002
995.0,-33.964352,-35.18301,-31.603916,6.8000002
996.0,-33.965019,-35.18335,-31.605259,6.8000002
997.0,-33.965683,-35.183693,-31.606594,6.8000002
998.0,-33.966347,-35.184036,-31.60792,6.8000002
999.0,-33.967007,-35.18438,-31.609238,6.8000002
