data_set_T,data_set_CLI,data_set_DNK,data_set_H,data_set_KI,data_set_N,data_set_V,data_set__CLE,data_set__CLI,data_set__ECL,data_set__EK,data_set__ENA,data_set__KE,data_set__KI,data_set__MAX_P,data_set__NAE,data_set__NAI
299.0,26.633163,-117.58449,0.099269383,51.398319,0.60432905,-25.132429,115.03246,26.633163,-38.975845,-29.057806,-13.347242,17.26786,51.398319,6.8000002,72.120224,119.02781
300.0,26.663616,-119.04601,0.10060426,51.066963,0.60276413,-25.250805,115.01469,26.663616,-38.941284,-29.198296,-13.506232,17.066298,51.066963,6.8000002,71.909012,119.38962
301.0,26.693731,-120.48534,0.10194971,50.739941,0.60120344,-25.368483,114.9971,26.693731,-38.907139,-29.338188,-13.663154,16.868198,50.739941,6.8000002,71.700516,119.74675
302.0,26.723513,-121.90287,0.10330606,50.417244,0.59964645,-25.485544,114.97972,26.723513,-38.873405,-29.477551,-13.818017,16.673468,50.417244,6.8000002,71.494751,120.09923
303.0,26.75296,-123.29897,0.10467327,50.09885,0.59809315,-25.601978,114.96252,26.75296,-38.840084,-29.61644,-13.970836,16.482016,50.09885,6.8000002,71.291679,120.44707
304.0,26.782078,-124.674,0.10605177,49.784733,0.59654307,-25.717825,114.94553,26.782078,-38.807163,-29.754908,-14.121624,16.293762,49.784733,6.8000002,71.091309,120.79031
305.0,26.810867,-126.0283,0.10744096,49.474873,0.59499651,-25.833084,114.92872,26.810867,-38.774647,-29.893005,-14.270396,16.108629,49.474873,6.8000002,70.893608,121.12896
306.0,26.839333,-127.36222,0.10884218,49.169228,0.59345251,-25.947811,114.9121,26.839333,-38.742527,-30.030773,-14.417169,15.926537,49.169228,6.8000002,70.698563,121.46307
307.0,26.867474,-128.6761,0.11025572,48.867779,0.59191078,-26.062044,114.89568,26.867474,-38.710804,-30.168253,-14.56196,15.747417,48.867779,6.8000002,70.506149,121.79266
308.0,26.89529,-129.97026,0.11168163,48.570484,0.59037125,-26.175791,114.87944,26.89529,-38.679466,-30.305475,-14.704786,15.5712,48.570484,6.8000002,70.316353,122.11777
309.0,26.922791,-131.24501,0.11311949,48.277309,0.58883405,-26.289047,114.86338,26.922791,-38.648521,-30.442478,-14.845668,15.397822,48.277309,6.8000002,70.12915,122.43845
310.0,26.94997,-132.50067,0.11457026,47.988224,0.58729863,-26.401859,114.84752,26.94997,-38.617958,-30.579287,-14.984621,15.227219,47.988224,6.8000002,69.944519,122.75471
311.0,26.976833,-133.73755,0.11603285,47.703182,0.5857656,-26.5142,114.83183,26.976833,-38.58778,-30.715931,-15.121667,15.059329,47.703182,6.8000002,69.762436,123.06662
312.0,27.003384,-134.95595,0.11750924,47.42215,0.5842337,-26.626143,114.81634,27.003384,-38.55798,-30.852436,-15.256823,14.894096,47.42215,6.8000002,69.58287,123.3742
313.0,27.029621,-136.15614,0.11899894,47.145088,0.58270317,-26.737684,114.80102,27.029621,-38.528553,-30.988825,-15.390108,14.731464,47.145088,6.8000002,69.405815,123.6775
314.0,27.055548,-137.33842,0.12050068,46.871956,0.58117473,-26.848793,114.78588,27.055548,-38.4995,-31.12512,-15.521542,14.571378,46.871956,6.8000002,69.231224,123.97655
315.0,27.081165,-138.50308,0.12201565,46.602715,0.57964778,-26.959482,114.77093,27.081165,-38.470818,-31.261341,-15.651144,14.413784,46.602715,6.8000002,69.059097,124.27142
316.0,27.106474,-139.65038,0.12354386,46.337326,0.57812214,-27.069828,114.75615,27.106474,-38.442501,-31.397511,-15.778934,14.258634,46.337326,6.8000002,68.889389,124.56211
317.0,27.131477,-140.78058,0.12508518,46.075748,0.57659793,-27.179768,114.74155,27.131477,-38.414551,-31.533642,-15.904929,14.105877,46.075748,6.8000002,68.722092,124.84869
318.0,27.156178,-141.89397,0.12663952,45.817944,0.57507515,-27.289333,114.72713,27.156178,-38.386963,-31.669756,-16.02915,13.955464,45.817944,6.8000002,68.557167,125.1312
319.0,27.180574,-142.99078,0.12820779,45.563873,0.57355338,-27.398554,114.71289,27.180574,-38.359734,-31.80587,-16.151613,13.807351,45.563873,6.8000002,68.3946,125.40967
320.0,27.20467,-144.07127,0.12978993,45.313496,0.57203245,-27.507439,114.69883,27.20467,-38.332859,-31.941996,-16.272341,13.66149,45.313496,6.8000002,68.234367,125.68414
321.0,27.228466,-145.13571,0.13138647,45.066769,0.57051224,-27.616005,114.68494,27.228466,-38.306339,-32.078152,-16.391346,13.51784,45.066769,6.8000002,68.076439,125.95467
322.0,27.251965,-146.18433,0.13299625,44.823658,0.56899327,-27.724224,114.67122,27.251965,-38.280174,-32.214352,-16.508652,13.376356,44.823658,6.8000002,67.920799,126.22127
323.0,27.275167,-147.21735,0.13462113,44.584126,0.56747454,-27.832157,114.65767,27.275167,-38.254356,-32.350609,-16.624273,13.236997,44.584126,6.8000002,67.767418,126.48401
324.0,27.298073,-148.23502,0.13626073,44.348129,0.56595629,-27.939796,114.6443,27.298073,-38.228886,-32.486935,-16.73823,13.099722,44.348129,6.8000002,67.61628,126.7429
325.0,27.320686,-149.23755,0.13791369,44.115635,0.56443918,-28.047123,114.6311,27.320686,-38.203758,-32.623348,-16.850538,12.964491,44.115635,6.8000002,67.467346,126.99802
326.0,27.343006,-150.2252,0.13958082,43.8866,0.56292295,-28.154129,114.61806,27.343006,-38.178974,-32.759853,-16.961216,12.831266,43.8866,6.8000002,67.32061,127.24937
327.0,27.365036,-151.19817,0.14126274,43.660992,0.56140703,-28.26087,114.60521,27.365036,-38.15453,-32.896465,-17.070278,12.700009,43.660992,6.8000002,67.176041,127.49701
328.0,27.386778,-152.15668,0.14295851,43.438766,0.55989212,-28.367302,114.59251,27.386778,-38.130424,-33.033195,-17.177746,12.570684,43.438766,6.8000002,67.033623,127.74097
329.0,27.40823,-153.10094,0.14466853,43.219891,0.55837792,-28.47345,114.57999,27.40823,-38.106651,-33.170052,-17.283634,12.443255,43.219891,6.8000002,66.893326,127.9813
330.0,27.429396,-154.03114,0.14639482,43.00433,0.55686337,-28.579372,114.56763,27.429396,-38.083214,-33.307049,-17.387959,12.317688,43.00433,6.8000002,66.755127,128.21803
331.0,27.450275,-154.94753,0.14813459,42.792042,0.55534989,-28.685001,114.55544,27.450275,-38.060108,-33.444187,-17.490736,12.193948,42.792042,6.8000002,66.619003,128.4512
332.0,27.470871,-155.85027,0.14989127,42.582996,0.55383587,-28.790417,114.54343,27.470871,-38.037334,-33.581482,-17.591984,12.072001,42.582996,6.8000002,66.48494,128.68085
333.0,27.491184,-156.73958,0.15166348,42.377148,0.55232179,-28.895626,114.53156,27.491184,-38.014885,-33.718937,-17.691717,11.951818,42.377148,6.8000002,66.352913,128.907
334.0,27.511215,-157.61563,0.15344925,42.174469,0.55080885,-29.000532,114.51987,27.511215,-37.99276,-33.85656,-17.789955,11.833365,42.174469,6.8000002,66.2229,129.12971
335.0,27.530966,-158.47865,0.15525015,41.974918,0.54929632,-29.105192,114.50834,27.530966,-37.970959,-33.994354,-17.886711,11.716615,41.974918,6.8000002,66.094879,129.34901
336.0,27.550438,-159.32878,0.1570663,41.778461,0.54778397,-29.209618,114.49697,27.550438,-37.949478,-34.132324,-17.982,11.601536,41.778461,6.8000002,65.968819,129.56494
337.0,27.569632,-160.16624,0.15889646,41.58506,0.54627258,-29.313931,114.48577,27.569632,-37.928318,-34.270473,-18.075844,11.4881,41.58506,6.8000002,65.844711,129.77754
338.0,27.588549,-160.99121,0.16074538,41.394676,0.54475981,-29.417797,114.47472,27.588549,-37.907475,-34.408802,-18.168253,11.376281,41.394676,6.8000002,65.722527,129.98683
339.0,27.607191,-161.80383,0.16260721,41.207275,0.54324853,-29.521519,114.46384,27.607191,-37.886948,-34.547314,-18.259249,11.26605,41.207275,6.8000002,65.602242,130.19289
340.0,27.625557,-162.60432,0.16448377,41.02282,0.54173785,-29.624998,114.45312,27.625557,-37.866734,-34.685997,-18.348843,11.157384,41.02282,6.8000002,65.483833,130.39571
341.0,27.643652,-163.39284,0.16637562,40.841274,0.54022759,-29.728243,114.44256,27.643652,-37.846832,-34.82486,-18.437054,11.050258,40.841274,6.8000002,65.367287,130.59534
342.0,27.661474,-164.16954,0.16828348,40.662598,0.53871745,-29.83128,114.43215,27.661474,-37.82724,-34.963886,-18.523899,10.944647,40.662598,6.8000002,65.252571,130.79184
343.0,27.679026,-164.9346,0.17020604,40.486752,0.53720802,-29.934071,114.42191,27.679026,-37.807957,-35.103077,-18.609396,10.840528,40.486752,6.8000002,65.139671,130.98524
344.0,27.696308,-165.68819,0.17214419,40.313698,0.53569901,-30.036636,114.41182,27.696308,-37.788979,-35.242416,-18.69356,10.737882,40.313698,6.8000002,65.028557,131.17558
345.0,27.713324,-166.43047,0.17409617,40.143398,0.53419125,-30.138933,114.40189,27.713324,-37.770306,-35.381889,-18.776409,10.636686,40.143398,6.8000002,64.919205,131.36288
346.0,27.73007,-167.16159,0.17606412,39.975807,0.53268385,-30.241005,114.39211,27.73007,-37.751934,-35.521488,-18.857962,10.536921,39.975807,6.8000002,64.811592,131.54723
347.0,27.746552,-167.88171,0.17804685,39.81089,0.5311774,-30.342834,114.38248,27.746552,-37.733864,-35.661186,-18.938234,10.438568,39.81089,6.8000002,64.705696,131.72862
348.0,27.76277,-168.591,0.18004237,39.648602,0.52967292,-30.444353,114.37302,27.76277,-37.716095,-35.800964,-19.017248,10.341611,39.648602,6.8000002,64.601486,131.90714
349.0,27.778723,-169.2896,0.18205078,39.488899,0.52817047,-30.545561,114.3637,27.778723,-37.69862,-35.9408,-19.095022,10.246032,39.488899,6.8000002,64.49894,132.08279
350.0,27.794415,-169.97768,0.18407446,39.331738,0.52666897,-30.646513,114.35455,27.794415,-37.681442,-36.080666,-19.171574,10.151815,39.331738,6.8000002,64.398033,132.25565
351.0,27.809845,-170.65535,0.18611178,39.177074,0.52516931,-30.747169,114.34554,27.809845,-37.664558,-36.22052,-19.246923,10.058948,39.177074,6.8000002,64.298737,132.42574
352.0,27.825018,-171.32281,0.18816018,39.02486,0.52367264,-30.847466,114.33668,27.825018,-37.647964,-36.360336,-19.321091,9.9674168,39.02486,6.8000002,64.201019,132.59312
353.0,27.839931,-171.98018,0.19021994,38.875046,0.52217913,-30.947384,114.32797,27.839931,-37.63166,-36.500065,-19.3941,9.8772087,38.875046,6.8000002,64.104851,132.75786
354.0,27.854589,-172.62759,0.19229241,38.727585,0.52068818,-31.046957,114.31941,27.854589,-37.615646,-36.639668,-19.465971,9.7883139,38.727585,6.8000002,64.010208,132.91997
355.0,27.868992,-173.26523,0.19437474,38.582424,0.51920116,-31.146114,114.311,27.868992,-37.599915,-36.779091,-19.536728,9.7007236,38.582424,6.8000002,63.917061,133.07953
356.0,27.883141,-173.8932,0.19646832,38.439518,0.51771772,-31.244867,114.30275,27.883141,-37.584469,-36.918278,-19.606392,9.6144276,38.439518,6.8000002,63.825371,133.23659
357.0,27.897039,-174.51167,0.19857138,38.298801,0.51623863,-31.34318,114.29463,27.897039,-37.569302,-37.057167,-19.674988,9.5294199,38.298801,6.8000002,63.735111,133.3912
358.0,27.910686,-175.12079,0.20068108,38.160229,0.51476532,-31.44096,114.28667,27.910686,-37.554417,-37.195694,-19.74254,9.445694,38.160229,6.8000002,63.646248,133.54343
359.0,27.924086,-175.72067,0.2027977,38.023735,0.51329792,-31.538202,114.27885,27.924086,-37.539806,-37.333794,-19.809076,9.363245,38.023735,6.8000002,63.558743,133.69331
360.0,27.937239,-176.31148,0.20492122,37.889267,0.51183653,-31.634897,114.27116,27.937239,-37.525471,-37.471378,-19.87462,9.2820702,37.889267,6.8000002,63.472561,133.84094
361.0,27.950146,-176.89334,0.2070491,37.75676,0.51038235,-31.730974,114.26363,27.950146,-37.51141,-37.608372,-19.939203,9.2021646,37.75676,6.8000002,63.387672,133.98636
362.0,27.962811,-177.4664,0.2091812,37.626152,0.50893581,-31.826412,114.25623,27.962811,-37.497616,-37.744686,-20.002848,9.1235294,37.626152,6.8000002,63.304031,134.12962
363.0,27.975235,-178.03081,0.21131422,37.497379,0.50749832,-31.921122,114.24899,27.975235,-37.484089,-37.880226,-20.065588,9.0461626,37.497379,6.8000002,63.221603,134.27083
364.0,27.987423,-178.5867,0.2134493,37.370377,0.50606972,-32.015106,114.24187,27.987423,-37.470829,-38.014893,-20.127451,8.9700651,37.370377,6.8000002,63.140347,134.41002
365.0,27.999372,-179.1342,0.21558312,37.245071,0.50465149,-32.108292,114.23489,27.999372,-37.457829,-38.148575,-20.188469,8.8952379,37.245071,6.8000002,63.060219,134.54727
366.0,28.011089,-179.67348,0.21771272,37.121403,0.50324512,-32.200573,114.22805,28.011089,-37.445087,-38.28117,-20.248672,8.8216839,37.121403,6.8000002,62.981182,134.68265
367.0,28.022575,-180.20467,0.21983884,36.999294,0.50185061,-32.291958,114.22134,28.022575,-37.432602,-38.41256,-20.308094,8.7494068,36.999294,6.8000002,62.903191,134.81625
368.0,28.033833,-180.72791,0.22195745,36.878674,0.50046968,-32.382343,114.21478,28.033833,-37.420372,-38.542625,-20.366764,8.6784086,36.878674,6.8000002,62.826202,134.94812
369.0,28.044865,-181.24332,0.22406885,36.759468,0.49910262,-32.471703,114.20834,28.044865,-37.408386,-38.671242,-20.424721,8.6086941,36.759468,6.8000002,62.750175,135.07835
370.0,28.055674,-181.75108,0.22616951,36.641605,0.49775085,-32.559963,114.20203,28.055674,-37.396648,-38.798279,-20.481993,8.5402689,36.641605,6.8000002,62.67506,135.20703
371.0,28.066263,-182.25131,0.22825581,36.525013,0.49641621,-32.647003,114.19584,28.066263,-37.385155,-38.923611,-20.538618,8.4731369,36.525013,6.8000002,62.600811,135.33421
372.0,28.076635,-182.74416,0.23032844,36.409611,0.49509862,-32.73283,114.18979,28.076635,-37.373898,-39.0471,-20.594629,8.4073038,36.409611,6.8000002,62.527386,135.45999
373.0,28.086796,-183.22978,0.23238412,36.295322,0.49379957,-32.817352,114.18385,28.086796,-37.362877,-39.16861,-20.650064,8.3427744,36.295322,6.8000002,62.454735,135.58444
374.0,28.096746,-183.70831,0.23441915,36.182079,0.49252069,-32.900482,114.17805,28.096746,-37.352085,-39.288002,-20.704954,8.2795534,36.182079,6.8000002,62.382816,135.70763
375.0,28.106491,-184.17989,0.23643133,36.069798,0.49126312,-32.982143,114.17236,28.106491,-37.341518,-39.405148,-20.759335,8.2176456,36.069798,6.8000002,62.311581,135.82965
376.0,28.116034,-184.64467,0.23842052,35.958412,0.4900271,-33.062317,114.16679,28.116034,-37.331177,-39.519909,-20.81324,8.1570539,35.958412,6.8000002,62.240986,135.95059
377.0,28.125378,-185.1028,0.24038321,35.847843,0.48881415,-33.140919,114.16133,28.125378,-37.321049,-39.632145,-20.866707,8.0977821,35.847843,6.8000002,62.170982,136.0705
378.0,28.134529,-185.55443,0.24231553,35.738022,0.48762584,-33.217854,114.15599,28.134529,-37.311138,-39.741734,-20.919765,8.039834,35.738022,6.8000002,62.101528,136.18947
379.0,28.143488,-185.99969,0.24421701,35.62888,0.48646262,-33.293095,114.15076,28.143488,-37.301434,-39.848545,-20.972452,7.9832077,35.62888,6.8000002,62.032581,136.30757
380.0,28.152262,-186.43875,0.24608441,35.520344,0.48532575,-33.366566,114.14564,28.152262,-37.291935,-39.952454,-21.024796,7.9279056,35.520344,6.8000002,61.964096,136.42488
381.0,28.160856,-186.87173,0.24791688,35.412354,0.48421574,-33.438236,114.14062,28.160856,-37.282635,-40.053349,-21.076828,7.8739252,35.412354,6.8000002,61.896038,136.54147
382.0,28.169271,-187.29881,0.24971122,35.30484,0.48313379,-33.508045,114.1357,28.169271,-37.273529,-40.151112,-21.12858,7.8212647,35.30484,6.8000002,61.828358,136.65739
383.0,28.177515,-187.72011,0.25146511,35.19775,0.48208091,-33.575924,114.1309,28.177515,-37.26461,-40.245647,-21.180082,7.7699184,35.19775,6.8000002,61.761028,136.77274
384.0,28.185593,-188.13577,0.25317755,35.091022,0.48105741,-33.641857,114.12618,28.185593,-37.255875,-40.336861,-21.231358,7.7198806,35.091022,6.8000002,61.694008,136.88754
385.0,28.193506,-188.54597,0.25484648,34.984604,0.48006412,-33.705803,114.12156,28.193506,-37.247318,-40.424667,-21.282434,7.6711431,34.984604,6.8000002,61.627262,137.00186
386.0,28.201262,-188.95082,0.2564705,34.878448,0.47910148,-33.767727,114.11703,28.201262,-37.238934,-40.508995,-21.333338,7.6236954,34.878448,6.8000002,61.560764,137.11578
387.0,28.208864,-189.35048,0.25804788,34.772507,0.4781701,-33.827602,114.11259,28.208864,-37.230717,-40.589779,-21.384089,7.5775266,34.772507,6.8000002,61.49448,137.22932
388.0,28.216318,-189.74507,0.25957787,34.666744,0.47727016,-33.885422,114.10825,28.216318,-37.22266,-40.666965,-21.434706,7.5326214,34.666744,6.8000002,61.428383,137.34254
389.0,28.223629,-190.13477,0.26105875,34.561115,0.4764021,-33.941158,114.10397,28.223629,-37.214764,-40.740517,-21.485212,7.4889646,34.561115,6.8000002,61.36245,137.45547
390.0,28.230803,-190.51967,0.26249054,34.455593,0.47556588,-33.994816,114.09978,28.230803,-37.207016,-40.810402,-21.535624,7.446538,34.455593,6.8000002,61.296661,137.56818
391.0,28.237843,-190.89995,0.26387212,34.35014,0.47476169,-34.046394,114.09568,28.237843,-37.199413,-40.876598,-21.585955,7.405324,34.35014,6.8000002,61.230991,137.68066
392.0,28.244753,-191.2757,0.26520258,34.244736,0.47398961,-34.09589,114.09164,28.244753,-37.191952,-40.939102,-21.636219,7.3652997,34.244736,6.8000002,61.165424,137.79298
393.0,28.251541,-191.64708,0.26648197,34.139362,0.47324938,-34.143318,114.08768,28.251541,-37.184624,-40.997921,-21.686428,7.3264422,34.139362,6.8000002,61.099945,137.90514
394.0,28.258209,-192.01421,0.26771006,34.034,0.47254086,-34.188694,114.08379,28.258209,-37.177429,-41.053074,-21.736591,7.2887263,34.034,6.8000002,61.034542,138.01717
395.0,28.264765,-192.37721,0.26888695,33.928638,0.47186369,-34.23204,114.07996,28.264765,-37.170357,-41.104584,-21.786718,7.2521253,33.928638,6.8000002,60.969208,138.12909
396.0,28.27121,-192.73622,0.27001327,33.823265,0.47121742,-34.273396,114.07619,28.27121,-37.163403,-41.152496,-21.836813,7.2166119,33.823265,6.8000002,60.903931,138.24091
397.0,28.277552,-193.09134,0.27108899,33.717873,0.47060171,-34.312778,114.07249,28.277552,-37.156563,-41.196842,-21.886883,7.1821594,33.717873,6.8000002,60.838703,138.35265
398.0,28.283792,-193.4427,0.27211452,33.612461,0.47001603,-34.350224,114.06886,28.283792,-37.149834,-41.237686,-21.93693,7.148737,33.612461,6.8000002,60.773521,138.46429
399.0,28.289938,-193.79041,0.27309087,33.507027,0.46945974,-34.38578,114.06526,28.289938,-37.143208,-41.275093,-21.986958,7.1163135,33.507027,6.8000002,60.708382,138.57588
400.0,28.295994,-194.13455,0.27401865,33.401573,0.46893224,-34.419483,114.06173,28.295994,-37.136681,-41.309128,-22.036966,7.0848598,33.401573,6.8000002,60.643288,138.68738
401.0,28.301962,-194.47528,0.27489865,33.296108,0.46843287,-34.451382,114.05824,28.301962,-37.130249,-41.33987,-22.086954,7.0543437,33.296108,6.8000002,60.578232,138.79881
402.0,28.307846,-194.81265,0.27573207,33.190639,0.4679608,-34.481529,114.05481,28.307846,-37.123909,-41.367413,-22.136923,7.0247321,33.190639,6.8000002,60.513226,138.91017
403.0,28.313652,-195.1468,0.27651995,33.085171,0.46751532,-34.509968,114.05142,28.313652,-37.117653,-41.39183,-22.186867,6.9959941,33.085171,6.8000002,60.448265,139.02145
404.0,28.319384,-195.4778,0.27726355,32.979717,0.46709561,-34.536755,114.04807,28.319384,-37.111481,-41.413231,-22.236784,6.9680963,32.979717,6.8000002,60.383358,139.13263
405.0,28.325045,-195.80574,0.27796391,32.87429,0.46670094,-34.561939,114.04477,28.325045,-37.105385,-41.431694,-22.286673,6.941009,32.87429,6.8000002,60.318504,139.24371
406.0,28.330637,-196.13074,0.27862248,32.768902,0.46633029,-34.585583,114.0415,28.330637,-37.099361,-41.447327,-22.336527,6.9146981,32.768902,6.8000002,60.253716,139.35471
407.0,28.336166,-196.45284,0.27924055,32.66357,0.46598297,-34.607735,114.03828,28.336166,-37.093407,-41.460236,-22.386341,6.8891335,32.66357,6.8000002,60.188999,139.46556
408.0,28.341635,-196.77214,0.27981949,32.558311,0.46565801,-34.628456,114.03509,28.341635,-37.087521,-41.470516,-22.43611,6.8642831,32.558311,6.8000002,60.124355,139.57629
409.0,28.347046,-197.08873,0.2803607,32.453136,0.46535462,-34.6478,114.03193,28.347046,-37.081696,-41.478275,-22.485826,6.840117,32.453136,6.8000002,60.059799,139.68687
410.0,28.352404,-197.40268,0.28086546,32.348068,0.46507198,-34.665817,114.0288,28.352404,-37.075932,-41.483608,-22.535488,6.8166065,32.348068,6.8000002,59.995335,139.7973
411.0,28.35771,-197.71404,0.28133526,32.243114,0.46480918,-34.682568,114.0257,28.35771,-37.070225,-41.486622,-22.585087,6.7937217,32.243114,6.8000002,59.930965,139.90756
412.0,28.362968,-198.0229,0.28177154,32.138302,0.46456534,-34.698105,114.02263,28.362968,-37.064568,-41.487423,-22.634617,6.7714338,32.138302,6.8000002,59.866711,140.01762
413.0,28.368179,-198.32932,0.28217566,32.033646,0.4643397,-34.712482,114.01958,28.368179,-37.05896,-41.486111,-22.684069,6.7497153,32.033646,6.8000002,59.80257,140.1275
414.0,28.37335,-198.63336,0.28254893,31.929159,0.46413144,-34.725754,114.01657,28.37335,-37.053402,-41.48278,-22.73344,6.7285399,31.929159,6.8000002,59.738556,140.23715
415.0,28.378479,-198.93507,0.28289273,31.824862,0.46393979,-34.737961,114.01357,28.378479,-37.047886,-41.477531,-22.782722,6.7078829,31.824862,6.8000002,59.674671,140.34659
416.0,28.38357,-199.23453,0.28320852,31.720768,0.46376383,-34.749168,114.0106,28.38357,-37.042416,-41.470463,-22.831909,6.6877174,31.720768,6.8000002,59.610931,140.45576
417.0,28.388624,-199.53177,0.2834973,31.616898,0.46360305,-34.759407,114.00765,28.388624,-37.03698,-41.461662,-22.880993,6.6680207,31.616898,6.8000002,59.547344,140.5647
418.0,28.393646,-199.82684,0.28376034,31.51326,0.46345669,-34.76873,114.00472,28.393646,-37.031582,-41.45121,-22.929972,6.6487713,31.51326,6.8000002,59.48391,140.67336
419.0,28.398636,-200.11981,0.28399906,31.409876,0.46332392,-34.777184,114.00181,28.398636,-37.026222,-41.439201,-22.978838,6.6299462,31.409876,6.8000002,59.420643,140.78172
420.0,28.403597,-200.41071,0.28421444,31.306755,0.46320421,-34.784805,113.99891,28.403597,-37.020893,-41.42572,-23.027584,6.6115251,31.306755,6.8000002,59.357548,140.8898
421.0,28.408529,-200.69958,0.28440768,31.203915,0.46309683,-34.791641,113.99603,28.408529,-37.015594,-41.410843,-23.076206,6.5934877,31.203915,6.8000002,59.294632,140.99757
422.0,28.413437,-200.98648,0.28457981,31.101366,0.46300122,-34.797729,113.99317,28.413437,-37.010323,-41.39465,-23.124701,6.5758152,31.101366,6.8000002,59.231899,141.10504
423.0,28.41832,-201.27142,0.28473189,30.999123,0.46291676,-34.803104,113.99032,28.41832,-37.005081,-41.377209,-23.173059,6.5584903,30.999123,6.8000002,59.169361,141.21216
424.0,28.423178,-201.55447,0.28486496,30.897194,0.46284291,-34.807808,113.98748,28.423178,-36.999863,-41.358593,-23.221281,6.5414948,30.897194,6.8000002,59.107021,141.31895
425.0,28.428017,-201.83565,0.28497991,30.795595,0.46277913,-34.811867,113.98466,28.428017,-36.994667,-41.338871,-23.269358,6.5248132,30.795595,6.8000002,59.044884,141.42538
426.0,28.432837,-202.11499,0.28507766,30.694334,0.46272489,-34.815319,113.98184,28.432837,-36.989494,-41.318104,-23.317287,6.50843,30.694334,6.8000002,58.982956,141.53146
427.0,28.437635,-202.39253,0.28515911,30.59342,0.46267971,-34.818195,113.97904,28.437635,-36.984341,-41.296356,-23.365067,6.4923301,30.59342,6.8000002,58.921242,141.63718
428.0,28.442419,-202.6683,0.28522506,30.492867,0.46264315,-34.820522,113.97625,28.442419,-36.97921,-41.273682,-23.412689,6.476501,30.492867,6.8000002,58.859749,141.74252
429.0,28.447187,-202.94232,0.28527626,30.392677,0.46261474,-34.82233,113.97346,28.447187,-36.974094,-41.250137,-23.460154,6.4609284,30.392677,6.8000002,58.798477,141.84747
430.0,28.451939,-203.21463,0.28531358,30.292864,0.46259406,-34.823647,113.97069,28.451939,-36.968994,-41.22578,-23.507458,6.445601,30.292864,6.8000002,58.737431,141.95204
431.0,28.456678,-203.48526,0.28533757,30.193432,0.46258074,-34.824493,113.96793,28.456678,-36.963909,-41.200653,-23.554596,6.4305067,30.193432,6.8000002,58.676617,142.05621
432.0,28.461405,-203.75421,0.28534904,30.094389,0.46257439,-34.824898,113.96516,28.461405,-36.958843,-41.174805,-23.601566,6.4156346,30.094389,6.8000002,58.616039,142.15999
433.0,28.46612,-204.02153,0.28534853,29.995741,0.46257469,-34.824879,113.96241,28.46612,-36.953785,-41.148281,-23.648367,6.4009743,29.995741,6.8000002,58.555698,142.26334
434.0,28.470823,-204.28723,0.28533661,29.897495,0.46258131,-34.824455,113.95966,28.470823,-36.948742,-41.121124,-23.694994,6.386517,29.897495,6.8000002,58.495598,142.36629
435.0,28.475517,-204.55135,0.28531393,29.799656,0.46259388,-34.823654,113.95692,28.475517,-36.94371,-41.093365,-23.741447,6.3722529,29.799656,6.8000002,58.435741,142.46883
436.0,28.480202,-204.81389,0.28528115,29.702229,0.46261206,-34.822495,113.95419,28.480202,-36.938686,-41.065052,-23.787725,6.3581738,29.702229,6.8000002,58.376129,142.57094
437.0,28.48488,-205.07487,0.2852388,29.605219,0.46263555,-34.820999,113.95146,28.48488,-36.933674,-41.036221,-23.833822,6.3442698,29.605219,6.8000002,58.316765,142.67262
438.0,28.48955,-205.33432,0.28518707,29.508633,0.46266425,-34.819172,113.94874,28.48955,-36.928669,-41.006901,-23.87974,6.3305345,29.508633,6.8000002,58.257652,142.77388
439.0,28.494213,-205.59225,0.28512654,29.412468,0.46269783,-34.817032,113.94601,28.494213,-36.923672,-40.977123,-23.925476,6.3169618,29.412468,6.8000002,58.198792,142.87471
440.0,28.498869,-205.84869,0.28505775,29.316732,0.46273598,-34.814602,113.94329,28.498869,-36.918682,-40.946918,-23.971029,6.3035436,29.316732,6.8000002,58.140186,142.9751
441.0,28.503521,-206.10365,0.28498113,29.221428,0.46277851,-34.811897,113.94057,28.503521,-36.9137,-40.916313,-24.016399,6.2902737,29.221428,6.8000002,58.081833,143.07506
442.0,28.508167,-206.35713,0.28489703,29.126558,0.46282518,-34.808926,113.93787,28.508167,-36.908726,-40.885342,-24.061581,6.2771459,29.126558,6.8000002,58.023735,143.17458
443.0,28.512812,-206.60918,0.28480577,29.032125,0.46287584,-34.805698,113.93516,28.512812,-36.903751,-40.854019,-24.106579,6.2641554,29.032125,6.8000002,57.965897,143.27365
444.0,28.51745,-206.85979,0.2847077,28.938131,0.46293029,-34.802231,113.93245,28.51745,-36.898785,-40.822376,-24.151388,6.2512956,28.938131,6.8000002,57.908318,143.37228
445.0,28.522087,-207.10896,0.28460324,28.84458,0.46298829,-34.798538,113.92974,28.522087,-36.893822,-40.790428,-24.196009,6.2385626,28.84458,6.8000002,57.850994,143.47047
446.0,28.52672,-207.35675,0.28449261,28.751469,0.46304974,-34.794624,113.92703,28.52672,-36.888863,-40.758205,-24.24044,6.2259512,28.751469,6.8000002,57.793934,143.56822
447.0,28.531351,-207.60313,0.28437606,28.658804,0.4631145,-34.790504,113.92433,28.531351,-36.883904,-40.725719,-24.284683,6.2134571,28.658804,6.8000002,57.737133,143.66551
