Time,I,S,V_L,r,K,d,phi,beta,eta,mu,r_tilde,phi_tilde,alpha,d_tilde,N,compartment,Susceptible_Logistic_Growth,Susceptible_Absorption_Virus,Susceptible_Death,Infected_Death,Infected_Lysis,Virus_Lytic_Release_From_Infected,Virus_Lytic_Decay
766.0,822069.8290997281,50466217.202726714,171005843.9773788,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,51288287.031826444,1.0,16127336.267591087,1500978.2333759912,2102759.050113613,34252.909545822,1233104.7436495922,24662094.872991845,14809106.088441003
767.0,1105886.0548405384,64453589.964548334,182635745.51210907,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,65559476.01938887,1.0,20248717.176216573,2047366.454030529,2685566.248522847,46078.58561835576,1658829.0822608075,33176581.645216152,15816255.561348645
768.0,1529293.1763170809,81602276.12700568,202681083.26801613,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,83131569.30332276,1.0,25092831.976338938,2876591.408144138,3400094.8386252364,63720.5490132117,2293939.7644756213,45878795.289512426,17552181.811010197
769.0,2182643.1885573226,102098228.71688393,235297605.83797067,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,104280871.90544125,1.0,30577213.81546105,4178288.324895432,4254092.863203497,90943.46618988844,3273964.7828359837,65479295.65671968,20376772.66556826
770.0,3224756.2427433296,125722365.7042705,287549700.89593357,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,128947121.94701383,1.0,36477363.67908337,6287647.03689776,5238431.904344603,134364.84344763873,4837134.364114994,96742687.28229989,24901804.097587846
771.0,4935732.17754613,151512788.18510994,371653920.1252071,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,156448520.3626561,1.0,42381456.44450085,9793787.97537465,6313032.841046248,205655.5073977554,7403598.266319195,148071965.3263839,32185229.482842937
772.0,7797800.06174854,177276236.94783783,508839491.47524947,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,185074037.00958636,1.0,47665294.62595895,15688955.232321158,7386509.872826576,324908.33590618917,11696700.09262281,233934001.8524562,44065499.9617566
773.0,12575457.780801833,198983051.25471443,735241250.4383633,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,211558509.03551626,1.0,51504954.78636848,25445362.402813796,8290960.468946435,523977.40753340966,18863186.67120275,377263733.424055,63671892.28796226
774.0,20228629.584087577,210354232.4943627,1108007256.8969328,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,230582862.0784503,1.0,52931987.74189326,40537461.48928634,8764759.687265113,842859.566003649,30342944.376131363,606858887.5226274,95953428.44727439
775.0,31173288.743573423,203722062.2549092,1701676250.3866978,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,234895350.9984826,1.0,50930236.86309194,60294499.01318478,8488419.260621216,1298887.030982226,46759933.11536013,935198662.3072027,147365163.28348804
776.0,43343506.11774048,174194802.6021076,2569552098.533593,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,217538308.7198481,1.0,44694062.79336603,77849407.22309364,7258116.775087817,1805979.42157252,65015259.17661072,1300305183.5322144,222523211.73300916
777.0,50668379.333400175,126828259.10399488,3651998991.0346084,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,177496638.43739504,1.0,34465184.562653035,80558128.73869891,5284510.795999786,2111182.472225007,76002569.00010026,1520051380.0020053,316263112.6235971
778.0,47180571.706893966,77692857.51575166,4712064017.296937,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,124873429.22264563,1.0,22661896.545778424,63672949.280109085,3237202.3964896523,1965857.154453915,70770857.56034094,1415417151.206819,408064743.8979147
779.0,34747428.19168204,41338327.54139159,5459315851.974022,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,76085755.73307362,1.0,12821961.254598333,39251279.01508759,1722430.3142246495,1447809.5079867516,52121142.28752306,1042422845.7504612,472776752.78095025
780.0,21116139.019817796,20378443.384508852,5772930299.5730505,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,41494582.40432665,1.0,6587898.092057959,20461148.65715669,849101.8076878688,879839.1258257414,31674208.52972669,633484170.5945339,499935763.9430261
781.0,11306904.056647811,9931141.682900196,5732914087.517273,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,21238045.739548005,1.0,3286740.616058999,9902327.846441653,413797.5701208415,471121.0023603254,16960356.08497172,339207121.69943434,496470359.9789958
782.0,5682042.558481247,5000780.123828787,5485113103.362248,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,10682822.682310034,1.0,1675022.8059514337,4770743.16128598,208365.83849286614,236751.77327005196,8523063.837721871,170461276.75443742,475010794.7511707
783.0,2816009.454681771,2661574.1311323596,5143507815.726504,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5477583.5858141305,1.0,896749.6791538956,2381006.935262988,110898.92213051498,117333.72727840711,4224014.182022656,84480283.64045313,445427776.84191525
784.0,1425318.7320361757,1510129.8611254196,4773396481.367343,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2935448.593161595,1.0,510254.40292892023,1253731.3724741065,62922.077546892484,59388.28050150732,2137978.0980542637,42759561.96108527,413376135.2864119
785.0,753315.7408855907,914436.5380274045,4406531835.675861,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1667752.278912995,1.0,309416.14669390174,700830.787885221,38101.52241780852,31388.155870232942,1129973.611328386,22599472.22656772,381605656.96952957
786.0,420739.8233357321,589609.5418865477,4056725150.065694,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1010349.3652222798,1.0,199651.9207827622,416009.0488193821,24567.06424527282,17530.82597232217,631109.7350035982,12622194.700071963,351312397.9956891
787.0,249427.8273592262,403323.26323036716,3729212493.098058,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,652751.0905895934,1.0,136626.8338842757,261597.20065619465,16805.135967931965,10392.826139967758,374141.74103883933,7482834.820776787,322949801.90229183
788.0,156895.70233073187,291497.29291314754,3425336629.62739,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,448392.9952438794,1.0,98768.05830995318,173660.27091362534,12145.720538047814,6537.320930447161,235343.5534960978,4706871.069921956,296634152.12573195
789.0,104407.7624410879,221672.25793753905,3144721086.63799,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,326080.02037862694,1.0,75119.50759998888,121242.85857363464,9236.344080730792,4350.3234350453295,156611.64366163185,3132232.873232637,272332846.1028499
790.0,73209.0256467115,176667.09017591964,2886256691.195127,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,249876.11582263114,1.0,59873.41716251567,88685.6387268943,7361.128757329985,3050.376068612979,109813.53847006724,2196270.769401345,249949829.45749798
791.0,53858.90293018035,147007.66905391274,2648550569.9819245,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,200866.5719840931,1.0,49824.41135940892,67719.06458841683,6125.31954391303,2244.1209554241814,80788.35439527052,1615767.0879054107,229364479.36043465
792.0,41402.64932176271,127276.49966557093,2430132961.5810766,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,168679.14898733364,1.0,43138.59886749449,53794.88067487528,5303.187486065455,1725.1103884067793,62103.973982644064,1242079.4796528812,210449514.47292122
793.0,33129.963734702804,114281.57787469117,2229553247.6118298,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,147411.54160939396,1.0,38735.07182408616,44315.61354215026,4761.732411445465,1380.4151556126167,49694.945602054206,993898.9120410841,193079311.24318445
794.0,27499.346727197193,106103.0912594164,2045423971.895837,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,133602.4379866136,1.0,35963.57681909686,37746.27225127613,4420.962135809016,1145.8061136332162,41249.02009079579,824980.4018159158,177133715.9661795
795.0,23602.352598508347,101580.39073380952,1876439750.1341326,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,125182.74333231786,1.0,34430.934349941155,33151.806046123835,4232.516280575396,983.4313582711811,35403.52889776252,708070.5779552504,162499682.36161587
796.0,20886.61645213063,100028.44612556972,1721383753.596646,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,120915.06257770036,1.0,33905.060486334616,29947.73018347087,4167.8519218987385,870.2756855054429,31329.924678195945,626598.493563919,149071833.06146955
797.0,19007.394409883153,101078.64233306232,1579127955.175589,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,120086.03674294548,1.0,34261.06063693041,27761.27519869934,4211.61009721093,791.9747670784647,28511.091614824727,570221.8322964946,136752480.918206
798.0,17745.283135247613,104589.97366724507,1448630259.0077672,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,122335.25680249269,1.0,35451.15305822293,26351.800603531174,4357.915569468544,739.3867973019838,26617.92470287142,532358.4940574284,125451380.43007264
799.0,16959.20106635855,110602.16727981284,1328930124.9606383,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,127561.3683461714,1.0,37488.78900188999,25563.9802315585,4608.423636658868,706.6333777649395,25438.801599537823,508776.0319907565,115085348.82159127
800.0,16558.825223082484,119315.78601004882,1219143551.084532,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,135874.6112331313,1.0,40441.90876905636,25299.704099020586,4971.491083752034,689.9510509617701,24838.237834623724,496764.75669247453,105577831.52392046
801.0,16488.104533136342,131091.56812890756,1118457887.474799,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,147579.6726620439,1.0,44432.71126509524,25500.99256340296,5462.148672037814,687.0043555473476,24732.156799704513,494643.13599409023,96858453.05531758
802.0,16715.248737341044,146465.30321553984,1026126684.134856,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,163180.5519528809,1.0,49642.682019443215,26139.569210614838,6102.72096731416,696.4686973892101,25072.873106011568,501457.4621202313,88862570.84607853
803.0,17226.675373986087,166177.40074475808,941464757.324858,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,183404.07611874415,1.0,56322.590947376106,27210.63761402594,6924.05836436492,717.7781405827536,25840.01306097913,516800.26121958264,81530847.9843327
804.0,18023.549191117232,191218.89196026523,863843672.3597714,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,209242.44115138246,1.0,64808.04424764204,28729.538068361646,7967.453831677718,750.9812162965513,27035.32378667585,540706.475733517,74808862.02635619
805.0,19119.85102208653,222894.90379319596,792687254.2727125,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,242014.75481528247,1.0,75540.93316938347,30730.15166492072,9287.28765804983,796.6604592536053,28679.776533129792,573595.5306625959,68646716.2200169
806.0,20541.73996516082,262912.28268312523,727467705.9983801,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,283454.0226482861,1.0,89099.02701113738,33264.981334263604,10954.678445130217,855.9058318817008,30812.60994774123,616252.1989548246,62998703.33945971
807.0,22327.80532383594,313495.60557109216,667701871.1868917,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,335823.4108949281,1.0,106235.1202288618,36406.316496776955,13062.316898795507,930.3252218264975,33491.70798575391,669834.1597150782,57822982.044784814
808.0,24530.068907886583,377541.4254499338,612947883.3885691,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,402071.49435782037,1.0,127929.02703138006,40248.606659288445,15730.892727080574,1022.0862044952743,36795.103361829875,735902.0672365975,53081286.70145008
809.0,27215.87340396632,458822.92303494876,562802171.8004379,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,486038.7964389151,1.0,155456.47448960377,44912.12060365997,19117.621793122864,1133.9947251652634,40823.81010594948,816476.2021189897,48738668.077917926
810.0,30470.417032896195,562257.2944059819,516896666.31970745,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,592727.7114388781,1.0,190478.94919515497,50547.71395131176,23427.38726691591,1269.600709704008,45705.625549344295,914112.5109868859,44763251.303286664
811.0,34400.44099828157,694262.0701972495,474896455.7550145,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,728662.5111955311,1.0,235163.1638600779,57343.61354794558,28927.58625821873,1433.351708261732,51600.661497422356,1032013.2299484471,41126033.06838425
812.0,39138.87732710558,863218.7397056632,436497618.6273249,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,902357.6170327688,1.0,292336.01701675914,65533.81157515653,35967.44748773596,1630.786555296066,58708.315990658375,1174166.3198131674,37800693.773126334
813.0,44851.18167806167,1080088.101266477,401425492.4177657,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1124939.2829445386,1.0,365689.49260844744,75409.63175109311,45003.67088610321,1868.799236585903,67276.77251709251,1345535.45034185,34763447.6433785
814.0,51743.507802880624,1359211.89423261,369433198.064057,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1410955.4020354906,1.0,460046.1864349789,87334.4873512709,56633.82892635875,2155.9794917866925,77615.26170432093,1552305.2340864188,31992914.952347334
815.0,60073.592107188306,1719368.1747854804,340300600.41438836,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1779441.7668926688,1.0,581706.5670709477,101764.02795697408,71640.34061606167,2503.0663377995124,90110.38816078246,1802207.7632156492,29470031.99588603
816.0,70165.56509357085,2185145.2979956674,313833665.18471366,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2255310.8630892383,1.0,738896.9779680094,119273.10860711546,91047.72074981948,2923.565212232119,105248.34764035628,2104966.9528071256,27177995.4049962
817.0,82429.6920500254,2788726.906904562,289864338.8454204,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2871156.5989545872,1.0,942344.6341452083,140592.92458714897,116196.95445435675,3434.5705020843916,123644.53807503812,2472890.7615007623,25102251.744013406
818.0,97390.6277035846,3572212.22292739,268251111.04664597,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3669602.850630975,1.0,1206013.121785205,166663.87343861896,148842.1759553079,4057.9428209826915,146085.9415553769,2921718.831107538,23230546.21663954
819.0,115726.27704427224,4590554.631632374,248880347.81584123,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,4706280.908676646,1.0,1548012.1421394395,198709.4195675717,191273.1096513489,4821.92821017801,173589.41556640837,3471788.311328167,21553038.12085185
820.0,138325.47121661456,5915337.461727258,231668909.8401948,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,6053662.932943872,1.0,1991731.2687058668,238347.15372913764,246472.39423863572,5763.561300692273,207488.20682492183,4149764.136498437,20062527.59216087
821.0,166371.8943228352,7639419.34646692,216568325.75777346,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,7805791.240789755,1.0,2567168.82451022,287751.7534768864,318309.1394361217,6932.162263451466,249557.8414842528,4991156.829685056,18754817.01062318
822.0,201471.89004670712,9882632.69349169,203571508.41408077,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,10084104.583538396,1.0,3312452.4595588753,349906.7644885776,411776.3622288204,8394.662085279462,302207.8350700607,6044156.701401213,17629292.628659394
823.0,245852.40523044943,12798459.306872653,192723184.78269854,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,13044311.712103102,1.0,4275421.793100959,428997.08901289594,533269.1377863605,10243.850217935393,368778.60784567415,7375572.156913483,16689827.802181693
824.0,302671.39772578055,16581384.941087859,184136136.57884866,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,16884056.33881364,1.0,5515012.830538363,531034.2321770774,690891.039211994,12611.308238574189,454007.09658867086,9080141.931773417,15946189.427728293
825.0,376523.0966722615,21474363.49182838,178016964.4244886,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,21850886.58850064,1.0,7102017.465896311,664881.7013930049,894765.145492849,15688.462361344227,564784.6450083922,11295692.900167845,15416269.119160712
826.0,474267.6530005116,27774617.21279752,174707094.35224733,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,28248884.86579803,1.0,9118311.155848788,843958.9293858744,1157275.7171998965,19761.152208354648,711401.4795007673,14228029.590015348,15129634.370904617
827.0,606432.032841155,35835078.63697832,174749771.55425453,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,36441510.669819474,1.0,11653294.72961263,1089149.9302464793,1493128.2765407632,25268.001368381454,909648.0492617325,18192960.985234648,15133330.216598442
828.0,789625.692741736,46056296.66984944,179001248.72966528,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,46845922.36259118,1.0,14795593.403472686,1433863.3497573403,1919012.3612437267,32901.070530905665,1184438.539112604,23688770.782252077,15501508.139989013
829.0,1050783.8686916726,58860524.21690333,188819742.71586338,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,59911308.085595004,1.0,18617567.79430875,1933010.515904734,2452521.842370972,43782.661195486355,1576175.8030375089,31523516.06075018,16351789.719193768
830.0,1434758.8147270365,74635099.00209601,206392861.99604386,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,76069857.81682305,1.0,23150112.48350522,2679171.2616940965,3109795.7917540004,59781.61728029318,2152138.222090555,43042764.44181109,17873621.8488574
831.0,2018033.981307344,93626307.18301822,235315447.43856868,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,95644341.16432557,1.0,28346352.703020003,3831872.2465031226,3901096.132625759,84084.74922113933,3027050.971961016,60541019.439220324,20378317.748180047
832.0,2933417.9679418835,115758111.87574783,281620258.91661555,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,118691529.84368971,1.0,34036128.6781659,5669934.179665286,4823254.661489492,122225.74866424514,4400126.951912825,88002539.03825651,24388314.422178905
833.0,4413069.497691312,140343885.9753367,355613119.26418185,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,144756955.473028,1.0,39878979.83990342,8680284.539681695,5847661.915639029,183877.895737138,6619604.246536968,132392084.93073936,30796096.128278147
834.0,6856419.7568524545,165660837.162509,475044408.59467775,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,172517256.91936144,1.0,45330365.32383581,13687267.400527747,6902534.881771208,285684.15653551894,10284629.635278681,205692592.70557365,41138845.78429909
835.0,10908733.406400586,188397122.97512928,670095420.9404104,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,199305856.38152987,1.0,49639518.02962955,21957030.547245722,7849880.123963719,454530.5586000244,16363100.10960088,327262002.19201756,58030263.45343953
836.0,17444607.232994203,203163330.7959299,989311181.9635128,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,220607938.0289241,1.0,51890373.67418635,34957545.505622976,8465138.783163745,726858.6347080917,26166910.849491306,523338216.9898261,85674348.3580402
837.0,27106641.536582015,202820170.74268362,1500056914.7987595,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,229926812.27926564,1.0,51086588.21695724,52915337.53613064,8450840.447611816,1129443.397357584,40659962.30487302,813199246.0974605,129904928.82157256
838.0,38834186.83308512,181313404.38639694,2264397304.0519853,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,220147591.21948206,1.0,46341263.50191195,71407730.60154086,7554725.182766539,1618091.1180452132,58251280.24962768,1165025604.9925537,196096806.5309019
839.0,47983344.29511752,139941682.16193965,3266689387.9889836,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,187925026.45705718,1.0,37475765.599488966,79509243.47903936,5830903.423414152,1999306.0122965632,71975016.44267628,1439500328.8535256,282895300.999846
840.0,48144142.12344673,91321984.91708522,4331206142.427399,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,139466127.04053193,1.0,26132385.94438214,68793417.7464874,3805082.7048785505,2006005.9218102805,72216213.1851701,1444324263.703402,375082451.9342127
841.0,38332531.33843175,51252467.126820765,5175405998.495769,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,89584998.46525252,1.0,15634894.512876153,46134082.73119586,2135519.4636175316,1597188.8057679897,57498797.00764763,1149975940.1529527,448190159.46973354
842.0,24884374.850820355,26132921.656788077,5617477659.504672,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,51017296.50760843,1.0,8353901.93787275,25532421.76944922,1088871.7356995032,1036848.9521175148,37326562.27623053,746531245.5246106,486473565.31310457
843.0,13972011.108878303,12923992.418380087,5679992397.034248,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,26896003.52725839,1.0,4249527.081577276,12767537.392494548,538499.6840991703,582167.1295365959,20958016.663317457,419160333.2663491,491887341.5831659
844.0,7231889.755278509,6518635.732756088,5494140927.58335,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,13750525.488034597,1.0,2175855.121494209,6229012.430612922,271609.8221981703,301328.7398032712,10847834.632917764,216956692.65835527,475792604.3287181
845.0,3638999.062523935,3450434.19345282,5183783146.949325,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,7089433.255976755,1.0,1160428.7326899131,3110880.0361949624,143768.0913938675,151624.96093849727,5458498.5937859025,109169971.87571806,448915620.5258115
846.0,1850635.7467976592,1940554.4714988424,4827060845.505303,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3791190.218296502,1.0,655060.4093686636,1629188.3676950568,80856.43631245175,77109.8227832358,2775953.6201964887,55519072.40392978,418023469.2207593
847.0,975917.8860892877,1163341.75984053,4464414562.449364,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2139259.645929818,1.0,393429.89700446615,903305.2276009013,48472.573326688755,40663.24525372032,1463876.8291339315,29277536.58267863,386618301.1081149
848.0,541585.9803360337,742464.4832485213,4114407608.3164935,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1284050.463584555,1.0,251334.23296099884,531307.1829501868,30936.020135355055,22566.082514001406,812378.9705040506,16247579.410081012,356307698.8802083
849.0,318352.4118531425,502861.50593993894,3784658937.0690026,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,821213.9177930814,1.0,170313.5820012344,331007.49630385946,20952.562747497454,13264.68382721427,477528.6177797137,9550572.355594276,327751463.95017564
850.0,198409.8801772272,360025.4585019237,3477671383.3321533,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,558435.3386791509,1.0,121972.45264264649,217763.17669400387,15001.060770913487,8267.078340717799,297614.8202658408,5952296.405316816,301166341.79656446
851.0,130824.10839817055,271375.27311456867,3193632190.8716917,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,402199.38151273923,1.0,91954.86202328761,150736.30327215642,11307.30304644036,5451.004516590439,196236.1625972558,3924723.2519451166,276568547.7294885
852.0,90928.74961397727,214506.4344102577,2931708122.9588633,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,305435.184024235,1.0,72692.85670001755,109376.4299257345,8937.768100427404,3788.697900582386,136393.1244209659,2727862.488419318,253885923.44823754
853.0,66347.0754933993,177137.81808226008,2690641482.839798,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,243484.89357565937,1.0,60033.37831606727,82895.28213584016,7380.74242009417,2764.4614788916374,99520.61324009896,1990412.264801979,233009552.41392648
