I_1_task1,S_2_task1,V_L_3_task1,_1_task1
17838.25884163467,637299.8018159728,274166007.8977449,489.0
21021.373284650126,819397.1487540801,251948111.3696153,490.0
24880.554273986807,1057339.2352453081,231668487.28175187,491.0
29570.630563817456,1368837.1121372653,213186687.4689358,492.0
35285.964227939075,1777302.621554202,196378619.24085188,493.0
42272.61200405545,2313677.4936524597,181136422.2534523,494.0
50844.700275909985,3018813.0379094244,167368713.17127827,495.0
61408.19834434945,3946586.5484984037,155001383.64101684,496.0
74494.65422026294,5167874.816261519,143979047.94710094,497.0
90812.00735494235,6775662.7944027595,134267551.206476,498.0
111321.25630989163,8891366.470409008,125857902.45887119,499.0
137355.811794978,11672564.950929519,118772511.36993508,500.0
170812.30545459237,15322041.725918833,113074985.99230486,501.0
214461.36001445857,20097673.953027498,108885706.75135948,502.0
272468.4048090228,26322062.044282578,106407028.50888304,503.0
351287.3670893977,34389489.02491492,105964885.06992903,504.0
461235.34890296566,44765806.5760929,108079125.53608231,505.0
619342.4086732907,57973718.1577657,113585434.54628825,506.0
854644.47758269,74551389.84312388,123852846.25349033,507.0
1218261.6585600427,94966423.60819435,141181396.9938824,508.0
1802937.6041454414,119459527.79684015,169548865.61953288,509.0
2781149.2719149073,147782797.00819394,216039310.48432657,510.0
4477893.935229255,178784901.14130476,293593147.9787248,511.0
7498555.557362926,209784307.77730465,426181743.5641245,512.0
12899898.840929775,235709473.47541317,657732521.6119862,513.0
22193150.28576919,248314089.1616211,1063775568.3776058,514.0
36352659.53702223,237044835.25343722,1752329677.9316015,515.0
52539395.17826317,195299065.07527062,2810013307.2634044,516.0
61189324.66301398,132197234.52403373,4151303370.502112,517.0
53864011.44489985,72565400.80007972,5417345965.185692,518.0
35998695.885518774,33959784.78901811,6215579281.690133,519.0
19501205.204675432,14793696.788714675,6456461852.014829,520.0
9305631.509869905,6478127.136700278,6307018742.44916,521.0
4199013.486451587,2982863.6766624134,5963015185.550994,522.0
1887159.3678392868,1472219.1089166554,5548796209.913046,523.0
875167.3961512528,782768.0209426159,5125027827.62717,524.0
428129.0323243337,447702.6590069327,4717173391.792078,525.0
223465.87924283155,274360.70383263787,4334543422.568752,526.0
124884.5368990693,179291.05585137036,3979633686.519107,527.0
74606.35580668156,124332.30601995066,3652182970.4052386,528.0
47445.79993171822,91066.70508958085,3350860153.7241597,529.0
31956.835487798136,70140.65043406466,3073960978.4022365,530.0
22680.625585019356,56576.24122597757,2819698487.3558073,531.0
16881.25818060114,47611.00984114487,2586324875.2786827,532.0
13120.20506813244,41655.66742722782,2372181537.5731015,533.0
10606.663554474939,37769.413295062215,2175717562.2723136,534.0
8888.022881702615,35385.47432397354,1995493968.8319223,535.0
7695.808546759002,34162.708408554325,1830181424.7218103,536.0
6865.7990633000145,33903.33408171596,1678555026.1897676,537.0
6295.002584025102,34506.7858796804,1539487863.8592713,538.0
5917.679954565544,35944.25426429963,1411944226.8332725,539.0
5691.569364865661,38245.74904520282,1294972856.138798,540.0
5589.773621039704,41495.43140726716,1187700465.8444312,541.0
5595.890642141914,45833.061807860766,1089325637.441613,542.0
5701.054891328217,51460.57590972455,999113056.8456198,543.0
5902.161172884185,58653.83512555249,916388246.0126185,544.0
6200.861934905553,67780.1724531799,840532727.3859885,545.0
6603.027783481028,79322.26973730861,770979324.4613922,546.0
7118.623978318279,93911.27165318903,707208209.0610758,547.0
7761.839399465683,112370.19988277595,648742960.3443294,548.0
8551.478177601453,135772.1292473038,595147132.5031768,549.0
9511.619804503236,165517.11520056162,546021073.1559548,550.0
10672.480135884827,203433.59301824105,500998994.89975935,551.0
12071.643136466319,251913.8199589249,459746403.69595337,552.0
13755.547240974158,314090.6118087972,421957650.1435592,553.0
15781.498669963205,394074.8062713763,387353873.6897022,554.0
18220.121105427577,497265.5201332277,355681051.1475522,555.0
21158.58933860549,630764.8040489189,326708378.49663055,556.0
24704.70107487136,803922.0464200848,300226818.3868147,557.0
28992.16947252238,1029057.0862002678,276047939.43131423,558.0
34187.644107044536,1322411.5349237928,254002990.33530575,559.0
40499.809652726064,1705401.7998668298,233942276.17251557,560.0
48192.06378149466,2206267.5738871703,215734887.36396286,561.0
57599.44879033988,2862214.5213853186,199268819.17545584,562.0
69153.067976737,3722218.2956787175,184451676.91576064,563.0
83414.43210815435,4850602.357498369,171212051.4383583,564.0
101126.68229690532,6331633.676854949,159501976.5046426,565.0
123291.18497105045,8275230.023593732,149300823.86807504,566.0
151285.42576906132,10823952.931614593,140621481.87710583,567.0
187050.01994036103,14161267.334367197,133520059.70020705,568.0
233387.86452829393,18520587.19205541,128111092.79471475,569.0
294463.27609108086,24194489.129755713,124592165.60680464,570.0
376642.61329325265,31541717.443787076,123283819.3763485,571.0
489956.77352679387,40988578.80389027,124696393.72647458,572.0
650704.354978718,53018102.20405149,129644187.66140208,573.0
886202.3270706815,68136526.02598071,139445648.6101016,574.0
1243654.830850691,86801088.95185907,156283327.6377565,575.0
1806990.208961591,109286037.10282722,183866273.30674678,576.0
2728972.700698815,135455010.2966194,228671101.67438856,577.0
4291199.852034,164397709.0001218,302279511.7643719,578.0
7007587.648320318,193881970.7417865,425686061.1778311,579.0
11763034.82332097,219605191.28685337,636622936.4140522,580.0
19836259.271121994,234474301.76323766,999253233.0963182,581.0
32209656.100268766,229068273.28770986,1606644726.7068477,582.0
47110595.22814478,196172566.05295676,2543409310.432291,583.0
57100577.9657618,140599274.9454764,3768333149.645241,584.0
53600191.14845644,82627170.81707042,5001798504.463222,585.0
38536409.85958386,41204205.864610925,5869212931.21941,586.0
22312715.02603696,18828883.449500863,6216177141.336513,587.0
11234881.467644395,8511649.20383795,6152775465.91402,588.0
5282302.896173373,4000806.881972671,5862593570.236793,589.0
2448315.335947803,2002428.1090936246,5478815797.006854,590.0
1161667.5709781104,1075631.7521351236,5072191069.248308,591.0
577965.8278428405,620188.1699891996,4674553363.925285,592.0
305481.6780791273,382619.74790648243,4298565148.455687,593.0
172348.76473812928,251483.39665431948,3948380119.7407513,594.0
103730.60664377871,175281.83382582408,3624554712.9470572,595.0
66368.19454407395,128965.55559373113,3326173526.4746957,596.0
44930.73055157142,99734.27009780267,3051754597.4650097,597.0
32029.697787327685,80741.53770114704,2799637398.7979436,598.0
23932.671870530703,68172.29495729193,2568150992.8944187,599.0
18665.110633036922,59824.429989080134,2355686740.2829213,600.0
15136.216204424602,54391.257717427165,2160728319.9782014,601.0
12719.176590910043,51084.67389650407,1981862086.9861236,602.0
11040.96141231167,49430.76012870159,1817778180.0388007,603.0
9872.781697012382,49156.21737332229,1667267264.344586,604.0
9070.858332984522,50124.63688500662,1529215281.0210516,605.0
8543.305215677976,52301.43261892105,1402597395.204271,606.0
8231.039407043649,55736.240397033434,1286471738.4411523,607.0
8096.526405430833,60556.92890259206,1179973262.453365,608.0
8117.004156275567,66972.2851637774,1082307863.2156005,609.0
8280.37703607169,75282.13716500161,992746831.8079219,610.0
8582.739609738092,85894.77896938883,910621642.3045734,611.0
9027.008566866536,99353.31071059409,835319354.2666768,612.0
9622.177428036002,116370.50713726981,766277847.9129151,613.0
10383.191194709507,137878.1030205987,702982084.7640857,614.0
11331.169230559786,165090.69269128903,644960193.8631736,615.0
12494.006199215704,199591.36382144934,591780106.8286473,616.0
13907.382884872457,243445.13976565353,543046475.3498178,617.0
15616.068606231456,299347.7999929078,498397801.00200564,618.0
17675.797215941406,370825.87959514436,457503986.4932977,619.0
20155.519739690837,462494.1867962376,420063933.607657,620.0
23140.507422055398,580405.4506383267,385803654.8243761,621.0
26736.15365692546,732503.1576975378,354474439.4143635,622.0
31073.02083228221,929226.0619856582,325851406.4619051,623.0
36313.363106641176,1184299.9453483634,299732271.52490675,624.0
42659.650429038265,1515783.6269557464,275936454.05496424,625.0
50366.222089923176,1947439.9288749928,254304510.88896596,626.0
59754.66819476051,2510522.8398035676,234697972.05251598,627.0
71235.91386268551,3246128.297994766,216999740.96317908,628.0
85340.37295618736,4208170.812980936,201115052.80991626,629.0
102762.92232533004,5467272.783840829,186973490.4459767,630.0
124428.27803073125,7115588.262083706,174532179.76715714,631.0
151590.68526654528,9272813.923673337,163780982.89119264,632.0
185988.86685333293,12093383.16118345,154750597.36345068,633.0
230090.0071126717,15774657.652891276,147525222.63604298,634.0
287488.82848595246,20565701.9971872,142262728.63808838,635.0
363567.58127885946,26775111.569984905,139226950.6184938,636.0
466620.21370701754,34775498.28137539,138840752.0531001,637.0
609812.211878954,44999862.83502752,141774857.86806756,638.0
814675.1471142545,57922052.47487806,149100355.11769563,639.0
1117483.5897369492,74008864.11720675,162556978.97844774,640.0
1581103.1795202657,93625422.61624886,185035075.43562654,641.0
2317201.0094318264,116867797.12138928,221459045.5288062,642.0
3527486.5350992642,143288034.85307136,280423491.7452804,643.0
5576511.053813018,171469431.86631703,377193657.5382468,644.0
9101689.02243872,198419543.4936807,538938735.6170197,645.0
15103540.346519366,218855123.29187545,812569414.7163372,646.0
24718799.10228657,224922124.45040166,1271471434.8213987,647.0
37901487.41286472,208124078.94069922,2003672467.3761036,648.0
50638912.91978831,166012494.32976004,3044244963.4253354,649.0
54638014.85073785,110211073.50964068,4252670555.7441983,650.0
45634020.264417894,61116747.87680899,5299604126.9812765,651.0
30022272.809785333,29884050.655837145,5906419765.017159,652.0
16562348.393332116,13907367.553575989,6050719791.181291,653.0
8241035.180988501,6557038.549233225,5881965427.834053,654.0
3933621.430920183,3247189.740519807,5556275910.530534,655.0
1884633.595245942,1715613.445506748,5172680464.68492,656.0
934382.7771184092,971016.8654131535,4781079848.411718,657.0
488224.8737670091,587988.0061668084,4403445507.4933,658.0
271208.3941576943,379588.35543898906,4048327882.9230742,659.0
160492.14657735155,260130.3814163713,3718301175.329213,660.0
100973.37558948323,188397.16363640063,3413374544.5732293,661.0
67275.27972595577,143578.89027873136,3132491639.9020514,662.0
47251.5061677167,114675.60313559731,2874185902.554871,663.0
34826.797890908834,95623.85812296551,2636869829.7125654,664.0
26822.704294387062,82956.13640335928,2418963964.4515023,665.0
21502.849696909307,74629.04502144482,2218953984.51577,666.0
17879.90002927918,69413.83946101948,2035414566.1138716,667.0
15371.831247514023,66568.5455759003,1867017469.446469,668.0
13624.580376202004,65656.79876379264,1712531994.5037637,669.0
12417.062806666509,66446.2153225022,1570821751.0417657,670.0
11608.543749258339,68851.82605483536,1440839714.6114259,671.0
11108.544447071756,72906.46949497993,1321622581.5394812,672.0
10859.214370843289,78748.54070691092,1212284943.2786438,673.0
10824.76068602306,86622.22730149768,1112013566.1294453,674.0
10985.061577058468,96888.04317449714,1020061936.8754905,675.0
11331.77935733371,110042.85250032251,935745006.9822235,676.0
11866.149271367756,126751.05855067508,858434553.2073244,677.0
12597.768760031839,147887.47330437895,787554549.2606314,678.0
13544.182623934594,174596.26175440234,722577136.9873302,679.0
14731.08535695386,208369.4502667152,663018838.5379565,680.0
16192.956164389318,251150.7454357758,608437060.3918017,681.0
17974.28848605099,305474.28443620726,558427034.7445487,682.0
20131.220506766782,374645.71515185316,512618893.86087644,683.0
22733.85556771544,462983.90043717687,470675182.45103735,684.0
25869.2207975788,576137.2869764423,432288544.0136325,685.0
29645.124146252805,721503.5490614724,397179757.77440447,686.0
34195.23706051899,908781.1139581243,365096022.32827973,687.0
39685.51423660838,1150695.6782265112,335809546.35925883,688.0
46322.971613638896,1463957.5915270767,309116475.1615912,689.0
54366.94849835993,1870510.6681109972,284836137.0563233,690.0
64144.86563091575,2399176.1751651787,262810769.7640794,691.0
76073.38020330282,3087772.585469412,242905698.61146724,692.0
90688.71860403224,3985875.7783929994,225010252.4729276,693.0
108689.77592872437,5158325.410837553,209039522.97735423,694.0
131001.46473580161,6689669.1928768465,194937436.64306393,695.0
158870.74406076575,8689670.99464064,182681670.5262585,696.0
194012.30007218916,11299908.169922117,172291334.17222387,697.0
238840.04471104787,14701462.411498625,163839065.9198307,698.0
296836.9371857027,19123109.709379856,157469962.51125765,699.0
373164.71360071056,24849056.414116133,153431877.0394357,700.0
475689.17773213645,32223960.55447149,152124615.66940257,701.0
616745.6353560197,41651260.06304628,154181550.96638831,702.0
816248.6402611647,53578007.625691995,160607979.56195456,703.0
1107287.6288987263,68455292.91286092,173021449.71518242,704.0
1546371.579674424,86657862.58132404,194077741.882638,705.0
2232364.18918956,108339512.65154524,228240402.27815294,706.0
3341183.9647911857,133192882.19902268,283185252.12014675,707.0
5186585.037818837,160075677.87941757,372344554.5635091,708.0
8313031.697220236,186472275.3207285,519319576.79096025,709.0
13582174.129442642,207839167.3348777,764578783.9263932,710.0
22038948.91972868,217226714.10423848,1171977834.0622337,711.0
33956882.05607118,206523294.37498003,1822365917.1421118,712.0
46534189.76601657,171624595.38836014,2763956011.316484,713.0
52691613.445490025,120205326.41993302,3906309548.946985,714.0
46884791.72439033,70520513.40047522,4971126044.217982,715.0
32878565.96916187,36116086.0532836,5665153281.77625,716.0
19133742.431349017,17326782.648783777,5906582040.155069,717.0
9906431.270524964,8306934.080982043,5808374961.433869,718.0
4859613.735446511,4146331.5428185426,5523972520.085461,719.0
2369539.9581206897,2197273.8711848897,5162021915.7869215,720.0
1187029.809718948,1244295.0965383707,4781181730.996845,721.0
623578.9445105243,752959.6328036636,4408734720.198148,722.0
347153.15277087555,485484.16856816475,4056013922.921369,723.0
205496.958770378,332204.17869327025,3726977525.37097,724.0
129199.25001223104,240216.97353256235,3422319737.442805,725.0
85981.47626770976,182782.83305995044,3141330022.4720454,726.0
60308.649340954944,145764.06893435,2882721942.375991,727.0
44388.74746153768,121369.3924018521,2645005075.8862314,728.0
34140.391093410806,105144.92170783495,2426653959.5136003,729.0
27333.41075677071,94466.88642685556,2226185054.117906,730.0
22700.009554669112,87757.61811385676,2042190853.862631,731.0
19493.19853630438,84063.80671405945,1873353454.8339202,732.0
17258.8051535953,82823.50766683891,1718448054.9393885,733.0
15713.367911210871,83735.3828957125,1576341473.687929,734.0
14676.493925579145,86685.82083194313,1445988248.0187092,735.0
14032.20063057763,91710.58963813588,1326425620.626772,736.0
13706.269878163142,98978.68893671708,1216768115.9724336,737.0
13652.687625230457,108792.07588199755,1116202079.408919,738.0
13845.433896704992,121598.38640984253,1023980387.1599429,739.0
14273.491419432983,138015.58425971094,939417310.1728572,740.0
14938.011060627552,158870.6429544203,861883973.709405,741.0
15850.733180645386,185252.62204961805,790803770.2173458,742.0
17033.450561369016,218585.89429376408,725648403.3570272,743.0
18518.240916319817,260727.43763242773,665934127.8156216,744.0
20348.267783426134,314095.4559743174,611218304.6785127,745.0
22579.3524277602,381842.6427324125,561096434.0795133,746.0
25282.003401665523,468077.40245993563,515199172.8872548,747.0
28544.443483180523,578166.0114158292,473190034.5533898,748.0
32476.36965774195,719121.3522326963,434763084.6783676,749.0
37213.995037364235,900121.0953702029,399641100.1588044,750.0
42926.64131943924,1133185.560753466,367573970.9487269,751.0
49825.25065666297,1434069.8234128389,338337464.94947726,752.0
58174.06038766369,1823433.1688742046,311732362.84318084,753.0
68305.79562495509,2328356.735072296,287583994.81092644,754.0
80643.44477911413,2984353.1180915637,265742409.02970442,755.0
95729.28069269999,3837875.229934736,246083005.66178915,756.0
114268.09712226239,4949643.430328485,228508334.7527465,757.0
137188.90908554985,6398750.426960275,212950938.92095098,758.0
165737.3527707638,8287790.230700524,199378092.88673612,759.0
201618.32168087005,10749098.10106064,187799293.67623305,760.0
247214.69999402843,13951860.000627628,178277764.85490316,761.0
305941.6848177486,18110020.57112444,170948778.63562062,762.0
382820.1892473269,23489713.115330637,166048461.76258045,763.0
485435.6350910005,30414537.88443727,163960463.50319406,764.0
625573.3930427916,39265023.17289711,165292602.96684054,765.0
822069.8290997281,50466217.202726714,171005843.9773788,766.0
1105886.0548405384,64453589.964548334,182635745.51210907,767.0
1529293.1763170809,81602276.12700568,202681083.26801613,768.0
2182643.1885573226,102098228.71688393,235297605.83797067,769.0
3224756.2427433296,125722365.7042705,287549700.89593357,770.0
4935732.17754613,151512788.18510994,371653920.1252071,771.0
7797800.06174854,177276236.94783783,508839491.47524947,772.0
12575457.780801833,198983051.25471443,735241250.4383633,773.0
20228629.584087577,210354232.4943627,1108007256.8969328,774.0
31173288.743573423,203722062.2549092,1701676250.3866978,775.0
43343506.11774048,174194802.6021076,2569552098.533593,776.0
50668379.333400175,126828259.10399488,3651998991.0346084,777.0
47180571.706893966,77692857.51575166,4712064017.296937,778.0
34747428.19168204,41338327.54139159,5459315851.974022,779.0
21116139.019817796,20378443.384508852,5772930299.5730505,780.0
11306904.056647811,9931141.682900196,5732914087.517273,781.0
5682042.558481247,5000780.123828787,5485113103.362248,782.0
2816009.454681771,2661574.1311323596,5143507815.726504,783.0
1425318.7320361757,1510129.8611254196,4773396481.367343,784.0
753315.7408855907,914436.5380274045,4406531835.675861,785.0
420739.8233357321,589609.5418865477,4056725150.065694,786.0
249427.8273592262,403323.26323036716,3729212493.098058,787.0
156895.70233073187,291497.29291314754,3425336629.62739,788.0
104407.7624410879,221672.25793753905,3144721086.63799,789.0
73209.0256467115,176667.09017591964,2886256691.195127,790.0
53858.90293018035,147007.66905391274,2648550569.9819245,791.0
41402.64932176271,127276.49966557093,2430132961.5810766,792.0
33129.963734702804,114281.57787469117,2229553247.6118298,793.0
27499.346727197193,106103.0912594164,2045423971.895837,794.0
23602.352598508347,101580.39073380952,1876439750.1341326,795.0
20886.61645213063,100028.44612556972,1721383753.596646,796.0
19007.394409883153,101078.64233306232,1579127955.175589,797.0
17745.283135247613,104589.97366724507,1448630259.0077672,798.0
16959.20106635855,110602.16727981284,1328930124.9606383,799.0
16558.825223082484,119315.78601004882,1219143551.084532,800.0
16488.104533136342,131091.56812890756,1118457887.474799,801.0
16715.248737341044,146465.30321553984,1026126684.134856,802.0
17226.675373986087,166177.40074475808,941464757.324858,803.0
18023.549191117232,191218.89196026523,863843672.3597714,804.0
19119.85102208653,222894.90379319596,792687254.2727125,805.0
20541.73996516082,262912.28268312523,727467705.9983801,806.0
22327.80532383594,313495.60557109216,667701871.1868917,807.0
24530.068907886583,377541.4254499338,612947883.3885691,808.0
27215.87340396632,458822.92303494876,562802171.8004379,809.0
30470.417032896195,562257.2944059819,516896666.31970745,810.0
34400.44099828157,694262.0701972495,474896455.7550145,811.0
39138.87732710558,863218.7397056632,436497618.6273249,812.0
44851.18167806167,1080088.101266477,401425492.4177657,813.0
51743.507802880624,1359211.89423261,369433198.064057,814.0
60073.592107188306,1719368.1747854804,340300600.41438836,815.0
70165.56509357085,2185145.2979956674,313833665.18471366,816.0
82429.6920500254,2788726.906904562,289864338.8454204,817.0
97390.6277035846,3572212.22292739,268251111.04664597,818.0
115726.27704427224,4590554.631632374,248880347.81584123,819.0
138325.47121661456,5915337.461727258,231668909.8401948,820.0
166371.8943228352,7639419.34646692,216568325.75777346,821.0
201471.89004670712,9882632.69349169,203571508.41408077,822.0
245852.40523044943,12798459.306872653,192723184.78269854,823.0
302671.39772578055,16581384.941087859,184136136.57884866,824.0
376523.0966722615,21474363.49182838,178016964.4244886,825.0
474267.6530005116,27774617.21279752,174707094.35224733,826.0
606432.032841155,35835078.63697832,174749771.55425453,827.0
789625.692741736,46056296.66984944,179001248.72966528,828.0
1050783.8686916726,58860524.21690333,188819742.71586338,829.0
1434758.8147270365,74635099.00209601,206392861.99604386,830.0
2018033.981307344,93626307.18301822,235315447.43856868,831.0
2933417.9679418835,115758111.87574783,281620258.91661555,832.0
4413069.497691312,140343885.9753367,355613119.26418185,833.0
6856419.7568524545,165660837.162509,475044408.59467775,834.0
10908733.406400586,188397122.97512928,670095420.9404104,835.0
17444607.232994203,203163330.7959299,989311181.9635128,836.0
27106641.536582015,202820170.74268362,1500056914.7987595,837.0
38834186.83308512,181313404.38639694,2264397304.0519853,838.0
47983344.29511752,139941682.16193965,3266689387.9889836,839.0
48144142.12344673,91321984.91708522,4331206142.427399,840.0
38332531.33843175,51252467.126820765,5175405998.495769,841.0
24884374.850820355,26132921.656788077,5617477659.504672,842.0
13972011.108878303,12923992.418380087,5679992397.034248,843.0
7231889.755278509,6518635.732756088,5494140927.58335,844.0
3638999.062523935,3450434.19345282,5183783146.949325,845.0
1850635.7467976592,1940554.4714988424,4827060845.505303,846.0
975917.8860892877,1163341.75984053,4464414562.449364,847.0
541585.9803360337,742464.4832485213,4114407608.3164935,848.0
318352.4118531425,502861.50593993894,3784658937.0690026,849.0
198409.8801772272,360025.4585019237,3477671383.3321533,850.0
130824.10839817055,271375.27311456867,3193632190.8716917,851.0
90928.74961397727,214506.4344102577,2931708122.9588633,852.0
66347.0754933993,177137.81808226008,2690641482.839798,853.0
50615.52409873816,152284.53900898862,2469027125.637976,854.0
40218.61410335916,135848.7190661506,2265442707.3712206,855.0
33168.38647880363,125371.61491442917,2078509898.0089526,856.0
28299.680478500613,119365.16615376134,1906922218.3934796,857.0
24907.47652860651,116943.85588243653,1749456313.657753,858.0
22553.502872103436,117618.23593034838,1604974844.9550016,859.0
20959.59472573966,121179.24928621226,1472425114.6346147,860.0
19947.020696720174,127636.1146260641,1350835553.351215,861.0
19401.066822048087,137188.09563938735,1239311202.9051604,862.0
19249.904762060472,150219.9065993211,1137028810.9886866,863.0
19451.801456126726,167315.9206977011,1043231894.7054268,864.0
19987.317075860396,189290.9335597054,957225782.6403776,865.0
20854.85084390996,217240.50312143203,878373281.8406651,866.0
22068.074664912325,252610.18057602868,806090128.8850266,867.0
23654.946350946786,297291.7651635792,739841108.8445616,868.0
25657.877566241626,353751.47595344397,679136362.6151344,869.0
28134.72767071578,425199.4624308965,623527987.6397594,870.0
31160.877764768156,515815.6822498008,572607075.1032051,871.0
34832.08434951694,631044.3337214346,526000911.8639473,872.0
39268.610525689604,777985.3587469776,483370644.953829,873.0
44620.59599609371,965904.8590238227,444409162.9811612,874.0
51075.18840841238,1206908.8134570913,408839391.33021337,875.0
58866.13954337487,1516823.200001806,376412914.8683815,876.0
68286.25006480158,1916343.945736128,346909018.8054602,877.0
79704.78248622896,2432540.0949144023,320134233.6675012,878.0
93590.6138767593,3100786.92060907,295922404.0184379,879.0
110545.52671328808,3967277.0300566563,274135584.1713877,880.0
131350.75722919364,5092188.244530606,254665837.87622705,881.0
157035.64733306968,6553702.333668262,237438504.56622767,882.0
188979.75063517323,8452930.201225784,222417393.4214613,883.0
229067.39215796147,10919821.543875158,209612974.8395944,884.0
279930.23122593854,14119994.694515172,199095189.964034,885.0
345328.8000115043,18261917.302145682,191013286.9603543,886.0
430777.8352356596,23603711.48735835,185627505.88086623,887.0
544577.4631889041,30457310.535007674,183359626.57678503,888.0
699564.0309211597,39186605.386074826,184875977.4717717,889.0
916135.9354740729,50193376.81970192,191225898.77359542,890.0
1227582.0158133742,63881294.373062715,204077764.34563503,891.0
1689596.2695128338,80583249.2497404,226128841.06599855,892.0
2397331.672546989,100431121.2132908,261827717.4352488,893.0
3515511.939109006,123140529.63964239,318654580.45496255,894.0
5328689.467909493,147679549.21425948,409359910.0651134,895.0
8312405.185198573,171803164.6010543,555677480.103549,896.0
13186066.65979486,191514642.60361975,793621049.0123852,897.0
20770720.37426836,200806969.18123853,1177943830.2842708,898.0
31208677.252694353,192751970.07205015,1775437815.22894,899.0
42217905.54703566,163614484.08510634,2624620014.4791336,900.0
48168942.61806859,118985400.9153846,3653395366.9661374,901.0
44218817.704020284,73599014.89262527,4636134711.97095,902.0
32557615.049825076,40005999.11094792,5316855488.592836,903.0
20033877.470103983,20302280.731265508,5597220201.134415,904.0
10957118.014636852,10210215.018830674,5552800605.628089,905.0
5651462.128746944,5300555.1981249275,5315243930.364879,906.0
2880649.336963377,2901712.2097786195,4988436011.904813,907.0
1499817.7012350264,1689000.780980447,4633176740.504825,908.0
814476.0230341755,1046655.90941882,4279821801.348767,909.0
466495.2286923633,689122.6930793433,3941990801.235017,910.0
282954.2233104041,480421.7373454981,3625077522.1901617,911.0
181684.47428396967,353256.8681554151,3330634651.2324877,912.0
123153.89368149113,272887.1869607691,3058468084.230014,913.0
87794.17698634382,220617.37522359373,2807612892.6733084,914.0
65557.88079814315,185990.71996665222,2576788856.69661,915.0
51077.87443249958,162956.81229379046,2364615598.2503233,916.0
41372.3284770194,147919.13550966387,2169715156.548189,917.0
34722.0835656655,138704.60395192617,1990760603.466505,918.0
30102.062590659752,134002.90302511168,1826498063.7860737,919.0
26882.832245668968,133054.15467801355,1675755312.999431,920.0
24668.52055616743,135473.13822095442,1537443485.4765837,921.0
23205.927520668527,141152.12357494285,1410555242.7121687,922.0
22332.079443985796,150211.49604350646,1294161160.085047,923.0
21943.23368004724,162982.08770834527,1187405288.3868625,924.0
21976.233230134174,180011.035330143,1089500428.6086497,925.0
22397.155803646387,202087.26516284986,999723308.2726234,926.0
23194.53798308843,230287.22027829025,917410065.7561929,927.0
24375.536235511023,266042.17698407406,841951869.2321174,928.0
25963.949511356917,311230.799641834,772790742.0176753,929.0
27999.838696272403,368305.8441964869,709415916.0859218,930.0
30540.186093969205,440460.44232171244,651360261.0478579,931.0
33660.6728392474,531850.1017604987,598197202.6686912,932.0
37458.5864446816,647884.2039358903,549537888.2362231,933.0
42056.72615659209,795608.8523642396,505028675.88555247,934.0
47609.03450974177,984213.4110516472,464349024.1259302,935.0
54307.68877359501,1225687.35776112,427209617.3049002,936.0
62392.978320009875,1535691.2826753005,393351004.06665874,937.0
72166.05733360363,1934681.0196499443,362542532.0948589,938.0
84006.60205805804,2449383.667193974,334581874.8450315,939.0
98396.81328882171,3114694.9858358027,309295082.78330356,940.0
115954.84582811054,3976128.6271620644,286537449.5775246,941.0
137483.17759705568,5092929.977947087,266195368.27251688,942.0
164037.6248007381,6541970.779000108,248189582.2398673,943.0
197031.88832453292,8422590.13313945,232480539.22863898,944.0
238394.10829772154,10862323.233803261,219076662.83037812,945.0
290811.8990438258,14023527.557143025,208047345.77173704,946.0
358119.3695339453,18110388.158107717,199543128.61132511,947.0
445924.1483912299,23375400.199079398,193827610.97223172,948.0
562644.0360758164,30123356.809968665,191328545.31217733,949.0
721256.344203847,38709341.706902705,192721243.69402713,950.0
942309.6499187766,49524772.494551964,199067315.16481945,951.0
1259200.8446586851,62961994.033583194,212050019.98997706,952.0
1727535.567462529,79343016.17751598,234381413.0922363,953.0
2441792.2243621275,98792135.84070112,270515084.88123864,954.0
3564466.474488251,121025888.84287299,327900650.3681544,955.0
5374067.506086501,145031062.68521285,419157288.7001877,956.0
8331702.824890688,168614919.34182993,565640777.11055,957.0
13126661.93276111,187892657.25834763,802440062.0352479,958.0
20531511.908439275,197057105.04355,1182388754.3195646,959.0
30654143.599678222,189444779.90739438,1769223745.1995244,960.0
41302484.55304613,161448221.51226005,2598999312.657279,961.0
47137545.59498491,118299858.50401242,3602515146.470359,962.0
43512416.88010072,73997027.41582243,4564651201.739837,963.0
32355908.2768586,40755592.38899831,5238644233.4425,964.0
20152239.53464417,20952649.771840677,5524730564.332357,965.0
11159745.926415127,10658342.483461183,5491046969.212716,966.0
5823782.129680813,5586581.70607047,5263873899.803356,967.0
3000024.424857272,3082983.170597742,4945338969.275782,968.0
1576586.435119874,1806820.466549445,4596326357.666252,969.0
863117.2334918878,1126312.3777956273,4247729529.4588237,970.0
497812.38033365225,745437.3198691492,3913644248.3233175,971.0
303768.7581801088,522092.17309219216,3599789197.2694163,972.0
196067.09120602635,385493.0619096208,3307921795.420654,973.0
133508.81863549133,298904.253732251,3037975498.230366,974.0
95558.54659027916,242468.9405957569,2789066728.2477903,975.0
71610.67562328065,205039.50355571284,2559969289.559483,976.0
55972.158469720656,180146.57240341033,2349340415.366848,977.0
45466.96225814409,163936.17767872202,2155829617.1189475,978.0
38257.538312215846,154077.32985737245,1978130932.8334136,979.0
33244.958752701896,149165.81355258872,1815007112.5398898,980.0
29752.802208714395,148391.41356539927,1665299540.1923373,981.0
