Time,H,d_m1,d_u,Effector_Cytotoxic_CD8_TCells__Xe,Infected_Tumour_Cells_Xi,M1_Macrophage_Xm1,M2_Macrophage_Xm2,UnInfected_Tumour_Cells_Xu,Virus_Xv,r,K,d_v,v_h_u,h_e,h_m,d_m2,delta_i,b,v_d_u,v_d_m1,omega,d_em1,v_a_1,u_a_1,p_m1,M,o_r_m1,o_r_m2,u_r_m1,v_r_m2,p_m2,h_u,h_v,d_em2,u_a_2,d_ee,p_e,d_t,compartment,Uninfected_tumour_cell_logistic_growth,Uninfected_tumour_cell_infection,Uninfected_tumour_cell_elimination_1,Uninfected_tumour_cell_elimination_2,Uninfected_tumour_cell_growth_M2,Infected_tumour_cell_death,virus_growth,Infected_tumour_cell_elimination_1,Infected_tumour_cell_elimination_2,virus_injection,virus_death,virus_clearance_1,virus_clearance_2,M1_activation_1,M1_activation_2,M1_recruitment,M1_to_M2_repolarisation,M2_to_M1_repolarisation,M1_death,M2_activation,M2_growth,M2_death,T_cells_activation,T_cells_death,T_cells_inactivation
3.5,0.0,0.01,0.44,36.47966915582722,0.0,20.408311817117898,0.352936570459088,4157411.364781096,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,3836608.5616660495,0.0,1780454.246289864,848.1581288236289,586.713930826804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.472234094343289,4.48982766762147,0.08822851850509443,0.000352936570459088,4.08166236342358,0.16629645459124384,0.077646029380711,0.07058731409181761,42.230300843884756,14.591867662330888,0.01516609911318905
3.6,0.0,0.01,0.44,39.32012066060617,0.0,21.71974075031359,0.3799614266100135,4367972.211643872,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,4030664.1528112637,0.0,1874241.5523473062,948.3519032726921,663.6122341204482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.103916634931617,4.778341909069426,0.09755047467578161,0.0003799614266100135,4.343948150062718,0.17471888846575487,0.08359149538072735,0.0759922853220027,44.94278682775023,15.728048264242469,0.017174919440401185
3.7,0.0,0.01,0.44,42.32159911794775,0.0,23.097579648423505,0.4088804820848752,4588805.646865829,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,4234160.419269908,0.0,1972467.8374581067,1059.4698426561706,750.2024828808575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.766416940597487,5.081466328180034,0.1078120751130868,0.0004088804820848752,4.6195159296847015,0.18355222587463316,0.08995368491374049,0.08177609641697504,47.792448472865054,16.9286396471791,0.019420559301683054
3.8,0.0,0.01,0.44,45.49153477352428,0.0,24.54502374539561,0.43983817233136996,4820423.429433213,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,4447565.03382536,0.0,2075365.3949652475,1182.653899053535,847.7096373685196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.461270288299637,5.399903874828171,0.1191077832677246,0.00043983817233136994,4.909004749079123,0.1928169371773285,0.0967643737364502,0.087967634466274,50.785861592425825,18.196613909409713,0.021928846006317216
3.9,0.0,0.01,0.44,48.83772404039258,0.0,26.065422478838723,0.4729912303667191,5063361.3824272575,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,4671367.381385851,0.0,2183176.3447502465,1319.1625836265503,957.5173147334469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.190084147281773,5.734391423527595,0.1315415326230668,0.0004729912303667191,5.213084495767745,0.2025344552970903,0.1040580430653169,0.09459824607334383,53.929916153800995,19.535089616157034,0.02472830459117631
4.0,0.0,0.01,0.44,52.36834609076081,0.0,27.66228557543805,0.5085098400782868,5318180.750538845,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,4906079.76047918,0.0,2296153.3236063374,1470.3826425895927,1081.189101888277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.954542251616534,6.085701112205478,0.14522766651683,0.0005085098400782869,5.5324571150876105,0.21272723002155378,0.11187213330194443,0.10170196801565737,57.23182819335478,20.947338436304324,0.027850433011744034
4.1,0.0,0.01,0.44,56.0919800370477,0.0,29.339290308797615,0.546578766319035,5585469.370489858,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,5152238.407267799,0.0,2414560.082492355,1637.8418641314674,1220.4924878557279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.756408111469575,6.4546419389090595,0.16029196977013385,0.0005465787663190351,5.867858061759524,0.22341877481959432,0.1202472926532285,0.109315753263807,60.69915407046262,22.43679201481908,0.03133000364270585
4.2,0.0,0.01,0.44,60.01762313417576,0.0,31.100288847357586,0.587398754718822,5865843.015483744,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,5410404.674307937,0.0,2538672.1482921345,1823.2231621329834,1377.4264544844195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.597529046451236,6.842061378326947,0.17687280280263035,0.000587398754718822,6.220057769471517,0.23463372061934978,0.1292276850888627,0.1174797509437644,64.33980479281605,24.007049253670303,0.03520539554675405
4.3,0.0,0.01,0.44,64.15470962273247,0.0,32.9493158656286,0.6311880413741342,6159946.793461794,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,5681166.25269918,0.0,2668777.499743202,2028.3800369097276,1554.2528747857752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.479840380385383,7.248847056238105,0.195122346508201,0.0006311880413741342,6.58986317312572,0.24639787173847177,0.13886132247196206,0.12623760827482686,68.16206076422141,25.661883849092987,0.039518959782602336
4.4,0.0,0.01,0.44,68.51312968344551,0.0,34.890596397181895,0.6781837949634535,6468456.504716901,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,5965138.350083461,0.0,2805177.2176871556,2255.353507987002,1753.5317351632355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.405369514150703,7.675928477144918,0.21520796556032917,0.0006781837949634535,6.978119279436379,0.2587382601886761,0.14920038182318504,0.1356367589926907,72.17458690691807,27.405251873378205,0.04431741993593957
4.5,0.0,0.01,0.44,73.10325023079,0.0,36.928554199834366,0.7286441042204376,6792080.208386788,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,6262965.0535533875,0.0,2948186.2199911363,2506.390754204414,1978.1623033937828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.376240625160364,8.124278864586605,0.2373137094744224,0.0007286441042204376,7.385710839966873,0.27168320833547155,0.16030164256336613,0.14572882084408753,76.38644865820001,29.241300092316,0.049652313906129564
4.6,0.0,0.01,0.44,77.93593533414244,0.0,39.06782020059884,0.7828496848175406,7131559.704644504,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,6575320.606821667,0.0,3098133.953728324,2783.965496397475,2231.428833456405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.394679113933513,8.594917018998371,0.26164195388868744,0.0007828496848175406,7.813564040119768,0.28526238818578015,0.17222686202627333,0.15656993696350813,80.80712798056899,31.17437413365698,0.055580477597275
4.7,0.0,0.01,0.44,83.02256792815876,0.0,41.313241411407304,0.841106085573785,7487672.173144627,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,6902910.82230534,0.0,3255365.150778186,3090.800389968711,2517.053543592143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.463016519433882,9.08890927913759,0.2884152041921593,0.000841106085573785,8.26264828228146,0.2995068869257851,0.18504326082242062,0.16822121711475702,85.44654011672972,33.20902717126351,0.0621645771618684
4.8,0.0,0.01,0.44,88.37507228246906,0.0,43.66989016425318,0.9037460671065621,7861231.876938925,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,7246474.543637128,0.0,3420240.607912774,3429.8915751948034,2839.2569892210036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.583695630816777,9.607371553778945,0.31787807343931634,0.0009037460671065621,8.733978032850636,0.314449275077557,0.1988240461402971,0.18074921342131245,90.31505076807191,35.350028912987625,0.06947369353537275
4.9,0.0,0.01,0.44,94.00593688747848,0.0,46.14307354118245,0.971131875802808,8253091.858339223,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,7606785.090043231,0.0,3593137.9598246487,3804.5355398794077,3202.8258647348516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75927557501767,10.1514713962728,0.3502994470923238,0.0009711318758028081,9.22861470823649,0.33012367433356893,0.21364891201758307,0.19422637516056163,95.42349343407338,37.602374754991395,0.07758396323615996
5.0,0.0,0.01,0.44,99.92823864715223,0.0,48.738343340851664,1.0436583672035424,8664145.845604079,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,7984651.882832678,0.0,3774452.5412203046,4218.358624508319,3613.1923841106104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.992437536812236,10.722430197144323,0.3859748620469572,0.0010436583672035424,9.747668668170334,0.34656583382416317,0.22960472648289357,0.2087316734407085,100.78318749865652,39.971295458860894,0.0865792833733257
5.1,0.0,0.01,0.44,106.15566733904632,0.0,51.46150618924118,1.1217557207644084,9095330.103455715,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,8380922.00727965,0.0,3964598.2218408603,4675.349264337936,4076.522567805614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.285990310367147,11.321525408402572,0.4252291073760294,0.0011217557207644085,10.292301237848235,0.3638132041382286,0.24678612879990514,0.2243511441528817,106.40595632150219,42.46226693561853,0.09655208368012587
5.2,0.0,0.01,0.44,112.70255102986629,0.0,54.31863406048172,1.2058927304000195,9547625.42354832,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,8796481.8890147,0.0,4164008.300400384,5179.8933195843965,4599.817949309495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.642876270644962,11.950092858069784,0.4684190761014336,0.0012058927304000196,10.863726812096345,0.3819050169419328,0.26529625338343327,0.2411785460800039,112.30414575224076,45.08102041194652,0.10760417415115034
5.3,0.0,0.01,0.44,119.58388223922888,0.0,57.31607517437143,1.2965807813828296,10022059.26080084,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,9232259.088868417,0.0,4373136.4603655655,5736.81277874535,5191.033177120696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.066177782402523,12.609529147577446,0.5159368917691944,0.0012965807813828296,11.463215034874287,0.4008823704320336,0.28524760471292737,0.25931615627656596,118.49064292056435,47.833552895691554,0.11984767544381811
5.4,0.0,0.01,0.44,126.81534500438283,0.0,60.460465200366706,1.3943775448016822,10519707.872568388,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,9689224.083210422,0.0,4592457.725557978,6351.408056702308,5859.2078263297735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.559123617705165,13.301294116581026,0.5682133282401947,0.0013943775448016823,12.092093040073342,0.4207883149027355,0.3067628701085618,0.27887550896033647,124.97889519971847,50.726138001753135,0.13340603832050824
5.5,0.0,0.01,0.44,134.41334240486742,0.0,63.75873877242073,1.4998913681904522,11041698.590548294,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,10168392.14749256,0.0,4822469.472291227,7029.504267612098,6614.618153776902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.12509577164488,14.026913376155067,0.6257215547965538,0.0014998913681904522,12.751747754484146,0.44166794362193174,0.3299758856640162,0.29997827363809043,131.78292918095755,53.76533696194697,0.14841516133827098
5.6,0.0,0.01,0.44,142.3950242374485,0.0,67.218141200567,1.6137859929068183,11589212.151380237,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,10670825.273154223,0.0,5063692.465930138,7777.501764540612,7468.950008583594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.767636454140714,14.7879808852655,0.6889812313644486,0.0016137859929068184,13.443628240113402,0.4635684860552095,0.3550326740635001,0.3227571985813637,138.91736938029632,56.9580096949794,0.16502461451887215
5.7,0.0,0.01,0.44,150.77831670697404,0.0,70.8462408446295,1.7367857906428585,12163485.21730065,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,11197634.236448983,0.0,5316671.979924608,8602.431451439885,8435.496665295594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.490455651901954,15.586161672902401,0.7585629968974199,0.0017367857906428585,14.169248168925902,0.486539408692026,0.3820925966068564,0.3473571581285717,146.3974575243685,60.31132668278962,0.18339898263547544
5.8,0.0,0.01,0.44,159.58195150134864,0.0,74.65094150453014,1.869681457443198,12765812.938506812,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,11749980.680785628,0.0,5581978.932002383,9512.015111026454,9529.384582471168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29743881552044,16.423194563856224,0.8350933722843591,0.001869681457443198,14.930188300906028,0.5106325175402725,0.4113296058852859,0.3739362914886396,154.23907098334658,63.83278060053946,0.2037193341228083
5.9,0.0,0.01,0.44,168.8254952937568,0.0,78.64049508823004,2.0133362694169072,13397551.630166449,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,12329079.277162567,0.0,5860211.069843171,10514.731241891659,10767.831381895754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.19265489049935,17.300894965564705,0.9192601206543898,0.0020133362694169073,15.72809901764601,0.535902065206658,0.4429336220284949,0.4026672538833815,162.45874075758516,67.53019811750272,0.22618482896865297
6.0,0.0,0.01,0.44,178.52938098954553,0.0,82.8235148966967,2.1686927548382537,14060121.604111167,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,12936199.99673245,0.0,6151994.224148665,11619.886946641462,12170.439597813302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1803648123335,18.221157790695845,1.0118181123965893,0.002168692754838254,16.56470297933934,0.5624048641644467,0.47711200055604897,0.4337385509676508,171.07366960833895,71.41175239581821,0.2510144806619703
6.1,0.0,0.01,0.44,188.71493778012226,0.0,87.20898885280305,2.3367802827154214,14755010.112319723,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,13572670.453227323,0.0,6457983.60985271,12837.696248613622,13759.533673706079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26503033695917,19.18596036738551,1.1135957294321526,0.0023367802827154215,17.44179777056061,0.5902004044927889,0.5140912018500597,0.4673560565430843,180.10174871003414,75.4859751120489,0.2784490815291491
6.2,0.0,0.01,0.44,199.40442190134766,0.0,91.80629309306586,2.518723245420566,15483774.424254643,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,14239878.332293354,0.0,6778865.18568574,14179.365432480288,15560.544322989734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45132327276393,20.19736542928828,1.2255018621855758,0.0025187232454205663,18.361258618613174,0.6193509769701857,0.5541185913195797,0.5037446490841132,189.56157356088005,79.76176876053907,0.30875330879193696
6.3,0.0,0.01,0.44,210.62104857074297,0.0,96.62520598833129,2.71574968932519,16248045.02190663,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,14939273.889472233,0.0,7115357.065162774,15657.185973550711,17602.445452385175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74413506571989,21.25752419998421,1.348533551076998,0.00271574968932519,19.32504119766626,0.6499218008762652,0.5974643381241689,0.5431499378650381,199.47245912694285,84.2484194282972,0.34221802797386147
6.4,0.0,0.01,0.44,222.38902174877128,0.0,101.67592201929126,2.929201363070998,17049528.98930725,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,15672372.583267877,0.0,7468211.012125502,17284.63562160152,19918.256837001973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14858696792175,22.36867944543487,1.4837843265433914,0.002929201363070998,20.335184403858253,0.68198115957229,0.6444236257747855,0.5858402726141997,209.85445263123896,88.95560869950852,0.3791628073209357
6.5,0.0,0.01,0.44,234.7335650693502,0.0,106.96906608271208,3.160544274286676,17890013.52465073,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,16440757.773281863,0.0,7838213.990102289,19076.488303508617,22545.61550889153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67004057395219,23.533168621181208,1.6324533104811079,0.0031605442742866758,21.393813216542416,0.7156005409860292,0.6953189745901479,0.6321088548573353,220.72834508398603,93.89342602774008,0.4199386653780157
6.6,0.0,0.01,0.44,247.68095304248916,0.0,112.51570807935008,3.4113800305602204,18771369.60003218,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,17246083.50176465,0.0,8226189.776295166,21048.933510226696,25527.426407248706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.31410880009654,24.75342708149653,1.795855144468243,0.0034113800305602205,22.503141615870017,0.7508547840012872,0.750502736686271,0.6822760061120441,232.1156809255653,99.07238121699567,0.4649310712448779
6.7,0.0,0.01,0.44,261.25853878527374,0.0,118.32737720018352,3.6834590043965023,19695555.875867523,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,18090077.451348953,0.0,8633000.68669486,23219.70585828753,28912.610639024544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.08666762760257,26.03199122215145,1.9754308157248917,0.0036834590043965023,23.665475440036705,0.787822235034701,0.8103599922390214,0.7366918008793005,244.03876402162265,104.5034155141095,0.5145632148692861
6.8,0.0,0.01,0.44,275.4947835471204,0.0,124.41607670803984,3.9786939363276814,20664622.721609134,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,18974543.937743437,0.0,9059549.348181684,25608.2255649688,32756.953754311355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.993868164827404,27.371501732146772,2.1727594566175528,0.003978693936327681,24.88321534160797,0.8265849088643654,0.8753115421364,0.7957387872655364,256.52066158485206,110.19791341884816,0.5692995763772615
6.9,0.0,0.01,0.44,290.4192847885456,0.0,130.79429874086506,4.299174856074844,21680716.44192796,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,19901367.022019554,0.0,9506780.56062131,28235.750603179513,37124.073512131625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.04214932578388,28.7747068501868,2.3895712010133243,0.004299174856074844,26.158859748173015,0.8672286576771183,0.9458171905974428,0.8598349712149688,269.58520446100215,116.16771391541825,0.629649816276798
7.0,0.0,0.01,0.44,306.0627990540153,0.0,137.47503864219715,4.64718623491545,22746083.82386217,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,20872513.84103844,0.0,9975683.299319195,31125.541339175365,42086.53110974555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.23825147158651,30.24446551711499,2.6277611892520483,0.00464718623491545,27.495007728439433,0.9098433529544868,1.0223795186508153,0.92943724698309,283.2569820414613,122.42511962160611,0.6961730082648514
7.1,0.0,0.01,0.44,322.45726765783667,0.0,144.47180986408603,5.0252245254722245,23863076.76877347,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,21890037.933142424,0.0,10467292.755342865,34303.03842710121,47727.08811892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.58923030632042,31.783750654263248,2.8894048122401816,0.005025224525472225,28.894361972817208,0.9545230707509388,1.1055477428403293,1.005044905094445,297.561333905683,128.98290706313466,0.7694822532767891
