IFNa_env,IFNa_mRNA,IFNb_env,IFNb_mRNA,IRF7Pn,IRF7m,SOCS1m,STAT,STATP2n,STATm,TNFam,TNFenv,w,Time
3.767316465429886e-16,4.150206753615289e-14,3.948114114234205e-12,0.00450138492256911,3.557199090408762e-17,2.2077396082563444e-20,6.279229018650758e-08,0.09186436945656894,1.4423498823752644e-16,1.0667033321268668e-06,0.000364270095470572,1.1678196373728558e-05,0.0,1.94
3.893062596817543e-16,4.265119790878471e-14,3.98555506198898e-12,0.0045188801670628135,3.637339161529803e-17,2.2445658532518445e-20,6.284565707933356e-08,0.09182577285053203,1.4601467822812372e-16,1.069300467644774e-06,0.0003656969381975021,1.1785649550157793e-05,0.0,1.95
4.022278904459108e-16,4.382540114223553e-14,4.0231410447390295e-12,0.004536326971952278,3.718812028372412e-17,2.2817783124540503e-20,6.28982452887843e-08,0.09178720338801269,1.4780553412707605e-16,1.0718796689537182e-06,0.00036712056729068363,1.1893487087522615e-05,0.0,1.96
4.15504069332483e-16,4.5025073129557235e-14,4.060871660930443e-12,0.004553725471362131,3.801631612755156e-17,2.3193783245841414e-20,6.295006872926894e-08,0.09174866099187465,1.4960754529932807e-16,1.0744410604464043e-06,0.0003685409994178223,1.2001707870467918e-05,0.0,1.97
4.291429193297795e-16,4.6250583636991456e-14,4.098746510805011e-12,0.004571075798604164,3.885811920075604e-17,2.357367328141723e-20,6.300108430230332e-08,0.09171014559257476,1.514206715970441e-16,1.0769847523577672e-06,0.00036995825070907105,1.2110310832440486e-05,0.0,1.98
4.431520613081684e-16,4.750234514892462e-14,4.136765194824915e-12,0.004588378087196047,3.971366954778452e-17,2.3957466013712695e-20,6.30513230957502e-08,0.09167165711173308,1.532449109850377e-16,1.0795108714898075e-06,0.00037137233781047433,1.2219294857820732e-05,0.0,1.99
4.575392495894995e-16,4.8780773011539004e-14,4.174927314580039e-12,0.004605632470273038,4.05831076852765e-17,2.434517412871837e-20,6.310081440545177e-08,0.09163319547164211,1.5508026038039497e-16,1.0820195434283332e-06,0.00037278327727456367,1.2328658838528736e-05,0.0,2.0
4.723125137708886e-16,5.0086276596841274e-14,4.213232472986814e-12,0.004622839080458278,4.146657470508435e-17,2.4736810550204204e-20,6.314956887968187e-08,0.09159476059737376,1.5692670696584485e-16,1.0845108886025835e-06,0.00037419108542548484,1.2438401686547545e-05,0.0,2.0100000000000002
4.874800060395175e-16,5.141926896969948e-14,4.251680274064456e-12,0.004639998050006637,4.236421215140641e-17,2.5132388074960926e-20,6.319759692912787e-08,0.09155635241447091,1.587842376800839e-16,1.0869850266018443e-06,0.00037559577850717306,1.2548522320152025e-05,0.0,2.02
5.030500022269424e-16,5.2780166895944783e-14,4.290270322931836e-12,0.004657109510805768,4.3276162015837875e-17,2.5531919372929306e-20,6.324490872756986e-08,0.09151797084894392,1.6065283921937245e-16,1.0894420761817502e-06,0.0003769973726837716,1.2659019663863965e-05,0.0,2.0300000000000002
5.1903090286339135e-16,5.416939085047246e-14,4.329002225804309e-12,0.004674173594377149,4.4202566732421276e-17,2.593541698732914e-20,6.329151421256005e-08,0.09147961582726706,1.6253249803912982e-16,1.0918821552705875e-06,0.00037839588404005016,1.2769892648407117e-05,0.0,2.04
5.354312342320734e-16,5.558736502534375e-14,4.367875589990583e-12,0.004691190431877143,4.514356917269746e-17,2.6342893334788515e-20,6.333742308610206e-08,0.09144128727637507,1.6442320035553072e-16,1.0943053809755972e-06,0.00037979132858182357,1.288114021066231e-05,0.0,2.05
5.522596494234796e-16,5.703451733788712e-14,4.4068900238895605e-12,0.00470816015409804,4.609931264075619e-17,2.6754360705472904e-20,6.338264481533021e-08,0.09140298512365957,1.6632493214710086e-16,1.0967118695892772e-06,0.00038118372223637037,1.2992761293622515e-05,0.0,2.06
5.695249293896847e-16,5.851127943879948e-14,4.446045136987185e-12,0.004725082891469107,4.706994086828677e-17,2.716983126321424e-20,6.342718863318885e-08,0.09136470929696561,1.6823767915631232e-16,1.099101736595685e-06,0.0003825730808528509,1.3104754846347899e-05,0.0,2.07
5.872359839986553e-16,6.001808672024812e-14,4.485340539853305e-12,0.004741958774057645,4.8055598009629033e-17,2.75893170456402e-20,6.347106353911169e-08,0.09132645972458807,1.7016142689118013e-16,1.101475096676741e-06,0.0003839594202027264,1.3217119823920948e-05,0.0,2.08
6.054018530885477e-16,6.155537832397152e-14,4.524775844138506e-12,0.004758787931570029,4.9056428636823745e-17,2.801282996430317e-20,6.351427829970107e-08,0.09128823633526825,1.720961606268573e-16,1.1038320637185305e-06,0.0003853427559801771,1.3329855187401496e-05,0.0,2.09
6.240317075220182e-16,6.312359714938147e-14,4.564350662570984e-12,0.0047755704933527664,5.0072577734663684e-17,2.844038180480954e-20,6.355684144940737e-08,0.09125003905819026,1.7404186540723132e-16,1.1061727508176067e-06,0.00038672310380252116,1.3442959903781852e-05,0.0,2.1
6.431348502405189e-16,6.472318986166381e-14,4.604064608953372e-12,0.00479230658839354,5.110419069574399e-17,2.8871984226948727e-20,6.359876129120817e-08,0.09121186782297754,1.7599852604651927e-16,1.1084972702872938e-06,0.00038810047921063266,1.3556432945941827e-05,0.0,2.11
6.627207173186094e-16,6.635460689988049e-14,4.6439172981596095e-12,0.004808996345322263,5.215141331551327e-17,2.930764876482241e-20,6.364004589728773e-08,0.09117372255968935,1.779661271308643e-16,1.1108057336639889e-06,0.0003894748976693607,1.3670273292603859e-05,0.0,2.12
6.827989888802866e-16,6.801829245487361e-14,4.68390834536884e-12,0.004825639892463174,5.321439408045999e-17,2.9747385423928136e-20,6.368072496918032e-08,0.09113560319842612,1.7994467243342324e-16,1.1130982523603354e-06,0.00039084637454363236,1.3784479919644903e-05,0.0,2.13
7.033794500992682e-16,6.971469726403647e-14,4.724037367034881e-12,0.004842237357770812,5.429328123983395e-17,3.019120446991526e-20,6.372082197162525e-08,0.09109750966982452,1.8193416016730598e-16,1.1153749368468852e-06,0.0003922149251298689,1.3899051811069981e-05,0.0,2.14
7.244718306496647e-16,7.144429337352075e-14,4.764303982005328e-12,0.004858788868755973,5.5388219427565086e-17,3.063911849254991e-20,6.376032197865695e-08,0.09105944190562935,1.83934554430529e-16,1.1176358957068727e-06,0.0003935805646921707,1.4013987971681021e-05,0.0,2.15
7.460861197892637e-16,7.320754547608486e-14,4.8047078093376275e-12,0.004875294552632676,5.649935621200075e-17,3.1091138395387816e-20,6.379923415724377e-08,0.09102139983757199,1.8594584069902121e-16,1.1198812374915308e-06,0.00039494330839323416,1.4129287402326445e-05,0.0,2.16
7.682324458899231e-16,7.500492201409814e-14,4.845248469139846e-12,0.004891754536262749,5.762683955440334e-17,3.1547274947882116e-20,6.383756758811856e-08,0.09098338339779946,1.879680043539818e-16,1.1221110700108553e-06,0.00039630317132166565,1.4244949109416843e-05,0.0,2.17
7.909210775133693e-16,7.683689518568127e-14,4.885925582567383e-12,0.004908168946156887,5.877081780444985e-17,3.200753878523826e-20,6.387533127073307e-08,0.09094539251887096,1.900010306872737e-16,1.1243255003400364e-06,0.00039766016849239607,1.436097210487839e-05,0.0,2.18
8.141624244869776e-16,7.870394095084548e-14,4.926738771819659e-12,0.004924537908475709,5.993143969573075e-17,3.24719404082686e-20,6.391253412821243e-08,0.09090742713375416,1.9204490490681538e-16,1.126524634825886e-06,0.0003990143148470939,1.4477355406106187e-05,0.0,2.19
8.379670389795714e-16,8.060653903763294e-14,4.967687660136829e-12,0.0049408615490308255,6.110885434124953e-17,3.294049018324728e-20,6.394918501230962e-08,0.09086948717582168,1.9409961214197416e-16,1.1287085790932685e-06,0.00040036562525457974,1.4594098035917706e-05,0.0,2.2
8.623456165772027e-16,8.254517294825587e-14,5.0087718717964734e-12,0.004957139993285885,6.230321122892152e-17,3.3413198341764833e-20,6.398529270835984e-08,0.09083157257884746,1.9616513744895794e-16,1.1308774380515283e-06,0.00040171411451123915,1.4711199022506117e-05,0.0,2.21
8.873089973589505e-16,8.452032996523706e-14,5.049991032110308e-12,0.0049733733663576505,6.351466021707351e-17,3.389007498058304e-20,6.402086594023503e-08,0.09079368327700316,1.9824146581620867e-16,1.1330313159009207e-06,0.0004030597973414374,1.4828657399393734e-05,0.0,2.22
9.128681669727014e-16,8.653250115754896e-14,5.091344767420878e-12,0.0049895617930170435,6.474335152994255e-17,3.437113006148956e-20,6.405591337529828e-08,0.09075581920485461,2.0032858216979407e-16,1.1351703161390403e-06,0.0004044026883979324,1.4946472205385346e-05,0.0,2.23
9.39034257710949e-16,8.858218138675416e-14,5.1328327050982675e-12,0.005005705397690218,6.598943575317548e-17,3.485637341115281e-20,6.40904436293583e-08,0.0907179802973582,2.0242647137880093e-16,1.1372945415672498e-06,0.00040574280226228916,1.5064642484521656e-05,0.0,2.24
9.658185495865734e-16,9.066986931314447e-14,5.174454473536791e-12,0.005021804304459606,6.725306382932785e-17,3.5345814720976524e-20,6.412446527162387e-08,0.09068016648985724,2.0453511826072708e-16,1.1394040942971102e-06,0.000407080153445293,1.5183167286032622e-05,0.0,2.25
9.932324714086412e-16,9.279606740188144e-14,5.216209702151705e-12,0.005037858637064991,6.853438705336346e-17,3.5839463546954685e-20,6.415798682965825e-08,0.09064237771807844,2.066545075868744e-16,1.141499075756809e-06,0.0004084147563873639,1.5302045664290888e-05,0.0,2.2600000000000002
1.0212876018581849e-15,9.496128192913542e-14,5.2580980213758984e-12,0.005053868518904558,6.983355706815314e-17,3.63373293095261e-20,6.419101679433365e-08,0.09060461391812825,2.0878462408774108e-16,1.1435795866975907e-06,0.00040974662545896945,1.5421276678765128e-05,0.0,2.27
1.0499956950584957e-15,9.716601873115689e-14,5.300119062847024e-12,0.005069834072461135,7.115072587851876e-17,3.683942158130386e-20,6.422355742005455e-08,0.09056687502693228,2.109254477033237e-16,1.1456457262447035e-06,0.0004110757748869623,1.5540859401001447e-05,0.0,2.2800000000000002
1.0793687714782885e-15,9.941076759868681e-14,5.342272460102497e-12,0.005085755417195243,7.24860459147388e-17,3.734575114263756e-20,6.425558197542336e-08,0.09052916098385598,2.1307693615041239e-16,1.147697588399845e-06,0.00041240221848333296,1.5660792940350092e-05,0.0,2.29
1.1094187528196843e-15,1.0169606592543639e-13,5.384557845729498e-12,0.0051016326781396166,7.383966975081341e-17,3.785632567780002e-20,6.428712750769511e-08,0.09049147172407927,2.1523909601564588e-16,1.1497352763318392e-06,0.0004137259707530661,1.5781076338851964e-05,0.0,2.3000000000000003
1.1401578346828751e-15,1.0402243413319737e-13,5.426974854250361e-12,0.005117465977180051,7.521175038128677e-17,3.837115414198675e-20,6.431820072008016e-08,0.09045380718531246,2.1741191062473743e-16,1.1517588878881312e-06,0.00041504704577077756,1.590170867780855e-05,0.0,2.31
1.1715983683926977e-15,1.0639039640313854e-13,5.469523121192253e-12,0.005133255435854931,7.660244112646517e-17,3.8890245359679375e-20,6.434880818387106e-08,0.09041616730563622,2.1959536319759675e-16,1.1537685202528906e-06,0.000416365457541768,1.6022689043520256e-05,0.0,2.32
1.2037528620888924e-15,1.0880048067942973e-13,5.512202283083981e-12,0.005149001175355947,7.801189562792695e-17,3.941360802467045e-20,6.43789563397307e-08,0.09037855202349825,2.2178943685091268e-16,1.155764269952875e-06,0.00041768122000239227,1.6144016527243942e-05,0.0,2.33
1.2366339818163635e-15,1.1125321867286592e-13,5.555011977452802e-12,0.005164703316528815,7.944026784403251e-17,3.99412507000882e-20,6.440865149898034e-08,0.09034096127770996,2.239941146007355e-16,1.1577462328632938e-06,0.0004189943470204292,1.6265690225150433e-05,0.0,2.34
1.270254552615451e-15,1.1374914586449218e-13,5.5979518428212515e-12,0.005180361979874,8.088771204543494e-17,4.047318181842156e-20,6.443789984488784e-08,0.09030339500744317,2.2620937936506064e-16,1.1597145042136742e-06,0.00042030485239545254,1.6387709238282115e-05,0.0,2.35
1.3046275596121835e-15,1.1628880150922724e-13,5.6410215187039376e-12,0.005195977285547434,8.235438281058957e-17,4.100940968154478e-20,6.446670743395569e-08,0.0902658531522267,2.284352139664105e-16,1.1616691785937252e-06,0.00042161274985919977,1.651007267251041e-05,0.0,2.36
1.3397661491085519e-15,1.1887272863948856e-13,5.684220645604375e-12,0.005211549353361237,8.384043502126475e-17,4.1549942460742523e-20,6.449508019720918e-08,0.09022833565194312,2.3067160113441834e-16,1.1636103499592023e-06,0.00042291805307594326,1.663277963849338e-05,0.0,2.37
1.3756836296727622e-15,1.215014740688159e-13,5.727548865011781e-12,0.005227078302784434,8.534602385805143e-17,4.209478819673446e-20,6.45230239414845e-08,0.09019084244682536,2.3291852350840993e-16,1.1655381116377717e-06,0.0004242207756428592,1.6755829251633203e-05,0.0,2.38
1.41239347322951e-15,1.2417558839549646e-13,5.7710058193979044e-12,0.005242564252943683,8.687130479587388e-17,4.264395479970034e-20,6.455054435071682e-08,0.09015337347745342,2.3517596363998757e-16,1.167452556334876e-06,0.0004255209310903986,1.6879220632033783e-05,0.0,2.39
1.4499093161502316e-15,1.2689562600618827e-13,5.814591152213825e-12,0.005258007322623985,8.841643359949926e-17,4.3197450049304605e-20,6.457764698722848e-08,0.090115928684751,2.374439039956118e-16,1.1693537761395978e-06,0.0004268185328826564,1.700295290445822e-05,0.0,2.4
1.48824496034338e-15,1.2966214507954554e-13,5.858304507886783e-12,0.00527340763026941,8.998156631904839e-17,4.375528159472148e-20,6.460433729301706e-08,0.09007850800998221,2.397223269591852e-16,1.1712418625305246e-06,0.00042811359441774217,1.7127025198286404e-05,0.0,2.41
1.5274143743446746e-15,1.324757075898419e-13,5.902145531816978e-12,0.005288765293983819,9.156685928550535e-17,4.431745695465956e-20,6.46306205910435e-08,0.09004111139474821,2.4201121483463433e-16,1.1731169063816135e-06,0.00042940612902814956,1.7251436647472524e-05,0.0,2.42
1.5674316944073795e-15,1.3533687931059581e-13,5.946113870374394e-12,0.005304080431531578,9.317246910622814e-17,4.488398351738691e-20,6.465650208652023e-08,0.09000373878098387,2.4431054984849337e-16,1.174978997968056e-06,0.0004306961499811269,1.737618639050263e-05,0.0,2.43
1.608311363596537e-15,1.3824619642974956e-13,5.990209171692283e-12,0.005319353125257731,9.47985487324328e-17,4.545487315040883e-20,6.46820135240228e-08,0.08996639011531647,2.466203250971465e-16,1.1768282078783112e-06,0.0004319836672232986,1.7501273647733512e-05,0.0,2.44
1.6500677817388926e-15,1.412042505075811e-13,6.034431083636903e-12,0.005334583511348442,9.644525744925807e-17,4.6030130471590794e-20,6.470714536511877e-08,0.08992906533796358,2.4894051670157876e-16,1.1786646356027315e-06,0.0004332686956650319,1.762669752445944e-05,0.0,2.45
1.6927155814441389e-15,1.44211621964e-13,6.078779255391459e-12,0.005349771709944373,9.81127530458779e-17,4.660976203251592e-20,6.473189989328249e-08,0.08989176439141969,2.5127110561386743e-16,1.1804883715007714e-06,0.00043455124869471796,1.775245716502851e-05,0.0,2.46
1.7362695870553422e-15,1.4726889027741542e-13,6.1232533372096605e-12,0.0053649178358533426,9.980119301044435e-17,4.7193774910941277e-20,6.47562830757627e-08,0.08985448721912095,2.536120742777868e-16,1.182299502637201e-06,0.0004358313391732932,1.7878551729171638e-05,0.0,2.47
1.7807447965206636e-15,1.503766386380569e-13,6.167852980301581e-12,0.005380022003436381,1.0151073507261673e-16,4.778217606887909e-20,6.478030085276263e-08,0.08981723376483436,2.5596340510722967e-16,1.1840981154469889e-06,0.00043710897988800626,1.8004980381183884e-05,0.0,2.48
1.826156382496681e-15,1.5353545394844355e-13,6.2125778368305566e-12,0.005395084326605143,1.0324153719870096e-16,4.837497235305752e-20,6.480395914124787e-08,0.08978000397265484,2.5832508048982533e-16,1.185884295739363e-06,0.0004383841835524808,1.8131742289889358e-05,0.0,2.49
1.8725196934516825e-15,1.5674592682385094e-13,6.257427559910061e-12,0.0054101049188193,1.0499375758678786e-16,4.8972170495381026e-20,6.482726383875418e-08,0.08974279778700237,2.6069708279055626e-16,1.1876581287018706e-06,0.0004396569628067772,1.8258836628606004e-05,0.0,2.5
1.9198502547689917e-15,1.600086515927806e-13,6.302401803600611e-12,0.005425083893083954,1.0676755466189263e-16,4.957377711339123e-20,6.48502208271954e-08,0.08970561515261898,2.630793943553763e-16,1.1894196989044369e-06,0.00044092733021745535,1.838626257511052e-05,0.0,2.5100000000000002
1.9681637698502597e-15,1.6332422629742683e-13,6.347500222906642e-12,0.005440021361947037,1.0856308707109303e-16,5.017979871072722e-20,6.487283597667129e-08,0.08966845601456591,2.6547199751482727e-16,1.191169090303425e-06,0.0004421952982776364,1.8514019311603165e-05,0.0,2.52
2.01747612121879e-15,1.6669325269414611e-13,6.392722473773406e-12,0.005454917437496718,1.1038051367866885e-16,5.079024167758638e-20,6.489511514927539e-08,0.08963132031822066,2.678748745876572e-16,1.1929063862456969e-06,0.0004434608794070654,1.8642106024672656e-05,0.0,2.5300000000000002
2.0678033716228304e-15,1.701163362539241e-13,6.438068213083855e-12,0.0054697722313588,1.122199935612402e-16,5.1405112291184785e-20,6.49170642029029e-08,0.08959420800927408,2.7028800788443683e-16,1.1946316694726712e-06,0.00044472408595217324,1.8770521905260977e-05,0.0,2.54
2.1191617651388995e-15,1.735940861628449e-13,6.483537098655536e-12,0.005484585854694134,1.1408168600290694e-16,5.202441671621796e-20,6.493868899505854e-08,0.08955711903372741,2.7271137971117805e-16,1.1963450221243844e-06,0.00044598493018613907,1.8899266148628283e-05,0.0,2.5500000000000003
2.1715677282750767e-15,1.7712711532255802e-13,6.529128789237473e-12,0.005499358418196016,1.1596575049038684e-16,5.2648161005321293e-20,6.495999538666436e-08,0.08952005333788945,2.751449723729502e-16,1.1980465257435498e-06,0.0004472434243089524,1.9028337954317703e-05,0.0,2.56
2.2250378710743267e-15,1.8071604035074764e-13,6.574842944507064e-12,0.005514090032087593,1.178723467081551e-16,5.32763510995308e-20,6.498098924586772e-08,0.08948301086837353,2.7758876817749836e-16,1.1997362612796175e-06,0.00044849958044747545,1.9157736526120244e-05,0.0,2.57
2.2795889882178025e-15,1.8436148158160025e-13,6.620679225066965e-12,0.005528780806119268,1.1980163453358293e-16,5.3908992828743617e-20,6.5001676451849e-08,0.08944599157209468,2.800427494388605e-16,1.2014143090928341e-06,0.0004497534106555055,1.9287461072039615e-05,0.0,2.58
2.3352380609440803e-15,1.8806403935956784e-13,6.666637279837685e-12,0.005543430652361833,1.2175375851638658e-16,5.454609317444544e-20,6.502203122041313e-08,0.08940899539835569,2.825068759017619e-16,1.2030806789398531e-06,0.00045100491028950254,1.9417510800903224e-05,0.0,2.59
2.3920022566228303e-15,1.9182433848353026e-13,6.712716769684142e-12,0.005558039654908825,1.237288769615104e-16,5.518765790376044e-20,6.504205549593067e-08,0.08937202229492784,2.849811270752009e-16,1.20473544124355e-06,0.000452254089174806,1.954788492861464e-05,0.0,2.6
2.4498989299930155e-15,1.956430242872468e-13,6.7589173653283584e-12,0.005572608037265272,1.2572715935867272e-16,5.583369177863335e-20,6.506177371700369e-08,0.08933507220839342,2.8746549850248517e-16,1.2063787155192005e-06,0.00045350096885678497,1.967858267756384e-05,0.0,2.61
2.5089456253788555e-15,1.9952073031289424e-13,6.805238730158903e-12,0.00558713589343346,1.2774876522000407e-16,5.648420027754251e-20,6.508118962323061e-08,0.08929814508699144,2.8995997097537473e-16,1.208010574899999e-06,0.0004547455599316294,1.9809603272018694e-05,0.0,2.62
2.5691600772632846e-15,2.0345809370538635e-13,6.8516805284123115e-12,0.005601623315964122,1.2979385415023554e-16,5.713918877631224e-20,6.510030682913558e-08,0.08926124087925821,2.9246452519942556e-16,1.2096310916073131e-06,0.000455987872841356,1.994094594026763e-05,0.0,2.63
2.6305602113914046e-15,2.0745575520934096e-13,6.898242425168129e-12,0.005616070395924716,1.318625858395461e-16,5.779866254876019e-20,6.511912882329647e-08,0.08922435953402476,2.9497914179427194e-16,1.211240336944401e-06,0.00045722791787141526,2.0072609914584e-05,0.0,2.64
2.6931641458738897e-15,2.1151435916604452e-13,6.944924086343922e-12,0.00563047722286769,1.339551200564086e-16,5.846262676734416e-20,6.513765896747279e-08,0.08918750100041413,2.975038012939075e-16,1.212838381290125e-06,0.0004584657051482969,2.0204594431190426e-05,0.0,2.65
2.7569901922904417e-15,2.1563455351041953e-13,6.9917251786903215e-12,0.005644843884798754,1.3607161664043716e-16,5.913108650380936e-20,6.515590049573373e-08,0.08915066522783892,3.000384841469677e-16,1.2144252940926692e-06,0.00045970124463713707,2.033689873022318e-05,0.0,2.66
2.8220568567931938e-15,2.1981698976798883e-13,7.038645369786029e-12,0.005659170468145154,1.3821223549523305e-16,5.980404672983534e-20,6.517385651358603e-08,0.0891138521659985,3.0258317071701057e-16,1.2160011438632546e-06,0.0004609345461393235,2.0469522055696504e-05,0.0,2.67
2.8883828412101624e-15,2.2406232305184308e-13,7.08568432803287e-12,0.005673457057723939,1.403771365812322e-16,6.048151231768315e-20,6.519152999710203e-08,0.08907706176487656,3.051378412827996e-16,1.2175659981698537e-06,0.00046216561929010304,2.060246365546703e-05,0.0,2.68
2.9559870441486553e-15,2.2837121205960514e-13,7.1328417226507945e-12,0.005687703736710228,1.4256647990855114e-16,6.116348804084229e-20,6.520892379204754e-08,0.08904029397473842,3.0770247603858434e-16,1.2191199236309081e-06,0.0004633944735561869,2.0735722781198073e-05,0.0,2.69
3.0248885620987226e-15,2.327443190703975e-13,7.180117223672926e-12,0.005701910586605492,1.4478042552983434e-16,6.184997857467799e-20,6.52260406130099e-08,0.08900354874612837,3.1027705509438304e-16,1.2206629859090426e-06,0.00046462111823335764,2.0869298688324047e-05,0.0,2.7
3.095106690536562e-15,2.371823099418065e-13,7.2275105019405734e-12,0.00571607768720581,1.4701913353310013e-16,6.254098849707799e-20,6.524288304252585e-08,0.08896682602986719,3.1286155847626367e-16,1.2221952497047822e-06,0.0004658455624440749,2.100319063601478e-05,0.0,2.71
3.1666609250279737e-15,2.416858541068501e-13,7.275021229098268e-12,0.005730205116570152,1.492827640345883e-16,6.323652228909986e-20,6.525945353020956e-08,0.08893012577704942,3.154559661266262e-16,1.2237167787502665e-06,0.00046706781513508225,2.1137397887139914e-05,0.0,2.72
3.2395709623317633e-15,2.4625562457094186e-13,7.322649077588782e-12,0.005744292950988643,1.5157147717160583e-16,6.393658433561787e-20,6.527575439188055e-08,0.08889344793904082,3.1806025790448373e-16,1.2252276358029666e-06,0.000468287885075013,2.127191970823322e-05,0.0,2.73
3.3138566581243944e-15,2.5089228561585565e-13,7.370393699896202e-12,0.005758340932071276,1.5388540074277192e-16,6.464117879677109e-20,6.529178226022524e-08,0.08885679246309719,3.206744201034776e-16,1.2267277763559667e-06,0.0004695057532885604,2.14067553290105e-05,0.0,2.74
3.3895380120825622e-15,2.5559648825659055e-13,7.418254720876755e-12,0.005772348343775834,1.5622461825227685e-16,6.53503095608938e-20,6.530752603474403e-08,0.08882015929074472,3.2329844785931173e-16,1.2282170093786747e-06,0.0004707213628742496,2.154190392739604e-05,0.0,2.75
3.4666354114460987e-15,2.603689389482722e-13,7.466231853743881e-12,0.005786315872957501,1.5858934973284431e-16,6.606398096730278e-20,6.532299789321662e-08,0.0887835483822504,3.2593230872012833e-16,1.2296955913661646e-06,0.00047193477306381996,2.1677364855556814e-05,0.0,2.7600000000000002
3.545169356865371e-15,2.652103215790548e-13,7.51432476838369e-12,0.005800243497082095,1.609797464482676e-16,6.678219698712315e-20,6.533819808357288e-08,0.08874695968883609,3.2857598400442933e-16,1.2311635519216426e-06,0.0004731459843187108,2.1813137383217398e-05,0.0,2.77
3.625160554538567e-15,2.701213232649223e-13,7.562533134899617e-12,0.005814131182768277,1.6339595878073741e-16,6.750496149507027e-20,6.535312656691397e-08,0.08871039316186434,3.312294551233852e-16,1.2326209167943087e-06,0.00047435499617170715,2.1949220782504566e-05,0.0,2.7800000000000002
3.706629917266628e-15,2.751026343329169e-13,7.61085662358425e-12,0.005827978885383865,1.658381361875382e-16,6.823227826995226e-20,6.536778301044061e-08,0.08867384875283112,3.338927035883982e-16,1.234067707754313e-06,0.0004755618071937473,2.2085614327866392e-05,0.0,2.79
3.789598565508236e-15,2.8015494830437093e-13,7.659294904891193e-12,0.005841786548642161,1.683064271577461e-16,6.896415099517297e-20,6.538216678038145e-08,0.08863732641335813,3.365657110186677e-16,1.2355039424677155e-06,0.0004767664149607308,2.222231729599148e-05,0.0,2.8000000000000003
3.874087828434743e-15,2.8527896187813515e-13,7.707847649406871e-12,0.005855554104198271,1.7080097916892498e-16,6.970058325923433e-20,6.539627693492128e-08,0.08860082609518545,3.3924845914875397e-16,1.2369296343714435e-06,0.0004779688160203265,2.2359328965728065e-05,0.0,2.81
3.96011924498516e-15,2.904753749138107e-13,7.756514527822404e-12,0.005869281471245434,1.7332193864382427e-16,7.044157855623943e-20,6.541011221712942e-08,0.08856434775016393,3.419409298361429e-16,1.2383447925482515e-06,0.00047916900585878025,2.249664861800323e-05,0.0,2.82
4.0477145649211e-15,2.957448904149782e-13,7.805295210905431e-12,0.005882968556111337,1.7586945090707582e-16,7.118714028639496e-20,6.542367104788799e-08,0.08852789133024773,3.446431050688105e-16,1.2397494216016778e-06,0.00048036697886772286,2.2634275535742054e-05,0.0,2.83
4.136895749881729e-15,3.0108821451242755e-13,7.85418936947194e-12,0.005896615251854444,1.784436601418904e-16,7.193727175651396e-20,6.54369515188202e-08,0.08849145678748682,3.4735496697278666e-16,1.2411435215310038e-06,0.00048156272831097793,2.2772209003786762e-05,0.0,2.84
4.227684953197125e-15,3.0650604933318294e-13,7.903196658430273e-12,0.005910221182165219,1.8104468085829065e-16,7.269197617188844e-20,6.544994156544922e-08,0.0884550440728799,3.5007649661180573e-16,1.24252700360475e-06,0.0004827562250345747,2.2910448263771082e-05,0.0,2.85
4.320104412507692e-15,3.1199905666671116e-13,7.952316635443471e-12,0.005923784395675092,1.8367245242021425e-16,7.345125659273566e-20,6.546256883158957e-08,0.08841865313054963,3.528076678286353e-16,1.2438992614200208e-06,0.00048394730892061644,2.3048992284091758e-05,0.0,2.86
4.4141768061574215e-15,3.1756797695738673e-13,8.001549027348592e-12,0.005937305642920469,1.8632721556841414e-16,7.421511607907117e-20,6.547486493122506e-08,0.0883822839167981,3.5554846745911355e-16,1.2452605759868423e-06,0.00048513604444608554,2.318784051335565e-05,0.0,2.87
4.5099249299504095e-15,3.232135206742992e-13,8.050893486956053e-12,0.005950784472212209,1.8900907744043425e-16,7.498355755945233e-20,6.548681552187107e-08,0.08834593638270155,3.5829887689833646e-16,1.24661083314298e-06,0.0004863223961196777,2.332699219259389e-05,0.0,2.88
4.607371793885177e-15,3.2893640033922776e-13,8.100349664765847e-12,0.005964220380967359,1.9171813984879055e-16,7.575658387035473e-20,6.549840452899711e-08,0.08830961047923583,3.610588775490717e-16,1.2479499017993124e-06,0.0004875063241962571,2.346644655807801e-05,0.0,2.89
4.706540623060601e-15,3.3473733045996903e-13,8.149917208827632e-12,0.005977612813511964,1.9445449903784306e-16,7.653419775661416e-20,6.550961407007722e-08,0.0882733061572609,3.6382845082084904e-16,1.2492776332255843e-06,0.000488687784494564,2.360620284092311e-05,0.0,2.9
4.807454858581918e-15,3.406170274636684e-13,8.199595764600879e-12,0.005990961158883903,1.9721824544066998e-16,7.731640187186899e-20,6.55204243786404e-08,0.08823702336750529,3.6660757812905376e-16,1.2505938603361633e-06,0.0004898667282149238,2.374626026669111e-05,0.0,2.91
4.910138158466651e-15,3.4657620963014807e-13,8.249384974814962e-12,0.006004264748635707,2.0000946343593972e-16,7.810319877900208e-20,6.553081372832098e-08,0.0882007620605507,3.6939624089401703e-16,1.2518983969757937e-06,0.0004910431017569549,2.3886618054993928e-05,0.0,2.92
