Time,w,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT,NS,r5,n3,bm,IC1,sp,delta1,n1,IC2,sv,delta2,n2,IC2ifa,TJ,TJtot,K3,K9,delta,r0,k15,tao1,C,vmax2,NA,K2,K5,tao3,r3,k8,tao4,k11,k14,tao6,k12,k16,tao8,vmax17,K17,r1,rmax20,K20,tao9,vmax19,K19,r4,k26,tao12,k28,tao13,default,c2,compartment,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12
4.95,0.0,0.0045753463578191616,1.7933261239059968e-11,1.1408418197786325e-15,9.42293860612292e-09,1.8138055817599006e-19,4.881626951070144e-16,1.6627832227668262e-12,7.599703636285928e-14,0.00038360147482200936,5.18461113884699e-05,5.08277990793205e-07,0.08096527851933104,0.6818922383172626,1.0,8.0,4.5,0.10006104278181034,0.1,0.1,5.0,0.15845209284912345,0.1,0.4,5.0,0.3454627388826516,4.088043974186022e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012209907262786957,3.798228513259204e-12,4.072268588217606e-16,-1.2613388633951754e-08,-6.062188081635373e-20,6.533686004917097e-17,3.0834526647619146e-14,4.96930067822003e-14,-0.00011637956061165686,1.1245461974059821e-05,-3.364565745524482e-07,-0.0035584102252427803
4.96,0.0,0.004563151179914937,1.7971192931055363e-11,1.1449107690637814e-15,9.297675702919876e-09,1.8077476418763828e-19,4.888150561913864e-16,1.663085471071613e-12,7.649401794420862e-14,0.00038243908345032823,5.195841080822024e-05,5.049243240054571e-07,0.08092969660254441,0.685384072045657,1.0,8.0,4.5,0.10005950367073113,0.1,0.1,5.0,0.1570716686338175,0.1,0.4,5.0,0.34438907560408033,4.0980699169037054e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012180246103180305,3.788104674344736e-12,4.0656420486114793e-16,-1.2438474112058876e-08,-6.053902194643929e-20,6.511763945091077e-17,2.9651732583440865e-14,4.970203960550615e-14,-0.00011609619027970837,1.121435960187748e-05,-3.3427035831153037e-07,-0.003557973311599732
4.97,0.0,0.004550985590099629,1.8009023556854482e-11,1.1489730417378415e-15,9.174145485288967e-09,1.801698919097851e-19,4.894652880156843e-16,1.6633760245772663e-12,7.699109455134308e-14,0.00038127953185254794,5.2070399888880453e-05,5.015924239321789e-07,0.08089411910082257,0.6888480960921475,1.0,8.0,4.5,0.10005802260161423,0.1,0.1,5.0,0.155739024031811,0.1,0.4,5.0,0.34335257424696414,4.1080612276909225e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.001215052315859014,3.778005398007923e-12,4.05893914569026e-16,-1.2265691071082983e-08,-6.044145041943761e-20,6.489879522062281e-17,2.8530799097609705e-14,4.9710722924604713e-14,-0.0001158093046557966,1.1183316771147686e-05,-3.3209443558785675e-07,-0.0035575287659587876
4.98,0.0,0.004538849702875844,1.8046753335670792e-11,1.1530285682433184e-15,9.052329773774634e-09,1.7956607012862033e-19,4.901133590442742e-16,1.663655573316409e-12,7.748825925556326e-14,0.0003801228596112377,5.218207901944269e-05,4.982822105460229e-07,0.08085854608613637,0.6922842040178003,1.0,8.0,4.5,0.10005659695759377,0.1,0.1,5.0,0.15445226806614723,0.1,0.4,5.0,0.34235176405144785,4.1180179804210373e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012120744448082523,3.767930779303243e-12,4.052161088478369e-16,-1.209503112278719e-08,-6.032982533217471e-20,6.468037166202617e-17,2.7469137960802296e-14,4.97190773614239e-14,-0.00011551909148788928,1.115233465005745e-05,-3.2992894096394526e-07,-0.003557076620455553
4.99,0.0,0.004526743570678311,1.808438251448101e-11,1.1570772740987581e-15,8.932207374044765e-09,1.7896343534128652e-19,4.907592732452946e-16,1.6639246946534231e-12,7.798550886632445e-14,0.00037896909890014426,5.229344881267571e-05,4.949935788016066e-07,0.08082297763431098,0.6956922999104662,1.0,8.0,4.5,0.10005522425651195,0.1,0.1,5.0,0.1532095891356694,0.1,0.4,5.0,0.34138523599440956,4.1279402905886273e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012090915578557599,3.757880861759463e-12,4.045309332218956e-16,-1.1926480535735458e-08,-6.02047899113655e-20,6.446241596443752e-17,2.646433774629944e-14,4.97271201707518e-14,-0.0001152257288785793,1.1121414210304832e-05,-3.2777398367855907e-07,-0.003556616916410233
5.0,0.0,0.004514667242613265,1.8121911339676512e-11,1.1611190865126155e-15,8.81375735089804e-09,1.7836211750754032e-19,4.914030338509722e-16,1.6641839463390335e-12,7.848284023246376e-14,0.0003778182804173345,5.2404509883064666e-05,4.917264235096919e-07,0.08078741382059997,0.6990722982038854,1.0,8.0,4.5,0.10005390214323101,0.1,0.1,5.0,0.15200925180902142,0.1,0.4,5.0,0.3404516402959056,4.1378282740120797e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012061041917373941,3.747855686142197e-12,4.038385312612292e-16,-1.1760025201250795e-08,-6.00669619948217e-20,6.424497306417208e-17,2.551408294640031e-14,4.9734868021213726e-14,-0.00011492938765789732,1.1090556385698282e-05,-3.2562966519364765e-07,-0.003556149695168406
5.01,0.0,0.004502620765059684,1.815934005687316e-11,1.1651539344062168e-15,8.69695905226188e-09,1.777622403319588e-19,4.920446431791704e-16,1.6644338682940072e-12,7.898025021607232e-14,0.0003766704335139109,5.251526284520906e-05,4.884806395667722e-07,0.08075185471965896,0.7024241234932523,1.0,8.0,4.5,0.10005262838242233,0.1,0.1,5.0,0.15084959371499426,0.1,0.4,5.0,0.33954968400055113,4.147682046475887e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012031128603478961,3.737855290953022e-12,4.0313904439386615e-16,-1.1595650701121066e-08,-5.991693494776084e-20,6.402808574049715e-17,2.4616149662107372e-14,4.97423370485789e-14,-0.00011463023168849138,1.1059762075498023e-05,-3.234960796689317e-07,-0.0035556749980171568
5.0200000000000005,0.0,0.004490604182270526,1.8196668910721126e-11,1.1691817484367205e-15,8.58179213319034e-09,1.771639215461455e-19,4.926841024549381e-16,1.6646749843928524e-12,7.947773566636753e-14,0.0003755255863227254,5.262570831222077e-05,4.852561221846574e-07,0.08071630040551961,0.7057477103475565,1.0,8.0,4.5,0.1000514008518011,0.1,0.1,5.0,0.14972902253096682,0.1,0.4,5.0,0.3386781286351964,4.1575017233691435e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0012001180558234232,3.727879712928602e-12,4.0243261171648485e-16,-1.1433342374287766e-08,-5.975527856649411e-20,6.38117947119256e-17,2.3768401389611118e-14,4.9749542909067015e-14,-0.00011432841816384552,1.1029032147768658e-05,-3.2137331442631685e-07,-0.0035551928661012224
5.03,0.0,0.004478617536973976,1.82338981447147e-11,1.1732024610200801e-15,8.46823657986206e-09,1.7656727319093683e-19,4.933214116320577e-16,1.6649078042475177e-12,7.997529339356515e-14,0.00037438376588709436,5.273584689412204e-05,4.82052767120061e-07,0.08068075095156342,0.7090430031190134,1.0,8.0,4.5,0.10005021753577678,0.1,0.1,5.0,0.14864601307041603,0.1,0.4,5.0,0.33783578794365693,4.167287419320332e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011971202495933723,3.717928987539807e-12,4.017193698034548e-16,-1.1273085382511349e-08,-5.9582539968018e-20,6.359613873282776e-17,2.2968784906287906e-14,4.975650083265492e-14,-0.00011402409789930321,1.0998367442742998e-05,-3.1926145040407324e-07,-0.003554703340339132
5.04,0.0,0.004466660870974674,1.827102800100216e-11,1.1772160063540085e-15,8.356272733578128e-09,1.7597240189860767e-19,4.939565692145944e-16,1.6651328249910915e-12,8.047292014275184e-14,0.00037324499828951275,5.2845679196243504e-05,4.78870470904184e-07,0.08064520643049562,0.7123099557498919,1.0,8.0,4.5,0.10004907651949202,0.1,0.1,5.0,0.14759910446981092,0.1,0.4,5.0,0.3370215256987419,4.1770392478284683e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011941198934014843,3.708003149490823e-12,4.009994525142986e-16,-1.1114864775012368e-08,-5.939924446430197e-20,6.338115469034137e-17,2.2215326258031657e-14,4.976322567638326e-14,-0.00011371741561572835,1.0967768776196987e-05,-3.171605626007729e-07,-0.0035542064613393477
5.05,0.0,0.004454734225754962,1.8308058720195563e-11,1.1812223204409378e-15,8.245881314760012e-09,1.7537940917507793e-19,4.945895720784445e-16,1.6653505330615012e-12,8.097061256775721e-14,0.0003721093087803686,5.295520581762219e-05,4.757091310723017e-07,0.08060966691431895,0.715548531577034,1.0,8.0,4.5,0.10004797598322458,0.1,0.1,5.0,0.14658689747463324,0.1,0.4,5.0,0.3362342535913814,4.1867573208906376e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011911174202963843,3.698102233218282e-12,4.002729907996069e-16,-1.095866555209394e-08,-5.920589642030704e-20,6.316687770156113e-17,2.1506126848964714e-14,4.976973197766311e-14,-0.00011340851021569961,1.093723694283577e-05,-3.1507072050904054e-07,-0.0035537022693164035
5.0600000000000005,0.0,0.0044428376430761165,1.8344990541180596e-11,1.1852213411109837e-15,8.137043446947477e-09,1.747883916821184e-19,4.9522041529288405e-16,1.6655614059852126e-12,8.146836720502616e-14,0.0003709767219066577,5.306442734939954e-05,4.725686463933492e-07,0.08057413247430763,0.7187587031343583,1.0,8.0,4.5,0.10004691419712823,0.1,0.1,5.0,0.14560805182378336,0.1,0.4,5.0,0.33547292919627597,4.196441748626007e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011881132455918459,3.688226273390375e-12,3.995401125054218e-16,-1.0804472727754957e-08,-5.900298009497851e-20,6.295334121098979e-17,2.083935963390599e-14,4.977603400758256e-14,-0.00011309751505218588,1.090677271969073e-05,-3.12991988539212e-07,-0.003553190804007052
5.07,0.0,0.004430971165579597,1.838182370092638e-11,1.1892130080449056e-15,8.029740680796514e-09,1.741994415195572e-19,4.958490919421173e-16,1.6657659141609287e-12,8.196618044749098e-14,0.0003698472616406981,5.317334437321936e-05,4.6944891709950774e-07,0.08053860318098112,0.7219404519536311,1.0,8.0,4.5,0.10004588951629093,0.1,0.1,5.0,0.14466128373121828,0.1,0.4,5.0,0.3347365540131698,4.2060926388963646e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011851077677971899,3.678375305405975e-12,3.9880094217613525e-16,-1.0652271391307894e-08,-5.879096046464465e-20,6.274057708823473e-17,2.0213265413395687e-14,4.97821458242134e-14,-0.00011278455818969539,1.0876376869527551e-05,-3.1092442643303844e-07,-0.0035526721045863975
5.08,0.0,0.004419134837388271,1.841855843429532e-11,1.193197262797072e-15,7.923955018077206e-09,1.736126465074855e-19,4.964755929468255e-16,1.6659645226432896e-12,8.246404851844378e-14,0.0003687209515088445,5.328195745962589e-05,4.6634984511578936e-07,0.08050307910407802,0.7250937683637811,1.0,8.0,4.5,0.1000449003760893,0.1,0.1,5.0,0.14374536346332575,0.1,0.4,5.0,0.33402417158258674,4.21571009692326e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011821013695183253,3.668549365893749e-12,3.9805560085591153e-16,-1.0502046768017844e-08,-5.857028402841357e-20,6.252861572593414e-17,1.9626149230587318e-14,4.978808132591777e-14,-0.00011246976265793103,1.0846050144265116e-05,-3.088680896676028e-07,-0.003552146209584044
5.09,0.0,0.004407328704707667,1.8455194973852923e-11,1.197174048818421e-15,7.81966893567168e-09,1.730280904684639e-19,4.970999068857156e-16,1.6661576929265711e-12,8.29619674454087e-14,0.00036759781472020254,5.33902671664618e-05,4.6327133428962313e-07,0.08046756031252988,0.7282186512890227,1.0,8.0,4.5,0.10004394528782067,0.1,0.1,5.0,0.14285911301025314,0.1,0.4,5.0,0.3333348656746413,4.2252942249017937e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.001179094418330021,3.658748493211288e-12,3.973042058886792e-16,-1.0353784278782675e-08,-5.834137959530458e-20,6.231748613789911e-17,1.9076376868898255e-14,4.979385430465474e-14,-0.00011215324669801779,1.0815793288405279e-05,-3.068230298496475e-07,-0.0035516131568002316
5.1000000000000005,0.0,0.0043955521907681466,1.8491733811593177e-11,1.201143250698698e-15,7.716832620016343e-09,1.7244583054475216e-19,4.977223227982115e-16,1.6663445536792268e-12,8.345996754792904e-14,0.0003664777822205379,5.349827611446467e-05,4.602130331764048e-07,0.08043204691531827,0.7313151080460465,1.0,8.0,4.5,0.10004302283459436,0.1,0.1,5.0,0.14200140384917634,0.1,0.4,5.0,0.3326677585493594,4.234845543123661e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011760870941505297,3.648972208552731e-12,3.9654713350546794e-16,-1.020742019020613e-08,-5.810464622822085e-20,6.210720778650924e-17,1.856319560685407e-14,4.979943872029843e-14,-0.00011183509167628592,1.0785604560104143e-05,-3.047891166539204e-07,-0.0035510730777910345
5.11,0.0,0.004383805273993048,1.852817520579125e-11,1.205104808586179e-15,7.615425705055533e-09,1.7186594070341085e-19,4.983428597584205e-16,1.6665254077249615e-12,8.395804845202855e-14,0.0003653608661170411,5.360598507612326e-05,4.5717481981025877e-07,0.08039653898450151,0.7343831541405288,1.0,8.0,4.5,0.10004213166746634,0.1,0.1,5.0,0.14117115479730452,0.1,0.4,5.0,0.33202200928679243,4.2443641990667886e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011730797165491991,3.639220494006217e-12,3.9578452524771876e-16,-1.0062934665588604e-08,-5.786047807559571e-20,6.189780624841292e-17,1.8085177550546006e-14,4.980484362286825e-14,-0.00011151540316373324,1.0755484402785212e-05,-3.0276637405734183e-07,-0.00355052601979397
5.12,0.0,0.0043720883288238775,1.856451924769936e-11,1.2090587026889158e-15,7.515448922692738e-09,1.7128850615388636e-19,4.989613440696955e-16,1.66670139391325e-12,8.445618787798435e-14,0.00036424713629367984,5.3713393504534674e-05,4.541567361895279e-07,0.08036103656562896,0.7374228130632046,1.0,8.0,4.5,0.10004127050180088,0.1,0.1,5.0,0.14036732995226972,0.1,0.4,5.0,0.33139681218509875,4.253850071091683e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.001170072701237214,3.629493660414753e-12,3.9501635332745703e-16,-9.920339204257956e-09,-5.76092619021059e-20,6.168931120076519e-17,1.7640429768691543e-14,4.98101030473808e-14,-0.00011119430289523712,1.072543481964244e-05,-3.0075493513559674e-07,-0.003549971969794462
5.13,0.0,0.0043604013616175,1.8600766181479612e-11,1.2130048790092078e-15,7.416884050158962e-09,1.7071359556155883e-19,4.995777794011449e-16,1.666872862044635e-12,8.49543837984054e-14,0.00036313660800261924,5.382050207063257e-05,4.511586738485655e-07,0.08032553972768383,0.7404341160857284,1.0,8.0,4.5,0.1000404381138456,0.1,0.1,5.0,0.13958893671743766,0.1,0.4,5.0,0.33079139522467377,4.2633032837186505e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011670663488107915,3.619791713055522e-12,3.9424274182436053e-16,-9.77961630851007e-09,-5.73513621167765e-20,6.148174641108549e-17,1.722759807779376e-14,4.981522744777893e-14,-0.00011087188947975828,1.0695456342386873e-05,-2.9875482431726845e-07,-0.0035494109700278443
5.14,0.0,0.004348744380137595,1.863691624958773e-11,1.2169432852030382e-15,7.319713266818823e-09,1.7014127487015846e-19,5.001921679707029e-16,1.6670401594445085e-12,8.545263406260974e-14,0.00036202929628048375,5.3927311436863434e-05,4.4818052587700116e-07,0.08029004853895214,0.7434171020565592,1.0,8.0,4.5,0.10003963333750576,0.1,0.1,5.0,0.13883502390958957,0.1,0.4,5.0,0.3302050185963475,4.2727239592597375e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011640609477683546,3.610114658373577e-12,3.934638117810649e-16,-9.640748670330918e-09,-5.70871290189363e-20,6.127513471291116e-17,1.6845377655866547e-14,4.982022720403445e-14,-0.0001105482576717917,1.0665549497555546e-05,-2.9676606294635983e-07,-0.0035488430621373347
5.15,0.0,0.004337117394085357,1.8672969692612428e-11,1.2208738705961857e-15,7.223919174471419e-09,1.6957160758138228e-19,5.008045104008399e-16,1.6672036325967347e-12,8.595093637438839e-14,0.0003609252160666901,5.403382225581884e-05,4.4522218712029933e-07,0.08025456306700125,0.7463718171970748,1.0,8.0,4.5,0.10003885506130603,0.1,0.1,5.0,0.1381046799463734,0.1,0.4,5.0,0.3296369732916238,4.282112217484645e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.001161056775205775,3.6004625044223943e-12,3.926796810348279e-16,-9.503719220256922e-09,-5.681689947446657e-20,6.106949810404762e-17,1.649251019271226e-14,4.9825112670969805e-14,-0.00011022349857205807,1.063571480968958e-05,-2.947886696040112e-07,-0.0035482682871008416
5.16,0.0,0.004325520415630191,1.870892674911476e-11,1.224796586200331e-15,7.129484817651258e-09,1.6900465503451113e-19,5.014148055742713e-16,1.6673636287772736e-12,8.644928826976875e-14,0.0003598243823217808,5.4140035168867635e-05,4.422835543803192e-07,0.08021908337865835,0.7492983148981308,1.0,8.0,4.5,0.10003810222552717,0.1,0.1,5.0,0.13739703111088314,0.1,0.4,5.0,0.32908657975290917,4.291468175283973e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011580540974881566,3.5908352613044443e-12,3.918904640480461e-16,-9.36851117545331e-09,-5.654099757458885e-20,6.086485784495657e-17,1.616778112648165e-14,4.982989422707955e-14,-0.0001098976998217902,1.0605952804522036e-05,-2.928226604223987e-07,-0.003547686685157765
5.17,0.0,0.004313953459940406,1.8744787655467484e-11,1.2287113847291688e-15,7.036393703929083e-09,1.6844047668602628e-19,5.020230504896683e-16,1.6675204976878036e-12,8.694768709477861e-14,0.00035872681014575644,5.424595080478814e-05,4.393645266158722e-07,0.08018360953998883,0.7521966555172585,1.0,8.0,4.5,0.10003737381950743,0.1,0.1,5.0,0.13671123989071451,0.1,0.4,5.0,0.32855318658166693,4.300791946329842e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.001155053170898978,3.5812329416117373e-12,3.91096271737652e-16,-9.235108087037687e-09,-5.625973527753714e-20,6.066123455727374e-17,1.587001696387767e-14,4.98345823233519e-14,-0.00010957094579080286,1.0576264012175383e-05,-2.9086804939108446e-07,-0.003547098295735806
5.18,0.0,0.004302416545713909,1.8780552645694424e-11,1.2326182206145156e-15,6.944629824212797e-09,1.6787913038922636e-19,5.026292401173666e-16,1.6676745930893458e-12,8.74461299832097e-14,0.00035763251489640924,5.435156977840041e-05,4.3646500514328163e-07,0.08014814161627484,0.7550669061766915,1.0,8.0,4.5,0.10003666887909804,0.1,0.1,5.0,0.13604650338884608,0.1,0.4,5.0,0.32803616930243584,4.310083640733968e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011520542422674147,3.571655560866383e-12,3.9029721130342142e-16,-9.103493886676371e-09,-5.597341303349434e-20,6.045864832244866e-17,1.5598082681315545e-14,4.9839187532090284e-14,-0.00010924331775953968,1.0546648970368603e-05,-2.889248486560947e-07,-0.00354650315737776
5.19,0.0,0.004290909695708906,1.8816221951309822e-11,1.2365170500224202e-15,6.8541776730483315e-09,1.673206726738441e-19,5.032333672550773e-16,1.6678262744358865e-12,8.794461383438143e-14,0.0003565415123076558,5.4456892689198395e-05,4.3358489383694146e-07,0.08011267967199369,0.7579091405624053,1.0,8.0,4.5,0.10003598648426347,0.1,0.1,5.0,0.13540205180371026,0.1,0.4,5.0,0.32753492918066357,4.3193433647031765e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0011490575495746518,3.5621031379611533e-12,3.8949338605518737e-16,-8.973652932480332e-09,-5.568232039319792e-20,6.025711878049875e-17,1.53508792043429e-14,4.984372059573494e-14,-0.00010891489409529168,1.0517108227633786e-05,-2.869930688119937e-07,-0.0035459013076683324
