Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,lambdaM,lambdaM_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,M,musclefibre
4.96,0.0048516965096855325,-39.9267250139203,0.0,15.0,4.606804239504214e-05,10.0,10.0,0.6110164154704724,0.1,2.0243274652354413,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.0176781974013974e-05,-70.0,20.0,0.004380281290230601,1.0
4.97,0.00486209915019975,-39.91058289603541,0.0,15.0,4.621700300011522e-05,10.0,10.0,0.6105301089273417,0.1,2.023380707867145,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.027399948780409e-05,-70.0,20.0,0.004389830677504394,1.0
4.98,0.004872515182770598,-39.89445439491389,0.0,15.0,4.636631897947385e-05,10.0,10.0,0.6100446098189929,0.1,2.0224353342088803,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.0371455806846603e-05,-70.0,20.0,0.00439939286726664,1.0
4.99,0.004882944608778528,-39.878339493898245,0.0,15.0,4.651599082150515e-05,10.0,10.0,0.6095599163236605,0.1,2.0214913415310374,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.0469151269069003e-05,-70.0,20.0,0.004408967861877277,1.0
5.0,0.004893387429589391,-39.86223817635184,0.0,15.0,4.6666019014596216e-05,10.0,10.0,0.609076026624543,0.1,2.0205487271104383,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.0567086212014125e-05,-70.0,20.0,0.004418555663630374,1.0
5.01,0.004903843646557049,-39.8461504256546,0.0,15.0,4.681640404702314e-05,10.0,10.0,0.6085929389096603,0.1,2.0196074882300694,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.066526097336924e-05,-70.0,20.0,0.004428156274806727,1.0
5.02,0.004914313261023984,-39.830076225202966,0.0,15.0,4.6967146407228544e-05,10.0,10.0,0.6081106513718348,0.1,2.018667622179061,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.0763675890962444e-05,-70.0,20.0,0.004437769697673882,1.0
5.03,0.004924796274320686,-39.81401555840988,0.0,15.0,4.711824658348851e-05,10.0,10.0,0.6076291622086798,0.1,2.0177291262526746,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.086233130275902e-05,-70.0,20.0,0.004447395934486156,1.0
5.04,0.004935292687766379,-39.79796840870475,0.0,15.0,4.726970506430117e-05,10.0,10.0,0.6071484696225827,0.1,2.0167919977522843,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.0961227546857825e-05,-70.0,20.0,0.004457034987484658,1.0
5.05,0.004945802502668573,-39.78193475953344,0.0,15.0,4.742152233794261e-05,10.0,10.0,0.6066685718206901,0.1,2.0158562339853603,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.1060364961487685e-05,-70.0,20.0,0.004466686858897313,1.0
5.06,0.004956325720323451,-39.765914594358264,0.0,15.0,4.7573698892910965e-05,10.0,10.0,0.6061894670148935,0.1,2.014921832265454,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.115974388500377e-05,-70.0,20.0,0.004476351550938882,1.0
5.07,0.004966862342015654,-39.749907896657945,0.0,15.0,4.772623521759334e-05,10.0,10.0,0.6057111534218156,0.1,2.013988789912181,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.125936465588396e-05,-70.0,20.0,0.0044860290658109885,1.0
5.08,0.004977412369018663,-39.733914649927584,0.0,15.0,4.787913180037684e-05,10.0,10.0,0.6052336292627928,0.1,2.0130571042512035,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.135922761272523e-05,-70.0,20.0,0.0044957194057021295,1.0
5.09,0.004987975802594635,-39.71793483767869,0.0,15.0,4.803238912970409e-05,10.0,10.0,0.6047568927638638,0.1,2.01212677261422,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.145933309424004e-05,-70.0,20.0,0.00450542257278771,1.0
5.1,0.004998552643994569,-39.70196844343911,0.0,15.0,4.818600769401771e-05,10.0,10.0,0.6042809421557526,0.1,2.0111977923389412,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.1559681439252716e-05,-70.0,20.0,0.004515138569230057,1.0
5.11,0.005009142894458252,-39.686015450753004,0.0,15.0,4.8339987981815824e-05,10.0,10.0,0.6038057756738544,0.1,2.010270160769079,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.166027298669582e-05,-70.0,20.0,0.004524867397178446,1.0
5.12,0.005019746555214588,-39.67007584318089,0.0,15.0,4.849433048148555e-05,10.0,10.0,0.6033313915582228,0.1,2.0093438752543307,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.1761108075606505e-05,-70.0,20.0,0.0045346090587691165,1.0
5.13,0.005030363627481216,-39.654149604299555,0.0,15.0,4.864903568158052e-05,10.0,10.0,0.6028577880535531,0.1,2.008418933150361,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.186218704512297e-05,-70.0,20.0,0.004544363556125301,1.0
5.14,0.005040994112465169,-39.63823671770205,0.0,15.0,4.8804104070543364e-05,10.0,10.0,0.6023849634091689,0.1,2.0074953318187845,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.196351023448075e-05,-70.0,20.0,0.004554130891357244,1.0
5.15,0.0050516380113623804,-39.62233716699771,0.0,15.0,4.8959536136872206e-05,10.0,10.0,0.6019129158790079,0.1,2.0065730686271563,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.206507798300919e-05,-70.0,20.0,0.004563911066562223,1.0
5.16,0.005062295325358124,-39.606450935812084,0.0,15.0,4.911533236900967e-05,10.0,10.0,0.6014416437216075,0.1,2.0056521409489516,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.21668906301277e-05,-70.0,20.0,0.004573704083824569,1.0
5.17,0.005072966055626793,-39.59057800778693,0.0,15.0,4.927149325562041e-05,10.0,10.0,0.6009711452000901,0.1,2.004732546163549,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.2268948515342296e-05,-70.0,20.0,0.004583509945215693,1.0
5.18,0.0050836502033322906,-39.57471836658021,0.0,15.0,4.942801928509155e-05,10.0,10.0,0.6005014185821498,0.1,2.003814281656217,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.2371251978241826e-05,-70.0,20.0,0.004593328652794107,1.0
5.19,0.0050943477696278605,-39.558871995866056,0.0,15.0,4.9584910946032235e-05,10.0,10.0,0.6000324621400371,0.1,2.002897344818099,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.2473801358494454e-05,-70.0,20.0,0.00460316020860544,1.0
5.2,0.005105058755656144,-39.54303887933475,0.0,15.0,4.9742168726996105e-05,10.0,10.0,0.5995642741505458,0.1,2.0019817330461955,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.257659699584399e-05,-70.0,20.0,0.004613004614682464,1.0
5.21,0.005115783162549348,-39.52721900069272,0.0,15.0,4.9899793116536806e-05,10.0,10.0,0.5990968528949984,0.1,2.0010674437433504,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.2679639230106276e-05,-70.0,20.0,0.004622861873045121,1.0
5.22,0.005126520991429406,-39.51141234366248,0.0,15.0,5.005778460320798e-05,10.0,10.0,0.5986301966592322,0.1,2.000154474318235,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.2782928401165596e-05,-70.0,20.0,0.004632731985700535,1.0
5.23,0.00513727224340782,-39.49561889198265,0.0,15.0,5.0216143675618774e-05,10.0,10.0,0.5981643037335854,0.1,1.9992428221853313,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.288646484897103e-05,-70.0,20.0,0.004642614954643042,1.0
5.24,0.005148036919585763,-39.47983862940793,0.0,15.0,5.037487082237835e-05,10.0,10.0,0.5976991724128834,0.1,1.9983324847649184,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.2990248913532805e-05,-70.0,20.0,0.004652510781854205,1.0
5.25,0.005158815021054308,-39.46407153970907,0.0,15.0,5.053396653204034e-05,10.0,10.0,0.5972348009964246,0.1,1.9974234594830576,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.309428093491875e-05,-70.0,20.0,0.004662419469302843,1.0
5.26,0.005169606548894368,-39.44831760667282,0.0,15.0,5.069343129326942e-05,10.0,10.0,0.5967711877879666,0.1,1.9965157437715728,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.3198561253250624e-05,-70.0,20.0,0.004672341018945047,1.0
5.27,0.005180411504176807,-39.43257681410199,0.0,15.0,5.085326559478576e-05,10.0,10.0,0.5963083310957125,0.1,1.9956093350680422,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.3303090208700484e-05,-70.0,20.0,0.004682275432724204,1.0
5.28,0.005191229887962501,-39.41684914581535,0.0,15.0,5.1013469925087485e-05,10.0,10.0,0.5958462292322974,0.1,1.9947042308157765,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.340786814148712e-05,-70.0,20.0,0.004692222712571023,1.0
5.29,0.00520206170130233,-39.40113458564765,0.0,15.0,5.117404477295029e-05,10.0,10.0,0.5953848805147752,0.1,1.9938004284638073,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.351289539187237e-05,-70.0,20.0,0.004702182860403548,1.0
5.3,0.0052129069452374055,-39.385433117449566,0.0,15.0,5.133499062698332e-05,10.0,10.0,0.5949242832646024,0.1,1.9928979254668715,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.361817230015754e-05,-70.0,20.0,0.004712155878127186,1.0
5.31,0.005223765620798959,-39.36974472508775,0.0,15.0,5.1496307975962274e-05,10.0,10.0,0.594464435807629,0.1,1.9919967192853962,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.3723699206679814e-05,-70.0,20.0,0.004722141767634731,1.0
5.32,0.005234637729008618,-39.35406939244473,0.0,15.0,5.1657997308551806e-05,10.0,10.0,0.5940053364740806,0.1,1.9910968073854818,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.382947645180856e-05,-70.0,20.0,0.004732140530806379,1.0
5.33,0.005245523270878183,-39.33840710341892,0.0,15.0,5.182005911341658e-05,10.0,10.0,0.5935469835985474,0.1,1.9901981872388905,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.393550437594173e-05,-70.0,20.0,0.004742152169509754,1.0
5.34,0.005256422247410075,-39.32275784192464,0.0,15.0,5.19824938793878e-05,10.0,10.0,0.5930893755199705,0.1,1.9893008563230279,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.40417833195023e-05,-70.0,20.0,0.00475217668559993,1.0
5.35,0.005267334659596945,-39.30712159189201,0.0,15.0,5.214530209518564e-05,10.0,10.0,0.592632510581627,0.1,1.9884048121209306,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.414831362293458e-05,-70.0,20.0,0.004762214080919452,1.0
5.36,0.005278260508422172,-39.29149833726702,0.0,15.0,5.2308484249530274e-05,10.0,10.0,0.5921763871311194,0.1,1.9875100521212494,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.4255095626700646e-05,-70.0,20.0,0.004772264357298361,1.0
5.37,0.005289199794859756,-39.27588806201145,0.0,15.0,5.24720408312529e-05,10.0,10.0,0.5917210035203593,0.1,1.9866165738182366,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.436212967127666e-05,-70.0,20.0,0.004782327516554208,1.0
5.38,0.005300152519874202,-39.260290750102854,0.0,15.0,5.263597232918471e-05,10.0,10.0,0.5912663581055563,0.1,1.9857243747117295,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.44694160971493e-05,-70.0,20.0,0.004792403560492082,1.0
5.39,0.005311118684382166,-39.24470638558967,0.0,15.0,5.2800279231490777e-05,10.0,10.0,0.5908124492488075,0.1,1.9848334523102842,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.457695526410059e-05,-70.0,20.0,0.004802492491110278,1.0
5.4,0.005322098289284982,-39.22913495254422,0.0,15.0,5.296496202633616e-05,10.0,10.0,0.5903592753167134,0.1,1.983943804128471,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.468474753477213e-05,-70.0,20.0,0.004812594310425121,1.0
5.41,0.005333091335511964,-39.213576435001485,0.0,15.0,5.313002120249655e-05,10.0,10.0,0.5899068346785838,0.1,1.9830554276833636,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.4792793253220165e-05,-70.0,20.0,0.004822709020242396,1.0
5.42,0.005344097823983207,-39.198030817012544,0.0,15.0,5.329545724869211e-05,10.0,10.0,0.5894551257079831,0.1,1.9821683204975848,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.4901092763632615e-05,-70.0,20.0,0.004832836622356957,1.0
5.43,0.005355117755609262,-39.18249808264454,0.0,15.0,5.3461270653698545e-05,10.0,10.0,0.5890041467827176,0.1,1.9812824800992883,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.500964641032853e-05,-70.0,20.0,0.004842977118552786,1.0
5.44,0.00536615113129163,-39.16697821598071,0.0,15.0,5.362746190623602e-05,10.0,10.0,0.5885538962848246,0.1,1.9803979040221489,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.511845453775667e-05,-70.0,20.0,0.004853130510603034,1.0
5.45,0.005377197951922541,-39.15147120112034,0.0,15.0,5.379403149513573e-05,10.0,10.0,0.588104372600556,0.1,1.979514589805346,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.522751749049388e-05,-70.0,20.0,0.004863296800270063,1.0
5.46,0.005388258218385122,-39.13597702217874,0.0,15.0,5.396097990917337e-05,10.0,10.0,0.5876555741203695,0.1,1.9786325349935499,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.533683561324374e-05,-70.0,20.0,0.004873475989305502,1.0
5.47,0.005399331931553342,-39.120495663287265,0.0,15.0,5.412830763712462e-05,10.0,10.0,0.587207499238912,0.1,1.977751737136907,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.5446409250835e-05,-70.0,20.0,0.004883668079450275,1.0
5.48,0.005410419092292229,-39.105027108593276,0.0,15.0,5.429601516787619e-05,10.0,10.0,0.5867601463550106,0.1,1.9768721937910287,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.5556238748220104e-05,-70.0,20.0,0.004893873072434662,1.0
5.49,0.005421519701457822,-39.089571342260136,0.0,15.0,5.4464102990148255e-05,10.0,10.0,0.5863135138716569,0.1,1.9759939025169728,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.566632445047364e-05,-70.0,20.0,0.00490409096997833,1.0
5.5,0.005432633759897387,-39.07412834846718,0.0,15.0,5.463257159293855e-05,10.0,10.0,0.5858676001959967,0.1,1.9751168608812324,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.577666670279096e-05,-70.0,20.0,0.004914321773790386,1.0
5.51,0.005443761268449199,-39.058698111409726,0.0,15.0,5.480142146496725e-05,10.0,10.0,0.5854224037393161,0.1,1.9742410664557224,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.588726585048659e-05,-70.0,20.0,0.004924565485569419,1.0
5.52,0.005454902227942926,-39.04328061529904,0.0,15.0,5.497065309517657e-05,10.0,10.0,0.5849779229170297,0.1,1.9733665168177625,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.599812223899275e-05,-70.0,20.0,0.004934822107003544,1.0
5.53,0.005466056639199357,-39.027875844362335,0.0,15.0,5.514026697245322e-05,10.0,10.0,0.5845341561486672,0.1,1.9724932095500678,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.6109236213857925e-05,-70.0,20.0,0.004945091639770448,1.0
5.54,0.005477224503030842,-39.01248378284276,0.0,15.0,5.531026358573943e-05,10.0,10.0,0.5840911018578624,0.1,1.9716211422407321,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.6220608120745264e-05,-70.0,20.0,0.00495537408553743,1.0
5.55,0.005488405820241016,-38.99710441499934,0.0,15.0,5.548064342386638e-05,10.0,10.0,0.5836487584723399,0.1,1.9707503124832124,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.633223830543119e-05,-70.0,20.0,0.0049656694459614525,1.0
5.56,0.00549960059162502,-38.98173772510705,0.0,15.0,5.565140697588733e-05,10.0,10.0,0.5832071244239029,0.1,1.9698807178763207,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.6444127113803856e-05,-70.0,20.0,0.004975977722689182,1.0
5.57,0.005510808817969559,-38.96638369745672,0.0,15.0,5.582255473063347e-05,10.0,10.0,0.5827661981484207,0.1,1.969012356024204,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.6556274891861654e-05,-70.0,20.0,0.004986298917357035,1.0
5.58,0.00552203050005301,-38.95104231635506,0.0,15.0,5.5994087177158036e-05,10.0,10.0,0.5823259780858175,0.1,1.9681452245363364,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.666868198571171e-05,-70.0,20.0,0.0049966330315912195,1.0
5.59,0.005533265638645313,-38.93571356612461,0.0,15.0,5.616600480440326e-05,10.0,10.0,0.5818864626800585,0.1,1.967279321027499,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.678134874156841e-05,-70.0,20.0,0.005006980067007782,1.0
5.6,0.005544514234508191,-38.9203974311038,0.0,15.0,5.6338308101422374e-05,10.0,10.0,0.5814476503791391,0.1,1.966414643117774,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.689427550575192e-05,-70.0,20.0,0.005017340025212654,1.0
5.61,0.005555776288395153,-38.90509389564686,0.0,15.0,5.6510997557157605e-05,10.0,10.0,0.5810095396350728,0.1,1.965551188432524,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.700746262468667e-05,-70.0,20.0,0.005027712907801693,1.0
5.62,0.005567051801051548,-38.88980294412382,0.0,15.0,5.6684073660717704e-05,10.0,10.0,0.5805721289038777,0.1,1.9646889546023838,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.712091044489983e-05,-70.0,20.0,0.005038098716360728,1.0
5.63,0.005578340773214785,-38.87452456092054,0.0,15.0,5.68575369011004e-05,10.0,10.0,0.5801354166455658,0.1,1.9638279392632425,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.7234619313019883e-05,-70.0,20.0,0.005048497452465604,1.0
5.64,0.005589643205614003,-38.85925873043866,0.0,15.0,5.7031387767469965e-05,10.0,10.0,0.5796994013241313,0.1,1.9629681400562347,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.734858957577509e-05,-70.0,20.0,0.005058909117682229,1.0
5.65,0.00560095909897057,-38.844005437095575,0.0,15.0,5.720562674882412e-05,10.0,10.0,0.5792640814075376,0.1,1.9621095546277227,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.746282157999202e-05,-70.0,20.0,0.005069333713566616,1.0
5.66,0.005612288453997971,-38.82876466532444,0.0,15.0,5.738025433427163e-05,10.0,10.0,0.5788294553677049,0.1,1.9612521806292866,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.7577315672594e-05,-70.0,20.0,0.005079771241664925,1.0
5.67,0.005623631271401697,-38.81353639957418,0.0,15.0,5.755527101303226e-05,10.0,10.0,0.5783955216805008,0.1,1.9603960157177092,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.769207220059969e-05,-70.0,20.0,0.005090221703513515,1.0
5.68,0.005634987551879633,-38.79832062430941,0.0,15.0,5.773067727421477e-05,10.0,10.0,0.577962278825725,0.1,1.959541057554962,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.780709151112156e-05,-70.0,20.0,0.00510068510063898,1.0
5.69,0.0056463572961218955,-38.78311732401049,0.0,15.0,5.790647360692791e-05,10.0,10.0,0.5775297252871016,0.1,1.9586873038081947,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.792237395136441e-05,-70.0,20.0,0.005111161434558203,1.0
5.7,0.0056577405048109375,-38.76792648317347,0.0,15.0,5.808266050044697e-05,10.0,10.0,0.5770978595522627,0.1,1.9578347521497188,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.803791986862382e-05,-70.0,20.0,0.0051216507067783894,1.0
5.71,0.005669137178621719,-38.75274808631007,0.0,15.0,5.825923844399172e-05,10.0,10.0,0.5766666801127407,0.1,1.9569834002569968,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.815372961028473e-05,-70.0,20.0,0.005132152918797121,1.0
5.72,0.0056805473182215405,-38.737582117947724,0.0,15.0,5.8436207926726436e-05,10.0,10.0,0.5762361854639549,0.1,1.9561332458126286,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.8269803523819925e-05,-70.0,20.0,0.005142668072102396,1.0
5.73,0.005691970924270318,-38.722428562629474,0.0,15.0,5.8613569437926394e-05,10.0,10.0,0.5758063741051993,0.1,1.9552842865043367,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.838614195678853e-05,-70.0,20.0,0.005153196168172675,1.0
5.74,0.00570340799742064,-38.70728740491405,0.0,15.0,5.8791323466922396e-05,10.0,10.0,0.575377244539632,0.1,1.9544365200249558,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.8502745256834474e-05,-70.0,20.0,0.005163737208476924,1.0
5.75,0.005714858538317602,-38.69215862937578,0.0,15.0,5.896947050293422e-05,10.0,10.0,0.5749487952742637,0.1,1.953589944072418,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.86196137716851e-05,-70.0,20.0,0.00517429119447466,1.0
5.76,0.00572632254759925,-38.677042220604626,0.0,15.0,5.914801103534817e-05,10.0,10.0,0.5745210248199452,0.1,1.95274455634974,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.873674784914957e-05,-70.0,20.0,0.005184858127615996,1.0
5.77,0.005737800025896189,-38.661938163206145,0.0,15.0,5.932694555349505e-05,10.0,10.0,0.574093931691357,0.1,1.9519003545650109,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.8854147837117444e-05,-70.0,20.0,0.005195438009341686,1.0
5.78,0.0057492909738320885,-38.64684644180148,0.0,15.0,5.950627454676116e-05,10.0,10.0,0.573667514406997,0.1,1.9510573364313786,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.897181408355714e-05,-70.0,20.0,0.005206030841083168,1.0
5.79,0.005760795392023399,-38.63176704102735,0.0,15.0,5.968599850447731e-05,10.0,10.0,0.57324177148917,0.1,1.9502154996670378,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.9089746936514435e-05,-70.0,20.0,0.005216636624262607,1.0
5.8,0.005772313281078856,-38.616699945537,0.0,15.0,5.9866117916140826e-05,10.0,10.0,0.5728167014640024,0.1,1.9493748419952694,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.920794674523939e-05,-70.0,20.0,0.0052272553602869766,1.0
5.81,0.005783844641595981,-38.60164514000477,0.0,15.0,6.0046633271082506e-05,10.0,10.0,0.5723923028615616,0.1,1.948535361144685,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.932641386556106e-05,-70.0,20.0,0.005237887050519667,1.0
5.82,0.0057953894741689105,-38.586602609115864,0.0,15.0,6.022754505874417e-05,10.0,10.0,0.5719685742155545,0.1,1.9476970548486436,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.944514864790864e-05,-70.0,20.0,0.0052485316963438765,1.0
5.83,0.00580694777938584,-38.57157233756994,0.0,15.0,6.040885376862315e-05,10.0,10.0,0.5715455140634198,0.1,1.9468599208454382,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.9564151441539934e-05,-70.0,20.0,0.0052591892991402794,1.0
5.84,0.0058185195578280835,-38.556554310082184,0.0,15.0,6.059055989027229e-05,10.0,10.0,0.5711231209463462,0.1,1.9460239568783477,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.968342259581757e-05,-70.0,20.0,0.00526985986028032,1.0
5.85,0.005830104810070291,-38.54154851138329,0.0,15.0,6.077266391313341e-05,10.0,10.0,0.5707013934092624,0.1,1.9451891606956206,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.980296246020794e-05,-70.0,20.0,0.005280543381126254,1.0
5.86,0.005841703536680398,-38.52655492621947,0.0,15.0,6.095516632687037e-05,10.0,10.0,0.5702803300008253,0.1,1.9443555300504645,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,3.9922771384280285e-05,-70.0,20.0,0.005291239863031184,1.0
5.87,0.005853315738219789,-38.51157353935243,0.0,15.0,6.113806762103602e-05,10.0,10.0,0.5698599292734096,0.1,1.9435230627010347,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.00428497177057e-05,-70.0,20.0,0.005301949307339108,1.0
5.88,0.005864941415243186,-38.49660433555934,0.0,15.0,6.132136828523871e-05,10.0,10.0,0.5694401897830955,0.1,1.942691756410418,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.0163197810256254e-05,-70.0,20.0,0.005312671715384957,1.0
5.89,0.005876580568298928,-38.48164729963285,0.0,15.0,6.15050688091423e-05,10.0,10.0,0.5690211100896595,0.1,1.9418616089466247,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.028381601180396e-05,-70.0,20.0,0.0053234070884946375,1.0
5.9,0.0058882331979289715,-38.46670241638103,0.0,15.0,6.168916968246618e-05,10.0,10.0,0.5686026887565613,0.1,1.9410326180825719,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.040470467231986e-05,-70.0,20.0,0.005334155427985078,1.0
5.91,0.005899899304668721,-38.45176967062743,0.0,15.0,6.187367139492972e-05,10.0,10.0,0.5681849243509353,0.1,1.9402047815960741,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.0525864141873024e-05,-70.0,20.0,0.005344916735164261,1.0
5.92,0.005911578889047531,-38.436849047210984,0.0,15.0,6.205857443619678e-05,10.0,10.0,0.567767815443577,0.1,1.9393780972698298,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.0647294770629684e-05,-70.0,20.0,0.005355691011331273,1.0
5.93,0.005923271951588316,-38.42194053098605,0.0,15.0,6.224387929615327e-05,10.0,10.0,0.5673513606089342,0.1,1.9385525628914089,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.076899690885218e-05,-70.0,20.0,0.005366478257776342,1.0
5.94,0.005934978492807885,-38.40704410682238,0.0,15.0,6.242958646446306e-05,10.0,10.0,0.5669355584250957,0.1,1.9377281762532403,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.089097090689807e-05,-70.0,20.0,0.005377278475780885,1.0
5.95,0.0059466985132170525,-38.39215975960512,0.0,15.0,6.261569643106757e-05,10.0,10.0,0.5665204074737797,0.1,1.936904935152601,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.1013217115219116e-05,-70.0,20.0,0.005388091666617538,1.0
5.96,0.005958432013320414,-38.377287474234755,0.0,15.0,6.28022096858527e-05,10.0,10.0,0.5661059063403241,0.1,1.936082837391602,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.11357358843604e-05,-70.0,20.0,0.00539891783155021,1.0
5.97,0.005970178993616626,-38.362427235627145,0.0,15.0,6.298912671864887e-05,10.0,10.0,0.5656920536136747,0.1,1.9352618807771773,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.125852756495931e-05,-70.0,20.0,0.00540975697183412,1.0
5.98,0.005981939454598462,-38.34757902871349,0.0,15.0,6.317644801939748e-05,10.0,10.0,0.5652788478863762,0.1,1.9344420631210713,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.138159250774463e-05,-70.0,20.0,0.005420609088715836,1.0
5.99,0.005993713396752864,-38.3327428384403,0.0,15.0,6.336417407815098e-05,10.0,10.0,0.564866287754559,0.1,1.9336233822398265,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,4.150493106353552e-05,-70.0,20.0,0.005431474183433318,1.0
