T,DCAL,GSYN,SCA,SCAH,SCAM,SKDR,SNAH,SNAM,SNAPM,VD,VS,VSOMA
6980.0,0.85318762,0.083760001,0.00027480436,0.78960866,0.03758131,0.20114838,0.23240708,0.13993309,0.54900533,-32.765907,-50.620907,-50.620907
7000.0,0.85442442,0.083999999,0.00030721005,0.78629285,0.044032946,0.19147746,0.22122698,0.11787159,0.58120263,-33.403706,-52.014912,-52.014912
7020.0,0.85604119,0.084239997,0.0003449537,0.78207314,0.052300327,0.18812847,0.20256698,0.10425733,0.61621541,-33.797176,-52.965103,-52.965103
7040.0,0.85819489,0.084480003,0.00036290815,0.77599853,0.061674125,0.19621007,0.16959983,0.099026881,0.65774322,-33.873322,-53.358669,-53.358669
7060.0,0.86068374,0.084720001,0.00037002566,0.76897019,0.072601065,0.21852328,0.13372457,0.093273714,0.69929409,-33.954597,-53.803257,-53.803257
7080.0,0.86283147,0.084959999,0.00034737293,0.76147246,0.085584514,0.29096827,0.086933874,0.087562561,0.74472415,-32.976643,-54.257904,-54.257904
7100.0,0.86236787,0.085199997,0.00028321941,0.75341463,0.10072879,0.48268604,0.031887021,0.10929618,0.79199833,-24.780703,-53.069569,-53.069569
7120.0229,0.85779881,0.085440278,0.00022127182,0.77652138,0.03847716,0.29356793,0.19696301,0.82289493,0.53267246,-27.285742,-14.679239,-14.679239
7140.0,0.85711664,0.08568,0.0002527438,0.78738827,0.034531277,0.21314894,0.23160514,0.17090678,0.53295046,-31.910259,-48.914028,-48.914028
7160.0,0.85724241,0.085919999,0.0002925579,0.78749698,0.040154122,0.19660762,0.23179924,0.12987748,0.55901331,-32.90155,-51.24118,-51.24118
7180.0,0.85824698,0.086159997,0.00032663773,0.78470409,0.047173992,0.18980688,0.21586621,0.11256967,0.59377307,-33.399948,-52.374519,-52.374519
7200.0,0.86003405,0.086400002,0.00034984108,0.77936077,0.055008508,0.19195417,0.19088924,0.10461775,0.63186383,-33.573421,-52.940411,-52.940411
7220.0,0.86197865,0.08664,0.00037649754,0.77370262,0.064805038,0.19594277,0.16502841,0.095758229,0.66735047,-33.897259,-53.607067,-53.607067
7240.0,0.86406273,0.086879998,0.000370311,0.76724243,0.075615712,0.22995201,0.12311172,0.09267728,0.71004832,-33.732674,-53.848885,-53.848885
7260.0,0.86602795,0.087119997,0.00034919201,0.75982642,0.089229673,0.30840212,0.079724193,0.084368832,0.75333613,-32.538712,-54.524223,-54.524223
7280.0615,0.86405373,0.08736074,0.00026472684,0.75335389,0.10337638,0.54569596,0.021845264,0.18784483,0.80204701,-20.683601,-49.504551,-49.504551
7300.0,0.86056137,0.0876,0.00022765531,0.7800976,0.03272279,0.2556273,0.21170905,0.43386117,0.52390677,-29.145517,-37.125759,-37.125759
7320.0,0.85984606,0.087839998,0.00026198273,0.78775054,0.035373963,0.21022227,0.23300655,0.16383418,0.5369029,-31.923286,-49.288681,-49.288681
7340.0,0.86020958,0.088079996,0.00029621212,0.78699934,0.040736232,0.19709063,0.22907966,0.13045847,0.56292307,-32.737614,-51.205807,-51.205807
7360.0,0.8615697,0.088320002,0.00032344103,0.78300917,0.046908729,0.19203964,0.2132601,0.11604563,0.59430671,-33.12944,-52.138821,-52.138821
7380.0,0.8629818,0.08856,0.00035708299,0.77876514,0.054663889,0.18876283,0.196567,0.10405641,0.62581187,-33.500504,-52.980114,-52.980114
7400.0,0.86496586,0.088799998,0.0003788668,0.77293569,0.06441392,0.19540741,0.16682056,0.096796095,0.66443545,-33.715847,-53.526463,-53.526463
7420.0,0.86688066,0.089040004,0.00037965307,0.76716924,0.0755096,0.22305578,0.12827489,0.091816634,0.70641232,-33.749058,-53.916225,-53.916225
7440.0,0.86856717,0.089280002,0.00035162084,0.7602272,0.087505944,0.30085108,0.082534783,0.087334774,0.74934083,-32.484844,-54.275131,-54.275131
7460.0,0.86819959,0.08952,0.00028934234,0.75241309,0.10250239,0.48496571,0.031837728,0.10626622,0.79408735,-24.486345,-53.235706,-53.235706
7480.0,0.86349344,0.089759998,0.00022792774,0.77482754,0.044452164,0.32278639,0.17922673,0.95026481,0.55474299,-25.750715,-0.42834932,-0.42834932
7500.0,0.86320704,0.090000004,0.00025390406,0.78539586,0.034607217,0.21851829,0.22651896,0.1871215,0.53503019,-31.299374,-48.089779,-48.089779
7520.0,0.86408359,0.090240002,0.00028150601,0.78419411,0.03871914,0.20420256,0.22564465,0.14576493,0.55645043,-32.155159,-50.295471,-50.295471
7540.0,0.86469477,0.09048,0.00031599918,0.78264451,0.044034272,0.19395074,0.22306015,0.12258356,0.57870328,-32.78809,-51.705811,-51.705811
7560.0,0.86619192,0.090719998,0.00033949409,0.77860707,0.050317332,0.19181316,0.2033958,0.11306918,0.60999167,-33.023556,-52.344242,-52.344242
7580.0,0.86786687,0.090960003,0.00037110853,0.77371579,0.058333628,0.19010568,0.18694165,0.10189539,0.63992751,-33.38929,-53.140022,-53.140022
7600.0,0.86932474,0.091200002,0.00038326904,0.76938498,0.067502193,0.20083953,0.15622027,0.096400306,0.67677015,-33.547462,-53.556862,-53.556862
7620.0,0.87113744,0.09144,0.00037615691,0.76345974,0.077305816,0.23380564,0.11981546,0.093084291,0.71467888,-33.387505,-53.813358,-53.813358
7640.0,0.87289518,0.091679998,0.00035817982,0.75676459,0.089358792,0.30283704,0.081903554,0.085531257,0.75270545,-32.384132,-54.422924,-54.422924
7660.0,0.87169808,0.091920003,0.00028577435,0.75019538,0.10226598,0.50111109,0.02886666,0.12383704,0.79569751,-23.311018,-52.267494,-52.267494
7680.0,0.86875844,0.092160001,0.0002267768,0.76578474,0.066509157,0.50392848,0.041139044,0.99939865,0.705805,-18.596313,13.400662,13.400662
7700.1187,0.86780357,0.092401423,0.00025153256,0.78150004,0.03430251,0.22516339,0.22316855,0.21180305,0.53350705,-30.722113,-46.897545,-46.897545
7720.0,0.86782002,0.092639998,0.00028595718,0.78314823,0.038474221,0.20525269,0.22870156,0.14878863,0.55225843,-31.908361,-50.111008,-50.111008
7740.0,0.86846244,0.092880003,0.00031250491,0.78113824,0.043712161,0.19711633,0.2205544,0.12758492,0.57854581,-32.456718,-51.38306,-51.38306
7760.0,0.86954045,0.093120001,0.00034206803,0.77801752,0.049549703,0.19155052,0.20953698,0.11389228,0.60415053,-32.858276,-52.285446,-52.285446
7780.0,0.87066877,0.093359999,0.00036660949,0.7744807,0.056722388,0.1905816,0.19019791,0.10502899,0.63416493,-33.128296,-52.910023,-52.910023
7800.0,0.87242609,0.093599997,0.00038426605,0.76923978,0.065109,0.19801135,0.16474202,0.099190786,0.6677078,-33.272423,-53.344368,-53.344368
7820.0,0.87422585,0.093840003,0.0003835597,0.76358408,0.073991545,0.22013152,0.13227001,0.095575936,0.70229506,-33.25666,-53.620853,-53.620853
7840.0,0.87593728,0.094080001,0.00037201276,0.75764185,0.083854452,0.26515815,0.099415846,0.090313315,0.73603594,-32.884586,-54.036346,-54.036346
7860.0,0.87667614,0.094319999,0.00033533416,0.75184381,0.09579061,0.37191924,0.058386896,0.084711052,0.77352661,-29.939974,-54.525814,-54.525814
7880.0,0.87435377,0.094559997,0.00025812135,0.74862343,0.10839618,0.59480506,0.016526699,0.43484208,0.80885416,-16.826662,-41.757,-41.757
7900.0,0.87160552,0.094800003,0.00023959509,0.77571881,0.033682588,0.25236857,0.21022384,0.38684133,0.52854747,-28.898832,-39.219933,-39.219933
7920.0,0.8710286,0.095040001,0.00026937912,0.78219521,0.036232471,0.21467224,0.22734079,0.17525814,0.54055339,-31.189089,-48.691963,-48.691963
7940.0,0.8711949,0.095279999,0.00029805646,0.78221107,0.040547371,0.20202801,0.22597677,0.14091332,0.56184179,-31.957033,-50.576939,-50.576939
7960.0,0.87201148,0.095519997,0.00032439735,0.77985704,0.045546774,0.19553432,0.21698821,0.1242738,0.5861854,-32.392529,-51.598705,-51.598705
7980.0,0.87323624,0.095760003,0.00034640625,0.77615082,0.051055562,0.19282492,0.20243052,0.11441263,0.61202103,-32.660793,-52.251183,-52.251183
8000.0,0.87474221,0.096000001,0.00036404369,0.77170658,0.057057563,0.19379427,0.18435147,0.10866793,0.63943624,-32.788273,-52.652592,-52.652592
8020.0,0.87638474,0.096239999,0.00038752821,0.76681536,0.064668313,0.19627491,0.16741726,0.10031589,0.66558307,-33.073124,-53.258923,-53.258923
8040.0,0.87778699,0.096479997,0.00038652925,0.76241958,0.072296366,0.21478365,0.13844113,0.097393118,0.69636065,-33.061604,-53.480495,-53.480495
8060.0,0.87936538,0.096720003,0.00038571173,0.75737953,0.081817269,0.24544983,0.11102249,0.091231652,0.72691822,-33.033184,-53.958267,-53.958267
8080.0,0.88023216,0.096960001,0.00035484319,0.75236481,0.092723764,0.33009976,0.071669497,0.08459904,0.76246524,-31.312763,-54.501278,-54.501278
8100.0,0.87962466,0.097199999,0.00030439097,0.74621898,0.10410774,0.48281071,0.032445643,0.10648758,0.79644132,-24.233074,-53.251453,-53.251453
8120.0,0.87597728,0.097439997,0.00023535824,0.76157475,0.075623237,0.5581401,0.02478425,0.99934649,0.74870872,-16.120581,6.7673554,6.7673554
8140.0044,0.87527514,0.097680047,0.00025295891,0.77684492,0.034735367,0.23509395,0.21455194,0.25385794,0.53643304,-29.813808,-44.988026,-44.988026
8160.0,0.87490475,0.097920001,0.00028282453,0.78038752,0.03785304,0.21054125,0.22714064,0.16281833,0.54821545,-31.263773,-49.347553,-49.347553
8180.0,0.8755455,0.098159999,0.00030433558,0.77885038,0.041734774,0.20271799,0.22004403,0.1410884,0.56986248,-31.739309,-50.561344,-50.561344
8200.0,0.876683,0.098399997,0.00032456574,0.77575535,0.045997322,0.19799784,0.21119761,0.12810183,0.59098399,-32.06147,-51.356197,-51.356197
8220.0,0.87745076,0.098640002,0.00035152759,0.77353537,0.05105257,0.19271328,0.2049605,0.11559416,0.61065441,-32.436703,-52.170757,-52.170757
8240.0,0.87833232,0.09888,0.00037242056,0.7707805,0.057106599,0.19204614,0.18913166,0.10782577,0.63541758,-32.668102,-52.709721,-52.709721
8260.0,0.87949586,0.099119999,0.00038657425,0.76713663,0.063648038,0.19706972,0.16930947,0.10277996,0.66236693,-32.798782,-53.076115,-53.076115
8280.0,0.88080174,0.099359997,0.00039643364,0.7627815,0.071080044,0.20868602,0.14736103,0.098671325,0.68921435,-32.816837,-53.38171,-53.38171
8300.0,0.88230687,0.099600002,0.00039076747,0.75791657,0.079634599,0.23699206,0.11805139,0.094068795,0.72021276,-32.808693,-53.73476,-53.73476
8320.0,0.88362843,0.09984,0.00037543129,0.75263232,0.088907793,0.28931043,0.087652497,0.087617047,0.74966067,-32.18536,-54.247009,-54.247009
8340.0,0.88373905,0.10008,0.00033226365,0.74739683,0.099042334,0.40545487,0.049671687,0.086042926,0.78284526,-28.248716,-54.49194,-54.49194
8360.0742,0.88234919,0.10032089,0.00027584634,0.74341762,0.1086651,0.57400632,0.018645754,0.30302879,0.80911213,-18.047707,-45.564178,-45.564178
8380.0,0.87978131,0.10056,0.00024344875,0.76520526,0.047513921,0.33147603,0.16741681,0.96128106,0.57241058,-24.727314,0.96672052,0.96672052
8400.0957,0.87963247,0.10080115,0.00026123461,0.77471364,0.035580829,0.23079214,0.21523917,0.2333646,0.54111421,-29.873405,-45.911472,-45.911472
8420.0,0.87964374,0.10104,0.00028856474,0.77667886,0.038675684,0.21237083,0.22235066,0.165867,0.55428141,-30.965012,-49.183357,-49.183357
8440.0,0.87981498,0.10128,0.0003100074,0.77668953,0.042153411,0.20274475,0.22125973,0.14154334,0.57033396,-31.545183,-50.541985,-50.541985
8460.0,0.88015974,0.10152,0.00033230105,0.77557015,0.046102744,0.19702446,0.21579222,0.12755871,0.58789819,-31.911276,-51.390656,-51.390656
8480.0,0.88088322,0.10176,0.00035163065,0.77330321,0.050827838,0.19409281,0.20409492,0.11832719,0.60983646,-32.162022,-51.988243,-51.988243
8500.0,0.88196313,0.102,0.0003681352,0.76985019,0.055706821,0.19381286,0.19005422,0.11238743,0.63135535,-32.30912,-52.3922,-52.3922
8520.0,0.88301063,0.10224,0.00038738275,0.76641959,0.061490573,0.19426864,0.17733005,0.10529851,0.6525802,-32.537796,-52.891518,-52.891518
8540.0,0.8841157,0.10248,0.00039635669,0.76298708,0.068008333,0.20273797,0.15679607,0.10133142,0.67779416,-32.623257,-53.183342,-53.183342
8560.0,0.88532478,0.10272,0.00039968616,0.75907522,0.074910991,0.21688056,0.1349909,0.096821859,0.70299459,-32.737202,-53.522102,-53.522102
8580.0,0.88647366,0.10296,0.00039271673,0.75492609,0.082423747,0.24776641,0.11044621,0.093399137,0.72908944,-32.511051,-53.785095,-53.785095
8600.0,0.88758081,0.1032,0.00037167402,0.74979144,0.090203755,0.30348095,0.081359468,0.087114207,0.75510252,-31.646269,-54.285847,-54.285847
8620.0,0.88785237,0.10344,0.00033938428,0.74514556,0.098215237,0.39360666,0.052616026,0.085541897,0.78123575,-28.551409,-54.489525,-54.489525
8640.1377,0.88698733,0.10368165,0.00029559075,0.74119985,0.10629617,0.52348709,0.025168274,0.1502046,0.80384237,-21.346298,-50.926418,-50.926418
8660.0,0.88493967,0.10392,0.00024402488,0.75281882,0.088176094,0.60295326,0.018603165,0.99522001,0.78678077,-13.945323,-4.2737031,-4.2737031
8680.0,0.88399196,0.10416,0.00025637483,0.76924878,0.035564423,0.24890517,0.20601478,0.34588903,0.54140931,-28.578354,-41.021442,-41.021442
8700.0,0.88408548,0.1044,0.0002730448,0.77300334,0.036965497,0.22480974,0.21545883,0.20572434,0.54909503,-30.034748,-47.19627,-47.19627
8720.0,0.88395864,0.10464,0.00029507492,0.77441293,0.039672855,0.21168318,0.22111243,0.16352816,0.55939883,-30.813103,-49.313648,-49.313648
8740.0,0.88410854,0.10488,0.00031448342,0.7741757,0.042813346,0.20446406,0.21865258,0.14412954,0.57411164,-31.252962,-50.392841,-50.392841
8760.0,0.88447195,0.10512,0.00033475726,0.77328092,0.046427343,0.19859982,0.21362118,0.13045865,0.58977008,-31.606522,-51.210541,-51.210541
8780.0,0.88512075,0.10536,0.00035312114,0.77145201,0.050521724,0.19573461,0.20474809,0.1214155,0.60796148,-31.846203,-51.785793,-51.785793
8800.0,0.88586611,0.1056,0.00037051141,0.76904106,0.054984018,0.19387603,0.19410886,0.11431552,0.62688363,-32.047306,-52.258797,-52.258797
8820.0,0.88680255,0.10584,0.00038579258,0.76609796,0.060007796,0.19524257,0.18081564,0.10891304,0.64685774,-32.191757,-52.634121,-52.634121
8840.0,0.88775969,0.10608,0.00039805876,0.76282161,0.06547939,0.19816287,0.16573685,0.10393205,0.66751218,-32.350739,-52.990856,-52.990856
8860.0,0.8890571,0.10632,0.00040722307,0.75831109,0.071716197,0.20683393,0.14815749,0.09961652,0.68932146,-32.464424,-53.310272,-53.310272
8880.0,0.89001572,0.10656,0.00040254486,0.75519311,0.07806664,0.22637999,0.12569116,0.096276142,0.71317941,-32.475628,-53.562092,-53.562092
8900.0,0.89102757,0.1068,0.00039452931,0.75154018,0.084804244,0.25691959,0.10386303,0.092187233,0.73581314,-32.266556,-53.877483,-53.877483
8920.0,0.89178431,0.10704,0.0003763081,0.74778759,0.091997318,0.3098475,0.079065651,0.087464795,0.75909185,-31.286785,-54.259422,-54.259422
8940.1279,0.89210284,0.10728154,0.00034994553,0.74370956,0.099131621,0.38600418,0.054695088,0.085674644,0.78046548,-28.732775,-54.464592,-54.464592
8960.0,0.89102191,0.10752,0.00029671864,0.73949587,0.10866357,0.54101264,0.023080442,0.18117268,0.80754137,-20.072329,-49.742352,-49.742352
8980.0,0.88950402,0.10776,0.00025373124,0.74835783,0.09912774,0.62476814,0.016553547,0.97439545,0.80471557,-13.038904,-14.361658,-14.361658
9000.0049,0.88821965,0.10800005,0.00026047663,0.76600444,0.036458913,0.2589573,0.20192868,0.4452818,0.54237556,-27.7691,-36.708641,-36.708641
9020.0,0.88787317,0.10824,0.00027744702,0.7718038,0.037240028,0.22719343,0.21561523,0.21527825,0.54795051,-29.683336,-46.744438,-46.744438
9040.0,0.88785672,0.10848,0.00029541398,0.77335346,0.039542124,0.21455534,0.21886094,0.17183246,0.5583334,-30.422911,-48.87693,-48.87693
9060.0,0.88823861,0.10872,0.00031396083,0.77263951,0.042308256,0.20845854,0.21630748,0.15447094,0.57181716,-30.774353,-49.81332,-49.81332
9080.0,0.88855582,0.10896,0.00033027731,0.77202141,0.045078151,0.20189928,0.21498036,0.13813061,0.58366388,-31.174589,-50.745518,-50.745518
9100.0,0.88910657,0.1092,0.00034607205,0.77057546,0.048533779,0.19871201,0.2079412,0.12886119,0.59933949,-31.405836,-51.311424,-51.311424
9120.0,0.88973761,0.10944,0.00036283396,0.76866251,0.052207891,0.1962162,0.20069002,0.12115104,0.61474782,-31.61105,-51.80378,-51.80378
9140.0,0.89067012,0.10968,0.00037038577,0.76569468,0.055543058,0.19700439,0.18842588,0.1182685,0.63215399,-31.653004,-51.995529,-51.995529
9160.0,0.8913607,0.10992,0.00038869079,0.76342005,0.059443951,0.19487685,0.18349321,0.11125021,0.64439273,-31.882442,-52.470211,-52.470211
9180.0,0.89204735,0.11016,0.000397839,0.76126885,0.063761353,0.19735992,0.1705665,0.10735501,0.66136718,-31.995234,-52.744164,-52.744164
9200.0,0.89278364,0.1104,0.00040711585,0.75870365,0.068572253,0.20191643,0.15783289,0.10342813,0.67839813,-32.112381,-53.027306,-53.027306
9220.0,0.89357781,0.11064,0.00041003959,0.7560125,0.073640577,0.21165673,0.14174998,0.10016391,0.69677633,-32.190144,-53.267937,-53.267937
9240.0,0.89454734,0.11088,0.0004072405,0.75265169,0.079290077,0.23029827,0.12352061,0.097810827,0.71645957,-32.100937,-53.444439,-53.444439
9260.0,0.89553875,0.11112,0.00040528551,0.74909914,0.084558249,0.25066504,0.10771254,0.09339498,0.73352897,-32.076527,-53.782368,-53.782368
9280.0,0.89630497,0.11136,0.00038079673,0.74534124,0.089884438,0.29716823,0.083784051,0.08930175,0.75358075,-31.328512,-54.102688,-54.102688
9300.0,0.89690453,0.1116,0.00037294975,0.74215585,0.096242733,0.33879563,0.069015667,0.086361676,0.77011096,-30.211979,-54.359203,-54.359203
9320.1914,0.89697409,0.11184229,0.00035127078,0.73943454,0.10116215,0.40332329,0.050117049,0.087787777,0.78566509,-27.759897,-54.348068,-54.348068
9340.0,0.89629269,0.11208,0.0003114072,0.73553413,0.10855001,0.52279764,0.025952412,0.14533955,0.80720919,-21.103102,-51.228146,-51.228146
9360.0,0.89459091,0.11232,0.00026442151,0.74212599,0.10953066,0.62982833,0.015206589,0.86323309,0.81455088,-13.16491,-26.234863,-26.234863
9380.0,0.89391273,0.11256,0.00025570448,0.7527582,0.067672931,0.48089749,0.053087629,0.9991864,0.69942689,-18.352116,14.002067,14.002067
9400.0547,0.8936922,0.11280065,0.0002672339,0.76179266,0.037468918,0.25906801,0.19822726,0.43299001,0.54994363,-27.527332,-37.293747,-37.293747
9420.0,0.8932631,0.11304,0.00028396631,0.76812083,0.037925728,0.22852509,0.21357733,0.22039181,0.5509153,-29.336739,-46.509865,-46.509865
9440.0,0.89323896,0.11328,0.00029739304,0.76968974,0.039758649,0.21836026,0.21537952,0.18235676,0.55985487,-29.937698,-48.340675,-48.340675
9460.0,0.8933416,0.11352,0.00031159638,0.77010256,0.041807108,0.2114713,0.21567626,0.16197196,0.5691855,-30.338427,-49.400074,-49.400074
9480.0,0.89357185,0.11376,0.00032789799,0.76979387,0.044394724,0.20574275,0.21407412,0.14684367,0.58012491,-30.676754,-50.238712,-50.238712
9500.0,0.89413112,0.114,0.00033623658,0.76811886,0.046478007,0.20527451,0.20802048,0.14158167,0.5923211,-30.77692,-50.545246,-50.545246
9520.0,0.89458174,0.11424,0.00035140812,0.76708984,0.048922196,0.20021456,0.2067191,0.1318346,0.60092622,-31.031065,-51.128014,-51.128014
9540.0,0.89496553,0.11448,0.00036342727,0.76604003,0.051584922,0.19791977,0.20129754,0.12578067,0.61233133,-31.188498,-51.506233,-51.506233
9560.0,0.89541823,0.11472,0.00037516525,0.7645424,0.054504134,0.19654775,0.19493458,0.12063591,0.62425399,-31.324934,-51.838017,-51.838017
9580.0,0.89602506,0.11496,0.00038058011,0.7625193,0.056975257,0.19908492,0.18680175,0.11889208,0.6369983,-31.316027,-51.954739,-51.954739
9600.0,0.89658731,0.1152,0.00039428391,0.76089084,0.059912667,0.19606376,0.18224272,0.11339331,0.64600086,-31.515696,-52.322884,-52.322884
9620.0,0.89710093,0.11544,0.00040184366,0.75934666,0.063113943,0.19748524,0.17316011,0.11022316,0.65827876,-31.60474,-52.541962,-52.541962
9640.0,0.8976602,0.11568,0.00040861804,0.75757259,0.066450328,0.20003143,0.16394725,0.10732441,0.67069417,-31.686453,-52.746212,-52.746212
9660.0,0.89826351,0.11592,0.00040890634,0.75534689,0.069338523,0.20681198,0.15370114,0.10639261,0.68388236,-31.581213,-52.809601,-52.809601
9680.0,0.89901072,0.11616,0.00041805301,0.75293618,0.073171936,0.2090767,0.14587773,0.1022786,0.69432259,-31.818884,-53.110546,-53.110546
9700.0,0.89967161,0.1164,0.00041649255,0.75092584,0.077049688,0.22108772,0.13230282,0.10072818,0.70817345,-31.768442,-53.225216,-53.225216
9720.0,0.90039563,0.11664,0.00041249377,0.74837214,0.080178618,0.23224238,0.12127613,0.097978711,0.72127593,-31.814899,-53.428246,-53.428246
9740.0,0.90106785,0.11688,0.0004062778,0.74613625,0.083453052,0.24868229,0.10869848,0.097059466,0.73141748,-31.614969,-53.497845,-53.497845
9760.0,0.90181631,0.11712,0.0004088399,0.74341327,0.087251909,0.26219398,0.10165454,0.09409494,0.74133408,-31.513763,-53.724968,-53.724968
9780.0,0.90236855,0.11736,0.00039817291,0.7413289,0.091411129,0.2910341,0.086855009,0.090199538,0.75464207,-31.145533,-54.031891,-54.031891
9800.0,0.90263784,0.1176,0.00038181464,0.73937613,0.095934041,0.33262882,0.070960544,0.08723177,0.76880091,-30.131161,-54.283573,-54.283573
9820.0,0.90283871,0.11784,0.00036577831,0.73702061,0.10038638,0.3810505,0.056045592,0.086592399,0.78214473,-28.429508,-54.375694,-54.375694
9840.0,0.90270209,0.11808,0.00034239539,0.73448694,0.10400651,0.44479948,0.040475987,0.094075203,0.79519337,-25.442181,-53.931602,-53.931602
9860.0,0.90269816,0.11832,0.00032729263,0.73205453,0.10838208,0.49602777,0.030298334,0.1193952,0.80502903,-22.535559,-52.4986,-52.4986
9880.0,0.90216833,0.11856,0.00030275091,0.73088938,0.11158236,0.56890273,0.019911777,0.28527656,0.81354207,-17.662149,-46.085861,-46.085861
9900.0,0.90128243,0.1188,0.00027574398,0.73593563,0.11242727,0.62612957,0.015503206,0.79581225,0.81757486,-13.297864,-29.679482,-29.679482
9920.0,0.90098274,0.11904,0.00026562417,0.74129045,0.096662603,0.61581796,0.017661285,0.98770201,0.80218309,-12.799812,-9.8109684,-9.8109684
9940.0,0.90012354,0.11928,0.00026874887,0.7513563,0.058507424,0.39513332,0.11241321,0.99698639,0.6365546,-21.26425,12.180331,12.180331
9960.0,0.90014464,0.11952,0.00027494939,0.75704169,0.03897626,0.26634645,0.19287384,0.50215083,0.55668652,-26.79208,-34.255299,-34.255299
9980.0,0.90033662,0.11976,0.0002820701,0.76025683,0.038366843,0.24466009,0.20122114,0.29834861,0.55662823,-28.062454,-43.087154,-43.087154
10000.11,0.90048891,0.11999867,0.00028666036,0.76193959,0.038735013,0.23585314,0.20495744,0.25006557,0.55723989,-28.559982,-45.181328,-45.181328
10020.0,0.90091008,0.11976,0.00029254743,0.76094496,0.039783429,0.23337163,0.20326012,0.23133576,0.56396002,-28.758539,-46.026806,-46.026806
10040.0,0.9008894,0.11952,0.00030101568,0.76220202,0.040254336,0.22453696,0.20938843,0.19896483,0.56457108,-29.261484,-47.536373,-47.536373
10060.0,0.90054905,0.11928,0.00031212662,0.76407248,0.041624986,0.21677406,0.21286809,0.17617723,0.56810755,-29.703121,-48.657619,-48.657619
10080.0,0.90042996,0.11904,0.00032221698,0.76433188,0.043056436,0.2138672,0.21125662,0.16687191,0.57487035,-29.885153,-49.13726,-49.13726
10100.0,0.90042621,0.1188,0.00032569008,0.76404464,0.044107746,0.2112824,0.20966926,0.15800282,0.58205748,-30.092178,-49.619343,-49.619343
10120.0,0.90021038,0.11856,0.00033741081,0.76428336,0.045881655,0.20630752,0.21026462,0.14720424,0.58759439,-30.370476,-50.219463,-50.219463
10140.0,0.90004945,0.11832,0.00034679484,0.76437134,0.047628071,0.20350882,0.20759632,0.13996212,0.59531212,-30.564711,-50.639374,-50.639374
10160.0,0.90002376,0.11808,0.00035612879,0.76389652,0.049615297,0.20148592,0.20404781,0.13394617,0.60385215,-30.732779,-51.000137,-51.000137
10180.0,0.90001345,0.11784,0.00036925872,0.76270294,0.051640831,0.19848378,0.20299523,0.12741928,0.61042559,-30.92931,-51.402733,-51.402733
10200.0,0.89988315,0.1176,0.0003750085,0.76226085,0.053924356,0.19781733,0.19583978,0.12381214,0.621517,-31.044266,-51.632526,-51.632526
10220.0,0.89978486,0.11736,0.00038571298,0.76142585,0.056397662,0.1965124,0.19160031,0.11920226,0.63084936,-31.195833,-51.932476,-51.932476
10240.0,0.89980817,0.11712,0.00039267036,0.76025712,0.059022136,0.19661532,0.18402319,0.11580572,0.64197308,-31.311342,-52.15918,-52.15918
10260.0,0.89984083,0.11688,0.00040175434,0.75897533,0.061850745,0.19682068,0.17771567,0.11215345,0.65243667,-31.440315,-52.408031,-52.408031
10280.0,0.8999297,0.11664,0.00040721596,0.75752604,0.064793825,0.19865914,0.16896541,0.1093042,0.66404957,-31.545229,-52.606247,-52.606247
10300.0,0.90008521,0.1164,0.00041245067,0.75594223,0.067927182,0.20160235,0.16006894,0.10655997,0.67579347,-31.646103,-52.800697,-52.800697
10320.0,0.90030742,0.11616,0.00041737643,0.75404364,0.071756542,0.20672841,0.14969364,0.10355188,0.68849045,-31.753197,-53.017742,-53.017742
10340.0,0.90052956,0.11592,0.00041750006,0.75216222,0.075367518,0.21499276,0.1378067,0.10097012,0.70215124,-31.833883,-53.206772,-53.206772
10360.0,0.90080047,0.11568,0.00041585075,0.74991792,0.079430252,0.22711512,0.1252614,0.098177381,0.71599483,-31.882757,-53.414722,-53.414722
10380.0,0.90102243,0.11544,0.00041100281,0.74742627,0.083666578,0.24430938,0.11266843,0.094539739,0.73034948,-31.871878,-53.689541,-53.689541
10400.0,0.90124452,0.1152,0.00040381146,0.74525362,0.087998517,0.26929617,0.0976355,0.093208365,0.7442348,-31.511839,-53.795105,-53.795105
10420.0,0.90149283,0.11496,0.00038710839,0.74238265,0.092008196,0.30573353,0.081130333,0.088813201,0.76010525,-30.918192,-54.142479,-54.142479
10440.0,0.90171981,0.11472,0.0003768047,0.73949003,0.096969381,0.34273475,0.067550041,0.086864106,0.7725119,-29.914888,-54.313362,-54.313362
10460.0,0.90114266,0.11448,0.00035051853,0.73723161,0.10297891,0.41691098,0.046981577,0.088469848,0.78926378,-27.01325,-54.333679,-54.333679
10480.089,0.8998701,0.11423894,0.00031308702,0.73530817,0.10838598,0.51963401,0.02616051,0.14329244,0.80606616,-21.194813,-51.281731,-51.281731
10500.051,0.8985312,0.1139994,0.0002768047,0.73755735,0.11279889,0.61667329,0.015916415,0.66500628,0.81641418,-14.280968,-34.710312,-34.710312
10520.0,0.89708549,0.11376,0.00025672052,0.7500248,0.074672915,0.53331554,0.031211846,0.99928677,0.73830765,-16.216795,10.002617,10.002617
10540.0,0.89670426,0.11352,0.0002586981,0.75464225,0.053356573,0.35809362,0.14130312,0.98578483,0.60934478,-22.926888,6.2492242,6.2492242
10560.0,0.896146,0.11328,0.00026999833,0.7626068,0.037303146,0.24853247,0.20161794,0.33260018,0.55156642,-28.102556,-41.615364,-41.615364
