V_bert_1_task1,V_exp_2_task1,V_gomp_3_task1,V_lin_4_task1,V_log_5_task1,V_mend_6_task1,V_surf_7_task1,_1_task1
546.2483498434023,431.2500939965529,515.349430772216,479.6841648320561,474.3961052815766,501.2687805239884,482.67216877059775,27.36
548.1301072921884,432.52502783975757,517.191098203524,481.2762199260594,475.9627286580793,502.9302420555374,484.2646739958628,27.48
550.0161814133895,433.8037361745176,519.0383853513454,482.8730205024715,477.5341376190776,504.5960236895757,485.86171786069355,27.599999999999998
551.9065771384246,435.0862251159961,520.8913222784162,484.47458230127324,479.11034867020777,506.2661333542096,487.46331196346364,27.72
553.8012994126755,436.37250582560836,522.7499197100905,486.080916332469,480.6913739500704,507.94057920822496,489.0694658338869,27.84
555.7003531815225,437.6625894951521,524.6141883552963,487.6920336159018,482.2772256133312,509.61936941985164,490.6801890090984,27.959999999999997
557.603743390345,438.95648734679554,526.4841389065705,489.3079451812611,483.8679158307242,511.3025121667631,492.2954910336592,28.08
559.5114749845206,440.25421063306584,528.3597820400927,490.92866206809003,485.4634567890554,512.990015636075,493.9153814595614,28.2
561.4235529094261,441.5557706368373,530.2411284157193,492.5541953257933,487.0638606912062,514.6818880243446,495.53986984623293,28.32
563.3399821104365,442.8611786713192,532.1281886770184,494.1845560136445,488.66913975613704,516.3781375375702,497.16896576054273,28.439999999999998
565.2607675329255,444.17044608004494,534.0209734513035,495.8197552007941,490.2793062188913,518.0787723911899,498.8026787768056,28.56
567.1859141222652,445.4835842368594,535.9194933496675,497.4598039662765,491.8943723305983,519.783800810081,500.44101847678684,28.68
569.1154268238269,446.8006045459076,537.8237589670179,499.10471339901807,493.51435035847726,521.4932310285594,502.08399444970763,28.799999999999997
571.0493105829796,448.12151844162304,539.7337808821098,500.75449459784454,495.13925258584095,523.2070712903785,503.73161629224984,28.919999999999998
572.9875703450914,449.44633738871585,541.6495696575817,502.4091586714886,496.7690913120988,524.9253298487286,505.38389360856075,29.04
574.9302110555287,450.77507288216077,543.571135839988,504.0687167385976,498.403878852761,526.6480149662355,507.0408360102583,29.16
576.8772376596562,452.1077364471859,545.4984899598342,505.73317992774065,500.0436275394417,528.3751349149608,508.7024531164358,29.279999999999998
578.8286551028375,453.4443396392607,547.4316425316116,507.4025593774172,501.68834971986286,530.1066979764,510.3687545536669,29.4
580.7844683304339,454.7848940440841,549.3706040538303,509.07686623606367,503.3380577578576,531.8427124414825,512.0397499560108,29.52
582.7446822878059,456.12941127757307,551.3153850090545,510.75611166206136,504.9927640333739,533.5831866105702,513.7154489650168,29.64
584.7093019203116,457.4779029858505,553.2659958639362,512.4403068237442,506.65248094247806,535.3281287934569,515.3958612297293,29.759999999999998
586.6783321733081,458.83038084523395,555.2224470692495,514.1294628994062,508.3172208973586,537.0775473093678,517.0809964066933,29.88
588.6517779921504,460.1868565622234,557.1847490599251,515.8235910773091,509.9869963263293,538.8314504869581,518.7708641599585,30.0
590.629644322192,461.5473418734898,559.1529122550844,517.5227025556895,511.6618196738331,540.5898466643127,520.4654741610846,30.119999999999997
592.6119361087846,462.9118485458633,561.1269470580736,519.2268085427677,513.341703400446,542.3527441889454,522.1648360891464,30.24
594.5986582972781,464.28038837632124,563.106863856498,520.9359202567535,515.0266599828798,544.1201514177973,523.8689596307389,30.36
596.5898158330208,465.6529731919769,565.0926730222563,522.6500489258556,516.7167019139862,545.892076717237,525.5778544799815,30.48
598.5854136613589,467.0296148500673,567.0843849115752,524.3692057882873,518.4118417027607,547.6685284630595,527.2915303385236,30.599999999999998
600.5854567276373,468.41032523794155,569.0820098650426,526.0934020922763,520.1120918743455,549.449515040485,529.0099969155493,30.72
602.5899499771986,469.7951162730494,571.0855582076431,527.8226490960701,521.8174649700335,551.2350448441584,530.7332639277824,30.84
604.5988983628323,471.1840092890513,573.0950048695365,529.5569492447787,523.5279646013189,553.0251267147543,532.4613376254918,30.959999999999997
606.6123068245677,472.5770095725927,575.1103853649772,531.2963201063767,525.243609718998,554.8197687545266,534.1942302169629,31.08
608.6301803069331,473.9741281122951,577.1317138134984,533.0407739271584,526.9644138841061,556.6189793389871,535.9319518187431,31.2
610.652523755358,475.37537706481925,579.1590000297379,534.7903218937365,528.6903895892242,558.422766906003,537.6745121337468,31.32
612.6793421152735,476.7807686214005,581.1922537958148,536.5449751985217,530.4215493387813,560.2311399030732,539.4219208707755,31.439999999999998
614.7106403321125,478.19031500790993,583.2314848610903,538.3047450396615,532.1579056489891,562.044106787331,541.1741877444947,31.56
616.7464233513097,479.6040284849155,585.2767029419247,540.0696426209793,533.8994710477753,563.861676025546,542.9313224754131,31.68
618.786696118301,481.02192134774344,587.3279177214374,541.8396791519126,535.6462580747173,565.683856094127,544.6933347898594,31.799999999999997
620.831463578525,482.4440059265396,589.3851388492661,543.6148658474533,537.3982792809776,567.510655479125,546.4602344199607,31.919999999999998
622.8807306774213,483.8702945863306,591.4483759413253,545.3952139280855,539.155547229236,569.3420826762349,548.2320311036206,32.04
624.9345023604316,485.3007997270851,593.5176385795651,547.1807346197246,540.9180744936249,571.1781461907989,550.0087345844966,32.16
626.9927835729995,486.73553378377534,595.5929363117309,548.9714391536569,542.6858736596628,573.0188545378087,551.7903546119786,32.28
629.0555792605708,488.1745092264378,597.6742786511218,550.7673387664777,544.4589573241876,574.8642162419081,553.5769009411662,32.4
631.1228943685926,489.61773856023535,599.7616750763498,552.5684447000309,546.2373380952921,576.7142398373959,555.3683833328472,32.519999999999996
633.1947338425148,491.0652343255179,601.8551350310988,554.3747682013478,548.0210285922567,578.5689338682281,557.1648115534751,32.64
635.2711026277885,492.51700909788366,603.9546679238836,556.1863205225856,549.8100414454835,580.4283068880205,558.9661953751471,32.76
637.3520056698674,493.97307548824085,606.0602831278086,558.0031129209666,551.604389296431,582.2923674600515,560.7725445755822,32.879999999999995
639.4374479142073,495.4334461428688,608.1719899803276,559.8251566587178,553.4040847975476,584.1611241572651,562.5838689380987,33.0
641.5274343062657,496.89813374347875,610.2897977830014,561.6524630030086,555.2091406122053,586.034585562272,564.4001782515927,33.12
643.6219697915028,498.3671510072761,612.4137158012584,563.485043225891,557.0195694146341,587.9127602673543,566.2214823105156,33.24
645.7210593153804,499.84051068702064,614.5437532641522,565.3229086042372,558.835383889856,589.795656874466,568.0477909148519,33.36
647.824707823363,501.3182255710886,616.6799193641215,567.1660704196801,560.6565967336184,591.6832839952373,569.8791138700975,33.48
649.9329202609173,502.80030848353374,618.8222232567488,569.0145399585508,562.4832206523291,593.5756502509761,571.7154609872375,33.6
652.045701573512,504.2867722841481,620.9706740605191,570.8683285118186,564.3152683629892,595.4727642726709,573.5568420827238,33.72
654.1630567066185,505.7776298685243,623.1252808565791,572.7274473750292,566.1527525931276,597.3746347009939,575.4032669784535,33.839999999999996
656.2849906057105,507.2728941681158,625.2860526884969,574.5919078482442,567.9956860807351,599.2812701863024,577.2547455017465,33.96
658.4115082162637,508.77257815029867,627.4529985620192,576.4617212359796,569.8440815741981,601.1926793886427,579.1112874853231,34.08
660.5426144837567,510.27669481843304,629.6261274448325,578.336898847145,571.6979518322325,603.1088709777517,580.972902767283,34.199999999999996
662.6783143521326,511.785260054927,631.8054370480029,580.2174491175639,573.557306047305,605.0298537637905,582.8396003103626,34.32
664.8186127661703,513.2982882375866,633.9909311235949,582.10338204669,575.4221553602988,606.9556364957691,584.7113895599207,34.44
666.9635146730608,514.8157893262511,636.1826309606348,583.9947121462419,577.292516525555,608.8862277275822,586.5882813464531,34.56
669.1130250182538,516.3377765401707,638.3805450906402,585.8914506698868,579.1684022526987,610.821636171037,588.4702855072518,34.68
671.2671487472005,517.8642631376564,640.5846819949328,587.7936088725767,581.0498252578701,612.7618705477722,590.3574118840196,34.8
673.4258908053532,519.3952624161868,642.795050104213,589.7011980104403,582.9367982636,614.7069395892632,592.2496703228328,34.92
675.589256138165,520.9307877125167,645.0116577981339,591.6142293406741,584.829333998684,616.6568520368252,594.1470706741045,35.04
677.7572496910902,522.470852402785,647.2345134048774,593.5327141214349,586.7274451980587,618.6116166416195,596.0496227925483,35.16
679.9298764095851,524.0154699026226,649.4636252007276,595.4566636117308,588.6311446026771,620.5712421646577,597.9573365371424,35.28
682.1071412391055,525.5646536672601,651.6990014096465,597.3860890713133,590.5404449593823,622.5357373768061,599.8702217710915,35.4
684.28904912511,527.1184171916366,653.9406502028479,599.3210017605688,592.4553590207847,624.5051110587907,601.7882883617917,35.519999999999996
686.4756050130575,528.6767740105066,656.1885796983732,601.2614129404105,594.3758995451362,626.4793720012024,603.7115461807934,35.64
688.6668138484082,530.2397376985487,658.4427979606648,603.2073338721694,596.3020792962051,628.4585290045007,605.6400051037647,35.76
690.8626805766236,531.8073218704734,660.7033130001422,605.158775817487,598.233911043152,630.4425908790196,607.5736750104547,35.879999999999995
693.0632101431664,533.3795401811311,662.9701327727756,607.1157500382066,600.1714075604051,632.4315664449715,609.5125657846575,36.0
695.2684074935006,534.9564063256198,665.2432651796613,609.078267796264,602.1145816275348,634.425464532452,611.4566873141748,36.12
697.4782775730912,536.5379340393937,667.5227180665964,611.0463403535808,604.0634460291294,636.4242939814452,613.4060494907806,36.24
699.6928253274044,538.1241370983702,669.8084992236529,613.0199789719553,606.0180135546702,638.4280636418279,615.3606622101829,36.36
701.912055701908,539.7150293190386,672.1006163847535,614.9991949129538,607.9782969984068,640.4367823733744,617.3205353719889,36.48
704.135973642071,541.3106245585686,674.3990772272454,616.9839994378032,609.9443091592323,642.4504590457617,619.2856788796676,36.6
706.3645840933631,542.9109367149166,676.7038893714753,618.9744038072815,611.9160628405581,644.4691025385736,621.2561026405127,36.72
708.5978920012559,544.5159797269351,679.0150603803645,620.9704192816107,613.8935708501901,646.4927217413056,623.2318165656076,36.839999999999996
710.8359023112222,546.1257675744804,681.3325977589834,622.972057120348,615.8768460002034,648.5213255533702,625.2128305697872,36.96
713.0786199687356,547.74031427852,683.6565089541257,624.9793285822769,617.8659011068169,650.5549228841005,627.1991545716023,37.08
715.3260499192714,549.3596339012413,685.986801353884,626.9922449252998,619.8607489902695,652.5935226527565,629.190798493283,37.199999999999996
717.5781971083065,550.9837405461593,688.3234822872241,629.0108174063294,621.8614024746952,654.6371337885284,631.1877722607016,37.32
719.8350664813184,552.612648358224,690.6665590235598,631.0350572811797,623.8678743879976,656.6857652305418,633.1900858033366,37.44
722.0966629837865,554.2463715239295,693.0160387723274,633.0649758044588,625.8801775617259,658.739425927863,635.197749054236,37.559999999999995
724.3629915611272,555.8849242915826,695.3719285873046,635.1005841988698,627.8983247557076,660.7981248397799,637.2107719522392,37.68
726.6340571547115,557.5283222237813,697.7342294491123,637.1418917549212,629.9223239840569,662.8618709530285,639.2291645822098,37.8
728.909864713577,559.1765785146487,700.1029536652585,639.1889114187246,631.9521922595949,664.9306732311559,641.2529367625039,37.92
731.1904191831629,560.8297075321477,702.4781081338522,641.2416544174096,633.98794237415,667.0045406632315,643.2820984416735,38.04
733.4757255089081,562.4877236868826,704.8596996882663,643.3001319755125,636.0295871204936,669.083482248297,645.3166595717204,38.16
735.7657886362515,564.1506414322155,707.2477350966683,645.3643553148538,638.0771392921791,671.1675069953701,647.3566301080598,38.28
738.0606135106308,565.8184752643834,709.6422210615483,647.4343356544146,640.1306116833813,673.2566239234499,649.4020200094848,38.4
740.3602050774838,567.4912397226167,712.0431642192516,649.510084210215,642.1900170887374,675.3508420615216,651.4528392381312,38.519999999999996
742.664568282248,569.1689493892557,714.4505711395071,651.5916121951913,644.2553683031861,677.4501704485617,653.5090977594423,38.64
744.9737080703596,570.8516188898686,716.8644483249574,653.6789308190721,646.3266781218076,679.5546181335421,655.5708055421322,38.76
747.287629387255,572.5392628933688,719.2848022106897,655.7720512882574,648.4039593396644,681.6641941754359,657.6379725581521,38.879999999999995
749.6063371783702,574.2318961121323,721.7116391637652,657.8709848056949,650.48722475164,683.7789076432219,659.7106087826533,39.0
751.9298363891395,575.9295333021148,724.144965482749,659.975742570757,652.5764871522794,685.898767615889,661.788724193952,39.12
754.2581319649979,577.6321892629699,726.5847873972405,662.0863357791194,654.6717593356291,688.0237831824418,663.8723287734947,39.24
756.591228851379,579.3398788381655,729.0311110674031,664.2027756226369,656.7730540950768,690.1539634419047,665.9614325058214,39.36
758.9291319937162,581.0526169151025,731.4839425834948,666.3250732892219,658.8803842231914,692.2893175033277,668.0560453785314,39.48
761.2718463374422,582.7704184252312,733.9432879653978,668.4532399627213,660.9937625115634,694.4298544857905,670.1561773822468,39.6
763.6193768279885,584.493298344169,736.409153162148,670.5872868227939,663.1132017506436,696.5755835184077,672.2618385105771,39.72
765.9717284107867,586.2212716918183,738.8815440514662,672.7272250447872,665.2387147295842,698.7265137403336,674.3730387600847,39.839999999999996
768.3289060312674,587.9543535324833,741.3604664392875,674.873065799616,667.3703142360785,700.8826543007671,676.4897881302483,39.96
770.69091463486,589.6925589749875,743.845926059291,677.0248202536379,669.5080130561998,703.0440143589561,678.6120966234274,40.08
773.0577591669937,591.4359031727917,746.3379285724302,679.1824995685325,671.6518239742431,705.2106030842035,680.7399742448279,40.199999999999996
775.429444573097,593.184401324111,748.8364795664637,681.3461149011775,673.8017597725637,707.382429655871,682.8734310024657,40.32
777.8059757985972,594.9380686720322,751.3415845554837,683.5156774035264,675.9578332314171,709.559503263384,685.012476907131,40.44
780.1873577889208,596.6969205046313,753.8532489794471,685.6911982224858,678.1200571287998,711.7418331062373,687.1571219723537,40.559999999999995
782.573595489494,598.4609721550913,756.3714782037059,687.8726884997931,680.2884442402885,713.9294283939994,689.3073762143674,40.68
784.9646938457415,600.2302390018189,758.8962775185356,690.0601593718926,682.46300733888,716.1222983463169,691.4632496520736,40.8
787.3606578030876,602.0047364685624,761.4276521386672,692.2536219698148,684.6437591948319,718.3204521929208,693.6247523070069,40.92
789.7614923069553,603.7844800245294,763.9656072028155,694.4530874190518,686.8307125755013,720.5238991736293,695.7918942032989,41.04
792.167202303034,605.5694850698898,766.5101487849653,696.6585666863059,689.0238779901476,722.7326484887673,697.9646858385371,41.16
794.5777927367235,607.3597671743158,769.0612817892242,698.870070897911,691.2232683807572,724.946709402323,700.1431372041644,41.28
796.9932685532708,609.1553420185068,771.6190104665839,701.0876112614264,693.4288979690547,727.1660912166028,702.3272580261747,41.4
799.4136346981007,610.9562252524629,774.1833396665738,703.311198876005,695.6407794655676,729.3908032108682,704.5170583478446,41.519999999999996
801.8388961166371,612.7624325721447,776.7542741611159,705.540844834534,697.8589255754339,731.6208546744563,706.7125482152231,41.64
804.2690577543026,614.5739797195888,779.3318186440665,707.7765602235097,700.0833489982132,733.8562549067835,708.9137376771022,41.76
806.7041245565196,616.3908824830243,781.9159777307611,710.0183561229143,702.3140624276991,736.0970132173511,711.1206367849871,41.879999999999995
809.1441014687093,618.2131566969886,784.506755957556,712.2662436060903,704.5510785517308,738.343138925748,713.3332555930674,42.0
811.5889934362921,620.0408182424432,787.1041577813706,714.5202337396158,706.7944100520032,740.5946413616555,715.551604158186,42.12
814.0388054046874,621.8738830468898,789.7081875792312,716.7803375831809,709.0440696038797,742.8515298648521,717.7756925398113,42.239999999999995
816.4935423193141,623.7123670844868,792.3188496478134,719.0465661894619,711.300069876204,745.1138137852171,720.0055308000068,42.36
818.9532091255896,625.5562863761643,794.9361482029844,721.3189306039975,713.5624235311099,747.3815024827347,722.241129003401,42.48
821.4178107689311,627.4056569897411,797.5600873793469,723.597441865064,715.8311432238346,749.6546053274994,724.4824972171592,42.6
823.8873521947538,629.2604950400398,800.1906712297804,725.8821110035501,718.106241602529,751.9331316997183,726.7296455109523,42.72
826.3618383484729,631.1208166890036,802.8279037249852,728.1729490428335,720.3877313080703,754.2170909897172,728.9825839569289,42.839999999999996
828.8412741755023,632.9866381458116,805.4717887530247,730.4699669986555,722.6756249738723,756.5064925979442,731.2413226296845,42.96
831.3256646212546,634.8579756669953,808.122330118868,732.7731758789961,724.9699352256978,758.801345934973,733.5058716062325,43.08
833.8150146311417,636.7348455565543,810.7795315439332,735.0825866839502,727.2706746814695,761.1016604215089,735.7762409659745,43.199999999999996
836.3093291505746,638.6172641660725,813.4433966656297,737.3982104056028,729.5778559510821,763.4074454883915,738.0524407906707,43.32
838.8086131249626,640.5052478948336,816.1139290369008,739.7200580279034,731.8914916362135,765.7187105765998,740.3344811644105,43.44
841.3128714997146,642.398813189938,818.7911321257673,742.0481405265431,734.2115943301361,768.0354651372561,742.6223721735828,43.559999999999995
843.8221092202381,644.297976546418,821.4750093148696,744.3824688688288,736.5381766175288,770.3577186316305,744.9161239068467,43.68
846.3363312319393,646.2027545073538,824.1655639010104,746.7230540135588,738.871251074288,772.6854805311448,747.2157464551011,43.8
848.8555424802239,648.1131636639903,826.8627990946984,749.0699069108985,741.2108302673395,775.018760317377,749.5212499114565,43.92
851.3797479104957,650.0292206558519,829.5667180196895,751.4230385022552,743.5569267544495,777.3575674820651,751.8326443712041,44.04
853.9089524681576,651.9509421708595,832.2773237125313,753.7824597201543,745.9095530840369,779.7019115271123,754.1499399317872,44.16
856.443161098612,653.8783449454463,834.9946191221046,756.1481814881145,748.2687217949845,782.0518019645905,756.4731466927714,44.28
858.9823787472587,655.8114457646731,837.7186071091668,758.5202147205222,750.6344454164495,784.4072483167442,758.8022747558142,44.4
861.5266103598515,657.750261622134,840.4492905136019,760.8985702021032,753.0067357584458,786.7682601113142,761.1373342846016,44.519999999999996
864.0758608836848,659.6948102570501,843.1866723814971,763.2832581831706,755.3856015282549,789.1348468658086,763.4783357063307,44.64
866.6301352622829,661.6451077553892,845.930754948158,765.6742901872059,757.7710589782894,791.5070181577936,765.825288811401,44.76
869.189438441069,663.6011711102608,848.68154072252,768.0716770814983,760.1631205419905,793.8847835498862,768.17820371419,44.879999999999995
871.7537753654663,665.5630173644665,851.4390321233135,770.4754297232176,762.561798639985,796.2681526148835,770.5370905312014,45.0
874.3231509808967,667.5306636106235,854.2032314786102,772.8855589592843,764.967105679861,798.6571349357666,772.9019593810386,45.12
876.897570232783,669.5041269912892,856.9741410253698,775.3020756262375,767.3790540559427,801.0517401057049,775.2728203843785,45.239999999999995
879.4770380665475,671.4834246990857,859.7517629089862,777.7249905501062,769.7976561490656,803.4519777280598,777.649683663945,45.36
882.0615594276118,673.468573976823,862.536099182833,780.1543145462762,772.2229243263516,805.8578574163887,780.0325593444819,45.48
884.651139261398,675.4595921176241,865.3271518078111,782.5900584193611,774.6548709409844,808.2693887944495,782.4214575527278,45.6
887.2457825133274,677.4564964650488,868.1249226518933,785.0322329630702,777.0935083319841,810.6865814962035,784.8163884173875,45.72
889.8454941288213,679.4593044132179,870.929413489672,787.480848960079,779.5388488239827,813.109445165821,787.2173620691079,45.839999999999996
892.4502790533013,681.4680334069376,873.7406260019048,789.9359171818977,781.9909047269996,815.5379894576839,789.6243886404499,45.96
895.0601422321878,683.4827009418234,876.5585617750605,792.3974483887399,784.4496883362153,817.9722240363902,792.0374782658619,46.08
897.6750886109016,685.5033245644244,879.3832223008661,794.8654533293932,786.9152119317487,820.4121585767583,794.4566410816544,46.199999999999996
900.2951231348635,687.5299218723477,882.2146089758525,797.3399427410873,789.3874877784302,822.8578027638306,796.881887225973,46.32
902.9202507494934,689.5625105143821,885.0527231009004,799.8209273493633,791.8665281255779,825.3091662928773,799.313226838771,46.44
905.5504764002117,691.6011081906228,887.8975658807874,802.3084178679436,794.3523452067728,827.7662588694012,801.7506700617846,46.559999999999995
908.1858050324383,693.6457326525951,890.7491384237342,804.8024249986007,796.8449512396334,830.2290902091412,804.1942270385052,46.68
910.8262415915926,695.6964017033793,893.6074417409495,807.3029594310261,799.3443584255907,832.6976700380758,806.643907914153,46.8
913.4717910230946,697.753133197734,896.4724767461786,809.8100318427005,801.8505789496645,835.1720080924283,809.0997228356514,46.92
916.122458272363,699.8159450422207,899.344244255247,812.3236528987612,804.3636249802369,837.6521141186696,811.561681951599,47.04
918.7782482848171,701.8848551953286,902.2227449856086,814.8438332518738,806.8835086688288,840.1379978735231,814.0297954122448,47.16
921.4391660058761,703.9598816675975,905.1079795558916,817.3705835420996,809.4102421498743,842.6296691239681,816.5040733694607,47.28
924.1052163809583,706.0410425217431,907.9999484854437,819.9039143967648,811.9438375404959,845.1271376472441,818.9845259767148,47.4
926.7764043554822,708.1283558727805,910.8986521938796,822.4438364303311,814.48430694028,847.6304132308547,821.4711633890462,47.519999999999996
929.4527348748663,710.221839888149,913.8040910006267,824.9903602442638,817.0316624310517,850.139505672572,823.9639957630369,47.64
932.1342128845287,712.3215127878357,916.7162651244712,827.5434964269011,819.5859160766496,852.6544247804394,826.4630332567863,47.76
934.820843329887,714.4273928444998,919.6351746831048,830.1032555533236,822.1470799227017,855.1751803727772,828.9682860298847,47.879999999999995
937.5126311571256,716.5395000168786,922.5608193909388,832.6696472293631,824.7151616622587,857.7017822979675,831.4797643037452,48.0
940.2095813113393,718.6578519966064,925.4931992889824,835.2426824051007,827.2901751262176,860.2342403865769,833.9974782154807,48.12
942.9116987376707,720.7824666290252,928.4323142971924,837.8223719580564,829.8721338594682,862.7725644806792,836.5214379073359,48.239999999999995
945.6189883815491,722.913362424396,931.3781641196017,840.4087263939489,832.4610497644254,865.3167644400504,839.0516535455477,48.36
948.3314551884038,725.0505579472637,934.3307483566961,843.0017562040051,835.0569347215385,867.8668501347736,841.5881352977474,48.48
951.0491041036646,727.1940718165984,937.2900665049584,845.6014718648206,837.659800589023,870.4228314452453,844.130893332936,48.6
953.7719400727614,729.3439227059356,940.2561179564108,848.2078838382174,840.2696592025911,872.9847182621775,846.6799378214571,48.72
956.4999680411245,731.5001293435181,943.2289019981588,850.8210025711052,842.8865223751826,875.5525204866036,849.2352789349719,48.839999999999996
959.2331929541848,733.6627105124361,946.2084178119342,853.4408384953399,845.5104018966965,878.1262480298823,851.796926846433,48.96
961.9716197573728,735.8316850507674,949.1946644736371,856.067402027583,848.141309533721,880.7059108137003,854.3648917300584,49.08
964.71525339612,738.0070718517198,952.1876409528811,858.7007035691614,850.7792570292654,883.2915187700787,856.9391837613058,49.199999999999996
967.4640988158582,740.1888898637709,955.1873461125351,861.3407535059276,853.424256102491,885.883081841376,859.519813116847,49.32
970.2181609620188,742.3771580908083,958.1937787082666,863.9875622081173,856.0763184484408,888.4806099802919,862.1067899745411,49.44
972.9774447800344,744.571895592272,961.2069373880853,866.6411400302106,858.7354557377728,891.0841131498725,864.70012451341,49.559999999999995
975.7419552153378,746.7731214832944,964.2268206918861,869.3014973107912,861.401679616489,893.693601323514,867.2998269136114,49.68
978.5116972133617,748.9808549348404,967.2534270509921,871.9686443724049,864.0750017056671,896.309084484967,869.9059073564131,49.8
981.2866757195397,751.1951151738499,970.2867547876981,874.6425915214205,866.7554336011917,898.9305726283407,872.518376024168,49.92
984.0668956793055,753.4159214833769,973.3268021148132,877.3233490478879,869.442986873485,901.5580757581067,875.1372431002869,50.04
986.8523620380931,755.6432932027315,976.3735671352048,880.0109272253985,872.1376730672378,904.191603889104,877.7625187692139,50.16
989.6430797413374,757.8772497276202,979.4270478413415,882.705336310945,874.8395037011409,906.831167046543,880.3942132163996,50.28
992.439053734473,760.1178105102869,982.4872421148353,885.4065865447794,877.548490267615,909.4767752660086,883.0323366282755,50.4
995.2402889629354,762.3649950596532,985.5541477259865,888.1146881502741,880.2646442325433,912.1284385934661,885.6768991922285,50.519999999999996
998.0467903721607,764.6188229414606,988.6277623333256,890.8296513337805,882.9879770350013,914.7861670852642,888.3279110965747,50.64
1000.8585629075848,766.8793137784095,991.7080834831567,893.5514862844885,885.7185000869879,917.4499708081396,890.9853825305331,50.76
1003.6756115146445,769.1464872503013,994.7951086091009,896.2802031742864,888.4562247731568,920.1198598392214,893.6493236842008,50.879999999999995
1006.4979411387772,771.4203630941789,997.8888350316399,899.0158121576204,891.2011624505476,922.795844266035,896.3197447485264,51.0
1009.32555672542,773.7009611044672,1000.9892599576579,901.7583233713532,893.9533244483158,925.4779341865061,898.9966559152839,51.12
1012.1584632200114,775.9883011331142,1004.0963804799859,904.5077469346246,896.7127220674652,928.1661397089656,901.6800673770474,51.239999999999995
1014.996665567813,778.2824036796917,1007.2101944036282,907.2640927425989,899.4793649255857,930.8604709591162,904.369989379572,51.36
1017.8401687139213,780.5832898498289,1010.3307001868635,910.027370480894,902.2532610735817,933.560938079544,907.066432218062,51.48
1020.6889776041954,782.8909782740985,1013.4578926231665,912.797590701929,905.0344256391389,936.267551193358,909.7694059634359,51.6
1023.5430971840676,785.2054890600222,1016.591768378318,915.5747634441348,907.8228697404289,938.980320450834,912.4789208133467,51.72
1026.4025323989713,787.526842374287,1019.7323240030765,918.3588987271884,910.6186044634948,941.699256012685,915.1949869662019,51.839999999999996
1029.26728819434,789.8550584429023,1022.8795559327428,921.1500065518674,913.4216408619367,944.4243680500656,917.9176146211383,51.96
1032.1373695156065,792.1901575513556,1026.0334604867248,923.948096899903,916.2319899565981,947.1556667445751,920.6468139779973,52.08
1035.0127813082051,794.5321600447703,1029.194033868104,926.7531797338352,919.0496627352536,949.8931622882637,923.3825952373011,52.199999999999996
1037.8935285175698,796.8810863280615,1032.3612721632005,929.5652649968661,921.8746701522941,952.636864883636,926.1249686002279,52.32
1040.7796160891348,799.236956866093,1035.5351713411378,932.3843626127131,924.7070231284138,955.3867847436546,928.8739442685873,52.44
1043.6710489683344,801.5997921838342,1038.7157272534093,935.2104824854644,927.5467325502966,958.1429320917464,931.6295324447959,52.559999999999995
1046.567832100604,803.9696128665166,1041.9029356334427,938.0436344994318,930.3938092703033,960.9053171618052,934.3917433318537,52.68
1049.469970431378,806.34643955979,1045.096792096166,940.8838285190052,933.2482641061566,963.6739501981971,937.1605871333179,52.8
1052.3774689060917,808.7302929698802,1048.2972921375724,943.7310743885058,936.1101078406291,966.4488414557643,939.9360740532799,52.919999999999995
1055.2903324701815,811.121193863745,1051.5044311342867,946.5853819320415,938.9793512212291,969.2300011998302,942.7182142963405,53.04
1058.2085660690823,813.5191630692307,1054.7182043431296,949.4467609533589,941.8560049598867,972.0174397062029,945.5070180675849,53.16
1061.1321746482308,815.9242214752295,1057.9386069006835,952.315221235699,944.7400797326416,974.8111672611807,948.302495572559,53.28
1064.0611631530633,818.3363900318352,1061.165633822858,955.1907725416501,947.6315861793277,977.6111941615547,951.1046570172441,53.4
1066.9955365290161,820.7556897505011,1064.3992800044548,958.0734246130021,950.5305349032615,980.4175307146157,953.9135126080336,53.519999999999996
1069.935299721527,823.1821417041957,1067.6395402187347,960.9631871706008,953.4369364709275,983.2301872381565,956.7290725517074,53.64
1072.8804576760322,825.6157670275596,1070.8864091169805,963.8600699142006,956.350801411665,986.0491740604767,959.5513470554077,53.76
1075.8310153379703,828.0565869170626,1074.1398812280647,966.76408252232,959.2721402173543,988.8745015203882,962.3803463266154,53.879999999999995
1078.7869776527787,830.5046226311599,1077.3999509580133,969.6752346520949,962.2009633421038,991.7061799672183,965.2160805731244,54.0
1081.7483495658955,832.9598954904488,1080.666612589572,972.5935359391319,965.1372812019357,994.5442197608145,968.0585600030178,54.12
1084.7151360227595,835.4224268778258,1083.9398602817716,975.5189959973634,968.0811041744734,997.3886312715491,970.9077948246434,54.239999999999995
1087.6873419688093,837.892238238643,1087.2196880694935,978.4516244189009,971.0324425986272,1000.2394248803239,973.7637952465896,54.36
1090.6649723494838,840.3693510808645,1090.5060898630338,981.3914307738885,973.9913067742813,1003.0966109785733,976.6265714776597,54.48
1093.648032110223,842.8537869752238,1093.7990594476712,984.3384246103583,976.9577069619802,1005.9601999682703,979.4961337268489,54.6
1096.636526196466,845.3455675553796,1097.0985904832294,987.2926154540824,979.9316533826145,1008.8302022619296,982.372492203319,54.72
1099.6304595529448,847.8447159672111,1100.404683822445,990.2540130259604,982.9131514652412,1011.7066282779986,985.2556574916059,54.839999999999996
