Time,G1,T1,G2,T2,V_in,k1,kp,km,epsilon,Tsum,Tdiff,compartment
1.76,5.673117533092938,6.820070166466177,10.762780405008955,0.5101672839543728,0.36,0.02,6.0,13.0,0.01,7.33023745042055,-6.309902882511804,1.0
1.77,5.66898543210146,6.814263508684165,10.76528150920132,0.5107288438825969,0.36,0.02,6.0,13.0,0.01,7.324992352566762,-6.303534664801568,1.0
1.78,5.664865544748611,6.808444609485647,10.76778114903746,0.5112902957566036,0.36,0.02,6.0,13.0,0.01,7.3197349052422505,-6.297154313729043,1.0
1.79,5.6607578586572025,6.8026135258993605,10.77027932433856,0.5118516393850534,0.36,0.02,6.0,13.0,0.01,7.314465165284414,-6.290761886514307,1.0
1.8,5.6566623614148765,6.796770314954031,10.772776034926876,0.5124128745808345,0.36,0.02,6.0,13.0,0.01,7.309183189534866,-6.2843574403731965,1.0
1.81,5.652579040574467,6.790915033677564,10.775271280625741,0.5129740011610614,0.36,0.02,6.0,13.0,0.01,7.303889034838625,-6.277941032516503,1.0
1.82,5.648507883654352,6.7850477390962425,10.77776506125955,0.5135350189470745,0.36,0.02,6.0,13.0,0.01,7.298582758043317,-6.271512720149168,1.0
1.83,5.644448878138806,6.779168488233929,10.780257376653756,0.5140959277644391,0.36,0.02,6.0,13.0,0.01,7.293264415998368,-6.26507256046949,1.0
1.84,5.640402011478351,6.773277338111272,10.782748226634853,0.5146567274429441,0.36,0.02,6.0,13.0,0.01,7.287934065554216,-6.258620610668327,1.0
1.85,5.636367271090106,6.767374345744908,10.785237611030373,0.5152174178166014,0.36,0.02,6.0,13.0,0.01,7.282591763561509,-6.252156927928306,1.0
1.86,5.6323446443581355,6.7614595681466785,10.787725529668878,0.5157779987236444,0.36,0.02,6.0,13.0,0.01,7.277237566870323,-6.245681569423034,1.0
1.87,5.628334118633796,6.755533062322841,10.790211982379946,0.5163384700065272,0.36,0.02,6.0,13.0,0.01,7.271871532329368,-6.239194592316314,1.0
1.8800000000000001,5.624335681236081,6.749594885273284,10.792696968994164,0.5168988315119234,0.36,0.02,6.0,13.0,0.01,7.266493716785208,-6.2326960537613605,1.0
1.8900000000000001,5.620349319451965,6.743645093990753,10.795180489343121,0.5174590830907245,0.36,0.02,6.0,13.0,0.01,7.261104177081477,-6.226186010900029,1.0
1.9000000000000001,5.616375020536746,6.737683745460069,10.797662543259396,0.5180192245980392,0.36,0.02,6.0,13.0,0.01,7.255702970058109,-6.21966452086203,1.0
1.9100000000000001,5.612412771714385,6.731710896657358,10.800143130576553,0.5185792558931913,0.36,0.02,6.0,13.0,0.01,7.250290152550549,-6.213131640764167,1.0
1.92,5.608462560177846,6.725726604549279,10.802622251129126,0.5191391768397191,0.36,0.02,6.0,13.0,0.01,7.244865781388998,-6.20658742770956,1.0
1.93,5.604524373089434,6.71973092609226,10.805099904752614,0.5196989873053736,0.36,0.02,6.0,13.0,0.01,7.239429913397633,-6.2000319387868865,1.0
1.94,5.600598197581131,6.713723918231731,10.807576091283476,0.5202586871621168,0.36,0.02,6.0,13.0,0.01,7.233982605393848,-6.193465231069615,1.0
1.95,5.596684020754931,6.707705637901368,10.81005081055911,0.5208182762861207,0.36,0.02,6.0,13.0,0.01,7.228523914187488,-6.1868873616152475,1.0
1.96,5.592781829683172,6.701676142022332,10.812524062417856,0.5213777545577654,0.36,0.02,6.0,13.0,0.01,7.223053896580097,-6.180298387464566,1.0
1.97,5.588891611408871,6.695635487502515,10.814995846698979,0.5219371218616375,0.36,0.02,6.0,13.0,0.01,7.217572609364153,-6.1736983656408775,1.0
1.98,5.585013352946051,6.689583731235794,10.817466163242667,0.5224963780865286,0.36,0.02,6.0,13.0,0.01,7.212080109322323,-6.167087353149266,1.0
1.99,5.5811470412800706,6.683520930101279,10.819935011890013,0.5230555231254334,0.36,0.02,6.0,13.0,0.01,7.206576453226712,-6.160465406975846,1.0
2.0,5.577292663367953,6.6774471409625695,10.822402392483017,0.5236145568755478,0.36,0.02,6.0,13.0,0.01,7.201061697838117,-6.153832584087022,1.0
2.0100000000000002,5.573450206138711,6.671362420667014,10.824868304864564,0.5241734792382676,0.36,0.02,6.0,13.0,0.01,7.195535899905282,-6.147188941428746,1.0
2.02,5.569619656493669,6.665266826044974,10.827332748878424,0.5247322901191862,0.36,0.02,6.0,13.0,0.01,7.189999116164159,-6.140534535925788,1.0
2.0300000000000002,5.565801001306789,6.659160413909085,10.829795724369243,0.5252909894280929,0.36,0.02,6.0,13.0,0.01,7.184451403337178,-6.1338694244809915,1.0
2.04,5.561994227424993,6.653043241053529,10.832257231182528,0.525849577078971,0.36,0.02,6.0,13.0,0.01,7.178892818132501,-6.127193663974558,1.0
2.05,5.5581993216684795,6.646915364253307,10.834717269164642,0.5264080529899955,0.36,0.02,6.0,13.0,0.01,7.173323417243303,-6.120507311263312,1.0
2.06,5.554416270831043,6.640776840263509,10.837175838162795,0.5269664170835316,0.36,0.02,6.0,13.0,0.01,7.167743257347041,-6.113810423179977,1.0
2.07,5.550645061680392,6.634627725818596,10.839632938025032,0.5275246692861323,0.36,0.02,6.0,13.0,0.01,7.162152395104728,-6.107103056532464,1.0
2.08,5.546885680958463,6.628468077631682,10.84208856860023,0.5280828095285359,0.36,0.02,6.0,13.0,0.01,7.156550887160218,-6.100385268103146,1.0
2.09,5.543138115381737,6.622297952393817,10.84454272973808,0.5286408377456647,0.36,0.02,6.0,13.0,0.01,7.150938790139482,-6.093657114648152,1.0
2.1,5.53940235164155,6.616117406773273,10.846995421289085,0.5291987538766222,0.36,0.02,6.0,13.0,0.01,7.145316160649895,-6.08691865289665,1.0
2.11,5.535678376404403,6.6099264974148415,10.849446643104546,0.5297565578646909,0.36,0.02,6.0,13.0,0.01,7.139683055279533,-6.08016993955015,1.0
2.12,5.531966176312274,6.603725280939121,10.851896395036558,0.5303142496573301,0.36,0.02,6.0,13.0,0.01,7.134039530596451,-6.073411031281791,1.0
2.13,5.528265737982925,6.597513813941817,10.854344676937997,0.5308718292061737,0.36,0.02,6.0,13.0,0.01,7.128385643147991,-6.066641984735644,1.0
2.14,5.524577048010209,6.591292152993045,10.85679148866251,0.5314292964670275,0.36,0.02,6.0,13.0,0.01,7.122721449460073,-6.059862856526017,1.0
2.15,5.520900092964374,6.58506035463663,10.85923683006451,0.531986651399867,0.36,0.02,6.0,13.0,0.01,7.117047006036497,-6.0530737032367625,1.0
2.16,5.517234859392368,6.578818475389417,10.861680700999164,0.5325438939688348,0.36,0.02,6.0,13.0,0.01,7.111362369358251,-6.046274581420582,1.0
2.17,5.51358133381814,6.572566571740581,10.864123101322383,0.5331010241422385,0.36,0.02,6.0,13.0,0.01,7.10566759588282,-6.0394655475983425,1.0
2.18,5.509939502742941,6.566304700150939,10.866564030890814,0.5336580418925473,0.36,0.02,6.0,13.0,0.01,7.099962742043486,-6.0326466582583915,1.0
2.19,5.506309352645623,6.560032917052267,10.869003489561832,0.5342149471963903,0.36,0.02,6.0,13.0,0.01,7.094247864248657,-6.0258179698558765,1.0
2.2,5.502690869982938,6.553751278846621,10.87144147719353,0.5347717400345534,0.36,0.02,6.0,13.0,0.01,7.088523018881174,-6.018979538812067,1.0
2.21,5.499084041189834,6.547459841905659,10.873877993644706,0.5353284203919767,0.36,0.02,6.0,13.0,0.01,7.082788262297636,-6.012131421513682,1.0
2.22,5.495488852679745,6.541158662569969,10.876313038774862,0.5358849882577518,0.36,0.02,6.0,13.0,0.01,7.07704365082772,-6.0052736743122175,1.0
2.23,5.491905290844894,6.534847797148395,10.878746612444187,0.536441443625119,0.36,0.02,6.0,13.0,0.01,7.071289240773514,-5.998406353523277,1.0
2.24,5.488333342056574,6.528527301917375,10.881178714513553,0.5369977864914647,0.36,0.02,6.0,13.0,0.01,7.065525088408839,-5.991529515425911,1.0
2.25,5.484772992665447,6.522197233120271,10.883609344844501,0.5375540168583183,0.36,0.02,6.0,13.0,0.01,7.059751249978589,-5.9846432162619525,1.0
2.2600000000000002,5.481224229001827,6.515857646966712,10.886038503299236,0.5381101347313494,0.36,0.02,6.0,13.0,0.01,7.053967781698061,-5.9777475122353625,1.0
2.27,5.477687037375972,6.509508599631934,10.888466189740615,0.538666140120365,0.36,0.02,6.0,13.0,0.01,7.048174739752299,-5.970842459511569,1.0
2.2800000000000002,5.474161404078365,6.503150147256127,10.89089240403214,0.5392220330393063,0.36,0.02,6.0,13.0,0.01,7.042372180295433,-5.963928114216821,1.0
2.29,5.470647315380003,6.496782345943784,10.893317146037946,0.5397778135062461,0.36,0.02,6.0,13.0,0.01,7.036560159450031,-5.957004532437538,1.0
2.3000000000000003,5.467144757532677,6.49040525176305,10.895740415622797,0.5403334815433855,0.36,0.02,6.0,13.0,0.01,7.0307387333064355,-5.950071770219665,1.0
2.31,5.463653716769256,6.48401892074508,10.898162212652068,0.5408890371770505,0.36,0.02,6.0,13.0,0.01,7.024907957922131,-5.943129883568029,1.0
2.32,5.460174179303966,6.477623408883393,10.900582536991745,0.5414444804376898,0.36,0.02,6.0,13.0,0.01,7.019067889321083,-5.936178928445703,1.0
2.33,5.456706131332666,6.471218772133239,10.903001388508411,0.5419998113598706,0.36,0.02,6.0,13.0,0.01,7.013218583493109,-5.929218960773368,1.0
2.34,5.453249559033131,6.464805066410957,10.905418767069236,0.5425550299822762,0.36,0.02,6.0,13.0,0.01,7.007360096393233,-5.9222500364286805,1.0
2.35,5.449804448565322,6.458382347593347,10.90783467254197,0.5431101363477024,0.36,0.02,6.0,13.0,0.01,7.00149248394105,-5.915272211245645,1.0
2.36,5.446370786071663,6.451950671517041,10.910249104794932,0.5436651305030543,0.36,0.02,6.0,13.0,0.01,6.995615802020096,-5.908285541013987,1.0
2.37,5.442948557677314,6.445510093977872,10.912662063697004,0.5442200124993429,0.36,0.02,6.0,13.0,0.01,6.989730106477215,-5.901290081478529,1.0
2.38,5.439537749490441,6.439060670730256,10.915073549117619,0.5447747823916821,0.36,0.02,6.0,13.0,0.01,6.983835453121938,-5.894285888338573,1.0
2.39,5.436138347602488,6.432602457486569,10.917483560926748,0.5453294402392849,0.36,0.02,6.0,13.0,0.01,6.9779318977258535,-5.887273017247284,1.0
2.4,5.432750338088444,6.4261355099165325,10.9198920989949,0.5458839861054601,0.36,0.02,6.0,13.0,0.01,6.972019496021993,-5.880251523811072,1.0
2.41,5.429373707007109,6.419659883646599,10.922299163193108,0.5464384200576092,0.36,0.02,6.0,13.0,0.01,6.966098303704208,-5.873221463588989,1.0
2.42,5.426008440401362,6.413175634259339,10.924704753392914,0.5469927421672226,0.36,0.02,6.0,13.0,0.01,6.960168376426561,-5.866182892092117,1.0
2.43,5.422654524298424,6.406682817292839,10.927108869466371,0.547546952509876,0.36,0.02,6.0,13.0,0.01,6.954229769802715,-5.859135864782963,1.0
2.44,5.419311944710121,6.400181488240091,10.929511511286025,0.5481010511652268,0.36,0.02,6.0,13.0,0.01,6.948282539405318,-5.852080437074864,1.0
2.45,5.415980687633144,6.393671702548396,10.931912678724906,0.5486550382170111,0.36,0.02,6.0,13.0,0.01,6.942326740765407,-5.845016664331385,1.0
2.46,5.412660739049312,6.387153515618763,10.934312371656528,0.5492089137530394,0.36,0.02,6.0,13.0,0.01,6.936362429371803,-5.837944601865724,1.0
2.47,5.409352084925826,6.380626982805319,10.936710589954867,0.5497626778651931,0.36,0.02,6.0,13.0,0.01,6.930389660670512,-5.8308643049401265,1.0
2.48,5.406054711215529,6.37409215941471,10.939107333494361,0.550316330649421,0.36,0.02,6.0,13.0,0.01,6.924408490064131,-5.823775828765289,1.0
2.49,5.4027686038571625,6.367549100705517,10.941502602149898,0.5508698722057355,0.36,0.02,6.0,13.0,0.01,6.918418972911253,-5.8166792284997815,1.0
2.5,5.399493748775618,6.36099786188767,10.943896395796802,0.5514233026382086,0.36,0.02,6.0,13.0,0.01,6.912421164525878,-5.809574559249461,1.0
2.5100000000000002,5.396230131882191,6.354438498121864,10.946288714310834,0.5519766220549684,0.36,0.02,6.0,13.0,0.01,6.906415120176832,-5.802461876066896,1.0
2.52,5.392977739074832,6.34787106451898,10.948679557568171,0.5525298305681953,0.36,0.02,6.0,13.0,0.01,6.900400895087175,-5.795341233950785,1.0
2.5300000000000002,5.389736556238397,6.341295616139509,10.951068925445409,0.5530829282941176,0.36,0.02,6.0,13.0,0.01,6.894378544433627,-5.788212687845391,1.0
2.54,5.3865065692448955,6.33471220799298,10.953456817819541,0.5536359153530083,0.36,0.02,6.0,13.0,0.01,6.888348123345988,-5.7810762926399715,1.0
2.5500000000000003,5.383287763953739,6.328120895037385,10.955843234567958,0.5541887918691806,0.36,0.02,6.0,13.0,0.01,6.882309686906566,-5.773932103168204,1.0
2.56,5.380080126211983,6.321521732178619,10.958228175568433,0.5547415579709842,0.36,0.02,6.0,13.0,0.01,6.876263290149603,-5.766780174207635,1.0
2.57,5.376883641854575,6.314914774269909,10.960611640699115,0.5552942137908016,0.36,0.02,6.0,13.0,0.01,6.870208988060711,-5.7596205604791075,1.0
2.58,5.373698296704597,6.308300076111259,10.962993629838522,0.5558467594650431,0.36,0.02,6.0,13.0,0.01,6.864146835576301,-5.752453316646216,1.0
2.59,5.370524076573505,6.301677692448885,10.965374142865524,0.5563991951341439,0.36,0.02,6.0,13.0,0.01,6.858076887583029,-5.74527849731474,1.0
2.6,5.367360967261371,6.295047677974667,10.967753179659343,0.5569515209425593,0.36,0.02,6.0,13.0,0.01,6.851999198917226,-5.738096157032108,1.0
2.61,5.364208954557121,6.288410087325595,10.970130740099538,0.5575037370387604,0.36,0.02,6.0,13.0,0.01,6.845913824364355,-5.730906350286834,1.0
2.62,5.3610680242387705,6.281764975083216,10.972506824065997,0.5580558435752309,0.36,0.02,6.0,13.0,0.01,6.839820818658446,-5.723709131507985,1.0
2.63,5.357938162073665,6.275112395773094,10.974881431438925,0.5586078407084615,0.36,0.02,6.0,13.0,0.01,6.833720236481556,-5.716504555064633,1.0
2.64,5.3548193538187085,6.268452403864264,10.977254562098842,0.5591597285989471,0.36,0.02,6.0,13.0,0.01,6.82761213246321,-5.709292675265317,1.0
2.65,5.351711585220604,6.261785053768692,10.979626215926567,0.5597115074111816,0.36,0.02,6.0,13.0,0.01,6.821496561179874,-5.702073546357511,1.0
2.66,5.348614842016079,6.25511039984074,10.981996392803211,0.5602631773136537,0.36,0.02,6.0,13.0,0.01,6.815373577154394,-5.694847222527087,1.0
2.67,5.345529109932116,6.248428496376632,10.984365092610167,0.5608147384788431,0.36,0.02,6.0,13.0,0.01,6.809243234855475,-5.687613757897789,1.0
2.68,5.342454374686187,6.24173939761392,10.986732315229103,0.5613661910832156,0.36,0.02,6.0,13.0,0.01,6.803105588697136,-5.680373206530705,1.0
2.69,5.339390621986477,6.235043157730963,10.989098060541952,0.561917535307219,0.36,0.02,6.0,13.0,0.01,6.796960693038182,-5.673125622423743,1.0
2.7,5.3363378375321115,6.228339830846392,10.991462328430902,0.5624687713352786,0.36,0.02,6.0,13.0,0.01,6.79080860218167,-5.6658710595111135,1.0
2.71,5.333296007013381,6.2216294710186,10.993825118778384,0.5630198993557929,0.36,0.02,6.0,13.0,0.01,6.784649370374393,-5.658609571662807,1.0
2.72,5.330265116111963,6.214912132245215,10.996186431467066,0.5635709195611288,0.36,0.02,6.0,13.0,0.01,6.778483051806344,-5.651341212684086,1.0
2.73,5.327245150501151,6.208187868462586,10.998546266379847,0.5641218321476176,0.36,0.02,6.0,13.0,0.01,6.7723097006102035,-5.644066036314968,1.0
2.74,5.3242360958460635,6.201456733545272,11.00090462339984,0.5646726373155498,0.36,0.02,6.0,13.0,0.01,6.7661293708608214,-5.636784096229722,1.0
2.75,5.321237937803876,6.194718781305531,11.003261502410368,0.5652233352691712,0.36,0.02,6.0,13.0,0.01,6.7599421165747025,-5.62949544603636,1.0
2.7600000000000002,5.318250662024033,6.187974065492813,11.005616903294953,0.5657739262166781,0.36,0.02,6.0,13.0,0.01,6.75374799170949,-5.622200139276135,1.0
2.77,5.315274254148464,6.181222639793254,11.00797082593731,0.5663244103702123,0.36,0.02,6.0,13.0,0.01,6.747547050163466,-5.614898229423042,1.0
2.7800000000000002,5.3123086998118,6.17446455782918,11.010323270221331,0.566874787945857,0.36,0.02,6.0,13.0,0.01,6.741339345775037,-5.607589769883322,1.0
2.79,5.309353984641592,6.167699873158604,11.012674236031083,0.5674250591636318,0.36,0.02,6.0,13.0,0.01,6.735124932322236,-5.600274813994972,1.0
2.8000000000000003,5.306410094258517,6.160928639274734,11.015023723250794,0.5679752242474883,0.36,0.02,6.0,13.0,0.01,6.728903863522222,-5.592953415027246,1.0
2.81,5.303477014276595,6.1541509096054785,11.017371731764845,0.5685252834253048,0.36,0.02,6.0,13.0,0.01,6.722676193030783,-5.585625626180174,1.0
2.82,5.300554730303395,6.147366737512959,11.019718261457763,0.5690752369288824,0.36,0.02,6.0,13.0,0.01,6.7164419744418415,-5.5782915005840765,1.0
2.83,5.297643227940246,6.140576176293023,11.02206331221421,0.5696250849939393,0.36,0.02,6.0,13.0,0.01,6.710201261286962,-5.570951091299084,1.0
2.84,5.294742492782447,6.133779279174761,11.024406883918967,0.5701748278601064,0.36,0.02,6.0,13.0,0.01,6.703954107034868,-5.563604451314655,1.0
2.85,5.291852510419469,6.126976099320025,11.026748976456942,0.570724465770923,0.36,0.02,6.0,13.0,0.01,6.697700565090948,-5.556251633549103,1.0
2.86,5.288973266435161,6.120166689822951,11.029089589713143,0.5712739989738308,0.36,0.02,6.0,13.0,0.01,6.6914406887967814,-5.5488926908491205,1.0
2.87,5.286104746407958,6.113351103709484,11.031428723572677,0.57182342772017,0.36,0.02,6.0,13.0,0.01,6.685174531429654,-5.541527675989315,1.0
2.88,5.283246935911075,6.10652939393691,11.033766377920744,0.5723727522651739,0.36,0.02,6.0,13.0,0.01,6.678902146202084,-5.534156641671736,1.0
2.89,5.2803998205127165,6.09970161339338,11.036102552642616,0.5729219728679641,0.36,0.02,6.0,13.0,0.01,6.672623586261344,-5.526779640525416,1.0
2.9,5.277563385776272,6.092867814897451,11.038437247623643,0.5734710897915453,0.36,0.02,6.0,13.0,0.01,6.666338904688996,-5.5193967251059055,1.0
2.91,5.274737617260515,6.086028051197616,11.040770462749231,0.5740201033028006,0.36,0.02,6.0,13.0,0.01,6.660048154500417,-5.512007947894815,1.0
2.92,5.271922500519799,6.079182374971849,11.043102197904842,0.5745690136724865,0.36,0.02,6.0,13.0,0.01,6.653751388644336,-5.504613361299363,1.0
2.93,5.269118021104257,6.072330838827146,11.045432452975978,0.5751178211752275,0.36,0.02,6.0,13.0,0.01,6.647448660002373,-5.497213017651919,1.0
2.94,5.266324164559993,6.06547349529907,11.047761227848175,0.5756665260895114,0.36,0.02,6.0,13.0,0.01,6.641140021388582,-5.489806969209559,1.0
2.95,5.263540916429277,6.058610396851297,11.050088522406995,0.5762151286976841,0.36,0.02,6.0,13.0,0.01,6.634825525548981,-5.482395268153613,1.0
2.96,5.2607682622507355,6.051741595875173,11.052414336538012,0.5767636292859442,0.36,0.02,6.0,13.0,0.01,6.628505225161117,-5.474977966589229,1.0
2.97,5.258006187559544,6.04486714468926,11.05473867012681,0.5773120281443381,0.36,0.02,6.0,13.0,0.01,6.622179172833598,-5.467555116544921,1.0
2.98,5.255254677887615,6.037987095538899,11.057061523058968,0.5778603255667552,0.36,0.02,6.0,13.0,0.01,6.615847421105654,-5.460126769972144,1.0
2.99,5.2525137187637885,6.031101500595766,11.059382895220052,0.5784085218509217,0.36,0.02,6.0,13.0,0.01,6.609510022446688,-5.452692978744844,1.0
3.0,5.249783295714017,6.024210411957438,11.061702786495609,0.5789566172983964,0.36,0.02,6.0,13.0,0.01,6.603167029255834,-5.445253794659042,1.0
3.0100000000000002,5.24706339426155,6.017313881646952,11.064021196771153,0.5795046122145651,0.36,0.02,6.0,13.0,0.01,6.596818493861517,-5.437809269432386,1.0
3.02,5.244353999927125,6.010411961612378,11.066338125932159,0.5800525069086349,0.36,0.02,6.0,13.0,0.01,6.590464468521013,-5.430359454703742,1.0
3.0300000000000002,5.241655098229144,6.003504703726389,11.068653573864054,0.5806003016936295,0.36,0.02,6.0,13.0,0.01,6.584105005420018,-5.422904402032759,1.0
3.04,5.238966674683857,5.996592159785833,11.070967540452207,0.5811479968863837,0.36,0.02,6.0,13.0,0.01,6.577740156672217,-5.415444162899449,1.0
3.0500000000000003,5.2362887148055455,5.989674381511311,11.073280025581917,0.581695592807538,0.36,0.02,6.0,13.0,0.01,6.571369974318849,-5.407978788703773,1.0
3.06,5.2336212041067,5.982751420546754,11.075591029138412,0.5822430897815332,0.36,0.02,6.0,13.0,0.01,6.564994510328288,-5.400508330765221,1.0
3.0700000000000003,5.230964128098198,5.975823328459006,11.077900551006831,0.5827904881366051,0.36,0.02,6.0,13.0,0.01,6.558613816595611,-5.393032840322401,1.0
3.08,5.2283174722894845,5.968890156737408,11.080208591072218,0.5833377882047791,0.36,0.02,6.0,13.0,0.01,6.552227944942187,-5.385552368532629,1.0
3.09,5.225681222188743,5.961951956793386,11.082515149219514,0.5838849903218647,0.36,0.02,6.0,13.0,0.01,6.545836947115251,-5.378066966471521,1.0
3.1,5.2230553633030725,5.955008779960041,11.08482022533355,0.5844320948274502,0.36,0.02,6.0,13.0,0.01,6.539440874787491,-5.3705766851325905,1.0
3.11,5.220439881138663,5.948060677491742,11.08712381929903,0.5849791020648969,0.36,0.02,6.0,13.0,0.01,6.533039779556638,-5.363081575426845,1.0
3.12,5.217834761200966,5.94110770056372,11.089425931000534,0.5855260123813341,0.36,0.02,6.0,13.0,0.01,6.526633712945054,-5.355581688182386,1.0
3.13,5.215239988994864,5.9341499002716676,11.091726560322494,0.586072826127653,0.36,0.02,6.0,13.0,0.01,6.520222726399321,-5.3480770741440145,1.0
3.14,5.212655550024844,5.927187327631341,11.094025707149198,0.5866195436585017,0.36,0.02,6.0,13.0,0.01,6.513806871289843,-5.340567783972839,1.0
3.15,5.210081429795164,5.92022003357816,11.096323371364777,0.5871661653322792,0.36,0.02,6.0,13.0,0.01,6.50738619891044,-5.333053868245881,1.0
3.16,5.207517613810018,5.91324806896682,11.09861955285319,0.5877126915111301,0.36,0.02,6.0,13.0,0.01,6.50096076047795,-5.32553537745569,1.0
3.17,5.2049640875737095,5.906271484570895,11.100914251498223,0.588259122560939,0.36,0.02,6.0,13.0,0.01,6.494530607131834,-5.318012362009956,1.0
3.18,5.20242083659081,5.899290331082453,11.103207467183474,0.5888054588513247,0.36,0.02,6.0,13.0,0.01,6.4880957899337774,-5.310484872231128,1.0
3.19,5.199887846366326,5.89230465911167,11.10549919979235,0.5893517007556347,0.36,0.02,6.0,13.0,0.01,6.481656359867305,-5.302952958356036,1.0
3.2,5.19736510240586,5.885314519186449,11.10778944920805,0.5898978486509393,0.36,0.02,6.0,13.0,0.01,6.475212367837388,-5.295416670535509,1.0
3.21,5.194852590215776,5.878319961752033,11.110078215313568,0.5904439029180263,0.36,0.02,6.0,13.0,0.01,6.468763864670059,-5.287876058834007,1.0
3.22,5.192350295303354,5.8713210371706355,11.112365497991666,0.5909898639413951,0.36,0.02,6.0,13.0,0.01,6.462310901112031,-5.28033117322924,1.0
3.23,5.189858203176955,5.864317795721062,11.114651297124883,0.5915357321092507,0.36,0.02,6.0,13.0,0.01,6.455853527830313,-5.272782063611811,1.0
3.24,5.187376299346178,5.857310287598337,11.116935612595517,0.5920815078134984,0.36,0.02,6.0,13.0,0.01,6.449391795411835,-5.265228779784839,1.0
3.25,5.184904569322012,5.850298562913336,11.119218444285615,0.592627191449738,0.36,0.02,6.0,13.0,0.01,6.442925754363074,-5.257671371463598,1.0
3.2600000000000002,5.182442998617,5.843282671692417,11.121499792076968,0.5931727834172575,0.36,0.02,6.0,13.0,0.01,6.436455455109674,-5.250109888275159,1.0
3.27,5.1799915727453865,5.836262663877059,11.1237796558511,0.5937182841190279,0.36,0.02,6.0,13.0,0.01,6.4299809479960865,-5.242544379758031,1.0
3.2800000000000002,5.1775502772232755,5.829238589323496,11.12605803548926,0.5942636939616972,0.36,0.02,6.0,13.0,0.01,6.423502283285194,-5.234974895361798,1.0
3.29,5.175119097568781,5.822210497802363,11.12833493087241,0.5948090133555842,0.36,0.02,6.0,13.0,0.01,6.417019511157947,-5.227401484446779,1.0
3.3000000000000003,5.17269801930218,5.815178438998335,11.130610341881225,0.5953542427146732,0.36,0.02,6.0,13.0,0.01,6.410532681713008,-5.219824196283662,1.0
3.31,5.17028702794606,5.808142462509776,11.132884268396065,0.5958993824566077,0.36,0.02,6.0,13.0,0.01,6.404041844966384,-5.2122430800531685,1.0
3.3200000000000003,5.167886109025471,5.801102617848387,11.135156710296991,0.5964444330026847,0.36,0.02,6.0,13.0,0.01,6.397547050851071,-5.2046581848457025,1.0
3.33,5.165495248068072,5.794058954438855,11.137427667463736,0.5969893947778487,0.36,0.02,6.0,13.0,0.01,6.391048349216703,-5.197069559661006,1.0
3.34,5.163114430604278,5.78701152161851,11.139697139775706,0.597534268210686,0.36,0.02,6.0,13.0,0.01,6.384545789829196,-5.189477253407824,1.0
3.35,5.1607436421674056,5.779960368636981,11.141965127111966,0.5980790537334183,0.36,0.02,6.0,13.0,0.01,6.378039422370399,-5.181881314903563,1.0
3.36,5.158382868293819,5.772905544655855,11.144231629351237,0.598623751781897,0.36,0.02,6.0,13.0,0.01,6.371529296437752,-5.174281792873958,1.0
3.37,5.15603209452307,5.765847098748336,11.146496646371883,0.5991683627955973,0.36,0.02,6.0,13.0,0.01,6.365015461543933,-5.166678735952738,1.0
3.38,5.153691306398047,5.758785079898911,11.148760178051901,0.599712887217612,0.36,0.02,6.0,13.0,0.01,6.358497967116523,-5.1590721926812995,1.0
3.39,5.151360489465108,5.751719537003018,11.151022224268917,0.6002573254946456,0.36,0.02,6.0,13.0,0.01,6.351976862497663,-5.151462211508372,1.0
3.4,5.1490396292742275,5.744650518866713,11.153282784900169,0.6008016780770083,0.36,0.02,6.0,13.0,0.01,6.345452196943722,-5.143848840789705,1.0
3.41,5.146728711379133,5.737578074206344,11.155541859822506,0.6013459454186098,0.36,0.02,6.0,13.0,0.01,6.338924019624954,-5.136232128787735,1.0
3.42,5.144427721337443,5.730502251648223,11.157799448912376,0.601890127976953,0.36,0.02,6.0,13.0,0.01,6.332392379625175,-5.12861212367127,1.0
3.43,5.142136644710807,5.723423099728302,11.160055552045817,0.6024342262131286,0.36,0.02,6.0,13.0,0.01,6.325857325941431,-5.120988873515174,1.0
3.44,5.139855467065036,5.716340666891858,11.162310169098449,0.6029782405918085,0.36,0.02,6.0,13.0,0.01,6.319318907483666,-5.11336242630005,1.0
3.45,5.137584173970242,5.709255001493165,11.164563299945462,0.6035221715812397,0.36,0.02,6.0,13.0,0.01,6.312777173074405,-5.105732829911926,1.0
3.46,5.13532275100097,5.70216615179519,11.166814944461612,0.604066019653238,0.36,0.02,6.0,13.0,0.01,6.3062321714484275,-5.098100132141952,1.0
3.47,5.133071183736332,5.695074165969269,11.169065102521207,0.6046097852831825,0.36,0.02,6.0,13.0,0.01,6.299683951252452,-5.090464380686087,1.0
3.48,5.130829457760138,5.687979092094805,11.171313773998106,0.6051534689500089,0.36,0.02,6.0,13.0,0.01,6.293132561044814,-5.082825623144796,1.0
3.49,5.128597558661025,5.680880978158951,11.173560958765702,0.605697071136203,0.36,0.02,6.0,13.0,0.01,6.286578049295154,-5.0751839070227485,1.0
3.5,5.12637547203259,5.673779872056314,11.175806656696913,0.6062405923277953,0.36,0.02,6.0,13.0,0.01,6.280020464384109,-5.067539279728519,1.0
3.5100000000000002,5.1241631834735175,5.666675821588641,11.178050867664183,0.6067840330143544,0.36,0.02,6.0,13.0,0.01,6.273459854602995,-5.059891788574287,1.0
