Time,C1,M1,X1,C2,M2,X2,V1,Kc1,V_M1,V3,V_M3,U1,Kc2,U_M1,U3,U_M3,vi1,Kim1,vd1,K_d1,kd1,K1,V2,K2,K3,V4,K4,vi2,Kim2,vd2,K_d2,kd2,H1,U2,H2,H3,U4,H4,compartment,R1,R2,R3,R8,R9,R10
4.44,2.198057823279929,0.9844803617342123,0.23690340887152983,0.0065480066374292495,0.00025850451464821023,4.884635344805449e-06,0.24440445319379753,0.5,0.3,0.09844803617342124,0.1,0.0038780174149117327,0.5,0.3,2.5850451464821024e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04957283990270724,0.005869181878019415,0.0021980578232799293,0.001478589489337982,3.011961038735147e-08,6.548006637429249e-06
4.45,2.1984728113188776,0.9844817776602554,0.23739538231568608,0.006562726666519826,0.0002591020751986212,4.896468160035786e-06,0.24441300302496374,0.5,0.3,0.09844817776602555,0.1,0.003886622320027228,0.5,0.3,2.591020751986212e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049571860932035076,0.00588138032265779,0.0021984728113188775,0.0014785874256504805,3.024367807666999e-08,6.5627266665198265e-06
4.46,2.198887663440078,0.9844831924185504,0.23788730885411957,0.006577446526540978,0.0002596996637328863,4.908301556848053e-06,0.2444215474278741,0.5,0.3,0.09844831924185504,0.1,0.003895226626238896,0.5,0.3,2.5969966373288634e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049570881954185186,0.0058935776396776725,0.002198887663440078,0.0014785853636707048,3.036793902874201e-08,6.577446526540978e-06
4.47,2.1993023796560744,0.9844846060103263,0.23837918863924767,0.006592166217509535,0.00026029728025353207,4.920135535296424e-06,0.24443008640658037,0.5,0.3,0.09844846060103263,0.1,0.0039038303336173972,0.5,0.3,2.602972802535321e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956990296915657,0.005905773832811682,0.0021993023796560746,0.0014785833033968499,3.0492392943897304e-08,6.592166217509535e-06
4.48,2.1997169599793747,0.9844860184368115,0.23887102182246636,0.0066068857394423084,0.00026089492476308486,4.931970095435067e-06,0.24443861996512922,0.5,0.3,0.09844860184368115,0.1,0.003912433442233367,0.5,0.3,2.6089492476308486e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956892397694824,0.005917968905767213,0.0021997169599793746,0.001478581244827111,3.061703952313892e-08,6.606885739442308e-06
4.49,2.200131404422449,0.9844874296992341,0.2393628085541582,0.006621605092356095,0.00026149259726407055,4.943805237318146e-06,0.24444714810756235,0.5,0.3,0.09844874296992341,0.1,0.003921035952157423,0.5,0.3,2.6149259726407058e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956794497755919,0.005930162862226624,0.0022001314044224492,0.0014785791879596835,3.074187846814136e-08,6.621605092356095e-06
4.5,2.2005457129977315,0.9844888397988214,0.23985454898370082,0.006636324276267677,0.00026209029775901496,4.955640960999824e-06,0.24445567083791628,0.5,0.3,0.09844888397988215,0.1,0.003929637863460163,0.5,0.3,2.6209029775901497e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049566965970988426,0.005942355705847458,0.0022005457129977315,0.0014785771327927649,3.086690948124865e-08,6.6363242762676775e-06
4.51,2.2009598857176185,0.9844902487368005,0.24034624325947485,0.006651043291193821,0.00026268802625044335,4.967477266534259e-06,0.2444641881602227,0.5,0.3,0.09844902487368005,0.1,0.003938239176212167,0.5,0.3,2.6268802625044335e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956598695723496,0.005954547440262626,0.0022009598857176183,0.001478575079324553,3.099213226547251e-08,6.651043291193821e-06
4.5200000000000005,2.201373922594471,0.9844916565143974,0.24083789152887192,0.006665762137151281,0.000263285782740881,4.979314153975607e-06,0.24447270007850816,0.5,0.3,0.09844916565143974,0.1,0.003946839890483995,0.5,0.3,2.6328578274088102e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0495650079362978,0.005966738069080613,0.002201373922594471,0.0014785730275532459,3.1117546524490486e-08,6.665762137151282e-06
4.53,2.201787823640613,0.9844930631328379,0.24132949393830244,0.00668048081415679,0.00026388356723285256,4.991151623378017e-06,0.2444812065967943,0.5,0.3,0.0984493063132838,0.1,0.003955440006346186,0.5,0.3,2.6388356723285258e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956402890817595,0.005978927595885675,0.002201787823640613,0.0014785709774770433,3.1243151962644027e-08,6.68048081415679e-06
4.54,2.2022015888683337,0.9844944685933467,0.24182105063320375,0.00669519932222707,0.00026448137972888257,5.002989674795638e-06,0.24448970771909762,0.5,0.3,0.09844944685933467,0.1,0.00396403952386926,0.5,0.3,2.6448137972888257e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049563049872868414,0.005991116024238027,0.002202201588868334,0.0014785689290941469,3.136894828493675e-08,6.695199322227071e-06
4.55,2.2026152182898864,0.9844958728971479,0.2423125617580476,0.006709917661378829,0.0002650792202314953,5.014828308282613e-06,0.24449820344942982,0.5,0.3,0.0984495872897148,0.1,0.003972638443123721,0.5,0.3,2.650792202314953e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049562070830374214,0.006003303357674039,0.0022026152182898864,0.0014785668824027576,3.149493519703252e-08,6.709917661378829e-06
4.5600000000000005,2.2030287119174887,0.9844972760454648,0.24280402745634794,0.006724635831628756,0.0002656770887432147,5.0266675238930824e-06,0.24450669379179762,0.5,0.3,0.09844972760454648,0.1,0.003981236764180047,0.5,0.3,2.656770887432147e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956109178069235,0.006015489599706423,0.0022030287119174886,0.001478564837401079,3.162111240525359e-08,6.724635831628756e-06
4.57,2.203442069763323,0.9844986780395197,0.24329544787066834,0.006739353832993526,0.0002662749852665642,5.03850732168118e-06,0.24451517875020268,0.5,0.3,0.09844986780395198,0.1,0.0039898344871087035,0.5,0.3,2.662749852665642e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04956011272382184,0.006027674753824422,0.002203442069763323,0.0014785627940873153,3.17474796165788e-08,6.739353832993526e-06
4.58,2.203855291839537,0.9845000788805343,0.24378682314262978,0.0067540716654898,0.0002668729098040672,5.050347701701039e-06,0.2445236583286418,0.5,0.3,0.09845000788805343,0.1,0.003998431611980133,0.5,0.3,2.6687290980406718e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049559133659761695,0.006039858823493998,0.002203855291839537,0.0014785607524596726,3.18740365386418e-08,6.7540716654898005e-06
4.59,2.2042683781582433,0.984501478569729,0.2442781534129179,0.006768789329134224,0.0002674708623582467,5.062188664006787e-06,0.24453213253110687,0.5,0.3,0.09845014785697291,0.1,0.0040070281388647575,0.5,0.3,2.6747086235824667e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955815458851093,0.006052041812158012,0.002204268378158243,0.0014785587125163578,3.2000782879729134e-08,6.768789329134224e-06
4.6000000000000005,2.204681328731521,0.9845028771083237,0.24476943882129037,0.006783506823943429,0.0002680688429316255,5.074030208652549e-06,0.2445406013615848,0.5,0.3,0.09845028771083238,0.1,0.004015624067832984,0.5,0.3,2.680688429316255e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049557175510068545,0.006064223723236407,0.002204681328731521,0.0014785566742555795,3.2127718348778506e-08,6.783506823943429e-06
4.61,2.205094143571414,0.9845042744975369,0.24526067950658417,0.006798224149934026,0.00026866685152672585,5.08587233569244e-06,0.24454906482405755,0.5,0.3,0.09845042744975369,0.1,0.004024219398955195,0.5,0.3,2.6866685152672587e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955619642443359,0.006076404560126388,0.002205094143571414,0.0014785546376755478,3.225484265537688e-08,6.7982241499340264e-06
4.62,2.2055068226899333,0.9845056707385862,0.2457518756067229,0.0068129413071226184,0.00026926488814606994,5.097715045180579e-06,0.2445575229225024,0.5,0.3,0.09845056707385863,0.1,0.004032814132301758,0.5,0.3,2.6926488814606996e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955521733160504,0.006088584326202602,0.0022055068226899334,0.001478552602774474,3.2382155509758806e-08,6.812941307122619e-06
4.63,2.205919366099055,0.9845070658326882,0.24624302725872382,0.006827658295525789,0.00026986295279217957,5.1095583371710745e-06,0.2445659756608915,0.5,0.3,0.09845070658326882,0.1,0.004041408267943018,0.5,0.3,2.698629527921796e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955423823158194,0.006100763024817314,0.002205919366099055,0.0014785505695505711,3.25096566228045e-08,6.827658295525789e-06
4.64,2.2063317738107218,0.9845084597810585,0.2467341345987049,0.0068423751151601075,0.00027046104546757626,5.121402211718035e-06,0.2445744230431923,0.5,0.3,0.09845084597810586,0.1,0.004050001805949302,0.5,0.3,2.704610454675763e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0495532591243633,0.006112940659300583,0.002206331773810722,0.0014785485380020542,3.263734570603813e-08,6.842375115160107e-06
4.65,2.206744045836844,0.9845098525849114,0.24722519776189197,0.006857091766042129,0.0002710591661747813,5.133246668875562e-06,0.24458286507336732,0.5,0.3,0.09845098525849115,0.1,0.00405859474639092,0.5,0.3,2.710591661747813e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955228000994814,0.006125117232960431,0.0022067440458368444,0.0014785465081271396,3.2765222471626e-08,6.857091766042129e-06
4.66,2.207156182189298,0.9845112442454602,0.2477162168826253,0.006871808248188391,0.00027165731491631543,5.145091708697753e-06,0.24459130175537422,0.5,0.3,0.09845112442454602,0.1,0.004067187089338156,0.5,0.3,2.7165731491631544e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955130088833548,0.0061372927490830126,0.0022071561821892984,0.0014785444799240452,3.289328663237476e-08,6.871808248188391e-06
4.67,2.207568182879928,0.9845126347639169,0.24820719209436684,0.006886524561615418,0.0002722554916946993,5.1569373312387e-06,0.2445997330931658,0.5,0.3,0.0984512634763917,0.1,0.004075778834861282,0.5,0.3,2.722554916946993e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04955032175952434,0.006149467210932795,0.002207568182879928,0.001478542453390991,3.3021537901729674e-08,6.886524561615418e-06
4.68,2.207980047920544,0.9845140241414925,0.2486981235297068,0.00690124070633972,0.0002728536965124533,5.168783536552493e-06,0.24460815909069017,0.5,0.3,0.09845140241414925,0.1,0.004084369983030547,0.5,0.3,2.728536965124533e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049549342623513744,0.006161640621752715,0.0022079800479205443,0.0014785404285261982,3.314997599377283e-08,6.90124070633972e-06
4.69,2.2083917773229254,0.9845154123793965,0.24918901132037044,0.0069159566823777914,0.0002734519293720974,5.180630324693217e-06,0.2446165797518904,0.5,0.3,0.09845154123793966,0.1,0.004092960533916182,0.5,0.3,2.7345192937209744e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04954836348030271,0.006173812984764351,0.0022083917773229253,0.0014785384053278906,3.327860062322138e-08,6.915956682377792e-06
4.7,2.2088033710988184,0.9845167994788376,0.24967985559722453,0.006930672489746109,0.0002740501902761513,5.192477695714949e-06,0.24462499508070495,0.5,0.3,0.09845167994788377,0.1,0.004101550487588397,0.5,0.3,2.7405019027615132e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04954738432989027,0.006185984303168081,0.0022088033710988184,0.0014785363837942927,3.340741150542574e-08,6.930672489746109e-06
4.71,2.2092148292599374,0.9845181854410228,0.2501706564902842,0.006945388128461137,0.0002746484792271345,5.204325649671765e-06,0.24463340508106746,0.5,0.3,0.09845181854410229,0.1,0.004110139844117386,0.5,0.3,2.746484792271345e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04954640517227544,0.006198154580143254,0.0022092148292599373,0.001478534363923632,3.3536408356367944e-08,6.945388128461137e-06
4.72,2.209626151817965,0.984519570267158,0.2506614141287193,0.0069601035985393245,0.000275246796227566,5.216174186617737e-06,0.24464180975690658,0.5,0.3,0.0984519570267158,0.1,0.004118728603573319,0.5,0.3,2.7524679622756604e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049545426007457254,0.006210323818848344,0.002209626151817965,0.0014785323457141377,3.366559089265984e-08,6.960103598539325e-06
4.73,2.2100373387845518,0.9845209539584479,0.2511521286408609,0.006974818899997107,0.00027584514127996476,5.22802330660693e-06,0.24465020911214647,0.5,0.3,0.09845209539584479,0.1,0.004127316766026353,0.5,0.3,2.758451412799648e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049544446835434734,0.006222492022421117,0.002210037338784552,0.0014785303291640402,3.379495883154131e-08,6.9748188999971075e-06
4.74,2.2104483901713174,0.9845223365160957,0.25164280015420754,0.0069895340328509,0.0002764435143868492,5.2398730096934034e-06,0.24465860315070637,0.5,0.3,0.09845223365160957,0.1,0.004135904331546619,0.5,0.3,2.7644351438684925e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0495434676562069,0.006234659193978777,0.0022104483901713174,0.0014785283142715727,3.3924511890878596e-08,6.989534032850901e-06
4.75,2.2108593059898505,0.9845237179413033,0.25213342879543177,0.007004248997117109,0.00027704191555073755,5.251723295931215e-06,0.2446669918765007,0.5,0.3,0.09845237179413034,0.1,0.004144491300204232,0.5,0.3,2.7704191555073755e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04954248846977279,0.006246825336618134,0.0022108593059898506,0.0014785263010349695,3.405424978916258e-08,7.004248997117109e-06
4.76,2.2112700862517083,0.9845250982352715,0.25262401469038626,0.007018963792812121,0.00027764034477414777,5.263574165374415e-06,0.24467537529343938,0.5,0.3,0.09845250982352716,0.1,0.0041530776720692915,0.5,0.3,2.776403447741478e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04954150927613144,0.006258990453415751,0.0022112700862517085,0.0014785242894524682,3.418417224550703e-08,7.018963792812122e-06
4.7700000000000005,2.211680730968417,0.9845264773991993,0.2531145579641101,0.007033678419952313,0.00027823880205959755,5.275425618077052e-06,0.24468375340542733,0.5,0.3,0.09845264773991994,0.1,0.00416166344721187,0.5,0.3,2.7823880205959756e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04954053007528188,0.006271154547428106,0.0022116807309684175,0.0014785222795223067,3.431427897964691e-08,7.033678419952313e-06
4.78,2.212091240151473,0.9845278554342847,0.25360505874083467,0.00704839287855404,0.0002788372874096041,5.287277654093167e-06,0.2446921262163649,0.5,0.3,0.09845278554342847,0.1,0.004170248625702027,0.5,0.3,2.788372874096041e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049539550867223114,0.006283317621691733,0.002212091240151473,0.0014785202712427263,3.4444569711936625e-08,7.04839287855404e-06
4.79,2.2125016138123414,0.9845292323417241,0.25409551714399015,0.007063107168633647,0.0002794358008266845,5.299130273476796e-06,0.2447004937301477,0.5,0.3,0.09845292323417242,0.1,0.004178833207609801,0.5,0.3,2.794358008266845e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953857165195421,0.006295479679223378,0.0022125016138123416,0.00147851826461197,3.4575044163348376e-08,7.063107168633647e-06
4.8,2.212911851962458,0.9845306081227124,0.2545859332962112,0.007077821290207463,0.0002800343423133556,5.310983476281974e-06,0.24470885595066663,0.5,0.3,0.09845306081227125,0.1,0.004187417193005211,0.5,0.3,2.800343423133556e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953759242947417,0.00630764072302015,0.002212911851962458,0.001478516259628283,3.470570205547046e-08,7.077821290207463e-06
4.8100000000000005,2.213321954613228,0.9845319827784433,0.2550763073193431,0.007092535243291803,0.0002806329118721338,5.322837262562728e-06,0.2447172128818079,0.5,0.3,0.09845319827784434,0.1,0.004196000581958259,0.5,0.3,2.8063291187213382e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953661319978206,0.006319800756059662,0.002213321954613228,0.001478514256289912,3.483654311050553e-08,7.092535243291803e-06
4.82,2.213731921776027,0.9845333563101091,0.2555666393344474,0.007107249027902964,0.0002812315095055352,5.334691632373079e-06,0.244725564527453,0.5,0.3,0.09845333563101091,0.1,0.004204583374538921,0.5,0.3,2.812315095055352e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049535633962876885,0.006331959781300186,0.002213731921776027,0.0014785122545951067,3.496756705126892e-08,7.107249027902965e-06
4.83,2.214141753462201,0.9845347287189002,0.256056929461808,0.007121962644057231,0.0002818301352160757,5.346546585767046e-06,0.24473391089147878,0.5,0.3,0.09845347287189003,0.1,0.004213165570817163,0.5,0.3,2.818301352160757e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049534654718757704,0.006344117801680783,0.0022141417534622013,0.0014785102545421182,3.5098773601187e-08,7.121962644057231e-06
4.84,2.214551449683067,0.984536100006006,0.256547177820937,0.007136676091770874,0.00028242878900627084,5.358402122798642e-06,0.24474225197775748,0.5,0.3,0.0984536100006006,0.1,0.004221747170862928,0.5,0.3,2.8242878900627087e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953367546742354,0.006356274820121463,0.002214551449683067,0.0014785082561292004,3.523016248429547e-08,7.136676091770874e-06
4.8500000000000005,2.2149610104499113,0.9845374701726142,0.25703738453058006,0.007151389371060146,0.000283027470878636,5.370258243521876e-06,0.24475058779015665,0.5,0.3,0.09845374701726142,0.1,0.004230328174746135,0.5,0.3,2.83027470878636e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953269620887343,0.006368430839523312,0.0022149610104499114,0.001478506259354609,3.5361733425237724e-08,7.1513893710601465e-06
4.86,2.215370435773993,0.984538839219911,0.2575275497087224,0.007166102481941287,0.00028362618083568593,5.382114947990749e-06,0.24475891833253913,0.5,0.3,0.09845388392199111,0.1,0.004238908582536695,0.5,0.3,2.8362618083568594e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953171694310642,0.006380585862768645,0.002215370435773993,0.001478504264216602,3.549348614926311e-08,7.166102481941287e-06
4.87,2.215779725666541,0.9845402071490813,0.25801767347259424,0.007180815424430521,0.00028422491887993554,5.393972236259261e-06,0.24476724360876317,0.5,0.3,0.09845402071490814,0.1,0.00424748839430449,0.5,0.3,2.8422491887993556e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04953073767012155,0.006392739892721131,0.002215779725666541,0.0014785022707134398,3.562542038222535e-08,7.180815424430521e-06
4.88,2.2161888801387564,0.9845415739613083,0.25850775593867653,0.007195528198544059,0.00028482368501389914,5.405830108381404e-06,0.24477556362268252,0.5,0.3,0.09845415739613084,0.1,0.004256067610119387,0.5,0.3,2.8482368501389914e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049529758389917855,0.006404892932225941,0.0022161888801387566,0.0014785002788433841,3.5757535850580866e-08,7.195528198544059e-06
4.89,2.2165978992018114,0.9845429396577735,0.2589977972227063,0.007210240804298097,0.0002854224792400909,5.417688564411168e-06,0.2447838783781461,0.5,0.3,0.09845429396577736,0.1,0.0042646462300512345,0.5,0.3,2.854224792400909e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049528779102494376,0.006417044984109885,0.0022165978992018114,0.0014784982886047006,3.588983228138711e-08,7.2102408042980965e-06
4.9,2.21700678286685,0.9845443042396573,0.25948779743968226,0.007224953241708814,0.0002860213015610246,5.429547604402536e-06,0.24479218787899842,0.5,0.3,0.09845443042396573,0.1,0.004273224254169861,0.5,0.3,2.860213015610246e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049527799807850166,0.006429196051181539,0.00221700678286685,0.0014784962999956554,3.602230940230093e-08,7.224953241708814e-06
4.91,2.217415531144988,0.9845456677081385,0.25997775670386986,0.007239665510792374,0.00028662015197921374,5.441407228409486e-06,0.24480049212907928,0.5,0.3,0.09845456677081385,0.1,0.004281801682545075,0.5,0.3,2.8662015197921376e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049526820505984254,0.006441346136231381,0.002217415531144988,0.0014784943130145185,3.615496694157694e-08,7.239665510792374e-06
4.92,2.2178241440473134,0.9845470300643939,0.26046767512880714,0.00725437761156493,0.00028721903049717154,5.453267436485991e-06,0.24480879113222392,0.5,0.3,0.0984547030064394,0.1,0.004290378515246669,0.5,0.3,2.8721903049717156e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049525841196895695,0.006453495242031928,0.0022178241440473133,0.0014784923276595606,3.628780462806589e-08,7.25437761156493e-06
4.93,2.218232621584886,0.9845483913095993,0.26095755282730965,0.007269089544042617,0.00028781793711741096,5.465128228686021e-06,0.24481708489226306,0.5,0.3,0.09845483913095993,0.1,0.004298954752344412,0.5,0.3,2.8781793711741098e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049524861880583526,0.006465643371337863,0.002218232621584886,0.0014784903439290563,3.642082219121304e-08,7.2690895440426165e-06
