Time,Y3_1,Y4_1,Y11_1,Y2_1,Y1_1,Y5_1,Y6_1,Y7_1,Y8_1,Y10_1,Y9_1,k1p_1,k1pp_1,k1_1,k2_1,kminus2_1,k3_1,k3p_1,k4_1,kminus4_1,kminus1_1,k5_1,k6_1,kminus6_1,k7_1,k8_1,k9_1,K10_1,k17_1,k18_1,k19_1,k20_1,k21_1,k22_1,k23_1,k24_1,k25_1,k25p_1,k26_1,k26p_1,k27_1,k28_1,k29_1,cell_1,_1,pRBE2Fcomplexformation_1,cycECDK2activation_1,cycECDK2deactivation_1,cycECDK2synthesis_1,E2Fsynthesis_1,E2Fdegradation_1,cycECDK2degradation_1,cycDCDK4synthesis_1,cycDCDK4degradation_1,p27synthesis_1,p27degradationviacycECDK2_1,cycECDK2p27complexformation_1,cycECDK2p27deassociation_1,cycDCDK4p16complexformation_1,E2Fautostimulation_1,cycDCDK4p27complexformation_1,cycDCDK4p27complexdeassociation_1,acycECDK2degradation_1,p27degradation_1,_20,p16degradation_1,p16synthesisinhibitedbypRB_1,pRBpdephosphorilation_1,pRBsynthesis_1,pRBdegradation_1,pRBpdephosphorylation_1
0.76,1.9491428692920318,0.0008532585930857275,0.010849260126871915,0.011073071532874448,0.001129305372707359,0.06228602517317237,0.0007995778668265552,14.965537691892703,0.9980501710706027,4.778459363877613,0.00042111090262224803,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014097661567445728,5.314608620816326e-08,1.2504879174448027e-06,0.001129305372707359,0.001211627202181733,1e-06,1.365213748937164e-05,0.00022146143065748897,0.018,0.003997889334132776,1e-05,0.03380132424181784,0.03380132424181784,0.0349317559874711,0.01337262620710324,8.532585930857276e-09,0.0005983056351797989,4.2111090262224805e-06,1.2753306248257073e-07,0.014965537691892702,0.2,0.47784593638776135,0.00998755829385381,0.006766605201380188,0.01,0.0006228602517317237,1.0849260126871915e-05
0.77,1.9491287415194256,0.0008672588111124404,0.010863279873343845,0.01109435104675195,0.0011293278666537337,0.062447569008595716,0.0007999317454721935,14.965055490306398,0.9980388666521056,4.7756484691136665,0.00042705277840925717,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014158959407977927,5.41582044552568e-08,1.2529159799535998e-06,0.0011293278666537337,0.0012315075117796653,1e-06,1.3876140977799048e-05,0.000221887020935039,0.018,0.003999658727360967,1e-05,0.033800908382444934,0.033800908382444934,0.0349313603328237,0.013370674854808964,8.672588111124405e-09,0.0005985511479724515,4.270527784092571e-06,1.275381430400673e-07,0.014965055490306398,0.2,0.4775648469113667,0.009987526065535947,0.006767892469087593,0.01,0.0006244756900859572,1.0863279873343846e-05
0.78,1.9491145524509423,0.000881318081660058,0.010877360785351668,0.011115825708140925,0.0011293503619401407,0.06260910968877985,0.0008002855827886994,14.964573296041937,0.9980275620316628,4.772840403019813,0.0004329965148050647,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.001422027364375941,5.5178540445359607e-08,1.2553661786752477e-06,0.0011293503619401407,0.0012514716759572824,1e-06,1.4101089306560928e-05,0.0002223165141628185,0.018,0.004001427913943497,1e-05,0.033800492536329454,0.033800492536329454,0.0349309646711082,0.013368723772208567,8.81318081660058e-09,0.0005987966130703566,4.329965148050647e-06,1.275432240014327e-07,0.014964573296041938,0.2,0.4772840403019813,0.009987493838055543,0.006769178930516188,0.01,0.0006260910968877985,1.0877360785351668e-05
0.79,1.9491003020702755,0.000895436411592185,0.010891502878672623,0.01113749631631809,0.001129372858571052,0.06277064720650777,0.0008006393787872197,14.964091109099572,0.9980162572094782,4.770035162766088,0.0004389421111467894,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014281604262146304,5.6207123087914335e-08,1.2578386052084722e-06,0.001129372858571052,0.0012715197044609026,1e-06,1.4326982585474961e-05,0.0002227499263263618,0.018,0.004003196893936098,1e-05,0.033800076703602897,0.033800076703602897,0.03493056900233174,0.013366772963285822,8.954364115921851e-09,0.000599042030485242,4.389421111467894e-06,1.2754830536769493e-07,0.014964091109099572,0.2,0.4770035162766088,0.009987461611414027,0.006770464585764215,0.01,0.0006277064720650777,1.0891502878672624e-05
0.8,1.9490859903611317,0.0009096138077582091,0.01090570616907096,0.011159363670496804,0.0011293953565506372,0.06293218155456407,0.000800993133442649,14.963608929479554,0.9980049521857568,4.767232745525318,0.00044488956677159175,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014342951250136135,5.724398129437796e-08,1.2603333511518967e-06,0.0011293953565506372,0.001291651607016657,1e-06,1.4553820924131347e-05,0.0002231872734099361,0.018,0.004004965667213245,1e-05,0.03379966088438772,0.03379966088438772,0.034930173326501494,0.013364822431410545,9.096138077582092e-09,0.0005992874002017116,4.448895667715918e-06,1.275533871398141e-07,0.014963608929479554,0.2,0.47672327455253183,0.009987429385612825,0.006771749434930619,0.01,0.0006293218155456406,1.090570616907096e-05
0.81,1.9490716173072307,0.0009238502769929711,0.010919970672297608,0.01118142856982687,0.00112941785588285,0.06309371272573489,0.0008013468467012114,14.96312675718213,0.9979936469607049,4.764433148473127,0.00045083888101642324,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.001440431459443946,5.8289143978185116e-08,1.2628505081041106e-06,0.00112941785588285,0.001311867393330019,1e-06,1.4781604431887538e-05,0.0002236285713965374,0.018,0.004006734233506057,1e-05,0.03379924507879989,0.03379924507879989,0.034929777643624677,0.013362872179466825,9.238502769929713e-09,0.0005995327221829212,4.508388810164233e-06,1.2755846931870143e-07,0.01496312675718213,0.2,0.47644331484731267,0.009987397160653359,0.006773033478115045,0.01,0.0006309371272573489,1.0919970672297608e-05
0.8200000000000001,1.949057182892306,0.0009381458261165163,0.010934296404089924,0.01120369181339434,0.0011294403565714618,0.06325524071280797,0.0008017005184860889,14.962644592207544,0.9979823415345296,4.761636368787933,0.00045679005321784034,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014465694281532997,5.934264005471633e-08,1.2653901676636872e-06,0.0011294403565714618,0.001332167073085453,1e-06,1.5010333217864261e-05,0.0002240738362678868,0.018,0.004008502592430445,1e-05,0.03379882928694989,0.03379882928694989,0.03492938195370854,0.013360922209948263,9.381458261165164e-09,0.0005997779963747931,4.5679005321784035e-06,1.2756355190522708e-07,0.014962644592207544,0.2,0.4761636368787933,0.009987364936537053,0.006774316715417839,0.01,0.0006325524071280797,1.0934296404089924e-05
0.8300000000000001,1.9490426871001054,0.0009525004619338937,0.01094868338017149,0.011226154200221317,0.0011294628586200988,0.06341676550857267,0.0008020541487019046,14.962162434556046,0.9979710359074393,4.758842403650953,0.000462743082711857,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014527090297701943,6.040449844126889e-08,1.2679524214291997e-06,0.0011294628586200988,0.001352550655946129,1e-06,1.52400073909423e-05,0.00022452308400442634,0.018,0.004010270743509523,1e-05,0.03379841350894385,0.03379841350894385,0.03492898625676038,0.013358972525033767,9.525004619338938e-09,0.0006000232227093734,4.62743082711857e-06,1.2756863490022851e-07,0.014962162434556045,0.2,0.47588424036509536,0.009987332713265335,0.006775599146940047,0.01,0.0006341676550857267,1.0948683380171491e-05
0.84,1.9490281299143903,0.0009669141912349852,0.01096313161625194,0.01124881652926575,0.0011294853620322897,0.06357828710581993,0.0008024077372385178,14.961680284227874,0.9979597300796432,4.756051250246199,0.0004686979688338199,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014588502629075866,6.147474805702958e-08,1.2705373609992532e-06,0.0011294853620322897,0.001373018151553679,1e-06,1.5470627059759765e-05,0.00022497633058531498,0.018,0.00401203868619259,1e-05,0.03379799774488498,0.03379799774488498,0.03492859055278752,0.013357023126651667,9.669141912349854e-09,0.0006002684011076716,4.686979688338199e-06,1.2757371830452125e-07,0.014961680284227875,0.2,0.47560512502461993,0.009987300490839625,0.006776880772783406,0.01,0.0006357828710581993,1.096313161625194e-05
0.85,1.9490135113189366,0.000981387020794363,0.010977641128026811,0.011271679599421226,0.001129507866811502,0.06373980549734232,0.0008027612839741414,14.961198141223273,0.9979484240513515,4.753262905760479,0.0004746547109183065,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014649931261658164,6.255341782304894e-08,1.2731450779724994e-06,0.001129507866811502,0.0013935695695279954,1e-06,1.5702192332709807e-05,0.00022543359198842452,0.018,0.004013806419870708,1e-05,0.03379758199487461,0.03379758199487461,0.03492819484179731,0.013355074016532293,9.813870207943632e-09,0.0006005135314819967,4.746547109183065e-06,1.27578802118907e-07,0.014961198141223273,0.2,0.47532629057604797,0.00998726826926135,0.006778161593050344,0.01,0.0006373980549734232,1.0977641128026811e-05
0.86,1.9489988312975346,0.0009959189573711742,0.010992211931177437,0.011294744209516771,0.001129530372961157,0.063901320675934,0.0008031147887777436,14.960716005542483,0.9979371178227753,4.750477367383399,0.0004806133082990459,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014711376181348716,6.364053666221725e-08,1.2757756639476349e-06,0.001129530372961157,0.0014142049194670674,1e-06,1.5934703317938787e-05,0.00022589488419033543,0.018,0.004015573943888718,1e-05,0.03379716625901271,0.03379716625901271,0.034927799123797135,0.013353125196248497,9.959189573711743e-09,0.0006007586137377531,4.806133082990459e-06,1.2758388634417706e-07,0.014960716005542484,0.2,0.47504773673833994,0.009987236048531932,0.006779441607843984,0.01,0.00063901320675934,1.0992211931177437e-05
0.87,1.9489840898339887,0.0010105100077090526,0.011006844041370846,0.011318011158316639,0.001129552880484638,0.06406283263439078,0.0008034682515108828,14.960233877185745,0.9979258113941266,4.747694632307357,0.00048657376030885875,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014772837373961247,6.473613349924197e-08,1.2784292105233833e-06,0.001129552880484638,0.0014349242109468546,1e-06,1.6168160123344842e-05,0.00022636022316633277,0.018,0.004017341257554414,1e-05,0.03379675053739804,0.03379675053739804,0.03492740339879444,0.013351176667246584,1.0105100077090527e-08,0.0006010036477748153,4.865737603088588e-06,1.2758897098111428e-07,0.014960233877185746,0.2,0.4747694632307357,0.009987203828652789,0.006780720817268133,0.01,0.0006406283263439078,1.1006844041370846e-05
0.88,1.9489692869121182,0.0010251601785360436,0.011021537474259685,0.011341481244520103,0.0011295753893852975,0.06422434136551006,0.0008038216720291851,14.959751756153295,0.9979145047656185,4.744914697727542,0.0004925360662796091,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014834314825237227,6.58402372606261e-08,1.2811058092984844e-06,0.0011295753893852975,0.0014557274535211817,1e-06,1.64025628565767e-05,0.00022682962489040204,0.018,0.004019108360145926,1e-05,0.03379633483012849,0.03379633483012849,0.03492700766679665,0.01334922843087123,1.0251601785360437e-08,0.000601248633488634,4.925360662796091e-06,1.2759405603049466e-07,0.014959751756153295,0.2,0.47449146977275425,0.00998717160962535,0.00678199922142729,0.01,0.0006422434136551005,1.1021537474259686e-05
0.89,1.9489544225157567,0.0010398694765645393,0.01103629224548216,0.01136515526676125,0.0011295978996664702,0.06438584686209092,0.0008041750501835713,14.959269642445374,0.9979031979374647,4.742137560841936,0.0004985002255421647,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014895808520857508,6.695287687464707e-08,1.283805551871683e-06,0.0011295978996664702,0.0014766146567216456,1e-06,1.6637911625032627e-05,0.00022730310533522501,0.018,0.004020875250917857,1e-05,0.033795919137301365,0.033795919137301365,0.03492661192781127,0.01334728048838612,1.0398694765645394e-08,0.0006014935707711542,4.985002255421647e-06,1.275991414930901e-07,0.014959269642445374,0.2,0.47421375608419364,0.009987139391451034,0.006783276820426638,0.01,0.0006438584686209092,1.103629224548216e-05
0.9,1.9489394966287525,0.0010546379084912247,0.011051108370661974,0.011389034023608765,0.0011296204113314787,0.06454734911693406,0.0008045283858212477,14.95878753606222,0.9978918909098801,4.739363218851308,0.0005044662374263654,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0014957318446451669,6.807408127133625e-08,1.286528529841714e-06,0.0011296204113314787,0.001497585830057539,1e-06,1.6874206535859597e-05,0.00022778068047217532,0.018,0.0040226419291062385,1e-05,0.0337955034590136,0.0337955034590136,0.034926216181845805,0.013345332840990624,1.0546379084912248e-08,0.0006017384595115568,5.0446623742636545e-06,1.276042273696699e-07,0.01495878753606222,0.2,0.4739363218851308,0.009987107174131262,0.006784553614372044,0.01,0.0006454734911693407,1.1051108370661974e-05
0.91,1.9489245092349687,0.001069465480997033,0.011065985865408275,0.011413118313565727,0.001129642924383636,0.06470884812284183,0.0008048816787864752,14.958305437004066,0.9978805836830801,4.736591668959212,0.0005104341012609978,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.001501884458760529,6.920387938245899e-08,1.2892748348072822e-06,0.001129642924383636,0.0015186409830157867,1e-06,1.7111447695952528e-05,0.00022826236627131454,0.018,0.004024408393932376,1e-05,0.03379508779536183,0.03379508779536183,0.03492582042890781,0.013343385489832731,1.069465480997033e-08,0.0006019832995968347,5.104341012609978e-06,1.276093136610013e-07,0.014958305437004066,0.2,0.47365916689592125,0.009987074957667458,0.006785829603370059,0.01,0.0006470884812284183,1.1065985865408274e-05
0.92,1.9489094603182833,0.0010843522007471062,0.01108092474531563,0.011437408935069393,0.0011296654388262487,0.06487034387261824,0.0008052349289211693,14.95782334527115,0.9978692762572814,4.733822908371989,0.0005164038163737765,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.001508038692986561,7.034230014149515e-08,1.2920445583670426e-06,0.0011296654388262487,0.0015397801250608908,1e-06,1.73496352119537e-05,0.00022874817870138786,0.018,0.0040261746446058466,1e-05,0.03379467214644248,0.03379467214644248,0.034925424669004855,0.013341438436019126,1.0843522007471063e-08,0.0006022280909122411,5.164038163737765e-06,1.2761440036785012e-07,0.01495782334527115,0.2,0.47338229083719896,0.009987042742061041,0.006787104787527915,0.01,0.0006487034387261824,1.108092474531563e-05
0.93,1.9488943498625884,0.0010992980743907636,0.011095925025963974,0.011461906686490992,0.0011296879546626184,0.06503183635906894,0.0008055881360653839,14.957341260863705,0.9978579686327014,4.731056934298759,0.0005223753820913292,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015141945458746115,7.148937248361973e-08,1.2948377921195798e-06,0.0011296879546626184,0.0015610032656348841,1e-06,1.7588769190252218e-05,0.00022923813372981985,0.018,0.00402794068032692,1e-05,0.033794256512351815,0.033794256512351815,0.03492502890214455,0.013339491680623313,1.0992980743907637e-08,0.0006024728333416526,5.223753820913293e-06,1.2761948749098103e-07,0.014957341260863706,0.2,0.4731056934298759,0.00998701052731343,0.006788379166953528,0.01,0.0006503183635906893,1.1095925025963974e-05
0.9400000000000001,1.9488791778517915,0.0011143031085614704,0.011110986722918584,0.011486612366135506,0.001129710471896043,0.06519332557500128,0.0008059413000577076,14.956859183781969,0.9978466608095584,4.728293743951421,0.0005283487977391841,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015203520159730284,7.264512534568394e-08,1.2976546276633866e-06,0.001129710471896043,0.0015823104141572879,1e-06,1.782884973698353e-05,0.00022973224732271012,0.018,0.004029706500288538,1e-05,0.03379384089318598,0.03379384089318598,0.03492463312833455,0.01333754522469227,1.1143031085614705e-08,0.0006027175267678652,5.283487977391841e-06,1.2762457503115803e-07,0.01495685918378197,0.2,0.47282937439514217,0.009986978313426048,0.00678965274175549,0.01,0.0006519332557500128,1.1110986722918584e-05
0.9500000000000001,1.9488639442698148,0.0011293673098768137,0.011126109851730057,0.011511526772241465,0.0011297329905298199,0.06535481151322428,0.0008062944207355816,14.956377114026171,0.9978353527880717,4.725533334544652,0.0005343240626417602,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015265111018274596,7.380958766619632e-08,1.3004951565968434e-06,0.0011297329905298199,0.0016037015800250754,1e-06,1.806987695802902e-05,0.00023023053544482929,0.018,0.004031472103677908,1e-05,0.033793425289041085,0.033793425289041085,0.034924237347582515,0.013335599069251766,1.1293673098768138e-08,0.0006029621710728321,5.343240626417602e-06,1.2762966298914502e-07,0.014956377114026172,0.2,0.4725533334544652,0.009986946100400311,0.006790925512043074,0.01,0.0006535481151322428,1.1126109851730056e-05
0.96,1.948848649100595,0.0011444906849384774,0.011141294427934273,0.01153665070298073,0.0011297555105672455,0.06551629416654862,0.000806647497935548,14.955895051596547,0.9978240445684612,4.7227757032959,0.0005403011761223606,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015326718019810894,7.4982788385304e-08,1.3033594705181968e-06,0.0011297555105672455,0.0016251767726126378,1e-06,1.831185095901564e-05,0.0002307330140596146,0.018,0.00403323748967774,1e-05,0.03379300970001319,0.03379300970001319,0.03492384155989615,0.013333653215310525,1.1444906849384775e-08,0.00060320676613785,5.403011761223606e-06,1.2763475136570575e-07,0.014955895051596549,0.2,0.47227757032959006,0.009986913888237645,0.0067921974779262305,0.01,0.0006551629416654863,1.1141294427934272e-05
0.97,1.948833292328084,0.001159673240332221,0.011156540467052375,0.011561984956458268,0.0011297780320116157,0.0656777735277867,0.0008070005314934619,14.955412996493328,0.9978127361509479,4.720020847425387,0.0005462801375031657,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015388341149748389,7.616475644477416e-08,1.3062476610255328e-06,0.0011297780320116157,0.001646736001271754,1e-06,1.855477184531554e-05,0.00023123969912916537,0.018,0.004035002657467309,1e-05,0.033792594126198346,0.033792594126198346,0.03492344576528318,0.013331707663863775,1.1596732403322212e-08,0.0006034513118437172,5.462801375031657e-06,1.2763984016160396e-07,0.014955412996493328,0.2,0.4720020847425387,0.009986881676939464,0.006793468639515586,0.01,0.000656777735277867,1.1156540467052376e-05
0.98,1.9488178739362487,0.0011749149826278634,0.011171847984590758,0.011587530330711974,0.0011298005548662263,0.06583924958975257,0.0008073535212446055,14.954930948716743,0.9978014275357536,4.717268764156102,0.0005522609461052302,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015449980393474755,7.73555207879757e-08,1.3091598197167615e-06,0.0011298005548662263,0.001668379275331566,1e-06,1.8798639722045816e-05,0.0002317506066142395,0.018,0.004036767606223028,1e-05,0.03379217856769255,0.03379217856769255,0.03492304996375138,0.01332976241589516,1.1749149826278634e-08,0.0006036958080708197,5.522609461052302e-06,1.276449293776033e-07,0.014954930948716744,0.2,0.4717268764156102,0.009986849466507188,0.006794738996922441,0.01,0.0006583924958975257,1.1171847984590758e-05
0.99,1.9488023939090706,0.0011902159183792625,0.011187216996041034,0.011613287623712446,0.0011298230791343738,0.06600072234526203,0.0008077064670238422,14.954448908267025,0.9977901187231011,4.7145194507138,0.0005582436012484796,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015511635736357582,7.855511035986076e-08,1.3120960381895913e-06,0.0011298230791343738,0.0016901066040985527,1e-06,1.90434546940682e-05,0.00023226575247424893,0.018,0.004038532335119211,1e-05,0.03379176302459185,0.03379176302459185,0.03492265415530854,0.0133278174723793,1.1902159183792626e-08,0.0006039402546992457,5.582436012484797e-06,1.2765001901446774e-07,0.014954448908267026,0.2,0.47145194507138,0.009986817256942233,0.006796008550258773,0.01,0.0006600072234526202,1.1187216996041034e-05
1.0,1.9487868522305463,0.001205576054124298,0.01120264751688002,0.011639257633362751,0.0011298456048193556,0.06616219178713252,0.0008080593686657351,14.953966875144403,0.997778809713214,4.711772904326999,0.0005642281022517068,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015573307163745523,7.976355410694626e-08,1.315056408041504e-06,0.0011298456048193556,0.001711917996856503,1e-06,1.9289216865988767e-05,0.00023278515266725503,0.018,0.004040296843328676,1e-05,0.03379134749699227,0.03379134749699227,0.03492225833996249,0.013325872834283771,1.205576054124298e-08,0.0006041846516088752,5.642281022517069e-06,1.2765510907296155e-07,0.014953966875144402,0.2,0.4711772904326999,0.009986785048246022,0.006797277299637231,0.01,0.0006616219178713252,1.120264751688002e-05
1.01,1.9487712488846871,0.001220995396384854,0.011218139562569715,0.011665441157498216,0.00112986813192447,0.06632365790818327,0.0008084122260046221,14.953484849349106,0.9977675005063167,4.709029122226978,0.0005702144484325705,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015634994660969012,8.09808809772957e-08,1.3180410208697337e-06,0.00112986813192447,0.0017338134628664928,1e-06,1.9535926342157666e-05,0.00023330882314996434,0.018,0.004042061130023111,1e-05,0.03379093198498988,0.03379093198498988,0.034921862517721086,0.01332392850257036,1.2209953963848541e-08,0.0006044289986794352,5.7021444843257045e-06,1.276601995538492e-07,0.014953484849349106,0.2,0.4709029122226978,0.009986752840419968,0.006798545245171137,0.01,0.0006632365790818327,1.1218139562569716e-05
1.02,1.9487555838555197,0.0012364739516668053,0.011233693148557286,0.011691838993886228,0.0011298906604530166,0.06648512070123519,0.0008087650388746697,14.953002830881363,0.9977561911026346,4.706288101647774,0.0005762026391075943,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0015696698213340768,8.22071199205008e-08,1.3210499682712444e-06,0.0011298906604530166,0.0017557930113668635,1e-06,1.9783583226668885e-05,0.00023383677987772456,0.018,0.004043825194373348,1e-05,0.03379051648868074,0.03379051648868074,0.034921466688592216,0.01332198447819595,1.2364739516668055e-08,0.0006046732957905406,5.762026391075943e-06,1.2766529045789542e-07,0.014953002830881364,0.2,0.47062881016477737,0.009986720633465491,0.006799812386974484,0.01,0.0006648512070123519,1.1233693148557287e-05
