Time,S,ES,k1,k2,default,re2,re12
2.9,2.7973701335916368,-2.7973701335916368,1.0,0.025,1.0,1.0,0.06993425333979092
2.91,2.8066696285729313,-2.8066696285729313,1.0,0.025,1.0,1.0,0.07016674071432329
2.92,2.8159667989710653,-2.8159667989710653,1.0,0.025,1.0,1.0,0.07039916997427663
2.93,2.8252616453671124,-2.8252616453671124,1.0,0.025,1.0,1.0,0.07063154113417781
2.94,2.834554168342,-2.834554168342,1.0,0.025,1.0,1.0,0.07086385420855
2.95,2.8438443684765113,-2.8438443684765113,1.0,0.025,1.0,1.0,0.07109610921191278
2.96,2.8531322463512834,-2.8531322463512834,1.0,0.025,1.0,1.0,0.07132830615878209
2.97,2.862417802546809,-2.862417802546809,1.0,0.025,1.0,1.0,0.07156044506367024
2.98,2.871701037643435,-2.871701037643435,1.0,0.025,1.0,1.0,0.07179252594108587
2.99,2.8809819522213638,-2.8809819522213638,1.0,0.025,1.0,1.0,0.07202454880553409
3.0,2.8902605468606524,-2.8902605468606524,1.0,0.025,1.0,1.0,0.07225651367151631
3.0100000000000002,2.899536822141213,-2.899536822141213,1.0,0.025,1.0,1.0,0.07248842055353033
3.02,2.9088107786428132,-2.9088107786428132,1.0,0.025,1.0,1.0,0.07272026946607034
3.0300000000000002,2.918082416945075,-2.918082416945075,1.0,0.025,1.0,1.0,0.07295206042362688
3.04,2.9273517376274754,-2.9273517376274754,1.0,0.025,1.0,1.0,0.07318379344068689
3.0500000000000003,2.936618741269348,-2.936618741269348,1.0,0.025,1.0,1.0,0.0734154685317337
3.06,2.9458834284498794,-2.9458834284498794,1.0,0.025,1.0,1.0,0.07364708571124699
3.0700000000000003,2.9551457997481134,-2.9551457997481134,1.0,0.025,1.0,1.0,0.07387864499370284
3.08,2.9644058557429473,-2.9644058557429473,1.0,0.025,1.0,1.0,0.07411014639357369
3.09,2.973663597013135,-2.973663597013135,1.0,0.025,1.0,1.0,0.07434158992532838
3.1,2.9829190241372863,-2.9829190241372863,1.0,0.025,1.0,1.0,0.07457297560343217
3.11,2.992172137693864,-2.992172137693864,1.0,0.025,1.0,1.0,0.0748043034423466
3.12,3.0014229382611886,-3.0014229382611886,1.0,0.025,1.0,1.0,0.07503557345652972
3.13,3.010671426417434,-3.010671426417434,1.0,0.025,1.0,1.0,0.07526678566043586
3.14,3.0199176027406325,-3.0199176027406325,1.0,0.025,1.0,1.0,0.07549794006851582
3.15,3.0291614678086685,-3.0291614678086685,1.0,0.025,1.0,1.0,0.07572903669521672
3.16,3.0384030221992844,-3.0384030221992844,1.0,0.025,1.0,1.0,0.07596007555498212
3.17,3.047642266490077,-3.047642266490077,1.0,0.025,1.0,1.0,0.07619105666225193
3.18,3.0568792012584995,-3.0568792012584995,1.0,0.025,1.0,1.0,0.0764219800314625
3.19,3.06611382708186,-3.06611382708186,1.0,0.025,1.0,1.0,0.0766528456770465
3.2,3.0753461445373227,-3.0753461445373227,1.0,0.025,1.0,1.0,0.07688365361343308
3.21,3.084576154201907,-3.084576154201907,1.0,0.025,1.0,1.0,0.07711440385504768
3.22,3.0938038566524892,-3.0938038566524892,1.0,0.025,1.0,1.0,0.07734509641631224
3.23,3.1030292524658,-3.1030292524658,1.0,0.025,1.0,1.0,0.07757573131164501
3.24,3.1122523422184276,-3.1122523422184276,1.0,0.025,1.0,1.0,0.0778063085554607
3.25,3.1214731264868143,-3.1214731264868143,1.0,0.025,1.0,1.0,0.07803682816217036
3.2600000000000002,3.1306916058472596,-3.1306916058472596,1.0,0.025,1.0,1.0,0.0782672901461815
3.27,3.139907780875918,-3.139907780875918,1.0,0.025,1.0,1.0,0.07849769452189796
3.2800000000000002,3.1491216521488012,-3.1491216521488012,1.0,0.025,1.0,1.0,0.07872804130372003
3.29,3.1583332202417753,-3.1583332202417753,1.0,0.025,1.0,1.0,0.0789583305060444
3.3000000000000003,3.167542485730564,-3.167542485730564,1.0,0.025,1.0,1.0,0.0791885621432641
3.31,3.1767494491907455,-3.1767494491907455,1.0,0.025,1.0,1.0,0.07941873622976864
3.3200000000000003,3.185954111197756,-3.185954111197756,1.0,0.025,1.0,1.0,0.07964885277994391
3.33,3.1951564723268864,-3.1951564723268864,1.0,0.025,1.0,1.0,0.07987891180817216
3.34,3.204356533153284,-3.204356533153284,1.0,0.025,1.0,1.0,0.0801089133288321
3.35,3.2135542942519533,-3.2135542942519533,1.0,0.025,1.0,1.0,0.08033885735629884
3.36,3.2227497561977536,-3.2227497561977536,1.0,0.025,1.0,1.0,0.08056874390494384
3.37,3.2319429195654026,-3.2319429195654026,1.0,0.025,1.0,1.0,0.08079857298913506
3.38,3.2411337849294712,-3.2411337849294712,1.0,0.025,1.0,1.0,0.08102834462323678
3.39,3.2503223528643903,-3.2503223528643903,1.0,0.025,1.0,1.0,0.08125805882160976
3.4,3.259508623944444,-3.259508623944444,1.0,0.025,1.0,1.0,0.08148771559861111
3.41,3.2686925987437747,-3.2686925987437747,1.0,0.025,1.0,1.0,0.08171731496859437
3.42,3.2778742778363807,-3.2778742778363807,1.0,0.025,1.0,1.0,0.08194685694590953
3.43,3.2870536617961177,-3.2870536617961177,1.0,0.025,1.0,1.0,0.08217634154490294
3.44,3.296230751196696,-3.296230751196696,1.0,0.025,1.0,1.0,0.0824057687799174
3.45,3.3054055466116847,-3.3054055466116847,1.0,0.025,1.0,1.0,0.08263513866529212
3.46,3.314578048614508,-3.314578048614508,1.0,0.025,1.0,1.0,0.0828644512153627
3.47,3.3237482577784476,-3.3237482577784476,1.0,0.025,1.0,1.0,0.0830937064444612
3.48,3.332916174676641,-3.332916174676641,1.0,0.025,1.0,1.0,0.08332290436691603
3.49,3.342081799882084,-3.342081799882084,1.0,0.025,1.0,1.0,0.0835520449970521
3.5,3.351245133967627,-3.351245133967627,1.0,0.025,1.0,1.0,0.08378112834919067
3.5100000000000002,3.360406177505979,-3.360406177505979,1.0,0.025,1.0,1.0,0.08401015443764948
3.52,3.369564931069705,-3.369564931069705,1.0,0.025,1.0,1.0,0.08423912327674263
3.5300000000000002,3.3787213952312274,-3.3787213952312274,1.0,0.025,1.0,1.0,0.0844680348807807
3.54,3.3878755705628247,-3.3878755705628247,1.0,0.025,1.0,1.0,0.08469688926407062
3.5500000000000003,3.397027457636634,-3.397027457636634,1.0,0.025,1.0,1.0,0.08492568644091586
3.56,3.406177057024647,-3.406177057024647,1.0,0.025,1.0,1.0,0.08515442642561617
3.5700000000000003,3.4153243692987143,-3.4153243692987143,1.0,0.025,1.0,1.0,0.08538310923246786
3.58,3.4244693950305427,-3.4244693950305427,1.0,0.025,1.0,1.0,0.08561173487576357
3.59,3.433612134791696,-3.433612134791696,1.0,0.025,1.0,1.0,0.08584030336979241
3.6,3.4427525891535966,-3.4427525891535966,1.0,0.025,1.0,1.0,0.08606881472883993
3.61,3.451890758687522,-3.451890758687522,1.0,0.025,1.0,1.0,0.08629726896718805
3.62,3.461026643964608,-3.461026643964608,1.0,0.025,1.0,1.0,0.0865256660991152
3.63,3.4701602455558467,-3.4701602455558467,1.0,0.025,1.0,1.0,0.08675400613889617
3.64,3.4792915640320894,-3.4792915640320894,1.0,0.025,1.0,1.0,0.08698228910080225
3.65,3.4884205999640425,-3.4884205999640425,1.0,0.025,1.0,1.0,0.08721051499910107
3.66,3.497547353922272,-3.497547353922272,1.0,0.025,1.0,1.0,0.08743868384805681
3.67,3.5066718264771986,-3.5066718264771986,1.0,0.025,1.0,1.0,0.08766679566192997
3.68,3.5157940181991028,-3.5157940181991028,1.0,0.025,1.0,1.0,0.08789485045497758
3.69,3.524913929658121,-3.524913929658121,1.0,0.025,1.0,1.0,0.08812284824145303
3.7,3.534031561424248,-3.534031561424248,1.0,0.025,1.0,1.0,0.08835078903560621
3.71,3.5431469140673357,-3.5431469140673357,1.0,0.025,1.0,1.0,0.0885786728516834
3.72,3.5522599881570938,-3.5522599881570938,1.0,0.025,1.0,1.0,0.08880649970392734
3.73,3.561370784263089,-3.561370784263089,1.0,0.025,1.0,1.0,0.08903426960657723
3.74,3.570479302954747,-3.570479302954747,1.0,0.025,1.0,1.0,0.08926198257386868
3.75,3.5795855448013487,-3.5795855448013487,1.0,0.025,1.0,1.0,0.08948963862003373
3.7600000000000002,3.5886895103720358,-3.5886895103720358,1.0,0.025,1.0,1.0,0.0897172377593009
3.77,3.597791200235805,-3.597791200235805,1.0,0.025,1.0,1.0,0.08994478000589512
3.7800000000000002,3.6068906149615128,-3.6068906149615128,1.0,0.025,1.0,1.0,0.09017226537403783
3.79,3.615987755117872,-3.615987755117872,1.0,0.025,1.0,1.0,0.0903996938779468
3.8000000000000003,3.625082621273454,-3.625082621273454,1.0,0.025,1.0,1.0,0.09062706553183636
3.81,3.634175213996688,-3.634175213996688,1.0,0.025,1.0,1.0,0.0908543803499172
3.8200000000000003,3.643265533855861,-3.643265533855861,1.0,0.025,1.0,1.0,0.09108163834639653
3.83,3.6523535814191175,-3.6523535814191175,1.0,0.025,1.0,1.0,0.09130883953547794
3.84,3.6614393572544612,-3.6614393572544612,1.0,0.025,1.0,1.0,0.09153598393136153
3.85,3.6705228619297534,-3.6705228619297534,1.0,0.025,1.0,1.0,0.09176307154824384
3.86,3.6796040960127123,-3.6796040960127123,1.0,0.025,1.0,1.0,0.09199010240031781
3.87,3.688683060070916,-3.688683060070916,1.0,0.025,1.0,1.0,0.09221707650177291
3.88,3.6977597546717984,-3.6977597546717984,1.0,0.025,1.0,1.0,0.09244399386679497
3.89,3.7068341803826543,-3.7068341803826543,1.0,0.025,1.0,1.0,0.09267085450956636
3.9,3.715906337770634,-3.715906337770634,1.0,0.025,1.0,1.0,0.09289765844426585
3.91,3.7249762274027485,-3.7249762274027485,1.0,0.025,1.0,1.0,0.09312440568506872
3.92,3.734043849845865,-3.734043849845865,1.0,0.025,1.0,1.0,0.09335109624614663
3.93,3.743109205666711,-3.743109205666711,1.0,0.025,1.0,1.0,0.09357773014166777
3.94,3.7521722954318695,-3.7521722954318695,1.0,0.025,1.0,1.0,0.09380430738579675
3.95,3.7612331197077853,-3.7612331197077853,1.0,0.025,1.0,1.0,0.09403082799269463
3.96,3.770291679060759,-3.770291679060759,1.0,0.025,1.0,1.0,0.09425729197651898
3.97,3.779347974056951,-3.779347974056951,1.0,0.025,1.0,1.0,0.09448369935142378
3.98,3.7884020052623795,-3.7884020052623795,1.0,0.025,1.0,1.0,0.09471005013155949
3.99,3.7974537732429217,-3.7974537732429217,1.0,0.025,1.0,1.0,0.09493634433107305
4.0,3.8065032785643127,-3.8065032785643127,1.0,0.025,1.0,1.0,0.09516258196410782
4.01,3.815550521792147,-3.815550521792147,1.0,0.025,1.0,1.0,0.09538876304480368
4.0200000000000005,3.8245955034918775,-3.8245955034918775,1.0,0.025,1.0,1.0,0.09561488758729694
4.03,3.8336382242288147,-3.8336382242288147,1.0,0.025,1.0,1.0,0.09584095560572037
4.04,3.842678684568129,-3.842678684568129,1.0,0.025,1.0,1.0,0.09606696711420323
4.05,3.8517168850748496,-3.8517168850748496,1.0,0.025,1.0,1.0,0.09629292212687124
4.0600000000000005,3.860752826313864,-3.860752826313864,1.0,0.025,1.0,1.0,0.09651882065784662
4.07,3.869786508849918,-3.869786508849918,1.0,0.025,1.0,1.0,0.09674466272124796
4.08,3.878817933247617,-3.878817933247617,1.0,0.025,1.0,1.0,0.09697044833119044
4.09,3.887847100071425,-3.887847100071425,1.0,0.025,1.0,1.0,0.09719617750178564
4.1,3.896874009885665,-3.896874009885665,1.0,0.025,1.0,1.0,0.09742185024714163
4.11,3.90589866325452,-3.90589866325452,1.0,0.025,1.0,1.0,0.097647466581363
4.12,3.9149210607420284,-3.9149210607420284,1.0,0.025,1.0,1.0,0.09787302651855072
4.13,3.9239412029120917,-3.9239412029120917,1.0,0.025,1.0,1.0,0.0980985300728023
4.14,3.932959090328468,-3.932959090328468,1.0,0.025,1.0,1.0,0.09832397725821171
4.15,3.941974723554777,-3.941974723554777,1.0,0.025,1.0,1.0,0.09854936808886944
4.16,3.9509881031544936,-3.9509881031544936,1.0,0.025,1.0,1.0,0.09877470257886234
4.17,3.9599992296909545,-3.9599992296909545,1.0,0.025,1.0,1.0,0.09899998074227387
4.18,3.9690081037273557,-3.9690081037273557,1.0,0.025,1.0,1.0,0.0992252025931839
4.19,3.9780147258267524,-3.9780147258267524,1.0,0.025,1.0,1.0,0.09945036814566882
4.2,3.987019096552057,-3.987019096552057,1.0,0.025,1.0,1.0,0.09967547741380144
4.21,3.9960212164660436,-3.9960212164660436,1.0,0.025,1.0,1.0,0.09990053041165109
4.22,4.005021086131344,-4.005021086131344,1.0,0.025,1.0,1.0,0.1001255271532836
4.23,4.014018706110452,-4.014018706110452,1.0,0.025,1.0,1.0,0.1003504676527613
4.24,4.023014076965716,-4.023014076965716,1.0,0.025,1.0,1.0,0.10057535192414291
4.25,4.032007199259349,-4.032007199259349,1.0,0.025,1.0,1.0,0.10080017998148372
4.26,4.0409980735534194,-4.0409980735534194,1.0,0.025,1.0,1.0,0.10102495183883549
4.2700000000000005,4.049986700409859,-4.049986700409859,1.0,0.025,1.0,1.0,0.10124966751024647
4.28,4.058973080390454,-4.058973080390454,1.0,0.025,1.0,1.0,0.10147432700976136
4.29,4.067957214056856,-4.067957214056856,1.0,0.025,1.0,1.0,0.1016989303514214
4.3,4.076939101970571,-4.076939101970571,1.0,0.025,1.0,1.0,0.10192347754926429
4.3100000000000005,4.08591874469297,-4.08591874469297,1.0,0.025,1.0,1.0,0.10214796861732425
4.32,4.094896142785277,-4.094896142785277,1.0,0.025,1.0,1.0,0.10237240356963194
4.33,4.103871296808582,-4.103871296808582,1.0,0.025,1.0,1.0,0.10259678242021456
4.34,4.112844207323831,-4.112844207323831,1.0,0.025,1.0,1.0,0.10282110518309578
4.3500000000000005,4.121814874891832,-4.121814874891832,1.0,0.025,1.0,1.0,0.10304537187229582
4.36,4.130783300073251,-4.130783300073251,1.0,0.025,1.0,1.0,0.10326958250183127
4.37,4.139749483428614,-4.139749483428614,1.0,0.025,1.0,1.0,0.10349373708571535
4.38,4.148713425518308,-4.148713425518308,1.0,0.025,1.0,1.0,0.1037178356379577
4.39,4.157675126902579,-4.157675126902579,1.0,0.025,1.0,1.0,0.10394187817256449
4.4,4.166634588141536,-4.166634588141536,1.0,0.025,1.0,1.0,0.10416586470353839
4.41,4.175591809795141,-4.175591809795141,1.0,0.025,1.0,1.0,0.10438979524487853
4.42,4.184546792423223,-4.184546792423223,1.0,0.025,1.0,1.0,0.10461366981058058
4.43,4.193499536585468,-4.193499536585468,1.0,0.025,1.0,1.0,0.10483748841463669
4.44,4.202450042841423,-4.202450042841423,1.0,0.025,1.0,1.0,0.10506125107103557
4.45,4.211398311750493,-4.211398311750493,1.0,0.025,1.0,1.0,0.10528495779376233
4.46,4.220344343871946,-4.220344343871946,1.0,0.025,1.0,1.0,0.10550860859679866
4.47,4.2292881397649085,-4.2292881397649085,1.0,0.025,1.0,1.0,0.10573220349412271
4.48,4.238229699988369,-4.238229699988369,1.0,0.025,1.0,1.0,0.10595574249970924
4.49,4.247169025101174,-4.247169025101174,1.0,0.025,1.0,1.0,0.10617922562752935
4.5,4.256106115662031,-4.256106115662031,1.0,0.025,1.0,1.0,0.10640265289155078
4.51,4.265040972229508,-4.265040972229508,1.0,0.025,1.0,1.0,0.10662602430573771
4.5200000000000005,4.273973595362036,-4.273973595362036,1.0,0.025,1.0,1.0,0.1068493398840509
4.53,4.2829039856179,-4.2829039856179,1.0,0.025,1.0,1.0,0.10707259964044752
4.54,4.291832143555252,-4.291832143555252,1.0,0.025,1.0,1.0,0.10729580358888131
4.55,4.300758069732102,-4.300758069732102,1.0,0.025,1.0,1.0,0.10751895174330256
4.5600000000000005,4.30968176470632,-4.30968176470632,1.0,0.025,1.0,1.0,0.107742044117658
4.57,4.318603229035636,-4.318603229035636,1.0,0.025,1.0,1.0,0.10796508072589091
4.58,4.327522463277642,-4.327522463277642,1.0,0.025,1.0,1.0,0.10818806158194105
4.59,4.33643946798979,-4.33643946798979,1.0,0.025,1.0,1.0,0.10841098669974476
4.6000000000000005,4.345354243729395,-4.345354243729395,1.0,0.025,1.0,1.0,0.10863385609323489
4.61,4.354266791053628,-4.354266791053628,1.0,0.025,1.0,1.0,0.1088566697763407
4.62,4.363177110519523,-4.363177110519523,1.0,0.025,1.0,1.0,0.10907942776298807
4.63,4.372085202683976,-4.372085202683976,1.0,0.025,1.0,1.0,0.10930213006709939
4.64,4.380991068103742,-4.380991068103742,1.0,0.025,1.0,1.0,0.10952477670259356
4.65,4.38989470733544,-4.38989470733544,1.0,0.025,1.0,1.0,0.109747367683386
4.66,4.398796120935544,-4.398796120935544,1.0,0.025,1.0,1.0,0.1099699030233886
4.67,4.407695309460395,-4.407695309460395,1.0,0.025,1.0,1.0,0.11019238273650987
4.68,4.41659227346619,-4.41659227346619,1.0,0.025,1.0,1.0,0.11041480683665475
4.69,4.425487013508992,-4.425487013508992,1.0,0.025,1.0,1.0,0.1106371753377248
4.7,4.434379530144719,-4.434379530144719,1.0,0.025,1.0,1.0,0.11085948825361798
4.71,4.443269823929156,-4.443269823929156,1.0,0.025,1.0,1.0,0.1110817455982289
4.72,4.452157895417946,-4.452157895417946,1.0,0.025,1.0,1.0,0.11130394738544865
4.73,4.4610437451665925,-4.4610437451665925,1.0,0.025,1.0,1.0,0.11152609362916482
4.74,4.469927373730461,-4.469927373730461,1.0,0.025,1.0,1.0,0.11174818434326153
4.75,4.478808781664779,-4.478808781664779,1.0,0.025,1.0,1.0,0.11197021954161948
4.76,4.487687969524634,-4.487687969524634,1.0,0.025,1.0,1.0,0.11219219923811585
4.7700000000000005,4.496564937864977,-4.496564937864977,1.0,0.025,1.0,1.0,0.11241412344662444
4.78,4.5054396872406155,-4.5054396872406155,1.0,0.025,1.0,1.0,0.11263599218101539
4.79,4.514312218206223,-4.514312218206223,1.0,0.025,1.0,1.0,0.11285780545515559
4.8,4.523182531316333,-4.523182531316333,1.0,0.025,1.0,1.0,0.11307956328290834
4.8100000000000005,4.532050627125341,-4.532050627125341,1.0,0.025,1.0,1.0,0.11330126567813353
4.82,4.5409165061875,-4.5409165061875,1.0,0.025,1.0,1.0,0.1135229126546875
4.83,4.5497801690569295,-4.5497801690569295,1.0,0.025,1.0,1.0,0.11374450422642324
4.84,4.558641616287608,-4.558641616287608,1.0,0.025,1.0,1.0,0.11396604040719022
4.8500000000000005,4.567500848433377,-4.567500848433377,1.0,0.025,1.0,1.0,0.11418752121083442
4.86,4.576357866047936,-4.576357866047936,1.0,0.025,1.0,1.0,0.11440894665119841
4.87,4.585212669684851,-4.585212669684851,1.0,0.025,1.0,1.0,0.11463031674212128
4.88,4.594065259897546,-4.594065259897546,1.0,0.025,1.0,1.0,0.11485163149743866
4.89,4.602915637239308,-4.602915637239308,1.0,0.025,1.0,1.0,0.1150728909309827
4.9,4.611763802263287,-4.611763802263287,1.0,0.025,1.0,1.0,0.11529409505658217
4.91,4.620609755522491,-4.620609755522491,1.0,0.025,1.0,1.0,0.11551524388806228
4.92,4.629453497569793,-4.629453497569793,1.0,0.025,1.0,1.0,0.11573633743924483
4.93,4.638295028957927,-4.638295028957927,1.0,0.025,1.0,1.0,0.11595737572394818
4.94,4.64713435023949,-4.64713435023949,1.0,0.025,1.0,1.0,0.11617835875598725
4.95,4.655971461966938,-4.655971461966938,1.0,0.025,1.0,1.0,0.11639928654917345
4.96,4.66480636469259,-4.66480636469259,1.0,0.025,1.0,1.0,0.11662015911731477
4.97,4.673639058968629,-4.673639058968629,1.0,0.025,1.0,1.0,0.11684097647421572
4.98,4.6824695453470975,-4.6824695453470975,1.0,0.025,1.0,1.0,0.11706173863367744
4.99,4.691297824379901,-4.691297824379901,1.0,0.025,1.0,1.0,0.11728244560949752
5.0,4.700123896618806,-4.700123896618806,1.0,0.025,1.0,1.0,0.11750309741547016
5.01,4.708947762615444,-4.708947762615444,1.0,0.025,1.0,1.0,0.1177236940653861
5.0200000000000005,4.7177694229213065,-4.7177694229213065,1.0,0.025,1.0,1.0,0.11794423557303267
5.03,4.726588878087745,-4.726588878087745,1.0,0.025,1.0,1.0,0.11816472195219363
5.04,4.735406128665978,-4.735406128665978,1.0,0.025,1.0,1.0,0.11838515321664944
5.05,4.744221175207081,-4.744221175207081,1.0,0.025,1.0,1.0,0.11860552938017704
5.0600000000000005,4.753034018261998,-4.753034018261998,1.0,0.025,1.0,1.0,0.11882585045654995
5.07,4.761844658381528,-4.761844658381528,1.0,0.025,1.0,1.0,0.1190461164595382
5.08,4.770653096116338,-4.770653096116338,1.0,0.025,1.0,1.0,0.11926632740290846
5.09,4.779459332016955,-4.779459332016955,1.0,0.025,1.0,1.0,0.11948648330042388
5.1000000000000005,4.78826336663377,-4.78826336663377,1.0,0.025,1.0,1.0,0.11970658416584426
5.11,4.797065200517033,-4.797065200517033,1.0,0.025,1.0,1.0,0.11992663001292583
5.12,4.80586483421686,-4.80586483421686,1.0,0.025,1.0,1.0,0.1201466208554215
5.13,4.814662268283227,-4.814662268283227,1.0,0.025,1.0,1.0,0.12036655670708069
5.14,4.823457503265975,-4.823457503265975,1.0,0.025,1.0,1.0,0.12058643758164939
5.15,4.832250539714806,-4.832250539714806,1.0,0.025,1.0,1.0,0.12080626349287016
5.16,4.841041378179284,-4.841041378179284,1.0,0.025,1.0,1.0,0.12102603445448211
5.17,4.849830019208836,-4.849830019208836,1.0,0.025,1.0,1.0,0.1212457504802209
5.18,4.858616463352753,-4.858616463352753,1.0,0.025,1.0,1.0,0.12146541158381884
5.19,4.8674007111601885,-4.8674007111601885,1.0,0.025,1.0,1.0,0.12168501777900471
5.2,4.8761827631801555,-4.8761827631801555,1.0,0.025,1.0,1.0,0.1219045690795039
5.21,4.884962619961534,-4.884962619961534,1.0,0.025,1.0,1.0,0.12212406549903837
5.22,4.8937402820530655,-4.8937402820530655,1.0,0.025,1.0,1.0,0.12234350705132664
5.23,4.902515750003354,-4.902515750003354,1.0,0.025,1.0,1.0,0.12256289375008385
5.24,4.911289024360864,-4.911289024360864,1.0,0.025,1.0,1.0,0.12278222560902159
5.25,4.920060105673926,-4.920060105673926,1.0,0.025,1.0,1.0,0.12300150264184816
5.26,4.9288289944907335,-4.9288289944907335,1.0,0.025,1.0,1.0,0.12322072486226834
5.2700000000000005,4.937595691359343,-4.937595691359343,1.0,0.025,1.0,1.0,0.12343989228398358
5.28,4.946360196827671,-4.946360196827671,1.0,0.025,1.0,1.0,0.12365900492069178
5.29,4.955122511443499,-4.955122511443499,1.0,0.025,1.0,1.0,0.12387806278608748
5.3,4.963882635754474,-4.963882635754474,1.0,0.025,1.0,1.0,0.12409706589386185
5.3100000000000005,4.972640570308102,-4.972640570308102,1.0,0.025,1.0,1.0,0.12431601425770256
5.32,4.981396315651754,-4.981396315651754,1.0,0.025,1.0,1.0,0.12453490789129384
5.33,4.9901498723326645,-4.9901498723326645,1.0,0.025,1.0,1.0,0.12475374680831662
5.34,4.99890124089793,-4.99890124089793,1.0,0.025,1.0,1.0,0.12497253102244826
5.3500000000000005,5.007650421894513,-5.007650421894513,1.0,0.025,1.0,1.0,0.12519126054736282
5.36,5.0163974158692355,-5.0163974158692355,1.0,0.025,1.0,1.0,0.1254099353967309
5.37,5.025142223368785,-5.025142223368785,1.0,0.025,1.0,1.0,0.12562855558421962
5.38,5.0338848449397116,-5.0338848449397116,1.0,0.025,1.0,1.0,0.1258471211234928
5.39,5.04262528112843,-5.04262528112843,1.0,0.025,1.0,1.0,0.12606563202821075
5.4,5.051363532481218,-5.051363532481218,1.0,0.025,1.0,1.0,0.12628408831203045
5.41,5.0600995995442135,-5.0600995995442135,1.0,0.025,1.0,1.0,0.12650248998860533
5.42,5.068833482863424,-5.068833482863424,1.0,0.025,1.0,1.0,0.1267208370715856
5.43,5.077565182984714,-5.077565182984714,1.0,0.025,1.0,1.0,0.12693912957461786
5.44,5.086294700453819,-5.086294700453819,1.0,0.025,1.0,1.0,0.1271573675113455
5.45,5.0950220358163305,-5.0950220358163305,1.0,0.025,1.0,1.0,0.12737555089540828
5.46,5.103747189617708,-5.103747189617708,1.0,0.025,1.0,1.0,0.1275936797404427
5.47,5.112470162403272,-5.112470162403272,1.0,0.025,1.0,1.0,0.1278117540600818
5.48,5.1211909547182115,-5.1211909547182115,1.0,0.025,1.0,1.0,0.1280297738679553
5.49,5.129909567107574,-5.129909567107574,1.0,0.025,1.0,1.0,0.12824773917768936
5.5,5.138626000116273,-5.138626000116273,1.0,0.025,1.0,1.0,0.12846565000290683
5.51,5.147340254289085,-5.147340254289085,1.0,0.025,1.0,1.0,0.1286835063572271
5.5200000000000005,5.1560523301706525,-5.1560523301706525,1.0,0.025,1.0,1.0,0.12890130825426632
5.53,5.164762228305479,-5.164762228305479,1.0,0.025,1.0,1.0,0.129119055707637
5.54,5.1734699492379335,-5.1734699492379335,1.0,0.025,1.0,1.0,0.12933674873094833
5.55,5.182175493512248,-5.182175493512248,1.0,0.025,1.0,1.0,0.1295543873378062
5.5600000000000005,5.1908788616725206,-5.1908788616725206,1.0,0.025,1.0,1.0,0.12977197154181302
5.57,5.19958005426271,-5.19958005426271,1.0,0.025,1.0,1.0,0.12998950135656775
5.58,5.208279071826642,-5.208279071826642,1.0,0.025,1.0,1.0,0.13020697679566604
5.59,5.216975914908003,-5.216975914908003,1.0,0.025,1.0,1.0,0.13042439787270008
5.6000000000000005,5.2256705840503495,-5.2256705840503495,1.0,0.025,1.0,1.0,0.13064176460125873
5.61,5.234363079797095,-5.234363079797095,1.0,0.025,1.0,1.0,0.13085907699492738
5.62,5.243053402691522,-5.243053402691522,1.0,0.025,1.0,1.0,0.13107633506728805
5.63,5.251741553276775,-5.251741553276775,1.0,0.025,1.0,1.0,0.13129353883191938
5.64,5.260427532095863,-5.260427532095863,1.0,0.025,1.0,1.0,0.1315106883023966
5.65,5.269111339691662,-5.269111339691662,1.0,0.025,1.0,1.0,0.13172778349229156
5.66,5.277792976606908,-5.277792976606908,1.0,0.025,1.0,1.0,0.13194482441517272
5.67,5.286472443384203,-5.286472443384203,1.0,0.025,1.0,1.0,0.1321618110846051
5.68,5.295149740566015,-5.295149740566015,1.0,0.025,1.0,1.0,0.13237874351415038
5.69,5.303824868694675,-5.303824868694675,1.0,0.025,1.0,1.0,0.13259562171736688
5.7,5.312497828312377,-5.312497828312377,1.0,0.025,1.0,1.0,0.13281244570780945
5.71,5.321168619961183,-5.321168619961183,1.0,0.025,1.0,1.0,0.13302921549902957
5.72,5.3298372441830155,-5.3298372441830155,1.0,0.025,1.0,1.0,0.1332459311045754
5.73,5.338503701519666,-5.338503701519666,1.0,0.025,1.0,1.0,0.13346259253799164
5.74,5.347167992512785,-5.347167992512785,1.0,0.025,1.0,1.0,0.13367919981281962
5.75,5.355830117703892,-5.355830117703892,1.0,0.025,1.0,1.0,0.1338957529425973
5.76,5.364490077634371,-5.364490077634371,1.0,0.025,1.0,1.0,0.13411225194085927
5.7700000000000005,5.373147872845469,-5.373147872845469,1.0,0.025,1.0,1.0,0.13432869682113674
5.78,5.381803503878297,-5.381803503878297,1.0,0.025,1.0,1.0,0.13454508759695744
5.79,5.390456971273832,-5.390456971273832,1.0,0.025,1.0,1.0,0.13476142428184582
5.8,5.399108275572917,-5.399108275572917,1.0,0.025,1.0,1.0,0.13497770688932295
5.8100000000000005,5.407757417316259,-5.407757417316259,1.0,0.025,1.0,1.0,0.13519393543290648
5.82,5.4164043970444276,-5.4164043970444276,1.0,0.025,1.0,1.0,0.1354101099261107
5.83,5.425049215297859,-5.425049215297859,1.0,0.025,1.0,1.0,0.13562623038244648
5.84,5.433691872616856,-5.433691872616856,1.0,0.025,1.0,1.0,0.1358422968154214
