Time,NADH,ATP,ADP,AMP,GLC,F6P,FBP,GAP,NAD,DPG,PEP,PYR,ACA,EtOH,P,V1,K1GLC,K1ATP,V2,K2,k2,K2ATP,k3f,k3b,V4,K4GAP,K4NAD,k5f,k5b,V6,K6PEP,K6ADP,V7,K7PYR,k8f,k8b,k9f,k9b,k10,flow,compartment,ATPflow,ADPflow,NADHflow,NADflow,GLCflow,F6Pflow,FBPflow,GAPflow,DPGflow,PEPflow,PYRflow,ACAflow,EtOHflow,AMPflow,Pflow,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10
124.2,4.09127775818623,4.502407033485348,0.09596484205264302,0.0020409598325343476,4.917511282020153,3.0227172043994965,5.7015880721314485,0.3328923260850907,0.14787743539111164,3.703726356632384,0.027488642568566563,0.05082278367732088,0.07004701031303052,27.149757329291806,8.202086132845087,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.011026477368338823,0.011044386737420926,-0.04236405534004853,0.04237334821069777,0.49590737589777834,0.03324988924839446,0.06271746879344593,0.0036618155869359973,0.040740989922956224,0.00030237506825423215,0.0005590506204505297,0.0007705171134433357,0.29864733062220983,2.2450558157877824e-05,0.09022294746129596,0.4832726996158473,0.09663636128418643,0.16072303381433084,0.3217474455249317,0.2935449859995984,0.29285261167246757,0.28973479512702666,0.2860076537037387,-0.00020019005124999323,0.15113586021997483
124.5,4.089208823085679,4.501044775286296,0.097269558617072,0.00209714135585123,4.921294624946925,3.0815494160801347,5.664668492198248,0.33173240172356433,0.14994915375794277,3.6998036097484004,0.02761058191709145,0.05162612770978352,0.07097287988943456,27.14650837080006,8.220775279443338,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.011011492528149255,0.011030034855212208,-0.04234129705394246,0.042350559308662626,0.4958657591255838,0.03389704357688148,0.062311353414180724,0.0036490564189592075,0.040697839707232404,0.00030371640108800595,0.0005678874048076186,0.0007807016787837801,0.2986115920788006,2.3068554914363527e-05,0.0904285280738767,0.48327808592008553,0.10543720387073612,0.1623491745340342,0.32481517267502485,0.29774003134980725,0.2970125278660856,0.29364215933574433,0.2896408314217271,-0.0002203989076900864,0.15407747080400674
124.8,4.08697658173466,4.499547849862264,0.0987025499167059,0.002159719849914609,4.925063925322593,3.1365718974545245,5.630122879430166,0.33063507433824507,0.1521841692055999,3.695543863415099,0.027743494482212985,0.05250815917118687,0.07198279077881575,27.144406299008164,8.240255584315332,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010995026348484902,0.011014271950916237,-0.04231674239908126,0.0423259741387384,0.49582429682145146,0.03450229087199977,0.06193135167373182,0.0036369858177206955,0.04065098249756609,0.0003051784393043428,0.0005775897508830555,0.0007918106985669733,0.2985884692890898,2.3756918349060694e-05,0.09064281142746865,0.48328323266879647,0.11512239595495896,0.16414526029732368,0.32819920859227114,0.30234301217555154,0.30157444808960815,0.2979117379560431,0.2936012545051949,-0.00024430553071694283,0.15682859487272624
125.1,4.084573483842231,4.497892231799833,0.10028658417191191,0.00222995249301181,4.928819306244563,3.187566631479813,5.598180466439911,0.32960763014581357,0.15459003205523675,3.6909122081784074,0.02788936308100963,0.053482329947455054,0.07308866741244337,27.143552060658727,8.260465814066064,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010976814549798162,0.01099684757410897,-0.04229030832226453,0.04229950964739239,0.4957829876313098,0.03506323294627794,0.06157998513083902,0.003625683931603949,0.04060003428996248,0.00030678299389110594,0.0005883056294220055,0.000803975341536877,0.298579072667246,2.4529477423129908e-05,0.0908651239547267,0.48328810418940643,0.12586181034786234,0.1661209739229399,0.3319154293905065,0.30742730306066196,0.3066100218647521,0.3026025654827226,0.2979359873528395,-0.00027312969269480125,0.15937833157399064
125.4,4.08198309463516,4.496045592769373,0.10205228778703089,0.0023095411957173638,4.932560902858114,3.2342607344778673,5.569124538687685,0.3286587523643774,0.15718317711019564,3.6858557633793105,0.028050793364969077,0.05456651551004997,0.0743064745243849,27.144062600682258,8.281341280215539,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.0109565015204631,0.01097742483434266,-0.04226181404098676,0.04227098505178784,0.4957418300685607,0.035576868079256536,0.06126036992556453,0.0036152462760081516,0.040544413397172414,0.0003085587270146598,0.0006002316706105496,0.0008173712197682338,0.2985846886075048,2.5404953152891002e-05,0.09109475408237093,0.48329265234597596,0.13788457030161974,0.1682957634022273,0.33599723309636115,0.313091190164745,0.3122150032492283,0.307792829402151,0.3027076504605841,-0.00030866928242613556,0.16171303672389337
125.7,4.079179958089218,4.493963578498556,0.10404165735228631,0.0024008436254714595,4.936288866802306,3.2763059435050144,5.5433110104799725,0.3277990777793335,0.15998906042471847,3.6802999741088187,0.028231313991858003,0.05578489375201578,0.07565760441992003,27.14607620554693,8.302812889815748,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010933599363484111,0.010955541769124852,-0.04223097953898139,0.04224012033532809,0.4957008224651746,0.036039365378555156,0.06097642111527969,0.003605789855572668,0.040483299715197006,0.000310544453910438,0.0006136338312721735,0.0008322336486191203,0.2986068382610162,2.6409279880186055e-05,0.09133094178797321,0.48329681092834,0.15150807879029105,0.1706992408308965,0.34049579987492473,0.3194692604335746,0.3185201998704995,0.31358775896144814,0.30799992386941294,-0.00035362654071385835,0.16381529717525073
126.0,4.076127801449249,4.491583598436959,0.10631391739197502,0.002507225793781189,4.9400033728336625,3.3132472222438434,5.521197892135022,0.32704202796714027,0.16304395478386957,3.6741409686876234,0.02843585659324285,0.05717101588628259,0.07717117315013251,27.149759970847104,8.32480581410832,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010907419582806548,0.010930546908688275,-0.04219740581594173,0.04220651649737743,0.49565996289882963,0.03644571944468228,0.06073317681348524,0.0035974623076385427,0.040415550655563855,0.0003127944225256713,0.0006288811747491084,0.0008488829046514576,0.2986473596793181,2.7579483731593076e-05,0.09157286395519151,0.48330048628330774,0.16718642489645796,0.17337348929203422,0.3454836208015767,0.3267513058906696,0.3257095284299573,0.3201324482862568,0.3139265599418065,-0.00041234778302015607,0.16566236111219218
126.3,4.072775855380687,4.488813877088119,0.10895582741541526,0.0026337036732229212,4.943704629263679,3.344471940735181,5.503393688451443,0.32640516914417567,0.16639862955203255,3.6672319033749576,0.028671594155337977,0.05877309589720975,0.07888786812216704,27.155320818134545,8.347237551475502,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010876952647969307,0.010901485898430433,-0.04216053440918755,0.042169615074927634,0.4956192490780995,0.03678919134808699,0.060537330572965876,0.003590456860585932,0.04033955093712453,0.0003153875357087177,0.0006465040548693072,0.0008677665493438374,0.29870852899947997,2.8970740405452134e-05,0.09181961306623052,0.48330354077829574,0.18559795976090854,0.17637696624954646,0.3510617930179866,0.33521556149506687,0.334051697709911,0.3276337973461005,0.3206464436022245,-0.0004916673127675353,0.16722359703675904
126.6,4.0690522539181355,4.485514142304842,0.11209985522098964,0.002788081598086566,4.947392894928067,3.3691255833372855,5.490738362166347,0.3259124004381499,0.17012495072431685,3.6593591191369006,0.028949403416966377,0.06066322433493078,0.08086651508720652,27.163022339275706,8.370015022769701,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.01084065556535326,0.010866901592569114,-0.04211957479309949,0.04212862554203251,0.49557867815579126,0.037060381416710135,0.060398121983829815,0.0035850364048196485,0.0402529503105059,0.00031844343758663014,0.0006672954676842385,0.0008895316659592717,0.29879324573203275,3.066889757895222e-05,0.09207016525046671,0.4833057635640732,0.20780142249370445,0.1797937241984986,0.3573730717814226,0.34528714823780937,0.3439558432867,0.3363981700479433,0.3283892570614126,-0.0006039810244966026,0.1684562791668643
126.9,4.064852373366571,4.481458013444525,0.11595948620419595,0.0029832548010019434,4.9510685085112875,3.38596169495704,5.484448291636673,0.325597773848848,0.17432754202536443,3.6501989332899174,0.029286629162168204,0.06295451728878716,0.0831957121320858,27.173211971910867,8.393029970920704,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.01079603814788978,0.010824445651753846,-0.042073376107032275,0.04208239703772099,0.49553824640637584,0.03724557864452744,0.060328931208003395,0.003581575512337328,0.04015218826618909,0.00032215292078385024,0.0006924996901766587,0.0009151528334529438,0.2989053316910195,3.281580281102138e-05,0.09232332968012774,0.483306813500413,0.23554810927654982,0.18375277487039288,0.3646249821616292,0.3576517933746145,0.3560786278791559,0.34690031003910604,0.33750089130099536,-0.0007727130664409998,0.16929808474785202
127.2,4.060017789113227,4.476256488252672,0.12090082971346085,0.003242116173614544,4.95473194267529,3.3930578713498214,5.486391598513117,0.3255132495310553,0.17916482809746073,3.639234659149024,0.029712708881962046,0.06583542324189508,0.08601583532668858,27.186366972823887,8.416151246105612,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010738821370779394,0.01077009087315193,-0.042020195680245495,0.042029186890927925,0.4954979486305718,0.03732363658484803,0.06035030758364428,0.0035806457448416085,0.04003158125063926,0.00032683979770158246,0.0007241896556608458,0.0009461741885935743,0.2990500367010627,3.5663277909759984e-05,0.09257766370716172,0.4833061026229865,0.27193482818958503,0.18844781749976214,0.37313229380266205,0.3734856368548781,0.3715409815299243,0.35991825317781684,0.3485292913423545,-0.0010446706759222602,0.16965289356749108
127.5,4.054296287716364,4.469191547417018,0.12759769850584443,0.0036088722567536426,4.958383910548238,3.3872426806630025,5.499646249835471,0.3257434659612943,0.18488902241177058,3.625588780310316,0.030281049026265928,0.06964198049589096,0.089562742853516,27.203177001903974,8.439210992517374,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010661107021587195,0.010696425316435712,-0.04195725916488,0.04196622075347052,0.49545777698396937,0.03725966948729303,0.060496108748190176,0.003583178125574237,0.039881476583413476,0.0003330915392889252,0.0007660617854548005,0.000985190171388676,0.2992349470209437,3.9697594824290066e-05,0.09283132091769111,0.48330254134007594,0.32284177802707953,0.19420596901162668,0.383397845409655,0.39495087991865396,0.39239204942550415,0.3768077446315118,0.3623946675299654,-0.0015243127839721649,0.16936213403315015
127.8,4.0472621272317015,4.458842202696275,0.13737722625810553,0.004177377600614288,4.962025590180234,3.3628729989050368,5.52969419812302,0.32643794879604343,0.19192586694189992,3.607664124709705,0.03109528396142942,0.07501955223418655,0.09425886725459937,27.22470142242747,8.461978063621137,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.01054726422965902,0.01058885051116084,-0.04187988339954871,0.041888815463639095,0.4954177185080174,0.0369916029879554,0.06082663617935322,0.0035908174367564774,0.039684305371806755,0.0003420481235757236,0.000825215074576052,0.001036847539800593,0.29947171564670216,4.5951153606757164e-05,0.0930817586998325,0.4832939604030492,0.40013385198596885,0.2016074774146066,0.3962761802027023,0.42628640850747235,0.42263165425849075,0.40008341851648027,0.3807431508028495,-0.00246234752153629,0.16814364994525186
128.1,4.038152775947721,4.442338665980068,0.15289485500879776,0.005161978262739519,4.9656591066906035,3.309313238266674,5.586887805328896,0.32787706876283285,0.20103789342859513,3.582388729594229,0.0323609881913319,0.08327605854489778,0.10090014495146739,27.252681687977912,8.484104345962843,0.5,0.1,0.063,1.5,0.0016,0.017,0.01,1.0,50.0,10.0,1.0,1.0,1.0,0.5,10.0,0.2,0.3,2.0,0.3,1.0,0.000143,10.0,10.0,0.05,0.011,1.0,-0.010365725325780745,0.010418156594903225,-0.04177968053542493,0.041788583172285454,0.49537774982640337,0.03640244562093341,0.06145576585861785,0.0036066477563911612,0.039406276025536514,0.0003559708701046509,0.0009160366439938755,0.0011099015944661412,0.29977949856775704,5.67817608901347e-05,0.09332514780559126,0.4832759324981622,0.5270607256642191,0.21171919430352482,0.4133085483101066,0.4758495708406218,0.47016905793417824,0.43454871071808754,0.40666672892378863,-0.004455810586449088,0.1654656619133337
