data_set_T,data_set_C1,data_set_C2,data_set_C3,data_set_I,data_set_IK,data_set_O
274.39999,0.11837815,0.058893241,0.0077230097,0.6591211,0.68542969,0.21588449
275.20001,0.11783366,0.058621243,0.007658253,0.65978861,0.68610835,0.21609823
276.0,0.11729421,0.058351766,0.0075944536,0.66044962,0.68678045,0.21630992
276.79999,0.11675975,0.058084782,0.007531595,0.66110432,0.68744606,0.21651956
277.60001,0.11623024,0.057820279,0.0074696597,0.66175264,0.68810517,0.21672717
278.39999,0.11570564,0.057558231,0.007408632,0.6623947,0.68875796,0.21693277
279.20001,0.11518591,0.057298616,0.0073484955,0.66303056,0.68940443,0.21713638
280.0,0.11467101,0.057041418,0.0072892355,0.66366029,0.69004464,0.21733803
280.79999,0.1141609,0.056786612,0.0072308355,0.66428393,0.69067866,0.21753772
281.60001,0.11365554,0.056534186,0.0071732816,0.66490149,0.69130653,0.21773547
282.39999,0.11315489,0.056284111,0.0071165585,0.6655131,0.69192833,0.21793132
283.20001,0.1126589,0.056036372,0.0070606521,0.6661188,0.6925441,0.21812525
284.0,0.11216755,0.055790946,0.0070055481,0.6667186,0.69315392,0.21831731
284.79999,0.11168079,0.055547819,0.0069512324,0.66731262,0.69375777,0.21850753
285.60001,0.11119858,0.055306967,0.0068976921,0.66790086,0.69435579,0.21869588
286.39999,0.11072088,0.05506837,0.0068449136,0.66848344,0.69494802,0.2188824
287.20001,0.11024766,0.054832015,0.0067928839,0.66906035,0.69553447,0.21906713
288.0,0.10977888,0.054597873,0.0067415903,0.6696316,0.69611526,0.21925004
288.79999,0.10931449,0.054365933,0.00669102,0.67019737,0.69669044,0.21943119
289.60001,0.10885447,0.054136172,0.0066411612,0.67075765,0.69725996,0.21961057
290.39999,0.10839877,0.053908575,0.0065920018,0.67131245,0.697824,0.21978822
291.20001,0.10794735,0.053683117,0.0065435297,0.67186189,0.6983825,0.21996413
292.0,0.10750018,0.053459786,0.0064957333,0.67240596,0.69893563,0.22013834
292.79999,0.10705723,0.05323856,0.0064486018,0.67294478,0.69948334,0.22031085
293.60001,0.10661845,0.053019419,0.0064021237,0.67347831,0.70002574,0.22048169
294.39999,0.10618381,0.05280235,0.0063562882,0.6740067,0.70056283,0.22065087
295.20001,0.10575327,0.05258733,0.0063110846,0.67452991,0.70109475,0.22081839
296.0,0.10532681,0.052374344,0.0062665027,0.67504805,0.70162147,0.22098428
296.79999,0.10490437,0.052163374,0.0062225321,0.67556119,0.70214301,0.22114857
297.60001,0.10448593,0.051954404,0.0061791623,0.67606926,0.70265955,0.22131124
298.39999,0.10407145,0.051747411,0.0061363843,0.67657244,0.70317101,0.22147234
299.20001,0.1036609,0.051542379,0.0060941875,0.67707068,0.70367748,0.22163185
300.0,0.10325424,0.051339295,0.006052563,0.67756408,0.70417905,0.22178982
300.79999,0.10530921,0.051526163,0.0063996422,0.56524682,0.56837738,0.33151814
301.60001,0.10728745,0.052415907,0.0068062213,0.51118731,0.65544653,0.38230309
302.39999,0.10927042,0.053380772,0.0072193905,0.48923692,0.68731749,0.4008925
303.20001,0.1112559,0.054359201,0.0076394523,0.47966194,0.69793177,0.40708351
304.0,0.11323305,0.055337597,0.0080664419,0.47486004,0.70036525,0.40850288
304.79999,0.11519735,0.056311172,0.0085003208,0.4719024,0.69965529,0.40808877
305.60001,0.11714712,0.057278141,0.0089410255,0.4696607,0.69774234,0.40697303
306.39999,0.11908177,0.058237854,0.0093884822,0.46770021,0.69537407,0.40559167
307.20001,0.12100113,0.059190094,0.0098426146,0.46585348,0.69283837,0.4041127
308.0,0.12290522,0.060134809,0.010303346,0.4640559,0.69024616,0.40260071
308.79999,0.12479413,0.061072014,0.010770597,0.4622826,0.68764007,0.40108067
309.60001,0.12666792,0.06200175,0.011244291,0.46052393,0.68503654,0.39956209
310.39999,0.12852673,0.062924065,0.011724353,0.45877621,0.68244183,0.39804867
311.20001,0.13037063,0.063839011,0.012210704,0.4570379,0.67985827,0.39654177
312.0,0.13219976,0.064746633,0.012703272,0.45530844,0.6772868,0.39504188
312.79999,0.13401422,0.065646999,0.01320198,0.45358756,0.67472768,0.39354923
313.60001,0.13581412,0.066540152,0.013706754,0.45187518,0.67218101,0.39206383
314.39999,0.13759954,0.067426145,0.014217521,0.45017117,0.66964668,0.39058563
315.20001,0.13937062,0.06830503,0.014734208,0.44847548,0.66712475,0.38911468
316.0,0.14112744,0.069176868,0.015256743,0.44678807,0.66461515,0.38765088
316.79999,0.14287011,0.070041694,0.015785053,0.44510892,0.66211778,0.38619423
317.60001,0.14459875,0.070899576,0.016319068,0.44343793,0.65963256,0.38474467
318.39999,0.14631346,0.071750551,0.016858717,0.44177508,0.65715945,0.38330218
319.20001,0.14801431,0.07259468,0.017403932,0.44012034,0.65469843,0.38186672
320.0,0.14970143,0.073432013,0.01795464,0.43847367,0.65224934,0.38043824
320.79999,0.15137492,0.074262589,0.018510776,0.43683499,0.64981216,0.37901673
321.60001,0.15303488,0.075086467,0.019072268,0.43520427,0.64738685,0.3776021
322.39999,0.1546814,0.075903691,0.019639051,0.4335815,0.64497334,0.37619436
323.20001,0.15631458,0.076714315,0.020211058,0.4319666,0.64257151,0.37479344
324.0,0.15793452,0.077518381,0.020788221,0.43035954,0.64018136,0.37339935
324.79999,0.15954131,0.078315943,0.021370474,0.42876026,0.63780278,0.37201199
325.60001,0.16113506,0.079107046,0.021957753,0.42716876,0.63543576,0.37063137
326.39999,0.16271587,0.079891741,0.022549992,0.42558494,0.63308018,0.36925745
327.20001,0.16428381,0.080670066,0.023147127,0.42400882,0.63073605,0.36789018
328.0,0.165839,0.081442073,0.023749094,0.42244032,0.62840325,0.36652952
328.79999,0.16738151,0.082207806,0.024355832,0.42087939,0.62608171,0.36517543
329.60001,0.16891146,0.082967319,0.024967276,0.41932604,0.62377143,0.36382791
330.39999,0.17042892,0.083720654,0.025583364,0.41778019,0.6214723,0.36248687
331.20001,0.17193399,0.084467851,0.026204033,0.41624179,0.61918426,0.36115235
332.0,0.17342676,0.08520896,0.026829226,0.41471082,0.61690724,0.35982424
332.79999,0.17490733,0.085944027,0.027458878,0.41318724,0.61464125,0.35850254
333.60001,0.17637578,0.086673088,0.028092932,0.41167098,0.61238617,0.35718721
334.39999,0.1778322,0.087396197,0.028731326,0.41016206,0.61014193,0.35587823
335.20001,0.17927667,0.088113397,0.029374003,0.40866038,0.60790855,0.35457554
336.0,0.1807093,0.088824727,0.030020904,0.40716594,0.60568589,0.35327911
336.79999,0.18213017,0.08953023,0.030671969,0.40567869,0.6034739,0.35198894
337.60001,0.18353935,0.090229951,0.031327143,0.40419859,0.60127252,0.35070497
338.39999,0.18493694,0.090923928,0.031986367,0.40272561,0.59908181,0.34942716
339.20001,0.18632303,0.091612212,0.032649588,0.40125969,0.59690154,0.34815547
340.0,0.18769769,0.092294842,0.033316743,0.39980081,0.59473175,0.34688991
340.79999,0.18906102,0.092971854,0.033987783,0.39834893,0.59257239,0.34563041
341.60001,0.19041309,0.0936433,0.034662649,0.39690402,0.59042335,0.34437695
342.39999,0.19175398,0.094309211,0.035341289,0.39546603,0.58828467,0.34312949
343.20001,0.19308381,0.09496963,0.036023647,0.39403492,0.58615619,0.34188801
344.0,0.19440261,0.095624603,0.03670967,0.39261067,0.58403784,0.34065247
344.79999,0.1957105,0.09627416,0.037399303,0.39119321,0.58192968,0.33942282
345.60001,0.19700754,0.096918352,0.038092494,0.38978255,0.5798316,0.33819908
346.39999,0.19829381,0.097557217,0.03878919,0.38837862,0.57774353,0.33698118
347.20001,0.1995694,0.098190784,0.039489344,0.38698137,0.57566547,0.33576909
348.0,0.20083439,0.098819107,0.040192898,0.38559082,0.57359725,0.33456278
348.79999,0.20208886,0.099442214,0.040899806,0.38420689,0.57153898,0.33336222
349.60001,0.20333287,0.10006015,0.041610014,0.38282958,0.56949049,0.33216739
350.39999,0.20456652,0.10067295,0.04232347,0.38145882,0.56745172,0.33097824
351.20001,0.20578986,0.10128065,0.04304013,0.38009459,0.56542271,0.32979476
352.0,0.207003,0.10188329,0.043759942,0.37873682,0.56340331,0.32861692
352.79999,0.208206,0.10248091,0.044482857,0.37738556,0.56139356,0.3274447
353.60001,0.20939893,0.10307354,0.045208827,0.3760407,0.55939335,0.32627803
354.39999,0.21058185,0.10366123,0.045937803,0.37470222,0.55740261,0.3251169
355.20001,0.21175487,0.10424401,0.046669737,0.37337011,0.55542135,0.32396129
356.0,0.21291804,0.10482191,0.047404584,0.3720443,0.55344951,0.32281116
356.79999,0.21407145,0.10539497,0.048142295,0.3707248,0.55148697,0.32166648
357.60001,0.21521516,0.10596323,0.048882827,0.36941156,0.54953378,0.32052723
358.39999,0.21634923,0.10652672,0.049626131,0.36810452,0.54758984,0.31939337
359.20001,0.21747376,0.10708548,0.050372161,0.36680371,0.54565507,0.3182649
360.0,0.21858881,0.10763954,0.05112087,0.365509,0.54372948,0.31714177
360.79999,0.21969444,0.10818895,0.05187222,0.36422047,0.54181302,0.31602392
361.60001,0.22079073,0.10873373,0.052626163,0.36293799,0.53990561,0.3149114
362.39999,0.22187775,0.10927391,0.053382654,0.36166158,0.5380072,0.31380409
363.20001,0.22295557,0.10980953,0.054141652,0.3603912,0.53611773,0.31270203
364.0,0.22402425,0.11034064,0.054903112,0.35912684,0.53423721,0.31160519
364.79999,0.22508386,0.11086725,0.055666991,0.3578684,0.53236556,0.3105135
365.60001,0.22613448,0.11138941,0.056433246,0.35661593,0.53050268,0.30942696
366.39999,0.22717616,0.11190713,0.057201836,0.35536933,0.52864861,0.30834553
367.20001,0.22820897,0.11242048,0.057972722,0.35412863,0.52680331,0.30726919
368.0,0.229233,0.11292946,0.058745857,0.35289374,0.52496666,0.30619794
368.79999,0.23024829,0.11343411,0.059521202,0.35166469,0.52313864,0.3051317
369.60001,0.23125491,0.11393447,0.060298722,0.3504414,0.52131921,0.3040705
370.39999,0.23225293,0.11443058,0.06107837,0.34922385,0.51950836,0.30301428
371.20001,0.23324241,0.11492245,0.061860107,0.34801203,0.51770598,0.301963
372.0,0.23422341,0.11541013,0.062643893,0.3468059,0.51591212,0.30091667
372.79999,0.23519601,0.11589364,0.063429698,0.34560543,0.5141266,0.29987523
373.60001,0.23616025,0.11637301,0.064217471,0.34441057,0.51234949,0.2988387
374.39999,0.23711622,0.11684828,0.06500718,0.34322131,0.51058066,0.29780701
375.20001,0.23806396,0.11731948,0.065798782,0.34203765,0.50882018,0.29678014
376.0,0.23900354,0.11778664,0.066592246,0.3408595,0.50706786,0.2957581
376.79999,0.23993501,0.11824978,0.067387536,0.33968687,0.50532377,0.29474083
377.60001,0.24085845,0.11870894,0.068184599,0.33851972,0.50358784,0.29372829
378.39999,0.2417739,0.11916415,0.068983421,0.33735803,0.50186002,0.2927205
379.20001,0.24268146,0.11961543,0.069783948,0.33620173,0.50014031,0.29171744
380.0,0.24358113,0.12006282,0.070586152,0.33505088,0.49842855,0.29071903
380.79999,0.24447301,0.12050635,0.071389996,0.33390537,0.49672481,0.28972527
381.60001,0.24535716,0.12094604,0.072195441,0.33276519,0.49502903,0.28873616
382.39999,0.24623361,0.12138193,0.073002458,0.33163035,0.49334112,0.28775167
383.20001,0.24710244,0.12181403,0.073811002,0.33050078,0.49166107,0.28677174
384.0,0.2479637,0.1222424,0.074621052,0.32937646,0.48998886,0.2857964
384.79999,0.24881746,0.12266704,0.075432569,0.32825738,0.48832443,0.28482556
385.60001,0.24966376,0.12308798,0.076245517,0.32714349,0.48666772,0.28385925
386.39999,0.25050265,0.12350526,0.077059858,0.32603478,0.4850187,0.28289744
387.20001,0.25133422,0.1239189,0.077875569,0.32493123,0.48337734,0.28194007
388.0,0.25215849,0.12432893,0.078692608,0.32383281,0.4817436,0.28098717
388.79999,0.25297552,0.12473539,0.07951095,0.32273945,0.48011747,0.28003868
389.60001,0.25378537,0.12513828,0.080330558,0.32165119,0.47849885,0.27909461
390.39999,0.25458813,0.12553765,0.081151403,0.32056797,0.47688773,0.27815488
391.20001,0.25538379,0.1259335,0.081973448,0.31948975,0.47528407,0.2772195
392.0,0.25617245,0.12632589,0.08279667,0.31841654,0.47368783,0.27628848
392.79999,0.25695413,0.12671483,0.083621033,0.31734827,0.47209898,0.27536175
393.60001,0.2577289,0.12710033,0.084446505,0.31628495,0.47051746,0.27443928
394.39999,0.25849682,0.12748246,0.08527305,0.31522655,0.46894327,0.2735211
395.20001,0.25925794,0.1278612,0.086100653,0.31417304,0.46737632,0.27260715
396.0,0.26001233,0.12823659,0.086929269,0.31312439,0.46581662,0.27169743
396.79999,0.26075998,0.12860867,0.087758876,0.31208059,0.46426412,0.27079189
397.60001,0.26150098,0.12897745,0.088589452,0.31104156,0.46271878,0.26989055
398.39999,0.2622354,0.12934296,0.089420952,0.31000736,0.46118054,0.26899332
399.20001,0.26296327,0.12970522,0.090253353,0.3089779,0.45964941,0.26810026
400.0,0.2636846,0.13006426,0.091086634,0.30795321,0.45812532,0.26721129
400.79999,0.26439953,0.1304201,0.091920756,0.30693319,0.45660824,0.26632643
401.60001,0.26510802,0.13077278,0.092755698,0.30591789,0.45509812,0.26544562
402.39999,0.26581016,0.13112231,0.093591429,0.30490723,0.45359495,0.26456887
403.20001,0.26650602,0.1314687,0.094427921,0.30390126,0.45209867,0.26369613
404.0,0.26719558,0.13181199,0.09526515,0.30289987,0.45060927,0.2628274
404.79999,0.26787895,0.13215221,0.09610308,0.30190307,0.44912669,0.26196268
405.60001,0.26855618,0.13248938,0.096941702,0.30091086,0.44765094,0.2611019
406.39999,0.26922727,0.13282351,0.097780973,0.29992318,0.44618192,0.26024505
407.20001,0.26989231,0.13315465,0.098620877,0.29894003,0.44471964,0.25939214
408.0,0.27055129,0.13348278,0.099461377,0.29796138,0.44326404,0.25854316
408.79999,0.27120432,0.13380797,0.10030246,0.29698721,0.44181511,0.25769803
409.60001,0.27185142,0.13413021,0.10114409,0.2960175,0.44037282,0.25685677
410.39999,0.27249262,0.13444954,0.10198625,0.29505223,0.4389371,0.25601938
411.20001,0.273128,0.13476597,0.10282891,0.29409134,0.43750796,0.25518578
412.0,0.27375758,0.13507952,0.10367205,0.29313487,0.43608531,0.254356
412.79999,0.2743814,0.13539022,0.10451563,0.29218274,0.43466917,0.25353003
413.60001,0.2749995,0.13569811,0.10535965,0.29123494,0.43325949,0.25270778
414.39999,0.27561197,0.13600318,0.10620408,0.29029149,0.43185624,0.25188929
415.20001,0.27621877,0.13630547,0.10704888,0.28935233,0.43045938,0.25107455
416.0,0.27682003,0.13660498,0.10789403,0.28841743,0.42906886,0.25026351
416.79999,0.27741575,0.13690177,0.10873953,0.28748679,0.42768466,0.24945615
417.60001,0.27800599,0.13719583,0.10958533,0.28656039,0.42630678,0.24865247
418.39999,0.27859077,0.13748717,0.11043142,0.28563821,0.42493516,0.24785244
419.20001,0.27917013,0.13777585,0.11127777,0.28472021,0.42356977,0.24705605
420.0,0.27974412,0.13806187,0.11212437,0.28380638,0.42221057,0.24626327
420.79999,0.28031281,0.13834524,0.11297119,0.28289667,0.42085755,0.24547409
421.60001,0.28087619,0.13862599,0.1138182,0.28199112,0.41951066,0.24468848
422.39999,0.28143436,0.13890415,0.1146654,0.28108966,0.41816986,0.24390644
423.20001,0.28198731,0.13917974,0.11551274,0.28019229,0.41683516,0.24312794
424.0,0.28253508,0.13945276,0.11636022,0.27929899,0.41550648,0.24235296
424.79999,0.28307775,0.13972323,0.11720781,0.27840972,0.41418383,0.2415815
425.60001,0.28361532,0.13999119,0.1180555,0.27752447,0.41286716,0.24081351
426.39999,0.28414786,0.14025664,0.11890326,0.27664322,0.41155642,0.240049
427.20001,0.28467539,0.14051962,0.11975106,0.27576596,0.41025162,0.23928796
428.0,0.28519794,0.14078014,0.1205989,0.27489266,0.40895271,0.23853034
428.79999,0.28571558,0.14103821,0.12144674,0.27402332,0.40765965,0.23777615
429.60001,0.28622833,0.14129387,0.12229458,0.27315786,0.40637243,0.23702534
430.39999,0.28673622,0.14154711,0.12314239,0.27229634,0.40509102,0.23627792
431.20001,0.28723931,0.14179796,0.12399015,0.27143869,0.40381539,0.23553389
432.0,0.28773761,0.14204645,0.12483785,0.27058491,0.40254548,0.23479319
432.79999,0.28823116,0.14229259,0.12568545,0.26973495,0.40128133,0.23405583
433.60001,0.28872004,0.1425364,0.12653294,0.26888883,0.40002283,0.23332179
434.39999,0.28920421,0.14277789,0.12738033,0.26804653,0.39876997,0.23259105
435.20001,0.28968379,0.14301708,0.12822756,0.26720798,0.39752278,0.23186359
436.0,0.29015875,0.14325401,0.12907462,0.26637322,0.39628118,0.23113939
436.79999,0.29062915,0.14348866,0.12992151,0.26554221,0.39504516,0.23041846
437.60001,0.29109505,0.14372109,0.13076821,0.2647149,0.39381465,0.22970074
438.39999,0.29155645,0.14395127,0.1316147,0.26389134,0.39258969,0.22898626
439.20001,0.29201338,0.14417925,0.13246094,0.26307145,0.39137021,0.22827497
440.0,0.29246593,0.14440505,0.13330694,0.26225522,0.39015621,0.22756687
440.79999,0.29291406,0.14462867,0.13415267,0.26144266,0.38894761,0.22686194
441.60001,0.29335785,0.14485013,0.13499811,0.26063374,0.38774446,0.22616017
442.39999,0.29379731,0.14506945,0.13584326,0.25982842,0.38654664,0.22546153
443.20001,0.29423252,0.14528665,0.1366881,0.25902671,0.38535422,0.22476602
444.0,0.29466346,0.14550175,0.13753259,0.2582286,0.3841671,0.2240736
444.79999,0.2950902,0.14571474,0.13837674,0.25743404,0.38298529,0.22338429
445.60001,0.29551277,0.14592567,0.13922052,0.256643,0.38180876,0.22269805
446.39999,0.29593116,0.14613454,0.14006391,0.25585553,0.38063747,0.22201487
447.20001,0.29634544,0.14634137,0.14090692,0.25507155,0.37947139,0.22133473
448.0,0.29675564,0.14654617,0.1417495,0.25429106,0.3783105,0.22065763
448.79999,0.29716179,0.14674897,0.14259167,0.25351405,0.3771548,0.21998353
449.60001,0.29756391,0.14694977,0.14343338,0.2527405,0.37600425,0.21931244
450.39999,0.29796204,0.14714859,0.14427464,0.25197038,0.3748588,0.21864435
451.20001,0.29835621,0.14734545,0.14511542,0.25120369,0.37371844,0.21797921
452.0,0.29874647,0.14754036,0.14595571,0.25044042,0.37258318,0.21731703
452.79999,0.29913282,0.14773333,0.14679551,0.24968053,0.37145293,0.21665779
453.60001,0.29951531,0.14792439,0.14763479,0.24892402,0.37032771,0.21600148
454.39999,0.29989398,0.14811356,0.14847353,0.24817085,0.36920747,0.21534808
455.20001,0.30026883,0.14830083,0.14931172,0.24742104,0.36809221,0.21469758
456.0,0.3006399,0.14848623,0.15014936,0.24667455,0.36698189,0.21404997
456.79999,0.30100724,0.14866978,0.15098642,0.24593136,0.36587647,0.21340521
457.60001,0.30137086,0.14885147,0.15182289,0.24519145,0.36477596,0.21276331
458.39999,0.30173078,0.14903134,0.15265878,0.24445483,0.36368033,0.21212426
459.20001,0.30208707,0.14920941,0.15349403,0.24372147,0.36258954,0.21148802
460.0,0.30243972,0.14938566,0.15432866,0.24299134,0.36150354,0.2108546
460.79999,0.30278876,0.14956014,0.15516266,0.24226445,0.36042237,0.21022399
461.60001,0.30313423,0.14973284,0.15599599,0.24154076,0.35934597,0.20959616
462.39999,0.30347618,0.14990379,0.15682867,0.24082026,0.35827431,0.2089711
463.20001,0.30381462,0.15007299,0.15766066,0.24010295,0.35720739,0.20834878
464.0,0.30414954,0.15024047,0.15849197,0.23938879,0.35614517,0.20772922
464.79999,0.30448103,0.15040623,0.15932256,0.23867778,0.35508764,0.20711239
465.60001,0.30480909,0.15057029,0.16015245,0.23796992,0.35403475,0.20649827
466.39999,0.30513373,0.15073265,0.16098161,0.23726515,0.35298648,0.20588686
467.20001,0.305455,0.15089335,0.16181003,0.2365635,0.35194287,0.20527813
468.0,0.30577293,0.15105237,0.1626377,0.23586492,0.35090381,0.20467208
468.79999,0.30608752,0.15120976,0.16346459,0.23516943,0.34986934,0.20406871
469.60001,0.30639881,0.1513655,0.16429073,0.23447698,0.3488394,0.20346797
470.39999,0.30670685,0.15151963,0.16511607,0.23378757,0.34781396,0.20286988
471.20001,0.30701163,0.15167214,0.16594061,0.23310119,0.34679306,0.2022744
472.0,0.3073132,0.15182306,0.16676435,0.23241782,0.34577662,0.20168154
472.79999,0.30761158,0.1519724,0.16758728,0.23173745,0.34476462,0.20109127
473.60001,0.30790681,0.15212017,0.16840936,0.23106006,0.34375709,0.2005036
474.39999,0.30819887,0.15226637,0.16923061,0.23038563,0.34275395,0.19991851
475.20001,0.30848783,0.15241103,0.17005101,0.22971416,0.34175521,0.19933596
476.0,0.3087737,0.15255415,0.17087056,0.22904561,0.34076083,0.19875596
476.79999,0.30905649,0.15269576,0.17168921,0.22837999,0.33977079,0.19817851
477.60001,0.30933627,0.15283586,0.172507,0.2277173,0.33878508,0.19760358
478.39999,0.30961299,0.15297446,0.1733239,0.22705749,0.33780369,0.19703116
479.20001,0.30988675,0.15311158,0.17413989,0.22640055,0.33682656,0.19646123
480.0,0.31015754,0.15324721,0.17495497,0.2257465,0.33585373,0.19589379
480.79999,0.31042537,0.15338139,0.17576912,0.22509529,0.33488512,0.19532883
481.60001,0.31069028,0.15351412,0.17658234,0.22444691,0.33392072,0.19476634
482.39999,0.31095231,0.15364541,0.17739463,0.22380136,0.33296055,0.1942063
483.20001,0.31121144,0.15377527,0.17820597,0.22315863,0.33200452,0.19364868
484.0,0.31146774,0.15390372,0.17901634,0.22251868,0.33105269,0.19309349
484.79999,0.31172121,0.15403077,0.17982575,0.22188154,0.33010498,0.19254074
485.60001,0.31197187,0.15415643,0.18063419,0.22124715,0.32916141,0.19199036
486.39999,0.31221977,0.15428071,0.18144163,0.22061552,0.32822192,0.19144239
487.20001,0.31246486,0.15440361,0.18224809,0.21998665,0.32728651,0.19089679
488.0,0.31270725,0.15452516,0.18305352,0.21936049,0.32635516,0.19035357
488.79999,0.31294692,0.15464535,0.18385796,0.21873705,0.32542786,0.1898127
489.60001,0.3131839,0.15476422,0.18466139,0.21811631,0.32450458,0.18927418
490.39999,0.31341821,0.15488175,0.18546377,0.21749827,0.3235853,0.18873799
491.20001,0.31364986,0.15499797,0.18626513,0.21688291,0.32267001,0.18820412
492.0,0.31387889,0.15511289,0.18706542,0.21627021,0.32175869,0.18767257
492.79999,0.31410533,0.15522651,0.18786468,0.21566017,0.3208513,0.18714331
493.60001,0.31432918,0.15533885,0.18866287,0.21505275,0.31994784,0.18661635
494.39999,0.31455043,0.15544993,0.18945999,0.21444798,0.31904826,0.18609166
495.20001,0.31476918,0.15555973,0.19025604,0.2138458,0.31815261,0.18556924
496.0,0.31498539,0.15566827,0.19105101,0.21324624,0.3172608,0.18504909
496.79999,0.31519911,0.15577559,0.19184488,0.21264926,0.31637284,0.18453117
497.60001,0.31541032,0.15588167,0.19263765,0.21205485,0.31548873,0.18401548
498.39999,0.31561911,0.15598653,0.19342932,0.21146302,0.31460842,0.18350203
499.20001,0.31582543,0.15609019,0.19421989,0.21087372,0.31373191,0.18299079
500.0,0.31602934,0.15619262,0.19500932,0.21028697,0.31285918,0.18248174
500.79999,0.31623083,0.15629387,0.19579762,0.20970276,0.3119902,0.18197489
501.60001,0.31642997,0.15639395,0.19658481,0.20912105,0.31112495,0.18147023
502.39999,0.31662676,0.15649284,0.19737084,0.20854184,0.31026343,0.18096772
503.20001,0.31682119,0.15659058,0.19815573,0.20796512,0.30940562,0.18046738
504.0,0.31701329,0.15668717,0.19893946,0.20739089,0.30855149,0.17996921
504.79999,0.31720307,0.15678261,0.19972204,0.20681912,0.30770105,0.17947316
505.60001,0.31739059,0.15687691,0.20050344,0.2062498,0.30685425,0.17897923
506.39999,0.31757584,0.1569701,0.20128366,0.20568293,0.30601105,0.17848743
507.20001,0.31775886,0.15706216,0.20206273,0.20511851,0.30517152,0.17799775
508.0,0.31793964,0.15715311,0.2028406,0.20455648,0.30433556,0.17751016
508.79999,0.31811821,0.15724298,0.20361726,0.20399687,0.30350319,0.17702466
509.60001,0.31829458,0.15733175,0.20439275,0.20343965,0.30267438,0.17654124
510.39999,0.31846881,0.15741944,0.20516703,0.20288482,0.3018491,0.17605989
511.20001,0.31864086,0.15750608,0.20594008,0.20233238,0.30102739,0.17558061
512.0,0.31881079,0.15759164,0.20671193,0.20178229,0.30020916,0.17510335
512.79999,0.31897858,0.15767615,0.20748258,0.20123455,0.29939443,0.17462815
513.59998,0.31914428,0.15775962,0.20825198,0.20068914,0.29858321,0.17415498
514.40002,0.31930789,0.15784205,0.20902015,0.20014608,0.29777542,0.17368384
515.20001,0.31946945,0.15792346,0.20978709,0.19960532,0.29697111,0.17321469
516.0,0.31962895,0.15800385,0.21055278,0.19906688,0.2961702,0.17274755
516.79999,0.3197864,0.15808323,0.21131723,0.19853072,0.29537272,0.17228241
517.59998,0.31994188,0.15816161,0.21208043,0.19799685,0.29457864,0.17181924
518.40002,0.32009533,0.15823899,0.21284238,0.19746527,0.29378796,0.17135805
519.20001,0.32024679,0.15831539,0.21360305,0.19693594,0.29300061,0.17089882
520.0,0.3203963,0.15839082,0.21436246,0.19640887,0.29221663,0.17044155
520.79999,0.32054389,0.15846528,0.2151206,0.19588403,0.29143599,0.16998622
521.59998,0.3206895,0.15853877,0.21587746,0.19536144,0.29065865,0.16953282
522.40002,0.32083324,0.15861133,0.21663304,0.19484106,0.28988463,0.16908136
523.20001,0.32097504,0.15868293,0.21738733,0.19432288,0.28911391,0.16863181
524.0,0.32111499,0.15875359,0.21814033,0.19380692,0.28834644,0.16818416
524.79999,0.32125306,0.15882334,0.21889205,0.19329314,0.28758222,0.16773842
525.59998,0.32138926,0.15889215,0.21964246,0.19278154,0.28682125,0.16729458
526.40002,0.32152364,0.15896006,0.22039157,0.19227211,0.28606352,0.16685261
527.20001,0.32165623,0.15902707,0.22113937,0.19176483,0.28530899,0.16641252
528.0,0.32178697,0.15909317,0.22188586,0.19125971,0.28455764,0.16597427
528.79999,0.32191595,0.15915839,0.22263104,0.19075672,0.28380948,0.16553789
529.59998,0.32204315,0.15922272,0.2233749,0.19025587,0.28306448,0.16510338
530.40002,0.32216859,0.15928619,0.22411743,0.18975712,0.28232265,0.16467068
531.20001,0.32229227,0.15934879,0.22485864,0.1892605,0.28158396,0.16423981
532.0,0.32241422,0.15941052,0.22559851,0.18876596,0.28084838,0.16381076
532.79999,0.32253447,0.15947141,0.22633706,0.18827352,0.2801159,0.16338353
533.59998,0.32265303,0.15953144,0.22707427,0.18778315,0.27938652,0.1629581
534.40002,0.32276991,0.15959065,0.22781013,0.18729486,0.27866021,0.16253448
535.20001,0.3228851,0.15964901,0.22854464,0.18680862,0.27793697,0.16211262
536.0,0.32299864,0.15970656,0.2292778,0.18632443,0.27721676,0.16169256
536.79999,0.32311052,0.15976329,0.23000963,0.18584229,0.2764996,0.16127425
537.59998,0.32322079,0.15981922,0.23074009,0.18536218,0.27578548,0.16085772
538.40002,0.32332945,0.15987433,0.2314692,0.18488407,0.27507433,0.16044293
539.20001,0.32343653,0.15992866,0.23219694,0.18440799,0.27436617,0.16002989
540.0,0.323542,0.1599822,0.23292331,0.18393391,0.27366102,0.15961859
540.79999,0.32364589,0.16003495,0.23364833,0.18346182,0.27295882,0.15920901
541.59998,0.32374823,0.16008693,0.23437198,0.18299171,0.27225956,0.15880115
542.40002,0.32384902,0.16013815,0.23509423,0.18252358,0.27156323,0.15839502
543.20001,0.32394826,0.16018859,0.23581512,0.18205741,0.27086985,0.15799059
544.0,0.32404602,0.16023828,0.23653464,0.18159321,0.27017936,0.15758784
544.79999,0.32414225,0.16028723,0.23725277,0.18113095,0.26949179,0.15718679
545.59998,0.32423702,0.16033544,0.23796952,0.18067062,0.26880708,0.15678743
546.40002,0.32433027,0.1603829,0.23868488,0.18021221,0.26812524,0.15638973
