data_set_T,data_set_CA,data_set_HH,data_set_HNAP,data_set_MLVA,data_set_NHVK,data_set_NK,data_set_V
175.2,0.00023152228,0.18904926,0.26233193,0.039013576,0.053579438,0.048593018,-52.766735
175.8,0.0002315505,0.18903665,0.26254499,0.039017253,0.053547308,0.048595469,-52.766262
176.39999,0.00023157867,0.18902405,0.26275775,0.039020929,0.053515196,0.048597921,-52.765789
177.0,0.00023160683,0.18901145,0.26297024,0.039024599,0.053483102,0.048600368,-52.765316
177.60001,0.00023163497,0.18899888,0.26318243,0.039028268,0.053451031,0.048602812,-52.764843
178.2,0.00023166307,0.18898632,0.26339433,0.039031934,0.053418975,0.048605256,-52.76437
178.8,0.00023169116,0.18897377,0.26360595,0.039035596,0.053386942,0.048607696,-52.763901
179.39999,0.00023171923,0.18896124,0.26381731,0.039039254,0.053354926,0.048610132,-52.763428
180.0,0.00023174725,0.18894871,0.26402837,0.039042909,0.05332293,0.048612569,-52.762959
180.60001,0.00023177527,0.1889362,0.26423916,0.039046559,0.053290952,0.048615001,-52.762489
181.2,0.00023180326,0.1889237,0.26444966,0.039050207,0.053258993,0.04861743,-52.76202
181.8,0.00023183122,0.18891123,0.26465988,0.03905385,0.053227056,0.048619859,-52.761551
182.39999,0.00023185916,0.18889876,0.26486981,0.039057493,0.053195134,0.048622284,-52.761082
183.0,0.00023188707,0.1888863,0.26507947,0.039061129,0.053163234,0.048624709,-52.760612
183.60001,0.00023191496,0.18887386,0.26528886,0.039064765,0.053131353,0.048627127,-52.760147
184.2,0.00023194283,0.18886143,0.26549795,0.039068393,0.053099491,0.048629548,-52.759678
184.8,0.00023197067,0.18884902,0.26570678,0.039072022,0.053067647,0.048631962,-52.759212
185.39999,0.00023199849,0.18883662,0.2659153,0.039075647,0.053035822,0.048634376,-52.758747
186.0,0.00023202629,0.18882424,0.26612359,0.039079268,0.053004019,0.048636787,-52.758282
186.60001,0.00023205405,0.18881185,0.26633155,0.039082885,0.052972231,0.048639197,-52.757816
187.2,0.0002320818,0.1887995,0.26653928,0.039086498,0.052940466,0.048641603,-52.757351
187.8,0.00023210952,0.18878715,0.2667467,0.039090108,0.052908719,0.048644006,-52.756886
188.39999,0.00023213722,0.18877481,0.26695386,0.039093714,0.052876987,0.048646409,-52.756424
189.0,0.00023216489,0.1887625,0.26716071,0.039097317,0.052845277,0.048648808,-52.755959
189.60001,0.00023219254,0.18875019,0.26736733,0.039100919,0.052813586,0.048651207,-52.755497
190.2,0.00023222016,0.1887379,0.26757365,0.039104514,0.052781917,0.048653599,-52.755035
190.8,0.00023224775,0.18872562,0.26777971,0.039108109,0.052750263,0.048655994,-52.754574
191.39999,0.00023227533,0.18871334,0.26798546,0.039111696,0.052718628,0.048658382,-52.754112
192.0,0.00023230289,0.18870109,0.26819095,0.039115284,0.052687015,0.04866077,-52.753651
192.60001,0.00023233041,0.18868886,0.2683962,0.039118867,0.052655417,0.048663154,-52.753189
193.2,0.00023235791,0.18867663,0.26860112,0.039122447,0.052623842,0.048665538,-52.752731
193.8,0.0002323854,0.18866441,0.2688058,0.039126024,0.052592285,0.048667919,-52.75227
194.39999,0.00023241284,0.18865222,0.26901022,0.039129596,0.052560743,0.048670299,-52.751812
195.0,0.00023244027,0.18864003,0.26921433,0.039133165,0.052529223,0.048672672,-52.751354
195.60001,0.00023246769,0.18862785,0.26941818,0.039136734,0.052497722,0.048675045,-52.750896
196.2,0.00023249506,0.18861569,0.26962176,0.039140295,0.05246624,0.048677418,-52.750439
196.8,0.00023252242,0.18860355,0.26982507,0.039143853,0.052434776,0.048679788,-52.749981
197.39999,0.00023254976,0.18859141,0.27002811,0.039147411,0.052403335,0.048682153,-52.749523
198.0,0.00023257706,0.18857929,0.27023089,0.039150964,0.052371908,0.048684519,-52.749069
198.60001,0.00023260435,0.18856718,0.2704334,0.039154515,0.0523405,0.048686881,-52.748611
199.2,0.00023263162,0.18855509,0.2706356,0.039158057,0.052309111,0.048689239,-52.748158
199.8,0.00023265886,0.18854301,0.27083758,0.0391616,0.052277744,0.048691597,-52.747704
200.39999,0.00023268607,0.18853094,0.27103925,0.039165139,0.052246392,0.048693951,-52.74725
201.0,0.00023271325,0.18851888,0.27124065,0.039168678,0.052215062,0.048696302,-52.746796
201.60001,0.00023274042,0.18850684,0.27144182,0.03917221,0.052183747,0.048698653,-52.746342
202.2,0.00023276756,0.18849482,0.27164268,0.039175738,0.052152455,0.048700999,-52.745888
202.8,0.00023279467,0.18848279,0.27184328,0.039179265,0.052121181,0.048703346,-52.745438
203.39999,0.00023282177,0.1884708,0.27204365,0.039182786,0.052089922,0.04870569,-52.744984
204.0,0.00023284883,0.1884588,0.27224371,0.039186306,0.052058686,0.048708029,-52.744534
204.60001,0.00023287589,0.18844682,0.2724435,0.039189823,0.052027468,0.048710369,-52.744083
205.2,0.00023290291,0.18843485,0.27264306,0.039193332,0.051996265,0.048712704,-52.743633
205.8,0.0002329299,0.18842292,0.27284232,0.039196841,0.051965084,0.048715036,-52.743183
206.39999,0.00023295687,0.18841097,0.27304131,0.039200347,0.051933922,0.048717368,-52.742733
207.0,0.00023298382,0.18839905,0.27324006,0.039203849,0.051902778,0.048719697,-52.742283
207.60001,0.00023301075,0.18838714,0.27343854,0.03920735,0.051871654,0.048722025,-52.741837
208.2,0.00023303764,0.18837523,0.27363673,0.039210845,0.051840547,0.04872435,-52.741386
208.8,0.00023306452,0.18836336,0.27383468,0.039214339,0.051809456,0.04872667,-52.74094
209.39999,0.00023309137,0.18835148,0.27403235,0.039217826,0.051778387,0.048728991,-52.740494
210.0,0.0002331182,0.18833962,0.27422976,0.039221313,0.051747337,0.048731308,-52.740047
210.60001,0.00023314501,0.18832777,0.27442691,0.039224792,0.051716305,0.048733622,-52.739601
211.2,0.00023317178,0.18831594,0.27462381,0.039228272,0.051685292,0.048735935,-52.739155
211.8,0.00023319855,0.18830413,0.27482042,0.039231747,0.051654298,0.048738245,-52.738708
212.39999,0.00023322528,0.18829231,0.27501678,0.039235219,0.051623322,0.048740555,-52.738266
213.0,0.00023325199,0.18828052,0.27521288,0.039238691,0.051592361,0.048742861,-52.73782
213.60001,0.00023327868,0.18826874,0.27540872,0.039242156,0.051561423,0.048745163,-52.737377
214.2,0.00023330534,0.18825696,0.27560428,0.039245617,0.051530503,0.048747465,-52.736935
214.8,0.00023333197,0.18824522,0.2757996,0.039249077,0.051499601,0.048749764,-52.736492
215.39999,0.00023335859,0.18823346,0.27599463,0.039252531,0.051468719,0.048752058,-52.73605
216.0,0.00023338517,0.18822174,0.27618942,0.039255984,0.051437851,0.048754353,-52.735607
216.60001,0.00023341175,0.18821003,0.27638394,0.039259434,0.051407006,0.048756648,-52.735165
217.2,0.00023343829,0.18819831,0.27657822,0.03926288,0.051376179,0.048758935,-52.734722
217.8,0.0002334648,0.18818663,0.27677223,0.039266322,0.051345367,0.048761223,-52.734283
218.39999,0.0002334913,0.18817495,0.27696598,0.03926976,0.051314577,0.04876351,-52.733841
219.0,0.00023351777,0.18816328,0.27715945,0.039273195,0.051283803,0.04876579,-52.733402
219.60001,0.00023354421,0.18815163,0.27735269,0.03927663,0.051253051,0.048768073,-52.732964
220.2,0.00023357064,0.18813999,0.27754566,0.039280057,0.051222313,0.048770349,-52.732525
220.8,0.00023359703,0.18812837,0.27773836,0.039283484,0.051191598,0.048772626,-52.732086
221.39999,0.00023362342,0.18811674,0.27793083,0.039286904,0.051160898,0.048774898,-52.731647
222.0,0.00023364977,0.18810515,0.27812302,0.039290324,0.051130217,0.04877717,-52.731213
222.60001,0.0002336761,0.18809356,0.27831495,0.03929374,0.051099557,0.048779439,-52.730774
223.2,0.00023370239,0.18808198,0.27850664,0.039297152,0.051068913,0.048781708,-52.730339
223.8,0.00023372867,0.18807042,0.27869806,0.039300561,0.051038288,0.048783969,-52.729904
224.39999,0.00023375494,0.18805887,0.27888921,0.03930397,0.051007681,0.048786234,-52.729465
225.0,0.00023378116,0.18804733,0.27908012,0.039307371,0.050977092,0.048788492,-52.729031
225.60001,0.00023380737,0.1880358,0.2792708,0.039310772,0.050946523,0.048790749,-52.728596
226.2,0.00023383356,0.1880243,0.27946121,0.039314166,0.050915971,0.048793007,-52.728165
226.8,0.00023385973,0.18801279,0.27965134,0.039317559,0.050885435,0.04879526,-52.72773
227.39999,0.00023388586,0.1880013,0.27984124,0.039320949,0.050854921,0.048797511,-52.727295
228.0,0.00023391197,0.18798983,0.28003088,0.039324336,0.050824426,0.048799757,-52.726864
228.60001,0.00023393806,0.18797837,0.28022024,0.039327718,0.050793946,0.048802003,-52.726433
229.2,0.00023396414,0.18796691,0.28040937,0.039331097,0.050763488,0.04880425,-52.725998
229.8,0.00023399017,0.18795548,0.28059825,0.039334476,0.050733045,0.048806489,-52.725567
230.39999,0.00023401619,0.18794405,0.28078687,0.039337847,0.05070262,0.048808731,-52.725136
231.0,0.00023404219,0.18793264,0.28097525,0.039341219,0.050672214,0.048810966,-52.724709
231.60001,0.00023406817,0.18792124,0.28116336,0.039344583,0.050641827,0.048813201,-52.724277
232.2,0.00023409411,0.18790986,0.28135124,0.039347947,0.050611459,0.048815433,-52.723846
232.8,0.00023412003,0.18789849,0.28153884,0.039351307,0.050581109,0.048817664,-52.723419
233.39999,0.00023414593,0.18788712,0.28172621,0.039354663,0.050550774,0.048819892,-52.722988
234.0,0.00023417182,0.18787578,0.28191334,0.039358016,0.050520461,0.04882212,-52.722561
234.60001,0.00023419767,0.18786444,0.2821002,0.039361369,0.050490163,0.04882434,-52.722134
235.2,0.00023422349,0.18785311,0.28228679,0.039364714,0.050459888,0.048826564,-52.721706
235.8,0.00023424931,0.1878418,0.28247318,0.039368059,0.050429627,0.048828781,-52.721279
236.39999,0.0002342751,0.18783051,0.28265926,0.039371397,0.050399385,0.048830997,-52.720852
237.0,0.00023430085,0.18781921,0.28284514,0.039374735,0.050369162,0.048833214,-52.720428
237.60001,0.0002343266,0.18780795,0.28303075,0.039378069,0.050338957,0.048835427,-52.720001
238.2,0.00023435231,0.18779668,0.28321612,0.0393814,0.050308768,0.048837636,-52.719578
238.8,0.00023437799,0.18778543,0.28340122,0.039384726,0.0502786,0.048839845,-52.719154
239.39999,0.00023440366,0.1877742,0.28358611,0.039388053,0.050248448,0.04884205,-52.718727
240.0,0.0002344293,0.18776298,0.28377071,0.039391372,0.050218314,0.048844252,-52.718304
240.60001,0.00023445491,0.18775176,0.2839551,0.039394692,0.050188199,0.048846453,-52.71788
241.2,0.00023448051,0.18774056,0.28413922,0.039398003,0.050158102,0.048848651,-52.717461
241.8,0.00023450609,0.18772937,0.2843231,0.039401315,0.050128024,0.048850849,-52.717037
242.39999,0.00023453163,0.1877182,0.28450674,0.039404623,0.050097965,0.048853043,-52.716614
243.0,0.00023455716,0.18770704,0.28469011,0.039407928,0.05006792,0.048855234,-52.716194
243.60001,0.00023458267,0.18769589,0.28487325,0.039411228,0.050037898,0.048857424,-52.715771
244.2,0.00023460815,0.18768476,0.28505614,0.039414529,0.050007891,0.048859611,-52.715351
244.8,0.0002346336,0.18767363,0.2852388,0.039417822,0.049977902,0.048861798,-52.714931
245.39999,0.00023465902,0.18766251,0.28542122,0.039421115,0.049947929,0.048863981,-52.714512
246.0,0.00023468443,0.18765141,0.28560337,0.039424405,0.049917977,0.04886616,-52.714092
246.60001,0.00023470982,0.18764032,0.28578529,0.03942769,0.049888041,0.04886834,-52.713673
247.2,0.00023473518,0.18762925,0.28596696,0.039430972,0.049858127,0.048870519,-52.713257
247.8,0.00023476052,0.1876182,0.2861484,0.03943425,0.049828228,0.048872691,-52.712837
248.39999,0.00023478584,0.18760714,0.28632957,0.039437525,0.049798347,0.048874862,-52.712421
249.0,0.00023481112,0.1875961,0.28651053,0.039440796,0.049768481,0.048877034,-52.712006
249.60001,0.00023483639,0.18758507,0.28669122,0.039444067,0.049738638,0.048879202,-52.711586
250.2,0.00023486164,0.18757406,0.28687167,0.039447334,0.04970881,0.048881367,-52.71117
250.8,0.00023488686,0.18756306,0.28705189,0.039450593,0.049679,0.048883528,-52.710754
251.39999,0.00023491205,0.18755206,0.28723186,0.039453853,0.049649209,0.048885688,-52.710342
252.0,0.00023493722,0.18754108,0.2874116,0.039457109,0.049619436,0.048887849,-52.709927
252.60001,0.00023496238,0.18753013,0.2875911,0.039460365,0.049589682,0.048890006,-52.709511
253.2,0.00023498751,0.18751918,0.28777036,0.039463613,0.049559943,0.048892159,-52.709099
253.8,0.00023501262,0.18750823,0.28794935,0.039466862,0.049530223,0.048894312,-52.708683
254.39999,0.00023503769,0.1874973,0.28812814,0.039470103,0.049500521,0.048896462,-52.708271
255.0,0.00023506275,0.18748638,0.28830665,0.039473344,0.049470834,0.048898607,-52.707859
255.60001,0.00023508779,0.18747549,0.28848496,0.039476581,0.04944117,0.048900753,-52.707447
256.20001,0.00023511279,0.18746459,0.288663,0.039479814,0.04941152,0.048902899,-52.707035
256.79999,0.00023513779,0.18745372,0.28884083,0.039483044,0.049381889,0.048905037,-52.706623
257.39999,0.00023516275,0.18744284,0.28901839,0.039486274,0.049352277,0.048907176,-52.706215
258.0,0.00023518769,0.18743199,0.28919572,0.039489496,0.04932268,0.048909314,-52.705803
258.60001,0.00023521262,0.18742114,0.28937283,0.039492719,0.049293105,0.048911449,-52.705395
259.20001,0.0002352375,0.18741031,0.28954968,0.039495938,0.049263544,0.048913579,-52.704983
259.79999,0.00023526239,0.18739949,0.28972632,0.039499152,0.049234003,0.04891571,-52.704575
260.39999,0.00023528723,0.18738869,0.28990269,0.039502364,0.049204476,0.048917837,-52.704166
261.0,0.00023531205,0.18737788,0.29007885,0.039505571,0.049174972,0.048919965,-52.703758
261.60001,0.00023533686,0.18736711,0.29025477,0.039508775,0.049145482,0.048922088,-52.70335
262.20001,0.00023536164,0.18735634,0.29043046,0.039511979,0.049116008,0.048924208,-52.702946
262.79999,0.0002353864,0.18734558,0.29060587,0.039515175,0.049086556,0.048926327,-52.702538
263.39999,0.00023541113,0.18733484,0.29078108,0.039518371,0.049057119,0.048928443,-52.702129
264.0,0.00023543584,0.18732409,0.29095605,0.039521564,0.0490277,0.048930559,-52.701725
264.60001,0.00023546052,0.18731338,0.29113081,0.039524753,0.0489983,0.048932672,-52.701321
265.20001,0.00023548519,0.18730266,0.2913053,0.039527941,0.048968919,0.048934784,-52.700916
265.79999,0.00023550983,0.18729196,0.29147956,0.039531123,0.048939552,0.048936889,-52.700512
266.39999,0.00023553445,0.18728127,0.2916536,0.039534301,0.048910204,0.048938997,-52.700108
267.0,0.00023555904,0.1872706,0.29182741,0.039537478,0.048880875,0.048941098,-52.699703
267.60001,0.00023558362,0.18725994,0.29200098,0.039540652,0.048851561,0.048943203,-52.699299
268.20001,0.00023560817,0.18724929,0.29217431,0.039543822,0.048822265,0.0489453,-52.698895
268.79999,0.00023563269,0.18723865,0.2923474,0.039546989,0.048792988,0.048947398,-52.698494
269.39999,0.00023565719,0.18722802,0.29252028,0.039550155,0.04876373,0.048949495,-52.698093
270.0,0.00023568167,0.1872174,0.29269293,0.039553314,0.048734486,0.048951585,-52.697689
270.60001,0.00023570613,0.1872068,0.29286534,0.039556473,0.048705261,0.048953678,-52.697289
271.20001,0.00023573056,0.18719621,0.2930375,0.039559625,0.048676055,0.048955765,-52.696888
271.79999,0.00023575498,0.18718563,0.29320943,0.039562777,0.048646864,0.048957851,-52.696487
272.39999,0.00023577937,0.18717507,0.29338115,0.039565925,0.048617691,0.048959937,-52.696087
273.0,0.00023580373,0.1871645,0.29355264,0.039569072,0.048588537,0.048962019,-52.69569
273.60001,0.00023582808,0.18715395,0.29372388,0.039572213,0.048559401,0.048964098,-52.69529
274.20001,0.00023585239,0.18714343,0.29389492,0.039575353,0.048530281,0.048966177,-52.694893
274.79999,0.00023587669,0.18713291,0.29406568,0.039578486,0.048501179,0.048968252,-52.694492
275.39999,0.00023590097,0.18712239,0.29423627,0.039581619,0.048472092,0.048970323,-52.694096
276.0,0.00023592521,0.1871119,0.29440659,0.039584748,0.048443027,0.048972394,-52.693699
276.60001,0.00023594944,0.18710141,0.2945767,0.039587874,0.048413977,0.048974466,-52.693302
277.20001,0.00023597365,0.18709093,0.29474658,0.039590999,0.048384942,0.048976533,-52.692905
277.79999,0.00023599782,0.18708047,0.29491621,0.039594118,0.04835593,0.048978597,-52.692509
278.39999,0.000236022,0.18707003,0.29508564,0.039597236,0.048326928,0.048980661,-52.692116
279.0,0.00023604612,0.1870596,0.29525483,0.03960035,0.048297949,0.048982721,-52.691719
279.60001,0.00023607023,0.18704917,0.29542381,0.039603461,0.048268985,0.048984777,-52.691326
280.20001,0.00023609433,0.18703875,0.29559255,0.039606567,0.048240039,0.048986834,-52.690929
280.79999,0.0002361184,0.18702835,0.29576105,0.039609671,0.048211113,0.04898889,-52.690536
281.39999,0.00023614244,0.18701795,0.29592934,0.039612774,0.048182201,0.048990943,-52.690144
282.0,0.00023616647,0.18700758,0.2960974,0.03961587,0.048153307,0.048992991,-52.689751
282.60001,0.00023619046,0.18699721,0.29626521,0.039618965,0.048124433,0.048995037,-52.689358
283.20001,0.00023621444,0.18698685,0.29643282,0.039622057,0.048095573,0.048997086,-52.688965
283.79999,0.0002362384,0.18697651,0.29660022,0.039625145,0.048066732,0.048999127,-52.688576
284.39999,0.00023626233,0.18696618,0.29676738,0.03962823,0.048037909,0.049001168,-52.688183
285.0,0.00023628624,0.18695585,0.29693431,0.039631315,0.048009101,0.049003206,-52.687794
285.60001,0.00023631012,0.18694554,0.29710102,0.039634392,0.047980312,0.049005244,-52.687401
286.20001,0.00023633399,0.18693525,0.2972675,0.039637469,0.047951538,0.049007278,-52.687012
286.79999,0.00023635782,0.18692496,0.29743376,0.039640542,0.047922783,0.049009312,-52.686623
287.39999,0.00023638165,0.18691468,0.29759979,0.039643612,0.047894046,0.049011342,-52.686234
288.0,0.00023640544,0.18690442,0.29776561,0.039646681,0.047865324,0.049013373,-52.685844
288.60001,0.00023642922,0.18689416,0.29793122,0.039649744,0.04783662,0.049015399,-52.685455
289.20001,0.00023645296,0.18688393,0.29809657,0.039652806,0.047807936,0.049017422,-52.68507
289.79999,0.00023647668,0.1868737,0.29826173,0.039655861,0.047779266,0.049019445,-52.684681
290.39999,0.00023650039,0.18686348,0.29842666,0.039658915,0.047750615,0.049021464,-52.684296
291.0,0.00023652408,0.18685327,0.29859135,0.03966197,0.047721978,0.049023483,-52.683907
291.60001,0.00023654774,0.18684308,0.29875582,0.039665017,0.047693361,0.049025498,-52.683521
292.20001,0.00023657137,0.1868329,0.29892009,0.039668061,0.047664762,0.04902751,-52.683136
292.79999,0.00023659499,0.18682273,0.29908413,0.039671104,0.047636177,0.049029522,-52.682751
293.39999,0.00023661858,0.18681256,0.29924795,0.039674144,0.047607612,0.049031533,-52.682365
294.0,0.00023664214,0.18680242,0.29941157,0.03967718,0.047579065,0.049033541,-52.68198
294.60001,0.0002366657,0.18679228,0.29957494,0.039680213,0.047550533,0.049035545,-52.681599
295.20001,0.00023668921,0.18678217,0.29973811,0.039683241,0.047522016,0.04903755,-52.681213
295.79999,0.00023671272,0.18677205,0.29990104,0.03968627,0.047493517,0.04903955,-52.680832
296.39999,0.0002367362,0.18676195,0.30006376,0.039689295,0.047465038,0.049041547,-52.680447
297.0,0.00023675966,0.18675186,0.30022627,0.039692312,0.047436576,0.049043544,-52.680065
297.60001,0.00023678309,0.18674177,0.30038854,0.039695334,0.04740813,0.04904554,-52.679684
298.20001,0.0002368065,0.18673171,0.30055061,0.039698347,0.047379699,0.049047533,-52.679302
298.79999,0.00023682989,0.18672165,0.30071247,0.039701357,0.04735129,0.049049523,-52.678921
299.39999,0.00023685326,0.18671161,0.30087408,0.039704368,0.047322892,0.049051512,-52.678539
300.0,0.0002368766,0.18670158,0.30103549,0.039707374,0.047294516,0.049053498,-52.678158
300.60001,0.00023689993,0.18669155,0.30119669,0.039710373,0.047266152,0.049055483,-52.67778
301.20001,0.00023692322,0.18668154,0.30135769,0.039713375,0.04723781,0.049057465,-52.677399
301.79999,0.00023694649,0.18667154,0.30151844,0.03971637,0.047209483,0.049059443,-52.677021
302.39999,0.00023696975,0.18666156,0.30167899,0.039719362,0.047181174,0.049061421,-52.676643
303.0,0.00023699299,0.18665157,0.30183932,0.039722353,0.047152881,0.049063396,-52.676266
303.60001,0.0002370162,0.1866416,0.30199945,0.039725341,0.047124602,0.04906537,-52.675888
304.20001,0.00023703938,0.18663165,0.30215934,0.039728325,0.047096346,0.049067345,-52.67551
304.79999,0.00023706254,0.18662171,0.30231902,0.039731305,0.0470681,0.049069311,-52.675133
305.39999,0.00023708568,0.18661179,0.30247849,0.039734285,0.047039878,0.049071278,-52.674755
306.0,0.0002371088,0.18660186,0.30263776,0.039737258,0.04701167,0.049073245,-52.674381
306.60001,0.00023713191,0.18659195,0.30279678,0.039740231,0.046983477,0.049075209,-52.674004
307.20001,0.00023715498,0.18658206,0.30295563,0.0397432,0.046955302,0.049077172,-52.67363
307.79999,0.00023717804,0.18657216,0.30311424,0.039746165,0.046927147,0.049079128,-52.673252
308.39999,0.00023720106,0.1865623,0.30327263,0.039749127,0.046899006,0.049081087,-52.672878
309.0,0.00023722407,0.18655244,0.30343083,0.039752088,0.04687088,0.049083043,-52.672504
309.60001,0.00023724706,0.18654257,0.30358878,0.039755046,0.046842773,0.049084995,-52.672131
310.20001,0.00023727003,0.18653274,0.30374655,0.039758001,0.046814684,0.049086947,-52.671757
310.79999,0.00023729297,0.1865229,0.30390412,0.039760951,0.04678661,0.049088895,-52.671387
311.39999,0.00023731589,0.18651308,0.30406144,0.039763898,0.046758555,0.04909084,-52.671013
312.0,0.00023733878,0.18650328,0.30421856,0.039766841,0.046730515,0.049092785,-52.670639
312.60001,0.00023736166,0.18649349,0.30437547,0.039769784,0.046702493,0.049094729,-52.670269
313.20001,0.00023738452,0.1864837,0.30453217,0.039772723,0.046674486,0.04909667,-52.669899
313.79999,0.00023740735,0.18647392,0.30468866,0.039775658,0.046646498,0.049098607,-52.669529
314.39999,0.00023743015,0.18646416,0.30484495,0.03977859,0.046618525,0.049100544,-52.669155
315.0,0.00023745294,0.1864544,0.30500102,0.039781522,0.04659057,0.049102478,-52.668785
315.60001,0.0002374757,0.18644466,0.30515689,0.039784446,0.046562631,0.049104411,-52.668419
316.20001,0.00023749845,0.18643494,0.30531254,0.039787371,0.04653471,0.049106341,-52.668049
316.79999,0.00023752116,0.18642521,0.30546799,0.039790291,0.046506803,0.049108271,-52.667679
317.39999,0.00023754386,0.18641551,0.3056232,0.039793208,0.046478912,0.049110197,-52.667313
318.0,0.00023756655,0.18640581,0.30577824,0.039796125,0.046451043,0.049112119,-52.666943
318.60001,0.00023758919,0.18639612,0.30593306,0.039799035,0.046423186,0.049114041,-52.666576
319.20001,0.00023761184,0.18638645,0.30608767,0.039801944,0.04639535,0.049115963,-52.666206
319.79999,0.00023763443,0.18637678,0.30624205,0.03980485,0.046367526,0.049117882,-52.66584
320.39999,0.00023765703,0.18636712,0.30639625,0.039807752,0.04633972,0.049119797,-52.665474
321.0,0.00023767959,0.18635748,0.30655023,0.03981065,0.046311934,0.049121711,-52.665108
321.60001,0.00023770214,0.18634786,0.30670401,0.039813548,0.046284162,0.049123622,-52.664745
322.20001,0.00023772466,0.18633825,0.30685759,0.039816443,0.046256408,0.049125534,-52.664379
322.79999,0.00023774715,0.18632863,0.30701095,0.039819334,0.04622867,0.049127441,-52.664013
323.39999,0.00023776964,0.18631904,0.3071641,0.039822221,0.046200946,0.049129345,-52.663651
324.0,0.00023779209,0.18630944,0.30731705,0.039825104,0.046173241,0.049131252,-52.663284
324.60001,0.00023781453,0.18629988,0.30746979,0.039827988,0.046145555,0.049133152,-52.662922
325.20001,0.00023783694,0.18629031,0.30762234,0.039830867,0.046117883,0.049135052,-52.66256
325.79999,0.00023785933,0.18628076,0.30777466,0.039833743,0.046090227,0.049136948,-52.662197
326.39999,0.0002378817,0.18627121,0.3079268,0.039836615,0.046062589,0.049138844,-52.661835
327.0,0.00023790404,0.18626168,0.30807871,0.039839484,0.046034966,0.04914074,-52.661472
327.60001,0.00023792636,0.18625216,0.30823043,0.039842352,0.046007361,0.049142629,-52.66111
328.20001,0.00023794867,0.18624264,0.30838194,0.039845213,0.045979772,0.049144521,-52.660751
328.79999,0.00023797095,0.18623315,0.30853325,0.039848074,0.045952197,0.049146406,-52.660389
329.39999,0.00023799321,0.18622366,0.30868435,0.039850935,0.045924645,0.049148291,-52.66003
330.0,0.00023801545,0.18621418,0.30883527,0.039853789,0.045897104,0.049150176,-52.659668
330.60001,0.00023803765,0.18620472,0.30898595,0.039856642,0.045869581,0.049152058,-52.659309
331.20001,0.00023805986,0.18619525,0.30913645,0.039859489,0.045842074,0.049153939,-52.658951
331.79999,0.00023808202,0.18618581,0.30928674,0.039862338,0.045814585,0.049155816,-52.658592
332.39999,0.00023810417,0.18617637,0.30943683,0.039865181,0.045787111,0.04915769,-52.658234
333.0,0.0002381263,0.18616696,0.30958673,0.03986802,0.045759656,0.049159564,-52.657875
333.60001,0.00023814841,0.18615754,0.3097364,0.039870858,0.045732215,0.049161434,-52.657516
334.20001,0.0002381705,0.18614814,0.30988589,0.039873693,0.045704789,0.049163304,-52.657162
334.79999,0.00023819256,0.18613875,0.31003517,0.039876524,0.045677382,0.049165174,-52.656803
335.39999,0.00023821459,0.18612938,0.31018427,0.039879352,0.04564999,0.049167037,-52.656448
336.0,0.00023823661,0.18612,0.31033313,0.039882179,0.045622617,0.049168903,-52.656094
336.60001,0.00023825861,0.18611065,0.31048182,0.039884999,0.045595258,0.049170762,-52.655735
337.20001,0.00023828058,0.18610129,0.31063032,0.039887819,0.045567919,0.049172621,-52.65538
337.79999,0.00023830254,0.18609196,0.31077859,0.039890636,0.045540594,0.04917448,-52.655025
338.39999,0.00023832447,0.18608263,0.31092668,0.039893452,0.045513283,0.049176335,-52.654671
339.0,0.00023834639,0.18607332,0.31107455,0.039896261,0.045485992,0.049178191,-52.65432
339.60001,0.00023836827,0.186064,0.31122223,0.03989907,0.045458715,0.049180042,-52.653965
340.20001,0.00023839014,0.18605472,0.31136972,0.039901875,0.045431454,0.04918189,-52.65361
340.79999,0.00023841199,0.18604542,0.311517,0.039904676,0.045404211,0.049183737,-52.653259
341.39999,0.0002384338,0.18603615,0.31166407,0.039907478,0.045376983,0.049185582,-52.652905
342.0,0.00023845561,0.1860269,0.31181097,0.039910272,0.045349773,0.049187426,-52.652554
342.60001,0.00023847738,0.18601765,0.31195766,0.039913066,0.045322578,0.04918927,-52.652203
343.20001,0.00023849915,0.18600841,0.31210417,0.039915856,0.045295402,0.049191106,-52.651852
343.79999,0.00023852089,0.18599917,0.31225044,0.039918642,0.045268238,0.049192946,-52.651501
344.39999,0.00023854261,0.18598995,0.31239656,0.039921429,0.045241095,0.049194779,-52.65115
345.0,0.0002385643,0.18598074,0.31254244,0.039924212,0.045213964,0.049196616,-52.650799
345.60001,0.00023858597,0.18597154,0.31268814,0.039926991,0.045186851,0.049198445,-52.650452
346.20001,0.00023860762,0.18596236,0.31283367,0.039929766,0.045159753,0.049200278,-52.650101
346.79999,0.00023862925,0.18595318,0.31297895,0.039932538,0.045132674,0.049202103,-52.649754
347.39999,0.00023865086,0.18594401,0.31312409,0.039935309,0.04510561,0.049203929,-52.649403
348.0,0.00023867245,0.18593486,0.31326899,0.039938077,0.045078561,0.049205754,-52.649055
348.60001,0.00023869402,0.18592571,0.31341374,0.039940841,0.04505153,0.049207576,-52.648708
349.20001,0.00023871555,0.18591657,0.31355825,0.039943602,0.045024514,0.049209394,-52.648361
349.79999,0.00023873708,0.18590745,0.31370258,0.039946359,0.044997513,0.049211212,-52.648014
