Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
5.18,3.7645542978656197,0.799962869190406,0.06436884136074889,0.43823364141226434,0.41656258478134217,0.19150663315900796,0.05982677708573972,0.15215442622634415,0.02501710821097707,0.01390866499535331,0.0019017484390223842,0.0005556752652420004,0.0003661546396726875,0.03481890656314126,0.00010607714553839832,2.162240701199402e-05,0.16151541599373406,0.01808295365574441,0.003894189818827922,1.0,1.799972703928116,1.2046573753169982,0.07529108595731239,0.6201390050553084,0.4646768387874191,0.6128212261088255,0.003830132663180159,0.35139058701902026,0.2327716925304806,0.8349207566114598,0.18258531147161297,0.15064719855662878,0.23293914030399873,0.0075762536324863634,0.004528413866453227,0.0025883569513444043,0.0013749368953488326,2.121542910767966e-06,0.0012873768272149777,0.0006963781312628253,0.7653440268938384,0.0008732121317504881,0.003043088524526883,0.00015613679966135856,1.1751366982376705,0.6475215066862231,0.7403217093143962,0.0005003421642195414,0.008331251695626844,0.0002781732999070662,0.0011965355417147944,1.1113505304840009e-05,3.8034968780447684e-05,0.0004948517043249934,0.01599925738380812,0.5299754044859687,0.4248115266012111,0.31197975276143786,4.3244814023988043e-07,0.00011531119304547123,0.008764672828245288,0.07832243730364348,0.10330570822968105,0.07486452292489813,0.07326219649358906,0.00021192948233138522,7.3230927934537494e-06,0.001105209156571742,0.5566138377409734,0.0032303083198746813,0.46022719631415826,0.2745762071893479,0.01290868699706436,0.25013913877128796,0.0003616590731148882,0.010251436057134265,7.788379637655843e-05
5.19,3.770048372822752,0.8017849828808663,0.06447433406722035,0.4395770361848502,0.41977599189943426,0.192648701223028,0.06025330063688499,0.15307179632103537,0.02516567667232536,0.013996358168130593,0.00192931724101224,0.0005639646161511604,0.00037169145495662896,0.03490721114380825,0.00010773098738800895,2.2029653341518116e-05,0.1624485514343696,0.01819484856748482,0.003920040898173061,1.0,1.7999723403278807,1.2064154793032806,0.07540096745645504,0.6209250473164185,0.465597171830753,0.6164758439136896,0.0038529740244605598,0.3533031788592855,0.2341536378501184,0.8382568386000818,0.18368615558524246,0.1515546805997127,0.23428872926992692,0.007679430613151771,0.004593934613494511,0.002626896619559686,0.0013947772108271403,2.154619747760179e-06,0.001289486681344407,0.000698144222876165,0.7684021020500751,0.0008864115509908861,0.0030614359264207074,0.0001589810974767661,1.175301206722452,0.650127810372201,0.7432772347357935,0.0005033135334465073,0.008395519837988686,0.00027992716336261187,0.0012050660127376999,1.1279292323023208e-05,3.85863448202448e-05,0.000502564135375609,0.016035699657617326,0.5306903233575504,0.4257177827637379,0.3126884998199026,4.4059306683036234e-07,0.00011748285746601814,0.008791540723697004,0.07840048045535156,0.10349991182190518,0.07519757833058532,0.07366739636096631,0.0002152301052584667,7.433829099132579e-06,0.0011216037838281175,0.5588378924000545,0.003248971028687392,0.46211814686364316,0.2761625374384283,0.012987862494718632,0.25159845942620324,0.00036389697134969637,0.010318611136240146,7.840081796346121e-05
5.2,3.7755397030745086,0.803608030294268,0.0645797365367152,0.44092221769947987,0.42300852115815885,0.1937950613535518,0.060681715452035975,0.1539927917380086,0.025314748450560098,0.014084402289652471,0.001957224328031771,0.0005723587196040925,0.0003772984940632066,0.034995531067669644,0.00010940647624790677,2.2443591254157025e-05,0.16338483186650363,0.018307199994231995,0.003946006954563311,1.0,1.7999719726888186,1.2081727049838429,0.07551079406149018,0.6217099082109101,0.4665175371556225,0.6201441963313657,0.0038759012270710358,0.3552184734198724,0.23553842069975328,0.84159330349018,0.1847913500856103,0.152465284604157,0.23564249952838434,0.007783793713237067,0.004660255687346053,0.002665921147437389,0.0014148600648001344,2.1881295249581355e-06,0.001291594730734304,0.0006999106213533929,0.7714605281993319,0.0008997782313916509,0.003079855834760172,0.0001618705704861917,1.1754652004345412,0.6527338267576602,0.7462324248071441,0.0005062949690112019,0.008460170423163178,0.0002816880457930494,0.0012136343090407196,1.144717439208185e-05,3.914448656063542e-05,0.0005103774271706875,0.01607216060588536,0.5314042174986184,0.4266235580795268,0.31339699627754575,4.488718250831405e-07,0.00011969019909581869,0.008818444353989598,0.07847835692981373,0.10369389502272433,0.07553033060584878,0.07407359116749268,0.00021857381858290148,7.5459698812641326e-06,0.0011382028360293896,0.5610622023267868,0.0032676966373300725,0.4640091749015162,0.2777542141730562,0.013067357213560272,0.25306270161680433,0.0003661439998846399,0.010386073484829686,7.892013909126622e-05
5.21,3.7810282942634745,0.8054320122837021,0.06468504888758775,0.4422691880740292,0.4262602643427252,0.19494571905575614,0.06111202281086661,0.1549174189228429,0.02546432328502831,0.014172797785774875,0.0019854731206441537,0.0005808586706424387,0.00038297647785665663,0.03508386623309993,0.00011110384164267192,2.2864314941626123e-05,0.16432425842018467,0.018420008980686346,0.003972088278927574,1.0,1.7999716009745332,1.209929054164312,0.0756205658852695,0.622493590458078,0.46743793459735006,0.6238263009784197,0.003898914381115123,0.3571364297019069,0.23692601334413024,0.8449301010282535,0.18590090270741147,0.15337900929440815,0.23700044491865566,0.007889354091570162,0.004727385083034464,0.002705435544019354,0.0014351879053726604,2.2220768328534383e-06,0.001293700977751755,0.0007016773246619987,0.7745192592758993,0.0009133138858059764,0.0030983483784568578,0.00016480583292478973,1.1756286818930504,0.655339513544719,0.7491872314699375,0.0005092864657005662,0.008525205286854505,0.0002834559557154975,0.0012222404562173322,1.1617173412848774e-05,3.970946241288307e-05,0.0005182926466520084,0.01610864024567404,0.532117089128542,0.4275288519581425,0.3141052414206117,4.572862988325225e-07,0.00012193371991875857,0.008845383761480584,0.07855606726235491,0.10388765797555549,0.07586277143650233,0.07448077682584758,0.00022196107600295313,7.659529557133132e-06,0.0011550083749920896,0.5632867340188358,0.0032864851684036933,0.46590025069688096,0.27935123931431394,0.013147171872978048,0.25453186743655887,0.00036840017961372695,0.010453823708399831,7.944176557855148e-05
5.22,3.7865141520062684,0.8072569297000024,0.06479027123772627,0.44361794942531413,0.4295313136124876,0.19610067979567222,0.06154422394297694,0.15584568429799464,0.025614400578456428,0.014261545760873509,0.002014067074717082,0.000589465570674624,0.0003887261322810563,0.035172216538294554,0.00011282331533305174,2.3291919729025386e-05,0.16526683218703372,0.018533276397702227,0.003998285175398187,1.0,1.799971225148184,1.211684528642006,0.07573028304012537,0.6232760967674805,0.4683583639898763,0.6275221753461512,0.003922013595913445,0.3590570065921419,0.23831638791097723,0.84826718109457,0.18701482115759357,0.15429586037824097,0.23836255621800095,0.007996122872401848,0.00479533087603499,0.0027454448457723494,0.001455763206861243,2.256466306661035e-06,0.0012958054247545253,0.0007034443307658911,0.7775782493366893,0.0009270202390481747,0.003116913685959893,0.00016778750574475055,1.1757916536002142,0.6579448285913393,0.7521416068325746,0.0005122880115691285,0.008590626272249753,0.0002852309152174702,0.0012308844788595388,1.1789311413492482e-05,4.028134149434164e-05,0.0005263108710963317,0.016145138594000047,0.5328289404585337,0.42843366380890535,0.31481323453558996,4.658383945805077e-07,0.0001242139279520051,0.008872358988506282,0.0786336119858191,0.1040812008237808,0.0761948925697291,0.07488895235525728,0.0002253923355606174,7.774522645621126e-06,0.0011720224723939163,0.5655114540630467,0.0033053366437406743,0.46779134462246524,0.2809536147179573,0.013227307048002507,0.2560059566526282,0.0003706655279540445,0.010521862445615555,7.996570350796374e-05
5.23,3.7919972818926913,0.8090827833916863,0.06489540370466643,0.4449685038693095,0.43282176149875445,0.19725994900067462,0.061978320028198655,0.15677759426272822,0.025764979706172957,0.014350647340916447,0.002043009673318584,0.0005981805302204718,0.000394548188880874,0.035260581881307915,0.00011456513091770796,2.372650204433963e-05,0.16621255422083234,0.01864700312214144,0.004024597948070753,1.0,1.7999708451726735,1.2134391302056613,0.07583994563785383,0.6240574298389595,0.4692788251656253,0.6312318368021588,0.003945198980013493,0.36098016286429024,0.23970951639512175,0.8516044937058126,0.18813311311527386,0.15521584374598182,0.23972882395145761,0.008104111251796919,0.004864101202937376,0.002785954129301417,0.0014765884631025177,2.2913026183541592e-06,0.0012979080740933287,0.0007052116376261583,0.7806374525636616,0.0009408990291314451,0.0031355518852545644,0.0001708162169018003,1.1759541180415034,0.6605497299148441,0.7550955031730764,0.0005152995941234592,0.00865643522997509,0.00028701294681832894,0.0012395664005639732,1.1963610604409437e-05,4.0860193466371685e-05,0.0005344331862561364,0.016181655667833725,0.53353977369244,0.4293379930410562,0.3155209749095215,4.745300408867926e-07,0.00012653133708305145,0.00889937007738619,0.07871099163066597,0.10427452371083046,0.07652668581500155,0.07529811684300747,0.00022886805884417228,7.890963777617479e-06,0.0011892472151437644,0.5677363291372085,0.0033242510844166467,0.4696824271572238,0.28256134217541495,0.013307763318484853,0.2574849690520164,0.00037294006244282884,0.010590190333897074,8.049195896141506e-05
5.24,3.797477689486525,0.810909574204972,0.06500044640556982,0.4463208535207879,0.4361317009093046,0.1984235320577761,0.062414312195361484,0.1577131551913745,0.025916060435587165,0.014440102780742734,0.0020723044178545,0.0006070046715424131,0.0004004433855054439,0.03534896215985438,0.00011632952369006372,2.4168159439478316e-05,0.16716142553683863,0.018761190147373936,0.004051026892862488,1.0,1.799970461010763,1.215192860635688,0.0759495537897305,0.6248375923626932,0.4701993179556625,0.6349553025848835,0.003968470641155522,0.36290585718431506,0.241105370657667,0.8549419890162722,0.1892557862296494,0.15613895626016855,0.24109924219671222,0.00821333064777097,0.004933704240315315,0.0028269685235309725,0.0014976661800814226,2.3265904738012745e-06,0.0013000089281113964,0.0007069792431970875,0.7836968232649164,0.000954952008943945,0.00315426310382749,0.00017389260171764797,1.1761160776857849,0.6631541756904669,0.7580488729364852,0.0005183212087117433,0.008722634018186091,0.0002888020556148547,0.0012482862439072296,1.2140093430848262e-05,4.1446088357090005e-05,0.0005426606856899918,0.01621819148409944,0.5342495910266201,0.43024183906353247,0.31622846182840614,4.833631887895663e-07,0.0001288864671815896,0.008926417070415757,0.07878820672496756,0.1044676267797469,0.076858143043805,0.0757082653538439,0.0002323887106998608,8.008867710108879e-06,0.0012066847105211746,0.5699613260108483,0.0033432285107367725,0.4715734688863632,0.28417442341262567,0.013388541360754154,0.25896890587677895,0.00037522380294747874,0.01065880798827872,8.102053785724977e-05
5.25,3.8029553803251788,0.8127373029837784,0.06510539945721801,0.4476750004935124,0.43946122512577196,0.19959143431463786,0.06285220152301928,0.158652373434466,0.02606764259407324,0.014529912170629778,0.002101954835377011,0.000615939126422648,0.0004064124657533376,0.03543735727143261,0.00011811673080491403,2.461699058274024e-05,0.16811344711212162,0.018875838478244103,0.004077572305248765,1.0,1.7999700726249623,1.2169457217040571,0.07605910760650357,0.6256165870192405,0.4711198421896179,0.6386925898068412,0.003991828686292757,0.3648340481115573,0.24250392243147162,0.8582796173203925,0.1903828481213592,0.157065193066093,0.24247380556773224,0.008323792586274942,0.0050041482220204835,0.0028684931993212264,0.001518998882000274,2.3623346160982804e-06,0.0013021079891443602,0.0007087471454286522,0.7867563158770267,0.0009691809449208984,0.00317304746868932,0.00017701730269014694,1.1762775349854493,0.6657581242559962,0.7610016687413844,0.0005213528518814648,0.008789224502515439,0.00029059824341259557,0.0012570440304603856,1.231878252845296e-05,4.2039096707540225e-05,0.0005509944715373668,0.01625474605967557,0.534958394649928,0.4311452012851166,0.31693569457820153,4.923398116548048e-07,0.00013127984405899827,0.008953500009870248,0.07886525779441643,0.10466051017345805,0.07718925619084747,0.07611939219327812,0.00023595475956165522,8.128249315066751e-06,0.0012243370817196831,0.5721864115469285,0.0033622689422424324,0.4734644405033929,0.2857928600906067,0.013469641860495778,0.2604577684550426,0.0003775167695648821,0.01072771602150385,8.155144610497531e-05
5.26,3.8084303599203144,0.8145659705697357,0.06521026297604264,0.4490309468998994,0.44281042779950874,0.20076366107837643,0.06329198903763707,0.1595952553175969,0.02621972591374415,0.014620075764936992,0.0021319644824914163,0.0006249850355667592,0.0004124561788780785,0.03552576711340135,0.0001199269913711785,2.5073095310367646e-05,0.16906861988503524,0.018990949102292442,0.004104234482365164,1.0,1.7999696799774976,1.2186977151745007,0.07616860719840629,0.626394416479591,0.4720403976958288,0.6424437154508046,0.004015273221567529,0.3667646940990569,0.24390514331851126,0.861617329053988,0.1915143063811163,0.1579945509832133,0.2438525078070224,0.008435508645924164,0.005075441448388142,0.0029105333666459713,0.0015405891144419017,2.39853982742357e-06,0.0013042052595208528,0.0007105153422680271,0.7898158849661557,0.0009835876168164655,0.003191905106351938,0.00018019096949426435,1.1764384923765623,0.6683615341114466,0.7639538433791789,0.000524394518274883,0.008856208555990175,0.00029240151529873984,0.0012658397807527413,1.2499700711335184e-05,4.263928964982833e-05,0.0005594356549489536,0.016291319411394715,0.535666186743939,0.4320480791142289,0.3176426724454308,5.014619062073529e-07,0.00013371199974291514,0.00898061893799799,0.0789421453623603,0.10485317403494236,0.07752001725332519,0.0765314924145742,0.00023956667763354322,8.24912357756157e-06,0.0012422064666063857,0.5744115527026586,0.003381372397700705,0.4753553128104402,0.2874166538045599,0.013551065488887888,0.26195155782708773,0.00037981898204584886,0.010796915049476344,8.208468964730329e-05
5.27,3.813902633757844,0.8163955778021832,0.06531503707812289,0.45038869485102445,0.4461794029523542,0.20194021761553893,0.063733675713666,0.16054180714137778,0.026372310090947853,0.014710593855680352,0.0021623369440041907,0.0006341435489564723,0.00041857527987163316,0.03561419158295488,0.00012176054642152994,2.5536574622698874e-05,0.1700269447552214,0.019106523006292647,0.004131013721791068,1.0,1.7999692830303282,1.2204488428025102,0.07627805267515689,0.6271710834052087,0.4729609843013368,0.6462086963697247,0.004038804352310779,0.36869775349677775,0.24530900479331122,0.8649550747962905,0.19265016856965334,0.1589270271983583,0.24523534232606042,0.008548490479081091,0.0051475922829462934,0.002953094276181202,0.0015624394432546993,2.4352109284305988e-06,0.0013063007415624577,0.0007122838316590977,0.7928754852299331,0.0009981738178993357,0.0032108361428275557,0.00018341425907374736,1.176598952279,0.6709643639213313,0.7669053498168252,0.000527446201818957,0.008923588059047085,0.00029421187711360707,0.0012746735142733201,1.2682870979129446e-05,4.324673888008382e-05,0.0005679853559428096,0.016327911556043663,0.5363729694829553,0.43295047195895264,0.31834939471698714,5.107314924539775e-07,0.00013618347245637148,0.00900777389702049,0.07901886994981222,0.10504561850717449,0.07785041829161903,0.07694456123653952,0.0002432249408260766,8.371505597432663e-06,0.0012602950183562187,0.5766367165308605,0.003400538895104428,0.47724605671960624,0.28904580608387637,0.013632812916317691,0.263450274960471,0.00038213046012585295,0.010866405688095939,8.262027443582136e-05
5.28,3.8193722073021488,0.8182261255185507,0.06541972187922983,0.4517482464568767,0.4495682449154037,0.20312110915891518,0.06417726248248808,0.16149203518565222,0.0265253948131903,0.014801466721848358,0.002193075827835663,0.0006434158244089253,0.00042477052852908724,0.0357026305771099,0.00012361763858419257,2.6007530485283925e-05,0.17098842259007357,0.01922256117774599,0.004157910321382528,1.0,1.7999688817451458,1.2221991063366877,0.07638744414604298,0.6279465904482366,0.47388160183208994,0.6499875493085286,0.004062422183178304,0.3706331845195198,0.24671547823445944,0.8682928052725899,0.19379044222278266,0.15986261874297578,0.24662230244971195,0.008662749822349028,0.005220609140252013,0.002996181212558462,0.0015845524508568956,2.4723527716838513e-06,0.0013083944375845966,0.000714052611542198,0.7959350714998742,0.0010129413527197272,0.0032298407037130443,0.0001866878353125191,1.176758917096701,0.6735665725319363,0.7698561412127285,0.0005305078962638061,0.008991364898308074,0.00029602933443696717,0.0012835452496497615,1.2868316488178505e-05,4.386151655671326e-05,0.0005766447018717404,0.016364522510371012,0.5370787450343267,0.4338523792272225,0.3190558606800292,5.201506097056785e-07,0.00013869480555690205,0.009034964929137536,0.07909543207549542,0.1052378437330961,0.07818045143654838,0.07735859381157938,0.0002469300280986943,8.495410570581745e-06,0.001278604902543219,0.5788618701817267,0.0034197684518014713,0.47913664326698346,0.2906803184031251,0.013714884813643781,0.26495392076936525,0.0003844512235549198,0.010936188552818905,8.315820642765056e-05
5.29,3.824839085975554,0.8200576145524751,0.06552431749453778,0.453109603824844,0.4529770486308347,0.20430634087238905,0.06462275018760649,0.16244594568728624,0.026678979604686105,0.014892694924531734,0.0022241847919582045,0.0006528030349233499,0.0004310426941717759,0.035791083992549336,0.0001254985137639993,2.648606684998408e-05,0.1719530541920253,0.019339064578367326,0.004184924581541039,1.0,1.7999684760833412,1.2239485075121774,0.07649678171951109,0.6287209402507452,0.4748022501120425,0.653780290791645,0.004086126817447781,0.37257094542173425,0.248124534785883,0.8716304713525098,0.19493513482474348,0.1608013255294579,0.24801338001769896,0.008778298436667074,0.005294500549797036,0.0030397995284498634,0.0016069307558978531,2.509970275279986e-06,0.0013104863498907557,0.0007158216798509868,0.7989945987398007,0.001027892048364232,0.003248918913745725,0.00019001237101776996,1.176918389217201,0.676168118896281,0.7728061708507158,0.0005335795920937221,0.009059540972616695,0.0002978538984906347,0.00129245500375213,1.3056060698466998e-05,4.448369583916409e-05,0.0005854148352594619,0.016401152291049503,0.5377835155565288,0.4347538003258398,0.3197620696207361,5.297213369996816e-07,0.0001412465529810998,0.00906219207649688,0.07917183225564432,0.10542984985527662,0.07851010885671811,0.07777358656778377,0.0002506824248105937,8.620853883435519e-06,0.001297138311581542,0.5810869809016732,0.0034390610838405064,0.48102704354975107,0.292320192126443,0.013797281830077446,0.2664624957712754,0.00038678129156734654,0.01100626426453744,8.369849163082078e-05
5.3,3.8303032751968837,0.821890045737275,0.06562882403917383,0.454472769062104,0.45640590909254597,0.20549591791420443,0.06507013966549584,0.16340354487964426,0.026833064046474096,0.014984278898768374,0.0022556674967899007,0.0006623063550908909,0.0004373925470031057,0.03587955172592588,0.00012740341811597934,2.6972287827175537e-05,0.17292084035818187,0.019456034180586425,0.004212056801924918,1.0,1.7999680660060497,1.2256970480630027,0.07660606550393767,0.629494135446246,0.4757229289649785,0.6575869373254543,0.004109918358284089,0.3745109941814353,0.24953614561619597,0.8749680240578549,0.1960842538555731,0.16174314614662402,0.24940856737963635,0.008895148193179655,0.005369275042843236,0.003083954581363994,0.0016295769786306782,2.548068362319587e-06,0.0013125764807834766,0.0007175910345185176,0.8020540220530338,0.0010430277338472676,0.003268070897592885,0.00019338854443819284,1.177077371012886,0.6787689622156037,0.7757553922652535,0.000536661280929482,0.009128118181850919,0.0002996855779753675,0.0013014027933099168,1.3246127101817818e-05,4.511334993579802e-05,0.0005942968996865843,0.0164378009147455,0.538487283202888,0.435654734662081,0.3204680208267326,5.394457565435108e-07,0.0001438392694976771,0.00908945538124208,0.07924807100441839,0.10562163701657265,0.07883938281915355,0.0781895353466214,0.0002544826166797976,8.747850940062115e-06,0.0013158974378245916,0.5833120160385701,0.0034584168071636373,0.4829172288445971,0.2939654286089092,0.013880004623699174,0.26797600056033827,0.0003891206836117285,0.011076633441040568,8.424113603849836e-05
5.31,3.835764780333645,0.8237234199015787,0.06573324162754321,0.45583774427233226,0.4598549220492874,0.20668984535674614,0.0655194316440987,0.1643648389421826,0.02698764775696833,0.015076218919470037,0.0022875276591320477,0.0006719269795590828,0.0004438208693951477,0.035968033673454934,0.00012933260180283254,2.7466299992547006e-05,0.17389178180528897,0.019573470966392805,0.004239307282244778,1.0,1.7999676514741392,1.2274447297067663,0.0767152956066729,0.6302661786578878,0.4766436382123301,0.6614075051415877,0.004133796907134923,0.37645328890234503,0.25095028160103866,0.878305414556503,0.1972378067306191,0.16268807751339492,0.2508078572182987,0.00901331106080662,0.005444941280452811,0.0031286518193854138,0.0016524937795475792,2.586652036056651e-06,0.0013146648325508643,0.0007193606734690987,0.8051132966767945,0.0010583502670106612,0.0032872967788436518,0.00019681704396756013,1.1772358648397279,0.681369061765681,0.7787037590884963,0.0005397529551393666,0.009197098440985749,0.00030152437838940077,0.0013103886328819738,1.3438539591181657e-05,4.575055318264096e-05,0.0006032920573084896,0.016474468398031576,0.5391900501170594,0.4365551816415386,0.321173713583842,5.493259998509402e-07,0.00014647352300783771,0.009116754885446646,0.07932414883342148,0.1058132053592446,0.07916826561485438,0.07860643525324894,0.0002583310972762919,8.876417387902955e-06,0.0013348845099498575,0.5855369430376688,0.0034778356361057795,0.48480717046207794,0.29561602906899126,0.013963053860216334,0.2694944357918411,0.0003914694193278561,0.011147296699073656,8.478614564489557e-05
5.32,3.8412236067591583,0.8255577378745746,0.06583757037413264,0.4572045315597821,0.4633241831604805,0.20788812828318462,0.06597062686469667,0.16532983406133342,0.027142730312765123,0.015168515360482776,0.002319768989739892,0.0006816661003017694,0.00045032844216422624,0.036056529731414225,0.00013128631450019007,2.7968209612042916e-05,0.17486587925987299,0.01969137591098586,0.004266676322632924,1.0,1.799967232448202,1.2291915541629306,0.07682447213518316,0.6310370725007155,0.47756437767574694,0.6652420105061908,0.004157762565663693,0.37839778733965834,0.25236691371059516,0.8816425941743313,0.1983958008736001,0.16363611754382712,0.25221124183263843,0.009132799084829737,0.005521507905130035,0.0031738966755097387,0.0016756838149262232,2.6257262900038015e-06,0.0013167514074826528,0.0007211305946282845,0.8081723779931371,0.001073861501806098,0.0033065966812266686,0.00020029856252533289,1.1773938730390716,0.6839683771101381,0.7816512252403576,0.0005428546062553025,0.009266483663209611,0.0003033703072096555,0.0013194125372939334,1.3633322006035388e-05,4.639537979479784e-05,0.000612401467895172,0.016511154757491493,0.5398918184384583,0.4374551406708399,0.32187914718007365,5.593641922408584e-07,0.00014914987974722763,0.009144090631195641,0.07940006625229959,0.10600455502603957,0.07949674964893341,0.07902428183434311,0.0002622283590522062,9.006568843284525e-06,0.0013541017480236679,0.5877617294495543,0.0034973175851974597,0.4866968399237997,0.29727199474178406,0.014046430199735518,0.2710178019705549,0.0003938275182197172,0.01121825465529114,8.533352645265849e-05
5.33,3.8466797598215074,0.8273930004831334,0.06594181039306901,0.4585731330267942,0.46681378846035393,0.20909077173306923,0.0664237260128178,0.16629853639584372,0.02729831128230096,0.015261168571874184,0.0023523952284985046,0.0006915249192668864,0.00045691605219223196,0.0361450397958582,0.00013326480790547672,2.8478124212948142e-05,0.17584313340800484,0.019809749990168414,0.0042941642235628935,1.0,1.799966808888557,1.2309375231428825,0.07693359519643016,0.6318068195804935,0.47848514717578905,0.6690904695458215,0.004181815434661384,0.3803444471673643,0.253786012794084,0.8849795143910303,0.19955824367501246,0.16458726388480874,0.2536187134428524,0.009253624395209345,0.005598983624288462,0.003219694626356951,0.001699149761921911,2.6652961581095344e-06,0.0013188362078613803,0.000722900795917164,0.8112312215251112,0.001089563306458008,0.0033259707279168745,0.0002038338007414364,1.177551397936854,0.6865668679830275,0.7845977448238828,0.0005459662256460192,0.009336275769207078,0.00030522337143748366,0.001328474520256356,1.3830498385337728e-05,4.7047904569970095e-05,0.0006216263005271288,0.016547860009662668,0.540592590299307,0.4383546111560183,0.32258432090334443,5.695624842589628e-07,0.00015186891266319373,0.009171462660535885,0.07947582376843014,0.10619568615957113,0.07982482738993828,0.07944307052044683,0.00026617489834398274,9.138321043844639e-06,0.0013735513884040227,0.5899863429273535,0.0035168626681600966,0.4885862088650838,0.29893332679360823,0.014130134302709573,0.2725460995464353,0.0003961949998033683,0.01128950792604225,8.588328447125787e-05
5.34,3.852133244797757,0.8292292085475877,0.0660459617974675,0.4599435507702508,0.4703238350396962,0.21029778062276266,0.06687872961679599,0.16727095202620326,0.027454390236023418,0.015354178783374294,0.002385410196895559,0.0007015046666881542,0.0004635845035224236,0.03623356376220687,0.0001352683394183943,2.8996154883396603e-05,0.1768235448216355,0.019928594185243186,0.00432177128618267,1.0,1.7999663807552402,1.2326826383352822,0.07704266489595514,0.6325754224919856,0.4794059465299699,0.6729528979928405,0.004205955612455253,0.38229322635874113,0.2552075492665136,0.8883161268333812,0.2007251424314439,0.16554151292643293,0.2550302642825212,0.009375799204828115,0.0056773773347548635,0.0032660512771694617,0.001722894356107478,2.7053667883678857e-06,0.00132091923594935,0.0007246712752441375,0.8142897829305995,0.0011054575899063963,0.0033454190405240655,0.00020742347165548803,1.1777084418424117,0.6891644941201316,0.7875432719751237,0.0005490878047204684,0.009406476700793925,0.0003070835756674859,0.0013375745923359197,1.4030093333763083e-05,4.770820393791118e-05,0.0006309677507529369,0.016584584170951756,0.5412923678202788,0.43925359250021306,0.32328923403820736,5.79923097667932e-07,0.00015463121367604338,0.009198871015405017,0.07955142188646086,0.10638659890143336,0.08015249129756652,0.07986279619158757,0.0002701712227102421,9.271690070448471e-06,0.0013932357197840568,0.5922107512222542,0.00353647089643271,0.4904752488945301,0.30060002619678033,0.014214166833721481,0.274079328977699,0.00039857188370486375,0.01136105712822892,8.64354257236534e-05
5.35,3.8575840670010826,0.8310663628915952,0.06615002470095768,0.4613157868898095,0.47385441945209383,0.21150915993126135,0.06733563828488967,0.16824708707269145,0.02761096674335756,0.015447546285898138,0.0024188176749283252,0.0007116065584175384,0.00047033459147245444,0.036322101526202834,0.0001372971635393526,2.9522410901027626e-05,0.17780711413073974,0.02004790947471651,0.004349497811297322,1.0,1.7999659480080212,1.2344269014403464,0.07715168134002165,0.633342883823131,0.48032677555735237,0.6768293117800364,0.004230183198625227,0.38424408230171875,0.2566314938539502,0.8916523832972072,0.20189650448722973,0.16649886166637656,0.2564458865712166,0.009499335823376483,0.00575669783038432,0.003312972163550388,0.0017469203033536784,2.745943270787052e-06,0.0013230004940191537,0.0007264420305240567,0.8173480180224401,0.0011215462401006316,0.003364941741453829,0.00021106828998640687,1.1778650070516936,0.6917612156620407,0.7904877612243629,0.0005522193348671512,0.009477088389041877,0.0003089509257179628,0.0013467127656977935,1.4232131168350768e-05,4.8376353498566504e-05,0.0006404270004815783,0.016621327257831903,0.5419911531207771,0.44015208410909973,0.323993885873477,5.904482180205525e-07,0.00015743736503687471,0.009226315737796191,0.0796268611094301,0.10657729339426672,0.08047973399456061,0.08028345399897882,0.00027421783377101853,9.406691829449088e-06,0.0014131569989498135,0.5944349221981382,0.003556142282614795,0.49236393192765726,0.3022720940222576,0.014298528455254278,0.27561749062360685,0.0004009581894943302,0.01143290287666345,8.698995622594644e-05
