E,E_M,E_P2,E_P_1,E_P_2,M,P,P2,T,Time
7.955544341454654e-05,6.890856971625795e-07,4.980296583765416e-09,6.22594173858694e-05,7.4910731318131595e-06,0.012034948411834884,0.9871494461614243,0.0005730939773751477,0.0001720669471864096,2.37
7.955592838957237e-05,6.919499498940412e-07,5.00154753093736e-09,6.225640890191975e-05,7.490711137058377e-06,0.012084796668973682,0.9870957294537572,0.0005755113881411288,0.00017351847192374677,2.38
7.95564135320453e-05,6.948137518386383e-07,5.022797641216572e-09,6.225340067148571e-05,7.4903491729646496e-06,0.01213463643615821,0.9870420153415957,0.0005779286729365548,0.00017497601724768562,2.39
7.955689884193683e-05,6.976771030720515e-07,5.044046914803309e-09,6.225039269451609e-05,7.489987239535753e-06,0.012184467714548109,0.9869883038247204,0.0005803458317716775,0.00017643958220800942,2.4
7.955738431921833e-05,7.005400036699581e-07,5.065295351897792e-09,6.224738497095972e-05,7.489625336775664e-06,0.012234290505302923,0.9869345949029111,0.0005827628646567477,0.00017790916585458738,2.41
7.955786996386097e-05,7.034024537080307e-07,5.086542952700196e-09,6.224437750076533e-05,7.489263464688567e-06,0.012284104809582079,0.9868808885759486,0.0005851797716020148,0.00017938476723737434,2.42
7.955835577583578e-05,7.062644532619386e-07,5.107789717410659e-09,6.224137028388163e-05,7.488901623278848e-06,0.012333910628544902,0.986827184843613,0.0005875965526177275,0.00018086638540641112,2.43
7.955884175511366e-05,7.091260024073469e-07,5.129035646229276e-09,6.22383633202573e-05,7.488539812551103e-06,0.012383707963350607,0.9867734837056847,0.0005900132077141325,0.00018235401941182403,2.44
7.955932790166534e-05,7.119871012199171e-07,5.150280739356103e-09,6.223535660984093e-05,7.488178032510126e-06,0.012433496815158304,0.9867197851619443,0.0005924297369014761,0.0001838476683038255,2.45
7.955981421546134e-05,7.148477497753064e-07,5.171524996991152e-09,6.223235015258112e-05,7.487816283160922e-06,0.012483277185126995,0.9866660892121719,0.0005948461401900031,0.00018534733113271344,2.46
7.956030069647211e-05,7.177079481491685e-07,5.1927684193343976e-09,6.22293439484264e-05,7.487454564508697e-06,0.012533049074415575,0.9866123958561482,0.000597262417589957,0.0001868530069488718,2.47
7.95607873446679e-05,7.205676964171528e-07,5.214011006585771e-09,6.222633799732523e-05,7.487092876558864e-06,0.012582812484182831,0.9865587050936537,0.0005996785691115802,0.00018836469480277006,2.48
7.956127416001879e-05,7.234269946549052e-07,5.235252758945165e-09,6.222333229922608e-05,7.486731219317038e-06,0.012632567415587445,0.9865050169244687,0.0006020945947651142,0.0001898823937449637,2.49
7.956176114249474e-05,7.262858429380674e-07,5.256493676612428e-09,6.222032685407732e-05,7.4863695927890415e-06,0.012682313869787987,0.9864513313483738,0.0006045104945607987,0.00019140610282609383,2.5
7.956224829206552e-05,7.291442413422776e-07,5.277733759787372e-09,6.221732166182729e-05,7.4860079969809e-06,0.012732051847942925,0.9863976483651495,0.000606926268508873,0.0001929358210968875,2.5100000000000002
7.956273560870076e-05,7.320021899431693e-07,5.298973008669763e-09,6.221431672242434e-05,7.485646431898846e-06,0.012781781351210617,0.9863439679745766,0.0006093419166195745,0.0001944715476081573,2.52
7.956322309236996e-05,7.348596888163731e-07,5.320211423459331e-09,6.22113120358167e-05,7.485284897549315e-06,0.012831502380749316,0.9862902901764353,0.00061175743890314,0.00019601328141080187,2.5300000000000002
7.95637107430424e-05,7.37716738037515e-07,5.3414490043557616e-09,6.22083076019526e-05,7.484923393938947e-06,0.012881214937717161,0.9862366149705065,0.0006141728353698044,0.00019756102155580541,2.54
7.956419856117736e-05,7.405733376771804e-07,5.362685751832528e-09,6.220530342091989e-05,7.484561920449567e-06,0.01293091902300594,0.9861829423566277,0.0006165881060274946,0.00019911476730615765,2.5500000000000003
7.956468654900345e-05,7.434294877877633e-07,5.383921667351719e-09,6.220229949331075e-05,7.484200474206544e-06,0.01298061463654599,0.9861292723348434,0.0006190032508758034,0.00020067451869007705,2.56
7.95651747040153e-05,7.462851884703083e-07,5.405156749730506e-09,6.219929581836803e-05,7.483839058372513e-06,0.013030301780839314,0.9860756049046453,0.0006214182699366133,0.00020224027368894235,2.57
7.956566302619197e-05,7.491404398003193e-07,5.4263909991742155e-09,6.219629239604275e-05,7.483477672941686e-06,0.013079980457037992,0.9860219400658157,0.0006238331632201059,0.00020381203135857258,2.58
7.956615151551257e-05,7.519952418532945e-07,5.447624415888222e-09,6.21932892262859e-05,7.48311631790828e-06,0.013129650666293895,0.9859682778181365,0.0006262479307364607,0.0002053897907549409,2.59
7.956664017195615e-05,7.548495947047268e-07,5.4688570000779485e-09,6.219028630904849e-05,7.4827549932665116e-06,0.013179312409758712,0.9859146181613894,0.0006286625724958558,0.00020697355093417504,2.6
7.956712899550183e-05,7.577034984301035e-07,5.490088751948863e-09,6.218728364428152e-05,7.482393699010603e-06,0.013228965688583932,0.9858609610953567,0.0006310770885084669,0.00020856331095255671,2.61
7.956761798612865e-05,7.605569531049063e-07,5.511319671706487e-09,6.218428123193597e-05,7.482032435134777e-06,0.01327861050392086,0.9858073066198205,0.0006334914787844683,0.00021015906986652212,2.62
7.956810714381575e-05,7.634099588046114e-07,5.5325497595563814e-09,6.218127907196287e-05,7.48167120163326e-06,0.013328246856920592,0.9857536547345628,0.0006359057433340317,0.00021176082673266154,2.63
7.95685964685422e-05,7.662625156046897e-07,5.5537790157041616e-09,6.217827716431319e-05,7.481309998500283e-06,0.01337787474873405,0.9857000054393656,0.0006383198821673274,0.00021336858060771983,2.64
7.956908596028708e-05,7.691146235806061e-07,5.575007440355487e-09,6.217527550893796e-05,7.480948825730076e-06,0.013427494180511947,0.9856463587340114,0.0006407338952945234,0.0002149823305485958,2.65
7.956957561902952e-05,7.719662828078207e-07,5.596235033716068e-09,6.217227410578818e-05,7.4805876833168745e-06,0.013477105153404815,0.9855927146182822,0.0006431477827257863,0.00021660207561234281,2.66
7.957006544474858e-05,7.74817493361787e-07,5.617461795991656e-09,6.216927295481486e-05,7.480226571254917e-06,0.013526707668562976,0.9855390730919605,0.00064556154447128,0.0002182278148561683,2.67
7.957055543742339e-05,7.776682553179541e-07,5.638687727388059e-09,6.216627205596898e-05,7.4798654895384426e-06,0.01357630172713658,0.9854854341548285,0.0006479751805411674,0.00021985954733743418,2.68
7.957104559703305e-05,7.805185687517648e-07,5.659912828111125e-09,6.216327140920156e-05,7.479504438161695e-06,0.013625887330275567,0.9854317978066685,0.0006503886909456085,0.0002214972721136564,2.69
7.957153592355666e-05,7.833684337386569e-07,5.681137098366755e-09,6.21602710144636e-05,7.4791434171189196e-06,0.01367546447912969,0.9853781640472628,0.000652802075694762,0.00022314098824250544,2.7
7.957202641697332e-05,7.86217850354062e-07,5.7023605383608925e-09,6.215727087170611e-05,7.478782426404366e-06,0.01372503317484851,0.9853245328763941,0.0006552153347987845,0.0002247906947818059,2.71
7.957251707726216e-05,7.890668186734072e-07,5.723583148299533e-09,6.215427098088008e-05,7.4784214660122845e-06,0.013774593418581393,0.9852709042938447,0.0006576284682678309,0.00022644639078953676,2.72
7.957300790440228e-05,7.919153387721128e-07,5.744804928388719e-09,6.215127134193656e-05,7.4780605359369295e-06,0.013824145211477509,0.9852172782993972,0.0006600414761120536,0.00022810807532383114,2.73
7.957349889837279e-05,7.947634107255948e-07,5.7660258788345385e-09,6.214827195482651e-05,7.477699636172558e-06,0.013873688554685841,0.9851636548928342,0.0006624543583416038,0.00022977574744297667,2.74
7.95739900591528e-05,7.976110346092628e-07,5.7872459998431275e-09,6.214527281950097e-05,7.47733876671343e-06,0.013923223449355173,0.9851100340739382,0.0006648671149666299,0.00023144940620541495,2.75
7.957448138672144e-05,8.004582104985213e-07,5.808465291620672e-09,6.214227393591092e-05,7.476977927553808e-06,0.013972749896634098,0.9850564158424918,0.0006672797459972795,0.00023312905066974222,2.7600000000000002
7.957497288105784e-05,8.033049384687689e-07,5.829683754373403e-09,6.21392753040074e-05,7.476617118687956e-06,0.014022267897671017,0.9850028001982778,0.000669692251443697,0.00023481467989470867,2.77
7.95754645421411e-05,8.061512185953994e-07,5.8509013883076024e-09,6.21362769237414e-05,7.476256340110144e-06,0.014071777453614136,0.9849491871410789,0.000672104631316026,0.000236506292939219,2.7800000000000002
7.957595636995037e-05,8.089970509538002e-07,5.872118193629594e-09,6.213327879506392e-05,7.475895591814641e-06,0.014121278565611465,0.984895576670678,0.0006745168856244073,0.00023820388886233205,2.79
7.957644836446476e-05,8.118424356193539e-07,5.893334170545756e-09,6.213028091792601e-05,7.475534873795721e-06,0.01417077123481083,0.9848419687868576,0.0006769290143789804,0.0002399074667232611,2.8000000000000003
7.95769405256634e-05,8.146873726674368e-07,5.914549319262509e-09,6.212728329227864e-05,7.475174186047661e-06,0.01422025546235985,0.9847883634894008,0.0006793410175898824,0.00024161702558137346,2.81
7.957743285352543e-05,8.175318621734205e-07,5.9357636399863245e-09,6.212428591807284e-05,7.474813528564739e-06,0.014269731249405962,0.9847347607780903,0.0006817528952672489,0.00024333256449619097,2.82
7.957792534802999e-05,8.203759042126708e-07,5.95697713292372e-09,6.212128879525962e-05,7.474452901341237e-06,0.014319198597096409,0.9846811606527093,0.0006841646474212133,0.0002450540825273897,2.83
7.957841800915618e-05,8.232194988605474e-07,5.978189798281259e-09,6.211829192379e-05,7.47409230437144e-06,0.01436865750657823,0.9846275631130404,0.000686576274061907,0.0002467815787347998,2.84
7.957891083688319e-05,8.260626461924054e-07,5.999401636265559e-09,6.211529530361497e-05,7.473731737649635e-06,0.014418107978998286,0.9845739681588669,0.0006889877751994598,0.000248515052178406,2.85
7.957940383119012e-05,8.289053462835935e-07,6.020612647083276e-09,6.211229893468556e-05,7.473371201170112e-06,0.014467550015503232,0.9845203757899718,0.0006913991508439993,0.00025025450191834705,2.86
7.957989699205612e-05,8.317475992094558e-07,6.041822830941123e-09,6.21093028169528e-05,7.473010694927164e-06,0.014516983617239538,0.9844667860061381,0.0006938104010056511,0.0002519999270149162,2.87
7.958039031946035e-05,8.345894050453298e-07,6.063032188045852e-09,6.210630695036768e-05,7.472650218915086e-06,0.014566408785353474,0.9844131988071491,0.0006962215256945391,0.0002537513265285608,2.88
7.958088381338196e-05,8.374307638665486e-07,6.08424071860427e-09,6.210331133488121e-05,7.472289773128178e-06,0.014615825520991124,0.9843596141927878,0.0006986325249207854,0.00025550869951988266,2.89
7.958137747380007e-05,8.402716757484387e-07,6.105448422823225e-09,6.210031597044445e-05,7.47192935756074e-06,0.014665233825298373,0.9843060321628375,0.0007010433986945095,0.00025727204504963754,2.9
7.958187130069385e-05,8.43112140766322e-07,6.1266553009096184e-09,6.209732085700836e-05,7.471568972207075e-06,0.014714633699420913,0.9842524527170814,0.0007034541470258298,0.000259041362178736,2.91
7.958236529404246e-05,8.45952158995514e-07,6.1478613530703955e-09,6.2094325994524e-05,7.471208617061491e-06,0.014764025144504245,0.9841988758553029,0.0007058647699248623,0.0002608166499682424,2.92
7.958285945382504e-05,8.487917305113255e-07,6.169066579512551e-09,6.209133138294235e-05,7.4708482921182974e-06,0.014813408161693681,0.9841453015772852,0.0007082752674017212,0.00026259790747937565,2.93
7.958335378002077e-05,8.516308553890613e-07,6.190270980443127e-09,6.208833702221446e-05,7.470487997371806e-06,0.014862782752134327,0.9840917298828119,0.0007106856394665184,0.0002643851337735088,2.94
7.958384827260879e-05,8.544695337040208e-07,6.211474556069213e-09,6.208534291229134e-05,7.4701277328163315e-06,0.01491214891697111,0.9840381607716662,0.0007130958861293647,0.0002661783279121693,2.95
7.958434293156826e-05,8.573077655314978e-07,6.232677306597945e-09,6.2082349053124e-05,7.469767498446192e-06,0.014961506657348751,0.9839845942436316,0.0007155060074003682,0.0002679774889570388,2.96
7.958483775687836e-05,8.601455509467806e-07,6.2538792322365094e-09,6.207935544466346e-05,7.469407294255709e-06,0.01501085597441179,0.9839310302984917,0.0007179160032896354,0.00026978261596995325,2.97
7.958533274856406e-05,8.629828897880542e-07,6.27508033167023e-09,6.207636208710937e-05,7.469047120183396e-06,0.015060196869093928,0.9838774689360749,0.0007203258738051894,0.0002715937081808338,2.98
7.958582790660165e-05,8.658197821455393e-07,6.296280605202311e-09,6.207336898039707e-05,7.468686976227098e-06,0.015109529342552594,0.9838239101561617,0.0007227356189572645,0.00027341076464124087,2.99
7.95863232309348e-05,8.686562282783011e-07,6.317480054219827e-09,6.207037612428486e-05,7.4683268624244045e-06,0.015158853396095016,0.9837703539585012,0.0007251452387575742,0.00027523378428329656,3.0
7.958681872154293e-05,8.714922282601718e-07,6.33867867892095e-09,6.206738351872526e-05,7.46796677876931e-06,0.015208169030863684,0.9837168003428773,0.0007275547332162048,0.00027706276617046974,3.0100000000000002
7.95873143784055e-05,8.743277821649562e-07,6.359876479503758e-09,6.206439116367082e-05,7.467606725255804e-06,0.015257476248000869,0.9836632493090741,0.0007299641023432403,0.0002788977093663987,3.02
7.958781020150201e-05,8.771628900664323e-07,6.38107345616624e-09,6.206139905907413e-05,7.467246701877878e-06,0.015306775048648637,0.9836097008568754,0.0007323733461487627,0.00028073861293489175,3.0300000000000002
7.958830619081188e-05,8.799975520383501e-07,6.402269609106287e-09,6.205840720488776e-05,7.4668867086295175e-06,0.015356065433948834,0.9835561549860654,0.0007347824646428516,0.0002825854759399265,3.04
7.958880234631462e-05,8.82831768154433e-07,6.423464938521706e-09,6.205541560106435e-05,7.4665267455047075e-06,0.015405347405043096,0.9835026116964282,0.0007371914578355847,0.00028443829744565055,3.0500000000000003
7.958929866798969e-05,8.856655384883767e-07,6.444659444610204e-09,6.205242424755653e-05,7.46616681249743e-06,0.015454620963072846,0.9834490709877479,0.0007396003257370376,0.0002862970765163809,3.06
7.95897951558166e-05,8.884988631138501e-07,6.465853127569403e-09,6.204943314431696e-05,7.465806909601666e-06,0.0155038861091793,0.9833955328598089,0.0007420090683572837,0.00028816181221660457,3.0700000000000003
7.959029180977483e-05,8.913317421044941e-07,6.487045987596827e-09,6.204644229129835e-05,7.465447036811393e-06,0.015553142844503452,0.9833419973123951,0.0007444176857063943,0.00029003250361097786,3.08
7.959078862984389e-05,8.941641755339231e-07,6.508238024889914e-09,6.204345168845339e-05,7.465087194120584e-06,0.015602391170186088,0.9832884643452912,0.0007468261777944385,0.00029190914976432705,3.09
7.959128561600326e-05,8.969961634757239e-07,6.529429239646007e-09,6.204046133573483e-05,7.464727381523214e-06,0.015651631087367786,0.9832349339582813,0.0007492345446314836,0.00029379174974164817,3.1
7.95917827682325e-05,8.998277060034558e-07,6.5506196320623566e-09,6.203747123309541e-05,7.464367599013253e-06,0.015700862597188902,0.9831814061511498,0.0007516427862275943,0.0002956803026081064,3.11
7.95922800865111e-05,9.026588031906514e-07,6.571809202336122e-09,6.203448138048793e-05,7.464007846584668e-06,0.015750085700789587,0.9831278809236812,0.0007540509025928335,0.00029757480742903736,3.12
7.959277757081861e-05,9.054894551108152e-07,6.592997950664371e-09,6.203149177786519e-05,7.463648124231426e-06,0.01579930039930977,0.98307435827566,0.0007564588937372619,0.00029947526326994556,3.13
7.959327522113455e-05,9.083196618374256e-07,6.61418587724408e-09,6.202850242518002e-05,7.4632884319474905e-06,0.015848506693889187,0.9830208382068707,0.0007588667596709381,0.0003013816691965059,3.14
7.959377303743843e-05,9.111494234439326e-07,6.635372982272131e-09,6.202551332238527e-05,7.462928769726821e-06,0.01589770458566734,0.9829673207170978,0.0007612745004039185,0.00030329402427456246,3.15
7.959427101970985e-05,9.139787400037597e-07,6.656559265945318e-09,6.202252446943381e-05,7.462569137563378e-06,0.015946894075783525,0.982913805806126,0.0007636821159462575,0.00030521232757012924,3.16
7.959476916792833e-05,9.168076115903024e-07,6.6777447284603384e-09,6.201953586627853e-05,7.462209535451117e-06,0.01599607516537683,0.9828602934737399,0.0007660896063080072,0.00030713657814938975,3.17
7.959526748207344e-05,9.196360382769298e-07,6.698929370013803e-09,6.201654751287238e-05,7.461849963383992e-06,0.01604524785558613,0.9828067837197242,0.000768496971499218,0.0003090667750786975,3.18
7.959576596212474e-05,9.224640201369831e-07,6.720113190802225e-09,6.20135594091683e-05,7.461490421355955e-06,0.01609441214755008,0.9827532765438637,0.0007709042115299374,0.00031100291742457517,3.19
7.95962646080618e-05,9.252915572437766e-07,6.741296191022031e-09,6.201057155511923e-05,7.4611309093609544e-06,0.01614356804240713,0.9826997719459432,0.0007733113264102118,0.00031294500425371567,3.2
7.95967634198642e-05,9.28118649670597e-07,6.762478370869551e-09,6.200758395067818e-05,7.460771427392938e-06,0.016192715541295515,0.9826462699257474,0.0007757183161500845,0.0003148930346329811,3.21
7.959726239751153e-05,9.309452974907041e-07,6.783659730541027e-09,6.200459659579818e-05,7.46041197544585e-06,0.016241854645353257,0.9825927704830615,0.0007781251807595973,0.00031684700762940377,3.22
7.959776154098337e-05,9.337715007773299e-07,6.804840270232608e-09,6.200160949043224e-05,7.460052553513633e-06,0.016290985355718164,0.98253927361767,0.0007805319202487896,0.00031880692231018497,3.23
7.959826085025933e-05,9.365972596036799e-07,6.826019990140348e-09,6.199862263453343e-05,7.459693161590227e-06,0.01634010767352784,0.9824857793293582,0.000782938534627699,0.00032077277774269646,3.24
7.959876032531901e-05,9.394225740429315e-07,6.8471988904602134e-09,6.199563602805485e-05,7.459333799669569e-06,0.016389221599919658,0.982432287617911,0.0007853450239063605,0.00032274457299447893,3.25
7.959925996614202e-05,9.422474441682356e-07,6.868376971388077e-09,6.19926496709496e-05,7.458974467745594e-06,0.0164383271360308,0.9823787984831135,0.0007877513880948074,0.00032472230713324337,3.2600000000000002
7.959975977270797e-05,9.450718700527152e-07,6.889554233119718e-09,6.198966356317082e-05,7.458615165812235e-06,0.01648742428299822,0.9823253119247507,0.0007901576272030706,0.00032670597922687,3.27
7.960025974499648e-05,9.478958517694665e-07,6.910730675850827e-09,6.198667770467164e-05,7.458255893863422e-06,0.016536513041958665,0.9822718279426079,0.0007925637412411791,0.0003286955883434091,3.2800000000000002
7.960075988298719e-05,9.50719389391558e-07,6.931906299776999e-09,6.198369209540526e-05,7.457896651893085e-06,0.01658559341404867,0.9822183465364702,0.0007949697302191596,0.00033069113355108017,3.29
7.960126018665975e-05,9.535424829920315e-07,6.953081105093742e-09,6.198070673532487e-05,7.457537439895148e-06,0.016634665400404557,0.982164867706123,0.0007973755941470369,0.0003326926139182728,3.3000000000000003
7.960176065599376e-05,9.56365132643901e-07,6.974255091996466e-09,6.197772162438371e-05,7.457178257863535e-06,0.01668372900216243,0.9821113914513514,0.0007997813330348334,0.0003347000285135461,3.31
7.960226129096891e-05,9.591873384201536e-07,6.995428260680495e-09,6.197473676253501e-05,7.456819105792166e-06,0.016732784220458194,0.9820579177719407,0.0008021869468925694,0.0003367133764056289,3.3200000000000003
7.960276209156482e-05,9.620091003937486e-07,7.016600611341055e-09,6.197175214973206e-05,7.4564599836749615e-06,0.016781831056427526,0.9820044466676765,0.0008045924357302634,0.00033873265666341945,3.33
7.960326305776118e-05,9.648304186376187e-07,7.037772144173286e-09,6.196876778592812e-05,7.456100891505837e-06,0.0168308695112059,0.9819509781383441,0.0008069977995579315,0.00034075786835598615,3.34
7.960376418953765e-05,9.676512932246692e-07,7.058942859372233e-09,6.196578367107657e-05,7.455741829278706e-06,0.016879899585928573,0.981897512183729,0.0008094030383855879,0.00034278901055256677,3.35
7.960426548687389e-05,9.704717242277775e-07,7.080112757132849e-09,6.196279980513068e-05,7.45538279698748e-06,0.01692892128173059,0.9818440488036166,0.0008118081522232441,0.0003448260823225687,3.36
7.96047669497496e-05,9.732917117197948e-07,7.1012818376499965e-09,6.195981618804388e-05,7.4550237946260695e-06,0.016977934599746784,0.9817905879977926,0.0008142131410809105,0.00034686908273556935,3.37
7.960526857814445e-05,9.76111255773544e-07,7.122450101118443e-09,6.19568328197695e-05,7.454664822188381e-06,0.017026939541111778,0.9817371297660427,0.0008166180049685943,0.0003489180108613153,3.38
7.960577037203814e-05,9.789303564618213e-07,7.143617547732869e-09,6.1953849700261e-05,7.454305879668318e-06,0.017075936106959982,0.9816836741081522,0.0008190227438963014,0.00035097286576972334,3.39
7.960627233141038e-05,9.817490138573956e-07,7.164784177687859e-09,6.195086682947178e-05,7.453946967059783e-06,0.017124924298425583,0.9816302210239071,0.0008214273578740351,0.0003530336465308795,3.4
7.960677445613253e-05,9.845672283241106e-07,7.185949992149237e-09,6.194788420691269e-05,7.453588084615546e-06,0.01717390411725351,0.9815767705129631,0.0008238318469177679,0.00035510035172799917,3.41
7.960727674627848e-05,9.87384999681667e-07,7.2071149904671685e-09,6.194490183292191e-05,7.453229232104506e-06,0.01722287556404653,0.9815233225752189,0.0008262362110323091,0.00035717298085482206,3.42
7.960777920183412e-05,9.902023279861153e-07,7.228279172780451e-09,6.194191970747825e-05,7.452870409505764e-06,0.017271838639903288,0.9814698772104677,0.0008286404502273147,0.0003592515330097794,3.43
7.960828182277902e-05,9.93019213310556e-07,7.249442539284771e-09,6.193893783053456e-05,7.452511616813605e-06,0.017320793345958048,0.9814164344184952,0.0008310445645127885,0.0003613360072628975,3.44
7.960878460909273e-05,9.958356557280616e-07,7.270605090175727e-09,6.193595620204374e-05,7.452152854022309e-06,0.017369739683344872,0.9813629941990873,0.0008334485538987325,0.0003634264026843749,3.45
7.960928756075486e-05,9.986516553116759e-07,7.2917668256488146e-09,6.193297482195869e-05,7.451794121126156e-06,0.017418677653197594,0.9813095565520297,0.0008358524183951464,0.00036552271834458235,3.46
7.960979067774496e-05,1.0014672121344137e-06,7.312927745899435e-09,6.192999369023232e-05,7.45143541811942e-06,0.017467607256649843,0.9812561214771081,0.0008382561580120278,0.00036762495331406304,3.47
7.961029396004262e-05,1.0042823262692607e-06,7.33408785112289e-09,6.192701280681764e-05,7.451076744996371e-06,0.017516528494835024,0.9812026889741083,0.0008406597727593721,0.000369733106663532,3.48
7.961079740762746e-05,1.0070969977891747e-06,7.3552471415143864e-09,6.192403217166759e-05,7.450718101751275e-06,0.017565441368886332,0.9811492590428165,0.0008430632626471727,0.00037184717746387695,3.49
7.961130102047904e-05,1.0099112267670835e-06,7.376405617269033e-09,6.19210517847352e-05,7.450359488378397e-06,0.01761434587993674,0.9810958316830184,0.0008454666276854205,0.0003739671647861575,3.5
7.961180479857702e-05,1.0127250132758874e-06,7.397563278581843e-09,6.19180716459735e-05,7.4500009048719956e-06,0.017663242029119015,0.9810424068945001,0.0008478698678841045,0.00037609306770160575,3.5100000000000002
7.961230874190099e-05,1.0155383573884567e-06,7.418720125647731e-09,6.191509175533557e-05,7.449642351226326e-06,0.017712129817565696,0.9809889846770476,0.0008502729832532117,0.0003782248852816257,3.52
7.961281285043057e-05,1.0183512591776338e-06,7.439876158661516e-09,6.191211211277447e-05,7.449283827435641e-06,0.01776100924640912,0.980935565030447,0.0008526759738027266,0.0003803626165977942,3.5300000000000002
7.96133171241454e-05,1.0211637187162317e-06,7.461031377817918e-09,6.190913271824333e-05,7.448925333494188e-06,0.01780988031678139,0.9808821479544845,0.0008550788395426317,0.00038250626072185953,3.54
7.961382156302511e-05,1.023975736077035e-06,7.48218578331156e-09,6.190615357169529e-05,7.448566869396212e-06,0.01785874302981441,0.9808287334489462,0.0008574815804829075,0.00038465581672574294,3.5500000000000003
7.961432616704936e-05,1.0267873113327993e-06,7.503339375336972e-09,6.19031746730835e-05,7.448208435135953e-06,0.017907597386639863,0.9807753215136183,0.000859884196633532,0.0003868112836815375,3.56
7.961483093619778e-05,1.0295984445562515e-06,7.524492154088582e-09,6.190019602236117e-05,7.44785003070765e-06,0.017956443388389212,0.9807219121482872,0.0008622866880044816,0.0003889726606615086,3.5700000000000003
7.961533587045003e-05,1.0324091358200897e-06,7.545644119760724e-09,6.189721761948151e-05,7.447491656105534e-06,0.018005281036193706,0.9806685053527392,0.0008646890546057297,0.0003911399467380939,3.58
7.96158409697858e-05,1.0352193851969828e-06,7.566795272547633e-09,6.189423946439775e-05,7.447133311323836e-06,0.018054110331184384,0.9806151011267604,0.0008670912964472485,0.0003933131409839032,3.59
7.961634623418472e-05,1.0380291927595718e-06,7.58794561264345e-09,6.189126155706318e-05,7.446774996356783e-06,0.01810293127449206,0.9805616994701376,0.0008694934135390076,0.000395492242471719,3.6
7.961685166362651e-05,1.040838558580468e-06,7.609095140242215e-09,6.188828389743106e-05,7.446416711198596e-06,0.018151743867247338,0.980508300382657,0.000871895405890974,0.0003976772502744952,3.61
7.961735725809085e-05,1.0436474827322546e-06,7.630243855537874e-09,6.188530648545474e-05,7.446058455843493e-06,0.01820054811058061,0.9804549038641053,0.0008742972735131134,0.00039986816346535876,3.62
7.961786301755741e-05,1.0464559652874854e-06,7.651391758724274e-09,6.188232932108756e-05,7.44570023028569e-06,0.018249344005622038,0.9804015099142688,0.0008766990164153889,0.0004020649811176083,3.63
7.96183689420059e-05,1.049264006318686e-06,7.672538849995169e-09,6.187935240428286e-05,7.445342034519397e-06,0.018298131553501587,0.9803481185329341,0.0008791006346077614,0.00040426770230471507,3.64
7.961887503141603e-05,1.0520716058983522e-06,7.693685129544208e-09,6.187637573499408e-05,7.4449838685388224e-06,0.01834691075534899,0.9802947297198882,0.0008815021281001897,0.0004064763261003223,3.65
7.961938128576752e-05,1.0548787640989524e-06,7.714830597564953e-09,6.18733993131746e-05,7.444625732338169e-06,0.018395681612293772,0.9802413434749173,0.0008839034969026307,0.0004086908515782456,3.66
7.961988770504009e-05,1.0576854809929252e-06,7.73597525425086e-09,6.18704231387779e-05,7.444267625911638e-06,0.018444444125465243,0.9801879597978085,0.0008863047410250387,0.0004109112778124727,3.67
7.962039428921345e-05,1.0604917566526808e-06,7.757119099795294e-09,6.186744721175742e-05,7.4439095492534244e-06,0.018493198295992493,0.9801345786883484,0.0008887058604773664,0.00041313760387716377,3.68
7.962090103826735e-05,1.0632975911506002e-06,7.778262134391519e-09,6.186447153206669e-05,7.443551502357721e-06,0.018541944125004397,0.9800812001463238,0.0008911068552695636,0.0004153698288466509,3.69
7.962140795218153e-05,1.0661029845590365e-06,7.799404358232707e-09,6.18614960996592e-05,7.443193485218718e-06,0.01859068161362962,0.9800278241715218,0.0008935077254115789,0.00041760795179543887,3.7
7.962191503093575e-05,1.0689079369503128e-06,7.820545771511926e-09,6.185852091448855e-05,7.4428354978305984e-06,0.018639410762996602,0.979974450763729,0.0008959084709133577,0.00041985197179820414,3.71
7.962242227450974e-05,1.0717124483967245e-06,7.841686374422155e-09,6.185554597650826e-05,7.442477540187545e-06,0.018688131574233578,0.9799210799227325,0.0008983090917848442,0.0004221018879297959,3.72
7.962292968288328e-05,1.0745165189705372e-06,7.862826167156268e-09,6.185257128567197e-05,7.442119612283735e-06,0.01873684404846855,0.9798677116483193,0.0009007095880359798,0.0004243576992652353,3.73
7.962343725603614e-05,1.0773201487439887e-06,7.883965149907047e-09,6.184959684193328e-05,7.441761714113342e-06,0.01878554818682933,0.9798143459402765,0.0009031099596767041,0.0004266194048797159,3.74
7.962394499394808e-05,1.0801233377892872e-06,7.905103322867177e-09,6.184662264524586e-05,7.441403845670537e-06,0.018834243990443488,0.9797609827983911,0.0009055102067169544,0.00042888700384860327,3.75
7.962445289659891e-05,1.0829260861786126e-06,7.926240686229244e-09,6.184364869556338e-05,7.441046006949486e-06,0.018882931460438394,0.9797076222224503,0.0009079103291666659,0.00043116049524743555,3.7600000000000002
7.962496096396839e-05,1.0857283939841157e-06,7.947377240185737e-09,6.184067499283954e-05,7.440688197944352e-06,0.018931610597941195,0.9796542642122413,0.0009103103270357715,0.0004334398781519227,3.77
7.962546919603635e-05,1.0885302612779187e-06,7.96851298492905e-09,6.183770153702808e-05,7.4403304186492945e-06,0.01898028140407883,0.9796009087675512,0.0009127102003342023,0.00043572515163794735,3.7800000000000002
