Time,E,E_P_1,P,M,E_M,T,E_P_2,P2,E_P2,k1,k2,k3a,k4a,k5,k6,k7a,k8a,j1,j3a,j5,j7a,compartment,r1,r2,r5,r7,r8,r9,r12,r14
2.72,7.957251707726216e-05,6.215427098088008e-05,0.9852709042938447,0.013774593418581393,7.890668186734072e-07,0.00022644639078953676,7.4784214660122845e-06,0.0006576284682678309,5.723583148299533e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005121211950971011,0.0051215119288245195,0.00016591000174845567,0.00016562512523954817,0.00024151691906641384,0.00024155301335219677,2.459468646048462e-07,2.4382464211756015e-07
2.73,7.957300790440228e-05,6.215127134193656e-05,0.9852172782993972,0.013824145211477509,7.919153387721128e-07,0.00022810807532383114,7.4780605359369295e-06,0.0006600414761120536,5.744804928388719e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005120964805902375,0.0051212647585755725,0.00016650786131427962,0.00016622302960826648,0.00024150526404872054,0.0002415413553107628,2.468508294889085e-07,2.4472868994935945e-07
2.74,7.957349889837279e-05,6.214827195482651e-05,0.9851636548928342,0.013873688554685841,7.947634107255948e-07,0.00022977574744297667,7.477699636172558e-06,0.0006624543583416038,5.7660258788345385e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005120717681581859,0.005121017609077705,0.0001671056268187989,0.00016682083991130235,0.00024149361000927062,0.0002415296982483736,2.4775475904618557e-07,2.4563270243835137e-07
2.75,7.95739900591528e-05,6.214527281950097e-05,0.9851100340739382,0.013923223449355173,7.976110346092628e-07,0.00023144940620541495,7.47733876671343e-06,0.0006648671149666299,5.7872459998431275e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051204705780055065,0.00512077048032688,0.0001677032982776756,0.00016741855616448425,0.0002414819569478748,0.00024151804216484377,2.486586532852138e-07,2.4653667959331726e-07
2.7600000000000002,7.957448138672144e-05,6.214227393591092e-05,0.9850564158424918,0.013972749896634098,8.004582104985213e-07,0.00023312905066974222,7.476977927553808e-06,0.0006672797459972795,5.808465291620672e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005120223495169368,0.00512052337231906,0.0001683008757065679,0.00016801617838363962,0.00024147030486434411,0.00024150638705998796,2.4956251221452785e-07,2.4744062142304063e-07
2.77,7.957497288105784e-05,6.21392753040074e-05,0.9850028001982778,0.014022267897671017,8.033049384687689e-07,0.00023481467989470867,7.476617118687956e-06,0.000669692251443697,5.829683754373403e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005119976433069491,0.00512027628505021,0.00016889835912113028,0.0001686137065845946,0.00024145865375848957,0.00024149473293362097,2.504663358426599e-07,2.4834452793630696e-07
2.7800000000000002,7.95754645421411e-05,6.21362769237414e-05,0.9849491871410789,0.014071777453614136,8.061512185953994e-07,0.000236506292939219,7.476256340110144e-06,0.000672104631316026,5.8509013883076024e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051197293917019234,0.005120029218516292,0.00016949574853701316,0.00016921114078317435,0.0002414470036301219,0.00024148307978555763,2.513701241781401e-07,2.4924839914190385e-07
2.79,7.957595636995037e-05,6.213327879506392e-05,0.984895576670678,0.014121278565611465,8.089970509538002e-07,0.00023820388886233205,7.475895591814641e-06,0.0006745168856244073,5.872118193629594e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005119482371062718,0.005119782172713267,0.00017009304396986306,0.00016980848099520265,0.00024143535447905217,0.0002414714276156129,2.522738772294964e-07,2.501522350486207e-07
2.8000000000000003,7.957644836446476e-05,6.213028091792601e-05,0.9848419687868576,0.01417077123481083,8.118424356193539e-07,0.0002399074667232611,7.475534873795721e-06,0.0006769290143789804,5.893334170545756e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005119235371147923,0.005119535147637104,0.00017069024543532276,0.00017040572723650237,0.00024142370630509126,0.00024145977642360176,2.5317759500525473e-07,2.5105603566524924e-07
2.81,7.95769405256634e-05,6.212728329227864e-05,0.9847883634894008,0.01422025546235985,8.146873726674368e-07,0.00024161702558137346,7.475174186047661e-06,0.0006793410175898824,5.914549319262509e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051189883919535925,0.00511928814328376,0.00017128735294903092,0.00017100287952289498,0.00024141205910805,0.00024144812620933943,2.5408127751393865e-07,2.519598010005829e-07
2.82,7.957743285352543e-05,6.212428591807284e-05,0.9847347607780903,0.014269731249405962,8.175318621734205e-07,0.00024333256449619097,7.474813528564739e-06,0.0006817528952672489,5.9357636399863245e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005118741433475781,0.005119041159649203,0.00017188436652662258,0.00017159993787020097,0.0002414004128877394,0.00024143647697264105,2.5498492476406966e-07,2.528635310634174e-07
2.83,7.957792534802999e-05,6.212128879525962e-05,0.9846811606527093,0.014319198597096409,8.203759042126708e-07,0.0002450540825273897,7.474452901341237e-06,0.0006841646474212133,5.95697713292372e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051184944957105415,0.0051187941967293935,0.00017248128618372875,0.0001721969022942396,0.00024138876764397038,0.00024142482871332194,2.5588853676416717e-07,2.537672258625505e-07
2.84,7.957841800915618e-05,6.211829192379e-05,0.9846275631130404,0.01436865750657823,8.232194988605474e-07,0.0002467815787347998,7.47409230437144e-06,0.000686576274061907,5.978189798281259e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005118247578653928,0.005118547254520296,0.00017307811193597645,0.0001727937728108289,0.00024137712337655377,0.00024141318143119749,2.5679211352274824e-07,2.5467088540678167e-07
2.85,7.957891083688319e-05,6.211529530361497e-05,0.9845739681588669,0.014418107978998286,8.260626461924054e-07,0.000248515052178406,7.473731737649635e-06,0.0006889877751994598,5.999401636265559e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005118000682302002,0.005118300333017874,0.0001736748437989891,0.0001733905494357859,0.00024136548008530057,0.00024140153512608318,2.57695655048328e-07,2.555745097049128e-07
2.86,7.957940383119012e-05,6.211229893468556e-05,0.9845203757899718,0.014467550015503232,8.289053462835935e-07,0.00025025450191834705,7.473371201170112e-06,0.0006913991508439993,6.020612647083276e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051177538066508165,0.00511805343221809,0.0001742714817883859,0.0001739872321849263,0.00024135383777002165,0.00024138988979779458,2.585991613494194e-07,2.564780987657476e-07
2.87,7.957989699205612e-05,6.21093028169528e-05,0.9844667860061381,0.014516983617239538,8.317475992094558e-07,0.0002519999270149162,7.473010694927164e-06,0.0006938104010056511,6.041822830941123e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051175069516964326,0.005117806552116911,0.0001748680259197825,0.00017458382107406477,0.00024134219643052795,0.0002413782454461474,2.5950263243453296e-07,2.573816525980918e-07
2.88,7.958039031946035e-05,6.210630695036768e-05,0.9844131988071491,0.014566408785353474,8.345894050453298e-07,0.0002537513265285608,7.472650218915086e-06,0.0006962215256945391,6.063032188045852e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005117260117434912,0.005117559692710297,0.00017546447620879038,0.00017518031611901474,0.0002413305560666306,0.00024136660207095726,2.604060683121774e-07,2.582851712107533e-07
2.89,7.958088381338196e-05,6.210331133488121e-05,0.9843596141927878,0.014615825520991124,8.374307638665486e-07,0.00025550869951988266,7.472289773128178e-06,0.0006986325249207854,6.08424071860427e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005117013303862314,0.005117312853994213,0.00017606083267101728,0.00017577671733558855,0.00024131891667814032,0.00024135495967204012,2.6130946899085917e-07,2.591886546125419e-07
2.9,7.958137747380007e-05,6.210031597044445e-05,0.9843060321628375,0.014665233825298373,8.402716757484387e-07,0.00025727204504963754,7.47192935756074e-06,0.0007010433986945095,6.105448422823225e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051167665109747,0.005117066035964623,0.00017665709532206707,0.0001763730247395973,0.00024130727826486797,0.00024134331824921188,2.6221283447908234e-07,2.600921028122694e-07
2.91,7.958187130069385e-05,6.209732085700836e-05,0.9842524527170814,0.014714633699420913,8.43112140766322e-07,0.000259041362178736,7.471568972207075e-06,0.0007034541470258298,6.1266553009096184e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005116519738768135,0.005116819238617489,0.00017725326417753964,0.00017696923834685098,0.0002412956408266246,0.0002413316778022885,2.6311616478534915e-07,2.609955158187498e-07
2.92,7.958236529404246e-05,6.2094325994524e-05,0.9841988758553029,0.014764025144504245,8.45952158995514e-07,0.0002608166499682424,7.471208617061491e-06,0.0007058647699248623,6.1478613530703955e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005116272987238683,0.005116572461948778,0.00017784933925303113,0.0001775653581731584,0.0002412840043632212,0.00024132003833108614,2.6401945991815947e-07,2.6189889364079884e-07
2.93,7.958285945382504e-05,6.209133138294235e-05,0.9841453015772852,0.014813408161693681,8.487917305113255e-07,0.00026259790747937565,7.4708482921182974e-06,0.0007082752674017212,6.169066579512551e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005116026256382408,0.00511632570595445,0.00017844532056413367,0.00017816138423432722,0.00024127236887446868,0.00024130839983542099,2.6492271988601116e-07,2.628022362872347e-07
2.94,7.958335378002077e-05,6.208833702221446e-05,0.9840917298828119,0.014862782752134327,8.516308553890613e-07,0.0002643851337735088,7.470487997371806e-06,0.0007106856394665184,6.190270980443127e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.00511577954619538,0.005116078970630472,0.0001790412081264356,0.00017875731654616397,0.00024126073436017795,0.00024129676231510931,2.658259446973998e-07,2.637055437668772e-07
2.95,7.958384827260879e-05,6.208534291229134e-05,0.9840381607716662,0.01491214891697111,8.544695337040208e-07,0.0002661783279121693,7.4701277328163315e-06,0.0007130958861293647,6.211474556069213e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005115532856673662,0.005115832255972806,0.00017963700195552137,0.00017935315512447396,0.0002412491008201599,0.00024128512576996748,2.66729134360819e-07,2.646088160885485e-07
2.96,7.958434293156826e-05,6.2082349053124e-05,0.9839845942436316,0.014961506657348751,8.573077655314978e-07,0.0002679774889570388,7.469767498446192e-06,0.0007155060074003682,6.232677306597945e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005115286187813327,0.005115585561977418,0.00018023270206697146,0.0001799488999850614,0.00024123746825422562,0.000241273490199812,2.676322888847598e-07,2.655120532610725e-07
2.97,7.958483775687836e-05,6.207935544466346e-05,0.9839310302984917,0.01501085597441179,8.601455509467806e-07,0.00026978261596995325,7.469407294255709e-06,0.0007179160032896354,6.2538792322365094e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051150395396104414,0.0051153388886402695,0.00018082830847636257,0.00018054455114372925,0.00024122583666218584,0.00024126185560445937,2.6853540827771173e-07,2.6641525529327533e-07
2.98,7.958533274856406e-05,6.207636208710937e-05,0.9838774689360749,0.015060196869093928,8.629828897880542e-07,0.0002715937081808338,7.469047120183396e-06,0.0007203258738051894,6.27508033167023e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051147929120572404,0.005115092235977812,0.00018142382119687623,0.00018114010856651257,0.00024121420604531933,0.00024125022198192366,2.694384925475382e-07,2.673184221291518e-07
2.99,7.958582790660165e-05,6.207336898039707e-05,0.9838239101561617,0.015109529342552594,8.658197821455393e-07,0.00027341076464124087,7.468686976227098e-06,0.0007227356189572645,6.296280605202311e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005114546305150035,0.005114845603984719,0.00018201924024423307,0.0001817355722723487,0.00024120257640334442,0.00024123858933213527,2.7034154170276513e-07,2.6822155378161847e-07
3.0,7.95863232309348e-05,6.207037612428486e-05,0.9837703539585012,0.015158853396095016,8.686562282783011e-07,0.00027523378428329656,7.4683268624244045e-06,0.0007251452387575742,6.317480054219827e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005114299718887877,0.005114598992641072,0.0001826145656358522,0.0001823309423156154,0.0002411909477349344,0.00024122695765630824,2.712445557523589e-07,2.691246503097646e-07
3.0100000000000002,7.958681872154293e-05,6.206738351872526e-05,0.9837168003428773,0.015208169030863684,8.714922282601718e-07,0.00027706276617046974,7.46796677876931e-06,0.0007275547332162048,6.33867867892095e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051140531532668145,0.0051143524019429615,0.00018320979738728043,0.00018292621871181006,0.00024117932003990915,0.0002412153269542487,2.7214753470479665e-07,2.700277117220325e-07
3.02,7.95873143784055e-05,6.206439116367082e-05,0.9836632493090741,0.015257476248000869,8.743277821649562e-07,0.0002788977093663987,7.467606725255804e-06,0.0007299641023432403,6.359876479503758e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051138066082829,0.005114105831886476,0.00018380493551406056,0.0001835214014764243,0.00024116769331808846,0.00024120369722576245,2.7305047856855325e-07,2.709307380268601e-07
3.0300000000000002,7.958781020150201e-05,6.206139905907413e-05,0.9836097008568754,0.015306775048648637,8.771628900664323e-07,0.00028073861293489175,7.467246701877878e-06,0.0007323733461487627,6.38107345616624e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005113560083932184,0.005113859282467709,0.00018439998003173127,0.00018411649062494414,0.00024115606756929257,0.00024119206847065543,2.7395338735210137e-07,2.7183372923268185e-07
3.04,7.958830619081188e-05,6.205840720488776e-05,0.9835561549860654,0.015356065433948834,8.799975520383501e-07,0.0002825854759399265,7.4668867086295175e-06,0.0007347824646428516,6.402269609106287e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005113313580210722,0.0051136127536827525,0.00018499493095582714,0.0001847114861728497,0.00024114444279334167,0.0002411804406887334,2.748562610639114e-07,2.7273668534792787e-07
3.0500000000000003,7.958880234631462e-05,6.205541560106435e-05,0.9835026116964282,0.015405347405043096,8.82831768154433e-07,0.00028443829744565055,7.4665267455047075e-06,0.0007371914578355847,6.423464938521706e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005113067097114566,0.005113366245527703,0.00018558978830187872,0.0001853063881356155,0.00024113281899005613,0.00024116881387980203,2.7575909971245163e-07,2.736396063810247e-07
3.06,7.958929866798969e-05,6.205242424755653e-05,0.9834490709877479,0.015454620963072846,8.856655384883767e-07,0.0002862970765163809,7.46616681249743e-06,0.0007396003257370376,6.444659444610204e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.00511282063463977,0.005113119757998658,0.00018618455208541237,0.00018590119652871028,0.00024112119615925647,0.000241157188043667,2.7666190330618823e-07,2.745424923403947e-07
3.0700000000000003,7.95897951558166e-05,6.204943314431696e-05,0.9833955328598089,0.0155038861091793,8.884988631138501e-07,0.00028816181221660457,7.465806909601666e-06,0.0007420090683572837,6.465853127569403e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005112574192782393,0.005112873291091718,0.00018677922232195063,0.00018649591136759712,0.00024110957430076334,0.0002411455631801338,2.7756467185358507e-07,2.754453432344566e-07
3.08,7.959029180977483e-05,6.204644229129835e-05,0.9833419973123951,0.015553142844503452,8.913317421044941e-07,0.00029003250361097786,7.465447036811393e-06,0.0007444176857063943,6.487045987596827e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051123277715384875,0.005112626844802984,0.00018737379902701153,0.00018709053266773333,0.00024109795341439744,0.00024113393928900797,2.7846740536310385e-07,2.7634815907162484e-07
3.09,7.959078862984389e-05,6.204345168845339e-05,0.9832884643452912,0.015602391170186088,8.941641755339231e-07,0.00029190914976432705,7.465087194120584e-06,0.0007468261777944385,6.508238024889914e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005112081370904109,0.00511238041912856,0.00018796828221610937,0.00018768506044457045,0.00024108633349997967,0.00024112231637009486,2.7937010384320393e-07,2.7725093986031034e-07
3.1,7.959128561600326e-05,6.204046133573483e-05,0.9832349339582813,0.015651631087367786,8.969961634757239e-07,0.00029379174974164817,7.464727381523214e-06,0.0007492345446314836,6.529429239646007e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005111834990875317,0.00511213401406455,0.00018856267190475428,0.00018827949471355446,0.00024107471455733125,0.0002411106944231998,2.8027276730234284e-07,2.7815368560891993e-07
3.11,7.95917827682325e-05,6.203747123309541e-05,0.9831814061511498,0.015700862597188902,8.998277060034558e-07,0.0002956803026081064,7.464367599013253e-06,0.0007516427862275943,6.5506196320623566e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005111588631448172,0.005111887629607062,0.00018915696810845224,0.00018887383549012537,0.0002410630965862732,0.00024109907344812805,2.8117539574897565e-07,2.790563963258564e-07
3.12,7.95922800865111e-05,6.203448138048793e-05,0.9831278809236812,0.015750085700789587,9.026588031906514e-07,0.00029757480742903736,7.464007846584668e-06,0.0007540509025928335,6.571809202336122e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005111342292618727,0.005111641265752206,0.00018975117084270518,0.00018946808278971772,0.00024105147958662683,0.00024108745344468476,2.820779891915552e-07,2.799590720195188e-07
3.13,7.959277757081861e-05,6.203149177786519e-05,0.98307435827566,0.01579930039930977,9.054894551108152e-07,0.00029947526326994556,7.463648124231426e-06,0.0007564588937372619,6.592997950664371e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005111095974383047,0.0051113949224960925,0.00019034528012301094,0.00019006223662776012,0.00024103986355821375,0.00024107583441267504,2.829805476385323e-07,2.808617126983022e-07
3.14,7.959327522113455e-05,6.202850242518002e-05,0.9830208382068707,0.015848506693889187,9.083196618374256e-07,0.0003013816691965059,7.4632884319474905e-06,0.0007588667596709381,6.61418587724408e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.00511084967673719,0.005111148599834834,0.00019093929596486343,0.00019065629701967563,0.00024102824850085548,0.00024106421635190393,2.838830710983555e-07,2.817643183705978e-07
3.15,7.959377303743843e-05,6.202551332238527e-05,0.9829673207170978,0.01589770458566734,9.111494234439326e-07,0.00030329402427456246,7.462928769726821e-06,0.0007612745004039185,6.635372982272131e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005110603399677215,0.005110902297764546,0.00019153321838375221,0.00019125026398088147,0.00024101663441437359,0.0002410525992621763,2.847855595794712e-07,2.8266688904479276e-07
3.16,7.959427101970985e-05,6.202252446943381e-05,0.982913805806126,0.015946894075783525,9.139787400037597e-07,0.00030521232757012924,7.462569137563378e-06,0.0007636821159462575,6.656559265945318e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005110357143199188,0.005110656016281346,0.00019212704739516296,0.00019184413752678915,0.00024100502129859014,0.0002410409831432971,2.856880130903234e-07,2.8356942472927056e-07
3.17,7.959476916792833e-05,6.201953586627853e-05,0.9828602934737399,0.01599607516537683,9.168076115903024e-07,0.00030713657814938975,7.462209535451117e-06,0.0007660896063080072,6.6777447284603384e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005110110907299169,0.005110409755381351,0.00019272078301457726,0.00019243791767280447,0.00024099340915332713,0.00024102936799507105,2.865904316393544e-07,2.844719254324104e-07
3.18,7.959526748207344e-05,6.201654751287238e-05,0.9828067837197242,0.01604524785558613,9.196360382769298e-07,0.0003090667750786975,7.461849963383992e-06,0.000768496971499218,6.698929370013803e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005109864691973221,0.005110163515060685,0.00019331442525747253,0.00019303160443432757,0.00024098179797840653,0.0002410177538173029,2.874928152350038e-07,2.85374391162588e-07
3.19,7.959576596212474e-05,6.20135594091683e-05,0.9827532765438637,0.01609441214755008,9.224640201369831e-07,0.00031100291742457517,7.461490421355955e-06,0.0007709042115299374,6.720113190802225e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005109618497217409,0.005109917295315468,0.00019390797413932224,0.00019362519782675276,0.0002409701877736508,0.00024100614060979731,2.883951638857092e-07,2.862768219281748e-07
3.2,7.95962646080618e-05,6.201057155511923e-05,0.9826997719459432,0.01614356804240713,9.252915572437766e-07,0.00031294500425371567,7.4611309093609544e-06,0.0007733113264102118,6.741296191022031e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005109372323027796,0.005109671096141825,0.00019450142967559564,0.00019421869786546872,0.00024095857853888213,0.0002409945283723588,2.8929747759990614e-07,2.8717921773753856e-07
3.21,7.95967634198642e-05,6.200758395067818e-05,0.9826462699257474,0.016192715541295515,9.28118649670597e-07,0.0003148930346329811,7.460771427392938e-06,0.0007757183161500845,6.762478370869551e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051091261694004506,0.005109424917535883,0.00019509479188175804,0.00019481210456585832,0.00024094697027392335,0.0002409829171047919,2.9019975638602775e-07,2.8808157859904285e-07
3.22,7.959726239751153e-05,6.200459659579818e-05,0.9825927704830615,0.016241854645353257,9.309452974907041e-07,0.00031684700762940377,7.46041197544585e-06,0.0007781251807595973,6.783659730541027e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005108880036331436,0.005109178759493771,0.00019568806077327057,0.0001954054179432988,0.00024093536297859692,0.00024097130680690094,2.911020002525052e-07,2.889839045210478e-07
3.23,7.959776154098337e-05,6.200160949043224e-05,0.98253927361767,0.016290985355718164,9.337715007773299e-07,0.00031880692231018497,7.460052553513633e-06,0.0007805319202487896,6.804840270232608e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005108633923816817,0.005108932622011617,0.00019628123636559035,0.00019599863801316155,0.00024092375665272557,0.00024095969747849034,2.920042092077671e-07,2.898861955119091e-07
3.24,7.959826085025933e-05,6.199862263453343e-05,0.9824857793293582,0.01634010767352784,9.365972596036799e-07,0.00032077277774269646,7.459693161590227e-06,0.000782938534627699,6.826019990140348e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005108387831852667,0.005108686505085555,0.00019687431867417048,0.00019659176479081241,0.00024091215129613255,0.0002409480891193643,2.9290638326024055e-07,2.9078845157997883e-07
3.25,7.959876032531901e-05,6.199563602805485e-05,0.982432287617911,0.016389221599919658,9.394225740429315e-07,0.00032274457299447893,7.459333799669569e-06,0.0007853450239063605,6.8471988904602134e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005108141760435051,0.00510844040871172,0.00019746730771445981,0.00019718479829161132,0.00024090054690864077,0.00024093648172932705,2.9380852241834983e-07,2.916906727336051e-07
3.2600000000000002,7.959925996614202e-05,6.19926496709496e-05,0.9823787984831135,0.0164383271360308,9.422474441682356e-07,0.00032472230713324337,7.458974467745594e-06,0.0007877513880948074,6.868376971388077e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005107895709560037,0.005108194332886248,0.00019806020350190336,0.00019777773853091264,0.0002408889434900734,0.00024092487530818265,2.9471062669051726e-07,2.9259285898113207e-07
3.27,7.959975977270797e-05,6.198966356317082e-05,0.9823253119247507,0.01648742428299822,9.450718700527152e-07,0.00032670597922687,7.458615165812235e-06,0.0007901576272030706,6.889554233119718e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005107649679223695,0.005107948277605276,0.00019865300605194185,0.00019837058552406493,0.00024087734104025392,0.00024091326985573516,2.9561269608516305e-07,2.934950103309e-07
3.2800000000000002,7.960025974499648e-05,6.198667770467164e-05,0.9822718279426079,0.016536513041958665,9.478958517694665e-07,0.0003286955883434091,7.458255893863422e-06,0.0007925637412411791,6.910730675850827e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051074036694220976,0.005107702242864943,0.00019924571538001203,0.00019896333928641103,0.00024086573955900563,0.00024090166537178853,2.9651473061070504e-07,2.9439712679124523e-07
3.29,7.960075988298719e-05,6.198369209540526e-05,0.9822183465364702,0.01658559341404867,9.50719389391558e-07,0.00033069113355108017,7.457896651893085e-06,0.0007949697302191596,6.931906299776999e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005107157680151315,0.0051074562286613934,0.00019983833150154668,0.00019955599983328804,0.00024085413904615242,0.00024089006185614662,2.9741673027555906e-07,2.952992083705002e-07
3.3000000000000003,7.960126018665975e-05,6.198070673532487e-05,0.982164867706123,0.016634665400404557,9.535424829920315e-07,0.0003326926139182728,7.457537439895148e-06,0.0007973755941470369,6.953081105093742e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051069117114074195,0.00510721023499077,0.00020043085443197434,0.00020014856718002743,0.0002408425395015179,0.00024087845930861326,2.983186950881389e-07,2.962012550769934e-07
