GSH,NAPQI,Paracetamol_APAP,Protein_adducts,Sulphate__PAPS,Time
6.764731295426093e-15,5.2038713260583594e-24,1.81895238623575e-19,0.0,1.2953604106908054e-14,2.59
6.7668152108010944e-15,4.961469420674082e-24,1.7090358504336895e-19,0.0,1.2959468026952697e-14,2.6
6.7688578947135564e-15,4.6705586362654836e-24,1.605740669775053e-19,0.0,1.2965216140341642e-14,2.61
6.770860161632926e-15,4.314502448177865e-24,1.508668963887654e-19,0.0,1.2970850721963996e-14,2.62
6.772822810124562e-15,4.033960505222469e-24,1.417448005733198e-19,0.0,1.2976374002591006e-14,2.63
6.7747466230105824e-15,3.8584774255665036e-24,1.3317258775172789e-19,0.0,1.2981788170013592e-14,2.64
6.7766323674416935e-15,3.6488550417171685e-24,1.2511730923712022e-19,0.0,1.2987095369482432e-14,2.65
6.778480795672976e-15,3.361757276481823e-24,1.1754784669030588e-19,0.0,1.2992297704861656e-14,2.66
6.7802926452518335e-15,3.123088433822115e-24,1.1043507319083161e-19,0.0,1.2997397239016346e-14,2.67
6.782068639191801e-15,2.965454877255078e-24,1.0375148672410751e-19,0.0,1.3002395994944871e-14,2.68
6.783809486110029e-15,2.826238456682668e-24,9.747131483934211e-20,0.0,1.3007295956203918e-14,2.69
6.7855158807177575e-15,2.6510715729789634e-24,9.157027935171234e-20,0.0,1.3012099067868342e-14,2.7
6.787188504102139e-15,2.4635498311488975e-24,8.602557359317568e-20,0.0,1.3016807237128112e-14,2.71
6.788828023949866e-15,2.3104252759324895e-24,8.081576183943999e-20,0.0,1.3021422334032353e-14,2.72
6.790435094754212e-15,2.181380928931623e-24,7.592066941561428e-20,0.0,1.3025946192233164e-14,2.73
6.7920103580626606e-15,2.050137408752003e-24,7.132136717969496e-20,0.0,1.3030380609558038e-14,2.74
6.793554442848005e-15,1.9228475436379694e-24,6.700001467609112e-20,0.0,1.3034727348857e-14,2.75
6.795067965634514e-15,1.8062133860454614e-24,6.29398941460684e-20,0.0,1.303898813844587e-14,2.76
6.796551530836099e-15,1.696756670928747e-24,5.912523403543369e-20,0.0,1.3043164673018042e-14,2.77
6.7980057308837666e-15,1.5936223304091567e-24,5.554126816086095e-20,0.0,1.3047258613995036e-14,2.78
6.799431146591494e-15,1.4963569002044553e-24,5.2174057741361905e-20,0.0,1.3051271590470527e-14,2.79
6.800828347243096e-15,1.4050399693535437e-24,4.9010559336472875e-20,0.0,1.3055205199498457e-14,2.8
6.8021978909601884e-15,1.3198929577464111e-24,4.603845704062182e-20,0.0,1.3059061007042285e-14,2.81
6.803540324778452e-15,1.2397720246251027e-24,4.3246228062168363e-20,0.0,1.3062840548228423e-14,2.82
6.804856184999252e-15,1.1642470813650913e-24,4.0622996317352896e-20,0.0,1.3066545328262168e-14,2.83
6.806145997291105e-15,1.0932929532642641e-24,3.815857234998956e-20,0.0,1.3070176822729354e-14,2.84
6.807410276971008e-15,1.02679830971166e-24,3.584336196410195e-20,0.0,1.307373647834921e-14,2.85
6.8086495291701365e-15,9.643921712309485e-25,3.366835408315026e-20,0.0,1.307722571343471e-14,2.86
6.80986424904067e-15,9.056974274623221e-25,3.162508338743375e-20,0.0,1.3080645918455803e-14,2.87
6.811054921971602e-15,8.505227300602264e-25,2.970558378934747e-20,0.0,1.3083998456625519e-14,2.88
6.812222023738438e-15,7.98749651222071e-25,2.790238458605831e-20,0.0,1.3087284664319833e-14,2.89
6.813366020752321e-15,7.501770383541521e-25,2.6208445761343498e-20,0.0,1.3090505851748205e-14,2.9
6.8144873701689185e-15,7.045264089338589e-25,2.461717331142308e-20,0.0,1.3093663303268848e-14,2.91
6.815586520157158e-15,6.616104169813934e-25,2.312234738691692e-20,0.0,1.3096758278109554e-14,2.92
6.816663909981039e-15,6.213258680755481e-25,2.1718147056547353e-20,0.0,1.3099792010610353e-14,2.93
6.817719970275542e-15,5.8351754117696185e-25,2.039907842410923e-20,0.0,1.3102765710966875e-14,2.94
6.8187551231118556e-15,5.479973517858323e-25,1.916000249531461e-20,0.0,1.310568056542633e-14,2.95
6.8197697822722066e-15,5.146209400438228e-25,1.7996067824432164e-20,0.0,1.310853773703004e-14,2.96
6.8207643533084085e-15,4.832802967543205e-25,1.6902736517562104e-20,0.0,1.3111338365790008e-14,2.97
6.82173923380113e-15,4.538567408229662e-25,1.587572698501476e-20,0.0,1.3114083569392112e-14,2.98
6.822694813427046e-15,4.262182961532004e-25,1.4911032317692537e-20,0.0,1.3116774443394115e-14,2.99
6.823631474190578e-15,4.002473403925217e-25,1.4004876547929984e-20,0.0,1.3119412061857039e-14,3.0
6.8245495905512324e-15,3.7584701889657626e-25,1.3153708609097231e-20,0.0,1.3121997477700936e-14,3.01
6.825449529512806e-15,3.5296263451836095e-25,1.2354209287199553e-20,0.0,1.3124531722959587e-14,3.02
6.826331650905165e-15,3.3152769627390107e-25,1.1603232741035124e-20,0.0,1.312701580954588e-14,3.03
6.827196307352213e-15,3.1136221051358455e-25,1.0897851632430105e-20,0.0,1.312945072918365e-14,3.04
6.828043844571273e-15,2.9232832173185583e-25,1.023529540661359e-20,0.0,1.3131837454220823e-14,3.05
6.82887460142832e-15,2.7438099055259336e-25,9.612964940351407e-21,0.0,1.3134176937791731e-14,3.06
6.82968891004493e-15,2.5771923634575666e-25,9.028430607858505e-21,0.0,1.3136470114116893e-14,3.07
6.8304870960457606e-15,2.4242396336465774e-25,8.479390585247407e-21,0.0,1.313871789918117e-14,3.08
6.83126947852763e-15,2.2773176759759825e-25,7.963703455520088e-21,0.0,1.3140921190664213e-14,3.09
6.832036370350915e-15,2.133316328517157e-25,7.479340020418457e-21,0.0,1.3143080868734377e-14,3.1
6.832788078156089e-15,1.9938341576009567e-25,7.024400753792924e-21,0.0,1.3145197796103609e-14,3.11
6.833524902499263e-15,1.8705786209209122e-25,6.5971052321703474e-21,0.0,1.3147272818402555e-14,3.12
6.834247138042592e-15,1.768360973860775e-25,6.195769672400023e-21,0.0,1.3149306764710784e-14,3.13
6.834955073523452e-15,1.6663193611194123e-25,5.818831214692524e-21,0.0,1.3151300447487023e-14,3.14
6.8356489920721774e-15,1.5683304976401527e-25,5.46480099087771e-21,0.0,1.3153254663427103e-14,3.15
6.8363291711945095e-15,1.471035277268922e-25,5.132284530084558e-21,0.0,1.3155170193433422e-14,3.16
6.836995882816313e-15,1.384052218116477e-25,4.819989129643162e-21,0.0,1.3157047802738766e-14,3.17
6.837649393611829e-15,1.3049935658723019e-25,4.5266764554310894e-21,0.0,1.315888824181492e-14,3.18
6.838289964925723e-15,1.2318481715986688e-25,4.251192403016771e-21,0.0,1.3160692246164018e-14,3.19
6.83891785286535e-15,1.1533054270164964e-25,3.992463763085491e-21,0.0,1.3162460536579503e-14,3.2
6.839533308588356e-15,1.0657486255009828e-25,3.749463441832079e-21,0.0,1.3164193819934635e-14,3.21
6.8401365782095884e-15,9.80416641624977e-26,3.521237952311587e-21,0.0,1.3165892788931488e-14,3.22
6.840727902955748e-15,9.23178173329554e-26,3.3068948120817364e-21,0.0,1.316755812253052e-14,3.23
6.84130751936136e-15,9.090518897170334e-26,3.1055840093378294e-21,0.0,1.3169190486500696e-14,3.24
6.841875659188656e-15,8.873091711051773e-26,2.9165180535807e-21,0.0,1.3170790533218884e-14,3.25
6.8424325496423855e-15,8.083705020852681e-26,2.7389539058321726e-21,0.0,1.3172358902247374e-14,3.26
6.84297841347824e-15,6.282354568958366e-26,2.5721880231559777e-21,0.0,1.3173896220635615e-14,3.27
6.843513468967814e-15,5.377009718698215e-26,2.415570391250332e-21,0.0,1.3175403102764083e-14,3.28
6.844037930131998e-15,6.019518577789865e-26,2.2684817884226826e-21,0.0,1.317688015109159e-14,3.29
6.8445520067635924e-15,9.216319400359982e-26,2.1303400239853854e-21,0.0,1.3178327956176854e-14,3.3
6.845055904320637e-15,1.0181482518392239e-25,2.0006107909038805e-21,0.0,1.3179747096555576e-14,3.31
6.84554982440602e-15,9.766757187355211e-26,1.8787767304473518e-21,0.0,1.3181138139755952e-14,3.32
6.8460339645925705e-15,6.432462331651345e-26,1.764353342721983e-21,0.0,1.3182501642038738e-14,3.33
6.846508518465649e-15,3.1796504571839495e-26,1.6568971773520502e-21,0.0,1.3183838148327222e-14,3.34
6.8469736758429044e-15,1.443289644720839e-26,1.5559844943307232e-21,0.0,1.318514819298658e-14,3.35
6.847429622843816e-15,1.9391054301941844e-26,1.4612111828735806e-21,0.0,1.3186432299996021e-14,3.36
6.847876541818612e-15,4.3253514337524074e-26,1.372204127556631e-21,0.0,1.318769098276346e-14,3.37
6.848314611395145e-15,5.0757764902558244e-26,1.288619914559691e-21,0.0,1.3188924744316328e-14,3.38
6.848744006877988e-15,5.0322084648344903e-26,1.210122242923093e-21,0.0,1.319013407820376e-14,3.39
6.8491649000392736e-15,3.1979178286233043e-26,1.1363989168728717e-21,0.0,1.3191319468089001e-14,3.4
6.8495774591271625e-15,2.6823927339177044e-26,1.0671680566812803e-21,0.0,1.3192481387609762e-14,3.41
6.849981849218072e-15,2.3119288712684966e-26,1.002151600463713e-21,0.0,1.3193620301592652e-14,3.42
6.850378232097543e-15,2.5090521938817947e-26,9.410911378724674e-22,0.0,1.3194736665560412e-14,3.43
6.850766766227817e-15,2.5687117428532946e-26,8.837499972757859e-22,0.0,1.3195830925718872e-14,3.44
6.851147607019535e-15,2.4446519035551417e-26,8.29901692611066e-22,0.0,1.3196903519665337e-14,3.45
6.851520906847212e-15,2.270332824575221e-26,7.793313920082443e-22,0.0,1.3197954876446635e-14,3.46
6.851886815009283e-15,2.0646372247989596e-26,7.3184025801823145e-22,0.0,1.3198985416456878e-14,3.47
6.852245477804354e-15,1.93037384057084e-26,6.87243838799163e-22,0.0,1.3199995551645716e-14,3.48
6.8525970387492925e-15,1.816949733954506e-26,6.453631133816116e-22,0.0,1.3200985686135638e-14,3.49
6.852941638480312e-15,1.7273982386518422e-26,6.060318266654663e-22,0.0,1.3201956215940453e-14,3.5
6.853279414683e-15,1.621105303774903e-26,5.691018369948062e-22,0.0,1.320290752877376e-14,3.51
6.853610502559917e-15,1.5075345373714083e-26,5.344226315178329e-22,0.0,1.3203840005353237e-14,3.52
6.8539350345852126e-15,1.37437980083653e-26,5.018552689812192e-22,0.0,1.3204754018718397e-14,3.53
6.85425314060689e-15,1.2183361049991818e-26,4.71269315291014e-22,0.0,1.3205649934516242e-14,3.54
6.854564947645773e-15,1.1336421708694621e-26,4.425531309658884e-22,0.0,1.3206528110437666e-14,3.55
6.854870580568836e-15,1.1044986660813667e-26,4.1558697366787676e-22,0.0,1.3207388898106399e-14,3.56
6.855170161681332e-15,1.1636629017632192e-26,3.9026208224218283e-22,0.0,1.3208232641935215e-14,3.57
6.855463810861814e-15,1.3178593142816005e-26,3.66476442104162e-22,0.0,1.3209059679506243e-14,3.58
6.855751645320879e-15,1.295295907120677e-26,3.441451268633331e-22,0.0,1.3209870340903717e-14,3.59
6.856033780348341e-15,1.1319358352072813e-26,3.2317408488114413e-22,0.0,1.321066495078885e-14,3.6
6.8563103288420456e-15,7.239003831209975e-27,3.034789844322211e-22,0.0,1.3211443827094722e-14,3.61
6.856581401460836e-15,4.0346387583947336e-28,2.849807473464691e-22,0.0,1.3212207281448886e-14,3.62
6.856847106424673e-15,-1.0655688991150467e-27,2.6761263458029107e-22,0.0,1.321295561859228e-14,3.63
6.857107550145787e-15,1.6258911927396668e-27,2.513022801759385e-22,0.0,1.3213689138197885e-14,3.64
6.857362836838693e-15,1.1467695795031772e-26,2.3598450776109116e-22,0.0,1.3214408133740669e-14,3.65
6.857613068650197e-15,2.943806074583786e-26,2.215981551430949e-22,0.0,1.3215112892879619e-14,3.66
6.857858345467337e-15,3.1832816743112115e-26,2.0809041619631636e-22,0.0,1.3215803696982597e-14,3.67
6.8580987655132354e-15,2.2190434369847337e-26,1.9540564933818552e-22,0.0,1.3216480822653244e-14,3.68
6.858334424977762e-15,-8.161815508136795e-27,1.8349321423440417e-22,0.0,1.3217144540805396e-14,3.69
6.858565418151236e-15,-6.233335018310677e-26,1.7230552762203995e-22,0.0,1.3217795116988735e-14,3.7
6.8587918373323115e-15,-7.104897879712046e-26,1.618015685853369e-22,0.0,1.3218432810943191e-14,3.71
6.859013773181453e-15,-4.46479165670114e-26,1.5193790111361924e-22,0.0,1.321905787801749e-14,3.72
6.859231314530225e-15,4.2159599550396527e-26,1.4267494164018156e-22,0.0,1.321967056831106e-14,3.73
6.859444548422831e-15,1.9904231131917085e-25,1.339757117609264e-22,0.0,1.3220271126934443e-14,3.74
6.859653559704549e-15,2.4830294437075147e-25,1.25810687021988e-22,0.0,1.3220859793335085e-14,3.75
6.8598584322422934e-15,2.735484561306372e-25,1.1814427140095544e-22,0.0,1.3221436803467742e-14,3.76
6.860059248008648e-15,2.5620559023648176e-25,1.1094532467743768e-22,0.0,1.3222002388241124e-14,3.77
6.860256087378725e-15,1.7306844479463165e-25,1.0418403581369413e-22,0.0,1.3222556774078387e-14,3.78
6.860449029156717e-15,1.7000246606807346e-27,9.783201484745823e-23,0.0,1.3223100182976836e-14,3.79
6.860638150182761e-15,-7.959067422984991e-26,9.187295983344285e-23,0.0,1.3223632830846386e-14,3.8
6.860823526354476e-15,-1.476545212127022e-25,8.627767699024574e-23,0.0,1.3224154931650045e-14,3.81
6.8610052318999264e-15,-1.797168741773897e-25,8.102316136792992e-23,0.0,1.322466669437292e-14,3.82
6.861183339616231e-15,-1.4629431655166717e-25,7.608734520826713e-23,0.0,1.322516832395165e-14,3.83
6.8613579209063005e-15,-1.0520012519496751e-26,7.144893293333729e-23,0.0,1.3225660021375932e-14,3.84
6.861529044869331e-15,3.9552799068759604e-26,6.70972141125134e-23,0.0,1.3226141981780113e-14,3.85
6.8616967803200125e-15,7.973226481595858e-26,6.301099383193069e-23,0.0,1.3226614398755633e-14,3.86
6.861861194419509e-15,1.0424777612112834e-25,5.917325107324531e-23,0.0,1.3227077461466587e-14,3.87
6.862022352982131e-15,9.288380763233642e-26,5.556812739054988e-23,0.0,1.3227531355324584e-14,3.88
6.862180320543866e-15,1.9482970107471274e-26,5.2180426624222015e-23,0.0,1.3227976262157811e-14,3.89
6.862335160004472e-15,-9.51380210632873e-27,4.90006462156355e-23,0.0,1.3228412358817625e-14,3.9
6.86248693340747e-15,-2.3021521164671843e-26,4.6014986368382366e-23,0.0,1.322883982012055e-14,3.91
6.862635701542002e-15,-3.240025163941418e-26,4.321091243777783e-23,0.0,1.3229258817301616e-14,3.92
6.862781523970291e-15,-3.058101354224991e-26,4.0577098744121354e-23,0.0,1.3229669518089209e-14,3.93
6.862924459102315e-15,-8.058662848808296e-27,3.8102749060548506e-23,0.0,1.3230072086959824e-14,3.94
6.863064563820424e-15,2.970175460128448e-27,3.577978219316419e-23,0.0,1.3230466684208073e-14,3.95
6.863201894198742e-15,4.665471983016367e-27,3.35988905520424e-23,0.0,1.3230853467753484e-14,3.96
6.863336505277435e-15,5.837286875979774e-27,3.155088813897558e-23,0.0,1.3231232592584633e-14,3.97
6.863468450939625e-15,5.5061758393815026e-27,2.9627484204117824e-23,0.0,1.3231604210459842e-14,3.98
6.863597784023762e-15,2.317539975965282e-27,2.7820738997221465e-23,0.0,1.3231968470196524e-14,3.99
6.863724556080914e-15,1.479536652677769e-28,2.6124621620381325e-23,0.0,1.3232325516970915e-14,4.0
6.863848817786083e-15,-4.241386958669035e-29,2.453262844933812e-23,0.0,1.3232675493500705e-14,4.01
6.863970618956906e-15,-1.0083913640126442e-28,2.3037766414924645e-23,0.0,1.3233018540097328e-14,4.02
6.864090008353631e-15,2.635881651175022e-29,2.163385366976675e-23,0.0,1.3233354794088632e-14,4.03
6.864207033793134e-15,3.9837451354008544e-28,2.0314928763054174e-23,0.0,1.323368439014559e-14,4.04
6.864321741788111e-15,7.4794652574346275e-28,1.9077576901625045e-23,0.0,1.3234007459268051e-14,4.05
6.8644341781005265e-15,9.380475642507721e-28,1.791761364451176e-23,0.0,1.3234324130340753e-14,4.06
6.864544387943318e-15,1.1151590678127377e-27,1.6828939422692384e-23,0.0,1.3234634530700503e-14,4.07
6.864652415450485e-15,1.231416549183955e-27,1.5806909554058546e-23,0.0,1.3234938784646485e-14,4.08
6.864758303910499e-15,1.2252322184537388e-27,1.4846993098131994e-23,0.0,1.3235237014096578e-14,4.09
6.864862095788849e-15,1.0200163513527245e-27,1.394473314667393e-23,0.0,1.3235529338650828e-14,4.1
6.864963832750594e-15,5.228986575594878e-28,1.30957071142938e-23,0.0,1.323581587565494e-14,4.11
6.865063554625854e-15,3.063511385264844e-28,1.230119498999669e-23,0.0,1.3236096737288536e-14,4.12
6.865161301578556e-15,2.2037383218885485e-28,1.1556550414266382e-23,0.0,1.3236372036669412e-14,4.13
6.865257112965355e-15,1.4296670477705404e-28,1.0857444398088934e-23,0.0,1.3236641884641854e-14,4.14
6.8653510271900475e-15,8.747921275227735e-29,1.0200733570998284e-23,0.0,1.3236906389366843e-14,4.15
6.8654430819279445e-15,7.093128721256419e-29,9.583330533665025e-24,0.0,1.3237165656953671e-14,4.16
6.865533314145947e-15,1.1434561233765589e-28,9.002177613129522e-24,0.0,1.3237419791516399e-14,4.17
6.865621760106658e-15,2.4071860542856435e-28,8.45428441459227e-24,0.0,1.3237668895185507e-14,4.18
6.865708453815758e-15,2.4215958008477774e-28,7.943001889117469e-24,0.0,1.3237913063737573e-14,4.19
6.865793430852883e-15,2.4528086800027866e-28,7.462729596231305e-24,0.0,1.3238152397378423e-14,4.2
6.8658767252585295e-15,2.469551684128717e-28,7.011441147120454e-24,0.0,1.3238386991980412e-14,4.21
6.865958370420364e-15,2.4309554990308265e-28,6.587187613872504e-24,0.0,1.3238616941577266e-14,4.22
6.8660383990904175e-15,2.285624035471739e-28,6.1880827759673045e-24,0.0,1.3238842338412462e-14,4.23
6.866116843402269e-15,1.97070396070169e-28,5.8122883667685305e-24,0.0,1.3239063272987638e-14,4.24
6.866193734639505e-15,1.5366161643511495e-28,5.458572040638944e-24,0.0,1.3239279833410938e-14,4.25
6.866269102742798e-15,1.4038422643136086e-28,5.127467198091185e-24,0.0,1.3239492104009754e-14,4.26
6.866342978476915e-15,1.2758548048033158e-28,4.816308010877379e-24,0.0,1.3239700171429684e-14,4.27
6.866415391424947e-15,1.1602306416654889e-28,4.5238727663899106e-24,0.0,1.3239904118989403e-14,4.28
6.866486370600278e-15,1.0672206360263757e-28,4.248999547023898e-24,0.0,1.3240104028403072e-14,4.29
6.86655594446142e-15,1.01000852813629e-28,3.990576897250866e-24,0.0,1.3240299979822085e-14,4.3
6.8666241409268425e-15,1.0049698112127573e-28,3.747534490692694e-24,0.0,1.3240492051876852e-14,4.31
6.86669098700817e-15,1.0050996041155295e-28,3.519234637807563e-24,0.0,1.324068032064433e-14,4.32
6.866756509111225e-15,9.503917094674212e-29,3.3051623408976727e-24,0.0,1.3240864860495415e-14,4.33
6.8668207337984754e-15,8.990205461792826e-29,3.1041307076618617e-24,0.0,1.3241045746241136e-14,4.34
6.8668836867868656e-15,8.495028260890977e-29,2.915339813991588e-24,0.0,1.3241223050311728e-14,4.35
6.866945393299579e-15,7.999600852677147e-29,2.7380134774659656e-24,0.0,1.3241396843746805e-14,4.36
6.867005878079128e-15,7.48072725987956e-29,2.5713917527537265e-24,0.0,1.3241567196232239e-14,4.37
6.867065165400445e-15,6.910340586936854e-29,2.4147234270150317e-24,0.0,1.3241734176137018e-14,4.38
6.86712327856139e-15,6.419408318358713e-29,2.2679200655205e-24,0.0,1.3241897849078105e-14,4.39
6.867180240796686e-15,6.014135784812056e-29,2.1304081075670355e-24,0.0,1.3242058280494803e-14,4.4
6.867236075098877e-15,5.635936130572416e-29,2.0013645840374704e-24,0.0,1.3242215535144418e-14,4.41
6.867290803834318e-15,5.285870184300249e-29,1.880212319096127e-24,0.0,1.3242369676020583e-14,4.42
6.8673444489427994e-15,4.965514563324011e-29,1.7663762760963825e-24,0.0,1.3242520764915553e-14,4.43
6.86739703194914e-15,4.676975490298674e-29,1.6592779583522916e-24,0.0,1.3242668862452848e-14,4.44
6.867448573974769e-15,4.422902609864394e-29,1.558329809910273e-24,0.0,1.3242814028119875e-14,4.45
6.867499094277336e-15,4.155253616839051e-29,1.465309203156756e-24,0.0,1.3242956316154014e-14,4.46
6.867548613838855e-15,3.899831671195382e-29,1.3785709974923122e-24,0.0,1.3243095785650385e-14,4.47
6.867597152641618e-15,3.661052371637904e-29,1.2974644127464353e-24,0.0,1.32432324928881e-14,4.48
6.867644730150735e-15,3.4383547173010967e-29,1.2215660826644345e-24,0.0,1.3243366492689574e-14,4.49
6.867691365469637e-15,3.231225601622518e-29,1.1504418014283763e-24,0.0,1.3243497838858574e-14,4.5
6.867737077350949e-15,3.0391887570077205e-29,1.0836420792776609e-24,0.0,1.3243626584210817e-14,4.51
6.867781884207357e-15,2.8617936994950466e-29,1.020697698129561e-24,0.0,1.3243752780604604e-14,4.52
6.867825804122482e-15,2.698604673420446e-29,9.611152671997641e-25,0.0,1.3243876478971425e-14,4.53
6.8678688548617524e-15,2.549189596082357e-29,9.04372778622939e-25,0.0,1.324399772934657e-14,4.54
6.867911053883269e-15,2.4131090024064383e-29,8.499151630732512e-25,0.0,1.3244116580899755e-14,4.55
6.8679524146956435e-15,2.28248134782826e-29,8.019387132712657e-25,0.0,1.3244233071679367e-14,4.56
6.867992956236062e-15,2.1610078082766665e-29,7.5710692583345975e-25,0.0,1.3244347255019587e-14,4.57
6.868032694823479e-15,2.0475865409697274e-29,7.151090932069681e-25,0.0,1.3244459176881877e-14,4.58
6.868071646443271e-15,1.9409223849664588e-29,6.756750864932773e-25,0.0,1.3244568882288219e-14,4.59
6.868109826792035e-15,1.8395847472536248e-29,6.385264381037426e-25,0.0,1.324467641544726e-14,4.6
6.868147251286892e-15,1.7419933551246337e-29,6.033739566706918e-25,0.0,1.3244781819780493e-14,4.61
6.868183935074782e-15,1.6464040085584856e-29,5.699153419585493e-25,0.0,1.3244885137948463e-14,4.62
6.8682198930417674e-15,1.5508943325986374e-29,5.378327997749289e-25,0.0,1.324498641187695e-14,4.63
6.8682551398223306e-15,1.453349529731952e-29,5.067906568817584e-25,0.0,1.324508568278316e-14,4.64
6.868289689498739e-15,1.3536874835580815e-29,4.766868746424181e-25,0.0,1.3245182990329048e-14,4.65
6.868323552267692e-15,1.2779957641787973e-29,4.5038894471935055e-25,0.0,1.32452783632336e-14,4.66
6.868356744437734e-15,1.2063514980579567e-29,4.255493012043494e-25,0.0,1.324537184742853e-14,4.67
6.868389279345322e-15,1.1385073479706665e-29,4.0205205921474095e-25,0.0,1.3245463480475214e-14,4.68
6.868421170080634e-15,1.074250002050108e-29,3.797852811631393e-25,0.0,1.3245553299241385e-14,4.69
6.868452429494984e-15,1.0133995238687338e-29,3.586401333826469e-25,0.0,1.3245641339922016e-14,4.7
6.8684830702082484e-15,9.558087025194108e-30,3.385100427520349e-25,0.0,1.3245727638060222e-14,4.71
6.868513104616273e-15,9.013624026966192e-30,3.1928985332094434e-25,0.0,1.3245812228568147e-14,4.72
6.8685425448983006e-15,8.499769147776189e-30,3.0087498293507475e-25,0.0,1.3245895145747851e-14,4.73
6.868571403024385e-15,8.01599304903643e-30,2.8316057986138364e-25,0.0,1.3245976423312213e-14,4.74
6.868599690228365e-15,7.559360836606856e-30,2.6618595866574136e-25,0.0,1.3246056092900965e-14,4.75
6.8686274154021986e-15,7.116355745083789e-30,2.5057224460851467e-25,0.0,1.3246134179559583e-14,4.76
6.868654591621271e-15,6.695883927036296e-30,2.3574975899216404e-25,0.0,1.3246210720112769e-14,4.77
6.868681229786147e-15,6.297027633485441e-30,2.2168756791202523e-25,0.0,1.3246285745261374e-14,4.78
6.8687073405926065e-15,5.918978837716548e-30,2.083591357900405e-25,0.0,1.3246359285129489e-14,4.79
6.868732934537584e-15,5.561025207542913e-30,1.9574188606974793e-25,0.0,1.3246431369281148e-14,4.8
6.8687580219250884e-15,5.2225360775698365e-30,1.8381676191128363e-25,0.0,1.3246502026737043e-14,4.81
6.8687826128721454e-15,4.90294842145847e-30,1.7256778688637643e-25,0.0,1.3246571285991221e-14,4.82
6.868806717314724e-15,4.6017528241898296e-30,1.6198162567334906e-25,0.0,1.3246639175027795e-14,4.83
6.8688303450136686e-15,4.318479454328534e-30,1.5204714475210904e-25,0.0,1.3246705721337646e-14,4.84
6.868853505011854e-15,4.0521494727235944e-30,1.4271295480900174e-25,0.0,1.3246770950389817e-14,4.85
6.868876205283756e-15,3.8009138673327806e-30,1.338596853938933e-25,0.0,1.3246834884644708e-14,4.86
6.868898456081154e-15,3.5652927099705335e-30,1.2555526347695755e-25,0.0,1.3246897552975391e-14,4.87
6.868920266320123e-15,3.344635910668967e-30,1.1777738150424877e-25,0.0,1.3246958980493606e-14,4.88
6.868941644749716e-15,3.138241822864537e-30,1.1050208641795585e-25,0.0,1.3247019191840686e-14,4.89
6.868962599956913e-15,2.9453422646828446e-30,1.0370326560160778e-25,0.0,1.3247078211201502e-14,4.9
6.868983140371581e-15,2.7650875402235505e-30,9.735213282528308e-26,0.0,1.3247136062318442e-14,4.91
6.869003274271426e-15,2.5965314608451113e-30,9.141671419081314e-26,0.0,1.3247192768505346e-14,4.92
6.869023009786952e-15,2.4386163664496934e-30,8.586133407699173e-26,0.0,1.3247248352661483e-14,4.93
6.8690423549064116e-15,2.290158146767985e-30,8.06461010847808e-26,0.0,1.3247302837285493e-14,4.94
6.869061316888725e-15,2.1531521644564814e-30,7.583315704442209e-26,0.0,1.3247356242821522e-14,4.95
6.869079902563395e-15,2.0311037331123165e-30,7.153297135320225e-26,0.0,1.3247408588504121e-14,4.96
6.869098120186015e-15,1.9186330257175974e-30,6.757011858107166e-26,0.0,1.3247459897585336e-14,4.97
6.869115977064002e-15,1.814805651061488e-30,6.391180821471578e-26,0.0,1.3247510190646218e-14,4.98
6.8691334803703085e-15,1.718581213829878e-30,6.052152874571216e-26,0.0,1.3247559487889102e-14,4.99
6.869150637147603e-15,1.628802634354075e-30,5.735867180626157e-26,0.0,1.3247607809149403e-14,5.0
6.869167454312465e-15,1.544185468359599e-30,5.437815630492225e-26,0.0,1.3247655173907414e-14,5.01
6.869183938659575e-15,1.4633072267149193e-30,5.15300525623427e-26,0.0,1.3247701601300099e-14,5.02
6.869200096865898e-15,1.3845966951802013e-30,4.8759206446994414e-26,0.0,1.3247747110132898e-14,5.03
6.8692159354948784e-15,1.3063232541560855e-30,4.6004863510905856e-26,0.0,1.324779171889153e-14,5.04
6.869231458941411e-15,1.2483593050368096e-30,4.396433731840898e-26,0.0,1.3247835439952989e-14,5.05
6.869246672424773e-15,1.2205681591053984e-30,4.2983701807766234e-26,0.0,1.324787828801661e-14,5.06
6.869261584111818e-15,1.2003879676728743e-30,4.227118367162776e-26,0.0,1.3247920286085081e-14,5.07
6.869276199998317e-15,1.1869875868364059e-30,4.179755494634434e-26,0.0,1.3247961451045223e-14,5.08
6.869290525977217e-15,1.179431368547787e-30,4.152990849291693e-26,0.0,1.3248001799494263e-14,5.09
6.8693045678425465e-15,1.1766715623280767e-30,4.143139028257643e-26,0.0,1.3248041347750825e-14,5.1
6.869318331293305e-15,1.1775407169822333e-30,4.146093168236302e-26,0.0,1.3248080111865882e-14,5.11
6.8693318219373655e-15,1.1807440823137466e-30,4.157298174070562e-26,0.0,1.3248118107633767e-14,5.12
6.869345045295373e-15,1.1848520108392722e-30,4.171723947300139e-26,0.0,1.3248155350603122e-14,5.13
6.869358006804639e-15,1.1882923595032659e-30,4.183838614719509e-26,0.0,1.3248191856087882e-14,5.14
6.869370711823038e-15,1.189342891392617e-30,4.1875817569358643e-26,0.0,1.3248227639178268e-14,5.15
6.869383165632912e-15,1.1861236774512831e-30,4.1763376369270507e-26,0.0,1.324826271475174e-14,5.16
