Time,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161,kass_r7,kdiss_r7,kcatp_r14,kM_r14_s69,kcatn_r14,kM_r14_s46,kass_r25,kdiss_r25,kass_r26,kdiss_r26,kass_r51,kdiss_r51,kass_r52,kdiss_r52,kcatp_r53,kM_r53_s70,kcatn_r53,kass_r54,kdiss_r54,kass_r55,kass_r15_s21,kdiss_r15_s21,kass_re24_s157,kass_r23_s21,kdiss_r23_s21,default,c1,c4,c5,r52,r55,r7,r14,r51,r53,re24,r15,r23,r54,r26,r25
4.61,1.4420868641505045,0.5579131358494944,1.7863176215817766,0.7886790958686123,0.8100880032152573,1.7863176215817766,3.2136823784182202,0.13063055295248285,0.5579131358494944,0.9940636581732717,0.8960498686620078,1.98376436304396,0.2860337438722647,0.8100880032152573,1.8453413636699016,0.379027188552555,0.379027188552555,0.0,0.5,0.15984166858422483,0.6372084484034851,0.3011570160687103,0.2926234717649915,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2098892718986416,0.24935300299139074,4.608962100860481e-10,0.05339433318673044,-0.04167866255561703,-0.03866332238650246,0.07183080483102705,0.035976001463010825,0.12785279345496067,0.2145770535511462,0.2147086336853572,0.17012236847591064
4.62,1.4417278277468122,0.5582721722531866,1.786317621577288,0.7890727736932579,0.8105045053349414,1.786317621577288,3.2136823784227087,0.13080451982582017,0.5582721722531866,0.9952295673917814,0.8939067821669836,1.9850411825065626,0.28603477768643926,0.8105045053349414,1.8470220026392077,0.3783102398763422,0.3783102398763422,0.0,0.5,0.15949393616561355,0.6366485776170953,0.30073492303577365,0.292178263951332,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.209538330484216,0.24881054041835715,4.377396223276264e-10,0.05320579788744622,-0.041621530817102736,-0.03868828467400304,0.07155931879764779,0.03583240275484941,0.12751046599032093,0.2140404927906172,0.21411587666654364,0.16966070577492945
4.63,1.4413702232099885,0.5586297767900104,1.7863176215730292,0.7894645427107885,0.8109204340435188,1.7863176215730292,3.2136823784269675,0.13097803783499168,0.5586297767900104,0.9963927490360138,0.8917690546863826,1.986314584426148,0.2860352526723351,0.8109204340435188,1.8486997015282398,0.3775959995534689,0.3775959995534689,0.0,0.5,0.15914626703107443,0.6360894160203834,0.30031402076513136,0.29173436567506283,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20918596541007273,0.2482681765684761,4.157678645810847e-10,0.05301841590466817,-0.04156376377331583,-0.03871310396932466,0.07128936943939164,0.03568976903240477,0.1271695787900699,0.2135052056176509,0.21352520221770918,0.16920094155134177
4.64,1.4410140407277903,0.5589859592722087,1.7863176215689873,0.7898544181047392,0.811335782978372,1.7863176215689873,3.213682378431009,0.13115110848510497,0.5589859592722087,0.9975532107611346,0.8896366735549431,1.987584582960912,0.2860351769126779,0.811335782978372,1.8503744524161996,0.3768844522417379,0.3768844522417379,0.0,0.5,0.15879867294575,0.6355309647973502,0.2998943044424631,0.2912917751607129,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20883220678519465,0.24772592979537003,3.9491565573257503e-10,0.052832178658610444,-0.04150537223986439,-0.038737781503001514,0.07102094517077741,0.035548088076609655,0.12683012427825816,0.21297119284313434,0.2129366030470147,0.168743063368616
4.65,1.4406592704031262,0.5593407295968723,1.7863176215651502,0.7902424151806607,0.8117505457044598,1.7863176215651502,3.213682378434846,0.13132373330195654,0.5593407295968723,0.9987109602594343,0.8875096260448176,1.9888511923829821,0.2860345585624184,0.8117505457044598,1.8520462472701125,0.37617558247635746,0.37617558247635746,0.0,0.5,0.1584511657999533,0.6349732251406606,0.2994757692247182,0.29085049064066176,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20847708498963602,0.24718381864792716,3.7511993511429864e-10,0.0526470774509785,-0.04144636714892114,-0.038762318519196266,0.0707540344257134,0.03540734731107192,0.12649209521378726,0.212438455137235,0.21235007182900495,0.1682870587716382
4.66,1.4403059023389069,0.5596940976610918,1.7863176215615053,0.7906285492441033,0.8121647157867408,1.7863176215615053,3.2136823784384916,0.13149591381134285,0.5596940976610918,0.9998660052232037,0.8853878994281584,1.9901144269644846,0.28603340577650727,0.8121647157867408,1.8537150780570042,0.37546937479253595,0.37546937479253595,0.0,0.5,0.15810375748399735,0.6344161982429798,0.2990584102688454,0.2904105103472891,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20812063040344997,0.24664186167503588,3.563145334339879e-10,0.052463103626083286,-0.041386759456404354,-0.0387867162641437,0.07048862570354891,0.03526753398178899,0.12615548458860293,0.21190699305899402,0.2117656012382251,0.16783291533671732
4.67,1.439953926638041,0.5600460733619579,1.7863176215580399,0.7910128356006173,0.8125782867901732,1.7863176215580399,3.213682378441957,0.1316676515390604,0.5600460733619579,1.0010183533447334,0.883271480977118,1.9913743009775464,0.28603172670989496,0.8125782867901732,1.8553809367439003,0.3747658137254815,0.3747658137254815,0.0,0.5,0.15775645988819512,0.6338598852969722,0.2986422227317939,0.2899718325129743,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20776287340669075,0.2461000774255844,3.3843639002384407e-10,0.052280248570463886,-0.04132656014188496,-0.03881097598613656,0.07022470756866116,0.0351286351582651,0.12582028562661665,0.2113768070569702,0.21118318394921992,0.16738062067147882
4.68,1.439603333403438,0.560396666596561,1.7863176215547418,0.7913952895557536,0.8129912522797159,1.7863176215547418,3.213682378445255,0.13183894801090565,0.560396666596561,1.0021680123163144,0.8811603579638487,1.9926308286942946,0.28602952951753235,0.8129912522797159,1.8570438152978261,0.3740648838104024,0.3740648838104024,0.0,0.5,0.1574092849028596,0.6333042874953031,0.29822720177051276,0.289534455370097,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20740384437941284,0.24555848444846098,3.2142155603764877e-10,0.052098503712510166,-0.04126578020849092,-0.038835098935511556,0.06996226865004493,0.03499063773462668,0.12548649178265328,0.21084789746988175,0.21060281263653427,0.16693016241475542
4.69,1.439254112738007,0.5607458872619918,1.7863176215515986,0.7917759264150623,0.8134036058203273,1.7863176215515986,3.213682378448398,0.13200980475267515,0.5607458872619918,1.0033149898302376,0.8790545176605026,1.993884024386856,0.2860268223543699,0.8134036058203273,1.858703705685808,0.3733665695825069,0.3733665695825069,0.0,0.5,0.15706224441830385,0.6327494060306371,0.29781334254195085,0.28909837715103665,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20704357370166915,0.24501710129255402,3.052060826291836e-10,0.05191786052208932,-0.041204430682813875,-0.03885908636463563,0.06970129764090449,0.03485352843072227,0.12515409674138844,0.21032026452724348,0.21002447997471316,0.16648152823647933
4.7,1.4389062550859928,0.561093744914006,1.786317621548599,0.7921547613228084,0.8138153411444549,1.786317621548599,3.2136823784513973,0.13218022361804255,0.561093744914006,1.0044592933797152,0.8769539473445349,1.9951339024466272,0.2860236132744793,0.8138153411444549,1.8603606001683815,0.3726708557489603,0.3726708557489603,0.0,0.5,0.1567153500198243,0.6321952418044124,0.2974006405348631,0.2886635959818186,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20668209130806114,0.24447594603092593,2.8973090593353845e-10,0.051738306897315386,-0.04114252241451488,-0.03888293949628374,0.06944178336233119,0.03471729743036622,0.12482309123894392,0.20979390845527046,0.20944817855838643,0.16603470637890422
4.71,1.4385597549182692,0.5614402450817297,1.7863176215457524,0.7925318075206168,0.814226453960364,1.7863176215457524,3.2136823784542443,0.13235021032855504,0.5614402450817297,1.0056009281094915,0.874858634355952,1.9963804786719976,0.2860199091418907,0.814226453960364,1.8620144944685464,0.3719777290454564,0.3719777290454564,0.0,0.5,0.15636860969452482,0.631641792282546,0.29698909515222083,0.2882301087338371,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2063194218783022,0.2439350311234587,2.750448757637969e-10,0.051559788200382775,-0.041080063911023035,-0.038906659182285724,0.06918371545290748,0.034581977657971365,0.12449342873838859,0.20926883061831197,0.20887390003945006,0.1655896915014727
4.72,1.4382146063511512,0.5617853936488476,1.7863176215430656,0.7929070783557717,0.814636939851185,1.7863176215430656,3.2136823784569306,0.13251977018034464,0.5617853936488476,1.0067398994059515,0.8727685660214725,1.9976237686249865,0.2860157168796245,0.814636939851185,1.8636653840937638,0.37128717608445777,0.37128717608445777,0.0,0.5,0.1560220316778116,0.631089055290556,0.2965787053898419,0.28779791237699104,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20595559039788047,0.2433943694173861,2.6118396334595673e-10,0.05138225463132658,-0.04101706384590442,-0.03893024630544244,0.06892708356238557,0.03444759750871173,0.12416506686445077,0.20874503217196444,0.20830163616482714,0.16514647765547116
4.73,1.4378707990596786,0.5621292009403202,1.7863176215405232,0.7932805878455244,0.815046793348478,1.7863176215405232,3.2136823784594735,0.1326889022446156,0.5621292009403202,1.0078762160504273,0.8706837294191694,1.9988637837187173,0.2860110436658924,0.815046793348478,1.8653132627953077,0.37059918251983814,0.37059918251983814,0.0,0.5,0.15567562659152498,0.6305370337614448,0.2961694644833533,0.2873670049886395,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20559062402484107,0.24285397748277898,2.4806690035461543e-10,0.051205724468660924,-0.04095353220824871,-0.038953702078225336,0.06867187704218615,0.034314124038589106,0.12383802077791131,0.20822251267725006,0.2077313799986962,0.16470505008170191
4.74,1.4375283222409077,0.5624716777590912,1.7863176215381076,0.7936523500566502,0.8154560088887924,1.7863176215381076,3.213682378461889,0.13285760488949322,0.5624716777590912,1.0090098872038864,0.8686041115982064,2.000100534882499,0.2860058966900512,0.8154560088887924,1.8669581241683235,0.3699137339226928,0.3699137339226928,0.0,0.5,0.15532940528803188,0.6299857311948084,0.2957613650300274,0.2869373847606253,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20522455009361185,0.24231387224932974,2.3560486894780297e-10,0.051030223609069114,-0.04088947912503771,-0.03897702774888236,0.06841808527231437,0.034181517326627206,0.12351231226404553,0.20770127143757464,0.2071631247507004,0.16426539307885027
4.75,1.437187166971257,0.5628128330287415,1.7863176215358114,0.7940223788442694,0.8158645813186594,1.7863176215358114,3.213682378464185,0.13302587907615326,0.5628128330287415,1.0101409206493106,0.8665296997661539,2.0013340351722677,0.28600028311187026,0.8158645813186594,1.8685999624648713,0.3692308162166479,0.3692308162166479,0.0,0.5,0.15498337760605052,0.6294351486110845,0.29535440241806155,0.2865090494084884,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2048573951910071,0.24177406906543883,2.2375878927505255e-10,0.050855749686434734,-0.04082491422200707,-0.03900022443485138,0.068165697822006,0.03404976289869378,0.1231879354191983,0.207181308405898,0.2065968630150488,0.16382749516192815
4.76,1.4368473124179695,0.5631526875820295,1.7863176215336225,0.7943907083514186,0.8162724982086342,1.7863176215336225,3.213682378466374,0.1331937292723516,0.5631526875820295,1.0112693345564816,0.8644604620749926,2.002564317849131,0.2859942205610337,0.8162724982086342,1.870238764070501,0.36855039472278767,0.36855039472278767,0.0,0.5,0.15463756729445827,0.6288852874280813,0.2949485664382679,0.28608199292482067,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2044892245045684,0.2412346049793549,2.1246560066856546e-10,0.05068227885749378,-0.040759858134359894,-0.0390232949091929,0.0679146967251613,0.03391882473773813,0.12286490270028368,0.20666261817385434,0.206032576047781,0.16339133834861713
4.77,1.4365087854261738,0.5634912145738251,1.7863176215315586,0.7947572940719757,0.8166797756607022,1.7863176215315586,3.2136823784684383,0.1333611487492708,0.5634912145738251,1.0123951056888776,0.8623964403694742,2.0037913397123432,0.2859876861213336,0.8166797756607022,1.87187454646441,0.36787251471091237,0.36787251471091237,0.0,0.5,0.15429194343344263,0.6283361455767447,0.294543870700369,0.2856562232601132,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2041199532215534,0.2406954317561705,2.0181722959478066e-10,0.050509844792880954,-0.04069428852657442,-0.03904623543398054,0.06766509353986522,0.03378877238364754,0.12254313475736593,0.20614521616294762,0.20547028840193707,0.16295693328264987
4.78,1.436171546161061,0.5638284538389381,1.7863176215295928,0.7951222020351923,0.8170863897840791,1.7863176215295928,3.213682378470404,0.1335281474743371,0.5638284538389381,1.0135182685276907,0.8603375725722716,2.005015164850224,0.28598071379169165,0.8170863897840791,1.873507283710246,0.36719710901912134,0.36719710901912134,0.0,0.5,0.15394655189821532,0.6277877261306548,0.2941402950092576,0.28523172862154483,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20374970717262375,0.2401566209612159,1.9167600839864463e-10,0.05033839005078025,-0.04062824341114579,-0.03906905139776261,0.06741685843600025,0.03365953473111724,0.12222268480227988,0.20562908812798494,0.20490996365372272,0.16252425022493933
4.79,1.4358355900456372,0.5641644099543617,1.7863176215277226,0.7954854396316998,0.8174923380303254,1.7863176215277226,3.213682378472274,0.13369472619774744,0.5641644099543617,1.0146388272999283,0.8582838514875868,2.0062358004571523,0.2859733073461462,0.8174923380303254,1.8751369732090288,0.3665241700855819,0.3665241700855819,0.0,0.5,0.15360139764136346,0.6272400294572658,0.2937378370051144,0.2848085075934772,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20337850025952142,0.239618180320527,1.8202772622544217e-10,0.05016790976520982,-0.04056172870805941,-0.03909174335630523,0.06716998362846228,0.03353111201449453,0.12190353678576744,0.20511423538879994,0.2043515976181755,0.1620932807872228
4.8,1.435500910934246,0.564499089065753,1.7863176215259446,0.7958470167851055,0.8178976169775795,1.7863176215259446,3.213682378474052,0.13386088592681203,0.564499089065753,1.015756787681313,0.8562352674534197,2.0074532561932226,0.28596547185220406,0.8178976169775795,1.8767636114710362,0.36585368775680993,0.36585368775680993,0.0,0.5,0.1532564873128637,0.6266930560499676,0.293336493519344,0.28438655827509274,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2030063511485043,0.23908012020806738,1.7285506359598912e-10,0.049998398453841256,-0.040494751691824704,-0.03911431207774575,0.06692446042262869,0.033403500085615635,0.12158567809964396,0.20460065851835038,0.2037951846760289,0.1616640156374924
4.81,1.4351675080091622,0.5648324919908367,1.7863176215242584,0.7962069348220292,0.8183022261698361,1.7863176215242584,3.2136823784757382,0.1340266268118169,0.5648324919908367,1.0168721504159357,0.8541918191753696,2.0086675333450272,0.2859572079859157,0.8183022261698361,1.878387198029931,0.3651856606773094,0.3651856606773094,0.0,0.5,0.15291182180283866,0.626146805977663,0.2929362641264377,0.2839658804080424,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20263326233483014,0.23854244201242833,1.6415580006423625e-10,0.04982985266269508,-0.04042731506772157,-0.03913675761371279,0.06668028338216148,0.03327670935682516,0.12126908511507377,0.20408836037060707,0.20324072407128782,0.1612364487582211
4.82,1.4348353663578115,0.5651646336421873,1.786317621522656,0.7965652179402455,0.8187061572905524,1.786317621522656,3.2136823784773405,0.13419195160564373,0.5651646336421873,1.0179849290652307,0.8521534830412979,2.0098786553766734,0.28594852807752164,0.8187061572905524,1.8800077243797908,0.36452006412398147,0.36452006412398147,0.0,0.5,0.15256741734811793,0.6256012804993449,0.29253714106361123,0.28354646927683724,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20225927933233545,0.23800517106306399,1.5588863533366748e-10,0.04966225997497635,-0.040359433672584655,-0.03915908191867683,0.06643743857447579,0.033150713680334676,0.12095376465207998,0.20357733742273063,0.20268820201090534,0.16081056548894748
4.83,1.4345044803012839,0.5654955196987149,1.7863176215211336,0.7969218753545946,0.819109407172676,1.7863176215211336,3.213682378478863,0.1343568613566271,0.5654955196987149,1.0190951287935763,0.8501202500593825,2.01108663122361,0.2859394368225446,0.819109407172676,1.881625187281445,0.36385688868193505,0.36385688868193505,0.0,0.5,0.15222328013190653,0.6250564800944548,0.29213912137469134,0.2831283230857553,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20188441947330604,0.2374683170057742,1.4803536174667897e-10,0.04949561390026173,-0.04029111441937416,-0.039181285703130994,0.06619591772064903,0.03302551063202184,0.12063970390935154,0.20306759018912476,0.20213761324230237,0.16038635688332142
4.84,1.4341748568182955,0.565825143181703,1.7863176215196954,0.7972768956883806,0.8195119796064562,1.7863176215196954,3.213682378480301,0.13452135473926646,0.565825143181703,1.0202027431354332,0.848092131567937,2.0122914498080866,0.285929928456555,0.8195119796064562,1.883239590462145,0.3631961460084968,0.3631961460084968,0.0,0.5,0.15187940267508576,0.6245124041834166,0.2917422087516828,0.28271144416778415,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2015086615223085,0.2369318681731338,1.4061507513929428e-10,0.04932991623957546,-0.04022235340884084,-0.03920336796984507,0.06595572023771266,0.03290113027867215,0.12032686261174848,0.20255912490553707,0.20158896438465437,0.15996382178993723
4.85,1.433846449115761,0.5661535508842375,1.7863176215183176,0.797630355223639,0.8199138491778435,1.7863176215183176,3.213682378481679,0.1346854406411936,0.5661535508842375,1.0213078154429696,0.8460690515422833,2.0134931854076763,0.2859200416307063,0.8199138491778435,1.8848509089302452,0.36253775793997045,0.36253775793997045,0.0,0.5,0.15153583512599336,0.6239690566523534,0.29134637843927447,0.2822958168799771,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20113214786532985,0.23639590279654965,1.3350653915722432e-10,0.04916513299003487,-0.04015319241735116,-0.039225334981089564,0.0657168129660703,0.032777464976945635,0.12001531894609678,0.20205192306300462,0.20104221105563877,0.15954292606402265
4.86,1.4335192842963824,0.5664807157036161,1.786317621517014,0.7979822097775756,0.8203150306067353,1.786317621517014,3.213682378482982,0.1348491139146643,0.5664807157036161,1.022410320606474,0.8440510540161532,2.014691795000576,0.28590975395812906,0.8203150306067353,1.8864591571609854,0.361881769749014,0.361881769749014,0.0,0.5,0.15119254843855479,0.6234264352504104,0.2909516447758202,0.28188145028277795,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.20075479603196,0.23586037556414546,1.2678169625246483e-10,0.049001279437153225,-0.0400836104836787,-0.03924718302640567,0.06547920763833918,0.03265459600721641,0.11970498876557784,0.20154599996140418,0.20049737896163597,0.15912368097694965
4.87,1.4331933524424776,0.5668066475575211,1.7863176215157803,0.7983324756949116,0.8207155187801591,1.7863176215157803,3.2136823784842155,0.13501237662438023,0.5668066475575211,1.023510268080673,0.8420381220409829,2.015887294731615,0.28589907362290196,0.8207155187801591,1.888064330544416,0.3612281646020574,0.3612281646020574,0.0,0.5,0.1508495529395348,0.6228845406663276,0.29055800246903973,0.2814683406806546,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2003766360838528,0.2353253025856743,1.2041745378610358e-10,0.048838344749514165,-0.04001361784753099,-0.0392689133921599,0.06524289345088555,0.0325325111491876,0.11939586892460406,0.20104135379268723,0.1999544581953005,0.15870607525249683
4.88,1.4328686427768087,0.5671313572231899,1.7863176215146128,0.7986811707951156,0.8211153082319165,1.7863176215146128,3.213682378485383,0.1351752310734919,0.5671313572231899,1.0246076682272878,0.8400302369246699,2.017079702277004,0.2858880095157987,0.8211153082319165,1.8896664242969001,0.3605769241188143,0.3605769241188143,0.0,0.5,0.1505068597514025,0.6223433736041817,0.2901654457530336,0.2810564839328402,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1999977006497029,0.2347907012121879,1.1439427183290718e-10,0.04867631696158238,-0.03994322539883599,-0.039290527482430095,0.06500785910349259,0.032411196342372786,0.11908795819767083,0.2005379822068769,0.19941343782604035,0.15829009719726375
4.89,1.432545146542898,0.5674548534571004,1.786317621513507,0.799028309430619,0.8215143943262216,1.786317621513507,3.2136823784864887,0.13533767900457191,0.5674548534571004,1.025702529275753,0.8380273840740592,2.018269031712777,0.2858765688661979,0.8215143943262216,1.891265434043128,0.35992803355522957,0.35992803355522957,0.0,0.5,0.15016447812597672,0.621802934731993,0.2897739699753509,0.28064587694528614,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.19961801632325682,0.23425658587652368,1.0868950184317328e-10,0.04851518692306601,-0.039872442555069054,-0.03931202643069638,0.06477409466946724,0.03229064131202825,0.1187812516166673,0.2000358837945661,0.19887430932884986,0.15787573622477366
4.9,1.4322228549863585,0.5677771450136401,1.7863176215124597,0.7993739059502656,0.8219127724281489,1.7863176215124597,3.2136823784875364,0.13549972215961278,0.5677771450136401,1.0267948594532978,0.8360295489002362,2.0194552971112447,0.2858647589017594,0.8219127724281489,1.8928613554082132,0.3592814781710102,0.3592814781710102,0.0,0.5,0.1498224173131408,0.6212632247177452,0.289383570484693,0.28023651662502685,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.19923760969201565,0.23372297100849967,1.0328582433771771e-10,0.04835494552479378,-0.03980127874673112,-0.039333411371774284,0.06454159027837304,0.03217083564363016,0.11847574441565786,0.19953505705949426,0.19833706418121252,0.1574629817833365
4.91,1.4319017593528032,0.5680982406471956,1.786317621511466,0.7997179747028998,0.8223104379027717,1.786317621511466,3.21368237848853,0.13566136228060716,0.5680982406471956,1.0278846669871506,0.8340367168142873,2.0206385125447155,0.285852586850143,0.8223104379027717,1.8944541840172675,0.35863724322586343,0.35863724322586343,0.0,0.5,0.1494806865627782,0.6207242442294212,0.28899424262976114,0.2798283998790969,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.19885650734348204,0.23318987103793398,9.815970258841844e-11,0.04819558369550303,-0.03972974341880986,-0.039354683442085814,0.06431033611432356,0.03205176877968786,0.11817143203403624,0.1990355004180136,0.1978016938606117,0.15705182335480755
4.92,1.4315818508878442,0.5684181491121545,1.7863176215105225,0.8000605300373655,0.8227073861151641,1.7863176215105225,3.213682378489473,0.13582260110954747,0.5684181491121545,1.0289719601045397,0.8320488732272981,2.0218186920854992,0.2858400599390084,0.8227073861151641,1.8960439154954047,0.35799531397949635,0.35799531397949635,0.0,0.5,0.14913929512477214,0.6201859939350044,0.28860598175925667,0.27942152361453076,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.19847473586515774,0.23265730039464455,9.329248484846175e-11,0.048037092401508726,-0.039657846030697885,-0.039375843779649096,0.06408032241563909,0.031933430020615335,0.11786831011558037,0.19853721219962017,0.1972681898445308,0.1566422504544563
