Time,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P,v1,v1L,v2A,v2B,v3,v4,k1L,v2L,k1D,k2,k3,k4,p1,p1L,p2,p3,p4,d1,d2D,d2L,d3D,d3L,d4D,d4L,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,v5,k5,p5,d5L,d5D,g1,g2,K11,K12,PP,T,L,D,cell,CL_transcription,CL_light_transcription,CLm_light_degradation,CLm_dark_degradation,CL_translation,CL_light_translation,CLp_degradation,P97_light_transcription,P97_transcription,P97_CL_transcription,P97m_degradation,P97_translation,P97_dark_degradation,P97_light_degradation,P51_transcription,P51m_degradation,P51_translation,P51_dark_degradation,P51_light_degradation,EL_light_transcription,ELm_degradation,EL_translation,EL_dark_degradation,EL_light_degradation,P_dark_accumulation,P_light_degradation,PIF_transcription,PIFm_degradation,PIF_translation,PIF_dark_degradation,PIF_light_degradation,basal_growth,PIF_induced_growth
2.69,0.3149547096995949,0.8949216378488909,0.6182900860801365,1.9209258265136866,0.43802976854188674,0.5200282055762182,0.4123668624985339,1.3376195193328597,0.6917391316355939,0.1110325258081915,1.069312813333638,0.06788104453106272,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03151380651302025,0.001401216224838617,0.1669259961407853,0.0,0.23936557937169212,0.13228097807382985,0.6085467137372459,0.01305787681502952,0.048860484306480566,0.05311940487130252,0.21640153012804775,0.6244729869409379,0.0,0.557068489688969,0.2060790495897598,0.2452966703834566,0.2803390518668075,0.0,0.40562200034945023,0.18967233306728176,0.23504911162416428,0.41649053112351925,0.0,0.5082954173464866,0.0,0.06788104453106272,0.0024054641955205073,0.09684347842898315,0.42887826161406817,0.0,0.444130103232766,0.01,0.004538995139386357
2.7,0.3136179624162124,0.8925527963603058,0.6172786221658844,1.921593788652257,0.4376430119652772,0.5187790088058568,0.41191851615006503,1.3367009416685232,0.6907954283667977,0.11088013118906163,1.0694581433729469,0.06720561812353802,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031492283075559104,0.001386326430271431,0.1662175200805926,0.0,0.23834965143632145,0.13171954421480922,0.606935901525008,0.012953777426346172,0.04895810139330525,0.05320655656216631,0.21604751775805953,0.6234514083875432,0.0,0.5572621987091545,0.20694628322475117,0.24508008670055526,0.28009152765777745,0.0,0.4046476268685683,0.19050096768639416,0.23479355420553705,0.4160377013115657,0.0,0.5079463578340389,0.0,0.06720561812353802,0.0024086917297526204,0.09671135997135169,0.4282931655874146,0.0,0.44352052475624654,0.01,0.004527013668506764
2.71,0.31228792100529645,0.890184327896575,0.6162715007493245,1.9222496373914595,0.43726708725918007,0.5175370869293006,0.4114810055316087,1.3357813830296552,0.6898530776620311,0.11072798033492161,1.069603353765541,0.0665369120557721,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.0314711732154166,0.0013716122387725837,0.16551259813280714,0.0,0.2373388199640253,0.1311609268222245,0.605325342969671,0.01285046438405878,0.04905574744459118,0.05329352881569568,0.21569502526226356,0.6224342157568177,0.0,0.5574523948435232,0.20781830558462616,0.24486956886514086,0.2798509358458752,0.0,0.4036789278048544,0.19133452303150683,0.23454417315301695,0.4155958155869248,0.0,0.507596925551269,0.0,0.0665369120557721,0.0024119291676916793,0.09657943087268436,0.42770890815045925,0.0,0.44291192133968643,0.01,0.004515065303584839
2.72,0.3109645558814921,0.8878163086678538,0.6152687129078026,1.9228934515499752,0.43690198172753947,0.5163024524683569,0.4110543181896783,1.33486095634214,0.6889120777264754,0.11057607191255288,1.0697484448402566,0.0658748593815201,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031450473180175624,0.0013570712870478198,0.1648112146171908,0.0,0.236333062469934,0.13060511347022666,0.6037150898941406,0.01274793044077993,0.04915341546621126,0.05338031257394209,0.2153440495177309,0.6214214000368806,0.0,0.5576391009494928,0.2086951190239272,0.24466510976742212,0.2796172683056253,0.0,0.40271591292531844,0.19217300606187096,0.23430096136811662,0.4151648613715751,0.0,0.5072471634100132,0.0,0.0658748593815201,0.0024151761483632997,0.09644769088170657,0.4271254881904148,0.0,0.4423042876502115,0.01,0.004503149882550493
2.73,0.3096478375422284,0.8854488139847517,0.6142702495036395,1.9235253096347789,0.4365476827489815,0.5150751177446988,0.4106384417882526,1.3339397739538348,0.6879724267639912,0.11042440465527553,1.0698934169244247,0.06521939387570995,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03143017926222893,0.0013427012494896151,0.16411335389738108,0.0,0.23533235653209358,0.13005209176773594,0.6021051935096312,0.012646168450921036,0.04925109841798537,0.05346689873159364,0.21499458732627383,0.6204129519986759,0.0,0.5578223397940858,0.20957672576642863,0.24446670233942966,0.27939051695934813,0.0,0.4017585918408651,0.1930164236262577,0.23406391181930397,0.4147448262061351,0.0,0.5068971141024572,0.0,0.06521939387570995,0.0024184323098255613,0.09631613974695877,0.4265429045936745,0.0,0.44169761862110213,0.01,0.0044912672490401975
2.74,0.30833773624166955,0.8830819173741071,0.6132761008426212,1.924145290034028,0.4362041772946111,0.5138550943272447,0.4102333635469755,1.3330179470223347,0.6870341229716328,0.11027297808551349,1.0700382703420668,0.06457045141749221,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03141028779192426,0.0013284998658588826,0.16341900020808486,0.0,0.23433667954366885,0.1295018492215012,0.6004957038143929,0.012545171653661754,0.049348789269372625,0.05355327818926361,0.2146466352949174,0.6194088618510474,0.0,0.5580021341098681,0.21046312823790736,0.24427433928498224,0.2791706734685511,0.0,0.4008069735752509,0.1938647827853829,0.23383301722177602,0.41433569718244523,0.0,0.5065468198684872,0.0,0.06457045141749221,0.00242169729133298,0.0961847772160286,0.4259611562424123,0.0,0.44109191234205397,0.01,0.004479417308877546
2.75,0.3070342229113263,0.8807156930988264,0.6122862576393069,1.9247534704688767,0.43587145328013777,0.5126423945979244,0.40983907181752,1.3320955872546738,0.6860971645550786,0.11012179046642452,1.070183005419292,0.06392796606505904,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031390795154394795,0.0013144648607327754,0.16272813814300296,0.0,0.233346009412608,0.12895437362275705,0.598886671307202,0.012444932871522823,0.04944648084298281,0.05363944170472268,0.2143001901737574,0.6184091202156999,0.0,0.5581785064359742,0.21135432812050736,0.24408801383687717,0.2789577300992882,0.0,0.39986106778638103,0.19471808989283168,0.23360827093598638,0.4139374625356952,0.0,0.5061963231567761,0.0,0.06392796606505904,0.0024249707271722467,0.09605360303771102,0.42538024202414876,0.0,0.4404871618656981,0.01,0.004467599869697166
2.7600000000000002,0.30573726833625003,0.878350213914509,0.6113007101537434,1.9253499284822557,0.4355494983512764,0.5114370303532464,0.4094555546680777,1.3311728053560279,0.6851615497147956,0.10997084063082385,1.070327622479615,0.06329187355812531,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031371697773259856,0.001300594014477435,0.1620407522182125,0.0,0.23236032393555003,0.128409652701225,0.5972781454618661,0.012345445224953011,0.049544165954548566,0.05372538002668649,0.21395524855381018,0.6174137172552808,0.0,0.5583514792598541,0.21225032718980025,0.2439077190767148,0.2787516789448169,0.0,0.3989208836755322,0.19557635140674873,0.23338966616080428,0.41355011021475846,0.0,0.5058456660352906,0.0,0.06329187355812531,0.0024282522521394175,0.09592261696007139,0.4248001608231733,0.0,0.4398833625232954,0.01,0.004455814784224706
2.77,0.3044468434005163,0.8759855517458176,0.6103194484490674,1.925934741292013,0.4352383002424931,0.5102390132228541,0.4090828003018011,1.330249711495726,0.6842272766501433,0.10982012743341305,1.0704721218454516,0.062662110267418,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031352992114662144,0.00128688514133348,0.16135682700227366,0.0,0.2313796009843924,0.12786767422821685,0.595670175187156,0.012246701918286597,0.049641837371414324,0.05381108385553789,0.21361180695717358,0.6164226429335581,0.0,0.5585210749746837,0.2131511270619523,0.24373344813579617,0.2785525121551956,0.0,0.39798643031382624,0.19643957364353545,0.23317719617202662,0.41317362830481913,0.0,0.5054948903683758,0.0,0.062662110267418,0.002431541499888963,0.09579181873102006,0.42422091152308883,0.0,0.4392805097336522,0.01,0.004444061907325215
2.7800000000000002,0.30316291908778487,0.8736217776940743,0.6093424623923647,1.9265079857896519,0.4349378467753734,0.5090483546718955,0.4087207970551752,1.3293264153111921,0.6832943435593682,0.1096696497473951,1.0706165038382018,0.06203861318703649,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031334674686660194,0.001273336088795198,0.16067634711652598,0.0,0.2304038185067165,0.12732842601686964,0.5940628088319706,0.012148696238288193,0.049739487812567665,0.05389654384369314,0.21326986183732763,0.6154358870162884,0.0,0.558687315878999,0.21405672918997404,0.24356519419420913,0.278360221936239,0.0,0.39705771664407846,0.19730776277327133,0.23297085432144984,0.41280800502572695,0.0,0.505144037818253,0.0,0.06203861318703649,0.002434838102915248,0.09566120809831156,0.4236424930068083,0.0,0.4386785989895804,0.01,0.004432341095729175
2.79,0.3018854664818607,0.8712589620448578,0.6083697416555316,1.927069738539066,0.43464812585699075,0.5078650660033946,0.4083695333963897,1.3284030259118897,0.682362748639599,0.1095194064610897,1.0707607687783294,0.06142131992681336,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03131674203863264,0.001259944737000223,0.1599992972353862,0.0,0.22943295452621415,0.1267918959223815,0.5924560941905033,0.012051421552700014,0.04983710994868255,0.053981750595986484,0.21292940957943604,0.6144534390720869,0.0,0.5588502241763291,0.21496713485994673,0.24340295047991484,0.2781748005484741,0.0,0.3961347514826478,0.1981809248150883,0.23277063403594211,0.4124532287303536,0.0,0.5047931498465181,0.0,0.06142131992681336,0.002438141692534775,0.09553078480954387,0.4230649041565514,0.0,0.4380776258443588,0.01,0.004420652207760402
2.8000000000000003,0.3006144567672543,0.8688971742755991,0.607401275716135,1.9276200757752764,0.4343691254782748,0.5066891583606223,0.40802899792371033,1.327479651883264,0.6814324900868404,0.10936939647454837,1.0709049169854439,0.06081016870467464,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03129919076069416,0.0012467089981294359,0.15932566208664478,0.0,0.22846698714311325,0.1262580718422468,0.5908500785074075,0.011954871308791143,0.04993469640217465,0.05406669467007352,0.21259044650064723,0.6134752884732964,0.0,0.5590098219748301,0.21588234518722904,0.2432467102678339,0.2779962403060959,0.0,0.39521754352128546,0.19905906563249737,0.23257652881651486,0.41210928790294743,0.0,0.5044422677156403,0.0,0.06081016870467464,0.002441451898869182,0.09540054861215766,0.42248814385384104,0.0,0.43747758589819347,0.01,0.004408995103065824
2.81,0.29934986122974216,0.8665364830631795,0.6064370538582721,1.9281590734031677,0.4341008337123794,0.5055206427294673,0.4076991793638512,1.326556401290685,0.6805035660959687,0.10921961869616968,1.0710489487783825,0.060205098339000625,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031282017483122815,0.0012336268158168642,0.15865542645176337,0.0,0.22750589453460404,0.1257269417164917,0.5892448084829621,0.01185903903190855,0.05003223974726877,0.05415136657685355,0.2122529688503952,0.6125014243968548,0.0,0.5591661312869186,0.21680236111263987,0.2430964668789325,0.2778245335759228,0.0,0.39430610132898447,0.19994219092866675,0.23238853223739517,0.4117761711574897,0.0,0.5040914324904603,0.0,0.060205098339000625,0.0024447683508290073,0.09527049925343563,0.4219122109795006,0.0,0.4368784747846787,0.01,0.004397369642347102
2.82,0.29809165125692755,0.8641769562915265,0.6054770651734316,1.9286868069962242,0.4338432387130513,0.5043595299408059,0.40738006657034637,1.3256333816833903,0.6795759748607263,0.10907007203931442,1.0711928644752902,0.059606048240986184,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03126521887579858,0.0012206961645693285,0.1579885751661716,0.0,0.22654965495526494,0.12519849352790957,0.587640330278238,0.011763918324029527,0.050129732510078955,0.05423575678091143,0.21191697281070104,0.6115318358251659,0.0,0.559319174028905,0.21772718339861852,0.24295221367930875,0.27765967277635284,0.0,0.3934004333538286,0.20083030624165032,0.2322066379450974,0.4114538672360498,0.0,0.5037406850396883,0.0,0.059606048240986184,0.00244809067609822,0.0951406364805017,0.4213371044136503,0.0,0.43628028815725767,0.01,0.004385775687094125
2.83,0.29683979833880064,0.8618186610592102,0.6045212985613533,1.9292033517952663,0.43359632871299825,0.5032058306728744,0.40707164852192185,1.3247107000984286,0.678649714573716,0.10892075541892081,1.0713366643937017,0.059012958407001395,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03124879164765287,0.0012079150491956275,0.15732509311956436,0.0,0.2255982467374885,0.12467271530229626,0.586036689520263,0.011669502862315079,0.05022716716870052,0.054319855700978095,0.21158245449647364,0.6105665115469668,0.0,0.5594689720206272,0.21865681262536218,0.24281394407927903,0.2775016503763189,0.0,0.392500547924842,0.20172341693956491,0.23203083965749544,0.4111423650071411,0.0,0.5033900660374029,0.0,0.059012958407001395,0.0024514185011194995,0.09501096004032025,0.42076282303570395,0.0,0.43568302167568324,0.01,0.004374213099320348
2.84,0.29559427370332236,0.8594616626663254,0.6035697424050375,1.9297087829395325,0.43336009147701526,0.5020595548048675,0.4067739136490395,1.323788462313944,0.6777247834210592,0.1087716695847321,1.0714803488060027,0.058425771004740557,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031232732538767988,0.0011952815365692364,0.15666496506276087,0.0,0.224651648014525,0.12414959495539539,0.5844339306131013,0.011575786729216386,0.0503245362219079,0.05440365377521645,0.2112494098417631,0.6096054398290879,0.0,0.5596155470524644,0.21959124959462129,0.24268165122712856,0.2773504585452898,0.0,0.3916064527477967,0.20262152861423552,0.2318611307799525,0.41084165278552986,0.0,0.5030396156792987,0.0,0.058425771004740557,0.002454751453795904,0.0948814696789483,0.42018936572105675,0.0,0.4350866783389284,0.01,0.0043626818832717415
2.85,0.2943550492373661,0.8571060271960782,0.6026223853933214,1.9302031748794974,0.4331345156753175,0.5009207130553494,0.4064868515264516,1.322866774746092,0.6768011795958491,0.10862281248643221,1.0716239180520315,0.057844426346444766,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03121703833842335,0.0011827936735290864,0.15600817609580406,0.0,0.22370983742039824,0.12362912067969375,0.5828320984933332,0.011482763576162262,0.05042183201674151,0.05448714129848677,0.21091783488766247,0.6086486092472546,0.0,0.5597589207150542,0.22053049430358962,0.24255532877817784,0.2772060900322032,0.0,0.3907181561831725,0.20352464607748033,0.23169750537007738,0.4105517200417161,0.0,0.502689374403515,0.0,0.057844426346444766,0.002458089156643202,0.09475216514341887,0.4196167313494264,0.0,0.43449124994572885,0.01,0.004351181826736691
2.86,0.29312209672542006,0.8547518193917263,0.6016792158415526,1.9306866018606104,0.43291958974376255,0.49978931563036927,0.40621045146918905,1.3219457428860488,0.675878901287005,0.10847418310403308,1.0717673724460206,0.05726886620816029,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031201705869192947,0.0011704495538575417,0.15535471126447264,0.0,0.22277279351131923,0.12311128062467643,0.5812312371863739,0.011390427312504878,0.05051904689120577,0.054570308557876424,0.21058772554454339,0.6076960079999681,0.0,0.559899114539577,0.22147454678389134,0.24243497025650704,0.277068537436008,0.0,0.389835666191688,0.2044327741795232,0.23153995733743774,0.41027255598388096,0.0,0.5023393822966986,0.0,0.05726886620816029,0.002461431232427238,0.0946230461801807,0.4190449187979431,0.0,0.4338967324161323,0.01,0.0043397127977118635
2.87,0.29189538803734594,0.852399103187706,0.6007402218595798,1.9311591378028594,0.43271530216187604,0.49866537255859117,0.40594470287551787,1.321025471688969,0.6749579466820038,0.10832578050248105,1.0719107122995626,0.05669903300463594,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031186731990219138,0.0011582473011485833,0.15470455565979335,0.0,0.22184049490838292,0.12259606297568529,0.5796313901676401,0.011298771934656275,0.050616173139461484,0.054653145800100146,0.21025907765085292,0.6067476240781755,0.0,0.5600361499628292,0.22242340689155785,0.2423205692106506,0.2769377933836007,0.0,0.3889589905957011,0.2053459176027519,0.23138848063904516,0.41000414990427303,0.0,0.5019896792418083,0.0,0.05669903300463594,0.0024647773027664955,0.09449411253548054,0.41847392694284236,0.0,0.4333031220099242,0.01,0.004328274671112402
2.88,0.2906748951446624,0.8500479417611994,0.5998053913666508,1.9316208562894999,0.43252164147470823,0.4975488937216122,0.40568959525425163,1.3201060656102672,0.6740383139671057,0.10817760374915457,1.072053937923615,0.056134869713026656,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.0311721135970316,0.0011461850668880145,0.15405769442667108,0.0,0.22091292030994342,0.1220834559607582,0.5780326003976156,0.011207791510405308,0.05071320300904386,0.054735643229274544,0.20993188697832776,0.6058034452803173,0.0,0.5601700483239549,0.22337707428570674,0.24221211922583663,0.2768138505438133,0.0,0.38808813710285756,0.2062640808397053,0.23124306929492341,0.40974649120679413,0.0,0.5016403049319016,0.0,0.056134869713026656,0.0024681269880047338,0.0943653639553948,0.4179037546596055,0.0,0.4327104149966183,0.01,0.004316867322385512
2.89,0.2894605901209527,0.8476983975393043,0.5988747120921362,1.932071830565887,0.43233859629097404,0.49643988885606205,0.40544511822284274,1.3191876286092457,0.6731200013273453,0.1080296519112471,1.0721970496285615,0.05557631986592011,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031157847621055633,0.0011342610299485063,0.15341411276410494,0.0,0.21999004849192405,0.12157344785080014,0.576434910326727,0.011117480177634746,0.050810128701069844,0.05481779100752837,0.20960614923224766,0.6048634592130575,0.0,0.5603008308641072,0.22433554842483214,0.2421096139229455,0.2766967016262234,0.0,0.3872231133077284,0.20718726818823946,0.23110371738702035,0.40949956940507115,0.0,0.5012912988715134,0.0,0.05557631986592011,0.0024714799072022816,0.09423680018582835,0.4173344008229541,0.0,0.4321186076449884,0.01,0.004305490627307901
2.9,0.2882524451422731,0.8453505322062048,0.5979481715762538,1.9325121335383095,0.43216615528119356,0.49533836755570293,0.4052112615054732,1.3182702641527246,0.6722030069465257,0.10788192405315021,1.0723400477242755,0.055023327544363745,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031143931029130118,0.0011224733960927293,0.15277379592540474,0.0,0.21907185830812756,0.1210660269597547,0.5748383619002193,0.011027832143038695,0.050906942370459264,0.054899579255633504,0.2092818600516888,0.6039276532920164,0.0,0.5604285187261098,0.22529882856307562,0.24201304695746842,0.2765863393799639,0.0,0.3863639266934483,0.208115483746645,0.2309704190581197,0.40926337412052793,0.0,0.5009427003780353,0.0,0.055023327544363745,0.0024748356781281186,0.09410842097251361,0.4167658643068459,0.0,0.43152769621260084,0.01,0.004294144461784645
2.91,0.28705043248756035,0.84300440671034,0.5970257571707926,1.9329418377728231,0.4320043071758324,0.49424433927352884,0.4049880149311457,1.317354075218671,0.6712873290072094,0.10773441923383649,1.0724829325201823,0.05447583737089137,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.031130360823035007,0.001110820397484382,0.15213672921840699,0.0,0.21815832869054586,0.12056118164477535,0.5732429965630312,0.010938841680839974,0.05100363612616995,0.05498099805365666,0.20895901500977743,0.6029960147425005,0.0,0.5605531329541187,0.22626691374647767,0.24192241201846615,0.27648275659253274,0.0,0.3855105846333525,0.2090487314087154,0.23084316851075304,0.4090378950804572,0.0,0.5005945485830949,0.0,0.05447583737089137,0.0024781939172527417,0.09398022606100934,0.41619814398446986,0.0,0.43093767693534596,0.01,0.00428282870164945
