Time,BE,BUD,Clb,Cln,SBF,Sic,Cdc20a,Cdh1,IE,PSwe1M,Swe1M,Swe1,Swe1T,mass,Trim,PTrim,PClb,Cdc20,PSwe1,Mih1a,Mcm,kswe,kswe_prime,kswe_doubleprime,kswe_tripleprime,kmih,kmih_prime,Mih_ast,kmih_doubleprime,Mih,IEin,IEtot,Cdh1in,Cdh1tot,Mih1,Mih1tot,Mcmin,Mcmtot,SBFin,SBFtot,kdiss,kdsic_prime,kdsic_doubleprime,kdsic,kdclb_doubleprime,kdclb_tripleprime,kdclb_prime,kass,ksclb,Jm,eps,kisbf_prime,kisbf_doubleprime,jisbf,kasbf_prime,kasbf_doubleprime,jasbf,kiie,jiie,kaie,jaie,kicdc20,jicdc20,kdcdc20,kacdc20,jacdc20,kicdh,kicdh_prime,jicdh,Kacdh_prime,Kacdh_doubleprime,jacdh,khsl1,Viwee,Jiwee,kdswe_prime,khsl1r,Vawee,Jawee,ksswe,kssweC,Vimih,jimih,Vamih,Jamih,kimcm,jimcm,kamcm,jamcm,kdbud,ksbud,kssic,kdcln,kscln,kscdc20_prime,kscdc20_doubleprime,jscdc20,kdswe_doubleprime,mu,flag,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52
65.0,0.42121491247978127,0.0,0.0005059043779105157,0.6639948326557775,0.9135894795982934,0.13913702482634333,4.5662130870549425e-08,0.029099798336074123,1.164582981239675e-05,1.37064907400826e-05,0.010388397870378405,0.048727270098416764,0.05916884604560761,1.1103365651163857,0.01784809506589018,0.0031822054630656622,5.9332175868555925e-05,0.0538572165628497,3.947158607236199e-05,0.00013935231538285715,0.00025678382430844926,0.09756631849275178,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999883541701876,1.0,0.9709002016639259,1.0,0.9998606476846171,1.0,0.9997432161756915,1.0,0.0864105204017066,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0017848095065890182,0.01205661213545265,0.0007870974745870418,0.001741372927687553,0.021117008996727357,0.0,2.2310283353257963e-05,4.935922766209483e-05,0.007499143645724035,0.0,0.9901735323260029,0.9951689920662634,4.6529132214078635e-05,5.008953659172421e-05,1.1415011483889091e-05,4.566213087054943e-09,1.1433536325011109e-05,1.001526687029899,0.9898057349266349,0.0,0.0,0.00024969128835268506,8.70289020315051e-05,0.00034109089068891737,0.00010388397870378405,1.3706490740082602e-07,0.00023664270317763446,8.221640647221571e-05,0.0022839736989957336,0.0,2.7630110250653394e-07,0.00031822054630656625,0.0001403346337157773,0.002149619713580769,0.0024765907280472703,0.00041747518481238653,0.0004599072437303334,0.0003841892007404325,0.000459902332117519,0.04212149124797813,0.06639948326557775,0.0939888058540213,0.1,0.06639948326557775,0.09135894795982935,7.271878509264884e-05,0.00538572165628497,0.005000000002426107,6.853245370041301e-07,2.616537261567158e-06,0.005551682825581929
66.0,0.4454937376402765,0.0,0.0006673814135734773,0.6879698977320017,0.9180395498805779,0.1253491029390217,6.082529222104845e-08,0.024446404606907453,1.5512336620187453e-05,1.794441031011436e-05,0.010208145368683488,0.050757558697233175,0.06103718426332526,1.1159021503099882,0.022285246891052584,0.005027274742630767,0.00010708826049846415,0.05349013437137307,5.3535787098482096e-05,0.00018592515503283475,0.00034268790803546506,0.10162790600557288,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999844876633798,1.0,0.9755535953930925,1.0,0.9998140748449672,1.0,0.9996573120919645,1.0,0.0819604501194221,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0022285246891052585,0.015599049772196335,0.000879073001179952,0.0022648029763548774,0.025096698452883492,0.0,2.6325801326316174e-05,6.782457556851171e-05,0.0075342532766837006,0.0,0.9905449773815159,0.9945562729397872,6.195324252547309e-05,6.607735753172932e-05,1.5205398182474324e-05,6.0825292221048445e-09,1.5227655057200943e-05,0.993073413822006,0.9898540204577241,0.0,0.0,0.000336199603393412,0.00011315290388697285,0.00035530291088063225,0.00010208145368683489,1.794441031011436e-07,0.00032087116078789285,0.00010762783549986617,0.0022950988747014447,0.0,3.747505096893747e-07,0.0005027274742630767,0.0001983079441464453,0.0035189517671571488,0.0040270252166348264,0.0005567403447493985,0.0006067001194495088,0.0005122763529359609,0.0006066914689666556,0.04454937376402765,0.06879698977320017,0.08774086754367597,0.1,0.06879698977320017,0.0918039549880578,7.145701758078442e-05,0.005349013437137308,0.005000000007347383,8.97220515505718e-07,4.2242475036397955e-06,0.005579510751549941
67.0,0.46965096167981885,0.0,0.0008482006155006089,0.7100479187720897,0.9217539820105066,0.11294247703162966,7.795572791468998e-08,0.02168701827927541,1.988039377975669e-05,2.2595429950346498e-05,0.010030257081000108,0.052779767888817816,0.0629023787426772,1.1214956331154682,0.026114109438296323,0.007312098020810427,0.0001775092529572633,0.05315798126616296,6.97583429089275e-05,0.00023891388229993507,0.0004440216004325019,0.10567379001702742,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999801196062202,1.0,0.9783129817207246,1.0,0.9997610861177001,1.0,0.9995559783995674,1.0,0.07824601798949338,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0026114109438296323,0.01886986016272829,0.0009580490138842167,0.0027595769172641996,0.0287393635603175,0.0,3.1117958097573135e-05,8.963257373472477e-05,0.007569743360404566,0.0,0.9909457479408529,0.9944082405433758,7.936379676587054e-05,8.398024242982782e-05,1.9487412823220685e-05,7.795572791468999e-09,1.9513312265361736e-05,0.9922507409464093,0.989882519471125,0.0,0.0,0.0004355704680876709,0.00014172303507303075,0.0003694583752217247,0.00010030257081000109,2.25954299503465e-07,0.0004179669238535895,0.00013551134096183537,0.0023043849550262664,0.0,4.883084003624924e-07,0.0007312098020810427,0.00026825913075131805,0.005283667339867621,0.006014500417508235,0.0007150333330041862,0.0007710747173207717,0.0006630881460503817,0.0007710603304980038,0.04696509616798189,0.07100479187720897,0.08161138916319266,0.1,0.07100479187720897,0.09217539820105067,7.021179956700077e-05,0.0053157981266162965,0.005000000019170374,1.129771497517325e-06,6.512286591769944e-06,0.005607478165577341
68.0,0.4935236468387074,0.0,0.0010497978001866998,0.7303554725787323,0.9250236348313773,0.10168544103370569,9.708657705285122e-08,0.01960997539962117,2.4758900773054192e-05,2.7664382960847375e-05,0.009854663849211562,0.05479239896886385,0.06476301617792993,1.1271171533707698,0.029381380561411645,0.00999518282548627,0.0002760755592044179,0.05285743333621077,8.828897689365431e-05,0.0002981522538634405,0.0005585378435266383,0.10970100237159854,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.999975241099227,1.0,0.9803900246003788,1.0,0.9997018477461366,1.0,0.9994414621564733,1.0,0.07497636516862272,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0029381380561411645,0.021845199416598952,0.0010168891436911315,0.0032231668986482578,0.03202474569245958,0.0,3.63334862311656e-05,0.00011516387096798008,0.007605583366650174,0.0,0.9913822237792739,0.9944782541740136,9.879100741722545e-05,0.00010394035077578664,2.426928804110938e-05,9.708657705285123e-09,2.429918891455373e-05,0.9917277242026781,0.989903928831555,0.0,0.0,0.0005489037417833713,0.0001728420772112977,0.00038354679278204695,9.854663849211563e-05,2.766438296084738e-07,0.0005288001169358157,0.00016589451037975927,0.0023125590870784435,0.0,6.180228382555802e-07,0.000999518282548627,0.0003459331287446046,0.007431467067101695,0.008421859498898447,0.0008917978462119349,0.0009543357617861748,0.0008331532888769926,0.0009543131530889271,0.04935236468387075,0.07303554725787324,0.0756036202078106,0.1,0.07303554725787324,0.09250236348313773,6.898264694448094e-05,0.005285743333621078,0.0050000000449840825,1.3832191480423687e-06,9.554970992824665e-06,0.005635585766853849
69.0,0.5169768071042805,0.0,0.001274501100698214,0.7490254871250536,0.9279722931309018,0.09138625437076663,1.1842600897310011e-07,0.01798294629067343,3.020098122056386e-05,3.318651376844396e-05,0.009681266205422588,0.05679433963222808,0.066618176399463,1.1327668516137293,0.03213080832415199,0.01303380709534627,0.00040940974304047605,0.05258548234975406,0.00010938404804389384,0.00036424996352011144,0.0006867306921060398,0.11370736873611917,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999697990187795,1.0,0.9820170537093266,1.0,0.9996357500364799,1.0,0.999313269307894,1.0,0.07202770686909821,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.003213080832415199,0.024510954691687556,0.0010597691057437674,0.003653509669903917,0.03494156453526871,0.0,4.203681644514124e-05,0.00014492016661168158,0.007641784011968098,0.0,0.9918605308089746,0.99467121358481,0.00012044018370961392,0.00012618819005801865,2.960299647854843e-05,1.1842600897310011e-08,2.9637377425352294e-05,0.9913732775637317,0.9899207004567024,0.0,0.0,0.0006777929300745347,0.00020674468253561312,0.00039756037742559656,9.681266205422588e-05,3.318651376844396e-07,0.0006548716380489843,0.00019898700890844608,0.0023199307328272546,0.0,7.656883363072568e-07,0.001303380709534627,0.00042989351374297995,0.009942826584107105,0.011224326875810145,0.0010887839952548057,0.0011585989848697741,0.0010230703004043614,0.0011585649852813033,0.05169768071042805,0.07490254871250536,0.06971391188565788,0.1,0.07490254871250536,0.09279722931309019,6.776886343795811e-05,0.005258548234975406,0.0050000000977230685,1.659325688422198e-06,1.3503544414058623e-05,0.005663834258068647
70.0,0.5399007974930443,0.0,0.0015257541331172393,0.7661864112926178,0.9306591800208533,0.08189452771486584,1.4228823816952025e-07,0.016667494789975566,3.628678699970163e-05,3.922220700661174e-05,0.009509938601365144,0.05878459278584602,0.06846715892147158,1.1384448690869693,0.03440286841097657,0.0163835637507307,0.000585713777361563,0.052339406410336256,0.00013340532725381328,0.00043816372785982833,0.0008302119569775475,0.11769096602315644,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999637132130003,1.0,0.9833325052100245,1.0,0.9995618362721401,1.0,0.9991697880430225,1.0,0.06934081997914665,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.003440286841097657,0.026860509926095476,0.0010894531456771689,0.0040489068172553655,0.03748527424219226,0.0,4.8316832770960605e-05,0.00017956747784039152,0.007678373306877502,0.0,0.9923882252241873,0.9949569558808555,0.00014462235992181882,0.0001510647113794106,3.556699877678714e-05,1.4228823816952026e-08,3.5606487209326205e-05,0.9911273523125649,0.9899342860713202,0.0,0.0,0.0008244810511281162,0.0002438219307184967,0.0004114921495009221,9.509938601365144e-05,3.922220700661174e-07,0.000798302008708497,0.00023514878095638996,0.0023266479500521336,0.0,9.33837290776693e-07,0.0016383563750730701,0.000518826652836339,0.012791691422187085,0.014390025951934586,0.001308756686493331,0.001386993939485017,0.001235064284103336,0.001386944446960043,0.053990079749304434,0.07661864112926178,0.06394027231392747,0.1,0.07661864112926178,0.09306591800208534,6.656957020955601e-05,0.005233940641033626,0.005000000200712516,1.961110350330587e-06,1.854809632703235e-05,0.005692224345434847
71.0,0.5622082639699391,0.0,0.0018084007840740034,0.7819587436817473,0.9331190238621941,0.07309673773732073,1.691193769665605e-07,0.01557454371128478,4.313009749279596e-05,4.58619958947019e-05,0.009340523238447813,0.06076213955772543,0.07030937733509426,1.1441513477412326,0.03623501453006938,0.019998176299035178,0.0008153843773857052,0.05211674256764571,0.0001608525430263031,0.0005212574651887198,0.0009914799270842641,0.1216498548564406,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999568699025072,1.0,0.9844254562887153,1.0,0.9994787425348113,1.0,0.9990085200729157,1.0,0.06688097613780586,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0036235014530069383,0.028893218870584936,0.0011078696484329536,0.0044079842583039566,0.039656459351226775,0.0,5.5291059403753675e-05,0.0002199916929048759,0.0077153933809634145,0.0,0.9929753366398062,0.9953302212130796,0.00017177950329873003,0.0001790495061186564,4.2272695109780456e-05,1.691193769665605e-08,4.2318110623724154e-05,0.9909493264456816,0.989945616252508,0.0,0.0,0.0009920565028534664,0.00028465218414397496,0.000425334976904078,9.340523238447813e-05,4.5861995894701896e-07,0.0009620203896354982,0.0002749198079461434,0.0023327975596554853,0.0,1.1259678011841218e-06,0.001999817629903518,0.000611435453608742,0.01594622473080767,0.017880581396661432,0.0015556633840436245,0.0016439227715291862,0.001472619167181397,0.001643852397865494,0.05622082639699391,0.07819587436817474,0.05828616517919496,0.1,0.07819587436817474,0.09331190238621942,6.53836626691347e-05,0.005211674256764571,0.005000000396109248,2.293099794735095e-06,2.493001907760776e-05,0.0057207567387061635
72.0,0.5838312141984298,0.0,0.002129026714008036,0.7964542329338795,0.9353756465742601,0.06491076580296522,1.9953083652468625e-07,0.014644008679740365,5.0886831633664555e-05,5.323235589799513e-05,0.00917282290165044,0.062725857806178,0.07214431609301908,1.1498864302389646,0.0376614429433853,0.023829142498977746,0.0011118511595356922,0.05191526214567929,0.00019240302929264032,0.0006154046523786387,0.0011740344775609385,0.12558192444723104,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999491131683663,1.0,0.9853559913202596,1.0,0.9993845953476214,1.0,0.9988259655224391,1.0,0.06462435342573991,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.00376614429433853,0.030612776734434532,0.001116436892967182,0.004729596482289915,0.04145902632636966,0.0,6.311292887010144e-05,0.0002673672719446937,0.007752902574921265,0.0,0.9936352067631254,0.995796461287577,0.00020251678279176663,0.00021079461794915104,4.987275797805241e-05,1.9953083652468626e-08,4.992516519622785e-05,0.9908200291720265,0.9899553185009856,0.0,0.0,0.001184688495855504,0.00033003639243200255,0.000439081004643246,9.172822901650441e-05,5.323235589799513e-07,0.0011499929332752959,0.00031905445498200193,0.00233843911643565,0.0,1.3468212050484822e-06,0.0023829142498977746,0.0007063917825353399,0.01936931147834189,0.02165133306731299,0.0018349217632374446,0.0019353704882415794,0.0017406162810794951,0.0019352720357596212,0.058383121419842976,0.07964542329338796,0.05276215210804471,0.1,0.07964542329338796,0.09353756465742602,6.420976031155309e-05,0.0051915262145679295,0.005000000760957984,2.6616177948997565e-06,3.295974760871465e-05,0.005749432151194824
73.0,0.6047183258329866,1.0,0.0025032896930789823,0.8097759307858257,0.9374455163149866,0.05728098827308734,2.3450156176845837e-07,0.013829562201354806,5.9808575165578306e-05,0.00011799898833255042,0.022169924964602107,0.05149002346885302,0.0739712318802858,1.155650259968157,0.03883253458173461,0.02770511161364689,0.0014858364387591472,0.05173294808564976,0.0001932844584981148,0.0007235313389114055,0.001383057515616892,0.10324040307905169,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999401914248344,1.0,0.9861704377986452,1.0,0.9992764686610885,1.0,0.9986169424843832,1.0,0.06255448368501337,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0038832534581734607,0.03212560443223802,0.0011195258817893801,0.004009086522799495,0.043017272266019285,0.0,7.216880461716516e-05,0.00025844063693710974,0.007790986369133527,0.0,0.9943990398276296,0.9963699231408324,0.00023781198108769737,0.0002478503178844439,5.8611645919608624e-05,2.345015617684584e-08,5.867439668065013e-05,0.9907597977074228,0.989963878634047,0.05149002346885302,0.0001932844584981148,0.0012700208418567564,0.0007689871464802464,0.0003604301642819712,0.00022169924964602107,1.1799898833255041e-06,0.0011552409485651235,0.000706327012537076,0.002343613790787467,0.0,1.3529912094868036e-06,0.002770511161364689,0.0007987268882503047,0.022920045421646704,0.02553305388728657,0.002155001902614662,0.0022755681176205383,0.0020462849752837372,0.0022754314108811755,0.06047183258329866,0.08097759307858257,0.04738774820056233,0.1,0.08097759307858257,0.09374455163149867,0.00015518947475221475,0.005173294808564976,0.005000001454389326,5.8999494166275215e-06,4.283604887534289e-05,0.005778251299840786
74.0,0.6248324921596854,1.0,0.0030846350079177546,0.822015881161631,0.9392680527662208,0.05015621668283866,2.855657912147028e-07,0.013016213396251619,7.284858252837167e-05,0.00027303841117565935,0.05487476390052177,0.020500243069315357,0.0757841125227402,1.16144298100242,0.041966309994768254,0.02937852965079477,0.0018219748609242055,0.051567965037111904,0.00013606714172740588,0.0008784245478339841,0.0016658858982591478,0.041576447205981415,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999271514174717,1.0,0.9869837866037484,1.0,0.9991215754521661,1.0,0.9983341141017409,1.0,0.06073194723377917,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.004196630999476826,0.03530498863628825,0.0011757382946809265,0.0017448100719273324,0.04641408655337779,0.0,8.641988071799578e-05,0.00012824816455641458,0.007830389712736297,0.0,0.9955698479971149,0.9972395303093853,0.0002892869159364889,0.0003054091864250528,7.137106666855266e-05,2.8556579121470282e-08,7.146278449573065e-05,0.9907940641213502,0.9899725736303132,0.020500243069315357,0.00013606714172740588,0.0008969581477933415,0.0016140071403577074,0.0001435017014852075,0.0005487476390052177,2.7303841117565938e-06,0.0008141871679489564,0.0016293330568714725,0.002348170131915552,0.0,9.524699920918411e-07,0.002937852965079477,0.0008230759949150783,0.024715269357765086,0.027415009774559785,0.002612326327769296,0.0028039895291272236,0.002457883315834569,0.0028037883176152793,0.06248324921596854,0.08220158811616311,0.04219490968463948,0.1,0.08220158811616311,0.09392680527662209,0.0003841233473036524,0.005156796503711191,0.005000003353137507,1.3651920558782968e-05,5.1044888535627685e-05,0.005807214905012101
75.0,0.6441481071348775,1.0,0.003907554476355551,0.8332499319303173,0.94079332764842,0.04349531915126271,3.606256503767406e-07,0.012195031550488084,9.200225876084331e-05,0.00037231726139794495,0.06778998727063976,0.009328233351659608,0.07758357551343657,1.1672647381716998,0.046330008729664404,0.0295434559591789,0.002138539125224489,0.05141865653215643,9.303762973926278e-05,0.0011072618078171183,0.0020830097674172125,0.019352974101973463,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999079977412392,1.0,0.9878049684495119,1.0,0.9988927381921828,1.0,0.9979169902325827,1.0,0.05920667235157995,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.00463300087296644,0.03961088780662409,0.001259947719916565,0.0008966234590893997,0.05098809871500897,0.0,0.0001062662081861776,7.562280058295945e-05,0.007872077093328229,0.0,0.9972153804981023,0.9986011254723599,0.00036465413463805505,0.0003868862293650838,9.012391159994991e-05,3.606256503767406e-08,9.024711536634589e-05,0.9908012350870112,0.9899815715114735,0.009328233351659608,9.303762973926278e-05,0.0006143884274070838,0.0022488589594873085,6.529763346161725e-05,0.0006778998727063975,3.7231726139794495e-06,0.0005571889875811493,0.0022173921012956727,0.00235198331912105,0.0,6.512634081748395e-07,0.0029543455959178903,0.0008034362823331273,0.025258845217304843,0.027904932530730394,0.0032854073624952332,0.0035519643135900774,0.0030607587474591673,0.003551648291177765,0.06441481071348774,0.08332499319303173,0.0371873059007398,0.1,0.08332499319303173,0.09407933276484201,0.0004745299108944783,0.005141865653215644,0.005000008634881636,1.8615863069897248e-05,5.815771610363945e-05,0.0058363236908585
76.0,0.6626487927615018,1.0,0.0049896920225827,0.8435466858734955,0.94204418212524,0.037304775386899025,4.6091913285316896e-07,0.011376533619686482,0.00011758608476970374,0.0004854816204253289,0.0735055934144867,0.005307521724540048,0.07936947979978226,1.1731156770202285,0.050945233377382736,0.02912324917486916,0.002486080593529033,0.05128353293585962,7.088304033018107e-05,0.0014146534722741168,0.0026543419602148557,0.011364275991290999,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9998824139152303,1.0,0.9886234663803135,1.0,0.9985853465277259,1.0,0.9973456580397851,1.0,0.05795581787476001,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.005094523337738274,0.04424673818403204,0.0013437610091045888,0.0005789556925413074,0.055841802045674856,0.0,0.00013161100936998605,5.67042372561728e-05,0.007916391081790113,0.0,0.9993708492417638,1.0004865021080471,0.00046487802044683157,0.0004940283379023516,0.00011517669607041456,4.6091913285316896e-08,0.00011533707675194113,0.9908090716056085,0.9899907787251166,0.005307521724540048,7.088304033018107e-05,0.00047882996711587133,0.002969665283454693,3.715265207178033e-05,0.000735055934144867,4.8548162042532895e-06,0.0004246961668705991,0.002884878611689307,0.0023551104553131,0.0,4.961812823112674e-07,0.0029123249174869163,0.0007681717033217187,0.025294000947316184,0.02782280344059876,0.004184760556306207,0.004535499543286165,0.0038785626251107573,0.0045349864349654035,0.06626487927615018,0.08435466858734955,0.03239978541919956,0.1,0.08435466858734955,0.09420441821252401,0.000514539153901407,0.005128353293585962,0.005000022957847412,2.4274081021266446e-05,6.55743029446798e-05,0.005865578385101143
