Time,Ca_Cyt,IP3_Cyt,Ca_ER,S2,S2a,S4,Oc,O_o,Orai1,L,P_IP3R,Ki,k_i,Ka,V_SERCA,p,K_SERCA,k_soc,V_PMleak,Ca_ec,V_PMCA,q,K_PMCA,V_PLC,K_PLC,kdeg,K_deg,A,Kd,K1,St,k_a,Vs4,K2,kd_oligo,Vcp,n_hill,Kc,kdc,kop,l_hill,Ko,kod,kdo,r_hill,h,Orai1_t,Cytoplasm,ER,PM,ER_Channel,SERCA,PM_Channel,PMCA,PLC,deg,act_apoSTIM1_syn,act_apoSTIM1_deg,apoSTIM1_oligo_syn,apoSTIM1_oligo_deg,close_CRAC_prod,closed_CRAC_channel_deg,open_CRAC_channel_prod,open_to_closed,open_CRAC_channel_deg
9.3,0.05114691852350184,0.4080704237276171,4.209371960530021,0.251718020462863,0.16987620523166827,0.2473938826451187,0.000212319505208419,3.111609946120928e-05,2.625758132148684e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7780204221283147,0.001,1.0,0.185,1.0,0.008493002763368339,0.10415697231904267,0.10809685713472375,0.012753793861390155,0.07686901022832139,0.042307965338653206,0.18627133514251862,0.1885625878071518,0.03532330564453068,0.03661429463147757,0.00012483512575452022,0.0001061597526042095,4.8756896674227516e-05,3.111609946120928e-05,1.866965967672557e-05
9.31,0.0511437110262626,0.40841583528450776,4.214542060374755,0.251534037759855,0.16975238892247435,0.24732404919886763,0.00021232985288420288,3.1105808913593526e-05,2.6257352808814406e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7782651450470544,0.001,1.0,0.185,1.0,0.008515529924749663,0.10414526953653638,0.10806135618708682,0.012752214691856166,0.07686085140200496,0.042339567339049484,0.1861351879422927,0.18842515170394653,0.03531109728525835,0.03660395928143241,0.00012483412688711975,0.00010616492644210144,4.874004989080432e-05,3.1105808913593526e-05,1.8663485348156116e-05
9.32,0.05114050660369366,0.408760849517745,4.219710309768561,0.2513501665720535,0.16962864222998358,0.24725411441710307,0.00021234020438189123,3.10955145677393e-05,2.6257124201477895e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7785093288265708,0.001,1.0,0.185,1.0,0.00853808475522199,0.1041335783997578,0.10802584213560065,0.012750637129944599,0.07685270059341708,0.042371125117165745,0.18599912326331958,0.1882877928752818,0.03529887798756653,0.03659360893373126,0.00012483312758712817,0.00010617010219094561,4.872320005131846e-05,3.10955145677393e-05,1.865730874064358e-05
9.33,0.051137305341713284,0.409105466786927,4.224876705885887,0.2511664068196927,0.16950496635894544,0.24718407991166172,0.0002123505596810163,3.108521642817503e-05,2.6256895563234683e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7787529762111169,0.001,1.0,0.185,1.0,0.00856066723090035,0.10412189922097231,0.10799031499588173,0.012749061217680805,0.07684455802056718,0.04240263884573125,0.18586314104657262,0.18815051265842944,0.035286647748000395,0.03658324382692594,0.00012483212813322917,0.00010617527984050815,4.870634734590828e-05,3.108521642817503e-05,1.8651129856905016e-05
9.34,0.05113410722737634,0.4094496876702406,4.230041248553954,0.2509827590235358,0.1693813612565771,0.24711394541500753,0.00021236091874744502,3.107491453427959e-05,2.6256666873101554e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7789960878743591,0.001,1.0,0.185,1.0,0.00858327727788564,0.10411023195173648,0.10795477490378365,0.012747486948416374,0.0768364236499891,0.04243410859039071,0.18572724167741647,0.1880133109948006,0.035274406603175455,0.03657286392142112,0.00012483112843368773,0.00010618045937372251,4.8689491766416414e-05,3.107491453427959e-05,1.8644948720567753e-05
9.35,0.05113091223603857,0.4097935127710572,4.235203937917372,0.25079922377190866,0.16925782672057207,0.24704371043810439,0.00021237128154548621,3.106460892948107e-05,2.6256438100130935e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7792386642437213,0.001,1.0,0.185,1.0,0.00860591481603752,0.10409857650093668,0.10791922200913008,0.012745914309746304,0.07682829741846461,0.04246553440388825,0.18559142559121242,0.187876187659835,0.03526215459447306,0.03656246914483945,0.0001248301283532023,0.00010618564077274311,4.8672633281044464e-05,3.106460892948107e-05,1.863876535768864e-05
9.36,0.05112772037996949,0.41013694261006844,4.240364773135651,0.25061580142528644,0.16913436301705373,0.24697337519503756,0.00021238164804464327,3.105429964407829e-05,2.625620924511375e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7794807065178517,0.001,1.0,0.185,1.0,0.008628579783927278,0.10408693291212878,0.10788365641644768,0.012744343307436809,0.07682017935666592,0.04249691637889215,0.18545569305471196,0.18773914294892963,0.035249891748309954,0.03655205952886556,0.00012482912789520977,0.00010619082402232163,4.865577193213425e-05,3.105429964407829e-05,1.8632579786446975e-05
9.37,0.05112453167135805,0.410479977707371,4.245523753374394,0.2504324923418319,0.1690109704103134,0.24690293989937778,0.00021239201821447533,3.1043986708313614e-05,2.6255980308844285e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.779722215892333,0.001,1.0,0.185,1.0,0.008651272120060977,0.10407530122856933,0.10784807823006827,0.012742773947213291,0.0768120694950578,0.04252825460791046,0.1853200443329556,0.18760217715544786,0.03523761809113728,0.03654163510510791,0.00012482812706316205,0.00010619600910723767,4.863890776190075e-05,3.1043986708313614e-05,1.8626392024988166e-05
9.38,0.0511213461223126,0.4108226185824663,4.250680877805297,0.25024929687740427,0.16888764916281038,0.24683240476418156,0.0002124023920245975,3.103367015237288e-05,2.6255751292118454e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7799631935596816,0.001,1.0,0.185,1.0,0.008673991762880454,0.1040636814932152,0.10781248755412876,0.012741206234760324,0.07680396786389726,0.04255954918329026,0.18518447968927915,0.1874652905707195,0.035225333649440436,0.03653119590509887,0.00012482712586051845,0.00010620119601229875,4.86220408124312e-05,3.103367015237288e-05,1.8620202091423726e-05
9.39,0.05111816374486096,0.41116486575426087,4.25583614560614,0.250066215385569,0.16876439953517203,0.24676177000199087,0.00021241276944468056,3.102335000638546e-05,2.6255522195735965e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7802036407093476,0.001,1.0,0.185,1.0,0.008696738650764353,0.10405207374872423,0.1077768844925712,0.01273964017572172,0.07679587449323394,0.04259080019721742,0.18504899938532107,0.18732848348404096,0.035213038449739185,0.03652074196029465,0.000124826124290755,0.00010620638472234028,4.860517112568422e-05,3.102335000638546e-05,1.8614010003831275e-05
9.4,0.05111498455095032,0.41150671974106595,4.260989555960802,0.2498832482176057,0.16864122178619362,0.24669103582483345,0.00021242315044445124,3.101302630042421e-05,2.625529302049826e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7804435585277155,0.001,1.0,0.185,1.0,0.00871951272202917,0.10404047803745481,0.10774126914914273,0.012738075775700491,0.07678778941290988,0.042622007741715845,0.18491360368102822,0.1871917561826749,0.03520073251858741,0.036510273302075354,0.00012482512235735562,0.00010621157522222562,4.858829874348894e-05,3.101302630042421e-05,1.8607815780254526e-05
9.41,0.05111180855244735,0.4118481810605979,4.266141108059247,0.24970039572251865,0.16851811617283835,0.24662020244422256,0.00021243353499369213,3.1002699064505514e-05,2.625506376720938e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7806829481981037,0.001,1.0,0.185,1.0,0.00874231391493024,0.10402889440146622,0.1077056416273956,0.012736513040258904,0.0767797126525597,0.042653171908647175,0.1847782928346638,0.18705510895185054,0.03518841588257322,0.03649978996174494,0.00012482412006381598,0.00010621676749684607,4.8571423707544026e-05,3.1002699064505514e-05,1.8601619438703307e-05
9.42,0.05110863576113812,0.4121892502299779,4.2712908010975355,0.24951765824704455,0.16839508295023753,0.2465492700711571,0.0002124439230622415,3.0992368328589245e-05,2.625483443667695e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7809218109007644,0.001,1.0,0.185,1.0,0.008765142167662757,0.1040173228825185,0.10767000203068715,0.012734951974918465,0.07677164424161051,0.04268429278971012,0.18464306710281297,0.18691854207476366,0.03517608856831883,0.03648929197053125,0.00012482311741364747,0.00010622196153112075,4.8554546059416905e-05,3.0992368328589245e-05,1.8595420997153545e-05
9.43,0.05110546618872812,0.41252992776573205,4.276438634277815,0.24933503613566263,0.16827212237169029,0.24647823891612158,0.00021245431461999368,3.098203412257879e-05,2.6254605029710112e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7811601478128839,0.001,1.0,0.185,1.0,0.00878799741836274,0.10400576352207276,0.1076343504621799,0.01273339258515996,0.07676358420928212,0.0427153704764401,0.18450792674039035,0.1867820558325762,0.03516375060248055,0.036478779359585996,0.00012482211441036849,0.00010622715730999684,4.853766584054278e-05,3.098203412257879e-05,1.8589220473547274e-05
9.44,0.051102299846842274,0.4128702141837914,4.281584606808325,0.2491525297306032,0.16814923468866388,0.2464071091890861,0.00021246470963689869,3.0971696476321025e-05,2.6254375547121148e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7813979601085824,0.001,1.0,0.185,1.0,0.008810879605108022,0.103994216361291,0.10759868702484138,0.012731834876423454,0.07675553258458678,0.04274640506020857,0.18437287200064637,0.1866456505044169,0.03515140201174872,0.03646825215998475,0.0001248211110575114,0.00010623235481844934,4.852078309222379e-05,3.0971696476321025e-05,1.8583017885792614e-05
9.45,0.05109913674702494,0.4132101099994918,4.2867287179033955,0.24897013937185677,0.16802642015079342,0.2463358810995064,0.0002124751080829624,3.096135541960636e-05,2.6254145989724944e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7816352489589141,0.001,1.0,0.185,1.0,0.00883378866591922,0.10398268144103637,0.1075630118214443,0.012730278854108311,0.07674748939632962,0.04277739663222274,0.18423790313517402,0.1865093263673807,0.03513904282284768,0.03645771040272695,0.00012482010735862025,0.0001062375540414812,4.8503897855628055e-05,3.096135541960636e-05,1.8576813251763817e-05
9.46,0.051095976900739894,0.41354961572757437,4.291870966783451,0.2487878653971831,0.16790367900588204,0.24626455485632387,0.0002124855099282466,3.095101098216868e-05,2.625391635833888e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7818720155318672,0.001,1.0,0.185,1.0,0.008856724538760696,0.10397115880187315,0.10752732495456643,0.012728724523573218,0.07673945467310828,0.042808345283524916,0.1841030203939155,0.18637308369652905,0.0351266730625357,0.03644715411873593,0.00012481910331725018,0.0001062427549641233,4.848701017178884e-05,3.095101098216868e-05,1.857060658930121e-05
9.47,0.05109282031937035,0.4138887318821846,4.297011352675001,0.24860570814212052,0.1677810114999009,0.24619313066796547,0.00021249591514286884,3.0940663193685426e-05,2.625368665378294e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.782108260992364,0.001,1.0,0.185,1.0,0.00887968716154148,0.10395964848406682,0.10749162652659078,0.01272717189013618,0.07673142844331317,0.04283925110499204,0.18396822402516919,0.18623692276489,0.035114292757604984,0.03643658333885889,0.00012481809893696803,0.00010624795757143442,4.8470120081603564e-05,3.0940663193685426e-05,1.8564397916211256e-05
9.48,0.05108966701421893,0.4142274589768733,4.30214987481065,0.2484236679399945,0.1676584178769891,0.2461216087423438,0.00021250632369700255,3.093031208377748e-05,2.6253456876879923e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7823439865022602,0.001,1.0,0.185,1.0,0.008902676472116237,0.10394815052758413,0.10745591663970529,0.012725620959074558,0.07672341073512746,0.04287011418733523,0.18383351427559594,0.1861008438434579,0.03510190193488155,0.03642599809386688,0.0001248170942213532,0.00010625316184850128,4.8453227625833e-05,3.093031208377748e-05,1.8558187250266485e-05
9.49,0.051086516996507694,0.41456579752459616,4.307286532429093,0.24824174512192723,0.16753589837945365,0.24604998928685703,0.00021251673556087701,3.091995768200927e-05,2.6253227028454908e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7825791932203463,0.001,1.0,0.185,1.0,0.00892569240828617,0.10393666497209318,0.10742019539590307,0.012724071735625057,0.07671540157652706,0.0429009346210993,0.18369889139022616,0.18596484720119352,0.035089500621225254,0.03641539841445484,0.00012481608917399537,0.00010625836778043851,4.8436332845100245e-05,3.091995768200927e-05,1.855197460920556e-05
9.5,0.05108337027737812,0.4149037480377136,4.312421324775117,0.248059940016846,0.16741345324776968,0.245978272508389,0.0002125271507047773,3.090960001788872e-05,2.62529971093359e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7828138823023462,0.001,1.0,0.185,1.0,0.008948734907799936,0.10392519185696349,0.10738446289698239,0.012722524224983767,0.07670740099528071,0.04293171249666218,0.18356435561246603,0.18582893310502435,0.03507708884352973,0.03640478433124157,0.0001248150837984972,0.00010626357535238865,4.841943577988991e-05,3.090960001788872e-05,1.854576001073323e-05
9.51,0.05108022686789114,0.4152413110279911,4.3175542510995975,0.24787825295149282,0.16729108272058013,0.2459064586133091,0.00021253756909904437,3.089923912086726e-05,2.6252767120353506e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7830480549009179,0.001,1.0,0.185,1.0,0.00897180390835456,0.10391373122126607,0.10734871924454663,0.012720978432306171,0.07669940901894998,0.04296244790423456,0.18342990718410468,0.18569310181984394,0.035064666628722305,0.03639415587476975,0.00012481407809847308,0.00010626878454952218,4.840253647054713e-05,3.089923912086726e-05,1.8539543472520357e-05
9.52,0.05107708677902706,0.4155784870065991,4.3226853106595025,0.24769668425043315,0.1671687870346961,0.24583454780747238,0.00021254799071407498,3.0888875020339836e-05,2.6252537062340718e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7832817121656535,0.001,1.0,0.185,1.0,0.008994899347596322,0.10390228310377339,0.1073129645400042,0.01271943436270714,0.07669142567488928,0.0429931409338593,0.18329554634532053,0.18555735360851267,0.03505223400376403,0.03638351307550591,0.00012481307207754804,0.00010627399535703749,4.838563495727671e-05,3.0888875020339836e-05,1.85333250122039e-05
9.53,0.05107395002168567,0.41591527648411286,4.327814502717891,0.24751523423606492,0.16704656642509644,0.2457625402962196,0.0002125584155203218,3.0878507745644884e-05,2.625230693613324e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7835148552430788,0.001,1.0,0.185,1.0,0.009018021163121634,0.1038908475429597,0.10727719888456874,0.012717892021260988,0.07668345099024595,0.043023791675411024,0.18316127333468804,0.18542168873185705,0.035039790995649564,0.0363728559638405,0.00012481206573935924,0.0001062792077601609,4.836873128014217e-05,3.0878507745644884e-05,1.852710464738693e-05
9.54,0.05107081660668613,0.41625167997051254,4.332941826543913,0.2473339032286274,0.16692442112492822,0.2456904362843769,0.00021256884348829327,3.086813732606435e-05,2.6252076742569594e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.783747485276654,0.001,1.0,0.185,1.0,0.009041169292477922,0.10387942457700076,0.10724142237925885,0.012716351413001434,0.07667548499196025,0.043054400218595544,0.18302708838918427,0.18528610744867033,0.035027337631407175,0.03636218457008778,0.00012481105908755644,0.00010628442174414663,4.835182547906481e-05,3.086813732606435e-05,1.852088239563861e-05
9.55,0.05106768654476708,0.41658769797518336,4.33806728141281,0.2471526915462104,0.16680235136550634,0.24561823597625623,0.00021257927458855368,3.0857763790823685e-05,2.6251846482490578e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.783979603406773,0.001,1.0,0.185,1.0,0.009064343673164482,0.10386801424377419,0.10720563512489834,0.01271481254292167,0.07666752770676538,0.043084966652949495,0.18289299174419568,0.185150610015712,0.03501487393809866,0.03635149892448593,0.00012481005212579965,0.00010628963729427684,4.833491759382282e-05,3.0857763790823685e-05,1.851465827449421e-05
9.56,0.05106455984658656,0.41692333100691525,4.343190866605912,0.24697159950476325,0.16668035737631368,0.2455459395756551,0.00021258970879172313,3.0847387169091876e-05,2.6251616156740027e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7842112107707634,0.001,1.0,0.185,1.0,0.009087544242633312,0.10385661658085939,0.10716983722211616,0.012713275415974343,0.07665957916118755,0.043115491067839774,0.1827589836335248,0.18501519668770816,0.035002399942819375,0.036340799057196956,0.00012480904485776247,0.00010629485439586156,4.831800766405032e-05,3.0847387169091876e-05,1.8508432301455124e-05
9.57,0.05106143652272203,0.4172585795739033,4.348312581410644,0.24679062741810345,0.16655843938500117,0.24547354728585663,0.0002126001460684777,3.0837007489981356e-05,2.6251385766163835e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7844423085028874,0.001,1.0,0.185,1.0,0.009110770938289997,0.10384523162553762,0.10713402877134624,0.012711740037071574,0.076651639381546,0.04314597355246309,0.18262506428939657,0.18487986771735132,0.0349899156726981,0.03633008499830678,0.0001248080372871277,0.00010630007303423885,4.830109572923648e-05,3.0837007489981356e-05,1.8502204493988813e-05
9.58,0.05105831658367039,0.4175934441837472,4.353432425120518,0.24660977559792582,0.16643659761738766,0.24540105930962955,0.00021261058638954913,3.082662478254812e-05,2.625115531161104e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7846728977343407,0.001,1.0,0.185,1.0,0.009134023697494482,0.10383385941479216,0.1070982098728278,0.012710206411084984,0.07664370839395297,0.04317641419584549,0.1824912339424651,0.1847446233553003,0.03497742115489705,0.036319356777825176,0.0001248070294175922,0.00010630529319477456,4.828418182872453e-05,3.082662478254812e-05,1.849597486952887e-05
9.59,0.051055200039847946,0.4179279253434519,4.35855039703514,0.24642904435381166,0.16631483229746005,0.24532847584922818,0.00021262102972572513,3.081623907579163e-05,2.6250924793932962e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.784902979593253,0.001,1.0,0.185,1.0,0.009157302457561937,0.10382249998530815,0.10706238062660497,0.01270867454284569,0.0766357862243138,0.04320681308684188,0.18235749282182062,0.18460946385018068,0.03496491641661182,0.036308614425685774,0.00012480602125286303,0.00010631051486286257,4.826726600171089e-05,3.081623907579163e-05,1.8489743445474977e-05
9.6,0.05105208690159048,0.4182620235594271,4.3636664964602065,0.24624843399323715,0.16619314364737306,0.24525579710639256,0.00021263147604784916,3.0805850398654883e-05,2.625069421398384e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7851325552046883,0.001,1.0,0.185,1.0,0.009180607155763538,0.10381115337347305,0.10702654113252714,0.012707144437144354,0.07662787289832701,0.04323717031413561,0.1822238411549955,0.1844743894485841,0.034952401485071366,0.0362978579717461,0.00012480501279666045,0.00010631573802392458,4.8250348287244145e-05,3.0805850398654883e-05,1.848351023919293e-05
9.61,0.05104897717915313,0.4185957393374874,4.368780722707503,0.2460679448215828,0.16607153188744952,0.24518302328234817,0.0002126419253268206,3.0795458780024366e-05,2.6250463572620193e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7853616256906442,0.001,1.0,0.185,1.0,0.00920393772932727,0.10379981961537627,0.10699069149024876,0.012705616098731153,0.07661996844148415,0.04326748596623788,0.18209027916797127,0.184339400395069,0.03493987638753793,0.036287087445787534,0.0001248040040527148,0.0001063209626634103,4.823342872422422e-05,3.0795458780024366e-05,1.847727526801462e-05
9.62,0.051045870882710516,0.41892907318285233,4.373893075094908,0.24588757714214202,0.16594999723618026,0.24511015457780627,0.0002126523775335946,3.078506424873008e-05,2.6250232870701252e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.7855901921700524,0.001,1.0,0.185,1.0,0.009227294115438718,0.10378849874680947,0.10695483179922938,0.012704089532315822,0.07661207287907,0.04329776013148741,0.18195680708518508,0.1842044969321601,0.03492734115130699,0.036276302877515335,0.0001248029950247687,0.0001063261887667973,4.8216507351401356e-05,3.078506424873008e-05,1.8471038549238047e-05
