Time,Pc_Perc,Pp_Perc,P_Perc,Ac,Pc,Ap,Pp,kin,koff,alpha1,alpha100,beta1,Akt_Total,compartment,AktP_Dephosphorylation_Cytosol,Akt_Translocation_Cytosol_PM_Insulin,Akt_Translocation_PM_Cytosol,AktP_Translocation_PM_Cytosol,AktP_Translocation_Cytosol_PM_Insulin,AktP_Dephosphorylation_PM,Akt_Phosphorylation_PM_Equilibrium
4.89,1.3334827864588044,0.8057005585620305,2.1391833450208346,0.9704912183072731,0.013334827642997656,0.008116931980579037,0.008057005451733688,0.55,0.35,0.014,0.023,2.2,0.9999999833825836,1.0,0.004667189675049179,0.007472782380966004,0.0044643125893184706,0.004431352998453529,0.00010267817285108197,0.0028199519081067905,0.006250037625045859
4.92,1.3324506261530045,0.8030263350426132,2.1354769611956175,0.9705408165094167,0.013324506040111822,0.00810439761611921,0.008030263216984291,0.55,0.35,0.014,0.023,2.2,0.9999999833826321,1.0,0.004663577114039137,0.00747316428712251,0.0044574186888655665,0.0044166447693413605,0.00010259869650886104,0.0028105921259445016,0.006240386164411792
4.95,1.3313859460130761,0.8003948066459164,2.1317807526589925,0.9705900882566444,0.013313859238889957,0.008092087953680143,0.008003947933454913,0.55,0.35,0.014,0.023,2.2,0.9999999833826694,1.0,0.004659850733611485,0.007473543679576163,0.004450648374524079,0.004402171363400203,0.00010251671613945269,0.0028013817767092194,0.00623090772433371
4.9799999999999995,1.3302897895940524,0.7978053365137883,2.1280951261078402,0.9706390339351738,0.013302897674882104,0.008079998540066944,0.007978053232564071,0.55,0.35,0.014,0.023,2.2,0.9999999833826869,1.0,0.004656014186208736,0.007473920561300839,0.00444399919703682,0.00438792927791024,0.00010243231209659222,0.0027923186313974246,0.006221598875851547
5.01,1.3291631742030332,0.7952572853366816,2.124420459539715,0.9706876539501484,0.01329163152115947,0.00806812519018821,0.007952572721216628,0.55,0.35,0.014,0.023,2.2,0.9999999833827127,1.0,0.004652071032405814,0.007474294935416144,0.0044374688546035155,0.004373914996669146,0.00010234556271292793,0.0027834004524258196,0.006212456396444922
5.04,1.3280071012801618,0.7927500324884913,2.1207571337686533,0.9707359487628013,0.013280070792123165,0.00805646363465937,0.007927500193151542,0.55,0.35,0.014,0.023,2.2,0.9999999833827354,1.0,0.004648024777243107,0.007474666805473571,0.004431054999062654,0.004360125106233349,0.0001022565450993484,0.0027746250676030397,0.006203476998687715
5.069999999999999,1.3268225507420386,0.7902829635982763,2.1171055143403152,0.9707839188678632,0.013268225286938965,0.008045009723288327,0.007902829504659467,0.55,0.35,0.014,0.023,2.2,0.99999998338275,1.0,0.004643878850428638,0.007475036175282548,0.00442475534780858,0.004346556227562707,0.00010216533470943005,0.0027659903266308134,0.006194657486932012
5.1,1.325610481465157,0.7878554709717063,2.1134659524368633,0.970831564793848,0.013256104594371656,0.00803375941574017,0.007878554578797204,0.55,0.35,0.014,0.023,2.2,0.999999983382757,1.0,0.004639636608030079,0.007475403048912631,0.004418567678657093,0.004333205018338462,0.00010207200537666176,0.0027574941025790213,0.006185994750119931
5.13,1.3243718322554099,0.7854669550297473,2.109838787285157,0.9708788871051504,0.013243718102480038,0.00802270875535402,0.007854669419774534,0.55,0.35,0.014,0.023,2.2,0.999999983382759,1.0,0.004635301335868013,0.007475767430709659,0.004412489815444712,0.0043200681808759946,0.0001019766293890963,0.002749134296921087,0.006177485741622596
5.16,1.3231075218656012,0.7831168230220951,2.1062243448876963,0.9709258863983431,0.013231074998792022,0.008011853885533507,0.007831168100088527,0.55,0.35,0.014,0.023,2.2,0.9999999833827572,1.0,0.004630876249577208,0.007476129325267243,0.0044065196370434295,0.0043071424550486905,0.00010187927749069858,0.0027409088350309843,0.0061691274918608
5.1899999999999995,1.3218184461751479,0.7808044757196867,2.1026229218948345,0.970972563269225,0.013218184242101456,0.008001191243964086,0.007808044627448549,0.55,0.35,0.014,0.023,2.2,0.999999983382739,1.0,0.0046263644847355095,0.0074764887371730334,0.004400655184180248,0.004294424545096702,0.00010178001866418122,0.002732815619606992,0.006160917257852346
5.22,1.3205054869441522,0.7785293431360852,2.099034830080237,0.9710189183991753,0.013205054650009368,0.007990717031540476,0.007785293301990417,0.55,0.35,0.014,0.023,2.2,0.9999999833827156,1.0,0.004621769127503278,0.007476845671673651,0.004394894367347263,0.00428191131609473,0.00010167892080507215,0.0027248526556966457,0.006152852114286167
5.25,1.3191695052130192,0.7762908552075998,2.0954603604206192,0.9710649524832357,0.013191694832919706,0.007980427643457237,0.007762908423077339,0.55,0.35,0.014,0.023,2.2,0.9999999833826899,1.0,0.0046170931915218965,0.007477200134120916,0.004389235203901481,0.004269599632692536,0.00010157605021348175,0.002717017948077068,0.006144929285462073
5.279999999999999,1.31781134356018,0.7740884499962292,2.0918997935564088,0.9711106662495006,0.013178113216616693,0.00797031954521972,0.007740884371329432,0.55,0.35,0.014,0.023,2.2,0.9999999833826665,1.0,0.004612339625815843,0.007477552130121155,0.004383675749870846,0.004257486404231188,0.00010147147176794855,0.002709309529965301,0.006137146049819185
5.31,1.3164318264476933,0.7719215737928788,2.0883534002405724,0.9711560604587983,0.013164318045720852,0.007960389268475301,0.007719215609655882,0.55,0.35,0.014,0.023,2.2,0.9999999833826503,1.0,0.004607511316002298,0.007477901665532748,0.004378214097661416,0.0042455685853107356,0.00010136524895205057,0.0027017254633795586,0.006129499736725982
5.34,1.3150317598235923,0.7697896737334373,2.0848214335570296,0.9712011358834294,0.013150317379712333,0.007950633510080572,0.007697896609415635,0.55,0.35,0.014,0.023,2.2,0.9999999833826378,1.0,0.004602611082899316,0.007478248746302407,0.004372848430544315,0.004233843135178599,0.00010125744382378497,0.0026942638132954723,0.006121987802762041
5.37,1.313611931329799,0.7676921965149743,2.081304127844773,0.9712458933029675,0.013136119095010028,0.007941049147057393,0.007676921837579369,0.55,0.35,0.014,0.023,2.2,0.9999999833826143,1.0,0.00459764168325351,0.0074785933784328506,0.0043675770308815665,0.004222307010668653,0.00010114811703157722,0.0026869226431527793,0.006114607843234193
5.3999999999999995,1.3121731134828591,0.7656286170586506,2.0778017305415095,0.9712903335838247,0.013121730916779449,0.007931632838630366,0.007656286043358886,0.55,0.35,0.014,0.023,2.2,0.9999999833825934,1.0,0.004592605820872807,0.007478935568595451,0.004362398061246701,0.004210957323847388,0.00010103732805920177,0.00267970011517561,0.006107357285745382
5.43,1.3107160610721411,0.763598408922316,2.074314469994457,0.9713344575958838,0.013107160392914168,0.007922381431445476,0.007635983962332777,0.55,0.35,0.014,0.023,2.2,0.9999999833825762,1.0,0.004587506137519959,0.007479275323488306,0.004357309787295012,0.004199791179283027,0.00010092513502543911,0.0026725943868164716,0.006100233702213016
5.46,1.3092415123852463,0.7616010532664848,2.070842565651731,0.9713782662369701,0.013092414906290095,0.007913291833197635,0.007616010406106281,0.55,0.35,0.014,0.023,2.2,0.9999999833825641,1.0,0.004582345217201533,0.0074796126500246704,0.0043523105082587,0.004188805723358455,0.00010081159477843375,0.0026656036421371983,0.006093234711562179
5.49,1.3077501895454249,0.7596360388750811,2.067386228420506,0.9714217604323007,0.013077501678139621,0.007904361009599042,0.007596360262518734,0.55,0.35,0.014,0.023,2.2,0.999999983382558,1.0,0.004577125587348867,0.007479947555328716,0.004347398555279474,0.004177998144385304,0.0001006967629216751,0.0026587260918815568,0.006086357977391263
5.52,1.3062427962317513,0.7577028527278544,2.0639456489596055,0.9714649411117168,0.013062427745253347,0.007895586124218184,0.007577028401367696,0.55,0.35,0.014,0.023,2.2,0.9999999833825559,1.0,0.004571849710838671,0.00748028004656022,0.0043425723683200015,0.004167365620752234,0.00010058069363845078,0.002651959940478694,0.006079601315648002
5.55,1.304720021712352,0.7558009933631562,2.060521015075508,0.9715078092405077,0.013047200000312412,0.007886964333699878,0.007558009808036761,0.55,0.35,0.014,0.023,2.2,0.9999999833825568,1.0,0.004566520000109344,0.007480610131151911,0.004337830383534934,0.0041569053944202185,0.00010046344000240558,0.002645303432812866,0.006072962536948907
5.58,1.3031825416373923,0.7539299725433156,2.057112514180708,0.9715503658227285,0.013031825199818358,0.007878492759864754,0.007539299600149303,0.55,0.35,0.014,0.023,2.2,0.9999999833825609,1.0,0.004561138819936425,0.00748093781683501,0.004333171017925615,0.004146614780082117,0.00010034505403860137,0.0026387548600522556,0.00606643942509586
5.609999999999999,1.3016310155376627,0.7520893050271084,2.0537203205647714,0.9715926118765503,0.013016309939078964,0.00787016864164445,0.007520892925293147,0.55,0.35,0.014,0.023,2.2,0.9999999833825669,1.0,0.004555708478677637,0.007481263111449438,0.004328592752904448,0.0041364911089112315,0.00010022558653090804,0.0026323125238526014,0.006060029854066226
5.64,1.3000660882480306,0.7502785125111403,2.0503446007591712,0.9716345484429305,0.01300066066644277,0.007861989272764979,0.007502785000434416,0.55,0.35,0.014,0.023,2.2,0.9999999833825727,1.0,0.004550231233254969,0.007481586023010566,0.004324094100020739,0.004126531750238929,0.00010010508713160935,0.0026259747501520456,0.006053731740029033
5.67,1.2984883902293582,0.7484971235946486,2.0469855138240067,0.971676176584931,0.01298488368651826,0.007853951999561027,0.007484971111565544,0.55,0.35,0.014,0.023,2.2,0.9999999833825759,1.0,0.004544709290281391,0.00748190655970397,0.004319673599758565,0.004116734111361049,9.998360438619061e-05,0.00261973988904794,0.006047543039661991
5.7,1.296898531397692,0.7467446699818843,2.0436432013795764,0.9717174973918488,0.012968985098465923,0.00784605431654228,0.00746744657572919,0.55,0.35,0.014,0.023,2.2,0.9999999833825861,1.0,0.004539144784463073,0.007482224729917237,0.004315329874098254,0.004107095616651055,9.986118525818763e-05,0.0026136063015052163,0.006041461823737556
5.7299999999999995,1.2952971149591015,0.7450206942774078,2.0403178092365093,0.9717585119685187,0.012952970934346292,0.007838293660762368,0.007450206818970997,0.55,0.35,0.014,0.023,2.2,0.9999999833825984,1.0,0.004533539827021202,0.007482540542157595,0.0043110615134193024,0.004097613750434049,9.973787619446647e-05,0.002607572386639849,0.006035486118787023
5.76,1.2936847289341487,0.7433247448529261,2.037009473787075,0.971799221441153,0.01293684707436485,0.0078306675420842,0.00743324732500809,0.55,0.35,0.014,0.023,2.2,0.9999999833826101,1.0,0.004527896476027697,0.007482854005096879,0.00430686714814631,0.00408828602875445,9.961372247260936e-05,0.0026016365637528314,0.006029614007404834
5.79,1.292061947308918,0.7416563762925513,2.0337183236014695,0.971839626956045,0.012920619258382345,0.007823173528511406,0.007416563639681658,0.55,0.35,0.014,0.023,2.2,0.9999999833826204,1.0,0.00452221674043382,0.007483165127561547,0.004302745440681274,0.004079110001824912,9.948876828954407e-05,0.00259579727388858,0.006023843616953782
5.819999999999999,1.2904293309463422,0.7400151496991507,2.030444480645493,0.9718797296784502,0.012904293095027969,0.007815809235128831,0.007400151374020432,0.55,0.35,0.014,0.023,2.2,0.9999999833826273,1.0,0.004516502583259789,0.007483473918524068,0.004298695079320858,0.004070083255711237,9.936305683171538e-05,0.002590052980907151,0.0060181731110492
5.85,1.2887874262430128,0.7384006326135398,2.0271880588565527,0.9719195307958661,0.012887874048267568,0.0078085723350648575,0.007384006203432641,0.55,0.35,0.014,0.023,2.2,0.9999999833826311,1.0,0.004510755916893649,0.0074837803871281704,0.004294714784285672,0.004061203411887953,9.923663017166028e-05,0.002584402171201424,0.006012600697999941
5.88,1.287136755807197,0.7368123987822045,2.0239491545894017,0.971959031540489,0.01287136734418386,0.0078014606325866355,0.007368123865383298,0.55,0.35,0.014,0.023,2.2,0.9999999833826428,1.0,0.004504978570464351,0.007484084542861766,0.00429080334792265,0.004052468125960814,9.910952855021574e-05,0.002578843352884154,0.00600712468709171
5.91,1.2854778482865787,0.7352500286682568,2.020727876954836,0.9719982331175708,0.012854778269253495,0.007794471831326915,0.007352500164503533,0.55,0.35,0.014,0.023,2.2,0.9999999833826547,1.0,0.004499172394238723,0.007484386395005297,0.004286959507229804,0.004043875090476943,9.898179267325193e-05,0.0025733750575762365,0.006001743310121725
5.9399999999999995,1.2838112129482686,0.7337131089135442,2.0175243218618126,0.9720371367665692,0.0128381119161475,0.007787603732738253,0.00733713096721189,0.55,0.35,0.014,0.023,2.2,0.9999999833826668,1.0,0.004493339170651625,0.007484685953102584,0.00428318205300604,0.00403542203196654,9.885346175433576e-05,0.0025679958385241616,0.005996454874208455
5.97,1.2821373472901778,0.7322012324278416,2.0143385797180193,0.9720757437429036,0.012821373259844898,0.00778085417732409,0.0073220122026061854,0.55,0.35,0.014,0.023,2.2,0.9999999833826788,1.0,0.004487480640945714,0.007484983226820359,0.004279469797528249,0.0040271067114334026,9.872457410080573e-05,0.002562704270912165,0.005991257716539549
6.0,1.2804567373498266,0.7307139983394075,2.0111707356892343,0.9721140553172635,0.0128045671607208,0.007774221042736622,0.0073071398619690645,0.55,0.35,0.014,0.023,2.2,0.9999999833826899,1.0,0.0044815985062522795,0.00748527822594293,0.004275821573505143,0.004018926924082985,9.859516713755018e-05,0.0025574989516891724,0.005986150202907199
6.029999999999999,1.2787698580131537,0.7292510119455402,2.008020869958694,0.9721520727749171,0.01278769836763451,0.007767702241874671,0.007292509998273572,0.55,0.35,0.014,0.023,2.2,0.9999999833826998,1.0,0.004475694428672078,0.007485570960366863,0.00427223623303107,0.004010880499050465,9.846527743078574e-05,0.00255237849939575,0.005981130726243497
6.06,1.2770771733233266,0.7278118846631335,2.00488905798646,0.9721897974150198,0.012770771521017618,0.0077612957209815545,0.007278118725688707,0.55,0.35,0.014,0.023,2.2,0.9999999833827077,1.0,0.004469770032356166,0.007485861440095653,0.0042687126465398555,0.004002965299128789,9.833494071183567e-05,0.0025473415539910473,0.005976197705155797
6.09,1.2753791367895517,0.7263962339792344,2.001775370768786,0.9722272305499225,0.0127537911559621,0.00775499945774296,0.007263962219084994,0.55,0.35,0.014,0.023,2.2,0.9999999833827126,1.0,0.004463826904586734,0.007486149675234405,0.004265249701758628,0.0039951792204967465,9.820419190090818e-05,0.0025423867766797476,0.005971349582462079
6.12,1.2736761790929623,0.7250036808067823,1.9986798598997446,0.9722643735272337,0.012736761579279249,0.007748811588612123,0.00725003668759191,0.55,0.35,0.014,0.023,2.2,0.999999983382717,1.0,0.004457866552747737,0.007486435676159701,0.004261846373736668,0.003987520178175551,9.807306416045024e-05,0.0025375128406571685,0.005966584923231335
6.1499999999999995,1.2719687033322225,0.7236338483927044,1.9956025517249267,0.9723012277382687,0.012719686821955721,0.0077427304588246,0.007236338363678838,0.55,0.35,0.014,0.023,2.2,0.9999999833827278,1.0,0.004451890387684503,0.00748671945358467,0.00425850175235353,0.003979986100023362,9.794158852905907e-05,0.002532718427287593,0.005961902453294942
6.18,1.270257150822562,0.7222863757522496,1.9925435265748115,0.9723377944991216,0.012702571297143672,0.0077367539489751795,0.007222863637498283,0.55,0.35,0.014,0.023,2.2,0.9999999833827388,1.0,0.004445899954000285,0.007487001017643238,0.004255214671936349,0.003972575000624056,9.780979898800629e-05,0.0025280022731243986,0.005957300540710888
6.21,1.2685419304193182,0.720960903004392,1.9895028334237101,0.9723740751781316,0.012685419093396391,0.007730880200981574,0.007209608910240041,0.55,0.35,0.014,0.023,2.2,0.9999999833827495,1.0,0.004439896682688737,0.0074872803788716144,0.004251984110539866,0.003965284900632022,9.767772701915223e-05,0.002523363118584014,0.005952777754755812
6.24,1.2668234413800252,0.7196570759658807,1.9864805173459057,0.9724100711544729,0.01266823420328916,0.007725107384926363,0.0071965706400716626,0.55,0.35,0.014,0.023,2.2,0.99999998338276,1.0,0.004433881971151206,0.007487557547889442,0.0042488090617095,0.003958113852039415,9.754540336532655e-05,0.0025187997240250816,0.0059483326863933
6.27,1.2651020736502518,0.7183745460970661,1.9834766197473181,0.9724457838175049,0.012651020526277595,0.007719433697390458,0.0071837453415967084,0.55,0.35,0.014,0.023,2.2,0.9999999833827697,1.0,0.004427857184197158,0.007487832535394789,0.004245688533564752,0.00395105993787819,9.74128580523375e-05,0.0025143108695588477,0.005943963946990653
6.3,1.2633782081494334,0.7171129704477258,1.9804911785971593,0.9724812145661226,0.012633781871555973,0.007713857359786573,0.007171129585313004,0.55,0.35,0.014,0.023,2.2,0.9999999833827781,1.0,0.004421823655044591,0.007488105352159145,0.004242621547882615,0.003944121271922152,9.728012041098101e-05,0.0025098953548595513,0.0059396701670356615
6.33,1.2616522170567042,0.7158720116028896,1.9775242286595938,0.9725163648081053,0.012616521960915571,0.0077083766166926825,0.007158719997070901,0.55,0.35,0.014,0.023,2.2,0.9999999833827844,1.0,0.004415782686320449,0.007488376009022412,0.004239607139180976,0.003937295998388996,9.714721909904991e-05,0.002505551998974815,0.005935449994853365
6.359999999999999,1.2599244640967318,0.7146513376286654,1.9745758017253972,0.9725512359594682,0.012599244431603002,0.007702989734185491,0.007146513257531528,0.55,0.35,0.014,0.023,2.2,0.9999999833827883,1.0,0.004409735551061051,0.007488644516887907,0.004236644353802021,0.003930582291642341,9.701418212334313e-05,0.002501279640136035,0.005931302095322829
6.39,1.2581952734348785,0.7134506143362839,1.971645887771162,0.9725858294960399,0.01258195252527187,0.007697695336673975,0.007134506024807273,0.55,0.35,0.014,0.023,2.2,0.999999983382793,1.0,0.004403683383845154,0.007488910887119509,0.004233732435170686,0.003923978313644,9.688103444459341e-05,0.0024970771086825455,0.005927225409238961
6.42,1.2564649640430636,0.7122695135678324,1.9687344776108961,0.9726201468961091,0.012564649431641362,0.0076924920377321815,0.007122695017319086,0.55,0.35,0.014,0.023,2.2,0.9999999833828017,1.0,0.004397627301074476,0.007489175131100041,0.0042308706207527,0.003917482259525498,9.67478006236385e-05,0.00249294325606168,0.0059232188690537795
6.45,1.254733896555401,0.7111077245384287,1.9658416210938294,0.9726541895622905,0.012547338757052495,0.007687377936249117,0.007111077127218167,0.55,0.35,0.014,0.023,2.2,0.9999999833828103,1.0,0.004391568564968373,0.007489437259629638,0.004228057864937015,0.0039110924199699925,9.661450842930423e-05,0.002488876994526358,0.00591928101091182
6.4799999999999995,1.2530023951268576,0.7099649345897091,1.9629673297165668,0.9726879589513644,0.012530023743054897,0.007682351460478472,0.007099649227920931,0.55,0.35,0.014,0.023,2.2,0.9999999833828187,1.0,0.004385508310069213,0.007489697283925507,0.00422529330326316,0.0039048070753565124,9.648118282152272e-05,0.0024848772297723257,0.005915410624568423
6.51,1.251270775896141,0.7088408360310131,1.960111611927154,0.972721456526744,0.012512707551035571,0.007677411062526003,0.007088408242520819,0.55,0.35,0.014,0.023,2.2,0.9999999833828264,1.0,0.00437944764286245,0.00748995521525593,0.0042225760843893016,0.0038986245333864507,9.634784814297391e-05,0.0024809428848822862,0.005911606518145022
6.54,1.2495393472237124,0.7077351260735069,1.9572744732972192,0.9727546837579061,0.01249539326459909,0.007672555217198614,0.007077351143129544,0.55,0.35,0.014,0.023,2.2,0.9999999833828334,1.0,0.004373387642609681,0.007490211064935878,0.004219905369459238,0.0038925431287212494,9.6214528137413e-05,0.00247707290009534,0.005907867517242933
6.569999999999999,1.2478084099298095,0.7066475067643088,1.9544559166941182,0.9727876421198195,0.012478083891947761,0.0076677824208534395,0.0070664749502183325,0.55,0.35,0.014,0.023,2.2,0.9999999833828389,1.0,0.0043673293621817166,0.0074904648443226115,0.004217280331469392,0.003886561222620083,9.608124596799778e-05,0.002473266232576416,0.0059041924640571486
6.6,1.2460782575324598,0.7055776849206123,1.9516559424530724,0.9728203330923753,0.01246078236826182,0.007663091190246924,0.007055776731959173,0.55,0.35,0.014,0.023,2.2,0.9999999833828431,1.0,0.0043612738288916365,0.00749071656481129,0.0042147001546358085,0.0038806772025775454,9.594802423561603e-05,0.00246952185618571,0.005900580216490131
6.63,1.244349176485503,0.7045253720638127,1.9488745485493157,0.9728527581598158,0.0124434915580796,0.007658480061383906,0.007045253603566055,0.55,0.35,0.014,0.023,2.2,0.9999999833828452,1.0,0.00435522204532786,0.007490966237830582,0.004212164033761148,0.0038748894819613305,9.581488499721294e-05,0.0024658387612481194,0.005897029647265608
6.66,1.2426214061466472,0.7034902786751549,1.946111684821802,0.9728849188879606,0.012426213854978193,0.007653947970058386,0.007034902669851505,0.55,0.35,0.014,0.023,2.2,0.9999999833828487,1.0,0.004349174849242367,0.007491213875437297,0.004209671383532113,0.003869196468418328,9.56818466833321e-05,0.0024622159344480266,0.005893539936944958
6.6899999999999995,1.2408952110418259,0.7024721242863071,1.943367335328133,0.9729168167844904,0.01240895190421688,0.007649493568013711,0.007024721126132247,0.55,0.35,0.014,0.023,2.2,0.9999999833828532,1.0,0.004343133166475908,0.007491459489240577,0.004207221462407542,0.003863596619372736,9.554892966246999e-05,0.0024586523941462863,0.005890110047370558
6.72,1.2391708693706511,0.7014706357590728,1.9406415051297239,0.9729484533210427,0.01239170848779172,0.0076451153329966555,0.007014706241026352,0.55,0.35,0.014,0.023,2.2,0.9999999833828574,1.0,0.004337097970727102,0.0074917030905720305,0.0042048134331481605,0.003858088432564494,9.541615535599625e-05,0.002455147184359223,0.005886738806407425
6.75,1.2374486337141524,0.7004855416453442,1.9379341753594963,0.9729798300090081,0.012374486131512966,0.007640811942287304,0.0070048553000527855,0.55,0.35,0.014,0.023,2.2,0.9999999833828611,1.0,0.004331070146029538,0.007491944691069364,0.004202446568258017,0.0038526704150290323,9.528354321264985e-05,0.0024516993550184746,0.005883425195561224
6.779999999999999,1.2357287498604315,0.6995165747422717,1.9352453246027033,0.9730109483630512,0.012357287293261594,0.007636582095368498,0.006995165631183099,0.55,0.35,0.014,0.023,2.2,0.9999999833828644,1.0,0.004325050552641557,0.007492184302395496,0.0042001201524526745,0.003847341097150705,9.515111215811428e-05,0.0024483079709140846,0.005880168213433744
6.81,1.2340114569974243,0.6985634720200081,1.9325749290174328,0.9730418099006275,0.01234011436491692,0.007632424513203861,0.006985634604118861,0.55,0.35,0.014,0.023,2.2,0.9999999833828671,1.0,0.004319040027720922,0.007492421936234833,0.004197833482262124,0.003842099032265374,9.50188806098603e-05,0.0024449721114416013,0.005876966875166973
6.84,1.2322969879056658,0.6976259745494514,1.929922962455117,0.9730724161415,0.012322969674284253,0.007628337937515815,0.0069762596295690925,0.55,0.35,0.014,0.023,2.2,0.9999999833828691,1.0,0.004313039385999488,0.0074926576042895505,0.004195585865633698,0.003836942796263001,9.488686649198877e-05,0.0024416908703491823,0.005873820211887177
6.87,1.23058556915105,0.6967038274299868,1.927289396581037,0.9731027686072568,0.012305855487022503,0.007624321130063607,0.006967038158527692,0.55,0.35,0.014,0.023,2.2,0.9999999833828705,1.0,0.004307049420457875,0.007492891318275878,0.0041933766215349845,0.003831870987190231,9.475508725007329e-05,0.002438463355484692,0.005870727270148978
6.8999999999999995,1.2288774212775975,0.6957967797172315,1.9246742009948292,0.9731328688208271,0.01228877400857183,0.007620372871921334,0.0069579676815508685,0.55,0.35,0.014,0.023,2.2,0.9999999833828711,1.0,0.00430107090300014,0.00749312308992037,0.004191205079556734,0.003826882224852978,9.46235598660031e-05,0.002435288688542804,0.005867687111379427
6.93,1.2271727248210704,0.6949045888953466,1.9220773137164169,0.9731627183968793,0.012271727044289839,0.00761649216822252,0.00694904577348028,0.55,0.35,0.014,0.023,2.2,0.9999999833828719,1.0,0.004295104465501443,0.007493352931655972,0.004189070692522386,0.003821975175414154,9.449229824103177e-05,0.0024321660207180977,0.00586469896953134
6.96,1.2254716957364449,0.6940270108013291,1.919498706537774,0.9731923188412926,0.012254716753726256,0.007612677795167701,0.0069402699926859384,0.55,0.35,0.014,0.023,2.2,0.9999999833828725,1.0,0.004289150863804189,0.007493580855077954,0.004186972787342235,0.0038171484959772664,9.436131900369218e-05,0.0024290944974400784,0.00586176190227913
6.989999999999999,1.2237745399384834,0.6931638056228197,1.916938345561303,0.9732216716720612,0.012237745196028663,0.007608928573738774,0.006931637941044286,0.55,0.35,0.014,0.023,2.2,0.9999999833828729,1.0,0.004283210818610032,0.007493806871874872,0.004184910715556326,0.0038124008675743575,9.423063800942072e-05,0.0024260732793655,0.005858875001778856
7.02,1.2220814505214699,0.6923147382211475,1.9143961887426173,0.9732507784267153,0.012220814302139872,0.007605243386849246,0.006923147267168656,0.55,0.35,0.014,0.023,2.2,0.999999983382873,1.0,0.004277285005748955,0.007494030993885709,0.004182883862767085,0.0038077309969427615,9.410027012647702e-05,0.0024231015435090294,0.005856037407873919
7.05,1.2203926149199729,0.6914795771325869,1.9118721920525596,0.9732796406433112,0.012203925946405536,0.007601621136734413,0.00691479565642183,0.55,0.35,0.014,0.023,2.2,0.999999983382873,1.0,0.004271374081241937,0.007494253232953497,0.004180891625203928,0.0038031376110320065,9.397022978732264e-05,0.0024201784797476403,0.0058532482752854985
7.08,1.218708215072211,0.6906580945000087,1.9093663095722198,0.9733082598600262,0.012187081948207815,0.0075980607444061,0.006906580830232552,0.55,0.35,0.014,0.023,2.2,0.9999999833828727,1.0,0.004265478681872735,0.007494473600922203,0.004178933409423356,0.003798619456627904,9.384053100120019e-05,0.002417303290581393,0.0058505067731926975
7.109999999999999,1.2170284275834211,0.689850066004531,1.906878493587952,0.973336637614754,0.012170284073599047,0.0075945611491073945,0.0068985005454120455,0.55,0.35,0.014,0.023,2.2,0.9999999833828725,1.0,0.0042595994257596664,0.007494692109633607,0.004177008632009067,0.0037941752999766255,9.371118736671268e-05,0.002414475190894216,0.005847812084812694
7.14,1.2153534238892252,0.6890552707971725,1.9044086946863978,0.9733647754446989,0.01215353403693542,0.007591121307767379,0.00689055259347053,0.55,0.35,0.014,0.023,2.2,0.9999999833828722,1.0,0.004253736912927397,0.007494908770924183,0.004175116719272058,0.0037898039264087917,9.358221208440275e-05,0.0024116934077146853,0.005845163406980882
7.17,1.2136833704189967,0.6882734914305028,1.9019568618494995,0.9733926748859718,0.012136833502510647,0.00758774019445587,0.0068827347999337405,0.55,0.35,0.014,0.023,2.2,0.999999983382872,1.0,0.004247891725878726,0.007495123596621984,0.004173257106950728,0.0037855041399635575,9.3453617969332e-05,0.002408957179976809,0.00584255994973102
7.199999999999999,1.2120184004343215,0.6875045254805522,1.8995229259148738,0.9734203375683161,0.012120183802940561,0.007584416871052702,0.0068750451405620115,0.55,0.35,0.014,0.023,2.2,0.9999999833828714,1.0,0.004242064331029196,0.007495336599276035,0.004171429279078986,0.0037812748273091065,9.332541528264233e-05,0.002406265799196704,0.005840000990710581
7.2299999999999995,1.2103586842573528,0.6867481565612372,1.8971068408185898,0.9734477649793846,0.01210358664144666,0.007581150310544906,0.006867481451494542,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.00423625532450633,0.007495547790341262,0.004169632670799698,0.0037771147983219986,9.31976171391393e-05,0.0024036185080230895,0.005837485739119578
7.26,1.2087043720590902,0.6860041779358603,1.8947085499949505,0.9734749586570326,0.012087043519738924,0.007577939540734014,0.006860041665364396,0.55,0.35,0.014,0.023,2.2,0.9999999833828699,1.0,0.0042304652319086235,0.007495757181659152,0.004167866747403708,0.0037730229159504184,9.307023510198973e-05,0.0024010145828775387,0.0058350134463651905
7.29,1.2070556083082202,0.6852723865528632,1.8923279948610834,0.9735019201409347,0.012070555882504191,0.007574783607774241,0.006852723751656023,0.55,0.35,0.014,0.023,2.2,0.9999999833828691,1.0,0.004224694558876467,0.007495964785085198,0.004166130984275833,0.003768998063410813,9.294328029528229e-05,0.002398453313079608,0.005832583377986166
7.319999999999999,1.205412532882131,0.6845525825863628,1.8899651154684938,0.9735286509689969,0.012054125128516323,0.007571681573244634,0.006845525712110624,0.55,0.35,0.014,0.023,2.2,0.9999999833828684,1.0,0.0042189437949807125,0.007496170612461277,0.004164424865284549,0.0037650391416608436,9.28167634895757e-05,0.002395933999238718,0.005830194811398368
