Time,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P,NADP,G6P,F6P,GAP,GND1,GND2,NQM1,RKI1,RPE1,SOL3,TAL1,TKL1,ZWF1,sum_NADP,Kx5p_TAL,Ke4p_TAL,Kr5p_TAL,Kgap_TAL,Kf6p_TAL,Ks7p_TAL,cell,GND,RKI,RPE,SOL,TAL,TKL_E4P,TKL_R5P,ZWF,NADPH_oxidase,E4P_sink,R5P_sink
2.7800000000000002,0.014760464366547953,0.6613147697535486,0.2477117427897559,0.2305824709061794,0.07528395763092353,0.028369299382338117,0.05993767403613537,0.041440804698325735,0.0822882572102441,3.1595469258049262,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037207562689210605,0.06319031040164914,-0.024623468837230343,0.04598950667531165,-0.00017765286644411167,-0.015051719841377402,-0.0075429299349929965,0.20992370025551713,0.2477117427897559,0.014760464366547953,0.07528395763092353
2.79,0.014761625149583147,0.6629536864989934,0.2477059250874494,0.230670598980092,0.07523850687064972,0.028355724225810147,0.05986413224784971,0.04142054150940481,0.08229407491255061,3.1662102160975354,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037215111823599864,0.06317649886230998,-0.024605618819924003,0.04605868885914114,-0.00017936602047928922,-0.015059455959210778,-0.007522363939395678,0.20990827584882749,0.2477059250874494,0.014761625149583147,0.07523850687064972
2.8000000000000003,0.014762834103148235,0.6645917580485592,0.2477000869821631,0.23075934222567854,0.07519316673760977,0.02834218416927636,0.05979081300703746,0.041400328540736483,0.08229991301783693,3.172861139743779,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03722269231062741,0.06316273414749285,-0.024587783758546002,0.0461276745829649,-0.00018107938315793646,-0.015067155970989139,-0.0075018497358887255,0.20989279373244726,0.2477000869821631,0.014762834103148235,0.07519316673760977
2.81,0.014764090375765943,0.6662289858729011,0.24769422852593512,0.23084869835705707,0.07514793706646007,0.0283286792038653,0.05971771581948051,0.041380165802241645,0.0823057714740649,3.179499687702601,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03723030399487099,0.0631490164772605,-0.024569963973109697,0.04619646455966352,-0.00018279287903695386,-0.01507482021609649,-0.007481387197136943,0.2098772537065423,0.24769422852593512,0.014764090375765943,0.07514793706646007
2.82,0.014765393126493036,0.6678653714432461,0.24768834977984983,0.23093866509554828,0.07510281768783053,0.02831520931977429,0.05964484019455303,0.041360053302906145,0.08231165022015019,3.1861258510792005,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03723794671679525,0.06313534607224199,-0.024552159788906645,0.04626505949950538,-0.00018450643363230037,-0.015082449029707257,-0.007460976208112453,0.20986165554664146,0.24768834977984983,0.014765393126493036,0.07510281768783053
2.83,0.014766741524615108,0.6695009162316501,0.2476824508143272,0.23102924016961282,0.07505780842810826,0.028301774506264255,0.05957218564528443,0.041339991050805845,0.08231754918567283,3.1927396211246997,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03724562031260545,0.06312172315395866,-0.024534371536967907,0.04633346011016803,-0.00018621997338780146,-0.015090042742912226,-0.007440616666457194,0.20984599900271833,0.2476824508143272,0.014766741524615108,0.07505780842810826
2.84,0.014768134749341367,0.6711356217112557,0.24767653170941256,0.23112042131478872,0.07501290910922105,0.028288374751654532,0.05949975168842226,0.04131997905313158,0.08232346829058745,3.1993409892358144,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03725332461410099,0.06310814794515059,-0.024516599554524638,0.04640166709675952,-0.0001879334256439385,-0.01509760168284449,-0.007420308482845636,0.20983028379827454,0.24767653170941256,0.014768134749341367,0.07501290910922105
2.85,0.014769572334859291,0.6727694877003798,0.24767059043420386,0.23121220649929675,0.07496812051025739,0.02827501011599346,0.05942753741436855,0.041300017262490704,0.08232940956579615,3.2059299469545293,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03726106050576121,0.0630946195474151,-0.024498841964458073,0.04646968108010421,-0.00018964676216605961,-0.01510512603184763,-0.007400049584157469,0.20981451621081665,0.24767059043420386,0.014769572334859291,0.07496812051025739
2.86,0.014771053367072903,0.6744025162133421,0.24766462777811413,0.23130459339930323,0.07492344213099486,0.028261680562083197,0.059355542487280644,0.041280105701838314,0.08233537222188589,3.212506485967758,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037268827466939096,0.06308113855173327,-0.02448109983954706,0.046537502787135754,-0.00019135989784546724,-0.015112616155359476,-0.007379840556957187,0.20979869376554722,0.24766462777811413,0.014771053367072903,0.07492344213099486
2.87,0.014772576984320891,0.6760347090580705,0.24765864427436632,0.23139757972624025,0.07487887358704694,0.028248386060907293,0.05928376652113728,0.041260244386564095,0.0823413557256337,3.2190705981070096,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03727662510493126,0.06306770541012591,-0.02446337398088559,0.046605132931869304,-0.00019307275385074574,-0.015120072397500047,-0.007359681750924512,0.2097828147874999,0.24765864427436632,0.014772576984320891,0.07487887358704694
2.88,0.014774142426511747,0.6776660675992664,0.24765263989666852,0.23149116325904892,0.07483441474733928,0.028235126602029505,0.05921220901822632,0.041240433316826496,0.08234736010333149,3.225622275348052,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037284453306333114,0.06305432027524792,-0.024445664600381434,0.046672572203855886,-0.00019478526383521778,-0.015127495061031506,-0.007339572993179772,0.2097668793413086,0.24765263989666852,0.014774142426511747,0.07483441474733928
2.89,0.014775748943853436,0.6792965931948867,0.24764661461812223,0.23158534178467757,0.07479006548055302,0.028221902174446378,0.059140869482499664,0.041220672491728026,0.08235338538187778,3.232161509810572,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037292311958467494,0.06304098329641823,-0.024427971906210152,0.046739821289768245,-0.00019649736243323676,-0.01513488444461458,-0.0073195141146567486,0.20975088749640444,0.24764661461812223,0.014775748943853436,0.07479006548055302
2.9,0.014777395796613139,0.6809262871960884,0.24764056841111304,0.2316801130980616,0.07474582565508925,0.028208712766595756,0.059069747419555334,0.041200961909330175,0.08235943158888698,3.238688293757829,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037300200949440365,0.06302769461973495,-0.02441029610285772,0.04680688087340938,-0.000198208985237141,-0.015142240842908012,-0.0072995049500865095,0.20973483932730733,0.24764056841111304,0.014777395796613139,0.07474582565508925
2.91,0.014779082254876988,0.6825551509471759,0.2476345012472014,0.23177547500210327,0.07470169513903345,0.028195558366365277,0.05899884233661945,0.04118130156666828,0.08236549875279861,3.2452026195963155,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037308120168196686,0.06301445438819028,-0.024392637391163013,0.046873751635721,-0.00019992006877420036,-0.015149564546667897,-0.007279545337981648,0.20971873491392,0.2476345012472014,0.014779082254876988,0.07470169513903345
2.92,0.014780807598309808,0.6841831857855466,0.2476284130970133,0.23187142530765167,0.07465767380012,0.02818243896110087,0.05892815374252832,0.04116169145976643,0.08237158690298671,3.2517044798754053,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037316069504576256,0.0630012627417854,-0.024374995968360475,0.046940434254792114,-0.00020163055048354832,-0.01515685584284703,-0.007259635120620095,0.20970257434182016,0.2476284130970133,0.014780807598309808,0.07465767380012
2.93,0.014782571115914854,0.6858103930416376,0.247622303930131,0.23196796183348245,0.07461376150569662,0.028169354537615234,0.05885768114771044,0.04114213158365234,0.08237769606986903,3.2581938672870114,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037324048849369615,0.06298811981764543,-0.024357372028122708,0.04700692940586748,-0.0002033403686931001,-0.015164115014694186,-0.007239774144029119,0.20968635770255417,0.247622303930131,0.014782571115914854,0.07461376150569662
2.94,0.014784372105793541,0.6874367740388713,0.24761617371498362,0.23206508240627774,0.07456995812268881,0.028156305082196364,0.05878742406416856,0.04112262193237225,0.08238382628501639,3.2646707746652264,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03733205809437385,0.06297502575013463,-0.024339765760602747,0.0470732377613562,-0.00020504946259646461,-0.015171342341853356,-0.007219962257969191,0.2096700850939304,0.24761617371498362,0.014784372105793541,0.07456995812268881
2.95,0.0147862098749052,0.6890623300936021,0.24761002241873814,0.23216278486060607,0.07452626351756429,0.028143290580616022,0.05871738200546168,0.04110316249900581,0.08238997758126188,3.271135194985977,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03734009713244851,0.06296198067097118,-0.024322177352477006,0.04713935999084014,-0.00020675777222984183,-0.015178538100462895,-0.007200199315917548,0.2096537566203125,0.24761002241873814,0.0147862098749052,0.07452626351756429
2.96,0.014788083738826799,0.6906870625150626,0.24760385000718974,0.23226106703890204,0.07448267755629757,0.028130311018138246,0.05864755448668713,0.041083753275680944,0.08239614999281028,3.2775871213666643,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.0373481658575716,0.06294898470934225,-0.02430460698698733,0.0472052967610825,-0.00020846523844890807,-0.015185702563254716,-0.007180485175052037,0.209637372392914,0.24760385000718974,0.014788083738826799,0.07448267755629757
2.97,0.014789993021512687,0.6923109726053095,0.24759765644465276,0.23235992679144635,0.07443920010433429,0.028117366379527844,0.05857794102446259,0.04106439425358879,0.08240234355534726,3.284026547065808,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037356264164895424,0.06293603799201912,-0.024287054843984107,0.04727104873603631,-0.0002101718029056954,-0.015192835999653306,-0.007160819696234533,0.20962093253009145,0.24759765644465276,0.014789993021512687,0.07443920010433429
2.98,0.01479193723653527,0.6939340615409831,0.24759144152939888,0.23245936199872352,0.07439583128331566,0.028104456668027293,0.05850854103106886,0.04104508543119881,0.08240855847060113,3.2904534654826874,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037364392032139634,0.06292314034088223,-0.024269520837641806,0.047336616570880764,-0.00021187742831302992,-0.015199938598132998,-0.007141202170375881,0.2096044376651024,0.24759144152939888,0.01479193723653527,0.07439583128331566
2.99,0.014793915806711935,0.6955563305556864,0.24758520514739554,0.23255937053685943,0.07435257107470992,0.028091581876085733,0.058439353977804684,0.041025826801615796,0.08241479485260447,3.2968678701569782,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03737254939413669,0.06291029174010129,-0.024252005021423467,0.04740200092127795,-0.0002135820671088066,-0.015207010586338148,-0.00712163220382221,0.20958788816271587,0.24758520514739554,0.014793915806711935,0.07435257107470992
3.0,0.014795927946216642,0.697177781016547,0.24757894737880595,0.23265995026309386,0.07430941915332782,0.028078741973070854,0.05837037946358098,0.04100661834727883,0.08242105262119406,3.3032697547683925,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03738073609011231,0.06289749253242186,-0.024234507758185513,0.04746720244721818,-0.00021528564827731858,-0.015214052281556896,-0.007102110090233384,0.2095712837909597,0.24757894737880595,0.014795927946216642,0.07430941915332782
3.0100000000000002,0.014797973029585194,0.6987984141836989,0.24757266816328066,0.23276109906129155,0.07426637540969698,0.028065936943870985,0.058301616999559665,0.040987460056660624,0.08242733183671935,3.3096591131363104,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.0373889520292337,0.06288474280362341,-0.024217029186484173,0.0475322218008788,-0.00021698811860383394,-0.015221063932645515,-0.007082635643466282,0.2095546247538972,0.24757266816328066,0.014797973029585194,0.07426637540969698
3.02,0.014800050440086674,0.7004182313088166,0.24756636743703173,0.2328628148232545,0.07422343973584165,0.02805316677308046,0.05823306609742503,0.040968351917441845,0.08243363256296829,3.3160359392194136,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037397197122826006,0.06287204263504692,-0.02419956943944532,0.047597059631621974,-0.0002186894257286783,-0.015228045784983045,-0.007063208676053027,0.20953791126851207,0.24756636743703173,0.014800050440086674,0.07422343973584165
3.0300000000000002,0.014802159569536838,0.7020372336350277,0.2475600451326749,0.2329650954487085,0.07418061202532308,0.02804043144501374,0.0581647262693345,0.04094929391652849,0.08243995486732511,3.3224002271153177,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03740547128445278,0.0628593921036203,-0.02418212864472954,0.04766171658600176,-0.00022038951813008645,-0.015234998080547322,-0.007043828999014258,0.20952114356514753,0.2475600451326749,0.014802159569536838,0.07418061202532308
3.04,0.014804299818111512,0.7036554223968229,0.2475537011790716,0.23306793884528954,0.07413789217327993,0.02802773094371949,0.05809659702786933,0.04093028604006913,0.08244629882092841,3.328751971060198,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03741377442999686,0.06284679128188396,-0.024164706924496734,0.047726193307771184,-0.00022208834510704288,-0.015241921057990946,-0.007024496421672321,0.20950432188794652,0.2475537011790716,0.014804299818111512,0.07413789217327993
3.0500000000000003,0.014806470594159977,0.7052727988199688,0.24754733550117106,0.23317134292853042,0.07409528007646855,0.028015065252994704,0.058028677885985404,0.0409113282734723,0.08245266449882896,3.3350911654284223,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03742210647774108,0.06283424023801623,-0.02414730439537187,0.04779049043788923,-0.0002237858567621172,-0.01524881495271725,-0.0070052107514643235,0.20948744649529155,0.24754733550117106,0.014806470594159977,0.07409528007646855
3.06,0.014808671314018366,0.7068893641214178,0.24754094801985244,0.2332753056218471,0.07405277563330344,0.028002434356398806,0.05796096835696396,0.04089242060142373,0.08245905198014758,3.341417804732167,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03743046734844903,0.06282173903585894,-0.02412992116840905,0.047854608614528005,-0.00022548200398428848,-0.01525567999695617,-0.006985971793755228,0.20947051766024363,0.24754094801985244,0.014808671314018366,0.07405277563330344
3.0700000000000003,0.014810901401823054,0.70850511950922,0.24753453865176683,0.23337982485652514,0.07401037874389756,0.027989838237267747,0.057893467954362315,0.040873563007903714,0.08246546134823318,3.3477318836210497,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03743885696544594,0.06280928773494293,-0.024112557349057012,0.04791854847307973,-0.0002271767384317671,-0.015262516419840088,-0.00696677935165081,0.20945353567098213,0.24753453865176683,0.014810901401823054,0.07401037874389756
3.08,0.014813160289324046,0.7101200661824344,0.24752810730917946,0.23348489857170626,0.07396808931010274,0.027977276878728113,0.05782617619196466,0.040854755476204416,0.08247189269082056,3.3540333968817433,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037447275254699666,0.06279688639051349,-0.024095213037124304,0.04798231064616391,-0.00022887001251480296,-0.015269324447479644,-0.006947633225810418,0.20943650083124413,0.24752810730917946,0.014813160289324046,0.07396808931010274
3.09,0.014815447415698381,0.7117342053310403,0.24752165389981168,0.23359052471437483,0.07392590723555001,0.027964750263711237,0.05775909258373274,0.04083599798894715,0.08247834610018834,3.3603223394376025,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037455722144901546,0.06278453505355595,-0.024077888326743364,0.04804589576363426,-0.00023056177937849347,-0.015276104303039497,-0.006928533214259997,0.209419413460763,0.24752165389981168,0.014815447415698381,0.07392590723555001
3.1,0.014817762227363508,0.7133475381358483,0.24751517832668316,0.2336967012393442,0.07388383242569002,0.027952258374967287,0.057692216643756664,0.04081729052809973,0.08248482167331686,3.3665987063482756,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037464197567547486,0.06277223377082121,-0.024060583306336498,0.04810930445258595,-0.00023225199288557874,-0.015282856206814023,-0.0069094791122046965,0.20940227389570773,0.24751517832668316,0.014817762227363508,0.07388383242569002
3.11,0.014820104230164638,0.7149600660320743,0.2475086808168703,0.2338034260782838,0.07384186471467657,0.027939801187694693,0.05762554793213215,0.04079863307687176,0.08249131918312971,3.3728624928093236,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037472701292316446,0.06275998265801647,-0.02404329823313881,0.04817253734966719,-0.00023394061178660938,-0.015289580354853978,-0.0068904708937038124,0.20938508147318088,0.2475086808168703,0.014820104230164638,0.07384186471467657
3.12,0.014822473034686269,0.7165717909382991,0.24750216220708374,0.2339106971128107,0.07380000380185439,0.02792737866313905,0.05755908609480842,0.040780025621363424,0.08249783779291628,3.3791136941518345,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037481232783925726,0.06274778196339496,-0.024026033684809583,0.04823559511166548,-0.00023562760334025446,-0.015296276900422711,-0.006871508869565959,0.2093678336503882,0.24750216220708374,0.014822473034686269,0.07380000380185439
3.13,0.014824867982790113,0.7181827133772241,0.247495621599283,0.2340185123951277,0.07375824977319702,0.027914990801238777,0.05749283053621503,0.040761468137198,0.082504378400717,3.385352305842035,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03748979237618831,0.06273563154631988,-0.024008789315294106,0.048298478327911225,-0.00023731291345225112,-0.015302946106929583,-0.0068525923909260435,0.20935053324472486,0.247495621599283,0.014824867982790113,0.07375824977319702
3.14,0.014827288559715069,0.7197928345511292,0.24748905894974188,0.23412686990429765,0.07371660252545831,0.027902637582507123,0.05742678078074524,0.0407429606043228,0.08251094105025814,3.3915783234809047,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03749837997562582,0.06272353145324386,-0.023991565228907493,0.04836118761719638,-0.00023899649962114011,-0.015309588179153549,-0.00683372128063067,0.20933318043616034,0.24748905894974188,0.014827288559715069,0.07371660252545831
3.15,0.014829734257955855,0.7214021556574564,0.24748247421519917,0.23423576762658424,0.07367506195608876,0.02789031898721298,0.05736093635350607,0.04072450300215222,0.08251752578480084,3.3977917428037783,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03750699548896281,0.06271148172783844,-0.023974361527240595,0.048423723595794985,-0.00024067832005279742,-0.015316203318994878,-0.006814895361076731,0.20931577540510757,0.24748247421519917,0.014829734257955855,0.07367506195608876
3.16,0.014832204577109393,0.7230106778888881,0.24747586735290805,0.2343452035554189,0.07363362796322982,0.02787803499539031,0.05729529678029796,0.04070609530958617,0.08252413264709196,3.403992559679963,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037515638823101806,0.06269948241106563,-0.023957178309235775,0.048486086877476464,-0.00024235833364583015,-0.01532279172553727,-0.0067961144541399225,0.20929831833224236,0.24747586735290805,0.014832204577109393,0.07363362796322982
3.17,0.014834699023721152,0.7246184024334232,0.24746923832068504,0.2344551756913677,0.07359230044570819,0.027865785586847647,0.05722986158759443,0.04068773750502861,0.08253076167931497,3.410180770112335,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037524309885098486,0.06268753354124969,-0.023940015671260903,0.04854827807351877,-0.00024403649997695924,-0.015329353595109927,-0.006777378381102773,0.20928080939832272,0.24746923832068504,0.014834699023721152,0.07359230044570819
3.18,0.01483721711113153,0.7262253304744555,0.2474625870769594,0.2345656820420985,0.07355107930303013,0.027853570741177495,0.05716463030252173,0.04066942956640606,0.08253741292304062,3.4163563702369504,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037533008582136644,0.06267563515414877,-0.0239228737071855,0.04861029779272143,-0.0002457127792864035,-0.015335889121349611,-0.006758686962582845,0.20926324878400857,0.2474625870769594,0.01483721711113153,0.07355107930303013
3.19,0.014839758359322212,0.7278314631908497,0.24745591358082206,0.23467672062234773,0.07350996443537583,0.02784139043776583,0.05709960245283851,0.04065117147118604,0.08254408641917796,3.4225193563226473,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037541734821503206,0.06266378728302659,-0.02390575250845421,0.04867214664141868,-0.0002473871324632513,-0.0153423984952626,-0.00674004001846092,0.20924563666968324,0.24745591358082206,0.014839758359322212,0.07350996443537583
3.2,0.014842322294762532,0.7294368017570199,0.24744921779207502,0.23478828945388755,0.07346895574359365,0.02782924465580153,0.057034777566915475,0.040632963196395616,0.082550782207925,3.428669724770642,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037550488510563126,0.06265198995872416,-0.02388865216416317,0.04873382522349244,-0.0002490595210308319,-0.015348881905286705,-0.006721437367809186,0.20922797323527428,0.24744921779207502,0.014842322294762532,0.07346895574359365
3.21,0.01484490845025584,0.731041347343006,0.24744249967128026,0.23490038656549267,0.07342805312919447,0.027817133374285843,0.056970155173715065,0.040614804718639874,0.08255750032871975,3.4348074721141364,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03755926955673432,0.06264024320973156,-0.023871572761134052,0.04879533414038525,-0.0002507299071320783,-0.015355339537353116,-0.006702878828819361,0.20921025866007614,0.24744249967128026,0.01484490845025584,0.07342805312919447
3.22,0.014847516364785871,0.7326451011145515,0.24743575917980917,0.23501300999290747,0.07338725649434602,0.027805056572041825,0.05690573480277105,0.0405966960141204,0.08256424082019084,3.44093259501791,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03756807786746238,0.0626285470622595,-0.023854514383989372,0.0488566739911131,-0.00025239825351488674,-0.015361771574948297,-0.006684364218730755,0.20919249312257177,0.24743575917980917,0.014847516364785871,0.07338725649434602
3.23,0.014850145583363103,0.7342480642331805,0.24742899627989143,0.23512615777881288,0.07334656574186718,0.027793014227723817,0.05684151598416829,0.040578637058653805,0.08257100372010859,3.447045090277919,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037576913350195466,0.06261690154031115,-0.02383747711522726,0.04891784537227839,-0.0002540645235174681,-0.015368178199175827,-0.006665893353758526,0.2091746768002568,0.24742899627989143,0.014850145583363103,0.07334656574186718
3.24,0.014852795656871124,0.7358502378562749,0.24742221093466443,0.2352398279727934,0.07330598077522224,0.02778100631982688,0.0567774982485223,0.040560627827690196,0.08257778906533558,3.4531449548208917,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.0375857759123589,0.06260530666575392,-0.02382046103529682,0.048978848878082605,-0.0002557286810536977,-0.015374559588818146,-0.00664746604902164,0.2091568098694624,0.24742221093466443,0.014852795656871124,0.07330598077522224
3.25,0.014855466298726036,0.7374516235047739,0.24741540360546346,0.23535401858740468,0.07326550118007492,0.027769032773772864,0.05671368133304424,0.04054266824631603,0.08258459639453655,3.459232185703923,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037594665215017475,0.06259376263982964,-0.023803466567038727,0.04903968511716616,-0.0002573907016332622,-0.015380915864820129,-0.0066290830672525326,0.20913889097813135,0.24741540360546346,0.014855466298726036,0.07326550118007492
3.2600000000000002,0.01485815696572703,0.7390522220809856,0.24740857392326993,0.2354687277154372,0.07322512707513781,0.027757093603328262,0.056650064630872056,0.04052475832291165,0.08259142607673009,3.465306780114064,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.037603581330891075,0.06258226935843529,-0.023786493555635828,0.04910035466760166,-0.00025905054286185826,-0.015387247238878065,-0.006610743583716299,0.20912092132659396,0.24740857392326993,0.01485815696572703,0.07322512707513781
3.27,0.014860867231583114,0.740652034744695,0.24740172187367004,0.23558395342527252,0.0731848583533335,0.02774518878449893,0.05658664768214468,0.040506898029984174,0.08259827812632997,3.4713687353679146,0.325,0.067,0.013,0.003,0.02,0.05,0.03,0.0296,0.144,0.455,0.02,0.33,0.67,0.946,0.235,0.1,1.1,0.15,1.0,0.03761252415751653,0.06257082684455274,-0.02376954208929755,0.04916085811709525,-0.00026070817072325775,-0.015393553881021017,-0.006592447446925452,0.20910290102731174,0.24740172187367004,0.014860867231583114,0.0731848583533335
