Time,IPTG,C1,C2,A1,A2,sink,source,kc1,kc2,Cm,D,kA1,kA2,d2,K2,d1,K1,dAA1,dAA2,environment,J0,J1,J2,J3,J4,J5,J6,J7
1.87,5.0,7.373618999512505,24.186605869438388,2.074534268836861,1.265376818255558,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,4.037190609829337,7.185454515920544,6.621303467550703,4.904171660703332,0.7373618999512506,0.2686521878143735,0.8465312054303437,0.2815463420618617
1.88,5.0,7.342246693586162,24.203755808559258,2.0792026308711358,1.271023386124212,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,4.020849094331026,7.147079254560658,6.627375358231196,4.9145216781075005,0.7342246693586163,0.2692567406978121,0.8471314532995741,0.2828027034126372
1.89,5.0,7.311093869012056,24.2208631181022,2.0838337090370898,1.27666339267758,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,4.004610315958101,7.108977818642535,6.633420391117758,4.924814677913449,0.7311093869012056,0.2698564653203031,0.8477302091335771,0.28405760487076154
1.9,5.0,7.280158820797861,24.237928097145243,2.088427770264843,1.282296837660887,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.9884736287155915,7.071148168459664,6.63943874095138,4.935050983234031,0.7280158820797862,0.27045139624929715,0.8483274834000836,0.28531104637954735
1.91,5.0,7.249439857595841,24.254951042887118,2.0929850794844556,1.287923720927521,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.9724383894107462,7.033588277799613,6.645430581446077,4.945230917244267,0.7249439857595842,0.271041567793237,0.8489232865010492,0.2865630279063734
1.92,5.0,7.218935301573883,24.27193225060362,2.0975058996461273,1.293544042438467,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.9565039576622927,6.9962961338707785,6.651396085284712,4.955354803102906,0.7218935301573883,0.2716270140041735,0.8495176287711268,0.28781354944255894
1.93,5.0,7.188643488286543,24.288872013603868,2.101990491740388,1.2991578022617383,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.9406696959084093,6.959269737228121,6.657335424114956,4.9654229638768195,0.7188643488286544,0.27220776868038027,0.8501105204761354,0.28906261100323677
1.94,5.0,7.158562766582044,24.305770623245387,2.1064391148119226,1.3047650005714069,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.9249349694276923,6.922507101733204,6.663248768552289,4.975435722470774,0.7158562766582044,0.272783865368144,0.8507019718135886,0.290310212627138
1.95,5.0,7.128691505600491,24.32262838052479,2.1108520247168245,1.3103656375672184,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.9092991491832323,6.886006261470897,6.669136289540978,4.9853934020802715,0.7128691505600492,0.2733553372008288,0.8512919933183677,0.2915563543587061
1.96,5.0,7.099028087799676,24.339445584859952,2.115229475355773,1.3159597135506838,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.89376160912165,6.849765263923603,6.674998157036977,4.995296325632725,0.7099028087799676,0.2739222170585726,0.8518805954700984,0.2928010362650271
1.97,5.0,7.06957090429595,24.356222526651248,2.119571719496973,1.321547228975246,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.878321724366047,6.813782165456332,6.6808345391375985,5.005144815387009,0.706957090429595,0.27448453767485803,0.8524677884327938,0.2940442584469922
1.98,5.0,7.040318359280411,24.37295949465738,2.1238790079909484,1.327128184394809,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.8629788730222887,6.778055035705476,6.686645602949178,5.014939193201421,0.7040318359280411,0.2750423315348278,0.8530535823130083,0.295286021027845
1.99,5.0,7.011268869903435,24.389656775973734,2.128151589788345,1.3327025804630221,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.84773243618602,6.742581957510145,6.6924315145862305,5.024679780475019,0.7011268869903435,0.2755956308775907,0.8536379871590808,0.29652632415302244
2.0,5.0,6.982420866159217,24.40631465601072,2.132389711957734,1.3382704179325582,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.832581797948554,6.707361026842548,6.698192439170766,5.03436689809127,0.6982420866159217,0.2761444676985266,0.8542210129603753,0.2977651679899942
2.01,5.0,6.953772790770306,24.42293341847213,2.136593619703416,1.3438316976543974,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.817526345401655,6.67239035273742,6.703928540831696,5.044000866363987,0.6953772790770306,0.2766888737515924,0.8548026696465246,0.29900255272810344
2.02,5.0,6.925323099072139,24.43951334533348,2.1407635563832215,1.349386420577107,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.802565468641216,6.637668057220511,6.709639982704381,5.053582004985434,0.6925323099072139,0.2772288805516272,0.8553829670866719,0.3002384785784063
2.03,5.0,6.897070258897583,24.456054716820354,2.1448997635263174,1.3549345877461219,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.787698560769881,6.603192275236188,6.715326926930284,5.063110632976579,0.6897070258897583,0.27776451937665814,0.8559619150887124,0.30147294577351214
2.04,5.0,6.869012750461464,24.472557811386768,2.1490024808510078,1.3604762003030288,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.7729250178985865,6.568961154574123,6.720989534656754,5.072587068639405,0.6869012750461465,0.2782958212702055,0.8565395233985369,0.30270595456742394
2.05,5.0,6.841149066245114,24.489022905693496,2.153071946282537,1.366011259484844,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.758244239147078,6.534972855795142,6.726627966036915,5.082011629511236,0.6841149066245115,0.2788228170435885,0.8571158016992724,0.30393750523537777
2.06,5.0,6.813477710880893,24.505450274586448,2.1571083959708948,1.3715397666232965,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.74365562664339,6.501225552156197,6.732242380229685,5.091384632321017,0.6813477710880893,0.27934553727823086,0.8576907596105258,0.3051675980736835
2.07,5.0,6.785997201036741,24.52184019107499,2.1611120643086164,1.377061723144108,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.729158585522324,6.46771742953454,6.737832935399892,5.100706392947471,0.6785997201036742,0.2798640123279658,0.8582644066876247,0.30639623339956407
2.08,5.0,6.758706065300702,24.538192926310316,2.165083183948589,1.382577130566277,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.714752523922924,6.434446686351056,6.743399788718535,5.109977226379116,0.6758706065300703,0.28037827232134227,0.8588367524208611,0.30762341155099665
2.09,5.0,6.731602844068969,24.554508749568207,2.1690219858212356,1.3880859905013467,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.7004368529864777,6.40141153349618,6.748943096363557,5.1191974466760595,0.6731602844068969,0.28088834716385,0.8594078062348873,0.30884913288654964
2.1,5.0,6.704686098394913,24.570787939572707,2.172928697572944,1.39358830463119,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.6862109906913507,6.368610202794977,6.754463014643027,5.128367366967021,0.6704686098394914,0.28139426633569625,0.8599775778850448,0.3100733977804398
2.11,5.0,6.677954402083731,24.587030774615698,2.1768035449563055,1.399084074725971,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.6720743585324054,6.3360409394641595,6.759959699016631,5.137487299394879,0.6677954402083732,0.28189605907184156,0.8605460771115495,0.31129620662652857
2.12,5.0,6.651406333161636,24.60323752188496,2.1806467533305347,1.4045733026636125,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.658026377903962,6.303701994024257,6.765433303043451,5.146557555049101,0.6651406333161636,0.2823937545563043,0.8611133132659737,0.3125175598426538
2.13,5.0,6.6250404811962404,24.619408446853207,2.1844585463692203,1.4100559904112417,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.6440664732690236,6.271591629320732,6.770883979315307,5.155578443958319,0.662504048119624,0.28288738175481404,0.8616792956398623,0.3137374578665013
2.14,5.0,6.598855447186564,24.635543813263318,2.1882391460771675,1.415532140024458,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.630194072153894,6.239708120446985,6.7763118794582375,5.164550275060505,0.6598855447186565,0.2833769694169932,0.8622440334642162,0.3149559011554419
2.15,5.0,6.572849843453035,24.65164388311365,2.191988772807234,1.4210017536466013,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.6164086051419155,6.208049754666665,6.781717154134108,5.173473356174646,0.6572849843453036,0.28386254607853684,0.8628075359089779,0.3161728901863688
2.16,5.0,6.547022293527499,24.667708916643267,2.1957076452771704,1.4264648335080206,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.6027095058663465,6.176614831335276,6.787099953042297,5.182347993973865,0.65470222935275,0.2843441400633936,0.8633698120825144,0.3173884254555346
2.17,5.0,6.52137143204323,24.68373917231725,2.1993959805864622,1.4319213819253414,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.5890962110023787,6.145401661821123,6.7924604249215195,5.191174493959983,0.652137143204323,0.2848217794859469,0.8639308710311038,0.3186025074783885
2.18,5.0,6.495895904624921,24.69973490681194,2.2030539942331653,1.437371401300734,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.575568160258307,6.114408569425578,6.797798717551717,5.199953160439399,0.6495895904624921,0.2852954922531949,0.864490721738418,0.3198151367894133
2.19,5.0,6.470594367778709,24.715696375000224,2.2066819001307474,1.4428148941211814,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.56212479636589,6.083633889302745,6.803114977756073,5.208684296500348,0.6470594367778709,0.2857653060669318,0.865049373125008,0.32102631394196285
2.2,5.0,6.445465488782169,24.7316238299368,2.2102799106249287,1.4482518629577488,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.548765565069877,6.053075968378464,6.808409351403128,5.217368203991429,0.6445465488782169,0.2862312484259283,0.8656068340477882,0.3222360395080991
2.21,5.0,6.420507945574323,24.74751752284345,2.2138482365105188,1.4536823104648484,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.535489915116745,6.022733165268742,6.813681983408981,5.226005183501384,0.6420507945574323,0.2866933466281122,0.8661631132995208,0.3234443140784288
2.22,5.0,6.395720426645647,24.76337770309431,2.2173870870482584,1.4591062393795124,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.5222972982426453,5.992603850197584,6.818933017739605,5.234595534340102,0.6395720426645647,0.2871516277727495,0.866718219608301,0.32465113826194153
2.23,5.0,6.371101630928081,24.779204618201135,2.2208966699816566,1.4645236525206555,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.509187169160574,5.962686404914266,6.8241625974132445,5.243139554520802,0.6371101630928081,0.28760611876262454,0.8672721616370398,0.32585651268584587
2.24,5.0,6.346650267685023,24.794998513798596,2.2243771915538324,1.469934552788348,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.4961589855467707,5.932979222610035,6.829370864502941,5.2516375407433715,0.6346650267685023,0.2880568463062213,0.867824947982951,0.32706043799540746
2.25,5.0,6.322365056401351,24.81075963362951,2.227828856524354,1.4753389431630803,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.4832122080263823,5.903480707834309,6.834557960139115,5.260089788378799,0.6322365056401351,0.28850383691990383,0.8683765871770329,0.3282629148537854
2.26,5.0,6.298244726673416,24.82648821953014,2.231251868186075,1.4807368267050334,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.470346300158374,5.874189276410322,6.83972402451228,5.268496591454711,0.6298244726673417,0.2889471169300967,0.868927087683555,0.32946394394186995
2.27,5.0,6.274288018099055,24.842184511415468,2.2346464283819794,1.4861282065533454,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.4575607284197134,5.845103355350299,6.844869196875825,5.276858242641952,0.6274288018099056,0.2893867124754663,0.8694764578995414,0.3306635259581194
2.28,5.0,6.2504936801675965,24.857848747264445,2.2380127375220167,1.4915130859253798,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.44485496218885,5.8162213827701255,6.84999361554892,5.285175033242179,0.6250493680167597,0.2898226495091012,0.8700247061542556,0.33186166161839703
2.29,5.0,6.226860472149863,24.87348116310528,2.241350994599942,1.4968914681159955,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.4322284737284754,5.7875418078035485,6.855097417919482,5.2934472531764545,0.6226860472149863,0.2902549538006925,0.8705718407086849,0.333058351655809
2.3,5.0,6.203387162988181,24.88908199300069,2.244661397210158,1.502263356496811,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.419680738167607,5.75906309051594,6.860180740447269,5.3016751909748,0.6203387162988182,0.29068365093871545,0.8711178697550243,0.33425359682054046
2.31,5.0,6.180072531186387,24.90465146903322,2.247944141564551,1.5076287545154776,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.4072112334829714,5.730783701817607,6.865243718667043,5.309859133766686,0.6180072531186388,0.2911087663326094,0.8716628014161627,0.3354473978796938
2.32,5.0,6.156915365294409,24.92018982183115,2.2511994224046368,1.5129876656943357,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.394819440751655,5.702702123928145,6.87028648722773,5.317999367232594,0.6156915365294409,0.2915303252014005,0.8722066437640904,0.3366397556169897
2.33,5.0,6.133914493562936,24.93569730762234,2.254427427777289,1.518340093599337,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.3825048577570334,5.674816877859968,6.875309181690188,5.326096173607157,0.6133914493562936,0.2919483518971589,0.8727494057667821,0.3378306708258525
2.34,5.0,6.111068745597055,24.95117417344662,2.25762834578443,1.5236860418782983,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.3702669815119544,5.6471264877856875,6.880311936214778,5.334149834244064,0.6111068745597055,0.2923628707790837,0.8732910960706318,0.3390201443179214
2.35,5.0,6.088376945273412,24.966620650799914,2.260802365827682,1.5290255142672822,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.358105305023097,5.619629474547629,6.885294883149302,5.342160630068255,0.6088376945273413,0.2927739063746848,0.873831722777997,0.3402081769244703
2.36,5.0,6.065837926038115,24.982036969631665,2.263949675912107,1.534358514574152,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.346019324310169,5.592324369873405,6.89025815396418,5.350128840536649,0.6065837926038116,0.29318148303061786,0.8743712939371083,0.34139476949274883
2.37,5.0,6.043450530812036,24.997423358344044,2.2670704626603557,1.5396850466778262,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.334008538391311,5.565209716298079,6.89520187925681,5.358054743632952,0.6043450530812037,0.29358562491451606,0.8749098175420417,0.34257992288581635
2.38,5.0,6.021213611896134,25.01278004379113,2.270164911326806,1.5450051145275292,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.322072449267928,5.5382840670859155,6.900126188755992,5.365938615863209,0.6021213611896135,0.2939863560168214,0.8754473015326896,0.34376363798237525
2.39,5.0,5.999126030876753,25.028107251278094,2.273233205811713,1.5503187221420447,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.3102105619089173,5.511545986151703,6.905031211326452,5.373780732252128,0.5999126030876754,0.29438370015261683,0.8759837537947334,0.34494591567660493
2.4,5.0,5.977186658530952,25.043405204560404,2.276275528675349,1.5556258736089676,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.2984223842343336,5.484994047981709,6.909917074973417,5.381581366340091,0.5977186658530952,0.2947776809634577,0.8765191821596142,0.3461267568779953
2.41,5.0,5.955394374731799,25.05867412584301,2.279292061152151,1.5609265730839579,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.2867074270984795,5.458626837554209,6.914783906847298,5.389340790180885,0.5955394374731798,0.2951683219192036,0.8770535944045054,0.3473061625111806
2.42,5.0,5.933748068353698,25.073914235779533,2.2822829831648623,1.5662208247899905,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.2750652042724435,5.432442950259703,6.919631833248411,5.397059274340097,0.5933748068353698,0.2955556463198497,0.8775869982522837,0.3484841335157729
2.43,5.0,5.91224663717769,25.08912575347145,2.2852484733386778,1.5715086330166108,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.263495232426083,5.406440991820724,6.924460979631804,5.4047370878941745,0.591224663717769,0.29593967729735876,0.8781194013715008,0.3496606708461959
2.44,5.0,5.8908889877967745,25.104308896467305,2.28818870901539,1.5767900021191847,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.251997031109475,5.380619578211356,6.929271470612142,5.412374498430134,0.5890888987796775,0.296320437817493,0.8786508113763558,0.3508357754715186
2.45,5.0,5.869674035521215,25.119463880761874,2.2911038662675294,1.582064936518153,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.2405701227338297,5.354977335576382,6.934063429968665,5.419971772045868,0.5869674035521215,0.29669795068164506,0.8791812358266656,0.352009448375289
2.46,5.0,5.848600704283855,25.134590920795365,2.2939941199125133,1.5873334406982818,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.229214032551884,5.329512900150151,6.93883698065023,5.427529173351083,0.5848600704283855,0.2970722385286705,0.8797106822278379,0.3531816905553677
2.47,5.0,5.827667926545425,25.149690229452627,2.2968596435267865,1.5925955192079173,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.217928288637779,5.3042249181751275,6.943592244780416,5.435046965468793,0.5827667926545426,0.29744332383671884,0.8802391580308421,0.3543525030237616
2.48,5.0,5.806874643199866,25.16476201806231,2.2997006094599683,1.597851176658236,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.2067124218664316,5.279112045820167,6.9483293436626985,5.442525410037416,0.5806874643199866,0.2978112289250659,0.8807666706321808,0.3555218868064575
2.49,5.0,5.786219803479625,25.17980649639607,2.302517188848994,1.6031004177225001,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.195565965892407,5.254172949098496,6.953048397785702,5.449964767213393,0.5786219803479625,0.29817597595594475,0.8812932273738625,0.3566898429432563
2.5,5.0,5.765702364860983,25.194823872667772,2.305309551632262,1.6083432471353059,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.1844884571283067,5.229406303785467,6.957749526828524,5.457365295674366,0.5765702364860984,0.29853758693637794,0.8818188355433721,0.35785637248760555
2.51,5.0,5.74532129296936,25.20981435353266,2.308077866563776,1.6135796696918403,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.173479434722664,5.204810795336024,6.962432849666115,5.464727252622865,0.574532129296936,0.298896083720009,0.8823435023736432,0.35902147650643446
2.52,5.0,5.725075561484621,25.22477814408656,2.3108223012272897,1.6188096902471314,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.162538440537379,5.180385118801954,6.967098484374753,5.472050893790503,0.5725075561484622,0.29925148800893403,0.8828672350430297,0.36018515607998675
2.53,5.0,5.7049641520464025,25.23971544786506,2.3135430220504536,1.6240333137153002,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.15166501912467,5.156127978748922,6.971746548237544,5.479336473442678,0.5704964152046402,0.29960382135553376,0.8833900406752772,0.3613474123016543
2.54,5.0,5.684986054159415,25.254626466842712,2.3162401943189543,1.629250545068815,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.1408587177035874,5.132038089173269,6.976377157750052,5.486584244383729,0.5684986054159415,0.2999531051643046,0.883911926339495,0.36250824627781136
2.55,5.0,5.665140267002681,25.269511402244873,2.3189139818681204,1.6344613893470261,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.1301190870648967,5.108114175124644,6.9809904285758515,5.493794457659685,0.5665140267002682,0.3002993606519216,0.8844328990785707,0.3636676591297133
2.56,5.0,5.645425827403515,25.284370466527513,2.3215645423419518,1.6396658517922795,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.11944569525011,5.084354997734176,6.985586474811078,5.500967358100119,0.5645425827403515,0.30064260823328276,0.884952966328463,0.3648256520237822
2.57,5.0,5.6258417647135746,25.29920386415644,2.3241920348356704,1.6448639376296088,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.1088381055743004,5.06075931371992,6.990165410170086,5.508103191490348,0.5625841764713575,0.3009828685112193,0.8854721352454754,0.36598222612258796
2.58,5.0,5.6063871064887385,25.314011794071316,2.3267966189315947,1.6500556520941467,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0982958794022832,5.037325880537829,6.994727347843859,5.515202203657626,0.5606387106488738,0.30132016215164154,0.8859904127924961,0.36713738259094764
2.59,5.0,5.587060888184916,25.32879445386369,2.329378453054677,1.655241000478112,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.087818580897193,5.0140534650781134,6.999272400248945,5.522264638920587,0.5587060888184916,0.30165450967058066,0.8865078058852293,0.3682911226063799
2.6,5.0,5.567862153077247,25.34355203978215,2.331937694484294,1.6604199881301323,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0774057770016636,4.990940843590797,7.00380067903289,5.529290740094841,0.5567862153077247,0.30198593143571606,0.8870243213923753,0.36944344735895446
2.61,5.0,5.548789952179308,25.358284746737432,2.3344744993660385,1.6655926204545628,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0670570374186106,4.967986801611101,7.0083122950797145,5.5362807484989345,0.5548789952179308,0.302314447667902,0.8875399661358102,0.3705943580511402
2.62,5.0,5.529843344162318,25.372992768307547,2.336989022723509,1.6707589029108074,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0567719345916116,4.945190133884597,7.012807358515454,5.543234903960691,0.5529843344162318,0.3026400784426944,0.8880547468907642,0.37174385589765463
2.63,5.0,5.511021395274348,25.3876762967429,2.3394814184700996,1.6759188410126384,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.046550043684909,4.922549644292195,7.0172859787137565,5.550153444823925,0.5511021395274348,0.3029628436918779,0.8885686703860015,0.37289194212531207
2.64,5.0,5.49232317925952,25.4023355229714,2.341951839420794,1.6810724403275175,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0363909425630187,4.900064145774928,7.021748264301529,5.557036607955504,0.5492323179259521,0.30328276320499287,0.889081743303999,0.37403861797287263
2.65,5.0,5.473747777277224,25.4169706366036,2.344400437303952,1.6862197064759135,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0262942117699656,4.877732460258595,7.026194323164645,5.56388462875276,0.5473747777277225,0.3035998566308618,0.8895939722811261,0.37518388469089076
2.66,5.0,5.455294277821314,25.431581825937815,2.3468273627731002,1.691360645130627,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.0162594345081466,4.855553418578213,7.0306242624537125,5.570697741151239,0.5455294277821314,0.3039141434791165,0.8901053639078236,0.3763277435415645
2.67,5.0,5.43696177663932,25.446169277965218,2.349232765418725,1.6964952620161062,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,3.006286196616835,4.833525860402353,7.035038188589881,5.5774761776327715,0.5436961776639321,0.3042256431217249,0.8906159247287827,0.37747019579858365
