Time,ATP,AMP,ADP,Pyr,NADH,Lac,Vmapp1,Kmapp1,Vm2,Km2ATP,Km2AMP,K,Vmapp3,Kmapp3,k4,compartment,v1,v2,v3,v4
2.5100000000000002,16.165317780459223,0.12480922741990812,0.009872992120945957,0.0004279172463242751,255.99823565784394,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05191570992335296,0.004712463334990938,0.0024681543068979304,0.0021395862316213755
2.52,16.16477618747236,0.1252811630624726,0.009942649465242724,0.00043120773059275797,255.99821417976008,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051914009830405256,0.004730126498423986,0.002485567315831667,0.0021560386529637897
2.5300000000000002,16.1642346092506,0.125752905115089,0.010012485634387119,0.00043450780360935874,255.99819253691138,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05191230978123485,0.004747781183204864,0.002503025018204329,0.0021725390180467935
2.54,16.16369304632444,0.12622445366296872,0.010082500012668425,0.0004378174329743808,255.9981707288192,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05191060977750722,0.0047654273934773315,0.00252052726002814,0.002189087164871904
2.5500000000000003,16.163151499222785,0.12669580879129846,0.010152691985992683,0.0004411365863860243,255.9981487550066,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05190890982088283,0.004783065133385555,0.0025380738877196335,0.0022056829319301212
2.56,16.162609968472957,0.12716697058523982,0.010223060941878307,0.0004444652316405768,255.9981266149983,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05190720991301721,0.004800694407074103,0.0025556647480985506,0.002222326158202884
2.57,16.162068454600696,0.1276379391299294,0.010293606269451737,0.0004478033366326062,255.9981043083206,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05190551005556094,0.004818315218687927,0.0025732996883867593,0.0022390166831630313
2.58,16.161526958130153,0.1281087145104788,0.010364327359443065,0.00045115086935515236,255.99808183450136,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0519038102501596,0.004835927572372356,0.0025909785562071587,0.0022557543467757618
2.59,16.16098547958392,0.1285792968119743,0.010435223604181667,0.00045450779789991806,255.99805919307016,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05190211049845392,0.004853531472273077,0.0026087011995825932,0.00227253898949959
2.6,16.160444019483005,0.12904968611947706,0.010506294397591858,0.0004578740904574622,255.99803638355817,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05190041080207961,0.004871126922536127,0.0026264674669347595,0.002289370452287311
2.61,16.159902578346866,0.12951988251802293,0.010577539135188501,0.00046124971531739045,255.9980134054981,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518987111626676,0.004888713927307891,0.002644277207083117,0.002306248576586952
2.62,16.159361156693382,0.12998988609262244,0.010648957214072666,0.0004646346408685482,255.99799025842435,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518970115818438,0.004906292490735074,0.0026621302692437995,0.002323173204342741
2.63,16.158819755038888,0.13045969692826062,0.01072054803292725,0.0004680288355992113,255.99796694187285,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05189531206122934,0.004923862616964694,0.002680026503028523,0.0023401441779960564
2.64,16.158278373898167,0.13092931510989717,0.010792310992012624,0.000471432268097279,255.99794345538112,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05189361260244046,0.004941424310144083,0.0026979657584434986,0.002357161340486395
2.65,16.15773701378445,0.13139874072246616,0.010864245493162256,0.0004748449070504649,255.99791979848837,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051891913207088525,0.004958977574420862,0.0027159478858883373,0.0023742245352523245
2.66,16.1571956752086,0.13186797385089633,0.010936350940577998,0.0004782667197127,255.99789597073453,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051890213876777516,0.00497652241394345,0.002733972736354858,0.0023913335985635
2.67,16.156654358668924,0.1323370145803627,0.011008626750786777,0.0004816976527977932,255.99787197165162,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05188851461307197,0.004994058832867473,0.002752040163916049,0.002408488263988966
2.68,16.15611306468404,0.1328058629954759,0.011081072320559696,0.00048513769400627043,255.99784780079227,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05188681541760021,0.005011586835335048,0.0027701500177065197,0.002425688470031352
2.69,16.155571793760828,0.13327451918107217,0.011153687058176827,0.0004885868120475577,255.9978234577017,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051885116291953734,0.005029106425494969,0.0027883021497380456,0.0024429340602377886
2.7,16.155030546404642,0.13374298322196215,0.011226470373471478,0.0004920449757281401,255.9977989419268,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051883417237719234,0.005046617607496281,0.002806496412410842,0.0024602248786407006
2.71,16.15448932311932,0.13421125520293045,0.011299421677825442,0.0004955121539524401,255.99777425301593,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05188171825647866,0.005064120385488245,0.0028247326585123774,0.0024775607697622008
2.72,16.153948124407176,0.13467933520873587,0.011372540384164301,0.0004989883157236985,255.99774939051912,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05188001934980921,0.005081614763620341,0.002843010741216202,0.0024949415786184926
2.73,16.153406950769014,0.13514722332411114,0.01144582590695267,0.0005024734301448527,255.99772435398788,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518783205192833,0.005099100746042253,0.0028613305140807585,0.0025123671507242635
2.74,16.152865802704127,0.13561491963376296,0.011519277662189515,0.0005059674664194177,255.99769914297525,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051876621766468685,0.005116578336903857,0.0028796918310482113,0.0025298373320970886
2.75,16.152324680710304,0.1360824242223718,0.011592895067403387,0.0005094703938523646,255.99767375703587,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05187492309292835,0.005134047540355211,0.002898094546443261,0.002547351969261823
2.7600000000000002,16.15178358528384,0.136549737174592,0.01166667754164774,0.0005129821818510009,255.9976481957259,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051873224500220604,0.005151508360546542,0.002916538514971966,0.0025649109092550043
2.77,16.151242516919535,0.13701685857505153,0.011740624505496174,0.0005165027999258495,255.9976224586031,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518715259898991,0.0051689608016282345,0.0029350235917205625,0.0025825139996292473
2.7800000000000002,16.150701476110694,0.13748378850835208,0.011814735381037736,0.0005200322176915293,255.99759654522666,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518698275635128,0.005186404867750826,0.0029535496321542853,0.0026001610884576467
2.79,16.150160463349142,0.13795052705906877,0.011889009591872182,0.0005235704048676336,255.99757045515736,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05186812922260601,0.005203840563064983,0.0029721164921161884,0.0026178520243381677
2.8000000000000003,16.149619479125228,0.1384170743117504,0.011963446563105266,0.0005271173312796107,255.99754418795752,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05186643096871843,0.0052212678917215065,0.0029907240278259626,0.0026355866563980536
2.81,16.149078523927823,0.13888343035091902,0.012038045721344006,0.000530672966859643,255.99751774319097,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05186473280338512,0.005238686857871309,0.0030093720958787604,0.002653364834298215
2.82,16.148537598244324,0.13934959526107016,0.01211280649469197,0.0005342372816475265,255.99749112042304,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051863034728136546,0.005256097465665403,0.0030280605532440087,0.0026711864082376324
2.83,16.147996702560672,0.13981556912667253,0.012187728312744554,0.0005378102457915515,255.99746431922063,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05186133674449856,0.0052734997192549005,0.0030467892572642393,0.0026890512289577577
2.84,16.14745583736134,0.14028135203216813,0.012262810606584244,0.0005413918295493802,255.99743733915207,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05185963885399246,0.005290893622790995,0.0030655580656538976,0.0027069591477469008
2.85,16.146915003129344,0.14074694406197205,0.012338052808775918,0.0005449820032889287,255.99741017978732,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05185794105813499,0.005308279180424945,0.00308436683649817,0.002724910016444643
2.86,16.14637420034626,0.14121234530047244,0.012413454353362094,0.0005485807374892443,255.99738284069772,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051856243358438324,0.005325656396308078,0.0031032154282518033,0.002742903687446221
2.87,16.145833429492207,0.14167755583203048,0.01248901467585824,0.0005521880027413873,255.99735532145618,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05185454575641013,0.005343025274591772,0.0031221036997379236,0.0027609400137069365
2.88,16.145292691045867,0.14214257574098027,0.012564733213248018,0.0005558037697493087,255.99732762163708,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05185284825355355,0.0053603858194274335,0.003141031510146853,0.0027790188487465434
2.89,16.14475198548449,0.14260740511162875,0.012640609403978589,0.0005594280093307313,255.99729974081635,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05185115085136722,0.005377738034966514,0.0031599987190349377,0.0027971400466536567
2.9,16.144211313283886,0.14307204402825563,0.012716642687955868,0.0005630606924180282,255.9972716785713,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051849453551345306,0.005395081925360472,0.0031790051863233608,0.002815303462090141
2.91,16.143670674918447,0.14353649257511336,0.012792832506539824,0.0005667017900591033,255.99724343448085,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05184775635497751,0.005412417494760778,0.0031980507722969664,0.0028335089502955165
2.92,16.143130070861137,0.14400075083642697,0.012869178302539731,0.0005703512734182701,255.99721500812532,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05184605926374905,0.005429744747318896,0.003217135337603075,0.0028517563670913504
2.93,16.1425895015835,0.14446481889639418,0.01294567952020947,0.0005740091137771324,255.99718639908656,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051844362279140715,0.005447063687186285,0.0032362587432503112,0.0028700455688856616
2.94,16.142048967555677,0.14492869683918505,0.013022335605242786,0.0005776752825354623,255.9971576069478,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05184266540262888,0.005464374318514374,0.0032554208506074163,0.0028883764126773114
2.95,16.141508469246396,0.14539238474894223,0.013099146004768582,0.0005813497512120819,255.99712863129386,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518409686356855,0.005481676645454561,0.0032746215214020714,0.0029067487560604094
2.96,16.140968007122982,0.14585588270978056,0.013176110167346182,0.0005850324914457409,255.99709947171098,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051839271979778154,0.005498970672158202,0.0032938606177197187,0.0029251624572287044
2.97,16.140427581651362,0.14631919080578729,0.013253227542960624,0.0005887234749959975,255.99707012778683,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05183757543637002,0.005516256402776591,0.00331313800200238,0.0029436173749799875
2.98,16.139887193296072,0.1467823091210218,0.01333049758301791,0.0005924226737440975,255.99704059911056,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051835879006919904,0.005533533841460968,0.0033324535370474733,0.0029621133687204875
2.99,16.139346842520258,0.14724523773951567,0.013407919740340325,0.0005961300596938543,255.9970108852728,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05183418269288229,0.00555080299236249,0.003351807086006641,0.0029806502984692715
3.0,16.13880652978568,0.14770797674527253,0.013485493469161667,0.0005998456049725279,255.9969809858656,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0518324864957073,0.005568063859632232,0.003371198512384563,0.0029992280248626393
3.0100000000000002,16.138266255552722,0.148170526222268,0.013563218225122567,0.0006035692818317051,255.9969509004825,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05183079041684076,0.005585316447421178,0.0033906276800377785,0.0030178464091585254
3.02,16.1377260202804,0.14863288625444962,0.013641093465265729,0.0006073010626481788,255.99692062871839,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05182909445772419,0.005602560759880203,0.003410094453173505,0.0030365053132408943
3.0300000000000002,16.137185824426346,0.1490950569257368,0.01371911864803124,0.0006110409199248279,255.9968901701697,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05182739861979479,0.005619796801160064,0.0034295986963484622,0.0030552045996241396
3.04,16.136645668446842,0.14955703832002074,0.01379729323325182,0.0006147888262914963,255.99685952443426,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05182570290448551,0.005637024575411401,0.0034491402744676876,0.0030739441314574815
3.0500000000000003,16.136105552796803,0.15001883052116435,0.013875616682148121,0.0006185447545058735,255.99682869111132,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05182400731322504,0.005654244086784713,0.0034687190527833596,0.0030927237725293676
3.06,16.13556547792979,0.15048043361300215,0.013954088457323982,0.0006223086774543733,255.99679766980157,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05182231184743784,0.005671455339430361,0.003488334896893611,0.0031115433872718665
3.0700000000000003,16.135025444240206,0.15094184768075103,0.014032708079160069,0.0006260804816516932,255.99676646007836,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05182061650836261,0.005688658337531816,0.0035079876868394214,0.003130402408258466
3.08,16.134485452213813,0.15140307280733709,0.014111474978969089,0.0006298601924585644,255.9967350615626,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05181892129752492,0.00570585308521889,0.003527677280397364,0.0031493009622928217
3.09,16.133945502311697,0.15186410907622722,0.014190388612198644,0.0006336478004498089,255.99670347386495,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05181722621637283,0.005723039586634737,0.0035474035413772904,0.0031682390022490445
3.1,16.133405594981156,0.15232495657116352,0.014269448447805007,0.0006374432777059959,255.99667169659133,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051815531266311186,0.005740217845929504,0.003567166336966059,0.0031872163885299796
3.11,16.132865730668122,0.15278561537586036,0.01434865395614321,0.0006412465963807161,255.99663972934908,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051813836448740505,0.005757387867253176,0.0035869655347003796,0.003206232981903581
3.12,16.13232590981716,0.15324608557400432,0.014428004608963148,0.0006450577287002243,255.99660757174686,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05181214176505702,0.005774549654755538,0.003606801002465836,0.0032252886435011215
3.13,16.13178613287147,0.1537063672492541,0.014507499879405654,0.0006488766469630777,255.99657522339476,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05181044721665273,0.0057917032125861965,0.003626672608495912,0.0032443832348153885
3.14,16.13124640027289,0.1541664604852406,0.01458713924199859,0.0006527033235397788,255.9965426839042,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05180875280491532,0.005808848544894546,0.0036465802213710083,0.003263516617698894
3.15,16.13070671246191,0.15462636536556668,0.014666922172652922,0.0006565377308724139,255.99650995288803,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05180705853122829,0.005825985655829776,0.0036665237100174655,0.0032826886543620695
3.16,16.130167069877665,0.15508608197380727,0.014746848148658818,0.0006603798414742958,255.99647702996043,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051805364396970845,0.005843114549540843,0.003686502943706587,0.003301899207371479
3.17,16.129627472957942,0.15554561039350925,0.014826916648681717,0.0006642296279296021,255.99644391473691,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051803670403518035,0.005860235230176491,0.0037065177920536613,0.0033211481396480105
3.18,16.129087922139185,0.15600495070819145,0.014907127152758439,0.000668087062893018,255.9964106068344,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05180197655224063,0.005877347701885214,0.003726568125016983,0.00334043531446509
3.19,16.128548417856496,0.1564641030013445,0.014987479142293236,0.000671952119089375,255.99637710587118,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05180028284450525,0.005894451968815253,0.00374665381289687,0.0033597605954468752
3.2,16.128008960543653,0.15692306735643083,0.015067972100053914,0.0006758247693132932,255.9963434114668,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051798589281674336,0.005911548035114603,0.0037667747263346956,0.0033791238465664657
3.21,16.127469550633084,0.15738184385688467,0.015148605510167881,0.0006797049864288203,255.99630952324227,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051796895865106114,0.005928635904930985,0.003786930736311898,0.0033985249321441015
3.22,16.126930188555907,0.15784043258611197,0.015229378858118271,0.0006835927433690736,255.9962754408199,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051795202596154694,0.005945715582411848,0.0038071217141490148,0.0034179637168453678
3.23,16.126390874741908,0.15829883362749025,0.015310291630739986,0.0006874880131358793,255.99624116382327,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05179350947617003,0.005962787071704352,0.0038273475315046906,0.0034374400656793968
3.24,16.125851609619556,0.15875704706436874,0.015391343316215826,0.0006913907687994145,255.9962066918774,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05179181650649792,0.00597985037695537,0.003847608060374713,0.0034569538439970723
3.25,16.125312393616,0.15921507298006812,0.015472533404072534,0.0006953009834978465,255.99617202460854,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05179012368848006,0.005996905502311462,0.0038679031730910205,0.003476504917489232
3.2600000000000002,16.124773227157085,0.15967291145788065,0.01555386138517691,0.0006992186304369741,255.99613716164433,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05178843102345404,0.006013952451918887,0.0038882327423207376,0.0034960931521848706
3.27,16.12423411066734,0.16013056258107,0.015635326751731876,0.0007031436828898682,255.99610210261372,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05178673851275334,0.0060309912299235805,0.003908596641065186,0.003515718414449341
3.2800000000000002,16.12369504457,0.16058802643287126,0.01571692899727258,0.0007070761141965121,255.99606684714695,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05178504615770735,0.006048021840471146,0.00392899474265891,0.0035353805709825606
3.29,16.12315602928699,0.16104530309649082,0.015798667616662456,0.000711015897763442,255.9960313948756,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0517833539596414,0.00606504428770685,0.003949426920768701,0.00355507948881721
3.3000000000000003,16.12261706523895,0.16150239265510646,0.01588054210608934,0.0007149630070633885,255.99599574543254,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051781661919876765,0.006082058575775618,0.003969893049392613,0.0035748150353169424
3.31,16.122078152845216,0.1619592951918671,0.015962551963061528,0.0007189174156349156,255.99595989845193,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05177997003973067,0.006099064708822015,0.003990393002858993,0.003594587078174578
3.3200000000000003,16.121539292523845,0.16241601078989296,0.016044696686403882,0.0007228790970820631,255.99592385356928,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05177827832051629,0.00611606269099024,0.0040109266558254935,0.0036143954854103155
3.33,16.121000484664126,0.16287253953293673,0.01612697580308232,0.0007268480148628928,255.99588761043861,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0517765867634565,0.006133052526438829,0.004031493889984372,0.003634240074314464
3.34,16.120461729688678,0.1633288815038892,0.016209388807579342,0.0007308241453617603,255.99585116869346,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05177489536987884,0.00615003421930733,0.004052094578908241,0.003654120726808802
3.35,16.119923028024864,0.16378503678546738,0.016291935189813634,0.000734807467261057,255.99581452796497,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05177320414112573,0.00616700777373173,0.0040727285950291165,0.0036740373363052846
3.36,16.119384380085076,0.16424100546068912,0.016374614454379693,0.0007387979542166202,255.99577768789408,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051771513078492634,0.006183973193854967,0.004093395814447728,0.003693989771083101
3.37,16.11884578628041,0.16469678761254375,0.016457426107192183,0.0007427955799391461,255.9957406481231,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05176982218327091,0.006200930483819572,0.004114096113595017,0.0037139778996957305
3.38,16.11830724702067,0.165152383323992,0.016540369655482435,0.0007468003181936608,255.99570340829555,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05176813145674789,0.006217879647767679,0.004134829369231264,0.003734001590968304
3.39,16.117768762714384,0.16560779267796621,0.016623444607794996,0.0007508121427989951,255.9956659680563,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05176644090020689,0.006234820689841004,0.004155595458445227,0.003754060713994975
3.4,16.11723033376879,0.1660630157573699,0.016706650473984133,0.0007548310276272554,255.99562832705143,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051764750514927224,0.006251753614180843,0.004176394258653261,0.003774155138136277
3.41,16.116691960589858,0.16651805264507807,0.016789986765210384,0.0007588569466032984,255.9955904849284,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051763060302184194,0.006268678424928061,0.004197225647598466,0.003794284733016492
3.42,16.116153643582273,0.16697290342393697,0.016873452993937058,0.0007628898737042022,255.99555244133586,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051761370263249076,0.00628559512622309,0.0042180895033498075,0.0038144493685210107
3.43,16.115615383149457,0.16742756817676424,0.01695704867392678,0.0007669297829587411,255.9955141959237,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05175968039938922,0.00630250372220591,0.004238985704301249,0.0038346489147937056
3.44,16.11507717969356,0.16788204698634857,0.017040773320238005,0.0007709766484468564,255.9954757483432,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05175799071186796,0.006319404217016044,0.00425991412917089,0.003854883242234282
3.45,16.114539033615475,0.16833633993544997,0.017124626449221556,0.000775030444299131,255.99543709824675,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05175630120194471,0.006336296614792564,0.004280874657000092,0.003875152221495655
3.46,16.114000945314828,0.16879044710679955,0.017208607578517124,0.000779091144696261,255.99539824528813,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05175461187087489,0.00635318091967406,0.0043018671671526095,0.003895455723481305
3.47,16.11346291519,0.16924436858309957,0.017292716227049833,0.00078315872386853,255.99535918912227,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05175292271991004,0.0063700571357986485,0.004322891539313728,0.00391579361934265
3.48,16.112924943638095,0.16969810444702327,0.01737695191502673,0.0007872331560952795,255.9953199294054,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05175123375029772,0.006386925267303957,0.004343947653489389,0.003936165780476397
3.49,16.112387031054997,0.17015165478121505,0.01746131416393333,0.0007913144157043851,255.995280465795,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05174954496328159,0.006403785318327124,0.004365035390005326,0.003956572078521925
3.5,16.111849177835325,0.1706050196682902,0.017545802496530136,0.0007954024770717262,255.99524079794975,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05174785636010144,0.006420637293004776,0.004386154629506193,0.003977012385358631
3.5100000000000002,16.111311384372463,0.17105819919083498,0.017630416436849167,0.000799497314620661,255.9952009255296,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05174616794199311,0.006437481195473035,0.0044073052529547,0.003997486573103305
3.52,16.110773651058548,0.17151119343140656,0.017715155510190476,0.0008035989028214984,255.99516084819572,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05174447971018859,0.006454317029867502,0.0044284871416307384,0.004017994514107492
3.5300000000000002,16.110235978284493,0.17196400247253305,0.017800019243118696,0.0008077072161909713,255.9951205656105,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05174279166591603,0.006471144800323258,0.004449700177130524,0.004038536080954856
3.54,16.10969836643997,0.17241662639671324,0.017885007163459532,0.0008118222292917086,255.9950800774376,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051741103810399626,0.006487964510974839,0.004470944241365713,0.004059111146458543
3.5500000000000003,16.109160815913434,0.17286906528641685,0.017970118800296322,0.0008159439167317094,255.99503938334183,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05173941614485982,0.006504776165956246,0.004492219216562548,0.004079719583658547
3.56,16.108623327092094,0.17332131922408428,0.01805535368396654,0.0008200722531638147,255.99499848298927,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05173772867051317,0.006521579769400928,0.00451352498526098,0.004100361265819074
