Time,C,T,H,I,E,k1,k2,q,M1,M2,M3,gamma1,gamma2,gamma3,p1,p2,p3,a1,a2,a3,n1,n2,delta,s,p,w,u,v,tau,d1,d2,d3,mu,compartment,Formation_of_Stem_cell,Removal_of_stem_cell_from_the_system,Induction_of_tumor_cell,Removal_of_tumor_cell_y_immune_cell_and_other_immune_response,Increase_in_the_healthy_cell_in_the_system,Decrase_of_healthy_cell_due_to_cancer,Increase_in_immune_cell_against_tumor,Decrease_in_the_density_of_immune_cell_that_provide_immune_response,Increase_in_Excess_strogen,Decrease_in_strogen_content
23.43,3370426.816350396,17327239.556292202,6079.182381637646,6514.63864487397,2744.986615907121,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6674.207557798363,6587.133836254749,608805.6646903869,511914.50883015234,4254.392886310334,7648.647851234471,14280.753053385677,14314.528494434879,2700.0,2699.8902500252325
23.46,3370429.4114022134,17330140.865506366,5978.186354734096,6513.62715604631,2744.989876610301,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6672.076806972735,6586.1161624939905,608477.8445176581,511947.6371340742,4183.729764375293,7522.724911588123,14280.557847164178,14314.195939975703,2700.0,2699.8923635536776
23.49,3370431.9733512746,17333031.367974956,5878.834917685295,6512.619839381569,2744.9930743718173,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6669.963650215883,6585.102641080044,608151.2359398879,511980.6455708399,4114.216742780003,7398.827505940105,14280.363445263476,14313.864927055456,2700.0,2699.8944462309005
23.52,3370434.5026266826,17335911.104088634,5781.101938973929,6511.616691680341,2744.9962101105275,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6667.86790577136,6584.093269655771,607825.83455988,512013.5353734967,4045.8355653721433,7276.9240027823835,14280.169847133096,14313.535481876108,2700.0,2699.8964984276577
23.55,3370436.9996552314,17338780.114125613,5684.961667671323,6510.617710979163,2744.9992847338867,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6665.789389957674,6583.0880471084465,607501.6359918459,512046.3078346547,3978.568241273365,7156.983217684787,14279.97705246518,14313.207633236074,2700.0,2699.8985205110775
23.58,3370439.464848028,17341638.437996496,5590.388786063194,6509.622887272491,2745.0022991388873,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6663.727936120937,6582.08696416235,607178.6358855056,512078.9638163241,3912.397081734414,7038.97448016355,14279.785059370106,14312.881391966319,2700.0,2699.9005128466283
23.61,3370441.898537591,17344486.114043172,5497.358683949563,6508.632158913909,2745.005254216193,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6661.6834836129565,6581.089959171784,606856.8300395552,512111.5014455231,3847.304892094694,6922.86797924553,14279.593855803478,14312.55665426353,2700.0,2699.9024758076293
23.64,3370444.3010985316,17347323.181344215,5405.846911193651,6507.645496245192,2745.008150842416,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6659.655907173641,6580.097002916739,606536.2141839504,512143.9205323956,3783.2745887723922,6808.634076308275,14279.40343601035,14312.233387042732,2700.0,2699.904409756815
23.67,3370446.6729101697,17350149.679001197,5315.829337801538,6506.6628756817,2745.0109898826026,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6657.645069824997,6579.108072326851,606216.7840472895,512176.22120164556,3720.2893112977144,6696.2435068163195,14279.213795429594,14311.911570517552,2700.0,2699.9063150519573
23.7,3370449.0143451192,17352965.64592104,5227.282197747725,6505.684271796856,2745.013772191044,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6655.650839047739,6578.123142455477,605898.535377372,512208.4034743095,3658.3324530065106,6585.667436063621,14279.024929137446,14311.591180654606,2700.0,2699.908192047532
23.73,3370451.325769119,17355771.12081309,5140.182082485593,6504.709657196657,2745.016498611359,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6653.6730870495085,6577.142186352498,605581.4639414801,512240.4672610741,3597.387656528364,6476.877451678123,14278.836831822826,14311.272188893457,2700.0,2699.9100410946785
23.76,3370453.60754086,17358566.14218618,5054.505934457959,6503.739002394196,2745.0191699765746,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6651.711691043805,6576.165174937113,605265.5655266583,512272.41235558863,3537.4388092738095,6369.845556109469,14278.649497762663,14310.954561866347,2700.0,2699.91186254115
23.79,3370455.8600118114,17361350.748345688,4970.231040607548,6502.772275684175,2745.0217871092136,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6649.76653352729,6575.19207687062,604950.8359399949,512304.23842777,3478.4700389205664,6264.544159099911,14278.462920797221,14310.63826111778,2700.0,2699.9136567312785
23.82,3370458.0835260535,17364124.97739061,4887.335025887458,6501.809443017428,2745.0243508213725,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6647.837502547773,6574.222858429235,604637.2710089044,512335.9450171052,3420.465708898873,6160.9460701387925,14278.277094305417,14310.323242823915,2700.0,2699.915424005919
23.85,3370460.2784201005,17366888.86721063,4805.795846771722,6500.8504678754325,2745.02686191481,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6645.924491990823,6573.25748337686,604324.8665814049,512367.5315259469,3363.4104138760213,6059.024490901006,14278.092011180146,14310.00945751178,2700.0,2699.917164702415
23.88,3370462.44502273,17369642.45548318,4725.591784765766,6499.895311144828,2745.029321181025,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6644.0274018468335,6572.295912837893,604013.6185264023,512398.9972128036,3307.288975239981,5958.753007669424,14277.907663803602,14309.696849778313,2700.0,2699.9188791545457
23.91,3370464.583654814,17372385.779670496,4646.701439916889,6498.943930991937,2745.0317294013425,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6642.146138491109,6571.338105170016,603703.5227339708,512430.3411856255,3252.086436582214,5860.105583741744,14277.724044022598,14309.385358009238,2700.0,2699.920567692481
23.94,3370466.694646875,17375118.877360474,4569.103781348709,6497.996295294987,2745.0340873475416,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6640.280590639217,6570.38402856916,603394.5750830285,512461.56305979984,3197.7880990818835,5763.056623795853,14277.541145593234,14309.07494197421,2700.0,2699.9222306446736
23.97,3370468.778416421,17377841.787766505,4492.778390039404,6497.052436412,2745.036395784319,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6638.430523345247,6569.433716598295,603086.7712990482,512492.66585803695,3144.3796914130467,5667.581280971138,14277.358974950477,14308.765704433026,2700.0,2699.923868346274
24.0,3370470.8353160885,17380554.54878352,4417.70496449925,6496.112343625492,2745.038655464713,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6636.595786278835,6568.487159137969,602780.1072332632,512523.65031806164,3091.8470238691807,5573.654833591447,14277.177530058605,14308.457652406834,2700.0,2699.9254811225196
24.03,3370472.8656821228,17383257.197928343,4343.863470746515,6495.175997473544,2745.0408671316764,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6634.7762472839095,6567.544337194319,602474.5787735031,512554.51670896367,3040.176093326691,5481.252874925279,14276.996807161984,14308.15077335876,2700.0,2699.9270692939995
24.06,3370474.869847867,17385949.772601724,4271.234179764785,6494.243379302232,2745.0430315185877,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6632.971773923142,6566.605232584218,602170.1818193422,512585.2653368169,2989.353109475634,5390.351360993806,14276.816802663465,14307.845056398251,2700.0,2699.928633178101
24.09,3370476.8481438817,17388632.310090918,4199.797661933828,6493.314471342826,2745.045149349335,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6631.182233351516,6565.669828013587,601866.9122818524,512615.89654882764,2939.364490942446,5300.926604065806,14276.637513139562,14307.540492454347,2700.0,2699.9301730889856
24.12,3370478.800898054,17391304.84757232,4129.534781460537,6492.389256789002,2745.047221338414,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6629.407492206898,6564.73810715568,601564.7660833518,512646.41073748627,2890.196861412059,5212.955266139476,14276.458935355638,14307.23707444911,2700.0,2699.931689337577
24.15,3370480.7284357147,17393967.42211407,4060.4266908097943,6491.4677198740355,2745.049248191014,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6627.647416491061,6563.81005472939,601263.739157153,512676.80834472296,2841.837045749335,5126.41435241119,14276.2810662811,14306.934797471104,2700.0,2699.9331822315385
24.18,3370482.6310797525,17396620.070678685,3992.454825135348,6490.54984594802,2745.051230603116,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6625.901871449314,6562.8856565775495,600963.8274473159,512707.08986606624,2794.2720661198823,5041.281204731462,14276.103903104582,14306.633658949031,2700.0,2699.9346520752565
24.21,3370484.509150727,17399262.830125637,3925.6008967107427,6489.635621555062,2745.053169261579,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6624.170721457573,6561.964899745226,600665.0269083963,512737.25585480325,2747.4891381103125,4957.533495048437,14275.927443249124,14306.333658825422,2700.0,2699.9360991698222
24.24,3370486.3629669836,17401895.737214006,3859.8468893601935,6488.72503451049,2745.0550648442363,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6622.453829905018,6561.047772558023,600367.3335051923,512767.3069261458,2701.475666847875,4875.149218838941,14275.751684387371,14306.034799730483,2700.0,2699.9375238130083
24.27,3370488.192844768,17404518.828605067,3795.1750528894527,6487.818073978059,2745.056918019984,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6620.751059074886,6560.134264700379,600070.7432124986,512797.24376139685,2656.2192431195185,4794.106688527362,14275.576624456753,14305.737087155992,2700.0,2699.938926299254
24.3,3370489.999101359,17407132.140880585,3731.567940973197,6486.914731164576,2745.0587294489883,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6619.062265899498,6559.224367924045,599775.2520141503,512827.0671448257,2611.7076699008912,4714.384581769843,14275.402261796089,14305.440531001082,2700.0,2699.940306920712
24.33,3370491.7820680146,17409735.710611887,3669.0085902892906,6486.015002021356,2745.060499783255,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6617.387284282129,6558.318078804851,599480.8558998046,512856.7781068858,2567.929087729506,4635.96216816555,14275.228595676814,14305.145151578172,2700.0,2699.9416659717785
24.36,3370493.542065912,17412329.574237246,3607.480166981771,6485.118882377532,2745.0622296658207,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6615.725958060706,6557.4153937749525,599187.55087027,512886.3776665726,2524.8717273188954,4558.818863300898,14275.05562534599,14304.850968804845,2700.0,2699.9430037405045
24.39,3370495.279413883,17414913.768103927,3546.9660707948333,6484.226369575916,2745.063919731125,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6614.078130462207,6556.516310791993,598895.332935504,512915.86691812973,2482.523982443777,4482.934360606379,14274.883350347987,14304.55800584001,2700.0,2699.9443205112743
24.42,3370496.9944306226,17417488.32848169,3487.449959611911,6483.33746297797,2745.065570605185,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6612.443641119171,6555.620829854011,598604.198113871,512945.2470578976,2440.874427126155,4408.288662749452,14274.711770623799,14304.266290208958,2700.0,2699.945616565526
24.45,3370498.687434878,17420053.29156579,3428.915745028882,6482.452164057248,2745.0671829056855,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6610.822325849673,6554.728953094302,598314.142431871,512974.5193893677,2399.911812550995,4334.862076444124,14274.54088652941,14303.975854014267,2700.0,2699.946892181759
24.48,3370500.3587456457,17422608.693480022,3371.347587927248,6481.570476492827,2745.0687572420784,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6609.214016430313,6553.840684876277,598025.1619238702,513003.68532824237,2359.625063981432,4262.635207250599,14274.370698854189,14303.686734146833,2700.0,2699.9481476355386
24.51,3370502.0086823637,17425154.570279732,3314.729894047363,6480.692406262737,2745.0702942156768,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6607.618540369207,6552.956031888328,597737.2526318276,513032.74640749616,2320.00327767358,4191.588954365225,14274.201208839266,14303.398972497012,2700.0,2699.9493831995055
24.54,3370503.6375651057,17427690.95795485,3259.047309561618,6479.817961737406,2745.071794419745,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6606.035720680142,6552.07500323869,597450.4106050244,513061.70428244176,2281.0357177908854,4121.704505400786,14274.032418195904,14303.11261616587,2700.0,2699.950599143376
24.57,3370505.245714774,17430217.89243291,3204.284716647615,6478.947153773088,2745.0732584396,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6604.465375659522,6551.197610550298,597164.6318997899,513090.560735798,2242.7118133180606,4052.963331157331,14273.864329123899,14302.827717676526,2700.0,2699.9517957339544
24.6,3370506.8334291964,17432735.40917282,3150.427240480873,6478.079980890062,2745.074686852308,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6602.907351859612,6550.323852927249,596879.9126170728,513119.3168906756,2205.0211629662795,3985.347194745879,14273.696941396856,14302.544301990081,2700.0,2699.9529732348024
24.63,3370508.400889287,17435243.541570928,3097.460289367236,6477.216371166265,2745.07608022524,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6601.36165341828,6549.453658018055,596596.2490498663,513147.9701239116,2167.9535632702273,3918.838202411006,14273.530240935514,14302.262237153902,2700.0,2699.9541319049636
24.66,3370509.948341245,17437742.324055057,3045.3694640687204,6476.356294980303,2745.0774391191458,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6599.828191071749,6548.586996370066,596313.6373971644,513176.52005246584,2131.4989451432693,3853.418689831897,14273.364221978625,14301.981485193246,2700.0,2699.9552720014526
24.69,3370511.476037137,17440231.79107515,2994.1405816248666,6475.499728209395,2745.078764087276,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6598.306864062324,6547.723844101538,596032.0738572753,513204.96657979954,2095.6473905583757,3789.0712523640395,14273.198879845882,14301.702020230103,2700.0,2699.95639377845
24.72,3370512.9842203814,17442711.976856504,2943.75967789616,6474.646643218811,2745.0800556752324,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6596.797580176964,6546.864173762373,595751.5546506486,513233.3094173246,2060.389134338158,3725.7787485354215,14273.03420916598,14301.42380842774,2700.0,2699.9574974871
24.75,3370514.473125345,17445182.915392656,2894.21300341961,6473.797008586461,2745.081314421056,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6595.300256343093,6546.007954054869,595472.0760205501,513261.5480696644,2025.71456126427,3663.5242951251366,14272.870203822451,14301.146807373847,2700.0,2699.958583375512
24.78,3370515.942976944,17447644.640438292,2845.487019264384,6472.950788827474,2745.08254085531,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6593.814819221618,6545.155149554455,595193.6342337314,513289.6818199024,1991.6142031865181,3602.2912622339113,14272.706856899491,14300.87096546323,2700.0,2699.959651688752
24.81,3370517.393990238,17450097.18550215,2797.5683928873864,6472.107944118786,2745.083735501166,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6592.341205806937,6544.3057204304305,594916.2255811036,513317.7097148214,1958.0787361316095,3542.063268346498,14272.544160627798,14300.596221280219,2700.0,2699.9607026688386
24.84,3370518.82637003,17452540.583839934,2750.4439939888416,6471.268430023728,2745.084898874487,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6590.879364018561,6543.459622166701,594639.8463784063,513345.63055013306,1925.0989774115951,3482.824175386175,14272.382106330406,14300.322502980724,2700.0,2699.961736554742
24.87,3370520.2403104636,17454974.868447214,2704.100890367926,6470.432197216607,2745.086031483917,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6589.429253298789,6542.616805282524,594364.492966883,513373.4428556948,1892.6658827320398,3424.558083761482,14272.220684368505,14300.049727673913,2700.0,2699.962753582377
24.9,3370521.6360228383,17457400.072560947,2658.5263724157917,6469.599209765698,2745.0871338311736,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6587.990806215443,6541.777233873463,594090.1616662634,513401.14586762135,1860.770563341815,3367.2493637448306,14272.059887736883,14299.777842152354,2700.0,2699.9637539856667
24.93,3370523.0138362194,17459816.231473092,2613.708051481594,6468.769511289388,2745.088206411897,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6586.563789487118,6540.940952700887,593816.8486046823,513428.7430473371,1829.4043548833208,3310.882780612756,14271.899725073907,14299.506970323024,2700.0,2699.964738000368
24.96,3370524.3739959267,17462223.37889854,2569.6336516326264,6467.943092417342,2745.0892497142195,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6585.148082461441,6540.107952783372,593544.5500592017,513456.2350343717,1798.5586716639373,3255.443230709994,14271.740194597185,14299.237117938384,2700.0,2699.965705856444
24.99,3370525.71673138,17464621.548198286,2526.291074775193,6467.119935402225,2745.0902642193632,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,6583.743583402364,6539.278216637814,593273.2623411528,513483.6220178081,1768.2250522379893,3200.9158243428656,14271.581292876612,14298.968271961943,2700.0,2699.966657780642
