Time,L,LR,R,CA,LRCA,RAR_retinoids,LR_complx,LRCA_complx
1.71,0.0004983265060630298,1.2310718139023155e-06,0.0034983265060630282,29.99999955757789,4.4242212306712666e-07,1.0,9.228781135102137e-07,4.2856572960039966e-07
1.72,0.0004983172798612009,1.236006279716013e-06,0.0034983172798611992,29.999999553286155,4.4671385908229415e-07,1.0,9.223625426235196e-07,4.29779857934291e-07
1.73,0.0004983080588063892,1.2409235055820407e-06,0.0034983080588063876,29.999999548982327,4.510176880279922e-07,1.0,9.218487081761311e-07,4.3098432690336057e-07
1.74,0.0004982988428812872,1.2458236050662507e-06,0.0034982988428812855,29.9999995446665,4.553335136457052e-07,1.0,9.213365987697892e-07,4.3217920345697117e-07
1.75,0.0004982896320687014,1.2507066909537202e-06,0.0034982896320687,29.999999540338774,4.5966124034410176e-07,1.0,9.20826203084587e-07,4.3336455408312296e-07
1.76,0.0004982804263515507,1.2555728752541307e-06,0.003498280426351549,29.99999953599924,4.640007731944368e-07,1.0,9.203175098784274e-07,4.3454044481163274e-07
1.77,0.0004982712257128661,1.2604222692071087e-06,0.0034982712257128645,29.999999531647994,4.6835201792598573e-07,1.0,9.19810507986489e-07,4.3570694121729026e-07
1.78,0.0004982620301357902,1.265254983287531e-06,0.0034982620301357886,29.99999952728513,4.7271488092150977e-07,1.0,9.193051863206924e-07,4.368641084229933e-07
1.79,0.0004982528396035757,1.270071127210793e-06,0.003498252839603574,29.99999952291074,4.770892692127527e-07,1.0,9.188015338691722e-07,4.380120111028604e-07
1.8,0.0004982436540995853,1.2748708099380394e-06,0.0034982436540995834,29.99999951852492,4.814750904759685e-07,1.0,9.182995396957531e-07,4.3915071348532347e-07
1.81,0.0004982344736072904,1.2796541396813613e-06,0.0034982344736072886,29.999999514127758,4.858722530274797e-07,1.0,9.177991929394262e-07,4.4028027935619787e-07
1.82,0.000498225298110271,1.2844212239089554e-06,0.0034982252981102693,29.999999509719345,4.902806658192667e-07,1.0,9.173004828138326e-07,4.4140077206173167e-07
1.83,0.0004982161275922144,1.2891721693502488e-06,0.0034982161275922126,29.999999505299773,4.947002384345872e-07,1.0,9.168033986067494e-07,4.425122545116343e-07
1.84,0.0004982069620369146,1.2939070820009877e-06,0.0034982069620369126,29.99999950086913,4.991308810836258e-07,1.0,9.163079296795778e-07,4.436147891820841e-07
1.85,0.0004981978014282718,1.298626067128292e-06,0.00349819780142827,29.999999496427506,5.035725045991737e-07,1.0,9.158140654668376e-07,4.447084381187148e-07
1.86,0.0004981886457502912,1.3033292292756744e-06,0.0034981886457502893,29.99999949197499,5.08025020432338e-07,1.0,9.153217954756616e-07,4.4579326293958183e-07
1.87,0.000498179494987083,1.3080166722680247e-06,0.003498179494987081,29.99999948751167,5.124883406482808e-07,1.0,9.148311092852972e-07,4.468693248381083e-07
1.8800000000000001,0.0004981703491228608,1.3126884992165601e-06,0.0034981703491228588,29.99999948303763,5.169623779219876e-07,1.0,9.143419965466085e-07,4.4793668458600997e-07
1.8900000000000001,0.0004981612081419415,1.3173448125237425e-06,0.0034981612081419395,29.99999947855296,5.214470455340645e-07,1.0,9.13854446981583e-07,4.489954025362012e-07
1.9000000000000001,0.0004981520720287446,1.3219857138881595e-06,0.0034981520720287424,29.99999947405775,5.259422573665647e-07,1.0,9.133684503828426e-07,4.5004553862568005e-07
1.9100000000000001,0.0004981429407677911,1.326611304309374e-06,0.003498142940767789,29.999999469552076,5.304479278988441e-07,1.0,9.128839966131557e-07,4.510871523783933e-07
1.92,0.0004981338143437031,1.3312216840927388e-06,0.003498133814343701,29.999999465036034,5.34963972203444e-07,1.0,9.124010756049552e-07,4.5212030290808267e-07
1.93,0.0004981246927412031,1.33581695285418e-06,0.0034981246927412012,29.9999994605097,5.394903059420046e-07,1.0,9.119196773598579e-07,4.5314504892111073e-07
1.94,0.0004981155759451131,1.3403972095249447e-06,0.0034981155759451115,29.99999945597316,5.44026845361204e-07,1.0,9.114397919481876e-07,4.541614487192672e-07
1.95,0.0004981064639403542,1.3449625523563185e-06,0.0034981064639403527,29.999999451426497,5.485735072887273e-07,1.0,9.109614095085032e-07,4.551695602025568e-07
1.96,0.0004980973567119458,1.3495130789243088e-06,0.003498097356711944,29.999999446869793,5.531302091292621e-07,1.0,9.104845202471274e-07,4.56169440871967e-07
1.97,0.0004980882542450045,1.354048886134297e-06,0.003498088254245003,29.999999442303135,5.576968688605223e-07,1.0,9.100091144376797e-07,4.5716114783221684e-07
1.98,0.0004980791565247444,1.358570070225658e-06,0.0034980791565247427,29.9999994377266,5.622734050292991e-07,1.0,9.09535182420614e-07,4.5814473779448713e-07
1.99,0.0004980700635364754,1.363076726776348e-06,0.0034980700635364737,29.999999433140268,5.668597367475388e-07,1.0,9.090627146027577e-07,4.5912026707913216e-07
2.0,0.0004980609752656034,1.367568950707461e-06,0.0034980609752656017,29.99999942854422,5.714557836884489e-07,1.0,9.08591701456854e-07,4.6008779161837134e-07
2.0100000000000002,0.0004980518916976289,1.3720468362877536e-06,0.003498051891697627,29.99999942393854,5.76061466082629e-07,1.0,9.081221335211081e-07,4.610473669589645e-07
2.02,0.000498042812818147,1.3765104771381378e-06,0.003498042812818145,29.999999419323302,5.806767047142302e-07,1.0,9.076540013987374e-07,4.6199904826486595e-07
2.0300000000000002,0.0004980337386128461,1.3809599662361452e-06,0.0034980337386128443,29.999999414698586,5.853014209171407e-07,1.0,9.07187295757521e-07,4.629428903198633e-07
2.04,0.0004980246690675078,1.3853953959203577e-06,0.003498024669067506,29.99999941006447,5.899355365711956e-07,1.0,9.06722007329358e-07,4.6387894753019555e-07
2.05,0.0004980156041680061,1.3898168578948097e-06,0.0034980156041680044,29.999999405421033,5.945789740984166e-07,1.0,9.062581269098239e-07,4.648072739271546e-07
2.06,0.0004980065439003067,1.3942244432333592e-06,0.003498006543900305,29.99999940076835,5.992316564592737e-07,1.0,9.057956453577326e-07,4.6572792316966833e-07
2.07,0.0004979974882504663,1.398618242384028e-06,0.003497997488250465,29.9999993961065,6.03893507148975e-07,1.0,9.053345535947e-07,4.666409485468662e-07
2.08,0.0004979884372046322,1.4029983451733137e-06,0.0034979884372046306,29.999999391435555,6.08564450193782e-07,1.0,9.048748426047132e-07,4.675464029806266e-07
2.09,0.0004979793907490415,1.4073648408104704e-06,0.00349797939074904,29.999999386755594,6.132444101473486e-07,1.0,9.044165034336989e-07,4.6844433902810725e-07
2.1,0.0004979703488700205,1.4117178178917615e-06,0.003497970348870019,29.99999938206669,6.179333120870881e-07,1.0,9.039595271890982e-07,4.693348088842578e-07
2.11,0.0004979613115539841,1.4160573644046812e-06,0.0034979613115539822,29.99999937736892,6.226310816105615e-07,1.0,9.035039050394411e-07,4.702178643843152e-07
2.12,0.0004979522787874353,1.4203835677321492e-06,0.0034979522787874336,29.999999372662355,6.273376448318952e-07,1.0,9.030496282139278e-07,4.7109355700628245e-07
2.13,0.0004979432505569644,1.4246965146566737e-06,0.0034979432505569627,29.999999367947073,6.320529283782184e-07,1.0,9.025966880020095e-07,4.719619378733888e-07
2.14,0.0004979342268492487,1.4289962913644895e-06,0.0034979342268492467,29.999999363223143,6.367768593861301e-07,1.0,9.021450757529735e-07,4.7282305775653483e-07
2.15,0.0004979252076510515,1.433282983449663e-06,0.0034979252076510494,29.999999358490637,6.415093654981859e-07,1.0,9.016947828755313e-07,4.736769670767189e-07
2.16,0.0004979161929492218,1.4375566759181738e-06,0.0034979161929492198,29.99999935374963,6.462503748594127e-07,1.0,9.012458008374091e-07,4.7452371590744897e-07
2.17,0.0004979071827306935,1.4418174531919637e-06,0.0034979071827306914,29.999999349000188,6.509998161138442e-07,1.0,9.007981211649411e-07,4.753633539771355e-07
2.18,0.0004978981769824853,1.4460653991129613e-06,0.003497898176982483,29.999999344242386,6.557576184010833e-07,1.0,9.003517354426661e-07,4.761959306714695e-07
2.19,0.0004978891756916994,1.4503005969470762e-06,0.003497889175691697,29.999999339476293,6.605237113528856e-07,1.0,8.999066353129267e-07,4.77021495035784e-07
2.2,0.0004978801788455214,1.4545231293881678e-06,0.003497880178845519,29.99999933470198,6.652980250897685e-07,1.0,8.994628124754701e-07,4.778400957773977e-07
2.21,0.0004978711864312197,1.4587330785619854e-06,0.0034978711864312173,29.999999329919515,6.700804902176415e-07,1.0,8.990202586870544e-07,4.786517812679455e-07
2.22,0.0004978621984361449,1.462930526030082e-06,0.0034978621984361425,29.999999325128968,6.748710378244625e-07,1.0,8.985789657610544e-07,4.794565995456899e-07
2.23,0.0004978532148477288,1.4671155527936997e-06,0.0034978532148477264,29.999999320330407,6.796695994769141e-07,1.0,8.981389255670725e-07,4.802545983178175e-07
2.24,0.0004978442356534847,1.4712882392976313e-06,0.0034978442356534824,29.999999315523898,6.844761072171055e-07,1.0,8.977001300305501e-07,4.810458249627211e-07
2.25,0.0004978352608410061,1.475448665434051e-06,0.0034978352608410037,29.999999310709512,6.892904935592944e-07,1.0,8.972625711323848e-07,4.818303265322643e-07
2.2600000000000002,0.0004978262903979665,1.4795969105463231e-06,0.0034978262903979642,29.999999305887314,6.941126914866349e-07,1.0,8.968262409085468e-07,4.826081497540309e-07
2.27,0.0004978173243121187,1.4837330534327816e-06,0.0034978173243121165,29.999999301057372,6.989426344479439e-07,1.0,8.963911314497012e-07,4.833793410335595e-07
2.2800000000000002,0.0004978083625712945,1.4878571723504843e-06,0.0034978083625712923,29.999999296219748,7.037802563544937e-07,1.0,8.959572349008289e-07,4.841439464565618e-07
2.29,0.0004977994051634036,1.4919693450189417e-06,0.0034977994051634013,29.999999291374515,7.086254915768228e-07,1.0,8.955245434608547e-07,4.849020117911259e-07
2.3000000000000003,0.000497790452076434,1.4960696486238203e-06,0.0034977904520764316,29.99999928652173,7.134782749415724e-07,1.0,8.95093049382275e-07,4.856535824899055e-07
2.31,0.0004977815032984504,1.5001581598206186e-06,0.003497781503298448,29.999999281661466,7.183385417283414e-07,1.0,8.946627449707874e-07,4.863987036922917e-07
2.32,0.0004977725588175945,1.5042349547383206e-06,0.003497772558817592,29.99999927679378,7.23206227666566e-07,1.0,8.942336225849266e-07,4.871374202265724e-07
2.33,0.0004977636186220839,1.508300108983022e-06,0.0034977636186220816,29.99999927191874,7.280812689324183e-07,1.0,8.93805674635699e-07,4.87869776612075e-07
2.34,0.0004977546827002121,1.5123536976415317e-06,0.00349775468270021,29.999999267036404,7.329636021457276e-07,1.0,8.93378893586221e-07,4.885958170612949e-07
2.35,0.0004977457510403475,1.51639579528495e-06,0.003497745751040345,29.999999262146844,7.378531643669232e-07,1.0,8.929532719513615e-07,4.893155854820105e-07
2.36,0.0004977368236309331,1.520426475972219e-06,0.003497736823630931,29.999999257250114,7.42749893093997e-07,1.0,8.925288022973833e-07,4.900291254793803e-07
2.37,0.0004977279004604862,1.5244458132536527e-06,0.003497727900460484,29.99999925234628,7.476537262594886e-07,1.0,8.921054772415913e-07,4.907364803580303e-07
2.38,0.0004977189815175974,1.5284538801744393e-06,0.003497718981517595,29.999999247435404,7.525646022274889e-07,1.0,8.916832894519792e-07,4.914376931241228e-07
2.39,0.0004977100667909306,1.5324507492781213e-06,0.003497710066790928,29.999999242517546,7.574824597906679e-07,1.0,8.912622316468817e-07,4.921328064874136e-07
2.4,0.000497701156269222,1.5364364926100501e-06,0.0034977011562692195,29.999999237592768,7.624072381673185e-07,1.0,8.90842296594626e-07,4.928218628632933e-07
2.41,0.0004976922499412801,1.5404111817208194e-06,0.0034976922499412775,29.99999923266113,7.67338876998425e-07,1.0,8.904234771131896e-07,4.935049043748159e-07
2.42,0.0004976833477959849,1.5443748876696713e-06,0.0034976833477959822,29.99999922772269,7.722773163447482e-07,1.0,8.900057660698564e-07,4.941819728547127e-07
2.43,0.0004976744498222875,1.5483276810278824e-06,0.003497674449822285,29.999999222777507,7.772224966839338e-07,1.0,8.895891563808784e-07,4.948531098473925e-07
2.44,0.0004976655560092096,1.5522696318821243e-06,0.003497665556009207,29.999999217825646,7.821743589076372e-07,1.0,8.891736410111374e-07,4.955183566109279e-07
2.45,0.0004976566663458428,1.5562008098378019e-06,0.0034976566663458405,29.99999921286716,7.871328443186722e-07,1.0,8.887592129738107e-07,4.961777541190276e-07
2.46,0.0004976477808213488,1.560121284022368e-06,0.0034976477808213464,29.99999920790211,7.920978946281751e-07,1.0,8.883458653300381e-07,4.968313430629967e-07
2.47,0.0004976388994249579,1.5640311230886173e-06,0.0034976388994249555,29.999999202930553,7.97069451952792e-07,1.0,8.879335911885918e-07,4.97479163853681e-07
2.48,0.0004976300221459695,1.567930395217954e-06,0.003497630022145967,29.999999197952548,8.020474588118827e-07,1.0,8.875223837055479e-07,4.981212566234e-07
2.49,0.0004976211489737509,1.5718191681236397e-06,0.0034976211489737485,29.999999192968147,8.070318581247462e-07,1.0,8.871122360839606e-07,4.987576612278656e-07
2.5,0.0004976122798977374,1.5756975090540178e-06,0.003497612279897735,29.999999187977412,8.120225932078627e-07,1.0,8.867031415735392e-07,4.993884172480874e-07
2.5100000000000002,0.0004976034149074314,1.579565484795717e-06,0.003497603414907429,29.999999182980396,8.170196077721576e-07,1.0,8.862950934703263e-07,5.000135639922661e-07
2.52,0.0004975945539924022,1.5834231616768302e-06,0.0034975945539924,29.99999917797716,8.220228459202816e-07,1.0,8.858880851163788e-07,5.006331404976723e-07
2.5300000000000002,0.0004975856971422852,1.5872706055700744e-06,0.003497585697142283,29.99999917296775,8.270322521439118e-07,1.0,8.854821098994496e-07,5.012471855325132e-07
2.54,0.0004975768443467823,1.5911078818959262e-06,0.0034975768443467796,29.999999167952232,8.320477713210691e-07,1.0,8.850771612526758e-07,5.018557375977865e-07
2.5500000000000003,0.00049756799559566,1.5949350556257384e-06,0.0034975679955956576,29.999999162930656,8.370693487134566e-07,1.0,8.846732326542631e-07,5.024588349291215e-07
2.56,0.0004975591508787505,1.598752191284832e-06,0.003497559150878748,29.999999157903076,8.420969299638138e-07,1.0,8.84270317627177e-07,5.030565154986064e-07
2.57,0.0004975503101859503,1.6025593529555695e-06,0.003497550310185948,29.999999152869545,8.471304610932918e-07,1.0,8.83868409738834e-07,5.036488170166051e-07
2.58,0.0004975414735072199,1.606356604280407e-06,0.0034975414735072177,29.999999147830117,8.521698884988439e-07,1.0,8.834675026007958e-07,5.042357769335601e-07
2.59,0.0004975326408325836,1.610144008464922e-06,0.0034975326408325813,29.999999142784848,8.572151589506351e-07,1.0,8.830675898684642e-07,5.048174324417825e-07
2.6,0.0004975238121521288,1.6139216282808251e-06,0.0034975238121521266,29.999999137733788,8.622662195894712e-07,1.0,8.826686652407805e-07,5.053938204772311e-07
2.61,0.0004975149874560059,1.6176895260689471e-06,0.003497514987456004,29.99999913267699,8.673230179242423e-07,1.0,8.82270722459925e-07,5.059649777212784e-07
2.62,0.0004975061667344275,1.621447763742208e-06,0.0034975061667344254,29.999999127614505,8.723855018293876e-07,1.0,8.818737553110184e-07,5.065309406024647e-07
2.63,0.0004974973499776681,1.6251964027885627e-06,0.0034974973499776662,29.999999122546388,8.774536195423737e-07,1.0,8.814777576218272e-07,5.070917452982392e-07
2.64,0.000497488537176064,1.6289355042739311e-06,0.003497488537176062,29.999999117472687,8.825273196611946e-07,1.0,8.810827232624694e-07,5.076474277366911e-07
2.65,0.0004974797283200122,1.6326651288451025e-06,0.00349747972832001,29.999999112393454,8.876065511418844e-07,1.0,8.806886461451229e-07,5.081980235982667e-07
2.66,0.0004974709233999705,1.6363853367326243e-06,0.0034974709233999684,29.999999107308742,8.926912632960516e-07,1.0,8.802955202237353e-07,5.087435683174755e-07
2.67,0.0004974621224064571,1.640096187753668e-06,0.003497462122406455,29.9999991022186,8.977814057884262e-07,1.0,8.799033394937376e-07,5.092840970845853e-07
2.68,0.0004974533253300499,1.6437977413148775e-06,0.003497453325330048,29.999999097123077,9.028769286344277e-07,1.0,8.795120979917562e-07,5.098196448473044e-07
2.69,0.0004974445321613862,1.6474900564151963e-06,0.003497444532161384,29.99999909202222,9.079777821977459e-07,1.0,8.791217897953311e-07,5.103502463124522e-07
2.7,0.0004974357428911626,1.6511731916486767e-06,0.0034974357428911606,29.999999086916088,9.130839171879421e-07,1.0,8.787324090226341e-07,5.108759359476203e-07
2.71,0.0004974269575101339,1.6548472052072671e-06,0.003497426957510132,29.99999908180472,9.181952846580634e-07,1.0,8.783439498321869e-07,5.11396747982819e-07
2.72,0.0004974181760091134,1.6585121548835832e-06,0.0034974181760091113,29.99999907668817,9.233118360022769e-07,1.0,8.779564064225852e-07,5.11912716412115e-07
2.73,0.0004974093983789722,1.6621680980736578e-06,0.00349740939837897,29.99999907156648,9.284335229535165e-07,1.0,8.77569773032222e-07,5.124238749952569e-07
2.74,0.0004974006246106385,1.6658150917796737e-06,0.003497400624610636,29.999999066439706,9.335602975811494e-07,1.0,8.771840439390131e-07,5.129302572592894e-07
2.75,0.000497391854695098,1.6694531926126745e-06,0.003497391854695096,29.999999061307893,9.386921122886559e-07,1.0,8.76799213460126e-07,5.134318965001567e-07
2.7600000000000002,0.0004973830886233928,1.6730824567952612e-06,0.0034973830886233905,29.999999056171085,9.438289198113275e-07,1.0,8.764152759517077e-07,5.139288257842939e-07
2.77,0.0004973743263866212,1.6767029401642656e-06,0.003497374326386619,29.99999905102933,9.489706732139782e-07,1.0,8.760322258086178e-07,5.144210779502092e-07
2.7800000000000002,0.0004973655679759373,1.6803146981734097e-06,0.003497365567975935,29.999999045882678,9.54117325888675e-07,1.0,8.756500574641614e-07,5.149086856100541e-07
2.79,0.0004973568133825509,1.6839177858959422e-06,0.003497356813382549,29.999999040731172,9.592688315524802e-07,1.0,8.752687653898243e-07,5.153916811511819e-07
2.8000000000000003,0.0004973480625977268,1.6875122580272615e-06,0.0034973480625977247,29.99999903557486,9.64425144245213e-07,1.0,8.748883440950089e-07,5.158700967376978e-07
2.81,0.0004973393156127846,1.6910981688875166e-06,0.0034973393156127824,29.999999030413786,9.69586218327223e-07,1.0,8.745087881267756e-07,5.163439643119959e-07
2.82,0.0004973305724190979,1.6946755724241928e-06,0.0034973305724190955,29.999999025247995,9.74752008477182e-07,1.0,8.741300920695807e-07,5.168133155962868e-07
2.83,0.0004973218330080948,1.6982445222146786e-06,0.0034973218330080925,29.999999020077535,9.799224696898897e-07,1.0,8.737522505450207e-07,5.172781820941157e-07
2.84,0.0004973130973712564,1.7018050714688141e-06,0.003497313097371254,29.999999014902446,9.850975572740931e-07,1.0,8.733752582115751e-07,5.177385950918671e-07
2.85,0.0004973043655001176,1.7053572730314242e-06,0.003497304365500115,29.999999009722778,9.902772268503248e-07,1.0,8.729991097643533e-07,5.181945856602627e-07
2.86,0.0004972956373862658,1.708901179384831e-06,0.0034972956373862632,29.99999900453857,9.95461434348751e-07,1.0,8.726237999348417e-07,5.186461846558459e-07
2.87,0.0004972869130213409,1.712436842651352e-06,0.0034972869130213383,29.999998999349867,1.00065013600704e-06,1.0,8.722493234906545e-07,5.190934227224577e-07
2.88,0.0004972781923970353,1.7159643145957792e-06,0.0034972781923970327,29.999998994156716,1.0058432883682402e-06,1.0,8.718756752352827e-07,5.195363302927026e-07
2.89,0.0004972694755050928,1.7194836466278424e-06,0.00349726947550509,29.999998988959156,1.011040848278677e-06,1.0,8.715028500078481e-07,5.199749375894037e-07
2.9,0.0004972607623373089,1.7229948898046538e-06,0.003497260762337306,29.99999898375723,1.0162427728858593e-06,1.0,8.711308426828585e-07,5.204092746270474e-07
2.91,0.0004972520528855298,1.726498094833138e-06,0.003497252052885527,29.999998978550984,1.0214490196364071e-06,1.0,8.707596481699632e-07,5.208393712132196e-07
2.92,0.000497243347141653,1.7299933120724432e-06,0.0034972433471416498,29.999998973340457,1.0266595462739866e-06,1.0,8.703892614137109e-07,5.212652569500308e-07
2.93,0.0004972346450976258,1.733480591536337e-06,0.0034972346450976226,29.99999896812569,1.0318743108372641e-06,1.0,8.700196773933087e-07,5.216869612355315e-07
2.94,0.0004972259467454459,1.736959982895585e-06,0.0034972259467454425,29.99999896290673,1.0370932716578715e-06,1.0,8.69650891122386e-07,5.221045132651184e-07
2.95,0.0004972172520771607,1.7404315354803145e-06,0.0034972172520771573,29.999998957683616,1.0423163873583875e-06,1.0,8.692828976487544e-07,5.225179420329304e-07
2.96,0.0004972085610848667,1.7438952982823589e-06,0.0034972085610848634,29.999998952456387,1.0475436168503317e-06,1.0,8.689156920541734e-07,5.229272763332351e-07
2.97,0.0004971998737607097,1.74735131995759e-06,0.0034971998737607065,29.999998947225084,1.052774919332173e-06,1.0,8.685492694541168e-07,5.233325447618063e-07
2.98,0.0004971911900968838,1.7507996488282297e-06,0.0034971911900968807,29.999998941989748,1.0580102542873506e-06,1.0,8.681836249975402e-07,5.237337757172907e-07
2.99,0.0004971825100856319,1.7542403328851508e-06,0.003497182510085629,29.99999893675042,1.063249581482311e-06,1.0,8.678187538666511e-07,5.24130997402567e-07
3.0,0.0004971738337192446,1.7576734197901565e-06,0.0034971738337192418,29.99999893150714,1.0684928609645553e-06,1.0,8.674546512766784e-07,5.245242378260936e-07
3.0100000000000002,0.0004971651609900604,1.76109895687825e-06,0.0034971651609900577,29.99999892625995,1.073740053060704e-06,1.0,8.670913124756464e-07,5.249135248032494e-07
3.02,0.0004971564918904649,1.764516991159882e-06,0.0034971564918904624,29.999998921008885,1.0789911183745702e-06,1.0,8.66728732744148e-07,5.252988859576622e-07
3.0300000000000002,0.0004971478264128909,1.7679275693231899e-06,0.0034971478264128886,29.999998915753984,1.084246017785251e-06,1.0,8.663669073951211e-07,5.256803487225317e-07
3.04,0.0004971391645498178,1.7713307377362142e-06,0.0034971391645498154,29.99999891049529,1.089504712445228e-06,1.0,8.660058317736245e-07,5.260579403419398e-07
3.0500000000000003,0.0004971305062937717,1.7747265424491065e-06,0.0034971305062937693,29.99999890523284,1.0947671637784844e-06,1.0,8.656455012566187e-07,5.264316878721551e-07
3.06,0.0004971218516373244,1.7781150291963161e-06,0.003497121851637322,29.99999889996667,1.1000333334786312e-06,1.0,8.652859112527446e-07,5.268016181829254e-07
3.0700000000000003,0.0004971132005730935,1.7814962433987677e-06,0.003497113200573091,29.99999889469682,1.1053031835070511e-06,1.0,8.649270572021055e-07,5.271677579587637e-07
3.08,0.0004971045530937422,1.7848702301660175e-06,0.00349710455309374,29.999998889423328,1.1105766760910498e-06,1.0,8.645689345760509e-07,5.27530133700224e-07
3.09,0.0004970959091919789,1.7882370342984006e-06,0.003497095909191977,29.99999888414623,1.1158537737220248e-06,1.0,8.642115388769613e-07,5.278887717251687e-07
3.1,0.0004970872688605565,1.7915967002891593e-06,0.0034970872688605543,29.999998878865565,1.121134439153644e-06,1.0,8.638548656380335e-07,5.282436981700275e-07
3.11,0.0004970786320922727,1.7949492723265587e-06,0.0034970786320922707,29.99999887358137,1.1264186354000368e-06,1.0,8.634989104230694e-07,5.28594938991047e-07
3.12,0.0004970699988799693,1.7982947942959876e-06,0.0034970699988799672,29.999998868293677,1.1317063257340005e-06,1.0,8.631436688262651e-07,5.289425199655325e-07
3.13,0.000497061369216532,1.801633309782044e-06,0.00349706136921653,29.999998863002528,1.1369974736852146e-06,1.0,8.627891364720009e-07,5.292864666930803e-07
3.14,0.0004970527430948902,1.8049648620706075e-06,0.003497052743094888,29.999998857707958,1.1422920430384728e-06,1.0,8.624353090146338e-07,5.296268045968026e-07
3.15,0.0004970441205080164,1.8082894941508965e-06,0.0034970441205080145,29.999998852410002,1.1475899978319209e-06,1.0,8.620821821382918e-07,5.299635589245433e-07
3.16,0.0004970355014489264,1.8116072487175116e-06,0.0034970355014489244,29.999998847108696,1.152891302355313e-06,1.0,8.617297515566673e-07,5.302967547500848e-07
3.17,0.0004970268859106785,1.8149181681724646e-06,0.0034970268859106763,29.99999884180408,1.1581959211482747e-06,1.0,8.613780130128142e-07,5.306264169743487e-07
3.18,0.0004970182738863734,1.8182222946271942e-06,0.0034970182738863712,29.999998836496182,1.1635038189985826e-06,1.0,8.610269622789462e-07,5.309525703265849e-07
3.19,0.0004970096653691542,1.8215196699045665e-06,0.003497009665369152,29.99999883118504,1.1688149609404516e-06,1.0,8.606765951562353e-07,5.312752393655555e-07
3.2,0.0004970010603522055,1.8248103355408642e-06,0.0034970010603522033,29.999998825870687,1.1741293122528371e-06,1.0,8.603269074746128e-07,5.315944484807093e-07
3.21,0.0004969924588287537,1.8280943327877585e-06,0.0034969924588287515,29.99999882055316,1.1794468384577465e-06,1.0,8.599778950925703e-07,5.319102218933481e-07
3.22,0.0004969838607920663,1.8313717026142713e-06,0.0034969838607920643,29.99999881523249,1.1847675053185657e-06,1.0,8.596295538969644e-07,5.322225836577851e-07
3.23,0.0004969752662354521,1.8346424857087201e-06,0.00349697526623545,29.999998809908718,1.1900912788383921e-06,1.0,8.592818798028201e-07,5.325315576624956e-07
3.24,0.0004969666751522601,1.8379067224806535e-06,0.003496966675152258,29.99999880458187,1.1954181252583845e-06,1.0,8.589348687531374e-07,5.328371676312594e-07
3.25,0.0004969580875358803,1.841164453062769e-06,0.0034969580875358784,29.999998799251987,1.20074801105612e-06,1.0,8.585885167186988e-07,5.331394371242951e-07
3.2600000000000002,0.0004969495033797424,1.8444157173128216e-06,0.0034969495033797403,29.999998793919094,1.2060809029439654e-06,1.0,8.58242819697877e-07,5.334383895393879e-07
3.27,0.0004969409226773162,1.8476605548155165e-06,0.003496940922677314,29.99999878858323,1.2114167678674576e-06,1.0,8.578977737164462e-07,5.337340481130077e-07
3.2800000000000002,0.0004969323454221111,1.8508990048843906e-06,0.003496932345422109,29.999998783244425,1.2167555730036965e-06,1.0,8.575533748273924e-07,5.340264359214212e-07
3.29,0.0004969237716076758,1.8541311065636792e-06,0.0034969237716076735,29.999998777902714,1.2220972857597472e-06,1.0,8.572096191107262e-07,5.343155758817955e-07
3.3000000000000003,0.000496915201227598,1.8573568986301715e-06,0.0034969152012275955,29.999998772558126,1.2274418737710571e-06,1.0,8.568665026732969e-07,5.346014907532938e-07
3.31,0.0004969066342755043,1.8605764195950526e-06,0.0034969066342755016,29.999998767210695,1.2327893048998787e-06,1.0,8.565240216486075e-07,5.348842031381644e-07
3.3200000000000003,0.0004968980707450597,1.8637897077057325e-06,0.003496898070745057,29.999998761860454,1.2381395472337072e-06,1.0,8.561821721966308e-07,5.351637354828217e-07
3.33,0.0004968895106299678,1.8669968009476631e-06,0.003496889510629965,29.99999875650743,1.2434925690837272e-06,1.0,8.558409505036283e-07,5.3544011007892e-07
3.34,0.0004968809539239698,1.8701977370461424e-06,0.003496880953923967,29.99999875115166,1.2488483389832706e-06,1.0,8.555003527819672e-07,5.35713349064419e-07
3.35,0.0004968724006208447,1.8733925534681065e-06,0.0034968724006208423,29.999998745793174,1.254206825686285e-06,1.0,8.551603752699419e-07,5.359834744246435e-07
3.36,0.0004968638507144095,1.8765812874239088e-06,0.003496863850714407,29.999998740432,1.259567998165812e-06,1.0,8.548210142315961e-07,5.36250507993335e-07
3.37,0.0004968553041985177,1.879763975869087e-06,0.0034968553041985154,29.999998735068175,1.2649318256124773e-06,1.0,8.544822659565433e-07,5.365144714536954e-07
3.38,0.0004968467610670601,1.882940655506119e-06,0.003496846761067058,29.999998729701723,1.2702982774329903e-06,1.0,8.541441267597925e-07,5.367753863394241e-07
3.39,0.0004968382213139643,1.8861113627861645e-06,0.0034968382213139623,29.999998724332677,1.2756673232486542e-06,1.0,8.538065929815728e-07,5.370332740357493e-07
3.4,0.0004968296849331944,1.8892761339107972e-06,0.0034968296849331925,29.999998718961066,1.281038932893886e-06,1.0,8.534696609871602e-07,5.372881557804496e-07
3.41,0.0004968211519187506,1.8924350048337233e-06,0.0034968211519187486,29.999998713586923,1.2864130764147483e-06,1.0,8.531333271667027e-07,5.375400526648702e-07
