Time,C,B,z,Tumour,y1,y2,C_bar,B_bar,alpha1,beta1,alpha2,beta2,k1,k2,g11,g21,g12,g22,gamma,gammaT,LT,r11,r21,r12,r22,V1,V2,v1,v2,Compartment
2.37,13.220328704081302,406.7864990573397,98.60593916579097,1.0557477127806203,8.226518742507697,90.88501038492103,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.38,13.219341597568917,407.22723479529355,98.60036849344566,1.0559879653269473,8.22553163599531,91.32574612287488,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.39,13.218340610836073,407.6678402125355,98.5948013872489,1.0562282605302018,8.224530649262466,91.76635154011683,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.4,13.217325771427952,408.10831475581836,98.58923785739746,1.0564685983952202,8.223515809854344,92.20682608339968,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.41,13.216297106888245,408.54865787202493,98.58367791408553,1.0567089789268385,8.222487145314638,92.64716919960625,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.42,13.215254644759144,408.98886900816797,98.57812156750471,1.0569494021298926,8.221444683185538,93.08738033574929,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.43,13.214198412581345,409.4289476113904,98.57256882784415,1.0571898680092187,8.22038845100774,93.52745893897173,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.44,13.213128437894053,409.8688931289649,98.56701970529038,1.0574303765696529,8.219318476320446,93.9674044565462,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.45,13.21204474823497,410.30870500829434,98.56147421002741,1.0576709278160312,8.218234786661363,94.40721633587566,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.46,13.210947371140305,410.7483826969115,98.55593235223672,1.0579115217531896,8.2171374095667,94.84689402449283,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.47,13.209836334144777,411.18792564247923,98.5503941420972,1.0581521583859645,8.216026372571172,95.28643697006055,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.48,13.208711664781598,411.62733329279024,98.54485958978523,1.058392837719192,8.214901703207993,95.72584462037156,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.49,13.207573390582494,412.0666050957674,98.53932870547465,1.058633559757708,8.213763429008889,96.1651164233487,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.5,13.206421539077692,412.50574049946346,98.5338014993367,1.0588743245063486,8.212611577504084,96.60425182704478,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.5100000000000002,13.205256137795919,412.94473895206124,98.52827798154016,1.0591151319699499,8.211446176222314,97.04325027964256,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.52,13.204077214264412,413.3835999018736,98.52275816225118,1.0593559821533483,8.210267252690805,97.48211122945492,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.5300000000000002,13.202884796008911,413.8223227973432,98.5172420516334,1.0595968750613798,8.209074834435306,97.92083412492451,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.54,13.201678910553657,414.26090708704294,98.51172965984794,1.0598378106988802,8.20786894898005,98.35941841462426,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.5500000000000003,13.200459585421397,414.6993522196756,98.50622099705333,1.0600787890706862,8.206649623847792,98.7978635472569,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.56,13.199226848133383,415.1376576440739,98.50071607340558,1.0603198101816336,8.205416886559778,99.23616897165522,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.57,13.197980667644288,415.5758264112004,98.49521482650539,1.060560874036814,8.20417070607068,99.67433773878173,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.58,13.1967209781367,416.01386371068514,98.48971715087576,1.0608019806414708,8.202911016563093,100.11237503826646,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.59,13.195447940802763,416.4517607701513,98.4842232222674,1.061043129999857,8.201637979229158,100.5502720977326,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.6,13.19416158246573,416.8895170815137,98.47873304996882,1.061284322116812,8.200351620892125,100.98802840909502,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.61,13.19286192993759,417.32713213741744,98.47324664325393,1.0615255569971747,8.199051968363985,101.42564346499876,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.62,13.191549010019088,417.7646054312379,98.46776401138195,1.0617668346457845,8.19773904844548,101.86311675881922,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.63,13.190222849499698,418.2019364570809,98.46228516359749,1.0620081550674807,8.19641288792609,102.3004477846622,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.64,13.188883475157645,418.63912470978255,98.45681010913052,1.0622495182671026,8.195073513584038,102.73763603736387,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.65,13.187530913759899,419.0761696849093,98.45133885719636,1.0624909242494898,8.193720952186293,103.17468101249062,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.66,13.186165192062168,419.51307087875796,98.44587141699571,1.0627323730194818,8.192355230488563,103.61158220633928,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.67,13.184786336808905,419.9498277883556,98.44040779771463,1.0629738645819178,8.190976375235298,104.04833911593693,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.68,13.18339437473331,420.3864399114598,98.43494800852451,1.0632153989416375,8.189584413159704,104.4849512390411,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.69,13.18198933255732,420.8229067465582,98.42949205858216,1.0634569761034807,8.188179370983715,104.92141807413952,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.7,13.180571236991621,421.25922779286907,98.42403995702968,1.0636985960722867,8.186761275418014,105.35773912045039,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.71,13.179140114735636,421.6954025503408,98.4185917129946,1.0639402588528954,8.185330153162031,105.79391387792214,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.72,13.177695992477537,422.1314305196523,98.41314733558976,1.0641819644501467,8.183886030903931,106.22994184723365,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.73,13.176238896894237,422.5673112022127,98.40770683391338,1.0644237128688803,8.18242893532063,106.66582252979401,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.74,13.174768854651392,423.0030441001615,98.40227021704906,1.0646655041139357,8.180958893077786,107.10155542774282,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.75,13.173285892403399,423.4386287163685,98.39683749406576,1.064907338190153,8.179475930829792,107.53714004394982,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.7600000000000002,13.171790036793405,423.87406455443386,98.39140867401777,1.0651492151023725,8.1779800752198,107.97257588201518,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.77,13.170281314453293,424.30935111868814,98.38598376594474,1.0653911348554337,8.176471352879688,108.40786244626946,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.7800000000000002,13.168759752003693,424.7444879141922,98.38056277887175,1.0656330974541768,8.174949790430087,108.8429992417735,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.79,13.167225376053976,425.1794744467371,98.37514572180915,1.065875102903442,8.17341541448037,109.27798577431844,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.8000000000000003,13.16567821320226,425.61431022284455,98.36973260375271,1.0661171512080692,8.171868251628652,109.71282155042587,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.81,13.1641182900354,426.04899474976634,98.36432343368355,1.0663592423728987,8.170308328461793,110.14750607734766,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.82,13.162545633129001,426.4835275354846,98.35891822056816,1.0666013764027706,8.168735671555396,110.58203886306592,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.83,13.16096026904741,426.91790808871195,98.35351697335835,1.0668435533025253,8.167150307473804,111.01641941629327,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.84,13.159362224343711,427.35213591889124,98.34811970099136,1.0670857730770031,8.165552262770106,111.45064724647256,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.85,13.157751525559737,427.78621053619565,98.34272641238974,1.0673280357310444,8.163941563986132,111.88472186377697,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.86,13.156128199226066,428.2201314515288,98.3373371164614,1.0675703412694895,8.16231823765246,112.31864277911012,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.87,13.154492271862011,428.6538981765246,98.33195182209964,1.067812689697179,8.160682310288404,112.75240950410591,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.88,13.15284376997564,429.08751022354716,98.3265705381831,1.068055081018953,8.159033808402032,113.18602155112848,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.89,13.151182720063751,429.52096710569117,98.32119327357582,1.0682975152396526,8.157372758490144,113.61947843327249,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.9,13.149509148611894,429.95426833678147,98.31582003712715,1.0685399923641181,8.155699187038287,114.05277966436279,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.91,13.147823082094364,430.3874134313734,98.31045083767182,1.0687825123971901,8.154013120520759,114.4859247589547,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.92,13.146124546974189,430.8204019047524,98.30508568402995,1.0690250753437096,8.152314585400582,114.9189132323337,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.93,13.14441356970315,431.2532332729345,98.29972458500697,1.069267681208517,8.150603608129543,115.35174460051581,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.94,13.14269017672177,431.68590705266587,98.29436754939373,1.069510329996453,8.148880215148164,115.78441838024719,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.95,13.140954394459309,432.1184227614232,98.28901458596638,1.069753021712359,8.147144432885703,116.2169340890045,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.96,13.139206249333773,432.55077991741337,98.28366570348649,1.0699957563610751,8.145396287760168,116.64929124499469,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.97,13.137445767751919,432.9829780395737,98.27832091070096,1.070238533947443,8.143635806178313,117.08148936715503,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.98,13.135672976109234,433.41501664757175,98.27298021634205,1.0704813544763032,8.141863014535627,117.51352797515307,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
2.99,13.133887900789958,433.8468952618055,98.26764362912739,1.070724217952497,8.14007793921635,117.94540658938683,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.0,13.132090421003069,434.27862100206886,98.26231101013177,1.0709671243809293,8.138280459429463,118.37713232965018,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.0100000000000002,13.130280696661714,434.7101864944267,98.25698250201621,1.071210073766383,8.136470735088107,118.80869782200801,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.02,13.128458754469042,435.14159124325755,98.25165811380823,1.0714530661136996,8.134648792895437,119.24010257083887,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.0300000000000002,13.126624620269906,435.5728347974063,98.24633785367102,1.07169610142772,8.1328146586963,119.67134612498762,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.04,13.124778319890405,436.00391670683524,98.24102172974555,1.0719391797132858,8.1309683583168,120.10242803441656,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.0500000000000003,13.122919879137887,436.43483652262427,98.23570975015068,1.0721823009752387,8.129109917564282,120.53334785020559,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.06,13.121049323800944,436.8655937969704,98.23040192298308,1.0724254652184202,8.12723936222734,120.96410512455174,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.0700000000000003,13.119166679649416,437.2961880831883,98.22509825631727,1.072668672447672,8.12535671807581,121.39469941076965,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.08,13.11727197243439,437.72661893571,98.21979875820566,1.0729119226678356,8.123462010860784,121.82513026329133,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.09,13.115365227888196,438.15688591008484,98.21450343667841,1.0731552158837527,8.12155526631459,122.25539723766616,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.1,13.113446471724417,438.5869885629797,98.2092122997436,1.0733985521002654,8.119636510150812,122.685499890561,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.11,13.111515729637878,439.01692645217884,98.20392535538711,1.0736419313222152,8.117705768064273,123.11543777976016,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.12,13.109573027304652,439.4466991365839,98.19864261157268,1.0738853535544441,8.115763065731045,123.54521046416522,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.13,13.10761839038206,439.8763061762139,98.19336407624189,1.0741288188017943,8.113808428808454,123.97481750379524,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.14,13.105651844508664,440.3057471322055,98.18808975731415,1.0743723270691072,8.111841882935057,124.40425845978683,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.15,13.103673415304282,440.73502156681246,98.18281966268671,1.0746158783612254,8.109863453730675,124.83353289439378,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.16,13.10168312836997,441.1641290434062,98.17755380023469,1.0748594726829908,8.107873166796363,125.26264037098753,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.17,13.099681009288037,441.5930691264754,98.17229217781103,1.0751031100392452,8.10587104771443,125.69158045405675,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.18,13.097667083622033,442.0218413816263,98.1670348032465,1.0753467904348313,8.103857122048428,126.12035270920762,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
3.19,13.09564137691676,442.45044537558243,98.16178168434973,1.075590513874591,8.101831415343153,126.54895670316375,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,0.0,0.0,0.001,0.008,1.0
