ATIII,II,IIa,IIa_ATIII,IX,IXa,IXa_ATIII,IXa_VIIIa,IXa_VIIIa_X,TF,TFPI,TF_VII,TF_VIIa,TF_VIIa_ATIII,TF_VIIa_IX,TF_VIIa_X,TF_VIIa_Xa,TF_VIIa_Xa_TFPI,V,VII,VIII,VIIIa,VIIIa1_L,VIIIa2,VIIa,Va,X,Xa,Xa_ATIII,Xa_TFPI,Xa_Va,Xa_Va_II,mIIa,mIIa_ATIII,Time
3.3995607079943857e-06,1.392927234804146e-06,8.754169843172624e-10,1.3468049874930053e-10,9e-08,2.0745512702066575e-10,2.076634390906536e-12,1.6271567201820543e-13,3.0552291670444375e-13,0.0,2.499280637470431e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7231646849807173e-08,9.9571822001955e-09,6.260893272319932e-10,7.208573705861686e-11,1.3566971108153586e-12,1.3566971108153586e-12,1.4281779980450339e-10,2.686173898696571e-09,1.599934665874658e-07,1.569626614239927e-11,1.632998210132223e-12,7.193625295693365e-13,4.4757183730036765e-11,3.742207892334508e-11,6.7243440304818e-09,3.0090160322210946e-10,5.97
3.399558866747853e-06,1.392903423371059e-06,8.752525840016102e-10,1.3489177721819484e-10,9e-08,2.0745018763086212e-10,2.080090104695896e-12,1.6322420508849533e-13,3.0649805964841914e-13,0.0,2.4992802875765853e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7225149515491267e-08,9.957159911184422e-09,6.259797292653733e-10,7.218951840199887e-11,1.3610300580455491e-12,1.3610300580455491e-12,1.4284008881558273e-10,2.6925922226245374e-09,1.5999343862758134e-07,1.5643091513298736e-11,1.6337973008253841e-12,7.197124234147272e-13,4.48005140555131e-11,3.745775898371512e-11,6.7464471893422286e-09,3.025273192343277e-10,5.98
3.3995570202075497e-06,1.3928795894560525e-06,8.750884102925522e-10,1.3510301591968103e-10,9e-08,2.0744524624873905e-10,2.083545734314725e-12,1.637334388575581e-13,3.0747457838360826e-13,0.0,2.4992799388751984e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7218643774495013e-08,9.957137691146456e-09,6.258701710479777e-10,7.229325167938965e-11,1.3653692455544275e-12,1.3653692455544275e-12,1.4286230885354823e-10,2.6990192086407037e-09,1.5999341058634834e-07,1.5590256155747977e-11,1.6345936907157088e-12,7.200611248018531e-13,4.4843706579560837e-11,3.749332143995999e-11,6.768567424556929e-09,3.041583715765458e-10,5.99
3.399555168369297e-06,1.3928557331327094e-06,8.749244634330475e-10,1.353142149081929e-10,9e-08,2.0744030287550434e-10,2.0870012797245513e-12,1.642433729326981e-13,3.0845247213337926e-13,0.0,2.4992795913586525e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7212129628618144e-08,9.957115539642565e-09,6.25760652537278e-10,7.239693693734859e-11,1.3697146704801705e-12,1.3697146704801705e-12,1.4288446035744011e-10,2.7054548531966638e-09,1.599933824636548e-07,1.5537758408854882e-11,1.6353873970620197e-12,7.204086413477332e-13,4.4886762251132885e-11,3.7528767091906614e-11,6.790704657340652e-09,3.057947643541491e-10,6.0
3.3995533112289354e-06,1.392831854474037e-06,8.747607436650642e-10,1.3552537423821832e-10,9e-08,2.074353575123647e-10,2.09045674088692e-12,1.6475400692156826e-13,3.0943174012177426e-13,0.0,2.4992792450193733e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7205607079727885e-08,9.95709345623616e-09,6.256511736907444e-10,7.250057422243285e-11,1.3740663299637565e-12,1.3740663299637565e-12,1.4290654376384453e-10,2.711899152676517e-09,1.5999335425938881e-07,1.548559661179478e-11,1.6361784370266018e-12,7.207549806267785e-13,4.492968201920207e-11,3.756409673937008e-11,6.8128588095037105e-09,3.074365016528591e-10,6.01
3.3995514487823244e-06,1.3928079535524654e-06,8.745972512295849e-10,1.3573649396429888e-10,9e-08,2.0743041016052592e-10,2.093912117763394e-12,1.6526534043217008e-13,3.1041238157350956e-13,0.0,2.4992788998498296e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.719907612975868e-08,9.957071440493127e-09,6.255417344658457e-10,7.2604163581197e-11,1.3784242211489665e-12,1.3784242211489665e-12,1.4292855950687795e-10,2.7183521033972714e-09,1.599933259734385e-07,1.5433769103949684e-11,1.6369668276745876e-12,7.211001501705206e-13,4.4972466832686316e-11,3.759931118209016e-11,6.835029803455389e-09,3.090835875388324e-10,6.0200000000000005
3.3995495810253432e-06,1.392784030439841e-06,8.744339863666121e-10,1.3594757414102942e-10,9e-08,2.0742546082119264e-10,2.0973674103155506e-12,1.6577737307285368e-13,3.1139439571397554e-13,0.0,2.499278555842533e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7192536780711927e-08,9.957049491981833e-09,6.254323348200499e-10,7.270770506019277e-11,1.3827883411823844e-12,1.3827883411823844e-12,1.429505080181717e-10,2.7248137016092465e-09,1.5999329760569207e-07,1.5382274225047595e-11,1.6377525859733413e-12,7.214441574673405e-13,4.501511764037379e-11,3.763441121966778e-11,6.857217562207342e-09,3.1073602605875864e-10,6.03
3.399547707953891e-06,1.3927600852074267e-06,8.742709493151738e-10,1.3615861482305762e-10,9e-08,2.074205094955685e-10,2.100822618504985e-12,1.6629010445231817e-13,3.1237778176923755e-13,0.0,2.499278212990038e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7185989034655707e-08,9.957027610273148e-09,6.253229747108242e-10,7.281119870596891e-11,1.3871586872133999e-12,1.3871586872133999e-12,1.4297238972685645e-10,2.73128394349648e-09,1.599932691560378e-07,1.5331110315301728e-11,1.6385357287918448e-12,7.21787009962198e-13,4.505763539084812e-11,3.766939765150157e-11,6.879422009377006e-09,3.1239382123996023e-10,6.04
3.3995458295638846e-06,1.3927361179258958e-06,8.741081403133279e-10,1.3636961606508358e-10,9e-08,2.0741555618485609e-10,2.1042777422933084e-12,1.6680353417961152e-13,3.133625389660357e-13,0.0,2.499277871284944e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179432893724537e-08,9.957005794940458e-09,6.252136540956349e-10,7.291464456507083e-11,1.3915352563942077e-12,1.3915352563942077e-12,1.4299420505954654e-10,2.7377628251771287e-09,1.59993240624364e-07,1.5280275715549792e-11,1.6393162729000819e-12,7.221287150563599e-13,4.5100021032413554e-11,3.770427127672433e-11,6.901643069190999e-09,3.1405697709049046e-10,6.05
3.399543945851261e-06,1.3927121286653293e-06,8.739455595981689e-10,1.3658057792185937e-10,9e-08,2.07410600890257e-10,2.10773278164215e-12,1.673176618641308e-13,3.1434866653178534e-13,0.0,2.4992775307198933e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717286836011908e-08,9.95698404555968e-09,6.251043729319485e-10,7.30180426840404e-11,1.39591804587981e-12,1.39591804587981e-12,1.4301595444032472e-10,2.7442503427038758e-09,1.5999321201055906e-07,1.5229768767393265e-11,1.6400942349684234e-12,7.224692801071298e-13,4.514227551302012e-11,3.7739032894139527e-11,6.9238806664885275e-09,3.1572549759923237e-10,6.0600000000000005
3.399542056811976e-06,1.3926881174952132e-06,8.737832074058321e-10,1.3679150044818857e-10,9e-08,2.0740564361297176e-10,2.1111877365131533e-12,1.6783248711562206e-13,3.153361636945768e-13,0.0,2.4992771912875726e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166295436105892e-08,9.956962361709277e-09,6.249951311772312e-10,7.312139310941568e-11,1.400307052828015e-12,1.400307052828015e-12,1.4303763829072635e-10,2.75074649206433e-09,1.5999318331451146e-07,1.5179587813336666e-11,1.6408696315670114e-12,7.228087124275761e-13,4.518439978018881e-11,3.777368330215783e-11,6.946134726724783e-09,3.173993867359971e-10,6.07
3.399540162442004e-06,1.3926640844844338e-06,8.736210839714992e-10,1.3700238369892593e-10,9e-08,2.0740068435419978e-10,2.1146426068679807e-12,1.6834800954418072e-13,3.1632502968317627e-13,0.0,2.499276852980714e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.715971412401716e-08,9.95694074297028e-09,6.248859287889494e-10,7.322469588773068e-11,1.4047022743994408e-12,1.4047022743994408e-12,1.4305925702972406e-10,2.757251269181435e-09,1.5999315453610968e-07,1.512973119692679e-11,1.6416424791651455e-12,7.231470192862618e-13,4.5226394780936765e-11,3.780822329873358e-11,6.968405175974359e-09,3.1907864845162313e-10,6.08
3.3995382627373374e-06,1.3926400297012754e-06,8.734591895294043e-10,1.3721322772897682e-10,9e-08,2.0739572311513956e-10,2.1180973926683102e-12,1.688642287602515e-13,3.173152637270257e-13,0.0,2.4992765157920932e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7153124426250423e-08,9.956919188926292e-09,6.247767657245702e-10,7.332795106551513e-11,1.4091037077575145e-12,1.4091037077575145e-12,1.4308081107371215e-10,2.7637646699138697e-09,1.599931256752423e-07,1.5080197262892004e-11,1.6424127941306663e-12,7.234842079069726e-13,4.526826146170244e-11,3.7842653681301303e-11,6.990691940934642e-09,3.2076328667807467e-10,6.09
3.399536357693989e-06,1.3926159532134158e-06,8.732975243128384e-10,1.374240325932969e-10,9e-08,2.0739075989698848e-10,2.1215520938758366e-12,1.6938114437462863e-13,3.1830686505624314e-13,0.0,2.4992761797145317e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7146526345268313e-08,9.956897699163514e-09,6.246676419415609e-10,7.343115868929421e-11,1.4135113500684747e-12,1.4135113500684747e-12,1.431023008364911e-10,2.7702866900564533e-09,1.5999309673179798e-07,1.5030984357281503e-11,1.6431805927293415e-12,7.238202854684464e-13,4.531000076827078e-11,3.787697524671221e-11,7.0129949489292285e-09,3.224533053285405e-10,6.1000000000000005
3.3995344473079883e-06,1.3925918550879241e-06,8.731360885541551e-10,1.3763479834689162e-10,9e-08,2.0738579470094286e-10,2.125006710452271e-12,1.6989875599845569e-13,3.1929983290162267e-13,0.0,2.499275844740896e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7139919883598305e-08,9.956876273270752e-09,6.245585573973902e-10,7.35343188055883e-11,1.4179251985013697e-12,1.4179251985013697e-12,1.4312372672925203e-10,2.7768173253405485e-09,1.599930677056654e-07,1.498209082760458e-11,1.6439458911242498e-12,7.24155259104102e-13,4.535161364569838e-11,3.7911188791170696e-11,7.035314127911314e-09,3.2414870829753223e-10,6.11
3.3995325315753846e-06,1.3925677353912561e-06,8.729748824847761e-10,1.378455250448158e-10,9e-08,2.0738082752819805e-10,2.1284612423593415e-12,1.704170632432261e-13,3.202941664946351e-13,0.0,2.4992755108640982e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.713330504383242e-08,9.956854910839444e-09,6.24449512049528e-10,7.363743146091274e-11,1.422345250228062e-12,1.422345250228062e-12,1.4314508916056108e-10,2.7833565714344673e-09,1.5999303859673336e-07,1.493351502296988e-11,1.644708705375166e-12,7.244891359017679e-13,4.53931010382387e-11,3.794529511017086e-11,7.0576494064671116e-09,3.258494994609836e-10,6.12
3.3995306104922444e-06,1.3925435941892513e-06,8.728139063351961e-10,1.3805621274217325e-10,9e-08,2.0737585837994826e-10,2.1319156895587936e-12,1.7093606572078291e-13,3.212898650674279e-13,0.0,2.4992751780770968e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712668182862698e-08,9.95683361146366e-09,6.243405058554452e-10,7.374049670177755e-11,1.4267715024232267e-12,1.4267715024232267e-12,1.431663885363441e-10,2.789904423943872e-09,1.5999300940489064e-07,1.488525529422468e-11,1.645469051437947e-12,7.248219229034116e-13,4.5434463889267215e-11,3.7979294998432966e-11,7.08000071381925e-09,3.275556826763489e-10,6.13
3.399528684054653e-06,1.3925194315471296e-06,8.726531603349886e-10,1.3826686149411628e-10,9e-08,2.0737088725738677e-10,2.1353700520123887e-12,1.7145576304331916e-13,3.222869278528257e-13,0.0,2.4992748463728954e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7120050240702342e-08,9.956812374740133e-09,6.242315387726149e-10,7.384351457468726e-11,1.431203952264354e-12,1.431203952264354e-12,1.4318762525987098e-10,2.796460878412184e-09,1.5999298013002618e-07,1.4837309994094152e-11,1.6462269451639152e-12,7.251536271048683e-13,4.5475703141206557e-11,3.801318924983999e-11,7.102367979830176e-09,3.2926726178270175e-10,6.140000000000001
3.3995267522587146e-06,1.3924952475294875e-06,8.724926447128112e-10,1.3847747135584526e-10,9e-08,2.0736591416170573e-10,2.1388243296819053e-12,1.7197615482337766e-13,3.2328535408432996e-13,0.0,2.4992745157445446e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7113410282842626e-08,9.956791200268264e-09,6.24122610758512e-10,7.394648512614055e-11,1.4356425969317488e-12,1.4356425969317488e-12,1.4320879973174005e-10,2.80302593032098e-09,1.599929507720289e-07,1.4789677477320633e-11,1.6469824022992441e-12,7.254842554555693e-13,4.5516819735451744e-11,3.804697865737409e-11,7.12475113500556e-09,3.3098424060083334e-10,6.15
3.39952481510055e-06,1.3924710422002955e-06,8.723323596964105e-10,1.386880423826083e-10,9e-08,2.0736093909409627e-10,2.142278522529138e-12,1.7249724067385136e-13,3.2428514299611994e-13,0.0,2.499274186185142e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7106761957895447e-08,9.956770087650141e-09,6.240137217706132e-10,7.40494084026301e-11,1.4400874336085326e-12,1.4400874336085326e-12,1.4322991234986277e-10,2.8095995750904036e-09,1.5999292133078783e-07,1.4742356100802874e-11,1.6477354384843431e-12,7.25813814858272e-13,4.555781461229534e-11,3.808066401305311e-11,7.147150110497703e-09,3.3270662293335194e-10,6.16
3.399522872576298e-06,1.3924468156228933e-06,8.721723055126278e-10,1.388985746297006e-10,9e-08,2.073559620557485e-10,2.145732630515899e-12,1.730190202079834e-13,3.252862938230524e-13,0.0,2.4992738576878313e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7100105268771662e-08,9.956749036490557e-09,6.239048717663983e-10,7.415228445064228e-11,1.4445384594806447e-12,1.4445384594806447e-12,1.4325096350944802e-10,2.8161818080795655e-09,1.59992891806192e-07,1.4695344223735323e-11,1.6484860692532424e-12,7.26142312168788e-13,4.559868871085261e-11,3.811424610786711e-11,7.169564838108936e-09,3.3443441256478087e-10,6.17
3.399520924682117e-06,1.3924225678599875e-06,8.720124823874046e-10,1.3910906815246428e-10,9e-08,2.073509830478514e-10,2.1491866536040176e-12,1.735414930393671e-13,3.2628880580066214e-13,0.0,2.4992735302458046e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7093440218445083e-08,9.956728046397018e-09,6.237960607033492e-10,7.425511331665693e-11,1.4489956717368425e-12,1.4489956717368425e-12,1.432719536029867e-10,2.822772624586948e-09,1.5999286219813064e-07,1.4648640207747392e-11,1.6492343100329786e-12,7.26469754195712e-13,4.563944296898671e-11,3.8147725731714836e-11,7.19199525029503e-09,3.361676132616578e-10,6.18
3.39951897141418e-06,1.3923982989736478e-06,8.718528905457874e-10,1.393195230062878e-10,9e-08,2.0734600207159304e-10,2.152640591755339e-12,1.7406465878194627e-13,3.272926781651621e-13,0.0,2.4992732038523e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7086766809952238e-08,9.956707116979768e-09,6.236872885389511e-10,7.435789504714709e-11,1.453459067568703e-12,1.453459067568703e-12,1.4329288302023606e-10,2.8293720198508093e-09,1.5999283250649287e-07,1.4602242417042705e-11,1.649980176142978e-12,7.267961477001514e-13,4.568007832323387e-11,3.8181103673340226e-11,7.214441280168595e-09,3.379062287726329e-10,6.19
3.3995170127686812e-06,1.392374009025303e-06,8.716935302119335e-10,1.3952993924660542e-10,9e-08,2.0734101912816034e-10,2.156094444931725e-12,1.7458851705001494e-13,3.2829791015344333e-13,0.0,2.4992728785006047e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7080085046392083e-08,9.9566862478518e-09,6.235785552306922e-10,7.446062968857879e-11,1.457928644170623e-12,1.457928644170623e-12,1.4331375214820436e-10,2.8359799890495857e-09,1.5999280273116796e-07,1.45561492185384e-11,1.6507236827944425e-12,7.271214993954547e-13,4.5720595708728535e-11,3.821438072026891e-11,7.236902861502483e-09,3.3965026282856766e-10,6.2
3.3995150487418295e-06,1.392349698075739e-06,8.715344016091164e-10,1.397403169288971e-10,9e-08,2.073360342187392e-10,2.1595482130950557e-12,1.7511306745821795e-13,3.293045010030759e-13,0.0,2.4992725541840534e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7073394930925744e-08,9.95666543862887e-09,6.234698607360642e-10,7.456331728741072e-11,1.4624043987398207e-12,1.4624043987398207e-12,1.4333456137113518e-10,2.8425965273022982e-09,1.599927728720453e-07,1.4510358982004347e-11,1.6514648450897352e-12,7.274458159469401e-13,4.576099605912858e-11,3.824755765874475e-11,7.2593799287332e-09,3.41399719142634e-10,6.21
3.3995130793298523e-06,1.3923253661850933e-06,8.713755049597306e-10,1.3995065610868772e-10,9e-08,2.073310473445145e-10,2.1630018962072265e-12,1.756383096215507e-13,3.303124499523085e-13,0.0,2.4992722308960285e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7066696466776255e-08,9.956644688929513e-09,6.233612050125624e-10,7.46659578900941e-11,1.4668863284763371e-12,1.4668863284763371e-12,1.4335531107049202e-10,2.849221629668955e-09,1.5999274292901418e-07,1.4464870080202458e-11,1.6522036780217642e-12,7.277691039716251e-13,4.580128030654047e-11,3.8280635273666263e-11,7.281872416964303e-09,3.4315460141041245e-10,6.22
3.3995111045289944e-06,1.3923010134128536e-06,8.712168404852974e-10,1.4016095684154682e-10,9e-08,2.0732605850667005e-10,2.1664554942301505e-12,1.7616424315535938e-13,3.3132175624006914e-13,0.0,2.499271908629962e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7059989657228287e-08,9.956623998375062e-09,6.232525880176861e-10,7.476855154307231e-11,1.4713744305830365e-12,1.4713744305830365e-12,1.4337600162494267e-10,2.855855291150956e-09,1.5999271290196413e-07,1.4419680889025921e-11,1.6529401964733673e-12,7.280913700379555e-13,4.584144938144443e-11,3.831361434852322e-11,7.30438026196981e-09,3.449149133099913e-10,6.23
3.3995091243355177e-06,1.3922766398178527e-06,8.710584084064702e-10,1.403712191830882e-10,9e-08,2.0732106770638858e-10,2.1699090071257577e-12,1.7669086767534097e-13,3.323324191059647e-13,0.0,2.4992715873793347e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7053274505627886e-08,9.956603366589661e-09,6.231440097089387e-10,7.487109829278072e-11,1.4758687022656064e-12,1.4758687022656064e-12,1.433966334103438e-10,2.862497506691495e-09,1.5999268279078462e-07,1.4374789787638498e-11,1.6536744152166981e-12,7.284126206655333e-13,4.58815042126196e-11,3.834649566533305e-11,7.326903400197592e-09,3.466806585020646e-10,6.24
3.3995071387457008e-06,1.3922522454582665e-06,8.709002089430398e-10,1.4058144318896934e-10,9e-08,2.0731607494485187e-10,2.173362434855994e-12,1.7721818279754349e-13,3.3334443779028204e-13,0.0,2.4992712671376754e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70465510153822e-08,9.95658279320028e-09,6.230354700438281e-10,7.497359818564642e-11,1.4803691407325604e-12,1.4803691407325604e-12,1.434172067997253e-10,2.8691482711759656e-09,1.5999265259536522e-07,1.433019515861376e-11,1.6544063489126096e-12,7.287328623248467e-13,4.592144572706927e-11,3.837928000457742e-11,7.349441768772795e-09,3.484518406300318e-10,6.25
3.39950514775584e-06,1.3922278303916093e-06,8.707422423139397e-10,1.4079162891489114e-10,9e-08,2.0731108022324055e-10,2.1768157773828242e-12,1.7774618813836608e-13,3.3435781153398774e-13,0.0,2.499270947898563e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7039819189959223e-08,9.95656227783673e-09,6.229269689798668e-10,7.507605126808795e-11,1.4848757431952383e-12,1.4848757431952383e-12,1.4343772216327487e-10,2.8758075794323653e-09,1.5999262231559558e-07,1.4285895388074368e-11,1.6551360121100408e-12,7.290521014369984e-13,4.596127484994599e-11,3.84119681451387e-11,7.371995305501231e-09,3.5022846332009567e-10,6.26
3.399503151362248e-06,1.392203394674731e-06,8.705845087372513e-10,1.4100177641659741e-10,9e-08,2.0730608354273424e-10,2.180269034668228e-12,1.78274883314559e-13,3.3537253957872837e-13,0.0,2.499270629655627e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7033079032887523e-08,9.956541820131682e-09,6.228185064745722e-10,7.51784575865151e-11,1.489388506867807e-12,1.489388506867807e-12,1.4345817986832246e-10,2.882475426231698e-09,1.5999259195136538e-07,1.424188886583134e-11,1.6558634192453991e-12,7.293703443734348e-13,4.600099250447678e-11,3.844456086423644e-11,7.394563948872789e-09,3.520105301813616e-10,6.2700000000000005
3.399501149561254e-06,1.3921789383638138e-06,8.704270084302096e-10,1.4121188574987432e-10,9e-08,2.073010849045115e-10,2.1837222066742033e-12,1.7880426794322372e-13,3.3638862116683056e-13,0.0,2.4992703124025446e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7026330547755983e-08,9.95652141972068e-09,6.227100824854669e-10,7.528081718732859e-11,1.493907428967261e-12,1.493907428967261e-12,1.434785802793247e-10,2.8891518062883774e-09,1.5999256150256436e-07,1.4198173985523321e-11,1.6565885846419477e-12,7.296875974556749e-13,4.60405996118883e-11,3.847705893736393e-11,7.41714763806483e-09,3.537980448059354e-10,6.28
3.399499142349204e-06,1.3921544615143682e-06,8.702697416092081e-10,1.4142195697055022e-10,9e-08,2.0729608430974992e-10,2.1871752933627642e-12,1.793343416418132e-13,3.3740605554130177e-13,0.0,2.499269996133045e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.701957373821352e-08,9.956501076242154e-09,6.226016969700789e-10,7.538313011691987e-11,1.4984325067134244e-12,1.4984325067134244e-12,1.4349892375784944e-10,2.895836714260634e-09,1.5999253096908239e-07,1.4154749144755837e-11,1.6573115225091891e-12,7.300038669550388e-13,4.6080097091332e-11,3.850946313822466e-11,7.439746312945605e-09,3.555910107690231e-10,6.29
3.399497129722462e-06,1.39212996418123e-06,8.701127084898046e-10,1.41631990134495e-10,9e-08,2.0729108175962592e-10,2.1906282946959424e-12,1.798651040281318e-13,3.3842484194583003e-13,0.0,2.4992696808409077e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7012808607968833e-08,9.956480789337444e-09,6.224933498859418e-10,7.54853964216709e-11,1.5029637373289516e-12,1.5029637373289516e-12,1.4351921066256018e-10,2.902530144750916e-09,1.599925003508093e-07,1.411161274524057e-11,1.6580322469422504e-12,7.303191590923775e-13,4.611948585980935e-11,3.8541774238668826e-11,7.462359914077648e-09,3.57389431629029e-10,6.3
3.399495111677406e-06,1.3921054464185567e-06,8.699559092867261e-10,1.4184198529761974e-10,9e-08,2.0728607725531492e-10,2.194081210635786e-12,1.803965547203356e-13,3.394449796247844e-13,0.0,2.4992693665199623e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700603516079014e-08,9.956460558650804e-09,6.223850411905953e-10,7.558761614795382e-11,1.5075011180393283e-12,1.5075011180393283e-12,1.435394413492006e-10,2.9092320923062957e-09,1.5999246964763504e-07,1.406876319293462e-11,1.6587507719212677e-12,7.30633480037801e-13,4.615876683209696e-11,3.857399300862986e-11,7.484988382721185e-09,3.5919331092765456e-10,6.3100000000000005
3.3994930882104328e-06,1.392080908279824e-06,8.697993442138746e-10,1.420519425158763e-10,9e-08,2.0728107079799134e-10,2.1975340411443604e-12,1.8092869333693216e-13,3.4046646782321495e-13,0.0,2.49926905316409e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999253400504905e-08,9.956440383829426e-09,6.222767708415849e-10,7.568978934213073e-11,1.5120446460728707e-12,1.5120446460728707e-12,1.4355961617057897e-10,2.9159425514188693e-09,1.5999243885944965e-07,1.4026198898179783e-11,1.6594671113107721e-12,7.309468359104074e-13,4.619794092067177e-11,3.860612021606088e-11,7.507631660837536e-09,3.6100265218999656e-10,6.32
3.399491059317954e-06,1.3920563498178227e-06,8.69643013484332e-10,1.4226186184525677e-10,9e-08,2.072760623888285e-10,2.200986786183748e-12,1.8146151949678095e-13,3.414893057868534e-13,0.0,2.499268740767222e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6992463330999558e-08,9.956420264523451e-09,6.221685387964628e-10,7.57919160505535e-11,1.51659431866073e-12,1.51659431866073e-12,1.4357973547655265e-10,2.922661516526166e-09,1.5999240798614314e-07,1.3983918275841798e-11,1.6601812788590734e-12,7.312592327780119e-13,4.6237009035636245e-11,3.863815662687124e-11,7.53028969109252e-09,3.628174589246468e-10,6.33
3.3994890249963973e-06,1.3920317710846547e-06,8.69486917310366e-10,1.4247174334179323e-10,9e-08,2.0727105202899864e-10,2.2044394457160485e-12,1.8199503281909333e-13,3.425134927621131e-13,0.0,2.499268429323343e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6985664956219266e-08,9.956400200385992e-09,6.220603450127877e-10,7.589399631956343e-11,1.5211501330368904e-12,1.5211501330368904e-12,1.4359979961401262e-10,2.9293889820115494e-09,1.5999237702760566e-07,1.3941919745449625e-11,1.6608932881976462e-12,7.315706766568762e-13,4.627597208464353e-11,3.8670103004862997e-11,7.552962416859863e-09,3.6463773462379013e-10,6.34
3.399486985240338e-06,1.3920071724082772e-06,8.693310565043055e-10,1.426815870801419e-10,9e-08,2.0726603971970343e-10,2.2078920197023983e-12,1.8252923291394049e-13,3.4353902797616157e-13,0.0,2.499268118804946e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6978858273865628e-08,9.956380189836333e-09,6.219521894369816e-10,7.599603020676382e-11,1.5257120863581842e-12,1.5257120863581842e-12,1.436198101636705e-10,2.9361249458567403e-09,1.5999234598372734e-07,1.390019901413832e-11,1.6616032016903173e-12,7.318811950545166e-13,4.6314832392056963e-11,3.870196133918127e-11,7.575649501315016e-09,3.664634852782418e-10,6.3500000000000005
3.3994849400466773e-06,1.391982553774142e-06,8.69175431135005e-10,1.4289139311202743e-10,9e-08,2.0726102546210583e-10,2.2113445081051615e-12,1.8306411940347792e-13,3.4456591068147874e-13,0.0,2.4992678092112007e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6972043289487653e-08,9.956360232825439e-09,6.218440720292472e-10,7.609801775581391e-11,1.5302801758831427e-12,1.5302801758831427e-12,1.436397671745637e-10,2.942869401476115e-09,1.5999231485439842e-07,1.3858755152414568e-11,1.6623110212049367e-12,7.321907887993035e-13,4.635359052548027e-11,3.8733732099541016e-11,7.598350955549813e-09,3.6829471375416647e-10,6.36
3.3994828894128925e-06,1.3919579150841073e-06,8.690200410904101e-10,1.431011614836424e-10,9e-08,2.0725600925735872e-10,2.214796910887014e-12,1.8359969191305852e-13,3.4559414013720064e-13,0.0,2.4992675005477903e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6965220010581275e-08,9.956340329678015e-09,6.217359927531345e-10,7.619995900698272e-11,1.534854398897111e-12,1.534854398897111e-12,1.436596703219871e-10,2.9496223411363812e-09,1.5999228363950928e-07,1.3817588050341137e-11,1.6630167338480275e-12,7.324994522097379e-13,4.639224662443026e-11,3.8765415385414236e-11,7.621066875576378e-09,3.7013142214776956e-10,6.37
