Time,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa,k1,Km1,J11,J61,k16,k61,phi_pRB,kp,k2,a,Km2,J12,J62,phi_E2F1,k3,k23,J13,J63,k34,Km4,phi_CycDi,k43,phi_CycDa,Fm,k25,J15,J65,phi_AP1,k67,k76,phi_pRBpp,phi_pRBp,k28,J18,J68,k89,Km9,k98,phi_CycEi,phi_CycEa,cell,pRB_synthesis,pRB_phosphorylation,pRBp_dephosphorylation,pRB_degradation,E2F1_synthesis,E2F1_degradation,CycD_synthesis,CycD_inibition,CycD_activation,CycD_degradation,CycD_degradation2,AP1_synthesis,Ap1_degradation,pRBp_phosphorylation,pRBpp_dephosphorylation,pRBpp_degradation,pRBp_degradation,CycE_synthesis,CycE_activation,CycE_inibition,CycE_degradation,CycE_degradation2
4.23,0.7102342636704992,0.06789757049230198,0.24947355308133426,0.11358673120945571,0.0883949401085024,0.11832389878144567,0.07146380257814004,0.08222754916521509,0.09985469549611747,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13567846946256917,0.02511244608006404,0.020369271147690594,0.0035511713183524964,0.05552118724411624,0.024947355308133426,0.006119455852514747,0.0008839494010850241,0.0010340497535395777,0.002612494817817481,0.002651848203255072,0.005312152890388515,0.0011832389878144566,0.00474592385850449,0.0071463802578140044,0.0028585521031256017,0.0040738542295381186,0.006788688068292703,0.00548145678274563,0.0009985469549611747,0.0049336529499129055,0.004992734774805874
4.24,0.7115077650664337,0.06792836791969459,0.24977919799763243,0.11362030392390543,0.08836992803013849,0.11836518478011021,0.07141125858060923,0.08220129535740588,0.09984958994762876,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13564575855452415,0.02515035599672217,0.020378510375908376,0.0035575388253321683,0.0555330772198983,0.024977919799763243,0.006121402920185102,0.0008836992803013849,0.0010341293036199041,0.002613266990249825,0.0026510978409041547,0.005311975133776665,0.001183651847801102,0.004747833777815215,0.007141125858060923,0.0028564503432243695,0.004075702075181675,0.006790375672512246,0.005479693289301761,0.0009984958994762876,0.004932077721444352,0.004992479497381438
4.25,0.7127805892666412,0.06795936124636691,0.25008465627939563,0.11365388509583087,0.08834492674995817,0.11840646488475688,0.07135880726068279,0.08217509123606122,0.0998444698493837,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13561302787966323,0.025188219579021377,0.020387808373910073,0.003563902946333206,0.0555449701171209,0.025008465627939565,0.006123350125193361,0.0008834492674995817,0.0010342088655742093,0.00261403935720411,0.002650347802498745,0.005311798060666104,0.0011840646488475689,0.004749756476462378,0.007135880726068279,0.0028543522904273116,0.0040775616747820145,0.006792058177036351,0.005477933077207743,0.000998444698493837,0.004930505474163673,0.004992223492469185
4.26,0.7140527371659585,0.06799054927285869,0.25038992814217975,0.11368747472561329,0.08831993626376433,0.11844773910277447,0.07130644861565848,0.08214893668655118,0.09983933524284878,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1355802777202289,0.02522603689418557,0.020397164781857605,0.003570263685829793,0.05555686591636875,0.025038992814217977,0.006125297465250964,0.0008831993626376433,0.0010342884394103603,0.0026148119186891056,0.00264959808791293,0.005311621666810756,0.0011844773910277447,0.004751691869538857,0.007130644861565848,0.002852257944626339,0.004079432956371521,0.0067937356010438574,0.005476176138932656,0.0009983933524284878,0.004928936201193071,0.00499196676214244
4.2700000000000005,0.7153242096582259,0.06802193080572093,0.25069501380112413,0.11372107281360012,0.08829495656736179,0.11848900744149049,0.07125418264195013,0.08212283159460892,0.09983418616938747,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13554750835631216,0.025263808009342182,0.020406579241716277,0.0035766210482911292,0.05556876459828885,0.025069501380112415,0.006127244938088162,0.0008829495656736179,0.0010343680251359317,0.0026155846747128028,0.0026488486970208534,0.005311445947999392,0.0011848900744149049,0.004753639872561674,0.007125418264195014,0.0028501673056780053,0.004081315848343255,0.0067954079636135725,0.005474422466969339,0.0009983418616938747,0.0049273698956765356,0.004991709308469374
4.28,0.7165950076362876,0.06805350465748759,0.2509999134709527,0.113754679360105,0.08826998765655734,0.11853026990817134,0.07120200933509324,0.08209677584632935,0.09982902267026043,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13551472006586923,0.02530153299152229,0.02041605139724628,0.003582975038181438,0.05558066614359032,0.02509999134709527,0.006129192541453806,0.0008826998765655734,0.0010344476227582074,0.002616357625282415,0.0026480996296967202,0.005311270900055278,0.0011853026990817134,0.0047556004014701015,0.007120200933509325,0.0028480803734037296,0.004083210279449256,0.006797075283724926,0.0054726720538342865,0.0009982902267026044,0.004925806550779761,0.004991451133513022
4.29,0.717865131991994,0.06808526964664738,0.25130462736597464,0.1137882943654079,0.08824502952715967,0.11857152651002242,0.0711499286897505,0.0820707693281677,0.09982384478662591,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1354819131247375,0.025339211907660752,0.020425580893994214,0.00358932565995997,0.05559257053304412,0.025130462736597466,0.006131140273115125,0.0008824502952715967,0.0010345272322841799,0.0026171307704043814,0.0026473508858147897,0.005311096518835811,0.0011857152651002243,0.00475757337262375,0.00711499286897505,0.00284599714759002,0.004085116178798843,0.006798737580258561,0.005470924892067574,0.000998238447866259,0.004924246159690062,0.004991192239331296
4.3,0.7191345836162013,0.06811722459761546,0.2516091557000861,0.11382191782975518,0.0882200821749794,0.1186127772541883,0.07109794069971728,0.08204481192693823,0.09981865255953991,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1354490878066524,0.025376844824596352,0.02043516737928464,0.0035956729180810065,0.055604477747482825,0.02516091557000861,0.006133088130857516,0.000882200821749794,0.0010346068537205536,0.002617904110084369,0.0026466024652493816,0.005310922800232181,0.001186127772541883,0.004759558702800666,0.007109794069971729,0.0028439176279886915,0.004087033475856927,0.006800394871996981,0.005469180974232754,0.000998186525595399,0.004922688715616293,0.004990932627976996
4.3100000000000005,0.720403363398773,0.06814936834070524,0.25191349868677043,0.11385554975335971,0.08819514559582911,0.11865402214775286,0.07104604535792738,0.08201890352981277,0.09981344602995654,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13541624438326308,0.02541443180907191,0.02044481050221157,0.003602016816993865,0.05561638776780041,0.025191349868677045,0.0061350361124843334,0.0008819514559582912,0.001034686487073744,0.002618677644327273,0.0026458543678748734,0.0053107497401690155,0.0011865402214775286,0.004761556309195427,0.007104604535792739,0.0028418418143170954,0.004088962100442315,0.006802047177625144,0.005467440292916778,0.0009981344602995653,0.004921134211788766,0.004990672301497827
4.32,0.7216714722285805,0.0681816997121001,0.2522176565390999,0.11388919013640089,0.08817021978552331,0.11869526119773942,0.0709942426564584,0.08199304402431946,0.09980822523872825,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13538338312414844,0.025451972927734448,0.02045450991363003,0.003608357361142903,0.05562830057495197,0.02522176565390999,0.00613698421581668,0.0008817021978552331,0.00103476613234988,0.0026194513731372204,0.002645106593565699,0.005310577334604048,0.0011869526119773941,0.004763566109417233,0.00709942426564584,0.002839769706258336,0.004090901982726006,0.0068036945157310845,0.005465702840729904,0.0009980822523872825,0.0049195826414591675,0.004990411261936413
4.33,0.7229389109935044,0.06821421755382512,0.25252162946973616,0.1139228389790248,0.0881453047398784,0.11873649441111093,0.07094253258653736,0.08196723329834134,0.09980299022660614,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1353505042968331,0.02548946824713531,0.020464265266147533,0.003614694554967522,0.05564021614995354,0.02525216294697362,0.006138932438693204,0.000881453047398784,0.001034845789554804,0.0026202252965175704,0.002644359142196352,0.005310405579527773,0.0011873649441111094,0.004765588021487996,0.0070942532586537365,0.0028377013034614944,0.004092853053229507,0.006805336904806503,0.005463968610305609,0.0009980299022660614,0.00491803399790048,0.004990149511330307
4.34,0.7242056805804348,0.06824692071371882,0.2528254176909318,0.11395649628134429,0.08812040045471276,0.1187777217947701,0.0708909151385463,0.08194147124011492,0.09979774103424024,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13531760816680316,0.025526917833730282,0.020474076214115646,0.003621028402902174,0.05565213447388185,0.025282541769093184,0.006140880778969895,0.0008812040045471276,0.0010349254586940753,0.0026209994144709187,0.0026436120136413823,0.005310234470963116,0.001187777217947701,0.0047676219638404255,0.00708909151385463,0.002835636605541852,0.00409481524282313,0.006806974363247386,0.005462237594300492,0.0009979774103424026,0.004916488274406895,0.004989887051712012
4.3500000000000005,0.725471781875273,0.06827980804540501,0.2531290214145311,0.11399016204343894,0.08809550692584664,0.11881894335555951,0.07083939030202775,0.08191575773822891,0.09979247770217978,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1352846949975217,0.02556432175387977,0.020483942413621503,0.003627358909376365,0.05566405552787408,0.02531290214145311,0.006142829234519883,0.0008809550692584664,0.0010350051397729667,0.0026217737269990955,0.002642865207775399,0.005310064004965109,0.0011881894335555952,0.0047696678553161365,0.007083939030202775,0.0028335756120811103,0.0040967884827243,0.006808606909354596,0.005460509785394197,0.000997924777021798,0.004914945464293735,0.004989623885108989
4.36,0.7267372157629312,0.06831287840826437,0.2534324408519709,0.11402383626535534,0.08807062414910227,0.11886015910026179,0.0707879580656904,0.08189009268162281,0.0997872002708734,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1352517650504443,0.025601680073848863,0.02049386352247931,0.003633686078814656,0.05567597929312765,0.025343244085197093,0.006144777803233248,0.0008807062414910227,0.0010350848327964708,0.0026225482341031728,0.002642118724473068,0.005309894177620559,0.001188601591002618,0.00477172561516371,0.0070787958065690396,0.002831518322627616,0.004098772704495862,0.006810234561334451,0.005458785176289317,0.000997872002708734,0.0049134055608973685,0.0049893600135436705
4.37,0.7280019831273346,0.06834613066740634,0.2537356762142822,0.11405751894710699,0.0880457521203038,0.11890136903559981,0.07073661841741452,0.08186447595958554,0.09978190878066957,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13521881858503446,0.025638992859807558,0.0205038392002219,0.003640009915636673,0.05568790575089998,0.025373567621428225,0.006146726483016816,0.000880457521203038,0.0010351645377692969,0.0026233229357834607,0.0026413725636091137,0.0053097249850477335,0.0011890136903559981,0.004773795163036804,0.007073661841741453,0.0028294647366965808,0.00410076784004438,0.006811857337299338,0.005457063759711305,0.0009978190878066958,0.0049118685575751326,0.004989095439033479
4.38,0.7292660848514217,0.0683795636936408,0.2540387277120906,0.11409121008867452,0.08802089083527724,0.11894257316823674,0.07068537134425769,0.08183890746175405,0.09977660327181677,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13518585585877868,0.025676260177830812,0.02051386910809224,0.0036463304242571088,0.05569983488250829,0.02540387277120906,0.006148675271793972,0.0008802089083527724,0.0010352442546958751,0.002624097832039514,0.0026406267250583173,0.005309556423396039,0.0011894257316823675,0.004775876418992226,0.007068537134425769,0.002827414853770308,0.004102773821618448,0.006813475255268279,0.005455345528408387,0.0009977660327181678,0.004910334447705243,0.0049888301635908384
4.39,0.7305295218171454,0.06841317636344982,0.2543415955556175,0.11412490969000572,0.08799604028985061,0.11898377150477626,0.07063421683246016,0.08181338707811203,0.09977128378446376,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13515287712720164,0.025713482093898732,0.020523952909034946,0.003652647609085727,0.05571176666932934,0.025434159555561747,0.006150624167504469,0.0008799604028985062,0.0010353239835803555,0.0026248729228701313,0.0026398812086955185,0.005309388488845711,0.0011898377150477628,0.004777969303488024,0.007063421683246016,0.002825368673298406,0.0041047905818069885,0.00681508833316751,0.005453630475151471,0.0009977128378446376,0.004908803224686722,0.004988564189223188
4.4,0.7317922949054735,0.0684469675589594,0.2546442799546814,0.11415861775101559,0.0879712004798538,0.1190249640517627,0.07058315486745056,0.08178791469898847,0.09976595035865994,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13511988264388125,0.02575065867389668,0.02053409026768782,0.0036589614745273676,0.05572370109279922,0.025464427995468143,0.006152573168104242,0.0008797120047985379,0.00103540372442661,0.0026256482082733586,0.002639136014395614,0.005309221177607504,0.001190249640517627,0.004780073737381566,0.0070583154867450565,0.0028233261946980226,0.004106818053537564,0.006816696588831072,0.0054519185927340615,0.0009976595035865994,0.004907274881939308,0.004988297517932998
4.41,0.7330544049963897,0.06848093616791129,0.25494678111869873,0.11419233427158645,0.08794637140111862,0.11906615081568116,0.07053218543385142,0.08176249021505633,0.09976060303435552,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1350868726604634,0.02578778998361541,0.020544280850373384,0.0036652720249819486,0.055735638134413165,0.025494678111869874,0.00615452227156522,0.0008794637140111863,0.0010354834772382327,0.0026264236882464886,0.0026383911420335584,0.0053090544859223845,0.0011906615081568115,0.0047821896419276266,0.007053218543385142,0.002821287417354057,0.004108856170074678,0.0068183000400013705,0.005450209873972166,0.0009976060303435552,0.004905749412903379,0.004988030151717776
4.42,0.7343158529688951,0.06851508108363463,0.25524909925668476,0.1142260592515681,0.08792155304947881,0.11910733180295766,0.07048130851548469,0.08173711351733112,0.09975524185140192,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13505384742667687,0.0258248760887512,0.02055452432509039,0.0036715792648444757,0.055747577775725275,0.025524909925668478,0.006156471475875146,0.0008792155304947881,0.0010355632420185423,0.002627199362786066,0.002637646591484364,0.005308888410061233,0.0011910733180295766,0.00478431693877647,0.007048130851548469,0.0028192523406193877,0.004110904865018077,0.006819898704329752,0.005448504311704206,0.000997552418514019,0.0049042268110398675,0.004987762092570096
4.43,0.7355766397010083,0.06854940120501775,0.2555512345772549,0.11425979269077778,0.08789674542077003,0.11914850701995933,0.0704305240953773,0.08171178449716965,0.09974986684955192,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13502080719034773,0.025861917054906,0.020564820361505323,0.0036778831985050417,0.055759519998348335,0.025555123457725495,0.006158420779037394,0.0008789674542077003,0.001035643018770582,0.002627975231887889,0.002636902362623101,0.00530872294632454,0.0011914850701995933,0.004786455549971923,0.00704305240953773,0.002817220963815092,0.004112964072301065,0.006821492599377066,0.0054468018987909326,0.0009974986684955192,0.004902707069830179,0.004987493342477597
4.44,0.7368367660697668,0.06858389543647993,0.25585318728862566,0.11429353458900032,0.08787194851082986,0.11918967647299454,0.07037983215576675,0.08168650304626851,0.09974447806846007,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.134987752197414,0.025898912947587574,0.02057516863094398,0.003684183830348834,0.05577146478395359,0.025585318728862567,0.006160370179070795,0.0008787194851082986,0.0010357228074971212,0.0026287512955470074,0.0026361584553248954,0.005308558091042118,0.0011918967647299454,0.004788605397949471,0.007037983215576676,0.00281519328623067,0.0041150337261887954,0.006823081742614221,0.0054451026281153335,0.0009974447806846006,0.004901190182776111,0.004987223903423004
4.45,0.7380962329512274,0.06861856268794313,0.2561549575986154,0.11432728494598825,0.08784716231549779,0.119230840168313,0.07032923267810669,0.08166126905666284,0.09973907554768283,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13495468269194,0.025935863832209576,0.020585568806382938,0.003690481164756137,0.0557834121142705,0.02561549575986154,0.0061623196740094545,0.0008784716231549778,0.0010358026082006562,0.0026295275537577298,0.0026354148694649336,0.0053083938405728065,0.00119230840168313,0.004790766405534319,0.007032923267810669,0.0028131693071242673,0.004117113761276587,0.006824666151422744,0.0054434064925825455,0.0009973907554768284,0.00489967614339977,0.004986953777384142
4.46,0.7393550412204678,0.06865340187480373,0.2564565457146458,0.11436104376146179,0.0878223868306152,0.11927199811210597,0.0702787256430724,0.08163608242072487,0.09973365932667898,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13492159891613062,0.025972769774091752,0.020596020562441118,0.003696775206102339,0.05579536197108658,0.025645654571464584,0.0061642692619025856,0.000878223868306152,0.0010358824208834111,0.002630304006513621,0.002634671604918456,0.005308230191304185,0.0011927199811210597,0.004792938495939481,0.007027872564307241,0.0028111490257228962,0.004119204112488224,0.006826245843095341,0.005441713485119764,0.0009973365932667898,0.004898164945243492,0.00498668296633395
4.47,0.7406131917515867,0.06868841191790429,0.2567579518437427,0.11439481103510907,0.08779762205202543,0.11931315031050639,0.07022831103056641,0.08161094303116262,0.09972822944480983,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13488850111034556,0.02600963083846002,0.020606523575371283,0.0037030659587579335,0.05580731433624714,0.025675795184374274,0.006166218940814332,0.0008779762205202543,0.0010359622455473404,0.0026310806538075086,0.002633928661560763,0.005308067139652289,0.001193131503105064,0.004795121592763858,0.0070228311030566416,0.0028091324412226567,0.004121304715074257,0.006827820834836435,0.005440023598676153,0.0009972822944480982,0.004896656581869757,0.004986411472240492
4.48,0.7418706854177054,0.0687235917435053,0.25705917619253704,0.11442858676658607,0.0877728679755737,0.119354296769589,0.07017798881972402,0.08158585078101846,0.09972278594133947,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1348553895131133,0.026046447090446647,0.02061707752305159,0.003709353427088527,0.05581926919165507,0.025705917619253706,0.006168168708823605,0.000877728679755737,0.0010360420821941268,0.0026318574956314795,0.0026331860392672106,0.005307904682061329,0.0011935429676958901,0.004797315619990308,0.007017798881972403,0.0028071195527889607,0.004123415504610318,0.0068293911437627185,0.005438336826222762,0.0009972278594133947,0.004895151046861107,0.004986139297066974
4.49,0.7431275230909681,0.06875894028325691,0.2573602189672661,0.11446237095551683,0.08774812459710714,0.11939543749537052,0.0701277589889189,0.08156080556366782,0.09971732885543513,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13482226436114494,0.026083218595090354,0.020627682084977072,0.0037156376154548407,0.05583122651927067,0.025736021896726607,0.006170118564023906,0.0008774812459710714,0.0010361219308251863,0.002632634531976887,0.002632443737913214,0.005307742815003414,0.0011939543749537051,0.004799520501983729,0.00701277589889189,0.0028051103595567563,0.004125536416995415,0.006830956786903696,0.0054366531607524275,0.0009971732885543513,0.004893648333820069,0.004985866442771757
4.5,0.7443837056425431,0.06879445647417066,0.25766108037377417,0.11449616360149344,0.08772339191247482,0.11943657249380979,0.0700776215157686,0.08153580727281778,0.0997118582261674,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13478912588934833,0.026119945417336442,0.020638336942251197,0.0037219185282127156,0.0558431863011114,0.025766108037377417,0.006172068504523173,0.0008772339191247481,0.0010362017914416664,0.002633411762834349,0.0026317017573742442,0.005307581534978277,0.001194365724938098,0.004801736163489125,0.00700776215157686,0.002803104860630744,0.00412766738845024,0.006832517781202208,0.005434972595279692,0.0009971185822616742,0.0048921484363690666,0.00498559291130837
4.51,0.7456392339426235,0.06883013925859133,0.25796176061751425,0.11452996470407617,0.08769866991752766,0.1194777017708079,0.07002757637714013,0.08151085580250571,0.09970637409251051,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13475597433084158,0.026156627622036934,0.020649041777577398,0.0037281961697131177,0.05585514851925168,0.025796176061751427,0.00617401852844361,0.0008769866991752765,0.0010362816640444481,0.0026341891881937517,0.0026309600975258298,0.005307420838513005,0.0011947770177080789,0.004803962529629691,0.007002757637714014,0.0028011030550856054,0.0041298083555154795,0.006834074143514997,0.005433295122840708,0.0009970637409251052,0.004890651348150342,0.004985318704625526
