Time,X_1_EGFR,X_4_EGFR_EGFR,X_2_ErbB3,X_6_ErbB3_ErbB3,X_5_EGFR_ErbB3,X_3_MET,X_7_MET_MET,X_10_p_MET_MET,X_8_p_EGFR_ErbB3,X_9_p_ErbB3_ErbB3,l_1,k_1,l_2,k_2,l_3,l_4,k_3,k_4,k_p1,k_p2,k_p3,l_p1,l_p2,l_p3,compartment,EGFR_EGFR_formation,ErbB3_ErbB3_formation,EGFR_ErbB3_formation,MET_MET_formation,MET_MET_transformation,phosphorylation_1,phosphorylation_2,gefitinib_1,gefitnib_2
89.0,3.360188703989983e-12,1.0471464213188148e-13,2.3055682868032203e-14,4.678958963544552e-16,1.8572500595534105e-14,9.755705028853053e-13,1.237196998548542e-12,1.9750177500088075e-12,1.1809511150721032e-14,3.1325679650188355e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.1727896814124767e-18,-3.412811771016474e-19,2.0646237090816603e-17,6.214938131164509e-17,3.733679344377784e-16,3.6681018338229005e-16,9.241027004563303e-18,3.306663122201889e-16,8.77119030205274e-18
90.0,3.3601707118425273e-12,1.0471348908995144e-13,2.3036065654407396e-14,4.670990751635202e-16,1.8557272841223066e-14,9.754501900848245e-13,1.2368957804105414e-12,1.9753791245470486e-12,1.1845037136347745e-14,3.1371310884738345e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.1335252101275353e-18,-3.3969638414212583e-19,1.9954309502045627e-17,5.82149269348712e-17,3.4969463115699973e-16,3.6657649379075943e-16,9.226977621732508e-18,3.3166103981773685e-16,8.783967047726738e-18
91.0,3.360153323202717e-12,1.04712374681122e-13,2.3017125842561576e-14,4.663301752989349e-16,1.8542572677266524e-14,9.753374941694552e-13,1.2366136665636504e-12,1.9757175863516243e-12,1.1879354757773339e-14,3.141431859003531e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.0955171432680036e-18,-3.379113731496705e-19,1.9284576443495308e-17,5.452922892732968e-17,3.2752257751878453e-16,3.66348869346786e-16,9.213367283845415e-18,3.326219332176535e-16,8.796009205209888e-18
92.0,3.3601365186720605e-12,1.0471129766693358e-13,2.299884116863366e-14,4.655882392603659e-16,1.8528382661951912e-14,9.752319335233159e-13,1.23634944481399e-12,1.9760345884243544e-12,1.1912503332121342e-14,3.1454817938618687e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.0587296913127062e-18,-3.3593805615873495e-19,1.86364015355356e-17,5.10765987230289e-17,3.0675654074762016e-16,3.661272500757909e-16,9.200184647420772e-18,3.3355009329939757e-16,8.807349022813232e-18
93.0,3.3601202794113382e-12,1.0471025684437708e-13,2.298119002235389e-14,4.648723407796586e-16,1.8514685872492853e-14,9.751330569093181e-13,1.2361019799484643e-12,1.976331491596879e-12,1.1944521027415713e-14,3.1492919808912455e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.0231277473007879e-18,-3.3378794067037856e-19,1.8009160895181827e-17,4.7842332040523606e-17,2.8730733296828323e-16,3.6591156746831464e-16,9.187418466551953e-18,3.3444658876764e-16,8.818017546495488e-18
94.0,3.3601045871293613e-12,1.0470925104520329e-13,2.296415143361633e-14,4.641815839314974e-16,1.850146589381578e-14,9.750404415622633e-13,1.2358702088379496e-12,1.976609570380921e-12,1.1975444886417181e-14,3.15287309143867e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-9.886769026594196e-19,-3.3147213325736075e-19,1.7402243374826073e-17,4.481264856375758e-17,2.690914270419447e-16,3.6570174551792474e-16,9.175057611935725e-18,3.353124568196811e-16,8.828044656028276e-18
95.0,3.360089424071546e-12,1.0470827913521803e-13,2.2947705058846603e-14,4.63515102258249e-16,1.848870680723822e-14,9.749536914001313e-13,1.2356531358531487e-12,1.976870018446788e-12,1.2005310850780527e-14,3.1562353930908593e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-9.553434596488674e-19,-3.290013444857457e-19,1.6815050748241125e-17,4.1974634016398647e-17,2.520305968816259e-16,3.654977016708227e-16,9.163091087516295e-18,3.3614870382185476e-16,8.837459100654406e-18
96.0,3.360074773008349e-12,1.0470734001356636e-13,2.293183116721953e-14,4.628720579095777e-16,1.847639317907895e-14,9.74872435346842e-13,1.2354498285727932e-12,1.977113953753788e-12,1.203415378544022e-14,3.159388762210806e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-9.230944405511445e-19,-3.263858945759653e-19,1.6246997847678183e-17,3.931618601422418e-17,2.3605158066962465e-16,3.6529934769398307e-16,9.151508044957574e-18,3.3695630599232616e-16,8.846288534190257e-18
97.0,3.3600606172236065e-12,1.0470643261200879e-13,2.291651062677547e-14,4.622516407975227e-16,1.8464510049236397e-14,9.747963257596672e-13,1.2352594137654407e-12,1.9773424233547284e-12,1.2062007503140925e-14,3.1623426962608943e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.918975944605262e-19,-3.2363571956707693e-19,1.5697512655090737e-17,3.6825963470586637e-17,2.210857655124383e-16,3.651065904681483e-16,9.14029779614273e-18,3.377362100879459e-16,8.854559549530504e-18
98.0,3.3600469405028125e-12,1.0470555589419205e-13,2.2901724890479775e-14,4.61653067767761e-16,1.8453042919767034e-14,9.74725036954785e-13,1.2350810736273752e-12,1.977556407895235e-12,1.2088904789037696e-14,3.1651063258999574e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.617214015497092e-19,-3.207603779221917e-19,1.516603635144784e-17,3.449333908381348e-17,2.0706889216530548e-16,3.649193327115109e-16,9.129449823886289e-18,3.3848933409305547e-16,8.862297712519881e-18
99.0,3.3600337271213777e-12,1.0470470885491674e-13,2.2887455982265682e-14,4.61075581787679e-16,1.844197774349193e-14,9.746582638249438e-13,1.234914042260211e-12,1.9777568258273196e-12,1.2114877425298297e-14,3.167688426843753e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.325350752155137e-19,-3.1776905755160433e-19,1.4652023328541774e-17,3.23083547191334e-17,1.9394077854454296e-16,3.6473747363946673e-16,9.118953791028848e-18,3.392165679083523e-16,8.869527595162508e-18
100.0,3.36002096183289e-12,1.0470389051940395e-13,2.2873686483096936e-14,4.605184511517365e-16,1.8431300912656503e-14,9.745957205435667e-13,1.2347576023728497e-12,1.9779445373553696e-12,1.2139956215647063e-14,3.1700974314802196e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.043085620788829e-19,-3.1467058321457657e-19,1.415494116733856e-17,3.0261679534677296e-17,1.816450608278837e-16,3.645609095654196e-16,9.108799548069329e-18,3.3991877403811777e-16,8.876272808144616e-18
101.0,3.360008629857414e-12,1.0470309994256262e-13,2.2860399517082436e-14,4.599809687044788e-16,1.842099924766599e-14,9.745371393499672e-13,1.23461108219344e-12,1.978120348131579e-12,1.2164171009796116e-14,3.17234144023258e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.770125402178352e-19,-3.114734242454408e-19,1.3674270586468487e-17,2.8344570702516084e-17,1.7012895102058846e-16,3.643895344472461e-16,9.098977139476046e-18,3.4059678827429127e-16,8.882556032651223e-18
102.0,3.3599967168698497e-12,1.0470233620825958e-13,2.284757873767186e-14,4.594624510814412e-16,1.841105998591669e-14,9.744822694106608e-13,1.2344738525779125e-12,1.9782850127167597e-12,1.2187550727715609e-14,3.174428232664873e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.506184159362894e-19,-3.081857025470291e-19,1.3209505363990048e-17,2.6548836564792203e-17,1.5934300993678955e-16,3.642232403836822e-16,9.089476808805224e-18,3.4125142037603704e-16,8.888399051461645e-18
103.0,3.3599852089883733e-12,1.0470159842859365e-13,2.2835208313957905e-14,4.589622379681112e-16,1.8401470770740672e-14,9.744308757520562e-13,1.2343453243025307e-12,1.978439237821444e-12,1.2210123383700042e-14,3.176365278325866e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.250983187405987e-19,-3.048152008006443e-19,1.2760152235380757e-17,2.4866802064193923e-17,1.4924093461344856e-16,3.6406191806457754e-16,9.08028900274454e-18,3.418834547436012e-16,8.893822779312426e-18
104.0,3.3599740927629785e-12,1.0470088574317518e-13,2.2823272917108003e-14,4.584796913770369e-16,1.83922196404796e-14,9.743827382601023e-13,1.234224945528703e-12,1.9785836853412484e-12,1.2231916110192636e-14,3.178159747328507e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.004250956092652e-19,-3.013693708440588e-19,1.2325730770433829e-17,2.329127632861314e-17,1.3977935923668102e-16,3.6390545717865816e-16,9.071404374188959e-18,3.424936510853938e-16,8.89884729251982e-18
105.0,3.359963355164141e-12,1.0470019731841216e-13,2.281175770694557e-14,4.580141949431063e-16,1.8383295017701363e-14,9.743376507427318e-13,1.2341121994290628e-12,1.9787189751995736e-12,1.2252955181334236e-14,3.179818520663176e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.765723035460925e-19,-2.978553421838168e-19,1.1905773231506184e-17,2.181552226256435e-17,1.3091766871975664e-16,3.637537467821747e-16,9.06281378444681e-18,3.430827450773586e-16,8.903491857856893e-18
106.0,3.359952983571614e-12,1.0469953234680416e-13,2.280064831869856e-14,4.575651532369628e-16,1.8374685698571383e-14,9.742954200511959e-13,1.234006601964519e-12,1.9788456880098855e-12,1.2273266036207357e-14,3.181348200243964e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.535142015779812e-19,-2.9427993059687478e-19,1.1499824415418099e-17,2.0433228038130173e-17,1.22617824126559e-16,3.6360667563154894e-16,9.054508304665462e-18,3.43651449013806e-16,8.9077749606831e-18
107.0,3.359942965763373e-12,1.0469889004624471e-13,2.2789930849930758e-14,4.571319910964721e-16,1.8366380842388977e-14,9.742558652566236e-13,1.2339076998026552e-12,1.9789643675690355e-12,1.2292873301749729e-14,3.182755118688059e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.3122574159152035e-19,-2.9064964679544995e-19,1.1107441481074482e-17,1.913848035679235e-17,1.1484419918648654e-16,3.634641324829035e-16,9.046479216558039e-18,3.442004524489924e-16,8.911714332326565e-18
108.0,3.359933289904722e-12,1.0469826965933323e-13,2.2779591847669204e-14,4.567141529761103e-16,1.83583699612976e-14,9.742188168783629e-13,1.2338150683684588e-12,1.979075523192362e-12,1.231180081531517e-14,3.184045348829103e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.09682558563734e-19,-2.8697070512174636e-19,1.0728193764631603e-17,1.7925739381577873e-17,1.0756342719450522e-16,3.633260063611399e-16,9.038718012505519e-18,3.447304228288248e-16,8.915326976721488e-18
109.0,3.3599239445375678e-12,1.046976704526971e-13,2.2769618295739387e-14,4.563111023141031e-16,1.8350642910176482e-14,9.74184116160873e-13,1.2337283100189494e-12,1.9791796319006164e-12,1.2330071646862733e-14,3.185224712966039e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.888609601869826e-19,-2.8324903224494923e-19,1.0361662584026832e-17,1.6789815234103207e-17,1.0074425763545822e-16,3.6319218680102747e-16,9.03121639510191e-18,3.452420061121565e-16,8.91862919630491e-18
110.0,3.3599149185698743e-12,1.0469709171632445e-13,2.275999760231801e-14,4.559223209171142e-16,1.834318987671995e-14,9.741516143961332e-13,1.2336470523338091e-12,1.9792771404681264e-12,1.2347708120757915e-14,3.186298791849575e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.687379156608274e-19,-2.7949027583790605e-19,1.0007441034338648e-17,1.5725845961196957e-17,9.435742191386874e-17,3.630625640625814e-16,9.023966276204173e-18,3.4573582738122164e-16,8.921636617178809e-18
111.0,3.3599062012653026e-12,1.0469653276290828e-13,2.2750717587711684e-14,4.555473083622514e-16,1.8336001371709647e-14,9.741211722887245e-13,1.2335709465146296e-12,1.97936846734101e-12,1.2364731837172401e-14,3.1872729334089146e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.492910443576768e-19,-2.7569981320844813e-19,9.665133775488397e-18,1.4729276876993034e-17,8.837550761004184e-17,3.6293702932283586e-16,9.01695977554312e-18,3.4621249144082723e-16,8.92436421354496e-18
112.0,3.359897782233042e-12,1.0469599292720222e-13,2.2741766472368468e-14,4.551855814161326e-16,1.832906821948385e-14,9.740926593609112e-13,1.2334996658858556e-12,1.979454004433691e-12,1.2381163693071064e-14,3.1881522612218525e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.304986038321006e-19,-2.718827598678006e-19,9.334356813564893e-18,1.379584120052275e-17,8.277284072015175e-17,3.628154748459561e-16,9.010189218946416e-18,3.466725834059898e-16,8.926826331421187e-18
113.0,3.35988965141784e-12,1.046954715653884e-13,2.2733132865127882e-14,4.548366734707386e-16,1.832238154860709e-14,9.7406595339522e-13,1.2334329044909528e-12,1.979534118811439e-12,1.239702390277723e-14,3.1889416827317266e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.123394776281959e-19,-2.680439780182327e-19,9.014737276901515e-18,1.2921541907824541e-17,7.752537537257856e-17,3.62697794133489e-16,9.003647136220247e-18,3.4711666927776246e-16,8.929036711648835e-18
114.0,3.359881799090234e-12,1.0469496805445778e-13,2.2724805751713858e-14,4.545001339957529e-16,1.8315932782742596e-14,9.74040939912163e-13,1.2333703757777405e-12,1.97960915426618e-12,1.2412332018109046e-14,3.1896458972150737e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.947931626073254e-19,-2.641880849422976e-19,8.705913188073318e-18,1.21026347204173e-17,7.26105905452718e-17,3.625838820564127e-16,8.997326258731979e-18,3.475452965070533e-16,8.931008512202206e-18
115.0,3.3598742158369846e-12,1.04694481791603e-13,2.271677448347411e-14,4.541755280070848e-16,1.8309713631729252e-14,9.740175116809023e-13,1.233311811367214e-12,1.979679432792337e-12,1.2427106948081669e-14,3.1902694035041146e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.778397565030482e-19,-2.6031946128222354e-19,8.407533232713457e-18,1.1335612159657306e-17,6.800739333919198e-17,3.6247363497051888e-16,8.991219516732257e-18,3.479589945462867e-16,8.932754329811522e-18
116.0,3.3598668925517177e-12,1.0469401219362408e-13,2.2709028766368285e-14,4.538624355512515e-16,1.8303716082864037e-14,9.739955682607883e-13,1.2332569599005474e-12,1.979745255969061e-12,1.2441366978171507e-14,3.1908165074684425e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.6145994479447355e-19,-2.5644225919653833e-19,8.119256526054535e-18,1.0617188605182568e-17,6.369602839092625e-17,3.623669508165468e-16,8.985320036451537e-18,3.483582753888022e-16,8.93428622091164e-18
117.0,3.3598598204257765e-12,1.0469355869634708e-13,2.270155865020664e-14,4.535604512052916e-16,1.829793239239045e-14,9.739750155718313e-13,1.2332055859593022e-12,1.979806906254785e-12,1.2455129789140247e-14,3.191291329260506e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.456349877815646e-19,-2.5256041038170004e-19,7.840752377993202e-18,9.944286291609393e-18,5.965799303462349e-17,3.6226372920637754e-16,8.979621137002728e-18,3.487436340959269e-16,8.935615721929417e-18
118.0,3.3598529909392794e-12,1.046931207540558e-13,2.2694354518139965e-14,4.532691835918714e-16,1.8292355077192714e-14,9.739557654922903e-13,1.2331574690541903e-12,1.979864648199667e-12,1.2468412475417672e-14,3.191697810329637e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.3034670753422294e-19,-2.4867763395222584e-19,7.571700057422696e-18,9.3140221847142e-18,5.587595784788605e-17,3.621638714964955e-16,8.974116327118709e-18,3.4911554931169485e-16,8.936753868922984e-18
119.0,3.35984639585239e-12,1.0469269783893648e-13,2.2687407076400938e-14,4.529882549092418e-16,1.8286976906695203e-14,9.739377354816697e-13,1.233112402678031e-12,1.9799187295811366e-12,1.248123156304349e-14,3.192039720209522e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.1557747484137427e-19,-2.4479744417014832e-19,7.31178855640445e-18,8.723695680756982e-18,5.233369223956184e-17,3.620672808498355e-16,8.96879930175082e-18,3.4947448376521774e-16,8.937711216586662e-18
120.0,3.359840027196795e-12,1.0469228944053574e-13,2.268070734429644e-14,4.527173004757002e-16,1.828179089496598e-14,9.739208482275321e-13,1.2330701934188198e-12,1.9799693824674163e-12,1.2493603027169372e-14,3.192320663084119e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.013101960843226e-19,-2.409231580149248e-19,7.060716354857196e-18,8.170777086537243e-18,4.9015994759228693e-17,3.619738622870423e-16,8.963663938551877e-18,3.498208847607424e-16,8.938497856635533e-18
121.0,3.359833877267392e-12,1.0469189506523149e-13,2.2674246644449698e-14,4.524559682882079e-16,1.8276790293023064e-14,9.739050313146207e-13,1.2330306601290946e-12,1.9800168242135973e-12,1.2505542309123417e-14,3.192544084137106e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.875283002110792e-19,-2.370579025931092e-19,6.818191186195856e-18,7.652896817376479e-18,4.590862782853438e-17,3.6188352272809433e-16,8.958704294265056e-18,3.501551846554557e-16,8.939123435583898e-18
122.0,3.3598279386141863e-12,1.046915142357168e-13,2.266801659329079e-14,4.522039185948155e-16,1.827196858134155e-14,9.738902169148919e-13,1.2329936331480146e-12,1.9800612583945413e-12,1.2517064333040046e-14,3.1927132756900133e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.742157256097169e-19,-2.3320462237950335e-19,6.583929804456649e-18,7.167835281119331e-18,4.299825661349471e-17,3.6179617102516673e-16,8.953914601037931e-18,3.504778013251213e-16,8.939597171932037e-18
123.0,3.359822204034389e-12,1.046911464904969e-13,2.2662009091793432e-14,4.519608234805443e-16,1.8267319462559558e-14,9.738763414971377e-13,1.23295895357281e-12,1.980102875678623e-12,1.2528183522059097e-14,3.192831383134212e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.613569074108652e-19,-2.293660862861398e-19,6.357657753268129e-18,6.713513394435169e-18,4.027239177500224e-17,3.6171171798754257e-16,8.949289262679044e-18,3.507891386176547e-16,8.939927872775795e-18
124.0,3.3598166665647245e-12,1.0469079138339892e-13,2.26562163164557e-14,4.517263664663796e-16,1.8262836854380603e-14,9.738633455549654e-13,1.2329264725764608e-12,1.9801418546460586e-12,1.2538913814098562e-14,3.192901410661982e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.489367645377696e-19,-2.2554489455820793e-19,6.139109137037347e-18,6.287983702339507e-18,3.771933585109283e-17,3.6163007639931594e-16,8.94482285087262e-18,3.5108958679475976e-16,8.94012394985355e-18
125.0,3.359811319473937e-12,1.0469044848309434e-13,2.26506307105219e-14,4.515002421210275e-16,1.8258514882669737e-14,9.738511733519751e-13,1.2328960507686714e-12,1.9801783625553428e-12,1.2549268677205959e-14,3.192926226801848e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.369406872359783e-19,-2.2174348549386686e-19,5.928026394773962e-18,5.889422052871557e-18,3.532813304060999e-17,3.6155116103057313e-16,8.94051010136557e-18,3.5137952296176687e-16,8.940193435045174e-18
126.0,3.3598061562554987e-12,1.0469011737263407e-13,2.2645244975442556e-14,4.512821556850939e-16,1.825434787474073e-14,9.738397726830523e-13,1.2328675575973916e-12,1.9802125560610843e-12,1.2559261124493869e-14,3.192908569763388e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.253545242243758e-19,-2.179641419853816e-19,5.7241600766595925e-18,5.516119801078514e-18,3.3088522172258055e-17,3.6147488864268567e-16,8.93634591013936e-18,3.5165931148582835e-16,8.940143995337486e-18
127.0,3.359801170620513e-12,1.0468979764899593e-13,2.264005206256914e-14,4.510718227073465e-16,1.8250330352831238e-14,9.738290946507575e-13,1.232840870788306e-12,1.9802445818863172e-12,1.2568903728665612e-14,3.192851052596685e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.141645708054715e-19,-2.1420899788523053e-19,5.5272686237599815e-18,5.1664765021188474e-18,3.099089265688745e-17,3.614011779882946e-16,8.932325329578084e-18,3.5192930440263716e-16,8.939982947270718e-18
128.0,3.3597963564908126e-12,1.0468948892264444e-13,2.2635045165080063e-14,4.508689686927249e-16,1.8246457027762784e-14,9.738190934558604e-13,1.2328158758198865e-12,1.9802745774521852e-12,1.2578208636137411e-14,3.1927561681715454e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.0335755629411203e-19,-2.1048004418929575e-19,5.337118151050386e-18,4.838993065615714e-18,2.902624323370443e-17,3.6132994980652403e-16,8.928443564642884e-18,3.5218984181184753e-16,8.939717270880327e-18
129.0,3.35979170799225e-12,1.0468919081710262e-13,2.2630217710134085e-14,4.506733287617675e-16,1.8242722792782366e-14,9.738097262011267e-13,1.2327924654317434e-12,1.980302671467695e-12,1.2587187580763717e-14,3.19262629398158e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.9292063220350063e-19,-2.0677913504591243e-19,5.1534822339214164e-18,4.5322653439974736e-18,2.7186143332987278e-17,3.612611268139153e-16,8.924695969061669e-18,3.5244125226138406e-16,8.939353623148425e-18
130.0,3.359787219448175e-12,1.0468890296853577e-13,2.262556335124725e-14,4.504846473211325e-16,1.8239122717582185e-14,9.738009527075192e-13,1.2327705391641682e-12,1.980328984482074e-12,1.2595851897172683e-14,3.192463696778164e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.8284136038072895e-19,-2.0310799358564953e-19,4.976141698342034e-18,4.244978125542773e-18,2.546269688949042e-17,3.611946336915345e-16,8.921078041542236e-18,3.5268385312083515e-16,8.93889835097886e-18
131.0,3.3597828853730946e-12,1.0468862502534689e-13,2.262107596088928e-14,4.503026777448909e-16,1.8235652042494126e-14,9.737927353420294e-13,1.2327500029268822e-12,1.9803536294021048e-12,1.2604212533718979e-14,3.1922705370392515e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.7310770164718006e-19,-1.9946821757547031e-19,4.804884414802773e-18,3.975899503049644e-18,2.384850845075849e-17,3.6113039706867146e-16,8.91758542201581e-18,3.529179509441314e-16,8.938357503709905e-18
132.0,3.359778700466518e-12,1.0468835664778354e-13,2.2616749623295205e-14,4.501271820662788e-16,1.823230617285534e-14,9.737850388564074e-13,1.2327307685951417e-12,1.9803767119766562e-12,1.2612280065061328e-14,3.192048873277926e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.6370800403503464e-19,-1.9586128489865322e-19,4.639505096187489e-18,3.72387560540586e-18,2.2336651434998034e-17,3.610683455035095e-16,8.91421388791735e-18,3.531438418217172e-16,8.937736845178193e-18
133.0,3.3597746596069756e-12,1.0468809750755606e-13,2.2612578627487935e-14,4.499579306796014e-16,1.8229080673541422e-14,9.737778302360964e-13,1.23271275363146e-12,1.9803983312504935e-12,1.2620064704372352e-14,3.191800666195509e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.546309920840062e-19,-1.9228855886165644e-19,4.4798050995988775e-18,3.4878256555078944e-18,2.0920638401882423e-17,3.6100840946112055e-16,8.91095935050808e-18,3.533618117224259e-16,8.937041865347425e-18
