Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,f0,f1,f2,f3,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.0301892964567347,0.010012159438416426,0.012391343203244334,0.01630438650604286,0.09504840810097108,0.016259655711490805,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017959765151964915,0.00301892964567347,0.0010151137855596885,0.0010012159438416426,0.002011336970259097,0.00012391343203244334,0.15865977165069403,0.009504840810097108,0.012001637869043461,0.0016259655711490806,0.00517367658799002,0.00016304386506042862
1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.030338616980904034,0.010012298722486783,0.012410216610914538,0.016354493401092806,0.09654945674362721,0.01636411652646776,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017957127617632945,0.0030338616980904037,0.0010151888203712054,0.0010012298722486784,0.0020113601643362133,0.00012410216610914539,0.16071186043618352,0.009654945674362722,0.01215318080252915,0.001636411652646776,0.005174291221268702,0.00016354493401092807
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.030487761706300756,0.010012438616894341,0.012429088363257134,0.016404601431791985,0.09806958843008012,0.01646999667845135,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017954451855877646,0.0030487761706300756,0.0010152637708556545,0.0010012438616894342,0.0020113833563376988,0.00012429088363257135,0.1627784674431129,0.009806958843008013,0.012306540856729598,0.0016469996678451352,0.0051749058670947845,0.00016404601431791986
1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.030636730424453876,0.010012579120185732,0.012447958460416894,0.016454710598152313,0.09960892832006421,0.016577312963624056,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017951737446760267,0.0030636730424453877,0.0010153386369152436,0.0010012579120185733,0.002011406546263733,0.00012447958460416893,0.16485941635237913,0.009960892832006421,0.012461728535715049,0.0016577312963624057,0.0051755205254684425,0.00016454710598152314
1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.030785522922902094,0.010012720230908049,0.012466826902538575,0.016504820900185697,0.10116759965664646,0.016686082265263497,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017948983970082395,0.0030785522922902094,0.0010154134184501,0.001001272023090805,0.0020114297341144974,0.00012466826902538577,0.16695452500193253,0.010116759965664647,0.012618754121494442,0.0016686082265263498,0.005176135196389852,0.00016504820900185697
1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.030934138985195755,0.010012861947608835,0.012485693689766923,0.016554932337904046,0.10274572371008489,0.01679632155140796,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017946191005499074,0.0030934138985195757,0.0010154881153582713,0.0010012861947608835,0.002011452919890173,0.00012485693689766924,0.169063605456403,0.01027457237100849,0.012777627668440705,0.0016796321551407962,0.005176749879859191,0.00016554932337904047
1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.031082578390899934,0.010013004268836051,0.012504558822246669,0.016605044911319273,0.10434341972246887,0.016908047872468992,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017943358132633102,0.0031082578390899934,0.0010155627275357283,0.0010013004268836052,0.002011476103590941,0.0001250455882224667,0.17118646408266663,0.010434341972246887,0.012938358997812201,0.0016908047872468994,0.005177364575876637,0.00016605044911319273
1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03123084091559868,0.010013147193138063,0.012523422300122532,0.016655158620443287,0.10596080485319943,0.01702127835879211,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01794048493119052,0.003123084091559868,0.0010156372548763655,0.0010013147193138063,0.0020114992852169823,0.00012523422300122532,0.17332290163129713,0.010596080485319945,0.013100957692376456,0.0017021278358792112,0.005177979284442366,0.00016655158620443287
1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03137892633090042,0.010013290719063612,0.012542284123539218,0.016705273465288002,0.10759799412536736,0.01713603021816679,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017937570981077337,0.003137892633090042,0.0010157116972720037,0.0010013290719063613,0.002011522464768478,0.00012542284123539217,0.17547271332383477,0.010759799412536736,0.013265433091142118,0.001713603021816679,0.005178594005556554,0.00016705273465288003
1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03152683440444449,0.010013434845161802,0.012561144292641423,0.01675538944586533,0.10925510037308586,0.01725232073328681,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01793461586251714,0.003152683440444449,0.001015786054612394,0.0010013434845161802,0.0020115456422456096,0.00012561144292641424,0.17763568894579448,0.010925510037308586,0.013431794284205111,0.0017252320733286812,0.00517920873921938,0.0001675538944586533
1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03167456489990889,0.010013579569982072,0.012580002807573827,0.016805506562187187,0.11093223418983383,0.01737016725916226,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017931619156169764,0.0031674564899908894,0.0010158603267852212,0.0010013579569982073,0.0020115688176485574,0.00012580002807573826,0.17981161294532372,0.011093223418983384,0.013600050107714728,0.001737016725916226,0.005179823485431021,0.00016805506562187189
1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.031822117577019214,0.010013724892074178,0.0125988596684811,0.016855624814265485,0.11262950387786466,0.0174895872204844,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017928580443250876,0.0031822117577019215,0.0010159345136761075,0.0010013724892074178,0.002011591990977503,0.00012598859668481102,0.18200026453740858,0.011262950387786467,0.013770209138965369,0.00174895872204844,0.00518043824419165,0.00016855624814265485
1.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03196949219155873,0.010013870809988177,0.0126177148755079,0.01690574420211214,0.11434701539873442,0.01761059810894479,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01792549930565227,0.0031969492191558733,0.0010160086151686186,0.0010013870809988177,0.0020116151622326267,0.000126177148755079,0.18420141781351748,0.011434701539873443,0.013942279691619468,0.0017610598108944789,0.0051810530155014505,0.0001690574420211214
1.3900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03211668849537967,0.010014017322274395,0.012636568428798865,0.016955864725739064,0.11608487232500202,0.01773321748051,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017922375326062934,0.0032116688495379673,0.001016082631144268,0.0010014017322274396,0.00201163833141411,0.00012636568428798866,0.18641484185655932,0.011608487232500202,0.01411626981106696,0.001773321748051,0.005181667799360594,0.00016955864725739063
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.032263706236415786,0.010014164427483414,0.01265542032849863,0.017005986385158173,0.11784317579315272,0.017857462952653374,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017919208088090766,0.0032263706236415786,0.0010161565614825237,0.0010014164427483414,0.002011661498522135,0.0001265542032849863,0.18864030086102349,0.011784317579315272,0.01429218726992658,0.0017857462952653375,0.005182282595769259,0.00017005986385158173
1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03241054515869602,0.010014312124166053,0.012674270574751812,0.017056109180381387,0.11962202445779474,0.017983352201545344,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017915997176384806,0.0032410545158696024,0.0010162304060608147,0.0010014312124166055,0.00201168466355688,0.00012674270574751813,0.19087755425815822,0.011962202445779474,0.014470039563693988,0.0017983352201545344,0.005182897404727624,0.00017056109180381388
1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03255720500235944,0.010014460410873342,0.012693119167703017,0.01710623311142062,0.12142151444717754,0.018110902959203784,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01791274217675794,0.003255720500235944,0.001016304164754539,0.0010014460410873343,0.0020117078265185283,0.00012693119167703017,0.19312635684603505,0.012142151444717754,0.014649833906541737,0.0018110902959203785,0.005183512226235864,0.0001710623311142062
1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03270368550367138,0.010014609286156502,0.012711966107496838,0.017156358178287794,0.12324173932007788,0.01824013301060601,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017909442676309964,0.003270368550367138,0.0010163778374370704,0.0010014609286156503,0.00201173098740726,0.00012711966107496837,0.1953864589243354,0.01232417393200779,0.01483157722727561,0.0018240133010606011,0.005184127060294154,0.00017156358178287793
1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03284998639504077,0.01001475874856693,0.012730811394277855,0.01720648438099482,0.12508279002409958,0.018371060190764097,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017906098263550968,0.003284998639504077,0.0010164514239797678,0.0010014758748566929,0.0020117541462232554,0.00012730811394277855,0.19765760643368896,0.012508279002409958,0.015015276165452014,0.0018371060190764097,0.005184741906902675,0.0001720648438099482
1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03299610740503873,0.01001490879665617,0.012749655028190636,0.01725661171955362,0.12694475485542928,0.018503702381765057,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01790270852852486,0.003299610740503873,0.0010165249242519835,0.0010014908796656169,0.0020117773029666966,0.00012749655028190636,0.1999395410993817,0.012694475485542929,0.015200937067660595,0.001850370238176506,0.005185356766061603,0.0001725661171955362
1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.033142048258418336,0.010015059428975903,0.012768497009379735,0.017306740193976114,0.12882771942008997,0.018638077509777747,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017899273062933048,0.0033142048258418336,0.0010165983381210753,0.0010015059428975903,0.002011800457637763,0.00012768497009379734,0.20223200057924512,0.012882771942008998,0.015388565983976234,0.0018638077509777749,0.005185971637771113,0.00017306740193976115
1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03328780867613564,0.01001521064407792,0.012787337337989695,0.01735686980427422,0.13073176659673155,0.01877420354202811,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01789579146025809,0.0033287808676135643,0.0010166716654524132,0.001001521064407792,0.0020118236102366367,0.00012787337337989696,0.20453471861552963,0.013073176659673155,0.01557816866458426,0.001877420354202811,0.005186586522031383,0.0001735686980427422
1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.033433388375371874,0.010015362440514103,0.012806176014165045,0.01740700055045986,0.13265697650099548,0.018912098483744606,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017892263315887315,0.0033433388375371876,0.0010167449061093932,0.0010015362440514103,0.002011846760763498,0.00012806176014165045,0.20684742519055682,0.013265697650099549,0.015769750556582515,0.0018912098483744606,0.005187201418842591,0.0001740700055045986
1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03357878706955686,0.010015514816836407,0.012825013038050302,0.017457132432544955,0.1346034264514888,0.019051780375075645,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01788868822723621,0.003357878706955686,0.0010168180599534477,0.0010015514816836407,0.0020118699092185285,0.00012825013038050303,0.20916984668593944,0.013460342645148879,0.015963316800963634,0.0019051780375075645,0.005187816328204912,0.00017457132432544955
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.033724004468393666,0.010015667771596841,0.01284384840978997,0.017507265450541425,0.13657119093740072,0.019193267287980834,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017885065793871634,0.003372400446839367,0.001016891126844058,0.0010015667771596842,0.0020118930556019075,0.0001284384840978997,0.21150170604515106,0.013657119093740074,0.016158872229780755,0.0019193267287980834,0.0051884312501185225,0.00017507265450541424
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.033869040277884475,0.010015821303347446,0.012862682129528543,0.01755739960446119,0.13856034158779196,0.01933657732309794,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017881395617634598,0.003386904027788448,0.0010169641066387675,0.0010015821303347445,0.0020119161999138167,0.00012862682129528543,0.21384272293922074,0.013856034158779196,0.016356421363499494,0.0019336577323097943,0.005189046184583601,0.0001755739960446119
1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03401389420035757,0.010015975410640273,0.012881514197410498,0.017607534894316178,0.1405709471425858,0.019481728606587465,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01787767730276269,0.003401389420035757,0.0010170369991931937,0.0010015975410640275,0.002011939342154437,0.00012881514197410498,0.21619261393532366,0.014057094714258582,0.016555968408538842,0.0019481728606587465,0.005189661131600324,0.00017607534894316178
1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.0341585659344956,0.010016130092027375,0.012900344613580302,0.017657671320118307,0.14260307342528664,0.01962873928695673,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017873910456011898,0.0034158565934495604,0.0010171098043610435,0.0010016130092027375,0.0020119624823239494,0.00012900344613580304,0.21855109266803321,0.014260307342528665,0.016757517255003414,0.001962873928695673,0.005190276091168869,0.00017657671320118307
1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03430305517536501,0.010016285346060775,0.01291917337818241,0.017707808881879505,0.14465678331744958,0.01977762753186546,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01787009468677788,0.0034303055175365013,0.001017182521994127,0.0010016285346060776,0.0020119856204225336,0.0001291917337818241,0.2209178700129958,0.014465678331744959,0.016961071474609055,0.001977762753186546,0.0051908910632894115,0.00017707808881879507
1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.034447361614446635,0.010016441171292455,0.012938000491361262,0.017757947579611695,0.14673213673492294,0.019928411524914785,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.01786622960721648,0.0034447361614446635,0.0010172551519423737,0.0010016441171292456,0.002012008756450371,0.00012938000491361263,0.22329265426278652,0.014673213673492294,0.017166634318803782,0.0019928411524914786,0.0051915060479621284,0.00017757947579611694
1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.034591484939667454,0.010016597566274333,0.012956825953261286,0.0178080874133268,0.14882919060588168,0.020081109462421656,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017862314832363488,0.0034591484939667455,0.0010173276940538465,0.0010016597566274335,0.0020120318904076426,0.00012956825953261287,0.22567515130469987,0.014882919060588168,0.017374208717085577,0.002008110946242166,0.005192121045187195,0.000178080874133268
1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.034735424835433536,0.010016754529558249,0.012975649764026898,0.01785822838303675,0.1509479988506686,0.020235739550180657,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017858349980253516,0.003473542483543354,0.0010174001481747601,0.001001675452955825,0.002012055022294528,0.00012975649764026897,0.22806506480022787,0.015094799885066859,0.017583797275518284,0.002023573955018066,0.005192736054964794,0.00017858228383036749
1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,10.0,0.03487918098266414,0.01001691205969594,0.012994471923802502,0.017908370488753465,0.153088612363457,0.020392320000215222,0.1,0.0,0.001,0.02,0.0125,0.025,1.0,0.02,0.0125,0.03,10.0,10.0,0.1,0.001,0.05,0.0125,0.001,0.05,0.0125,0.05,0.1,0.001,0.1,0.1,0.001,0.1,0.1,10.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,0.01,0.01,1.0,0.017854334672037914,0.003487918098266414,0.001017472514149496,0.0010016912059695941,0.00201207815211121,0.00012994471923802501,0.2304620963659765,0.0153088612363457,0.01779540227544677,0.0020392320000215225,0.005193351077295095,0.00017908370488753465
