Cm,E_K,E_L,E_Na,E_syn,F,I_K_post,I_K_pre,I_L_post,I_L_pre,I_Na_post,I_Na_pre,I_app_post,I_app_pre,I_syn,V_post,V_pre,alpha,alpha_h_post,alpha_h_pre,alpha_m_post,alpha_m_pre,alpha_n_post,alpha_n_pre,beta,beta_h_post,beta_h_pre,beta_m_post,beta_m_pre,beta_n_post,beta_n_pre,gK,gL,gNa,g_syn,h_post,h_pre,m_inf_post,m_inf_pre,n_post,n_pre,phi,s,tau_0,theta_syn,Time
1.0,-90.0,-65.0,55.0,-75.0,1.2649095659100773e-14,0.014805626228028177,0.014805626228038705,0.09976186566130991,0.09976186566164387,-0.11352514820019785,-0.11352514820032866,0.0,0.0,1.6711060494510086e-12,-64.0023813433869,-64.00238134338356,12.0,0.09450136787084593,0.09450136787083015,0.16882979085819536,0.1688297908582356,0.01571601758425588,0.015716017584259653,0.1,0.02659082907061208,0.026590829070620724,4.9960563948346,4.9960563948336745,0.1605079548218179,0.16050795482181118,9.0,0.1,35.0,0.1,0.780375095270984,0.7803750952709458,0.03268799830011148,0.03268799830012487,0.08918928363492307,0.08918928363493606,5.0,1.5195162713212805e-12,10.0,0.0,2.13
1.0,-90.0,-65.0,55.0,-75.0,1.2649029757691617e-14,0.01480557803098676,0.014805578030997359,0.09976082366459026,0.09976082366492563,-0.11352475189506235,-0.11352475189519393,0.0,0.0,1.6711026757827551e-12,-64.0023917633541,-64.00239176335074,12.0,0.09450141710591643,0.09450141710590057,0.16882966535453833,0.1688296653545788,0.015716005808648407,0.015716005808652206,0.1,0.026590802099835616,0.0265908020998443,4.996059286987869,4.996059286986937,0.16050797572791456,0.16050797572790781,9.0,0.1,35.0,0.1,0.7803752971140375,0.780375297113999,0.03268795649090767,0.03268795649092115,0.08918921998679996,0.08918921998681305,5.0,1.5195146433879654e-12,10.0,0.0,2.14
1.0,-90.0,-65.0,55.0,-75.0,1.2648963900500717e-14,0.014805529792754976,0.014805529792765648,0.09975978236160188,0.09975978236193868,-0.11352435592838214,-0.11352435592851404,0.0,0.0,1.6710992962716464e-12,-64.00240217638398,-64.00240217638061,12.0,0.09450146630823324,0.09450146630821733,0.16882953993452085,0.16882953993456137,0.015715994040888682,0.015715994040892477,0.1,0.02659077514704212,0.02659077514705083,4.996062177217297,4.996062177216361,0.16050799662009527,0.1605079966200885,9.0,0.1,35.0,0.1,0.7803754993263877,0.780375499326349,0.032687914709588914,0.032687914709602424,0.08918915627050653,0.08918915627051971,5.0,1.5195130091802061e-12,10.0,0.0,2.15
1.0,-90.0,-65.0,55.0,-75.0,1.2648898087507524e-14,0.014805481514005714,0.014805481514016448,0.09975874175203076,0.09975874175236897,-0.1135239602995466,-0.11352396029967904,0.0,0.0,1.6710959109299495e-12,-64.00241258247969,-64.00241258247631,12.0,0.09450151547781123,0.09450151547779524,0.16882941459810466,0.1688294145981454,0.015715982280973075,0.0157159822809769,0.1,0.026590748212223347,0.02659074821223211,4.996065065523752,4.9960650655228145,0.16050801749836632,0.16050801749835952,9.0,0.1,35.0,0.1,0.7803757019047471,0.7803757019047082,0.03268787295614245,0.032687872956156015,0.08918909248705836,0.08918909248707163,5.0,1.519511368709576e-12,10.0,0.0,2.16
1.0,-90.0,-65.0,55.0,-75.0,1.2648832318691395e-14,0.014805433195405789,0.014805433195416587,0.09975770183556137,0.099757701835901,-0.11352356500794833,-0.11352356500808129,0.0,0.0,1.671092519769914e-12,-64.00242298164439,-64.00242298164099,12.0,0.09450156461466516,0.09450156461464909,0.16882928934525182,0.16882928934529276,0.015715970528898063,0.015715970528901908,0.1,0.02659072129537115,0.02659072129537995,4.9960679519081115,4.996067951907169,0.16050803836273403,0.1605080383627272,9.0,0.1,35.0,0.1,0.7803759048458486,0.7803759048458093,0.03268783123055554,0.03268783123056916,0.08918902863746195,0.0891890286374753,5.0,1.5195097219876349e-12,10.0,0.0,2.17
1.0,-90.0,-65.0,55.0,-75.0,1.2648766594031606e-14,0.014805384837616016,0.014805384837626879,0.09975666261187684,0.0997566626122179,-0.113523170052982,-0.1135231700531157,0.0,0.0,1.6710891228037723e-12,-64.00243337388123,-64.00243337387782,12.0,0.09450161371880998,0.09450161371879387,0.16882916417592395,0.16882916417596505,0.01571595878466003,0.015715958784663885,0.1,0.02659069439647725,0.026590694396486078,4.996070836371247,4.996070836370301,0.16050805921320477,0.1605080592131979,9.0,0.1,35.0,0.1,0.7803761081464451,0.7803761081464055,0.03268778953281537,0.03268778953282907,0.08918896472271476,0.08918896472272819,5.0,1.5195080690259283e-12,10.0,0.0,2.18
1.0,-90.0,-65.0,55.0,-75.0,1.2648700913507338e-14,0.01480533644129127,0.014805336441302197,0.09975562408065884,0.09975562408100132,-0.11352277543404461,-0.11352277543417895,0.0,0.0,1.671085720043738e-12,-64.00244375919341,-64.00244375918999,12.0,0.09450166279026073,0.09450166279024454,0.1688290390900824,0.1688290390901237,0.015715947048255352,0.015715947048259224,0.1,0.026590667515533323,0.026590667515542194,4.99607371891404,4.996073718913088,0.1605080800497849,0.160508080049778,9.0,0.1,35.0,0.1,0.7803763118033096,0.7803763118032696,0.03268774786290906,0.03268774786292283,0.08918890074380532,0.08918890074381884,5.0,1.5195064098359875e-12,10.0,0.0,2.19
1.0,-90.0,-65.0,55.0,-75.0,1.2648635277097867e-14,0.014805288007080523,0.014805288007091513,0.09975458624159046,0.09975458624193437,-0.11352238115053694,-0.11352238115067155,0.0,0.0,1.6710823115020117e-12,-64.0024541375841,-64.00245413758066,12.0,0.09450171182903229,0.09450171182901605,0.168828914087689,0.1688289140877304,0.015715935319680446,0.015715935319684328,0.1,0.02659064065253115,0.026590640652540045,4.996076599537367,4.996076599536413,0.16050810087248077,0.16050810087247389,9.0,0.1,35.0,0.1,0.7803765158132351,0.7803765158131949,0.03268770622082382,0.032687706220837616,0.0891888367017133,0.0891888367017269,5.0,1.5195047444293302e-12,10.0,0.0,2.2
1.0,-90.0,-65.0,55.0,-75.0,1.2648569684782288e-14,0.014805239535626912,0.014805239535637966,0.09975354909435197,0.0997535490946973,-0.11352198720186109,-0.11352198720199605,0.0,0.0,1.6710788971907752e-12,-64.00246450905648,-64.00246450905303,12.0,0.09450176083513971,0.09450176083512342,0.16882878916870503,0.16882878916874652,0.015715923598931675,0.015715923598935564,0.1,0.026590613807462395,0.026590613807471308,4.9960794782421125,4.996079478241154,0.16050812168129883,0.1605081216812919,9.0,0.1,35.0,0.1,0.7803767201730346,0.7803767201729941,0.0326876646065467,0.032687664606560536,0.0891887725974096,0.08918877259742328,5.0,1.5195030728174598e-12,10.0,0.0,2.21
1.0,-90.0,-65.0,55.0,-75.0,1.2648504136539696e-14,0.014805191027567768,0.014805191027578884,0.09975251263862361,0.09975251263897036,-0.1135215935874223,-0.11352159358755795,0.0,0.0,1.6710754771221935e-12,-64.00247487361376,-64.0024748736103,12.0,0.09450180980859808,0.09450180980858172,0.1688286643330918,0.1688286643331335,0.015715911886005417,0.015715911886009327,0.1,0.026590586980318714,0.026590586980327676,4.99608235502916,4.996082355028197,0.16050814247624542,0.16050814247623849,9.0,0.1,35.0,0.1,0.7803769248795407,0.7803769248795,0.032687623020064775,0.03268762302007868,0.08918870843185635,0.08918870843187011,5.0,1.519501395011866e-12,10.0,0.0,2.22
1.0,-90.0,-65.0,55.0,-75.0,1.2648438632349099e-14,0.014805142483534685,0.014805142483545865,0.09975147687408424,0.09975147687443241,-0.113521200306628,-0.11352120030676416,0.0,0.0,1.6710720513084148e-12,-64.00248523125916,-64.00248523125568,12.0,0.09450185874942252,0.09450185874940609,0.16882853958081034,0.16882853958085228,0.015715900180898006,0.015715900180901944,0.1,0.026590560171091734,0.026590560171100747,4.996085229899396,4.996085229898432,0.16050816325732706,0.1605081632573201,9.0,0.1,35.0,0.1,0.7803771299296056,0.7803771299295645,0.03268758146136506,0.03268758146137902,0.08918864420600711,0.08918864420602096,5.0,1.519499711024024e-12,10.0,0.0,2.23
1.0,-90.0,-65.0,55.0,-75.0,1.2648373172189414e-14,0.014805093904153544,0.014805093904164795,0.09975044180041125,0.09975044180076083,-0.11352080735888802,-0.11352080735902477,0.0,0.0,1.6710686197615689e-12,-64.00249558199589,-64.00249558199239,12.0,0.0945019076576282,0.09450190765761168,0.16882841491182182,0.16882841491186398,0.01571588848360581,0.015715888483609764,0.1,0.026590533379773084,0.026590533379782143,4.996088102853717,4.996088102852748,0.16050818402455017,0.16050818402454314,9.0,0.1,35.0,0.1,0.780377335320101,0.7803773353200596,0.032687539930434516,0.03268753993044854,0.08918857992080685,0.0891885799208208,5.0,1.5194980208653953e-12,10.0,0.0,2.24
1.0,-90.0,-65.0,55.0,-75.0,1.2648307756039563e-14,0.014805045290044606,0.014805045290055928,0.09974940741728205,0.09974940741763305,-0.11352041474361475,-0.11352041474375223,0.0,0.0,1.6710651824937716e-12,-64.00250592582718,-64.00250592582367,12.0,0.09450195653323032,0.09450195653321371,0.16882829032608718,0.16882829032612956,0.015715876794125155,0.01571587679412913,0.1,0.026590506606354345,0.02659050660636345,4.996090973893013,4.996090973892039,0.16050820477792122,0.16050820477791417,9.0,0.1,35.0,0.1,0.780377541047918,0.7803775410478763,0.03268749842726009,0.03268749842727419,0.08918851557719207,0.08918851557720611,5.0,1.5194963245474274e-12,10.0,0.0,2.25
1.0,-90.0,-65.0,55.0,-75.0,1.2648242383878374e-14,0.014804996641822528,0.014804996641833913,0.09974837372437265,0.09974837372472507,-0.11352002246022352,-0.11352002246036126,0.0,0.0,1.6710617395171192e-12,-64.00251626275627,-64.00251626275275,12.0,0.09450200537624413,0.09450200537622747,0.16882816582356727,0.16882816582360974,0.015715865112452366,0.015715865112456356,0.1,0.0265904798508271,0.026590479850836225,4.996093843018176,4.9960938430172,0.1605082255174467,0.16050822551743962,9.0,0.1,35.0,0.1,0.7803777471099669,0.7803777471099249,0.03268745695182874,0.032687456951842865,0.08918845117609085,0.08918845117610498,5.0,1.519494622081554e-12,10.0,0.0,2.2600000000000002
1.0,-90.0,-65.0,55.0,-75.0,1.2648177055684675e-14,0.014804947960096418,0.014804947960107867,0.09974734072135903,0.09974734072171287,-0.11351963050813103,-0.11351963050826956,0.0,0.0,1.6710582908436944e-12,-64.00252659278641,-64.00252659278287,12.0,0.09450205418668492,0.09450205418666818,0.16882804140422275,0.16882804140426544,0.015715853438583758,0.01571585343858777,0.1,0.026590453113182862,0.02659045311319204,4.99609671023011,4.996096710229128,0.16050824624313315,0.160508246243126,9.0,0.1,35.0,0.1,0.7803779535031772,0.780377953503135,0.032687415504127265,0.032687415504141476,0.08918838671842294,0.08918838671843715,5.0,1.5194929134791945e-12,10.0,0.0,2.27
1.0,-90.0,-65.0,55.0,-75.0,1.2648111771437124e-14,0.014804899245469863,0.014804899245481389,0.09974630840791435,0.09974630840826962,-0.1135192388867573,-0.1135192388868962,0.0,0.0,1.6710548364855587e-12,-64.00253691592086,-64.0025369159173,12.0,0.09450210296456804,0.09450210296455125,0.16882791706801423,0.16882791706805705,0.01571584177251564,0.015715841772519657,0.1,0.026590426393413167,0.026590426393422364,4.996099575529711,4.996099575528726,0.16050826695498704,0.1605082669549799,9.0,0.1,35.0,0.1,0.7803781602244975,0.7803781602244549,0.032687374084142545,0.0326873740841568,0.0891883222050998,0.0891883222051141,5.0,1.5194911987517547e-12,10.0,0.0,2.2800000000000002
1.0,-90.0,-65.0,55.0,-75.0,1.264804653111446e-14,0.014804850498541045,0.014804850498552635,0.09974527678371317,0.09974527678406986,-0.1135188475955246,-0.11351884759566405,0.0,0.0,1.6710513764547613e-12,-64.00254723216287,-64.0025472321593,12.0,0.09450215170990886,0.09450215170989198,0.16882779281490234,0.1688277928149453,0.015715830114244295,0.01571583011424833,0.1,0.026590399691509517,0.026590399691518756,4.996102438917884,4.996102438916894,0.16050828765301495,0.1605082876530078,9.0,0.1,35.0,0.1,0.780378367270895,0.7803783672708523,0.032687332691861394,0.0326873326918757,0.08918825763702473,0.08918825763703912,5.0,1.5194894779106262e-12,10.0,0.0,2.29
1.0,-90.0,-65.0,55.0,-75.0,1.2647981334695335e-14,0.014804801719902717,0.014804801719914376,0.09974424584842866,0.09974424584878677,-0.11351845663385736,-0.11351845663399737,0.0,0.0,1.6710479107633335e-12,-64.00255754151571,-64.00255754151213,12.0,0.09450220042272274,0.09450220042270584,0.16882766864484738,0.16882766864489052,0.015715818463766025,0.015715818463770067,0.1,0.02659037300746339,0.026590373007472655,4.996105300395531,4.996105300394537,0.16050830833722343,0.16050830833721627,9.0,0.1,35.0,0.1,0.7803785746393562,0.7803785746393133,0.03268729132727057,0.032687291327284936,0.0891881930150929,0.08918819301510739,5.0,1.5194877509671865e-12,10.0,0.0,2.3000000000000003
1.0,-90.0,-65.0,55.0,-75.0,1.2647916182158322e-14,0.014804752910142265,0.014804752910153995,0.0997432156017311,0.09974321560209205,-0.11351806600118232,-0.11351806600132353,0.0,0.0,1.6710444394232869e-12,-64.00256784398269,-64.00256784397908,12.0,0.09450224910302524,0.09450224910300817,0.1688275445578097,0.16882754455785323,0.015715806821077098,0.015715806821081185,0.1,0.026590346341266217,0.02659034634127557,4.996108159963564,4.996108159962563,0.1605083290076191,0.16050832900761186,9.0,0.1,35.0,0.1,0.780378782326886,0.7803787823268428,0.03268724999035679,0.03268724999037128,0.08918812834019142,0.089188128340206,5.0,1.5194860179327996e-12,10.0,0.0,2.31
1.0,-90.0,-65.0,55.0,-75.0,1.2647851073481887e-14,0.014804704069841796,0.014804704069853587,0.09974218604329366,0.09974218604365603,-0.11351767569692961,-0.11351767569707143,0.0,0.0,1.6710409624466217e-12,-64.00257813956706,-64.00257813956344,12.0,0.09450229775083169,0.09450229775081458,0.16882742055374975,0.1688274205537934,0.015715795186173803,0.015715795186177894,0.1,0.0265903196929095,0.026590319692918883,4.996111017622887,4.99611101762188,0.16050834966420846,0.1605083496642012,9.0,0.1,35.0,0.1,0.7803789903305078,0.7803789903304643,0.03268720868110684,0.03268720868112139,0.08918806361319943,0.08918806361321409,5.0,1.5194842788188154e-12,10.0,0.0,2.32
1.0,-90.0,-65.0,55.0,-75.0,1.2647786008644514e-14,0.01480465519957812,0.014804655199589976,0.09974115717278523,0.09974115717314902,-0.11351728572053003,-0.11351728572067224,0.0,0.0,1.6710374798453165e-12,-64.00258842827215,-64.00258842826851,12.0,0.09450234636615779,0.09450234636614058,0.1688272966326273,0.16882729663267115,0.015715783559052357,0.015715783559056475,0.1,0.026590293062384578,0.026590293062394,4.996113873374415,4.996113873373406,0.16050837030699822,0.16050837030699092,9.0,0.1,35.0,0.1,0.7803791986472637,0.7803791986472199,0.032687167399507305,0.0326871673995219,0.08918799883498815,0.08918799883500289,5.0,1.5194825336365695e-12,10.0,0.0,2.33
1.0,-90.0,-65.0,55.0,-75.0,1.2647720987624675e-14,0.014804606299922848,0.01480460629993478,0.09974012898987611,0.09974012899024132,-0.1135168960714181,-0.11351689607156096,0.0,0.0,1.671033991631337e-12,-64.00259871010124,-64.00259871009759,12.0,0.09450239494901898,0.0945023949490017,0.1688271727944026,0.16882717279444664,0.01571577193970904,0.01571577193971318,0.1,0.026590266449682876,0.026590266449692347,4.996116727219062,4.996116727218048,0.16050839093599495,0.1605083909359876,9.0,0.1,35.0,0.1,0.780379407274214,0.7803794072741699,0.03268712614554487,0.032687126145559534,0.08918793400642096,0.08918793400643579,5.0,1.519480782397384e-12,10.0,0.0,2.34
1.0,-90.0,-65.0,55.0,-75.0,1.2647656010400761e-14,0.01480455737144243,0.014804557371454422,0.09973910149423518,0.09973910149460181,-0.11351650674903037,-0.1135165067491738,0.0,0.0,1.671030497816631e-12,-64.00260898505765,-64.00260898505398,12.0,0.09450244349943088,0.09450244349941354,0.16882704903903567,0.16882704903907989,0.015715760328140104,0.015715760328144254,0.1,0.026590239854795805,0.0265902398548053,4.996119579157743,4.9961195791567246,0.16050841155120527,0.1605084115511979,9.0,0.1,35.0,0.1,0.7803796162084372,0.7803796162083928,0.03268708491920617,0.03268708491922089,0.08918786912835347,0.08918786912836839,5.0,1.5194790251125672e-12,10.0,0.0,2.35
1.0,-90.0,-65.0,55.0,-75.0,1.2647591076951076e-14,0.014804508414698169,0.014804508414710224,0.09973807468552992,0.09973807468589797,-0.1135161177528053,-0.1135161177529494,0.0,0.0,1.6710269984131292e-12,-64.0026192531447,-64.00261925314102,12.0,0.09450249201740918,0.09450249201739175,0.16882692536648616,0.16882692536653057,0.01571574872434175,0.01571574872434592,0.1,0.02659021327771466,0.026590213277724203,4.996122429191376,4.996122429190353,0.16050843215263588,0.16050843215262847,9.0,0.1,35.0,0.1,0.7803798254470302,0.7803798254469855,0.032687043720477746,0.03268704372049254,0.08918780420163358,0.08918780420164858,5.0,1.519477261793413e-12,10.0,0.0,2.36
1.0,-90.0,-65.0,55.0,-75.0,1.2647526187253824e-14,0.014804459430246277,0.014804459430258406,0.09973704856342636,0.09973704856379584,-0.11351572908218392,-0.11351572908232822,0.0,0.0,1.6710234934327436e-12,-64.00262951436574,-64.00262951436204,12.0,0.09450254050296954,0.09450254050295208,0.16882680177671391,0.1688268017767584,0.015715737128310227,0.0157157371283144,0.1,0.026590186718430796,0.02659018671844036,4.9961252773208855,4.996125277319861,0.16050845274029343,0.16050845274028602,9.0,0.1,35.0,0.1,0.7803800349871076,0.7803800349870627,0.03268700254934615,0.032687002549360966,0.08918773922710155,0.08918773922711665,5.0,1.5194754924512018e-12,10.0,0.0,2.37
1.0,-90.0,-65.0,55.0,-75.0,1.2647461341287309e-14,0.014804410418637965,0.014804410418650158,0.09973602312759199,0.09973602312796288,-0.11351534073660911,-0.1135153407367541,0.0,0.0,1.6710199828873746e-12,-64.00263976872408,-64.00263976872037,12.0,0.09450258895612772,0.09450258895611016,0.16882667826967837,0.16882667826972309,0.015715725540041713,0.01571572554004591,0.1,0.0265901601769355,0.02659016017694511,4.996128123547193,4.996128123546163,0.16050847331418466,0.1605084733141772,9.0,0.1,35.0,0.1,0.7803802448258023,0.780380244825757,0.032686961405797854,0.032686961405812745,0.08918767420559008,0.08918767420560526,5.0,1.5194737170972e-12,10.0,0.0,2.38
1.0,-90.0,-65.0,55.0,-75.0,1.2647396539029742e-14,0.014804361380419424,0.014804361380431692,0.09973499837769283,0.09973499837806515,-0.1135149527155275,-0.11351495271567287,0.0,0.0,1.671016466788904e-12,-64.00265001622307,-64.00265001621935,12.0,0.09450263737689936,0.09450263737688179,0.1688265548453394,0.16882655484538425,0.015715713959532456,0.015715713959536665,0.1,0.026590133653220112,0.026590133653229743,4.996130967871218,4.996130967870186,0.1605084938743162,0.16050849387430874,9.0,0.1,35.0,0.1,0.7803804549602646,0.780380454960219,0.03268692028981944,0.03268692028983437,0.08918760913792435,0.08918760913793963,5.0,1.5194719357426601e-12,10.0,0.0,2.39
1.0,-90.0,-65.0,55.0,-75.0,1.264733178045916e-14,0.014804312316131898,0.01480431231614423,0.0997339743133921,0.09973397431376584,-0.11351456501838582,-0.11351456501853195,0.0,0.0,1.671012945149195e-12,-64.00266025686608,-64.00266025686234,12.0,0.0945026857653004,0.09450268576528273,0.1688264315036562,0.16882643150370127,0.015715702386778618,0.015715702386782843,0.1,0.026590107147275843,0.02659010714728552,4.996133810293898,4.99613381029286,0.16050851442069483,0.16050851442068734,9.0,0.1,35.0,0.1,0.7803806653876629,0.780380665387617,0.032686879201397255,0.032686879201412264,0.08918754402492211,0.08918754402493748,5.0,1.519470148398821e-12,10.0,0.0,2.4
1.0,-90.0,-65.0,55.0,-75.0,1.2647267065553686e-14,0.014804263226311726,0.014804263226324115,0.0997329509343544,0.09973295093472956,-0.113514177644635,-0.11351417764478156,0.0,0.0,1.6710094179800966e-12,-64.00267049065646,-64.0026704906527,12.0,0.09450273412134658,0.09450273412132881,0.16882630824458833,0.16882630824463354,0.015715690821776398,0.015715690821780644,0.1,0.02659008065909399,0.026590080659103708,4.9961366508161555,4.996136650815115,0.1605085349533273,0.16050853495331974,9.0,0.1,35.0,0.1,0.7803808761051829,0.7803808761051366,0.03268683814051779,0.032686838140532845,0.08918747886739373,0.08918747886740917,5.0,1.5194683550769073e-12,10.0,0.0,2.41
1.0,-90.0,-65.0,55.0,-75.0,1.2647202394291443e-14,0.014804214111490388,0.01480421411150284,0.09973192824024438,0.09973192824062097,-0.11351379059372749,-0.11351379059387451,0.0,0.0,1.6710058852934432e-12,-64.00268071759756,-64.00268071759379,12.0,0.0945027824450537,0.09450278244503592,0.16882618506809507,0.16882618506814043,0.015715679264521998,0.015715679264526255,0.1,0.026590054188665793,0.02659005418867554,4.996139489438921,4.996139489437876,0.16050855547222026,0.16050855547221268,9.0,0.1,35.0,0.1,0.780381087110028,0.7803810871099814,0.032686797107167445,0.03268679710718255,0.08918741366614225,0.08918741366615777,5.0,1.5194665557881301e-12,10.0,0.0,2.42
1.0,-90.0,-65.0,55.0,-75.0,1.2647137766650293e-14,0.014804164972194516,0.014804164972207044,0.0997309062307224,0.0997309062311004,-0.11351340386511719,-0.11351340386526494,0.0,0.0,1.671002347101047e-12,-64.00269093769278,-64.002690937689,12.0,0.09450283073643782,0.09450283073641992,0.16882606197413538,0.16882606197418099,0.015715667715011542,0.015715667715015823,0.1,0.026590027735982402,0.0265900277359922,4.996142326163132,4.996142326162083,0.16050857597738058,0.16050857597737297,9.0,0.1,35.0,0.1,0.7803812983994188,0.780381298399372,0.032686756101332516,0.0326867561013477,0.08918734842196348,0.0891873484219791,5.0,1.5194647505436865e-12,10.0,0.0,2.43
1.0,-90.0,-65.0,55.0,-75.0,1.2647073182608268e-14,0.014804115808945997,0.014804115808958598,0.09972988490545164,0.09972988490583107,-0.11351301745826155,-0.11351301745840967,0.0,0.0,1.6709988034147092e-12,-64.00270115094548,-64.00270115094169,12.0,0.09450287899551472,0.0945028789954968,0.16882593896266862,0.1688259389627143,0.015715656173241235,0.015715656173245524,0.1,0.02659000130103508,0.026590001301044903,4.996145160989722,4.996145160988668,0.160508596468815,0.16050859646880736,9.0,0.1,35.0,0.1,0.7803815099705935,0.7803815099705463,0.032686715122999394,0.03268671512301462,0.08918728313564604,0.08918728313566177,5.0,1.5194629393547596e-12,10.0,0.0,2.44
1.0,-90.0,-65.0,55.0,-75.0,1.2647008642143314e-14,0.014804066622261972,0.01480406662227464,0.09972886426409389,0.09972886426447475,-0.11351263137262017,-0.11351263137276875,0.0,0.0,1.6709952542462139e-12,-64.00271135735906,-64.00271135735525,12.0,0.09450292722230037,0.0945029272222824,0.16882581603365396,0.16882581603369973,0.015715644639207244,0.015715644639211535,0.1,0.026589974883815027,0.026589974883824863,4.996147993919625,4.996147993918568,0.16050861694653026,0.16050861694652263,9.0,0.1,35.0,0.1,0.7803817218208072,0.7803817218207597,0.032686674172154435,0.03268667417216971,0.08918721780797145,0.08918721780798726,5.0,1.5194611222325191e-12,10.0,0.0,2.45
1.0,-90.0,-65.0,55.0,-75.0,1.264694414523321e-14,0.014804017412654864,0.014804017412667602,0.0997278443063081,0.09972784430669038,-0.1135122456076533,-0.11351224560780233,0.0,0.0,1.6709916996073258e-12,-64.00272155693692,-64.0027215569331,12.0,0.09450297541681087,0.0945029754167928,0.16882569318704987,0.16882569318709587,0.015715633112905664,0.015715633112909976,0.1,0.026589948484313314,0.026589948484323202,4.996150824953785,4.996150824952725,0.16050863741053326,0.1605086374105256,9.0,0.1,35.0,0.1,0.7803819339473322,0.7803819339472845,0.03268663324878381,0.032686633248799134,0.08918715243971413,0.08918715243973004,5.0,1.5194592991881207e-12,10.0,0.0,2.46
1.0,-90.0,-65.0,55.0,-75.0,1.2646879691855805e-14,0.014803968180632463,0.014803968180645262,0.09972682503175463,0.09972682503213832,-0.11351186016282497,-0.11351186016297467,0.0,0.0,1.6709881395097957e-12,-64.00273174968245,-64.00273174967862,12.0,0.09450302357906216,0.09450302357904404,0.16882557042281554,0.16882557042286175,0.01571562159433266,0.015715621594337,0.1,0.026589922102521136,0.026589922102531065,4.996153654093143,4.996153654092078,0.16050865786083077,0.16050865786082308,9.0,0.1,35.0,0.1,0.7803821463474578,0.7803821463474099,0.032686592352873835,0.032686592352889225,0.08918708703164153,0.08918708703165752,5.0,1.519457470232706e-12,10.0,0.0,2.47
1.0,-90.0,-65.0,55.0,-75.0,1.2646815281988878e-14,0.01480391892669792,0.014803918926710792,0.09972580644009242,0.09972580644047753,-0.11351147503760065,-0.11351147503775101,0.0,0.0,1.6709845739653578e-12,-64.00274193559908,-64.00274193559522,12.0,0.09450307170907038,0.09450307170905216,0.16882544774090957,0.16882544774095604,0.01571561008348436,0.015715610083488724,0.1,0.026589895738429594,0.026589895738439572,4.99615648133864,4.996156481337571,0.16050867829742965,0.16050867829742194,9.0,0.1,35.0,0.1,0.7803823590184903,0.780382359018442,0.0326865514844107,0.03268655148442616,0.08918702158451415,0.08918702158453023,5.0,1.519455635377403e-12,10.0,0.0,2.48
1.0,-90.0,-65.0,55.0,-75.0,1.2646750915610109e-14,0.014803869651349832,0.014803869651362777,0.09972478853097898,0.09972478853136552,-0.11351109023144798,-0.11351109023159886,0.0,0.0,1.6709810029857282e-12,-64.00275211469021,-64.00275211468634,12.0,0.0945031198068516,0.09450311980683333,0.16882532514129073,0.16882532514133727,0.0157155985803569,0.015715598580361263,0.1,0.026589869392029796,0.02658986939203979,4.996159306691226,4.996159306690152,0.16050869872033677,0.160508698720329,9.0,0.1,35.0,0.1,0.7803825719577524,0.7803825719577038,0.03268651064338059,0.0326865106433961,0.08918695609908561,0.0891869560991018,5.0,1.5194537946333262e-12,10.0,0.0,2.49
1.0,-90.0,-65.0,55.0,-75.0,1.2646686592697267e-14,0.014803820355082254,0.01480382035509527,0.09972377130407324,0.0997237713044612,-0.11351070574383793,-0.1135107057439891,0.0,0.0,1.6709774265826111e-12,-64.00276228695927,-64.00276228695539,12.0,0.09450316787242186,0.09450316787240354,0.16882520262391773,0.16882520262396444,0.01571558708494639,0.01571558708495078,0.1,0.02658984306331286,0.0265898430633229,4.9961621301518395,4.996162130150764,0.1605087191295589,0.16050871912955114,9.0,0.1,35.0,0.1,0.7803827851625839,0.7803827851625349,0.032686469829769756,0.032686469829785306,0.08918689057610273,0.089186890576119,5.0,1.519451948011576e-12,10.0,0.0,2.5
1.0,-90.0,-65.0,55.0,-75.0,1.2646622313227952e-14,0.014803771038384742,0.01480377103839783,0.09972275475903132,0.0997227547594207,-0.11351032157424128,-0.11351032157439313,0.0,0.0,1.6709738447676901e-12,-64.00277245240969,-64.0027724524058,12.0,0.09450321590579744,0.09450321590577906,0.16882508018874887,0.16882508018879575,0.015715575597248923,0.015715575597253322,0.1,0.026589816752269815,0.02658981675227988,4.99616495172144,4.996164951720359,0.16050873952510303,0.16050873952509523,9.0,0.1,35.0,0.1,0.7803829986303409,0.7803829986302916,0.03268642904356422,0.03268642904357984,0.08918682501630554,0.08918682501632191,5.0,1.5194500955232392e-12,10.0,0.0,2.5100000000000002
1.0,-90.0,-65.0,55.0,-75.0,1.2646558077179757e-14,0.014803721701742394,0.014803721701755547,0.09972173889550931,0.09972173889590011,-0.11350993772213308,-0.11350993772228544,0.0,0.0,1.6709702575526334e-12,-64.0027826110449,-64.002782611041,12.0,0.09450326390699451,0.09450326390697605,0.1688249578357427,0.1688249578357897,0.015715564117260616,0.01571556411726503,0.1,0.026589790458891715,0.02658979045890183,4.996167771400971,4.996167771399886,0.16050875990697602,0.16050875990696817,9.0,0.1,35.0,0.1,0.7803832123583961,0.7803832123583465,0.03268638828475016,0.03268638828476583,0.0891867594204274,0.08918675942044386,5.0,1.5194482371793885e-12,10.0,0.0,2.52
