Time,c3,c2,c1,o,i,ik,R,F,Temp,ko,ki,vhold,vtest,vk,Gk,a,b,ain,bin,aa,bb,ai,bi,u,v,cell,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005
0.25,0.9992257911256711,0.0006217809175190406,0.00025576054501858105,0.05208300685947654,0.00781366055231424,0.08929466598377417,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030926965596895957,0.0010750540458663446,-0.00036223830290644637,0.027083892624931362,-4.708598657462741e-05
0.26,0.9991948656623874,0.000641818158879714,0.00027074050826605777,0.051810073998739825,0.008082501671726557,0.08882673123681847,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003092396568522244,0.0011024415136841948,-0.0003603242716215864,0.026780689070322522,-4.8700078217970774e-05
0.27,0.9991639431850172,0.0006615829580080517,0.0002859869396453751,0.05154017521369044,0.008348311703638396,0.08836399831655072,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003092099361421802,0.0011289502507954195,-0.00035843109917947814,0.026480878221839775,-5.0295550656760016e-05
0.28,0.9991330236661703,0.000681083986421965,0.0003014912173558243,0.05127327656067949,0.008611124569371947,0.08790640902765973,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030918048499844774,0.0011546083774162854,-0.0003565585576756201,0.026184422117884312,-5.1872617713462745e-05
0.29,0.9991021070793192,0.000700329640147377,0.0003172449940829317,0.051009344475025815,0.008870973811424076,0.08745390582456256,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003091512948615024,0.0011794431197727857,-0.00035470642157767076,0.02589128322073955,-5.343149065034781e-05
0.3,0.9990711933987773,0.0007193280471361155,0.0003332401896023806,0.050748345767314865,0.009127892597168874,0.0870064318050589,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030912235744511175,0.001203480834177879,-0.0003528744677068393,0.025601424412429886,-5.497237819906479e-05
0.31,0.9990402825996746,0.0007380870745038413,0.00034946898356342566,0.0504902476197169,0.00938191372254069,0.08656393070401892,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030909366472895686,0.001226747030524534,-0.0003510624752192385,0.025314808990601192,-5.649548658993179e-05
0.32,0.9990093746579328,0.000756614336993348,0.00036592380705046334,0.0502350175817916,0.009633069616231161,0.08612634688619027,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003090652089500043,0.0012492663997562031,-0.0003492702255848437,0.02503140066382649,-5.8001019585518085e-05
0.33,0.998978469550237,0.0007749172057678947,0.00038259733381555645,0.049982623566109774,0.009881392344069262,0.08569362533869168,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030903698259354146,0.001271062842408513,-0.00034749750256549703,0.02475116354670702,-5.948917851565361e-05
0.34,0.99894756725401,0.0007930028164466245,0.0003994824722667636,0.04973303384410272,0.0101269136131733,0.08526571166389685,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030900897838498495,0.0012921594946907642,-0.0003457440921937656,0.024474062155228127,-6.096016231032619e-05
0.35000000000000003,0.9989166677473907,0.0008108780763836582,0.0004165723582106845,0.04948621704214698,0.010369664775867352,0.08484255207272184,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003089811892824596,0.0013125787521123984,-0.0003440097827527084,0.02420006140237862,-6.241416753042285e-05
0.36,0.9988857710092112,0.0008285496717487036,0.00043386034779295806,0.04924214213768123,0.01060967683356543,0.08442409337796765,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030895360846958024,0.0013323422924651684,-0.0003422943647556761,0.023929126593806128,-6.385138839808391e-05
0.37,0.9988548770189741,0.0008460240746488496,0.00045134001039772933,0.04900077845526631,0.010846980440712495,0.08401028298756519,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030892622934819117,0.001351471098938947,-0.0003405976309257543,0.023661223423408855,-6.527201682744152e-05
0.38,0.9988239857568317,0.0008633075501167769,0.00046900512168035187,0.04876209566265304,0.011081605908717604,0.08360106889783375,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003088990455312418,0.0013699854828039006,-0.0003389193761751319,0.023396317968936105,-6.667624245518143e-05
0.39,0.9987930972035644,0.0008804061627787449,0.00048684965691943896,0.04852606376692932,0.011313583209807675,0.08319639968687534,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003088720508359893,0.0013879051050531984,-0.0003372593975847136,0.023134376687677517,-6.806425267031526e-05
0.4,0.9987622113405605,0.000897325783220708,0.0005048677846699574,0.04829265311074339,0.011542941980804947,0.08279622450809945,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030884523927750796,0.001405248997065834,-0.0003356174943839701,0.02287536641223763,-6.943623264319952e-05
0.41000000000000003,0.9987313281497978,0.0009140720941624213,0.0005230538606078131,0.048061834368565405,0.011769711526866058,0.08240049308381385,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030881860506239535,0.0014220355806461647,-0.00033399346793087063,0.022619254346353285,-7.079236535413693e-05
0.42,0.9987004476138238,0.0009306505964834814,0.0005414024215221071,0.047833578542972474,0.011993920825197572,0.08200915569885518,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030879214258262896,0.0014382826875828127,-0.0003323871216918361,0.022366008060737366,-7.213283162169233e-05
0.43,0.9986695697157381,0.0009470666150710619,0.0005599081794852166,0.04760785696096952,0.012215598528735609,0.0816221631942814,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030876584640960446,0.0014540075786287682,-0.0003307982612217692,0.022115595488962657,-7.34578101306192e-05
0.44,0.998638694439174,0.0009633253044612672,0.0005785660162286934,0.04738464127035816,0.012434772969777429,0.08123946696114615,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003087397112883845,0.0014692269618115695,-0.0003292266941442197,0.021867984923399385,-7.476747745929625e-05
0.45,0.998607821768282,0.0009794316542843329,0.0005973709777147812,0.047163903436151816,0.0126514721635666,0.08086101893435273,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003087137321321478,0.001483957010106752,-0.00032767223013168307,0.021623145011204645,-7.60620081066935e-05
0.46,0.9985769516877132,0.000995390494538596,0.0006163182688786982,0.046945615737029975,0.01286572381183905,0.08048677158657494,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003086879040168123,0.0014982133785554728,-0.0003261346808860056,0.021381044750355533,-7.73415745189366e-05
0.47000000000000003,0.9985460841826033,0.0010112065007046812,0.0006354032485302666,0.04672975076182868,0.01307755530633274,0.08011667792224018,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030866222217582145,0.0015120112208634705,-0.0003246138601188881,0.02114165348572296,-7.860634711549646e-05
0.48,0.9985152192385566,0.001026884198698067,0.0006546214244167231,0.046516281406069455,0.013286993732258914,0.07975069147157844,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003086366819950953,0.001525365205475391,-0.0003231095835325014,0.020904940905188404,-7.985649431499039e-05
0.49,0.9984843568416316,0.0010424279696592763,0.0006739684484474602,0.04630518086852829,0.013494065871733163,0.07938876628473981,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003086112790081471,0.0015382895311220337,-0.00032162166880022377,0.02067087703580556,-8.109218256058338e-05
0.5,0.9984534969783263,0.0010578420545879416,0.000693440112074463,0.046096422647844,0.013698798207167079,0.07903085692597976,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030858600889135876,0.001550797941860813,-0.00032014993554750176,0.020439432240006057,-8.231357634499987e-05
0.51,0.9984226396355641,0.0010731305588291924,0.0007130323418200202,0.045889980539164266,0.013901216924622175,0.0786769184679088,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003085608674594076,0.0015629037416368442,-0.00031869420533283175,0.020210577211847387,-8.352083823516478e-05
0.52,0.9983917848006802,0.0010882974564180067,0.0007327411949460813,0.045685828630828575,0.014101347917126856,0.07832690648580548,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030853585066083714,0.001574619808382981,-0.00031725430162886007,0.019984282973302056,-8.471412889648367e-05
0.53,0.9983609324614086,0.0011033465942847068,0.0007525628552620862,0.04548394130108809,0.014299216787956369,0.0779807770519928,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030851095457376976,0.0015859586076691166,-0.00031583004980360733,0.019760520870588216,-8.589360711676477e-05
0.54,0.9983300826058686,0.0011182816963250192,0.0007724936290678568,0.04528429321486249,0.014494848853875789,0.0776384867302778,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.003084861754017574,0.0015969322059118602,-0.0003144212771018191,0.019539262570541532,-8.705942982978646e-05
0.55,0.9982992352225538,0.001133106367339298,0.0007925299412269647,0.045086859320533225,0.014688269148346516,0.07729999257045378,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030846150946976575,0.0016075522831595144,-0.00031302781262644374,0.019320480057027918,-8.821175213851774e-05
0.56,0.9982683903003189,0.0011478240968457352,0.0008126683313657629,0.04489161484677252,0.014879502424696925,0.07696525210286367,8.314,96.485,310.0,5.4,140.0,-40.0,0.0,-86.95516611383295,0.03651287974427796,0.003101430512667601,0.010184934554203436,2.172,1.077,0.0009667782402781304,0.006959766505303783,0.5205978466574767,0.5981157648410723,0.00605775615505257,-40.0,1.0,0.0030843695322028673,0.0016178301454680103,-0.00031164948732023787,0.019104145627396263,-8.935072733799986e-05
