Time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,Sink,Source,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2,IR,ksynMdm2,kdegMdm2,ksynp53,kdegp53,kbinMdm2p53,krelMdm2p53,ksynMdm2mRNA,kdegMdm2mRNA,kactATM,kdegATMMdm2,kinactATM,kphosp53,kdephosp53,kphosMdm2,kdephosMdm2,kdam,krepair,kproteff,ksynp53mRNA,kdegp53mRNA,cell,p53mRNASynthesis,p53mRNADegradation,Mdm2Synthesis,Mdm2mRNASynthesis1,Mdm2mRNASynthesis2,Mdm2mRNADegradation,Mdm2Degradation,p53Synthesis,p53Degradation,P53_Mdm2Binding,P53_Mdm2Release,DNAdamage,DNArepair,ATMactivation,p53phoshorylation,p53dephosorylation,Mdm2phoshorylation,Mdm2dephosorylation,Mdm2Pdegradation,ATMInactivation
0.89,5.047288756121036,5.0284820530583625,94.95518067255463,9.999556289594622,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.06973727438699193,0.0534,0.0019359735083331103,0.004405402184013982,0.0008899802391947438,0.00044626983381584087,99.983662725613,100.00246942867567,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949780363349338,0.0005028482053058363,0.0,0.0009999556289594623,0.0021854760314004087,0.06,0.07833802405485757,0.02931413207040537,0.001096732336768006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,5.047817577990759,5.028799854761162,94.95467949260927,9.999551318673959,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0705206526295545,0.054000000000000006,0.001957829375554332,0.004454899975595921,0.0008999797930496808,0.00045129846700648143,99.98347934737043,100.00249707060003,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494977790274361,0.0005028799854761162,0.0,0.000999955131867396,0.0021857050112699984,0.06,0.07833761058140265,0.02931905627003518,0.001096726548139637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,5.048346344093048,5.029117607150052,94.95417836611537,9.999546348076384,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07130402673455583,0.0546,0.001979687534122157,0.004504397742561539,0.0009099793419316241,0.00045632741831511375,99.98329597326543,100.00252471020842,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494977544229781,0.0005029117607150053,0.0,0.0009999546348076385,0.0021859339669922898,0.06,0.07833719715204518,0.029323980246410784,0.0010967207601286326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,5.048875054429819,5.029435310226496,94.95367729307121,9.99954137780187,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07208739670228727,0.055200000000000006,0.002001547983877043,0.004553895484911898,0.0009199788858407873,0.00046135668770916707,99.98311260329771,100.00255234750102,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949772982011926,0.0005029435310226496,0.0,0.0009999541377801872,0.0021861628985681116,0.06,0.07833678376678374,0.029328903999400066,0.0010967149727349724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,5.049403709002985,5.029752963991955,94.953176273475,9.99953640785038,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07287076253304016,0.0558,0.0020234107246594464,0.004603393202648054,0.0009299784247773844,0.00046638627515607073,99.98292923746695,100.00257998247798,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949770521885938,0.0005029752963991956,0.0,0.0009999536407850381,0.0021863918059982926,0.06,0.07833637042561686,0.029333827528870947,0.001096709185958636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,5.049932307814459,5.030070568447892,94.952675307325,9.999531438221883,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07365412422710585,0.056400000000000006,0.0020452757563098243,0.004652890895771066,0.0009399779587416293,0.000471416180623254,99.98274587577289,100.00260761513945,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949768061919832,0.0005030070568447892,0.0,0.0009999531438221884,0.0021866206892836608,0.06,0.07833595712854312,0.029338750834691354,0.0010967033997996037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,5.050460850866156,5.030388123595767,94.95217439461945,9.999526468916345,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07443748178477567,0.05700000000000001,0.002067143078668634,0.004702388564281993,0.0009499774877337357,0.00047644640407814616,99.98256251821522,100.0026352454856,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949765602113591,0.0005030388123595767,0.0,0.0009999526468916346,0.0021868495484250457,0.06,0.07833554387556105,0.02934367391672927,0.0010966976142578546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,5.05098933815999,5.030705629437042,94.9516735353566,9.999521499933735,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07522083520634099,0.0576,0.002089012691576332,0.004751886208181892,0.0009599770117539176,0.0004814769454881764,99.98237916479364,100.0026628735166,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949763142467199,0.0005030705629437042,0.0,0.0009999521499933735,0.0021870783834232756,0.06,0.0783351306666692,0.029348596774852676,0.0010966918293333688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,5.051517769697874,5.031023085973182,94.95117272953472,9.99951653127402,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07600418449209312,0.0582,0.002110884594873376,0.004801383827471825,0.0009699765308023888,0.00048650780482077416,99.98219581550791,100.00269049923259,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494976068298064,0.0005031023085973182,0.0,0.000999951653127402,0.0021873071942791794,0.06,0.07833471750186614,0.029353519408929593,0.001096686045026126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,5.0520461454817225,5.031340493205645,94.95067197715201,9.999511562937165,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07678752964232344,0.0588,0.0021327587884002225,0.004850881422152849,0.0009799760448793633,0.0004915389820433686,99.98201247035766,100.00271812263374,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949758223653897,0.0005031340493205646,0.0,0.0009999511562937167,0.002187535980993586,0.06,0.07833430438115041,0.02935844181882807,0.0010966802613361058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,5.052574465513449,5.031657851135897,94.95017127820677,9.99950659492314,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07757087065732327,0.0594,0.0021546352719973285,0.004900378992226022,0.0009899755539850548,0.0004965704771233892,99.98182912934266,100.00274574372021,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949755764486955,0.0005031657851135897,0.0,0.0009999506594923142,0.0021877647435673236,0.06,0.07833389130452058,0.02936336400441618,0.001096674478263288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.053102729794968,5.031975159765396,94.9496706326972,9.99950162723191,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07835420753738395,0.06,0.0021765140455051505,0.0049498765376924025,0.0009999750581196772,0.000501602290028265,99.9816457924626,100.00277336249218,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949753305479795,0.0005031975159765396,0.0,0.000999950162723191,0.0021879934820012215,0.06,0.07833347827197519,0.029368285965561996,0.0010966686958076527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01,5.053630938328193,5.032292419095606,94.94917004062158,9.999496659863443,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07913754028279685,0.0606,0.0021983951087641463,0.0049993740585530504,0.0010099745572834445,0.0005066344207254255,99.98146245971719,100.00280097894978,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949750846632404,0.0005032292419095606,0.0,0.0009999496659863444,0.0021882221962961075,0.06,0.0783330652835128,0.02937320770213366,0.0010966629139691792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,5.054159091115038,5.03260962912799,94.94866950197815,9.999491692817708,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.07992086889385329,0.061200000000000004,0.0022202784616147725,0.005048871554809023,0.0010199740514765703,0.0005116668691822997,99.98127913110613,100.00282859309318,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949748387944765,0.000503260962912799,0.0,0.0009999491692817709,0.002188450886452811,0.06,0.07833265233913198,0.029378129213999304,0.0010966571327478475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.03,5.054687188157416,5.032926789864007,94.94816901676514,9.999486726094668,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08070419337084463,0.0618,0.0022421641038974857,0.00509836902646138,0.0010299735406992686,0.0005166996353663171,99.98109580662914,100.00285620492255,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.0049497459294168605,0.0005032926789864008,0.0,0.0009999486726094669,0.002188679552472161,0.06,0.07833223943883123,0.029383050501027103,0.0010966513521436373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,5.055215229457242,5.033243901305121,94.9476685849808,9.999481759694294,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0814875137140622,0.062400000000000004,0.0022640520354527435,0.005147866473511179,0.0010399730249517534,0.000521732719244907,99.98091248628593,100.00288381443805,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949743471048676,0.0005033243901305121,0.0,0.0009999481759694294,0.002188908194354986,0.06,0.07833182658260916,0.029387971563085247,0.0010966455721565281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.05,5.05574321501643,5.033560963452794,94.9471682066234,9.999476793616553,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08227082992379733,0.063,0.002285942256121003,0.005197363895959479,0.001049972504234238,0.0005267661207854986,99.9807291700762,100.00291142163984,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949741012840194,0.0005033560963452794,0.0,0.0009999476793616554,0.0021891368121021142,0.06,0.0783314137704643,0.02939289240004197,0.0010966397927865002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,5.056271144836893,5.033877976308486,94.94666788169116,9.99947182786141,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0830541420003414,0.0636,0.00230783476574272,0.005246861293807339,0.001059971978546937,0.000531799839955521,99.98054585799964,100.00293902652805,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949738554791397,0.0005033877976308486,0.0,0.000999947182786141,0.002189365405714375,0.06,0.0783310010023952,0.029397813011765504,0.0010966340140335328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.07,5.056799019258883,5.034194940134269,94.94616760987162,9.999466862423189,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08383744999409765,0.0642,0.002329729536721083,0.005296358667236474,0.0010699714479265603,0.0005368338711141368,99.98036255000589,100.00296662913051,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949736096899479,0.0005034194940134269,0.0,0.0009999466862423189,0.0021895939753390965,0.06,0.07833058827814408,0.0294027334016135,0.001096628235894017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.08,5.057326837977329,5.034511854695146,94.94566739144496,9.999461897306977,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08462075385988926,0.0648,0.0023516265937912634,0.005345856016084026,0.0010799709123402073,0.0005418682193173357,99.9801792461401,100.00299422942228,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949733639166954,0.0005034511854695147,0.0,0.0009999461897306978,0.0021898225208441834,0.06,0.07833017559794209,0.02940765356628882,0.001096622458371189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.09,5.057854600993723,5.034828719992254,94.9451672264098,9.999456932512752,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08540405359794506,0.0654,0.002373525936827956,0.005395353340350829,0.0010899703717880465,0.0005469028845395451,99.97999594640204,100.00302182740351,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949731181593812,0.0005034828719992254,0.0,0.0009999456932512753,0.002190051042230282,0.06,0.07832976296178808,0.029412573505655525,0.001096616681465033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,5.058382308310852,5.035145536027728,94.94466711476358,9.999451968040464,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08618734920868582,0.066,0.0023954275656007653,0.005444850640038409,0.0010999698262703858,0.0005519378667337122,99.9798126507913,100.00304942307443,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494972872418003,0.0005035145536027728,0.0,0.0009999451968040465,0.0021902795394985993,0.06,0.07832935036967995,0.02941749321959104,0.0010966109051755192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11,5.058909959931505,5.035462302803703,94.94416705650376,9.999447003890067,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08697064069253223,0.06659999999999999,0.0024173314798792978,0.005494347915148291,0.0011099692757875336,0.0005569731658527839,99.97962935930747,100.00307701643527,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949726266925583,0.0005035462302803703,0.0,0.0009999447003890068,0.0021905080126503416,0.06,0.0783289378216156,0.029422412707972845,0.0010966051295026183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12,5.059437555858468,5.035779020322313,94.94366705162777,9.999442040061512,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08775392804990509,0.0672,0.002439237679433159,0.005543845165681998,0.0011199687203397976,0.0005620087818497074,99.97944607195008,100.00310460748624,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949723809830448,0.0005035779020322314,0.0,0.0009999442040061512,0.0021907364616867166,0.06,0.0783285253175929,0.02942733197067842,0.0010965993544463006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1300000000000001,5.05996509609453,5.036095688585695,94.94316710013307,9.99943707655475,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.08853721128122513,0.0678,0.0024611461640319547,0.0055933423916410575,0.0011299681599274865,0.0005670447146774297,99.97926278871876,100.0031321962276,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949721352894601,0.0005036095688585695,0.0,0.0009999437076554751,0.0021909648866089313,0.06,0.07832811285760978,0.029432251007585307,0.0010965935800065368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1400000000000001,5.060492580642476,5.036412307595981,94.94266720201709,9.999432113369739,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0893204903869131,0.0684,0.0024830569334452907,0.005642839593026993,0.0011399675945509076,0.000572080964288898,99.97907950961307,100.00315978265957,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949718896118021,0.0005036412307595982,0.0,0.0009999432113369738,0.0021911932874181922,0.06,0.0783277004416641,0.029437169818571033,0.0010965878061832974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1500000000000001,5.061020009505097,5.036728877355308,94.9421673572773,9.999427150506428,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09010376536738973,0.069,0.0025049699874427735,0.0056923367698413305,0.0011499670242103698,0.0005771175306370592,99.9788962346326,100.0031873667824,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949716439500681,0.0005036728877355307,0.0,0.0009999427150506428,0.002191421664115707,0.06,0.07832728806975377,0.029442088403513197,0.0010965820329765527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16,5.061547382685179,5.0370453978658105,94.9416675659111,9.99942218796477,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09088703622307578,0.06959999999999998,0.002526885325794007,0.0057418339220855945,0.0011599664489061808,0.0005821544136748603,99.97871296377691,100.00321494859628,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949713983042561,0.0005037045397865811,0.0,0.000999942218796477,0.0021916500167026825,0.06,0.07832687574187666,0.029447006762289403,0.0010965762603862732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.17,5.062074700185509,5.037361869129623,94.94116782791598,9.999417225744718,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09167030295439202,0.07019999999999998,0.0025488029482685992,0.005791331049761312,0.0011699658686386489,0.0005871916133552487,99.9785296970456,100.00324252810148,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.0049497115267436356,0.0005037361869129623,0.0,0.000999941722574472,0.0021918783451803253,0.06,0.07832646345803068,0.029451924894777288,0.0010965704884124295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.18,5.062601962008875,5.037678291148881,94.94066814328936,9.999412263846224,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09245356556175918,0.07079999999999999,0.0025707228546361545,0.005840828152870005,0.001179965283408082,0.0005922291296311712,99.97834643443824,100.00327010529823,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949709070603881,0.0005037678291148881,0.0,0.0009999412263846225,0.002192106649549843,0.06,0.07832605121821372,0.029456842800854515,0.001096564717054992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.19,5.063129168158064,5.037994663925719,94.94016851202868,9.999407302269242,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.093236824045598,0.07139999999999999,0.0025926450446662795,0.005890325231413201,0.0011899646932147883,0.000597266962455575,99.97816317595439,100.00329768018675,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949706614623275,0.0005037994663925719,0.0,0.0009999407302269242,0.002192334929812442,0.06,0.07832563902242366,0.029461760480398776,0.0010965589463139312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,5.063656318635866,5.038310987462272,94.93966893413139,9.999402341013724,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09402007840632923,0.072,0.0026145695181285797,0.005939822285392425,0.0011999640980590758,0.0006023051117814071,99.97797992159366,100.00332525276725,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949704158801793,0.0005038310987462272,0.0,0.0009999402341013723,0.00219256318596933,0.06,0.07832522687065839,0.029466677933287798,0.0010965531761892174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.21,5.064183413445066,5.038627261760674,94.93916940959494,9.999397380079621,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09480332864437363,0.07259999999999998,0.0026364962747926603,0.005989319314809201,0.001209963497941253,0.0006073435775616146,99.97779667135562,100.00335282304,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949701703139412,0.0005038627261760675,0.0,0.000999939738007962,0.0021927914180217135,0.06,0.07832481476291582,0.02947159515939932,0.0010965474066808214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.22,5.064710452588452,5.038943486823062,94.93866993841678,9.999392419466888,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09558657476015193,0.07319999999999999,0.002658425314428128,0.0060388163196650555,0.0012199628928616273,0.0006123823597491446,99.97761342523984,100.00338039100524,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494969924763611,0.0005038943486823062,0.0,0.0009999392419466888,0.0021930196259707995,0.06,0.07832440269919384,0.029476512158611124,0.0010965416377887137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.23,5.065237436068812,5.0392596626515695,94.93817052059434,9.999387459175477,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0963698167540849,0.07379999999999999,0.0026803566368045883,0.006088313299961512,0.0012299622828205075,0.0006174214582969441,99.97743018324591,100.00340795666315,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.0049496967922918605,0.000503925966265157,0.0,0.0009999387459175477,0.0021932478098177955,0.06,0.07832399067949034,0.029481428930801027,0.0010965358695128645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.24,5.065764363888934,5.039575789248331,94.93767115612506,9.99938249920534,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09715305462659327,0.0744,0.0027022902416916463,0.006137810255700097,0.0012399616678182013,0.0006224608731579602,99.9772469453734,100.003435520014,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949694337106644,0.0005039575789248331,0.0,0.000999938249920534,0.002193475969563908,0.06,0.07832357870380317,0.02948634547584685,0.0010965301018532444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25,5.066291236051605,5.039891866615482,94.93717184500642,9.99937753955643,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.09793628837809779,0.07499999999999998,0.0027242261288589085,0.006187307186882334,0.001249961047855017,0.00062750060428514,99.9770637116219,100.00346308105802,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004949691882080433,0.0005039891866615482,0.0,0.0009999377539556431,0.0021937041052103447,0.06,0.07832316677213029,0.029491261793626457,0.0010965243348098242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
