Time,D_1,E_1,R_1,RS_1,theta_1,X_1,GF_1,k1_1,dD_1,aD_1,aE_1,k2_1,aF_1,pX_1,RT_1,qX_1,pS_1,pD_1,qD_1,pE_1,qE_1,atheta_1,k3_1,dtheta_1,qtheta_1,aX_1,f_1,g_1,dX_1,dE_1,fC_1_1,Rb_phos,cell,_1,cyclinD_1,cyclinEsynthesis_1,cyclinEdegradation_1,pRBsynthesis_1,pRBdeplation_1,_2,null2_1,null3_1,E2Fdegradationviacellcycleprogression_1,cellcycleprogression_1,cellcycleprogressionslow_1
5.82,0.284376432169276,0.9339790986522883,2.2087423057452913,0.2042814951345798,0.05575520791701329,0.07883615174597274,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08697619912012877,1.0,0.09581749049429658,0.10624065751816561,0.16800335714525547,0.014726263589783729,0.0034078017706723825,0.07388933189515923,0.02561370639761496,0.010537134735950252,0.04522367428597224,0.001392325208156372,0.09729759021381833,0.08198959781581165
5.83,0.28427152457068744,0.9355116494741182,2.20803729371871,0.204658882402358,0.05581611587029914,0.0789892399861775,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0873038238789321,1.0,0.09581749049429658,0.10637572913985847,0.16801212789052858,0.014779070838035181,0.003425575757400209,0.07394643925928714,0.02564513969814041,0.010562317574205199,0.045223683422165234,0.001395988732050382,0.09745847570577762,0.08214880958562461
5.84,0.28416526967542505,0.9370437594731986,2.2073318890308,0.20503627481963585,0.05587698211862553,0.07914234505080468,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08763183614956427,1.0,0.09581749049429658,0.10651011704335026,0.16802089263028758,0.014831968107986225,0.003443396391263949,0.07400342669594755,0.025676432923257466,0.010587506870132282,0.045223692552102485,0.0013996543905864158,0.09761937348712664,0.08230803885283687
5.8500000000000005,0.28405767431866774,0.9385754276449181,2.2066260936662867,0.20541367218760012,0.05593780684117382,0.07929546666290171,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08796023414611298,1.0,0.09581749049429658,0.10664382125978578,0.16802965139033454,0.014884955306687264,0.0034612636018676026,0.0740602945189192,0.025707586057542066,0.010612702580919831,0.045223701675810864,0.00140332217622172,0.09778028362607682,0.08246728532941779
5.86,0.28394874533886844,0.9401066530749104,2.2059199089685615,0.20579107498163904,0.055998589539565824,0.07944860499932098,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08828901604979933,1.0,0.09581749049429658,0.10677684185013747,0.168038404098903,0.014938032427476447,0.00347917733535165,0.07411704212369212,0.025738599156978424,0.010637904695086117,0.045223710793215625,0.00140699207077787,0.09794120599662659,0.08262654919929383
5.87,0.2838384895700842,0.9416374347588837,2.205213336924721,0.20616848299930468,0.05605933039688967,0.07960175978304551,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08861818007597444,1.0,0.09581749049429658,0.1069091788818441,0.16804715078235763,0.014991199376879972,0.0034971375204747926,0.07417366983017432,0.0257694722110793,0.010663113169925574,0.04522371990434422,0.0014106640668058047,0.09810214066799958,0.08278583017436733
5.88,0.2837269138493219,0.9431677717832415,2.2045063788789863,0.20654589671409257,0.05612002891690004,0.07975493119193285,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08894772440692122,1.0,0.09581749049429658,0.10704083245208028,0.16805589136923912,0.01504445614820421,0.0035151441026827633,0.07423017703810758,0.02580020528079603,0.010688327994169468,0.04522372900912222,0.0014143381461433594,0.09826308751496335,0.08294512843961016
5.89,0.28361402500879307,0.9446976631440297,2.203799036820705,0.2069233159199212,0.05618068528658914,0.07990811894891119,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0892776472593737,1.0,0.09581749049429658,0.10717180266427169,0.16806462588647436,0.015097802647454313,0.003533197009902179,0.07428656407350738,0.02583079836055291,0.010713549125214572,0.04522373810757768,0.001418014301436653,0.09842404660775328,0.08310444370686763
5.9,0.2834998298833385,0.946227107928431,2.2030913120948092,0.2073007410883945,0.056241299011842924,0.08006132323284863,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08960794681679607,1.0,0.09581749049429658,0.10730208965148542,0.1680733542629109,0.015151238867908335,0.0035512961868975983,0.07434283034035051,0.02586125151624159,0.01073877655200134,0.04522374719963646,0.0014216925145410135,0.0985850178219072,0.08326377616216259
5.91,0.28338433530260676,0.9477561051328479,2.2023832066927795,0.20767817200979946,0.05630187028355369,0.08021454376662875,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.08993862129742114,1.0,0.09581749049429658,0.10743169355282385,0.16808207652603724,0.015204764715053685,0.0035694415607766955,0.07439897617073633,0.025891564747172535,0.01076401023202522,0.045223756285327224,0.0014253727781991991,0.09874600122867161,0.0834231255172939
5.92,0.28326754809855825,0.9492846538452518,2.2016747219601434,0.20805560915384994,0.056362398609736554,0.08036778073013566,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09026966888600674,1.0,0.09581749049429658,0.10756061453693325,0.1680907926050076,0.015258380182143587,0.00358763307563618,0.07445500097285909,0.025921738124150696,0.010789250154432122,0.045223765364576146,0.0014290550742852434,0.09890699670435543,0.08358249195934109
5.93,0.2831494750975677,0.9508127530624205,2.2009658598903914,0.20843305230720408,0.0564228841851798,0.08052103384621825,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09060108780240439,1.0,0.09581749049429658,0.10768885277827907,0.1680995025278714,0.015312085174151025,0.003605870657778082,0.07451090508487813,0.025951771651347107,0.010814496276812581,0.04522377443741246,0.001432739395639987,0.09906800432121551,0.08374187520006698
5.94,0.28303012312800757,0.9523404018731244,2.2002566218295323,0.20881050193768735,0.05648332652002535,0.08067430329578204,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09093287623278012,1.0,0.09581749049429658,0.10781640848077066,0.1681082062240892,0.01536587968430788,0.003624154250644687,0.07456668791918725,0.025981665404452774,0.010839748588514305,0.04522378350376269,0.0014364257241573691,0.09922902395633287,0.08390127542761333
5.95,0.28290949901227386,0.9538675992745338,2.19954700977295,0.20918795782833133,0.056543725812953215,0.08082758880165095,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09126503239871875,1.0,0.09581749049429658,0.1079432818539195,0.1681169037222708,0.015419763617075997,0.0036424837797455014,0.07462234981998167,0.026011419392473457,0.010865007047219351,0.045223792563656634,0.0014401140527777433,0.09939005568297388,0.08406069235371699
5.96,0.2827876095744495,0.9553943443562277,2.1988370250670184,0.20956542044507517,0.05660408157622955,0.080980890545757,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09159755448790641,1.0,0.09581749049429658,0.10806947313657843,0.16812559495218257,0.015473736965669388,0.003660859187881714,0.07467789020383644,0.026041033695958754,0.010890271642473621,0.04522380161702112,0.001443804363416136,0.09955109937899244,0.08422012616758728
5.97,0.2826644616322535,0.9569206361157883,2.1981266697088957,0.20994288956732682,0.056664394012421626,0.08113420825090885,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09193044072377754,1.0,0.09581749049429658,0.10819498257298515,0.16813427994299424,0.015527799634042105,0.003679280399783508,0.07473330942095822,0.026070508328723044,0.01091554233204725,0.04522381066388655,0.0014474966491138327,0.09971215511866367,0.0843795765809452
5.98,0.28254006200478426,0.9584464736436125,2.197415945045207,0.21032036565914103,0.05672466263591709,0.08128754210007004,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0922636892956521,1.0,0.09581749049429658,0.10831981043661323,0.16814295862477757,0.015581951615393764,0.0036977473576243754,0.07478860689208458,0.02609984337614679,0.010940819105680757,0.045223819704180074,0.0014511908918081171,0.09987322278061517,0.08453904378407284
5.99,0.28241441750439217,0.9599718559377115,2.196704853074767,0.21069784849630477,0.05678488765316575,0.0814408918160434,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09259729842892828,1.0,0.09581749049429658,0.10844395700610364,0.16815163102726138,0.015636192813173914,0.0037162599853683078,0.07484378297340877,0.02612903885682665,0.010966101921228929,0.04522382873793266,0.0014548870846426032,0.10003430244012991,0.08469852748868514
6.0,0.28228753494450215,0.9614967820893103,2.19599339514434,0.2110753385409909,0.056845068580673785,0.08159425758282879,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09293126631466908,1.0,0.09581749049429658,0.10856742258922503,0.16816029708082256,0.015690523220571236,0.0037348182245743413,0.074898837089812,0.026158094860946012,0.010991390768623432,0.045223837765071793,0.0014585852095779898,0.10019539397660987,0.08485802788614194
6.01,0.2821594211314103,0.963021251096868,2.1952815732542805,0.21145283556536867,0.056905205628768676,0.08174763912323263,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0932655911803506,1.0,0.09581749049429658,0.10869020749869551,0.1681689568157482,0.015744942740534153,0.00375342199845342,0.07495376960344897,0.026187011411857204,0.011016685605800358,0.045223846785629004,0.0014622852598616075,0.10035649746634502,0.08501754468816193
6.0200000000000005,0.28203008287218645,0.9645452620524464,2.1945693887513786,0.21183034002973136,0.05696529831607201,0.08190103662229582,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09360027121888992,1.0,0.09581749049429658,0.10881231207625051,0.16817761016271987,0.015799451366243868,0.00377207124796343,0.07500857994332526,0.026215788604518342,0.011041986422879083,0.0452238557995321,0.0014659872174787101,0.10051761278951246,0.08517707808718766
6.03,0.28189952696639387,0.9660688139549697,2.1938568436374117,0.2122078517026336,0.0570253468567838,0.0820544498028375,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0939353046599547,1.0,0.09581749049429658,0.10893373666835644,0.1681862571525824,0.015854049000150968,0.003790765895575399,0.07506326847753139,0.02624442646701058,0.011067293177873682,0.0452238648068132,0.0014696910757817157,0.10067874002340808,0.085336627794951
6.04,0.2817677602140715,0.9675919058973463,2.193143939259085,0.2125853710424917,0.05708535077163771,0.08220787885094413,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09427068969842356,1.0,0.09581749049429658,0.10905448165038399,0.16819489771632135,0.015908735635432637,0.0038095058816592447,0.07511783463917769,0.02627292509903829,0.011092605861087883,0.045223873807400436,0.00147339681678156,0.10083987904898477,0.0854961940049819
6.05,0.28163478940737724,0.9691145368789905,2.192430677619491,0.21296289781423522,0.05714531027871395,0.08236132348945105,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09460642456627388,1.0,0.09581749049429658,0.10917454740221698,0.16820353188534032,0.015963511174044015,0.003828291127959139,0.07517227880228214,0.026301284533382936,0.0111179244306099,0.0452238828013265,0.00147710443393736,0.10100102994454799,0.08565577642902909
6.0600000000000005,0.2815006213386506,0.970636705993654,2.191717060065121,0.2133404324744358,0.057205224900827495,0.08251478390550661,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09494250746044308,1.0,0.09581749049429658,0.1092939343325259,0.16821215959092467,0.016018375609163825,0.0038471215742703416,0.07522660040400342,0.026329504874469382,0.011143248876925775,0.045223891788519814,0.0014808139092863126,0.10116219259181745,0.08581537526172688
6.07,0.281365262791979,0.9721584122412462,2.1910030886002567,0.2137179747844211,0.05726509485991538,0.08266825982197784,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09527893661532216,1.0,0.09581749049429658,0.10941264285427653,0.1682207808650333,0.01607332884225616,0.003865997141623238,0.07528079982423676,0.026357586159753997,0.011168579158195531,0.04522390076901368,0.0014845252363952042,0.1013233670701004,0.08597499021485695
6.08,0.2812287205513399,0.9736796547164213,2.1902887645711147,0.21409552519883307,0.05732491968094981,0.08282175142704926,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09561571023005211,1.0,0.09581749049429658,0.10953067340910783,0.1682293956392623,0.01612837086649972,0.0038849177692516874,0.07533487650427556,0.026385528498344413,0.011193915265080467,0.04522390974273683,0.001488238397330228,0.10148455326191337,0.08613462148413123
6.09,0.28109100139209126,0.9752004324195545,2.189574089983031,0.21447308347545474,0.05738469958967322,0.08297525844363832,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09595282654151394,1.0,0.09581749049429658,0.1096480264427252,0.1682380039461185,0.016183501582872076,0.003903883377484494,0.075388830829805,0.02641333193234956,0.01121925715581149,0.04522391870972314,0.0014919533857661216,0.10164575124754525,0.08629426878138385
6.1000000000000005,0.2809521120891936,0.976720744446232,2.188859066181806,0.2148506500670267,0.05744443411318338,0.08312878106099464,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09629028375116722,1.0,0.09581749049429658,0.10976470242939936,0.16824660571750394,0.016238720984560504,0.0039228939050086255,0.07544266224619492,0.02644099657553311,0.011244604821223237,0.045223927669901666,0.0014956701837987958,0.10180696091030407,0.08645393230343443
6.11,0.28081205940862314,0.9782405897973049,2.188143695173753,0.21522822472775138,0.0575041234810622,0.08328231900206741,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09662808009849577,1.0,0.09581749049429658,0.10988070184723493,0.16825520098647848,0.016294028972053943,0.00394194927146324,0.07549637114494753,0.026468522474624695,0.011269958219612549,0.04522393662330684,0.0014993887852128964,0.10196818233147012,0.08661361176215011
6.12,0.2806708501156748,0.9797599675693037,2.1874279783041306,0.21560580790848924,0.05756376722251092,0.08343587245718771,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09696621378738035,1.0,0.09581749049429658,0.10999602520279297,0.16826378968524708,0.01634942553855416,0.003961049415001938,0.07554995697546399,0.026495909748016338,0.011295317341985073,0.045223945569868064,0.00150310917213483,0.10212941539513848,0.08677330735547523
6.13,0.28052849096629806,0.9812788767635728,2.1867119175801233,0.21598339935986127,0.0576233655709501,0.08358944114934155,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0973046830600155,1.0,0.09581749049429658,0.11011067300623563,0.16827237184742236,0.016404910584064132,0.003980194254587008,0.07560342013504365,0.026523158447029658,0.011320682146700348,0.04522395450962033,0.001506831338460536,0.10229066018358121,0.08693301879531522
6.140000000000001,0.28038498871548045,0.9827973164775964,2.1859955143463377,0.2163609995308525,0.05768291805767889,0.0837430252699461,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09764348612280971,1.0,0.09581749049429658,0.11022464579607015,0.16828094740551128,0.016460484101803716,0.0039993837278518496,0.07565676007709604,0.026550268694655394,0.011346052624932004,0.04522396344249334,0.0015105552663479513,0.10245191658168057,0.08709274628074395
6.15,0.2802403501085062,0.9843152857132288,2.185278770610715,0.21673860816850637,0.057742424919950346,0.08389662454203242,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09798262122077839,1.0,0.09581749049429658,0.11033794411417182,0.16828951639367837,0.016516145991293224,0.004018617753094872,0.07570997720469036,0.02657724054677866,0.011371428735099274,0.045223972368522686,0.001514280949805589,0.10261318467269903,0.08725248952371373
6.16,0.2800945818894207,0.9858327835689161,2.1845616877171055,0.21711622571993575,0.0578018856911573,0.0840502391581073,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0983220865629586,1.0,0.09581749049429658,0.11045056853064775,0.16829807874473218,0.016571896245774008,0.004037896267442178,0.07576307097522349,0.02660407413095886,0.01139681046854071,0.04522398128763836,0.0015180083710239637,0.10277446434230646,0.0874122487244316
6.17,0.2799476907922116,0.9873498090470413,2.1838442676740963,0.2174938519286113,0.05786130061237884,0.08420386884125522,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09866188039729229,1.0,0.09581749049429658,0.11056251961874011,0.1683066344933881,0.01662773476428709,0.004057219188541142,0.07581604179750671,0.026630769507615868,0.011422197783732364,0.045223990199876545,0.0015217375241254284,0.10293575567475462,0.08757202359490543
6.18,0.27979968354935425,0.988866361247021,2.183126511824674,0.2178714872397774,0.057920669219096874,0.08435751378507615,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09900200093554856,1.0,0.09581749049429658,0.11067379797980717,0.1683151835727555,0.016683661540098732,0.004076586453023556,0.07586888913290263,0.026657326808847467,0.011447590672174691,0.045223999105167556,0.0015254683913341045,0.10309705855650127,0.0877318143364792
6.19,0.27965056688291506,0.9903824391717839,2.1824084221779607,0.21824913139333635,0.05797999175620989,0.08451117371271608,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09934244642870294,1.0,0.09581749049429658,0.11078440421810941,0.16832372601809975,0.016739676471774018,0.004095997977898637,0.07592161339593671,0.026683746099579245,0.011472989092397697,0.045224008003548116,0.0015292009668874354,0.10325837307278618,0.08789162066122472
6.2,0.27950034751317865,0.9918980419217257,2.181690000075973,0.21862678483266798,0.0580392677612841,0.08466484881887153,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.09968321509135869,1.0,0.09581749049429658,0.1108943389659055,0.16833226176283042,0.016795779552607523,0.004115453699316802,0.07597421405191519,0.026710027516416792,0.011498393036060806,0.04522401689494888,0.001532935233044163,0.10341969911085534,0.0880514427716264
6.21,0.2793490321496726,0.993413168500338,2.18097124752826,0.21900444729411084,0.058098497483030566,0.08481853882675801,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10002430517762884,1.0,0.09581749049429658,0.11100360285812363,0.1683407908427619,0.016851970680691723,0.004134953533661863,0.0760266915210496,0.02673617112876207,0.011523802461745159,0.045224025779407144,0.0015366711841580576,0.10358103675693511,0.08821128037982832
6.22,0.2791966274998769,0.9949278180090045,2.1802521658757623,0.2193821192191845,0.058157680461094895,0.08497224393217193,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10036571490505342,1.0,0.09581749049429658,0.11111219655757015,0.16834931319160318,0.01690824984935294,0.004154497416615792,0.07607904527256759,0.02676217707769765,0.011549217361266267,0.04522403465685385,0.0015404088025234846,0.10374238589906004,0.0883711336894588
6.23,0.27904314026017,0.9964419894517974,2.1795327571283454,0.2197598003406686,0.058216816947993785,0.0851259638584062,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10070744253098596,1.0,0.09581749049429658,0.11122012072948831,0.16835782884571665,0.01696461695621442,0.004174085263949712,0.07613127573233824,0.02678804543707229,0.01157463769325365,0.04522404352732689,0.0015441480826117607,0.10390374662444174,0.08853100241274246
6.24,0.2788885771246204,0.9979556819310959,2.1788130226257723,0.2201374910982264,0.058275906485447046,0.08527969880236017,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10104948627600141,1.0,0.09581749049429658,0.11132737606687744,0.1683663377391099,0.017021071994637562,0.004193717010889902,0.07618338237348823,0.02681377635241437,0.011600063449676042,0.0452240523907575,0.0015478890067538605,0.10406511882190352,0.08869088675445458
6.25,0.278732944775854,0.9994688944515698,2.1780929643781164,0.22051519122108368,0.058334949329769875,0.08543344848741191,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10139184440079996,1.0,0.09581749049429658,0.11143396326494132,0.16837483990869237,0.017077614861779746,0.004213392572607613,0.0762353656275154,0.02683936990198956,0.011625494589208632,0.04522406124718415,0.0015516315695398542,0.10422650257964078,0.08885078642690838
6.26,0.278576249893928,1.0009816261166034,2.177372583723858,0.22089290114705187,0.05839394502475099,0.08558721311156679,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10173451512909049,1.0,0.09581749049429658,0.11153988304651573,0.16838333528876967,0.017134245551040882,0.004233111883886196,0.07628722497142258,0.026864826235740647,0.0116509311039706,0.0452240700965384,0.0015553757533382962,0.10438789778726584,0.08901070163602946
6.2700000000000005,0.27841849914711964,1.0024938759314808,2.176651882673171,0.2212706206018081,0.05845289383049677,0.08574099239829572,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10207749672502064,1.0,0.09581749049429658,0.11164513613640865,0.16839182391679708,0.01719096395911582,0.0042528748593096384,0.07633896084230746,0.026890145436320036,0.011676372952680132,0.04522407893885927,0.0015591215528592038,0.10454930453395644,0.08917063209422756
6.28,0.2782596992008824,1.0040056430005986,2.1759308625631526,0.22164835002131636,0.058511795292859374,0.08589478654671286,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10242078741553096,1.0,0.09581749049429658,0.11174972328693403,0.16840030572737727,0.01724777007944632,0.004272681433231059,0.07639057272102606,0.026915327658053233,0.011701820127604108,0.04522408777407862,0.0015628689505096684,0.10471072271011404,0.08933057800858138
6.29,0.27809985670855564,1.0055169263298729,2.1752095254039694,0.22202608912771035,0.05857064967572886,0.08604859528038948,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10276438546832045,1.0,0.09581749049429658,0.11185364525214599,0.16840878075851048,0.017304663808268086,0.004292531519659897,0.07644206105024659,0.026940372987948904,0.011727272587501104,0.04522409660223605,0.0015666179411208295,0.10487215240589721,0.08949053909160506
