Time,EGF,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_EGFR,EGF_EGFR,EGFR_i,EGF_EGFR_i,Inhibitor,pEGFR_total,pAkt_total,pEGFR_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,EGF_conc_step,EGF_conc_pulse,EGF_conc_ramp,EGFR_turnover,EGF_binding_kf,EGF_binding_kb,inhibitor_binding_kf,inhibitor_binding_kb,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15
4.3,30.0,31331.708836754628,1489.9684625049408,0.0014978614981524406,0.041720229244820564,9.090863469069023e-05,3.5431699993770978,6.223362060318805e-10,5.677621597274955e-13,68190.2000000002,35136.79374774536,0.0,0.0,0.0,0.27077969074719477,0.005459900885926957,0.000181735,60.0588,49886.2,2.8323496652597786e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4901.752808037121,0.0009584302299405797,7.910820694957281e-05,148.5787610999152,6.770287469248643e-10,7.561260436046142e-13,2.9814577650428147e-06,6.4215035789499195e-16,7.254482617200021,676.0002885922477,3.3332551763069778,0.0,0.0,0.0,0.0
4.3100000000000005,30.0,31282.78861270823,1495.244099792437,0.0015066681596669661,0.04171065911649035,9.167209471529038e-05,3.543169999370299,6.291272925153626e-10,5.753581534690384e-13,68190.2000000002,35178.98914621394,0.0,0.0,0.0,0.27173846029011656,0.005505753786716917,0.000181735,60.0588,49886.2,2.870243191558714e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4890.144418839111,0.0009615832692096294,7.957332285146712e-05,149.10484448484195,6.827145036785744e-10,7.643770778603153e-13,3.006496352701606e-06,6.507415787365518e-16,7.254482617200021,676.8120900829246,3.328050749351578,0.0,0.0,0.0,0.0
4.32,30.0,31233.984381966584,1500.5225808762402,0.0015155016903668946,0.04170105771182768,9.24399618300089e-05,3.5431699993634433,6.359753177371676e-10,5.830369167390435e-13,68190.2000000002,35221.060497283164,0.0,0.0,0.0,0.2726977466552432,0.005551871375470551,0.000181735,60.0588,49886.2,2.908549623582727e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4878.564531891967,0.0009647357137405787,8.003985782520621e-05,149.63121145143015,6.884330815906663e-10,7.726972915443039e-13,3.0316794761693373e-06,6.59426413570193e-16,7.254482617200021,677.6215050132805,3.322858662459897,0.0,0.0,0.0,0.0
4.33,30.0,31185.295859734775,1505.8038790979392,0.0015243620699895801,0.04169142503835726,9.321224877244927e-05,3.54316999935653,6.428806096894936e-10,5.907991423833034e-13,68190.2000000002,35263.0081094606,0.0,0.0,0.0,0.2736575449978048,0.005598254417212738,0.000181735,60.0588,49886.2,2.947272417676195e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4867.013077054505,0.0009678875375682508,8.050781080063669e-05,150.15785934131904,6.941845755225759e-10,7.81087083160541e-13,3.0570075531910007e-06,6.682056460183638e-16,7.254482617200021,678.4285393187233,3.3176788853337436,0.0,0.0,0.0,0.0
4.34,30.0,31136.72276191875,1511.0879678849446,0.001533249278023858,0.041681761103867274,9.398896826527179e-05,3.5431699993495593,6.498434973086064e-10,5.986455272305273e-13,68190.2000000002,35304.832290494,0.0,0.0,0.0,0.27461785048862797,0.005644903676070941,0.000181735,60.0588,49886.2,2.986415050052753e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4855.489984358173,0.0009710387148007391,8.097718069447984e-05,150.68478550470596,6.999690802244527e-10,7.895468523600106e-13,3.0824810010215063e-06,6.770800642082709e-16,7.254482617200021,679.233198920043,3.312511387749488,0.0,0.0,0.0,0.0
4.3500000000000005,30.0,31088.26480512357,1516.3748207502583,0.0015421632937109098,0.04167206591640861,9.477013301606754e-05,3.5431699993425307,6.568643104737104e-10,6.065767721037602e-13,68190.2000000002,35346.533347373144,0.0,0.0,0.0,0.2755786583140944,0.005691819915267647,0.000181735,60.0588,49886.2,3.02598101685226e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4843.995184006635,0.0009741892196194089,8.144796641037736e-05,151.2119873003233,7.057866903342203e-10,7.980769999393487e-13,3.108100236421554e-06,6.860504607847948e-16,7.254482617200021,680.0354897234466,3.307356139557876,0.0,0.0,0.0,0.0
4.36,30.0,31039.92170665172,1521.66441129224,0.0015511040960451232,0.04166233948429416,9.555575571723257e-05,3.5431699993354435,6.639433800058096e-10,6.14593581831785e-13,68190.2000000002,35388.111586331725,0.0,0.0,0.0,0.2765399636760981,0.0057390038971127984,0.000181735,60.0588,49886.2,3.065973834197679e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4832.528606375339,0.0009773390262789044,8.192016683893675e-05,151.7394620954154,7.116375003766394e-10,8.066779278394587e-13,3.1338656756535027e-06,6.951176329233855e-16,7.254482617200021,680.8354176205946,3.3022131106838497,0.0,0.0,0.0,0.0
4.37,30.0,30991.69318450136,1526.9567131943802,0.0015600716637749605,0.04165258181609805,9.634584904584317e-05,3.5431699993282977,6.710810376665623e-10,6.226966652605169e-13,68190.2000000002,35429.5673128492,0.0,0.0,0.0,0.27750176179200453,0.005786456382996311,0.000181735,60.0588,49886.2,3.1063970382519195e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4821.090182011098,0.0009804881091071513,8.239378085777714e-05,152.26720726571568,7.175216047623789e-10,8.153500391441199e-13,3.1597777344772816e-06,7.042823823429499e-16,7.254482617200021,681.632988488637,3.2970822711263614,0.0,0.0,0.0,0.0
4.38,30.0,30943.57895736463,1532.2517002250688,0.001569065975403817,0.041642792920654925,9.714042566353097e-05,3.5431699993210928,6.782776161571217e-10,6.308867352643768e-13,68190.2000000002,35470.900831652645,0.0,0.0,0.0,0.27846404789460794,0.005834178133380568,0.000181735,60.0588,49886.2,3.147254185274575e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4809.679841631669,0.0009836364425053613,8.286880733157474e-05,152.79522019542372,7.234390977870863e-10,8.240937380785798e-13,3.1858368281462943e-06,7.135455153187153e-16,7.254482617200021,682.4282081902484,3.291963590958193,0.0,0.0,0.0,0.0
4.39,30.0,30895.57874462593,1537.5493462373663,0.001578087009190885,0.041632972807059195,9.793949821635895e-05,3.543169999313829,6.855334491169711e-10,6.391645087576534e-13,68190.2000000002,35512.11244671863,0.0,0.0,0.0,0.2794268172320904,0.005882169907792972,0.000181735,60.0588,49886.2,3.1885488516786045e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4798.2975161253225,0.0009867840009480352,8.334524511210833e-05,153.32349827718244,7.293900736304633e-10,8.329094300081377e-13,3.2120433714033514e-06,7.229078426950811e-16,7.254482617200021,683.2210825736644,3.286857040325774,0.0,0.0,0.0,0.0
4.4,30.0,30847.692266360238,1542.8496251687754,0.0015871347431520148,0.0416231214846643,9.874307933469784e-05,3.543169999306505,6.92848871122748e-10,6.475307067058527e-13,68190.2000000002,35553.20246127504,0.0,0.0,0.0,0.28039006506798,0.005930432464818531,0.000181735,60.0588,49886.2,3.230284634086951e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4786.943136550441,0.0009899307589829659,8.382309303830483e-05,153.85203891205518,7.353746263553462e-10,8.417975214367164e-13,3.238397778476617e-06,7.323701798984536e-16,7.254482617200021,684.0116174727166,3.281762589449,0.0,0.0,0.0,0.0
4.41,30.0,30799.919243331395,1548.1525110410118,0.001596209155060574,0.04161323896308199,9.955118163310272e-05,3.543169999299121,7.002242176870579e-10,6.559860541370273e-13,68190.2000000002,35594.171177802906,0.0,0.0,0.0,0.28135378668110905,0.005978966562092435,0.000181735,60.0588,49886.2,3.2724651493890566e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4775.616634135085,0.0009930766912312416,8.430234993628467e-05,154.3808395095031,7.413928499067866e-10,8.507584200054217e-13,3.2649004630755633e-06,7.419333469500605e-16,7.254482617200021,684.7998187068679,3.2766802086210536,0.0,0.0,0.0,0.0
4.42,30.0,30752.259396990405,1553.4579779597789,0.0016053102224483126,0.04160332525218156,0.00010036381771019082,3.5431699992916768,7.076598252572837e-10,6.645312801530998e-13,68190.2000000002,35635.018898038295,0.0,0.0,0.0,0.2823179773655737,0.006027772956292721,0.000181735,60.0588,49886.2,3.3150940347973567e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4764.317940276584,0.0009962217723872473,8.478301461940743e-05,154.90989748736237,7.474448381111411e-10,8.597925344910946e-13,3.2915518383869598e-06,7.515981684787588e-16,7.254482617200021,685.5856920812486,3.271609868208221,0.0,0.0,0.0,0.0
4.43,30.0,30704.71244947375,1558.7660001145396,0.0016144379226062195,0.041593380362089115,0.00010118100014851914,3.543169999284172,7.151560312143806e-10,6.731671179411636e-13,68190.2000000002,35675.74592297409,0.0,0.0,0.0,0.28328263243069174,0.006076852403132929,0.000181735,60.0588,49886.2,3.358174947903647e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4753.0469865411105,0.0009993659772186696,8.526508588831715e-05,155.43921027182182,7.5353068467516e-10,8.689002748048482e-13,3.318352317070863e-06,7.613654737338148e-16,7.254482617200021,686.3692433866909,3.2665515386497144,0.0,0.0,0.0,0.0
4.44,30.0,30657.278123601707,1564.0765517782909,0.0016235922325853857,0.04158340430318686,0.00010200274151446287,3.543169999276606,7.227131738716652e-10,6.818943047847736e-13,68190.2000000002,35716.352552861856,0.0,0.0,0.0,0.2842477472009621,0.0061262056573547895,0.000181735,60.0588,49886.2,3.401711566735417e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4741.803704663274,0.0010025092805664953,8.574856253098782e-05,155.9687752974001,7.596504831850823e-10,8.780820519905958e-13,3.345302311256627e-06,7.712360965976747e-16,7.254482617200021,687.1504783997644,3.261505190457491,0.0,0.0,0.0,0.0
4.45,30.0,30609.956142876665,1569.3896073073367,0.001632773129197859,0.04157339708611234,0.00010282905435809408,3.543169999268979,7.303315924735924e-10,6.907135820752175e-13,68190.2000000002,35756.83908721364,0.0,0.0,0.0,0.2852133170160235,0.006175833472720946,0.000181735,60.0588,49886.2,3.4457075898120717e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4730.588026545706,0.0010056516573450148,8.623344332276864e-05,156.49859000692322,7.658043271057314e-10,8.873382782235653e-13,3.372402232538925e-06,7.812108755987125e-16,7.254482617200021,687.9294028828118,3.2564707942160767,0.0,0.0,0.0,0.0
4.46,30.0,30562.74623148143,1574.705141141065,0.0016419805890175085,0.04156335872175768,0.00010365995121306135,3.54316999926129,7.380116271945288e-10,6.996256953227792e-13,68190.2000000002,35797.205824803794,0.0,0.0,0.0,0.28617933723061384,0.006225736602007724,0.000181735,60.0588,49886.2,3.490166736201123e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4719.399884258637,0.0010087930825418232,8.67197270264296e-05,157.02865185150233,7.719923097796198e-10,8.966693668088086e-13,3.3996524919738024e-06,7.912906539239696e-16,7.254482617200021,688.7060225839826,3.251448320582383,0.0,0.0,0.0,0.0
4.47,30.0,30515.648114277574,1580.023127801722,0.0016512145883808803,0.04155328922126891,0.00010449544459646947,3.543169999253539,7.457536191375116e-10,7.086313941679799e-13,68190.2000000002,35837.45306367082,0.0,0.0,0.0,0.2871458032145292,0.006275915796997902,0.000181735,60.0588,49886.2,3.535092745574268e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4708.2392100394945,0.0010119335312178217,8.720741239220665e-05,157.55895829051104,7.78214524426052e-10,9.060757321796939e-13,3.4270535000747317e-06,8.014762794318686e-16,7.254482617200021,689.4803432372693,3.246437740285534,0.0,0.0,0.0,0.0
4.48,30.0,30468.661516803742,1585.3435418941888,0.0016604751033880566,0.04154318859604515,0.0001053355470087598,3.5431699992457255,7.535579103330023e-10,7.177314323928088e-13,68190.2000000002,35877.58110111915,0.0,0.0,0.0,0.2881127103525833,0.0063263718084735285,0.000181735,60.0588,49886.2,3.5804893782634135e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4697.105936292485,0.0010150729785072168,8.769649815784716e-05,158.08950679156337,7.844710641402341e-10,9.15557789896391e-13,3.454605666808688e-06,8.117686046649146e-16,7.254482617200021,690.2523705625414,3.2414390241266826,0.0,0.0,0.0,0.0
4.49,30.0,30421.78616527401,1590.6663581057562,0.0016697621099035108,0.041533056857737935,0.00010618027093359087,3.5431699992378496,7.614248437376263e-10,7.26926567931933e-13,68190.2000000002,35917.59023372094,0.0,0.0,0.0,0.28908005404456666,0.006377105386208753,0.000181735,60.0588,49886.2,3.626360415316599e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4685.999995588187,0.001018211399617522,8.818698304865501e-05,158.62029483049113,7.907620218923849e-10,9.251159566443413e-13,3.482309401592233e-06,8.221684868623748e-16,7.254482617200021,691.0221102655805,3.2364521429788407,0.0,0.0,0.0,0.0
4.5,30.0,30375.0217865762,1595.9915512059051,0.0016790755835569694,0.04152289401825043,0.00010702962883772012,3.54316999922991,7.693547632329128e-10,7.362175628839004e-13,68190.2000000002,35957.480757317935,0.0,0.0,0.0,0.2900478297052064,0.006428117278962719,0.000181735,60.0588,49886.2,3.6727096585538834e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4674.921320663139,0.0010213487698295556,8.867886577753614e-05,159.15131989132215,7.970874905268539e-10,9.347506502327245e-13,3.510165113287636e-06,8.326767879729491e-16,7.254482617200021,691.7895680381155,3.2314770677866953,0.0,0.0,0.0,0.0
4.51,30.0,30328.368108270228,1601.319096046082,0.0016884154997442653,0.04151270008973672,0.0001078836331708854,3.5431699992219077,7.773480136240169e-10,7.456051835223192e-13,68190.2000000002,35997.252967023196,0.0,0.0,0.0,0.2910160327641256,0.006479408234472453,0.000181735,60.0588,49886.2,3.7195409306231115e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4663.869844419435,0.0010244850644974442,8.917214504504361e-05,159.68257946625766,8.034475627612412e-10,9.44462289592908e-13,3.5381732101989916e-06,8.432943746674134e-16,7.254482617200021,692.5547495578559,3.226513769566436,0.0,0.0,0.0,0.0
4.5200000000000005,30.0,30281.824858586457,1606.6489675594783,0.0016977818336281962,0.04150247508460106,0.00010874229636568747,3.5431699992138412,7.854049406384378e-10,7.550902003070261e-13,68190.2000000002,36036.90715722294,0.0,0.0,0.0,0.2919846586658033,0.006530978999445799,0.000181735,60.0588,49886.2,3.766858075055636e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4652.8454999243095,0.001027620259048618,8.966681953942292e-05,160.21407105565063,8.098423311855195e-10,9.542512947768892e-13,3.566334100068359e-06,8.540221183512525e-16,7.254482617200021,693.3176604885277,3.2215622194055786,0.0,0.0,0.0,0.0
4.53,30.0,30235.391766424047,1611.9811407608076,0.0017071745601393773,0.04149221901549714,0.00010960563083747241,3.543169999205711,7.935258909247249e-10,7.64673387895234e-13,68190.2000000002,36076.443621578284,0.0,0.0,0.0,0.2929537028695341,0.006582830319554365,0.000181735,60.0588,49886.2,3.814664956321922e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4641.848220409742,0.00103075432898381,9.016288793665708e-05,160.74579216798327,8.162718882611605e-10,9.641180869557223e-13,3.5946481900719122e-06,8.648608951772675e-16,7.254482617200021,694.0783064799067,3.2166223884627887,0.0,0.0,0.0,0.0
4.54,30.0,30189.068561349297,1617.3155907460887,0.0017165936539771008,0.041481931895327354,0.00011047364898421543,3.5431699991975156,8.017112120511806e-10,7.743555251526723e-13,68190.2000000002,36115.8626530271,0.0,0.0,0.0,0.29392316084938813,0.00663496293942654,0.000181735,60.0588,49886.2,3.862965459887124e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4630.87793927204,0.0010338872498770598,9.0660348900512e-05,161.27774031984552,8.227363263202685e-10,9.740630884179434e-13,3.623115886816126e-06,8.758115860581753e-16,7.254482617200021,694.8366931678536,3.211694247967706,0.0,0.0,0.0,0.0
4.55,30.0,30142.854973594014,1622.6522926924217,0.0017260390896101888,0.041471613737242036,0.00011134636318640429,3.543169999189256,8.099612525045488e-10,7.841373951647028e-13,68190.2000000002,36155.16454378573,0.0,0.0,0.0,0.29489302809417123,0.006687377602640489,0.000181735,60.0588,49886.2,3.9117634922665395e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4619.9345900714425,0.0010370189973757044,9.115920108258148e-05,161.80991303591267,8.29235737564713e-10,9.840867225679767e-13,3.651737596333952e-06,8.868750766791822e-16,7.254482617200021,695.592826174348,3.2067777692207726,0.0,0.0,0.0,0.0
4.5600000000000005,30.0,30096.750734053865,1627.9912218577717,0.0017355108412778486,0.04146126455463875,0.00011222378580692374,3.543169999180931,8.182763616886987e-10,7.940197852474246e-13,68190.2000000002,36194.34958535079,0.0,0.0,0.0,0.2958633001073849,0.006740075051717222,0.000181735,60.0588,49886.2,3.961062981081007e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4609.018106531712,0.001040149547200381,9.165944312233243e-05,162.3423078489239,8.357702140652675e-10,9.941894139245352e-13,3.680513724081032e-06,8.980522575105422e-16,7.254482617200021,696.3467111075224,3.2018729235930543,0.0,0.0,0.0,0.0
4.57,30.0,30050.755574286763,1633.3323535807472,0.0017450088829905237,0.04145088436116153,0.00011310592919093991,3.5431699991725405,8.26656889923295e-10,8.040034869587569e-13,68190.2000000002,36233.41806850094,0.0,0.0,0.0,0.29683397240718645,0.006793056028113642,0.000181735,60.0588,49886.2,4.010867875112194e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4598.1284225397385,0.001043278875145022,9.216107364714982e-05,162.87492229965997,8.423398477607484e-10,1.0043715881190051e-12,3.709444674931903e-06,9.093440238200932e-16,7.254482617200021,697.0983535616964,3.1969796825260715,0.0,0.0,0.0,0.0
4.58,30.0,30004.869226511208,1638.6756632803842,0.0017545331885307522,0.04144047317070016,0.00011399280566578612,3.543169999164084,8.351031884424676e-10,8.140892961095157e-13,68190.2000000002,36272.370283298646,0.0,0.0,0.0,0.29780504052634965,0.006846321272215689,0.000181735,60.0588,49886.2,4.061182144357852e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4587.265472145126,0.001046406957076855,9.2664091272382e-05,163.40775393692195,8.489447304571652e-10,1.0146336718938294e-12,3.7385308531762547e-06,9.207512756857844e-16,7.254482617200021,697.8477591174109,3.192098017531621,0.0,0.0,0.0,0.0
4.59,30.0,29959.091423604685,1644.0211264559275,0.0017640837314540163,0.041430030997389414,0.00011488442754084819,3.5431699991555616,8.436156093934652e-10,8.24278012774464e-13,68190.2000000002,36311.20651909194,0.0,0.0,0.0,0.29877650001222494,0.006899871523331455,0.000181735,60.0588,49886.2,4.112009780086946e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4576.429189559806,0.0010495337689363966,9.316849460138556e-05,163.94080031750923,8.555849538268658e-10,1.0249760931008723e-12,3.7677726625151653e-06,9.322749180081743e-16,7.254482617200021,698.5949333414617,3.187227900191608,0.0,0.0,0.0,0.0
4.6000000000000005,30.0,29913.421899102028,1649.3687186866139,0.0017736604850895977,0.04141955785560833,0.00011578080710745085,3.5431699991469725,8.521945058353047e-10,8.345704413033513e-13,68190.2000000002,36349.927064516196,0.0,0.0,0.0,0.2997483464267,0.006953707519684356,0.000181735,60.0588,49886.2,4.163354794894724e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4565.619509157628,0.0010526592867374507,9.367428222557052e-05,164.47405900619793,8.622606094076906e-10,1.0353992806997785e-12,3.7971705060573795e-06,9.439158605229163e-16,7.254482617200021,699.3398817869335,3.182369302157868,0.0,0.0,0.0,0.0
4.61,30.0,29867.860387193818,1654.7184156314538,0.0017832634225414246,0.04140905375997948,0.00011668195663874414,3.5431699991383163,8.608402317374083e-10,8.449673903319315e-13,68190.2000000002,36388.53220749585,0.0,0.0,0.0,0.30072057534616037,0.007007829998406316,0.000181735,60.0588,49886.2,4.2152212227576796e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4554.836365473969,0.001055783486567104,9.418145272444506e-05,165.0075275757192,8.689717886021273e-10,1.0459036647563164e-12,3.82672478631558e-06,9.55675017813221e-16,7.254482617200021,700.0826099932334,3.1775221951520014,0.0,0.0,0.0,0.0
4.62,30.0,29822.40662272475,1660.0701930290184,0.0017928925166889296,0.04139851872536822,0.00011758788838959104,3.543169999129593,8.695531419782386e-10,8.554696727929723e-13,68190.2000000002,36427.02223524621,0.0,0.0,0.0,0.3016931823614502,0.0070622396955310135,0.000181735,60.0588,49886.2,4.2676131190884774e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4544.079693205323,0.0010589063445857207,9.46900046656608e-05,165.5412036067379,8.757185826764729e-10,1.0564896764407203e-12,3.856435905202705e-06,9.675533093223075e-16,7.254482617200021,700.8231234861253,3.172686550965195,0.0,0.0,0.0,0.0
4.63,30.0,29777.060341192035,1665.4240266972215,0.0018025477401878971,0.04138795276688194,0.00011849861459645487,3.543169999120802,8.783335923439188e-10,8.660781059272395e-13,68190.2000000002,36465.397434275124,0.0,0.0,0.0,0.3026661630778331,0.007116937345987119,0.000181735,60.0588,49886.2,4.3205345607907456e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4533.349427208918,0.0010620278370269411,9.519993660505762e-05,166.07508468783092,8.825010827599954e-10,1.0671577480260144e-12,3.8863042640282525e-06,9.795516593658264e-16,7.254482617200021,701.5614277777624,3.1678623414580556,0.0,0.0,0.0,0.0
4.64,30.0,29731.821278743788,1670.7798925331062,0.0018122290654713148,0.04137735589986934,0.00011941414747728748,3.5431699991119427,8.87181939526848e-10,8.767935112944686e-13,68190.2000000002,36503.65809038478,0.0,0.0,0.0,0.3036395131149533,0.007171923683591583,0.000181735,60.0588,49886.2,4.373989646313812e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4522.645502502318,0.001065147940197673,9.571124708670858e-05,166.60916841546583,8.893193798441018e-10,1.07790831288633e-12,3.916330263494615e-06,9.916709971442699e-16,7.254482617200021,702.2975283667217,3.1630495385604362,0.0,0.0,0.0,0.0
4.65,30.0,29686.689172177426,1676.1377665126297,0.0018219364647502243,0.0413667281399197,0.00012033449923141805,3.543169999103015,8.960985411243082e-10,8.876167147843192e-13,68190.2000000002,36541.80448867343,0.0,0.0,0.0,0.3046132281067962,0.007227199441042952,0.000181735,60.0588,49886.2,4.42798249570735e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4511.967854263019,0.001068266630478088,9.622393464296483e-05,167.14345239397952,8.961735647815093e-10,1.088741805495212e-12,3.946514303693432e-06,1.0039122567553606e-15,7.254482617200021,703.0314307380369,3.1582481142712675,0.0,0.0,0.0,0.0
4.66,30.0,29641.663758938088,1681.4976246904482,0.0018316699100145678,0.041356069502862115,0.0001212596820394418,3.543169999094019,9.050837556370589e-10,8.98548546627308e-13,68190.2000000002,36579.83691353709,0.0,0.0,0.0,0.3055873037016497,0.007282765349914689,0.000181735,60.0588,49886.2,4.482517250675921e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4501.316417828066,0.0010713838843216148,9.673799779450039e-05,167.67793423555668,9.030637282854168e-10,1.0996586614239138e-12,3.97685678410194e-06,1.0162763772064178e-15,7.254482617200021,703.7631403632314,3.1534580406583874,0.0,0.0,0.0,0.0
4.67,30.0,29596.74477711701,1686.8594431997064,0.0018414293730340417,0.04134538000476479,0.00012218970806311018,3.5431699990849537,9.141379424679319e-10,9.095898414057339e-13,68190.2000000002,36617.75564867132,0.0,0.0,0.0,0.3065617355620658,0.007338622140648582,0.000181735,60.0588,49886.2,4.537598074633472e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4490.691128693655,0.0010744996782549353,9.725343505035719e-05,168.2126115602088,9.099899609286866e-10,1.1106593173396878e-12,4.007358103579374e-06,1.028764302426713e-15,7.254482617200021,704.4926627003524,3.1486792898583698,0.0,0.0,0.0,0.0
4.68,30.0,29551.93196544995,1692.2231982518233,0.0018512148253589425,0.04133465966193425,0.00012312458944522064,3.543169999075819,9.232614619204096e-10,9.20741438064576e-13,68190.2000000002,36655.56097707292,0.0,0.0,0.0,0.3075365193648214,0.0073947705425481056,0.000181735,60.0588,49886.2,4.5932291527577046e-08,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,4480.091922514743,0.0010776139888779759,9.777024490798973e-05,168.74748199575288,9.169523531430245e-10,1.1217442110040592e-12,4.038018660363345e-06,1.0413769812797968e-15,7.254482617200021,705.2200031940035,3.143911834076358,0.0,0.0,0.0,0.0
