T,H,IC,ICA,IH,INA,INN,INR,INV,S1,X,XE,XN,XR,XV,Y,YN,YR,YV
24.672001,0.11726105,2.9248672,0.69486707,0.64493579,0.05328045,-0.0030932217,0.030489769,0.021948544,0.75512993,2.0638196,0.51760048,-1.5285664,1.6666884,-1.8286892,3.7009339,0.30288541,2.7947013,0.45613769
24.719999,0.11958615,2.9388433,0.70884317,0.65772384,0.054073356,-0.0021748506,0.030569607,0.022409305,0.77756578,2.0498736,0.52176553,-1.5094028,1.6038588,-1.8195459,3.8399076,0.22041331,3.0542033,0.39487857
24.768,0.12190513,2.9531732,0.72317308,0.67047817,0.052757032,-0.00296126,0.030735923,0.021549191,0.79794592,2.0358348,0.52566046,-1.4990786,1.5401738,-1.812771,3.9692202,0.1603974,3.2939296,0.3418465
24.816,0.12421799,2.9678535,0.73785353,0.68319893,0.052733272,0.00081962772,0.030705495,0.023859007,0.81645876,2.0230777,0.52931333,-1.4884387,1.4691838,-1.8046408,4.0895429,0.11672309,3.5153875,0.29593664
24.864,0.12652476,2.9828806,0.75288057,0.69588619,0.052277964,0.0022601758,0.031740904,0.024205497,0.83327544,2.0110044,0.53272486,-1.4792364,1.3945069,-1.7986382,4.2015009,0.084940776,3.7199693,0.25619248
24.912001,0.12882547,2.9982502,0.76825017,0.70854008,0.052883729,0.0041730092,0.03152325,0.025091399,0.84855127,2.0001037,0.53593135,-1.475103,1.3075855,-1.7935631,4.305676,0.061812416,3.9089606,0.2217859
24.959999,0.1311201,3.0139575,0.7839576,0.72116059,0.055213705,0.0039053413,0.030755211,0.025375292,0.86242753,1.9910032,0.53893924,-1.4724987,1.2001907,-1.7891285,4.4026084,0.044981629,4.08355,0.19200014
25.007999,0.1334087,3.0299978,0.79999787,0.73374784,0.055105101,0.0051629646,0.031626686,0.025238879,0.87503237,1.9809885,0.54177314,-1.4701712,1.0481852,-1.7861407,4.4928021,0.032733668,4.2448349,0.16621459
25.056,0.13569127,3.0463655,0.81636548,0.74630195,0.055860549,0.0064031091,0.032414995,0.025552668,0.8864823,1.9722934,0.5444451,-1.4648007,0.72776109,-1.7823254,4.576726,0.023820678,4.3938284,0.14389203
25.104,0.13796782,3.0630548,0.83305472,0.75882304,0.053877112,0.0042486098,0.033356957,0.025418164,0.89688319,1.9622576,0.54696834,-1.4305439,-1.5298084,-1.7801222,4.6548152,0.017334592,4.2104692,0.12456738
25.152,0.14023837,3.0800591,0.85005915,0.7713111,0.054674786,0.0047020772,0.030972598,0.025490491,0.90633106,1.954982,0.54935116,-1.4002954,-1.9616745,-1.7786015,4.7274756,0.012614588,3.5927296,0.10783803
25.200001,0.14250296,3.0973723,0.86737227,0.78376627,0.056789421,0.0019228411,0.030045815,0.025149604,0.91491336,1.9485892,0.55160975,-1.4053059,-1.8999097,-1.7772609,4.795085,0.0091797858,3.0656214,0.093355417
25.247999,0.14476156,3.1149869,0.88498694,0.79618865,0.057132572,0.0020712374,0.029104568,0.021612359,0.92270929,1.9419848,0.5537616,-1.4122808,-1.8428084,-1.7786729,4.8579941,0.006680239,2.6158481,0.080817819
25.296,0.14701423,3.1328957,0.90289575,0.80857825,0.057777811,0.0016215624,0.028494157,0.022079203,0.92979091,1.9360094,0.5558185,-1.4175358,-1.7895929,-1.777451,4.9165301,0.0048612896,2.2320633,0.069964014
25.344,0.14926097,3.1510909,0.92109096,0.82093531,0.057594996,0.00099176913,0.028153136,0.022706861,0.93622369,1.9297848,0.55776978,-1.4229687,-1.7405206,-1.7767714,4.9709964,0.0035376181,1.9045856,0.060567874
25.392,0.15150177,3.1695642,0.93956429,0.83325976,0.059168123,0.0034345123,0.029237688,0.02469747,0.94206709,1.9255806,0.55961311,-1.4240351,-1.6938424,-1.7748851,5.0216761,0.0025743668,1.6251539,0.052433632
25.440001,0.15373668,3.1883073,0.95830721,0.84555179,0.058406398,0.0016362978,0.028940814,0.02396608,0.94737506,1.9199281,0.56136554,-1.4307003,-1.6511036,-1.7751554,5.0688329,0.0018733974,1.3867191,0.045391813
25.488001,0.15596572,3.2073109,0.9773109,0.85781139,0.059980359,-0.00048688721,0.030085526,0.022441609,0.95219678,1.9164526,0.56303793,-1.4353395,-1.6116138,-1.7764853,5.1127114,0.0013632935,1.1832663,0.039295711
25.535999,0.15818886,3.2265661,0.996566,0.87003875,0.058282308,-0.0002878533,0.028107543,0.021731956,0.95657665,1.9110903,0.56464636,-1.4403373,-1.5777577,-1.7771405,5.1535392,0.00099208485,1.0096631,0.034018312
25.584,0.16040616,3.246063,1.016063,0.88223386,0.057384402,-0.0018099446,0.027584132,0.02193368,0.96055526,1.9066005,0.56618989,-1.4455394,-1.545602,-1.7777122,5.1915288,0.000721952,0.86153018,0.029449662
25.632,0.16261762,3.2657919,1.035792,0.8943969,0.056575693,-0.0027993484,0.028317457,0.020762693,0.96416932,1.9025147,0.56766659,-1.4513378,-1.5153476,-1.7789787,5.2268777,0.00052537303,0.73513055,0.025494585
25.68,0.16482325,3.2857428,1.0557427,0.90652788,0.055774353,-0.0042343955,0.028889045,0.022772346,0.96745223,1.8987532,0.56906956,-1.4566578,-1.486764,-1.7780986,5.2597685,0.0003823202,0.62727571,0.022070671
25.728001,0.16702308,3.3059049,1.0759047,0.9186269,0.052734535,-0.0036421085,0.028037008,0.020668488,0.97043437,1.8938597,0.57041442,-1.4586163,-1.4625342,-1.7802429,5.2903733,0.00027821897,0.53524482,0.019106587
25.775999,0.16921709,3.3262672,1.0962672,0.93069404,0.051272281,-0.0042993007,0.026941067,0.02219557,0.97314328,1.89031,0.57171005,-1.4625611,-1.4422876,-1.7803341,5.3188505,0.00020246324,0.45671627,0.016540579
25.823999,0.17140535,3.3468192,1.1168191,0.94272941,0.05235916,-0.0059961504,0.024664214,0.022059469,0.97560394,1.888647,0.57294703,-1.4659821,-1.4268032,-1.7811285,5.3453474,0.00014733491,0.38970903,0.014319186
25.872,0.17358783,3.3675489,1.137549,0.95473307,0.051995091,-0.0088107521,0.025516877,0.020788468,0.97783923,1.8865223,0.57414252,-1.4725562,-1.4078846,-1.7833457,5.3700027,0.00010721737,0.33253279,0.012396124
25.92,0.17576458,3.3884456,1.1584455,0.96670514,0.052172393,-0.0069053094,0.027679149,0.022113401,0.97986966,1.8848931,0.57529169,-1.4748608,-1.387723,-1.7832029,5.3929439,7.8023353e-05,0.28374517,0.010731329
25.968,0.17793557,3.4094965,1.1794966,0.97864568,0.050521009,-0.0084937597,0.024838865,0.02164872,0.98171407,1.8819869,0.57639498,-1.4775511,-1.376534,-1.7848088,5.4142904,5.6778521e-05,0.24211542,0.0092901159
26.016001,0.18010086,3.4306905,1.2006905,0.99055469,0.049507137,-0.0087743523,0.02549574,0.023500035,0.9833895,1.8798912,0.57745266,-1.480373,-1.3660015,-1.7847725,5.4341526,4.1318406e-05,0.20659341,0.0080424566
26.063999,0.18226044,3.4520147,1.2220148,1.0024325,0.048690952,-0.0091083925,0.028317846,0.021419333,0.98491138,1.8783127,0.57846749,-1.4820818,-1.3509023,-1.7873975,5.4526343,3.0067895e-05,0.176283,0.0069623576
26.112,0.18441433,3.4734571,1.2434572,1.0142789,0.049954865,-0.010001837,0.029988527,0.021524627,0.98629385,1.8777673,0.57945722,-1.4858687,-1.3368484,-1.7886995,5.469831,2.1880765e-05,0.15041961,0.0060273153
26.16,0.18656255,3.4950051,1.2650051,1.0260941,0.048032828,-0.011782859,0.03115586,0.022520183,0.98754966,1.8759521,0.58040982,-1.4894705,-1.3250605,-1.7892548,5.4858322,1.5922893e-05,0.12835076,0.0052178493
26.208,0.18870512,3.5166459,1.286646,1.0378782,0.048117604,-0.012283203,0.030214623,0.022494107,0.98869038,1.8751696,0.58133096,-1.4936632,-1.3179778,-1.7907254,5.500721,1.1587278e-05,0.10951975,0.0045170938
26.256001,0.19084203,3.5383668,1.3083668,1.0496312,0.049287602,-0.012228176,0.030535981,0.024072554,0.9897266,1.8755156,0.58221948,-1.4944558,-1.3128711,-1.7911921,5.514575,8.4322e-06,0.093451537,0.0039104498
26.304001,0.19297333,3.5601547,1.3301548,1.0613533,0.047819421,-0.010986087,0.030473724,0.027096089,0.99066788,1.8744042,0.58305579,-1.4946485,-1.3055922,-1.7903084,5.5274653,6.1362125e-06,0.07974077,0.0033852779
26.351999,0.195099,3.5819967,1.3519968,1.0730445,0.046118982,-0.011424605,0.03212839,0.027848393,0.99152297,1.8730282,0.58385617,-1.4953665,-1.2981874,-1.7910974,5.5394597,4.4653948e-06,0.068041585,0.0029306363
26.4,0.19721907,3.6038797,1.3738797,1.0847049,0.044377856,-0.014218638,0.031448208,0.029065635,0.99229962,1.871537,0.58462465,-1.5008175,-1.2932552,-1.7915496,5.5506206,3.2495209e-06,0.05805885,0.0025370528
26.448,0.19933356,3.6257904,1.3957905,1.0963346,0.045610022,-0.011997043,0.032805759,0.027935231,0.99300516,1.8723247,0.58536375,-1.5001099,-1.2897944,-1.7943386,5.5610051,2.3647149e-06,0.049540732,0.0021963276
26.496,0.20144249,3.6477158,1.4177158,1.1079338,0.044833012,-0.014394101,0.033159178,0.029483089,0.99364609,1.8718882,0.58608532,-1.5038475,-1.2843236,-1.7941101,5.5706682,1.7208312e-06,0.042272352,0.0019013616
26.544001,0.20354587,3.6696424,1.4396425,1.1195022,0.043194987,-0.012589174,0.032870334,0.031953439,0.99422824,1.8710825,0.58677346,-1.5028335,-1.2808729,-1.7939281,5.5796595,1.2522694e-06,0.036070354,0.0016460094
26.591999,0.20564368,3.6915574,1.4615574,1.1310403,0.040229693,-0.011196541,0.032970674,0.031540964,0.99475706,1.8692896,0.58743274,-1.5034826,-1.2789773,-1.7959843,5.5880251,9.1129129e-07,0.030778285,0.0014249509
26.639999,0.20773599,3.7134473,1.4834472,1.142548,0.039859425,-0.0095920395,0.031208083,0.033509228,0.99523741,1.8693644,0.58807516,-1.5011858,-1.2795966,-1.7958505,5.5958095,6.6315749e-07,0.026262643,0.0012335805
26.688,0.20982279,3.7352989,1.5052989,1.1540253,0.040964749,-0.011061338,0.031501509,0.03216644,0.99567378,1.8706694,0.58869618,-1.5035348,-1.2785695,-1.7982491,5.6030531,4.8258761e-07,0.022409512,0.0010679112
26.736,0.21190408,3.7570992,1.5270991,1.1654724,0.039355114,-0.0098081147,0.032484964,0.029561935,0.99607015,1.8697095,0.58931744,-1.5045228,-1.2755868,-1.801886,5.6097927,3.5118472e-07,0.019121695,0.00092449103
26.784,0.2139799,3.7788351,1.548835,1.1768894,0.037612941,-0.011451128,0.03132388,0.029014081,0.99643022,1.8695745,0.58992851,-1.5063781,-1.2758019,-1.8036945,5.6160636,2.555613e-07,0.016316252,0.00080033223
26.832001,0.21605024,3.8004935,1.5704936,1.1882763,0.037081406,-0.011042949,0.030281505,0.027263589,0.99675733,1.8695453,0.59053618,-1.506646,-1.278425,-1.8064888,5.6218991,1.85975e-07,0.013922409,0.00069284788
26.879999,0.21811514,3.822062,1.5920619,1.1996332,0.036564037,-0.010459843,0.031622387,0.028963823,0.9970544,1.8697109,0.5911333,-1.5077083,-1.2767636,-1.8069527,5.6273284,1.3533622e-07,0.01187978,0.00059979869
26.927999,0.22017458,3.8435273,1.6135274,1.2109603,0.037741382,-0.01206787,0.03273866,0.027854322,0.99732429,1.8712074,0.59171361,-1.5102776,-1.2732292,-1.8091338,5.6323805,9.8485778e-08,0.010136835,0.00051924592
26.976,0.22222862,3.8648772,1.6348773,1.2222574,0.037637424,-0.01196912,0.031664059,0.026997864,0.99756944,1.8720279,0.59228295,-1.5117319,-1.272686,-1.8110347,5.6370816,7.166927e-08,0.0086496072,0.0004495114
27.024,0.22427723,3.8860993,1.6560993,1.2335248,0.038298357,-0.013075533,0.032054495,0.027301822,0.99779212,1.8728628,0.59284383,-1.5137061,-1.2724687,-1.8125893,5.6414557,5.2154579e-08,0.0073805782,0.00038914217
27.072001,0.22632046,3.9071813,1.6771812,1.2447625,0.038798682,-0.012691605,0.029545829,0.025742304,0.99799442,1.8742609,0.59339201,-1.513898,-1.275858,-1.8148495,5.6455255,3.7953509e-08,0.006297735,0.00033688053
27.120001,0.2283583,3.9281108,1.6981108,1.2559706,0.039861508,-0.011676985,0.029977536,0.022734342,0.99817818,1.8756875,0.59394205,-1.5139884,-1.2777768,-1.8185358,5.6493125,2.7619219e-08,0.0053737615,0.00029163758
27.167999,0.23039077,3.9488764,1.7188765,1.2671492,0.0393098,-0.012785139,0.029708732,0.021177096,0.99834514,1.8759882,0.59449011,-1.5160134,-1.275228,-1.8210435,5.6528363,2.0098835e-08,0.0045853485,0.00025247075
27.216,0.2324179,3.9694664,1.7394663,1.2782984,0.037035566,-0.014492107,0.029426444,0.018098345,0.99849677,1.8755168,0.59504408,-1.5186745,-1.2769148,-1.8245327,5.6561151,1.4626161e-08,0.0039126081,0.00021856403
27.264,0.23443967,3.9898691,1.7598692,1.2894182,0.038567822,-0.013345161,0.029423323,0.020283138,0.99863446,1.877228,0.5955838,-1.5193082,-1.2774577,-1.8246012,5.6591659,1.0643631e-08,0.0033385691,0.00018921096
27.312,0.23645613,4.0100741,1.7800739,1.3005087,0.038297869,-0.01218382,0.0312507,0.020450599,0.99875957,1.8780724,0.59610713,-1.5186926,-1.2743778,-1.825462,5.6620045,7.7454967e-09,0.0028487502,0.0001638
27.360001,0.23846728,4.0300694,1.8000696,1.3115699,0.038187549,-0.012931681,0.030326292,0.019654671,0.99887323,1.8788075,0.5966177,-1.5195253,-1.2719544,-1.8276827,5.6646461,5.6364904e-09,0.0024307952,0.00014180172
27.408001,0.24047312,4.0498457,1.8198456,1.3226022,0.037823793,-0.010473026,0.028668929,0.017512769,0.99897647,1.8794068,0.59712666,-1.517769,-1.2762516,-1.83007,5.6671038,4.1017412e-09,0.0020741604,0.0001227578
27.455999,0.24247368,4.0693917,1.8393917,1.3336053,0.036588658,-0.011858266,0.026793487,0.016505111,0.99907023,1.8792696,0.59763163,-1.5196081,-1.283213,-1.8322296,5.6693907,2.9848857e-09,0.0017698496,0.00010627147
27.504,0.24446897,4.0886979,1.858698,1.3445793,0.036188629,-0.011754921,0.024167566,0.01628352,0.99915546,1.8796446,0.59812295,-1.5207175,-1.2876103,-1.833223,5.6715188,2.1721369e-09,0.0015101857,9.1999253e-05
27.552,0.24645901,4.1077547,1.8777549,1.3555245,0.035883158,-0.012749823,0.02546934,0.015327317,0.99923283,1.8804574,0.59860814,-1.5226111,-1.2875012,-1.8351835,5.6734986,1.5806898e-09,0.0012886184,7.9643782e-05
27.6,0.24844381,4.1265531,1.8965529,1.366441,0.034453481,-0.011427875,0.02575505,0.01495816,0.9993031,1.8801359,0.59908366,-1.5213325,-1.2869416,-1.8367126,5.6753411,1.1502868e-09,0.0010995585,6.8947651e-05
27.648001,0.25042337,4.145083,1.9150831,1.3773286,0.037487719,-0.011626567,0.026784861,0.0141199,0.99936694,1.8830211,0.59954953,-1.5220518,-1.285634,-1.8382233,5.6770554,8.3707735e-10,0.00093823654,5.9688009e-05
27.695999,0.25239775,4.1633368,1.933337,1.3881875,0.037667643,-0.010718701,0.029616497,0.013013087,0.99942499,1.8841563,0.60000914,-1.5219765,-1.2798554,-1.8402439,5.6786504,6.0915112e-10,0.00080058293,5.167193e-05
27.743999,0.25436687,4.1813059,1.9513061,1.3990179,0.038731314,-0.011517274,0.026442733,0.012678978,0.99947762,1.8852413,0.60046643,-1.523484,-1.2824776,-1.8414426,5.6801348,4.4328652e-10,0.00068312522,4.4732409e-05
27.792,0.25633085,4.1989827,1.9689827,1.4098197,0.038024254,-0.010374207,0.026824122,0.012116992,0.99952549,1.885559,0.60090941,-1.5233938,-1.2848094,-1.8426392,5.6815157,3.2258488e-10,0.00058290036,3.8724862e-05
27.84,0.25828966,4.2163591,1.9863591,1.420593,0.038662594,-0.011998206,0.026980706,0.011035926,0.999569,1.8868674,0.60134441,-1.5255543,-1.2836314,-1.8442057,5.6828008,2.3474886e-10,0.00049737998,3.3524128e-05
27.888,0.2602433,4.2334285,2.0034285,1.4313381,0.037638139,-0.014811344,0.027708767,0.010055186,0.99960846,1.8866366,0.60177296,-1.5296402,-1.2836053,-1.8458451,5.6839962,1.7082953e-10,0.00042440678,2.9021849e-05
27.936001,0.26219177,4.2501841,2.0201838,1.4420547,0.036238622,-0.015891314,0.028698178,0.0092315152,0.99964434,1.8866684,0.60219187,-1.5316421,-1.2805372,-1.8472548,5.6851091,1.2431468e-10,0.00036213986,2.5124225e-05
27.983999,0.26413512,4.2666192,2.0366189,1.4527433,0.037237216,-0.017321268,0.030294318,0.0081959413,0.99967694,1.8878231,0.60260755,-1.5347835,-1.2771332,-1.8490217,5.6861444,9.0465274e-11,0.00030900841,2.1750051e-05
28.032,0.26607338,4.2827277,2.0527279,1.4634036,0.036489446,-0.016802901,0.032741707,0.0070554395,0.99970651,1.8880044,0.60301584,-1.5341662,-1.2719787,-1.8502306,5.6871076,6.5832652e-11,0.00026367218,1.8829027e-05
28.08,0.2680065,4.2985053,2.068505,1.4740357,0.036824238,-0.018800009,0.033416871,0.0069757258,0.99973345,1.8888965,0.60341501,-1.5365057,-1.267738,-1.8512737,5.6880035,4.7907206e-11,0.00022498745,1.6300295e-05
28.128,0.26993454,4.3139453,2.0839455,1.48464,0.033916291,-0.018526161,0.032802403,0.0056206831,0.99975783,1.8873914,0.60380667,-1.5375437,-1.2675048,-1.8527615,5.6888375,3.4862644e-11,0.00019197837,1.4111171e-05
28.176001,0.2718575,4.3290443,2.0990443,1.4952164,0.034151055,-0.016294956,0.034309201,0.006052318,0.99978006,1.8879348,0.60418767,-1.5355014,-1.2660195,-1.8529172,5.6896138,2.536996e-11,0.00016381222,1.2216046e-05
28.224001,0.2737754,4.3437972,2.1137972,1.5057647,0.032814596,-0.018593766,0.038445167,0.008226092,0.99980021,1.8873709,0.60454792,-1.5388657,-1.2585764,-1.8522742,5.6903358,1.8462022e-11,0.00013977848,1.0575436e-05
28.271999,0.27568826,4.3582006,2.1282005,1.5162854,0.035168421,-0.019441571,0.038035486,0.0061231549,0.9998185,1.8897276,0.60489708,-1.5409251,-1.2531407,-1.8541572,5.6910076,1.3435033e-11,0.00011927084,9.1551583e-06
28.32,0.27759606,4.3722506,2.1422505,1.5267783,0.033744156,-0.01783813,0.035514936,0.0033976741,0.99983513,1.8889368,0.60524458,-1.5394002,-1.2591749,-1.8560101,5.6916327,9.776833e-12,0.000101772,7.9256242e-06
28.368,0.27949885,4.3859444,2.1559443,1.5372436,0.033127714,-0.014754866,0.035234749,0.0029688671,0.99985021,1.8887531,0.60559404,-1.5377545,-1.2601286,-1.8571689,5.6922145,7.1147177e-12,8.6840497e-05,6.8612158e-06
28.416,0.28139663,4.3992791,2.1692793,1.5476815,0.035330668,-0.012876833,0.036833048,0.0024936744,0.99986398,1.8904015,0.60593742,-1.5345418,-1.2600807,-1.8581719,5.6927557,5.1774648e-12,7.4099669e-05,5.9397571e-06
28.464001,0.2832894,4.4122534,2.1822531,1.5580916,0.036081981,-0.013146786,0.035963617,0.0023851551,0.99987644,1.8914367,0.60626298,-1.5349976,-1.2592826,-1.8580557,5.6932592,3.7677027e-12,6.3228123e-05,5.1420498e-06
28.511999,0.28517717,4.4248643,2.1948643,1.5684745,0.037564777,-0.016177459,0.0354838,0.0016899394,0.99988776,1.8923485,0.60658294,-1.5385824,-1.2591951,-1.8591671,5.693728,2.741802e-12,5.3951593e-05,4.4514741e-06
28.559999,0.28705999,4.4371109,2.2071109,1.57883,0.038204204,-0.014734519,0.037391458,0.0040444867,0.99989802,1.8933519,0.60688376,-1.5376872,-1.2566388,-1.8578327,5.6941638,1.9952419e-12,4.6036072e-05,3.8536427e-06
28.608,0.28893784,4.4489923,2.2189925,1.5891582,0.040385898,-0.01548082,0.039725561,0.00086086744,0.99990737,1.8946055,0.60717529,-1.5390601,-1.2523534,-1.8601196,5.6945696,1.4519613e-12,3.928188e-05,3.3361e-06
28.656,0.29081076,4.4605079,2.2305079,1.5994592,0.039950766,-0.015628088,0.040765695,0.0013868354,0.99991584,1.8945526,0.60745853,-1.5399754,-1.2480975,-1.8597155,5.6949472,1.0566094e-12,3.3518631e-05,2.8880629e-06
28.704,0.29267874,4.4716573,2.2416573,1.609733,0.0401421,-0.017857403,0.042161323,0.0024952677,0.99992359,1.8947896,0.60773093,-1.5431492,-1.2431017,-1.8594431,5.6952987,7.6890729e-13,2.8600936e-05,2.5001973e-06
28.752001,0.29454178,4.4824409,2.2524409,1.6199799,0.040734921,-0.017125202,0.042552669,0.001213855,0.99993056,1.8950558,0.60798532,-1.5432929,-1.2415494,-1.860207,5.6956253,5.5954297e-13,2.4404744e-05,2.1644216e-06
28.799999,0.29639995,4.4928589,2.2628589,1.6301997,0.040439077,-0.01552004,0.044735502,0.0019590615,0.99993694,1.8949585,0.60823691,-1.5419598,-1.2371387,-1.8598615,5.6959295,4.0718606e-13,2.0824196e-05,1.8737405e-06
28.848,0.29825321,4.5029125,2.2729125,1.6403925,0.038295664,-0.017202416,0.044032708,0.0010358864,0.99994272,1.8935175,0.60846907,-1.5434376,-1.2371072,-1.8601083,5.6962123,2.9631413e-13,1.7768971e-05,1.6220979e-06
28.896,0.30010158,4.5126028,2.282603,1.6505586,0.037061043,-0.016373126,0.043420117,0.001774147,0.99994797,1.8927251,0.608693,-1.5432545,-1.2372863,-1.8595015,5.6964755,2.1563133e-13,1.5161992e-05,1.4042507e-06
28.944,0.30194506,4.5219321,2.2919319,1.6606979,0.040550668,-0.018709006,0.04691698,0.00042008687,0.99995273,1.8945286,0.60890806,-1.5458264,-1.2319547,-1.8606421,5.6967206,1.5691747e-13,1.2937497e-05,1.2156604e-06
28.992001,0.30378371,4.5309014,2.3009014,1.6708105,0.039269369,-0.018705269,0.044790376,0.0015741208,0.99995708,1.8937162,0.60911596,-1.5465639,-1.2311637,-1.8596561,5.6969485,1.1419072e-13,1.1039368e-05,1.0523976e-06
29.040001,0.30561751,4.5395136,2.3095136,1.6808964,0.036689226,-0.018207664,0.045821685,0.0032460927,0.99996102,1.8916101,0.60930318,-1.5466299,-1.2306826,-1.8584197,5.6971607,8.3097944e-14,9.4197258e-06,9.1106102e-07
29.087999,0.30744651,4.547771,2.3177712,1.6909558,0.035724077,-0.016527763,0.044340163,0.003766408,0.99996459,1.8909817,0.6094721,-1.5443898,-1.2307372,-1.8575946,5.6973581,6.0471363e-14,8.0377085e-06,7.8870585e-07
29.136,0.30927065,4.5556774,2.3256772,1.7009887,0.034267407,-0.015561793,0.044995166,0.0044526155,0.99996781,1.8895702,0.60962725,-1.5445386,-1.2316986,-1.8569851,5.6975417,4.400573e-14,6.8584541e-06,6.8278291e-07
29.184,0.31109002,4.5632348,2.3332348,1.7109951,0.034309693,-0.016881259,0.043106455,0.0040110652,0.99997073,1.8894424,0.60977107,-1.5442008,-1.2368448,-1.8568836,5.6977129,3.2023493e-14,5.8522146e-06,5.9108544e-07
29.232,0.31290457,4.5704479,2.3404477,1.7209752,0.032858986,-0.017330389,0.045086354,0.00070205791,0.99997342,1.8880917,0.60991651,-1.5464499,-1.2352782,-1.8584917,5.6978717,2.3303875e-14,4.9936052e-06,5.1170286e-07
29.280001,0.31471434,4.5773196,2.3473198,1.730929,0.032234527,-0.01713152,0.04254216,-0.00013352858,0.99997586,1.8872019,0.61006373,-1.5459404,-1.2389036,-1.858849,5.6980195,1.6958508e-14,4.2609677e-06,4.4298136e-07
29.327999,0.31651938,4.5838547,2.3538549,1.7408565,0.032034349,-0.017935228,0.043247018,0.00096282037,0.99997807,1.8866512,0.61020023,-1.5473582,-1.2378199,-1.8578185,5.6981573,1.2340908e-14,3.6358188e-06,3.8348912e-07
29.375999,0.31831962,4.5900574,2.3600576,1.7507579,0.030080885,-0.015614473,0.043129422,0.0017836877,0.99998009,1.8849882,0.61032367,-1.5458505,-1.237147,-1.8567526,5.6982856,8.9806253e-15,3.1023887e-06,3.3198668e-07
29.424,0.32011515,4.5959325,2.3659325,1.7606333,0.029974187,-0.016114298,0.04487389,0.0026427163,0.99998194,1.884055,0.61042935,-1.545379,-1.2358755,-1.8557016,5.6984048,6.5353077e-15,2.647221e-06,2.8740098e-07
29.472,0.32190594,4.6014843,2.371484,1.7704827,0.029859953,-0.016927235,0.045784935,0.0034156141,0.99998355,1.8836688,0.61051905,-1.5464785,-1.2307955,-1.8546457,5.6985154,4.7558211e-15,2.2588333e-06,2.4880313e-07
29.52,0.32369202,4.6067181,2.376718,1.7803061,0.031012755,-0.016656466,0.048184086,0.0039218902,0.9999851,1.8836617,0.61059469,-1.5462846,-1.226308,-1.8536038,5.6986189,3.4608676e-15,1.9274282e-06,2.1538897e-07
29.568001,0.32547337,4.611639,2.381639,1.7901036,0.03106007,-0.015814202,0.048715569,0.0040818718,0.99998647,1.8831031,0.61066049,-1.5456027,-1.2220979,-1.8526858,5.6987147,2.5185146e-15,1.6446451e-06,1.864623e-07
29.615999,0.32725006,4.6162529,2.3862529,1.7998754,0.029794753,-0.016246704,0.047404215,0.0025819207,0.99998766,1.8815202,0.61072201,-1.5466405,-1.2226077,-1.8530419,5.6988039,1.8327529e-15,1.4033507e-06,1.6142049e-07
29.664,0.32902205,4.6205649,2.3905652,1.8096213,0.03271186,-0.016485801,0.048378553,0.002661143,0.99998879,1.8827893,0.6107797,-1.5461844,-1.2232401,-1.8521098,5.6988873,1.3337162e-15,1.1974578e-06,1.3974177e-07
29.712,0.33078939,4.6245813,2.3945816,1.8193417,0.031642918,-0.016903726,0.050108384,0.0033070906,0.99998987,1.8811657,0.61081874,-1.5465696,-1.2204676,-1.8509319,5.6989646,9.705610600000001e-16,1.0217725e-06,1.2097451e-07
29.76,0.33255205,4.6283078,2.3983078,1.8290364,0.031851709,-0.016214469,0.049193334,0.001660183,0.99999076,1.8808835,0.61085856,-1.5470397,-1.2176173,-1.8512797,5.6990366,7.062888400000001e-16,8.7186288e-07,1.0472767e-07
29.808001,0.33431008,4.6317501,2.4017503,1.8387055,0.033371273,-0.017360218,0.050426524,0.0015298431,0.9999916,1.880978,0.61089253,-1.5472078,-1.2155325,-1.8506843,5.6991034,5.139747700000001e-16,7.4394734e-07,9.066278e-08
29.856001,0.3360635,4.6349149,2.4049151,1.8483492,0.033072472,-0.017214639,0.048951373,-0.00039358236,0.99999237,1.8797179,0.61092478,-1.5482407,-1.2174187,-1.8509145,5.6991658,3.7402556000000005e-16,6.3479894e-07,7.8486806e-08
29.903999,0.33781227,4.6378083,2.4078083,1.8579675,0.033623718,-0.018948294,0.04901389,0.0010139844,0.99999309,1.8792475,0.61094809,-1.549996,-1.2191187,-1.849143,5.699224,2.7218284e-16,5.4166424e-07,6.7946054e-08
29.952,0.33955646,4.6404366,2.4104366,1.8675605,0.031455811,-0.019261772,0.047957927,0.0014468927,0.99999374,1.8769379,0.61095625,-1.550239,-1.2206849,-1.8477352,5.6992779,1.980707e-16,4.6219387e-07,5.8820923e-08
30.0,0.34129602,4.6428061,2.4128063,1.8771281,0.030313941,-0.021670019,0.049560327,0.0014599803,0.99999428,1.8747901,0.61095786,-1.5521703,-1.220633,-1.8468736,5.6993279,1.4413841e-16,3.9438299e-07,5.0921294e-08
30.048,0.34303102,4.6449237,2.4149237,1.8866707,0.03103951,-0.020680638,0.0501123,0.0011934432,0.99999481,1.8746239,0.61094695,-1.5521662,-1.2165413,-1.8462201,5.6993747,1.0489123000000001e-16,3.36521e-07,4.4082583e-08
30.096001,0.34476146,4.6467953,2.4167955,1.896188,0.033465754,-0.019575601,0.050366871,0.0026794085,0.99999529,1.8753724,0.61092812,-1.5518583,-1.2164576,-1.8438743,5.6994181,7.633059200000001e-17,2.8714825e-07,3.8162309e-08
