Time,ATM,AURKB,BAD,BRCA1,CSF1R,MAP2K3,MAP2K4,MAPK13,MAPK14,PARP1,PIK3R1,PKN1,PRKACA,PTEN,SHC1,SRC,TGFBR1,TP53,YWHAZ,ZAK,k_pkn1,kd_pkn1,k_zak,kd_zak,k_map2k3,kd_map2k3,k_mapk14,kd_mapk14,k_map2k4,kd_map2k4,k_tp53,k_atm,kd_tp53,kd_atm,k_mapk13,kd_mapk13,k_prkaca,kd_prkaca,k_src,kd_src,k_bad,kd_bad,k_pik3r1,kd_pik3r1,k_csf1r,kd_csf1r,k_shc1,kd_shc1,k_pten,kd_pten,k_parp1,kd_parp1,k_aurkb,kd_aurkb,k_brca1,kd_brca1,k_ywhaz,kd_ywhaz,k_tgfbr1,kd_tgfbr1,Cell,PKN1_Prod,PKN1_Degrad,ZAK_Prod,ZAK_Degrad,MAP2K3_Prod,MAP2K3_Degrad,MAPK14_Prod,MAPK14_Degrad,MAP2K4_Prod,MAP2K4_Degrad,TP53_Prod,TP53_Degrad,ATM_Prod,ATM_Degrad,MAPK14_Prod2,MAPK13_Prod,MAPK13_Degrad,PRKACA_Prod,PRKACA_Degrad,SRC_Prod,SRC_Degrad,BAD_Prod,BAD_Degrad,TP53_Prod2,TP53_Prod3,PTEN_Prod,PTEN_Degrad,SHC1_Prod,SHC1_Degrad,PIK3R1_Degrad,PARP1_Prod,PARP1_Degrad,AURKB_Prod,AURKB_Degrad,ATM_Prod2,TP53_Prod4,BRCA1_Prod,BRCA1_Degrad,TP53_Prod5,TP53_Prod6,BRCA1_Prod2,SRC_Prod2,YWHAZ_Prod,YWHAZ_Degrad,MAP2K3_Prod2,MAP2K4_Prod2,TGFBR1_Prod,TGFBR1_Degrad,BAD_Degrad2,PIK3R1_Prod,CSF1R_Prod,TGFBR1_Prod2,MAPK14_Prod3,MAPK14_Prod4,PIK3R1_Prod2,CSF1R_Prod2,CSF1R_Degrad,ATM_Prod3,PRKACA_Prod2,TP53_Degrad2
364.0,6.226747029024646,55.96107719262278,33.6043929185083,9.01819061982266,3.222011221094004,33.45350818816764,16.69924782596689,23.839167390019092,46.93948681606238,83.95945843805768,3.1029724503226506,83.79743276571487,26.595789659141527,16.19467842237491,45.228164598120784,5.957994292762657,21.987202910333494,40.51451472168735,206.03102514444453,16.726754094083816,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.41898716382857437,8.379743276571487,8.363377047041908,16.759486553142974,20.07210491290058,66.90701637633528,234.6974340803119,6.690701637633528,10.019548695580133,28.163692089637426,81.0290294433747,4.693948681606238,18.680241087073938,33.39849565193378,33.39849565193378,33.37483434602673,47.678334780038185,159.57473795484916,5.319157931828306,5.957994292762657,5.0,1.344175716740332,3.574796575657594,20.162635751104983,8.10290294433747,8.097339211187455,43.97440582066699,43.947334878048444,502.5164098646403,0.5,0.4197972921902884,251.87837531417304,251.82484736680252,8.395945843805768,50.37567506283461,167.91891687611536,180.3638123964532,3.7360482174147878,5.410914371893596,12.453494058049293,0.6444022442188009,15.054078684675435,14.834233810400004,3.3453508188167635,3.3453508188167635,8.363377047041908,9.894241309650072,3.683327281893912,412.06205028888905,6.205944900645301,1.5514862251613253,43.97440582066699,90.45632919624157,90.45632919624157,90.45632919624157,96.66033663282012,5.596107719262278,111.92215438524556,30.380960869210774
365.0,6.232493645166757,56.014471598921254,33.576981364294404,9.026767689289295,3.2239429005405924,33.48615898656394,16.71571041339359,23.862769665899677,46.97819752622084,84.03946105682822,3.1049500074132927,83.8782434917457,26.621476625673324,16.2002284329336,45.25515654624935,5.963546122359255,22.007772421148236,40.528252439014864,206.2503215515806,16.743079493281968,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.41939121745872854,8.38782434917457,8.371539746640984,16.77564869834914,20.091695391938366,66.97231797312789,234.8909876311042,6.697231797312789,10.029426248036154,28.186918515732504,81.05650487802973,4.697819752622084,18.697480935500273,33.43142082678718,33.43142082678718,33.40787753225955,47.725539331799354,159.72885975403995,5.324295325134665,5.963546122359255,5.0,1.3430792545717762,3.578127673415553,20.146188818576643,8.105650487802974,8.1001142164668,44.01554484229647,43.988632429044586,503.0089939293422,0.5,0.42019730528414106,252.11838317048466,252.06512219514565,8.403946105682822,50.42367663409693,168.07892211365643,180.5353537857859,3.739496187100054,5.416060613573577,12.464987290333514,0.6447885801081186,15.06877154395377,14.850023151713803,3.348615898656394,3.348615898656394,8.371539746640984,9.903497589516705,3.6842400240583246,412.5006431031612,6.2099000148265855,1.5524750037066464,44.01554484229647,90.5103130924987,90.5103130924987,90.5103130924987,96.71828701621777,5.601447159892126,112.02894319784251,30.420259845668063
366.0,6.23821125737506,56.06759967743463,33.54975294326916,9.035301942857537,3.225863267597969,33.51864692492636,16.7320908865175,23.886254215181264,47.01670498384165,84.11906462780073,3.1069159948346416,83.95865113919268,26.647035467306353,16.205751042214487,45.281990407424615,5.96906992023545,22.028237400350335,40.54192231021872,206.46852412266867,16.759323462463172,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.41979325569596343,8.39586511391927,8.379661731231586,16.79173022783854,20.111188154955816,67.03729384985272,235.08352491920823,6.703729384985272,10.0392545319105,28.21002299030499,81.08384462043745,4.701670498384165,18.71463377212518,33.464181773035,33.464181773035,33.440755901253766,47.77250843036253,159.88221280383812,5.3294070934612705,5.96906992023545,5.0,1.3419901177307665,3.5814419521412697,20.129851765961497,8.108384462043745,8.102875521107244,44.05647480070067,44.02971979432007,503.49907121364356,0.5,0.4205953231390036,252.35719388340218,252.30419854845582,8.411906462780072,50.471438776680436,168.23812925560145,180.70603885715073,3.7429267544250355,5.421181165714522,12.47642251475012,0.6451726535195939,15.083391116216855,14.865733736832142,3.3518646924926347,3.3518646924926347,8.379661731231586,9.912706830157651,3.685146962634534,412.93704824533734,6.213831989669283,1.5534579974173208,44.05647480070067,90.56398081484923,90.56398081484923,90.56398081484923,96.77589802793906,5.606759967743463,112.13519935486926,30.459382821256188
367.0,6.243900017640282,56.12046278041133,33.522705993958134,9.043793598393066,3.227772405734999,33.550972830157825,16.748389662264458,23.909621635607007,47.05501036471079,84.1982711770941,3.108870511161537,84.03865775464054,26.6724668345799,16.211246373150342,45.30866734364926,5.974565833838308,22.048598408485475,40.55552461321936,206.68563841153366,16.775486415078902,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4201932887732027,8.403865775464054,8.387743207539451,16.807731550928107,20.130583698094693,67.10194566031565,235.27505182355395,6.710194566031565,10.049033797358675,28.23300621882647,81.11104922643872,4.705501036471079,18.731700052920846,33.496779324528916,33.496779324528916,33.47347028984981,47.81924327121401,160.03480100747942,5.33449336691598,5.974565833838308,5.0,1.3409082397583254,3.5847395003029847,20.11362359637488,8.111104922643873,8.105623186575171,44.09719681697095,44.070598148820565,503.98665798661517,0.5,0.4209913558854705,252.59481353128228,252.542082511851,8.41982711770941,50.51896270625646,168.3965423541882,180.87587196786131,3.746340010584169,5.426276159035839,12.487800035280564,0.6455544811469998,15.097937773571012,14.881365965630422,3.3550972830157804,3.3550972830157804,8.387743207539451,9.921869283818465,3.68604812529028,413.3712768230673,6.217741022323074,1.5544352555807686,44.09719681697095,90.61733468729852,90.61733468729852,90.61733468729852,96.83317217204997,5.6120462780411335,112.24092556082266,30.49833044858952
368.0,6.249560081619291,56.17306228788481,33.49583862940595,9.052242878291992,3.229670406831363,33.58313754615188,16.764607166127004,23.932872537202066,47.093114889396674,84.27708277245854,3.110813682547549,84.11826542672584,26.697771391400092,16.216714545202976,45.33518862789429,5.9800340147455575,22.06885602504016,40.56905957711251,206.90167008611573,16.79156877307593,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42059132713362923,8.411826542672584,8.395784386537965,16.823653085345168,20.14988252769113,67.16627509230376,235.46557444698337,6.716627509230377,10.058764299676202,28.255868933638002,81.13811915422502,4.709311488939668,18.748680244857873,33.52921433225401,33.52921433225401,33.50602155208289,47.86574507440413,160.18662834840055,5.339554278280019,5.9800340147455575,5.0,1.3398335451762382,3.5880204088473344,20.09750317764357,8.113811915422502,8.108357272601488,44.13771205008032,44.111268769889634,504.47177493185274,0.5,0.4213854138622927,252.83124831737564,252.77878029548165,8.427708277245854,50.566249663475126,168.55416554491708,181.04485756583983,3.7497360489715743,5.431345726975195,12.499120163238581,0.6459340813662726,15.112411895768338,14.896920246200331,3.358313754615186,3.358313754615186,8.395784386537965,9.930985211268071,3.686943515187053,413.80334017223146,6.221627365095098,1.5554068412737745,44.13771205008032,90.67037725578858,90.67037725578858,90.67037725578858,96.89011220494089,5.617306228788482,112.34612457576962,30.537103361853084
369.0,6.255191588820925,56.22539945524546,33.46914980519702,9.06064998465646,3.2315573309658814,33.61514184058253,16.780743785167672,23.956007474894776,47.13101959117223,84.35550129488723,3.1127455385984604,84.1974760554417,26.7229497417098,16.22215568851576,45.36155511083809,5.985474596931879,22.08901075109551,40.58252759360711,207.11662430243607,16.80757092029126,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4209873802772085,8.41974760554417,8.40378546014563,16.83949521108834,20.169085104349517,67.23028368116506,235.65509795586115,6.723028368116506,10.068446271100603,28.278611754703338,81.16505518721422,4.713101959117224,18.765574766462777,33.561487570335345,33.561487570335345,33.53841046485268,47.91201494978955,160.3376984502588,5.3445899483419606,5.985474596931879,5.0,1.3387659922078807,3.5912847581591274,20.081489883118213,8.116505518721423,8.11107784425788,44.17802150219102,44.15173255687219,504.9544274587706,0.5,0.4217775064744362,253.0665038846617,253.01429754860456,8.435550129488723,50.61330077693234,168.71100258977447,181.21299969312918,3.753114953292555,5.4363899907938755,12.51038317764185,0.6463114661931764,15.126813828262133,14.912396949775395,3.361514184058252,3.361514184058252,8.40378546014563,9.94005483799298,3.6878332173920687,414.23324860487213,6.225491077196921,1.5563727692992302,44.17802150219102,90.72311022167618,90.72311022167618,90.72311022167618,96.94671992897644,5.622539945524546,112.45079891049092,30.57570225304469
370.0,6.260794685497248,56.2774755893403,33.44263808557452,9.069015127974193,3.2334332528729344,33.646986512589656,16.796799922314122,23.979027026359216,47.16872558413374,84.43352870247269,3.1146661557752364,84.27629161865933,26.74800251420664,16.227569927563252,45.387767836941045,5.990887721877793,22.10906312179105,40.59592897275172,207.33050642785216,16.823493256294817,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42138145809329663,8.427629161865934,8.411746628147409,16.855258323731867,20.188191907553794,67.29397302517931,235.8436279206687,6.729397302517931,10.078079953388473,28.301235350480244,81.19185794550344,4.716872558413374,18.782384056491743,33.593599844628244,33.593599844628244,33.5706378369029,47.95805405271843,160.48801508523985,5.349600502841328,5.990887721877793,5.0,1.3377055234229809,3.5945326331266756,20.06558285134471,8.119185794550345,8.113784963781626,44.2181262435821,44.191990585798024,505.43462843857264,0.5,0.4221676435123634,253.30058610741804,253.24864015203133,8.443352870247269,50.66011722148361,168.86705740494537,181.38030255948388,3.7564768112983487,5.441409076784516,12.521589370994496,0.646686650574587,15.141143930665336,14.927796462805354,3.364698651258964,3.364698651258964,8.411746628147409,9.949078404805972,3.688717276180868,414.6610128557043,6.229332311550473,1.5573330778876182,44.2181262435821,90.77553567388209,90.77553567388209,90.77553567388209,97.00299758618803,5.62774755893403,112.5549511786806,30.614127783994412
371.0,6.266369517052196,56.329291990073706,33.41630205262794,9.077338517607611,3.2352982465362885,33.67867235706766,16.812775978353454,24.00193176620055,47.20623397428557,84.51116694290492,3.1165756098378194,84.35471408374238,26.772930334248255,16.23295738657344,45.413827840139014,5.99627353024288,22.12901366902872,40.60926402394211,207.54332180120724,16.83933617853382,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4217735704187119,8.435471408374239,8.41966808926691,16.870942816748478,20.207203414240595,67.35734471413532,236.03116987142784,6.735734471413533,10.087665587012072,28.32374038457134,81.21852804788422,4.7206233974285565,18.799108551156586,33.62555195670691,33.62555195670691,33.60270447268076,48.0038635324011,160.63758200548952,5.354586066849651,5.99627353024288,5.0,1.3366520821051178,3.597764118145728,20.049781231576763,8.121852804788423,8.11647869328672,44.25802733805744,44.23204392540954,505.91239066531455,0.5,0.4225558347145246,253.53350082871475,253.4818139553317,8.451116694290493,50.70670016574295,169.02233388580984,181.54677035215224,3.7598217102313174,5.4464031105645665,12.532739034104392,0.6470596493072578,15.155402560680438,14.94311916968692,3.3678672357067643,3.3678672357067643,8.41966808926691,9.958056151062923,3.6895957357275284,415.0866436024145,6.233151219675639,1.5582878049189097,44.25802733805744,90.82765568027803,90.82765568027803,90.82765568027803,97.05894739608866,5.632929199007371,112.65858398014741,30.65238061546885
372.0,6.271916228041585,56.38084995040739,33.39014030629303,9.085620361793808,3.237152385189094,33.710200164665515,16.8286723519322,24.024722265955027,47.24354585954017,84.58841795347155,3.118473975845126,84.43274540754706,26.797733823852308,16.23831818952772,45.439736143843255,6.001632161865798,22.148862921472908,40.62253305592123,207.75507573283028,16.855100082332747,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4221637270377353,8.443274540754706,8.427550041166374,16.88654908150941,20.22612009879931,67.42040032933103,236.21772929770086,6.742040032933104,10.09720341115932,28.346127515724103,81.24506611184246,4.724354585954017,18.815748684124756,33.6573447038644,33.6573447038644,33.63461117233704,48.049444531910055,160.78640294311384,5.359546764770462,6.001632161865798,5.0,1.335605612251721,3.6009792971194785,20.034084183775814,8.124506611184247,8.11915909476386,44.297725842945816,44.27189363711461,506.38772685534735,0.5,0.42294208976735775,253.76525386041465,253.71382477683323,8.458841795347155,50.75305077208293,169.1768359069431,181.71240723587616,3.7631497368249507,5.451372217076284,12.54383245608317,0.6474304770378189,15.169590074099473,14.958365452763779,3.3710200164665496,3.3710200164665496,8.427550041166374,9.966988314662808,3.6904686401299074,415.51015146566056,6.236947951690252,1.559236987922563,44.297725842945816,90.87947228768651,90.87947228768651,90.87947228768651,97.11457155567282,5.638084995040739,112.76169990081478,30.69046140714021
373.0,6.277434962173107,56.432150756360365,33.364151464351814,9.09386086764457,3.2389957413138877,33.7415707217867,16.844489439556334,24.047399094089986,47.280662329718105,84.66528366105776,3.120361328155047,84.51038753642202,26.82241360169649,16.243652460160895,45.46549376094045,6.006963755764267,22.168611404550436,40.63573637677925,207.96577350453603,16.870785360893347,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4225519376821101,8.451038753642202,8.435392680446673,16.902077507284403,20.24494243307202,67.4831414435734,236.40331164859052,6.748314144357341,10.1066936637338,28.36839739783086,81.2714727535585,4.728066232971811,18.83230488651932,33.68897887911267,33.68897887911267,33.66635873172598,48.09479818817997,160.93448161017892,5.364482720339298,6.006963755764267,5.0,1.3345660585740726,3.60417825345856,20.018490878611086,8.127147275355851,8.121826230080448,44.33722280910087,44.31154077493981,506.8606496467665,0.5,0.4233264183052888,253.99585098317328,253.94467840362165,8.466528366105775,50.799170196634655,169.3305673221155,181.87721735289142,3.766460977303864,5.456316520586742,12.554869924346214,0.6477991482627776,15.183706824804013,14.973535692326593,3.3741570721786696,3.3741570721786696,8.435392680446673,9.975875132047696,3.6913360334346175,415.93154700907206,6.240722656310094,1.5601806640775235,44.33722280910087,90.9309875218809,90.9309875218809,90.9309875218809,97.16987223941663,5.643215075636037,112.86430151272073,30.728370817555653
374.0,6.282925862306336,56.483195687009015,33.33833416243263,9.102060241146372,3.2408283866425918,33.7727848105893,16.860227635591254,24.069962816003855,47.31758446654797,84.74176598214633,3.1222377404244503,84.58764240620845,26.846970283118516,16.248960321961178,45.4911016937927,6.012268450135078,22.188259640450568,40.648874293953526,208.175420369625,16.88639240529464,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42293821203104226,8.458764240620845,8.44319620264732,16.91752848124169,20.26367088635358,67.5455696211786,236.58792233273985,6.75455696211786,10.116136581354752,28.390550679928783,81.29774858790705,4.731758446654797,18.84877758691901,33.72045527118251,33.72045527118251,33.69794794240539,48.13992563200771,161.0818216987111,5.369394056623704,6.012268450135078,5.0,1.3335333664973053,3.607361070081047,20.003000497459578,8.129774858790705,8.124480160980589,44.376519280901135,44.35098638548431,507.3311715988662,0.5,0.42370882991073167,254.225297946439,254.17438059154057,8.474176598214633,50.8450595892878,169.48353196429267,182.04120482292745,3.7697555173838015,5.461236144687823,12.565851724612672,0.6481656773285184,15.197753164765176,14.988630266612997,3.3772784810589283,3.3772784810589283,8.44319620264732,9.984716838202756,3.6921979596617196,416.35084073925,6.244475480848901,1.5611188702122252,44.376519280901135,90.9822033875854,90.9822033875854,90.9822033875854,97.22485159927776,5.648319568700902,112.96639137401803,30.7661095041069
375.0,6.288389070452721,56.53398601448704,33.31268705401008,9.110218687160373,3.2426503921565133,33.80384320898588,16.8758873322618,24.092413994026145,47.354313343666504,84.81786682281756,3.1241032856091775,84.66451194224,26.87140448011612,16.2542418981702,45.51656093423756,6.017546382354088,22.20780814812499,40.6619471142286,208.3840215528834,16.901921604492934,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4233225597112,8.466451194224,8.450960802246467,16.932902388448,20.28230592539153,67.60768641797176,236.7715667183325,6.760768641797177,10.12553239935708,28.4125880061999,81.3238942284572,4.735431334366651,18.865167211358163,33.7517746645236,33.7517746645236,33.7293795916366,48.18482798805229,161.2284268806967,5.374280896023224,6.017546382354088,5.0,1.332507482160403,3.6105278294124528,19.987612232406047,8.132389422845721,8.1271209490851,44.41561629624998,44.39023150787406,507.79930519159876,0.5,0.42408933411408783,254.4536004684527,254.40293706519168,8.481786682281756,50.89072009369054,169.63573364563513,182.20437374320744,3.7730334422716325,5.466131212296223,12.576778140905443,0.6485300784313027,15.211729444043641,15.003649551807605,3.380384320898587,3.380384320898587,8.450960802246467,9.993513666656245,3.6930544628291613,416.7680431057668,6.248206571218355,1.5620516428045887,44.41561629624998,91.03312186847512,91.03312186847512,91.03312186847512,97.2795117646954,5.653398601448704,113.06797202897408,30.803678122999997
376.0,6.293824727775589,56.584523003985474,33.28720881040502,9.118336409422417,3.244461828086345,33.8347466906436,16.891468919652247,24.114753187417463,47.39085002661848,84.89358807874936,3.125958035964046,84.74099805934283,26.895716801347067,16.259497311783,45.54187246358799,6.022797688976224,22.227257443287833,40.67495514373625,208.5915822505833,16.917373345321792,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42370499029671416,8.474099805934284,8.458686672660896,16.948199611868567,20.30084801438616,67.6694933812872,236.9542501330924,6.76694933812872,10.134881351791348,28.43451001597109,81.3499102874725,4.739085002661848,18.881474183326766,33.782937839304495,33.782937839304495,33.760654462384444,48.229506374834926,161.3743008080824,5.379143360269413,6.022797688976224,5.0,1.331488352416201,3.6136786133857344,19.97232528624301,8.13499102874725,8.1297486558915,44.454514886575666,44.42927717371639,508.2650628250388,0.5,0.4244679403937468,254.68076423624808,254.63035351793462,8.489358807874936,50.936152847249616,169.78717615749872,182.36672818844835,3.776294836665353,5.47100184565345,12.587649455551178,0.648892365617269,15.225636010789612,15.018593922041996,3.3834746690643587,3.3834746690643587,8.458686672660896,10.002265849479524,3.6939055869769435,417.1831645011666,6.251916071928092,1.562979017982023,44.454514886575666,91.08374492717599,91.08374492717599,91.08374492717599,97.33385484259036,5.658452300398547,113.16904600797095,30.841077329225406
377.0,6.299232977210936,56.63480793213021,33.261897989974045,9.1264136135568,3.2462627683984495,33.86549603622201,16.906972791372457,24.136980960493037,47.42719561008184,84.9689316627529,3.1278020632212717,84.81710268964942,26.91990786097019,16.26472668185524,45.567037317967575,6.028022508217001,22.24660804867797,40.68789867474805,208.79810770596018,16.932748018111,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4240855134482471,8.481710268964942,8.4663740090555,16.963420537929885,20.319297621733206,67.73099207244402,237.1359780504092,6.773099207244403,10.144183674823473,28.456317366049102,81.3757973494961,4.742719561008184,18.89769893163281,33.813945582744914,33.813945582744914,33.79177334469025,48.273961920986075,161.51944716582113,5.383981572194038,6.028022508217001,5.0,1.330475919598962,3.6168135049302004,19.957138793984427,8.13757973494961,8.13236334092762,44.49321609735594,44.468124460718435,508.72845673236884,0.5,0.4248446583137645,254.9067949882587,254.85663569458595,8.49689316627529,50.98135899765173,169.9378633255058,182.528272271136,3.7795397863265614,5.475848168134079,12.598465954421872,0.6492525536796899,15.2394732162999,15.033463754829132,3.3865496036222,3.3865496036222,8.4663740090555,10.010973621905087,3.694751362996119,417.59621541192035,6.2556041264425435,1.5639010316106359,44.49321609735594,91.13407463593515,91.13407463593515,91.13407463593515,97.38788305195348,5.663480793213021,113.26961586426042,30.878307776524835
378.0,6.304613968988265,56.68484212569533,33.23675276254938,9.134450513424927,3.2480533002454757,33.896092057046445,16.922399356494022,24.15909789973542,47.46335129628434,85.04389956277795,3.1296354389663263,84.89282784118988,26.943978297269613,16.269930115724136,45.59205672594286,6.03322098517999,22.26586051567713,40.70077795785349,209.00360336821117,16.948046028523216,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42446413920594944,8.48928278411899,8.474023014261608,16.97856556823798,20.337655234227867,67.79218411409289,237.3167564814217,6.779218411409289,10.153439613896413,28.478010777770603,81.40155591570698,4.7463351296284335,18.913841906964798,33.844798712988045,33.844798712988045,33.82273705962959,48.31819579947084,161.66386978361768,5.388795659453923,6.03322098517999,5.0,1.3294701105019753,3.619932591107994,19.94205165752963,8.140155591570698,8.134965057862068,44.53172103135426,44.506774605793254,509.1894987967576,0.5,0.4252194978138898,255.13169868833387,255.081789565629,8.504389956277796,51.02633973766677,170.0877991255559,182.68901026849852,3.782768381392959,5.480670308054956,12.60922793797653,0.6496106600490952,15.253241425670895,15.048259442511203,3.389609205704643,3.389609205704643,8.474023014261608,10.01963723205471,3.695591780747781,418.00720673642235,6.259270877932653,1.5648177194831632,44.53172103135426,91.18411345188572,91.18411345188572,91.18411345188572,97.44159900736427,5.668484212569534,113.36968425139067,30.91537011731434
379.0,6.309967833842213,56.73462677375731,33.211772246518585,9.142447300320166,3.249833478109829,33.9265354802398,16.937748981633526,24.181104530759807,47.499318014507985,85.11849356045748,3.131458232814189,84.96817531359345,26.967928682285915,16.275107746754276,45.616931440700064,6.038393246491967,22.28501531941386,40.71359333695857,209.20807412099998,16.963267740119893,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42484087656796726,8.496817531359346,8.481633870059946,16.993635062718692,20.35592128814388,67.8530709604796,237.49659007253993,6.78530709604796,10.162649388980116,28.49959080870479,81.42718667391713,4.749931801450798,18.92990350152664,33.87549796326705,33.87549796326705,33.85354634306373,48.362209061519614,161.8075720937155,5.393585736457183,6.038393246491967,5.0,1.3284708898607434,3.6230359478951804,19.92706334791115,8.142718667391714,8.137553873377138,44.57003063882772,44.54522845642178,509.6482014351167,0.5,0.42559246780228743,255.35548068137246,255.30582048190792,8.511849356045749,51.071096136274484,170.23698712091496,182.8489460064033,3.785980700305328,5.485468380192099,12.619935667684427,0.6499666956219659,15.266940966107903,15.062981336711998,3.392653548023979,3.392653548023979,8.481633870059946,10.028256893736236,3.6964269240345766,418.41614824199996,6.262916465628378,1.5657291164070946,44.57003063882772,91.23386288140013,91.23386288140013,91.23386288140013,97.49500434329487,5.673462677375731,113.46925354751463,30.952265002717752
