Time,s3,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118,k1,k1r,k2,k2r,k4,k3,k3r,k10,Km10,Km10r,V10r,k6,k7,kD,k5,default,c1,re37,re38,re41,re42,re50,re51,re52,re53,re54,re55,re56,re69,re70,re71,re72,re131,re132,re133,re134,re135,re136,re137,re138,re139
1.1,117.2,1.723,0.041480249154805617,2.827141528554193,347.52028149141074,2.120981731088503,34.97574190360676,7635.361264366625,199987.00190105155,1.0372116835154905,0.008855719338120053,10.977344527316678,0.10583870299819487,499975.5406317218,24.45936827831049,0.6436562300194788,0.0830920854599741,0.0036359404592128204,0.00022478934022283594,7.551080201242488e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832205864151962,-1.358255645875902,-0.0015386264572043729,1.483118369037129,-15.107800008052202,16.591021333156405,16.563203652863336,16.46601679097502,0.02783518844035482,0.027831314179509493,0.09732358895452009,22.235784749231446,0.12471748664047028,0.12463812818996114,0.12520551536128188,0.003305207609890839,3.919883545129131e-06,0.00020043277358786356,7.852202075967552e-06,6.082551373684075e-05,0.0010373590578314261,1.0001757433329415e-05,9.801650409221386e-05,8.36865477452345e-07
1.11,117.2,1.723,0.04148020250936704,2.8271415341595545,347.5202820166882,2.1209793345568175,34.9757055894144,7635.361279742664,199987.0019095387,1.037210566714092,0.008855672652654337,10.977332789560144,0.10583814049619071,499975.3182738843,24.68172611582865,0.6436604929947003,0.08309279910029899,0.00366899251813921,0.0002268328657308949,7.619758150899931e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483219049375549,-1.3582539413103334,-0.0015368285280601413,1.4831168366622478,-15.107782911725641,16.591002676897677,16.56318505054749,16.465999184340216,0.02783508429349546,0.02783129711110054,0.09732366066118851,22.235782679348382,0.1247182868974468,0.12463919865044848,0.12520444933700825,0.003305204178199661,3.919879137135186e-06,0.00020043254711561928,7.852269514978254e-06,6.082591658799918e-05,0.0010373579486134337,1.0001704276890023e-05,9.801639855448171e-05,8.368610656758349e-07
1.12,117.2,1.723,0.041480155699972016,2.8271415397963744,347.520282545848,2.1209769290963822,34.97566928743661,7635.36129510595,199987.0019180289,1.0372094498224975,0.00885562679449789,10.977321059056058,0.10583758793743644,499975.0959160671,24.904083933075196,0.6436647377373309,0.0830935099632015,0.0037020445427248232,0.0002288763891298905,7.688436568146607e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832175128703844,-1.358252222694557,-0.0015350765647781373,1.4831153044474377,-15.107765750570906,16.59098395506088,16.563166369842108,16.465981588584086,0.027834982224752558,0.027831279875234528,0.09732373042451203,22.23578057776228,0.12471908373142479,0.12464026494480225,0.1252033991776632,0.0033052007476627597,3.9198747136473555e-06,0.00020043231979960814,7.852336691522543e-06,6.082631771617777e-05,0.0010373568400807976,1.0001652060087745e-05,9.801629300822602e-05,8.368567320800506e-07
1.1300000000000001,117.2,1.723,0.0414801089660652,2.827141545445509,347.5202830765669,2.1209745276580696,34.975632995633326,7635.36131045672,199987.00192653332,1.0372083328687847,0.0088555817693365,10.977309324517766,0.10583704548862424,499974.8735582708,25.12644172933087,0.6436689640942383,0.08309421813773123,0.003735096532997787,0.0002309199102960969,7.757115452741051e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483215976803146,-1.3582505095734134,-0.0015333465285038983,1.4831137726650923,-15.107748618431353,16.59096526341859,16.563147719805414,16.46596398677665,0.027834881326223804,0.02783126247143895,0.09732379817341183,22.23577844918548,0.12471987711366209,0.12464132720659685,0.1252023651414918,0.0033051973180873496,3.919870297293162e-06,0.0002004320928636876,7.8524036140156e-06,6.082671710690553e-05,0.0010373557311669289,1.0001600798674992e-05,9.801618745610015e-05,8.368524772022994e-07
1.1400000000000001,117.2,1.723,0.04148006232612608,2.8271415511103304,347.52028360925584,2.12097213123705,34.975596713804016,7635.361325794557,199987.0019350528,1.037207215845298,0.008855537563916788,10.977297585120118,0.10583651298524294,499974.65120049583,25.348799504294206,0.643673172256343,0.08309492363043426,0.0037681484889696575,0.00023296342921996102,7.825794802719057e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832144411670989,-1.3582488034479565,-0.00153164284711238,1.4831122412824698,-15.10773152250886,16.590946609362174,16.5631291072921,16.465946377680176,0.02783478161357611,0.027831244902181185,0.09732386393765957,22.23577629370872,0.12472066708000297,0.1246423854456514,0.12520134697173535,0.00330519388945448,3.9198658898189155e-06,0.00020043186640190125,7.852470283076039e-06,6.082711477822442e-05,0.001037354621793851,1.0001550477105459e-05,9.801608189738067e-05,8.368482997901365e-07
1.1500000000000001,117.2,1.723,0.041480015799027416,2.8271415567943055,347.52028414433715,2.120969740849594,34.97556044174511,7635.361341119026,199987.00194358814,1.0372060987439122,0.008855494165291692,10.977285840019528,0.10583599026621292,499974.42884274246,25.571157257662396,0.6436773624108347,0.08309562644828195,0.0038012004106519675,0.00023500694589173224,7.894474616139299e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832129059554289,-1.3582471058509868,-0.0015299700735340593,1.4831107102654641,-15.10771447015784,16.590928000440325,16.563110539275584,16.465928760029293,0.027834683105590563,0.027831227169856296,0.09732392774628554,22.235774111425172,0.1247214536655913,0.12464343967242292,0.12520034441697575,0.003305190461744913,3.919861493008091e-06,0.00020043164051028667,7.852536699362644e-06,6.082751074782389e-05,0.0010373535118818455,1.0001501080157122e-05,9.801597633129972e-05,8.36844198620065e-07
1.16,117.2,1.723,0.0414799694040352,2.8271415625009935,347.5202846822445,2.1209673575330705,34.97552417925004,7635.361356429674,199987.0019521402,1.0372049815560307,0.008855451560820468,10.977274088353964,0.10583547717388607,499974.206485011,25.793514989131314,0.6436815347411733,0.08309632659867079,0.003834252298056229,0.00023705046030146246,7.963154891083329e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832113711612431,-1.3582454183470514,-0.0015283328875739244,1.483109179580424,-15.107697468885217,16.59090944435901,16.563092022847968,16.465911132530945,0.027834585824162095,0.027831209276787006,0.09732398962757874,22.235771902430365,0.12472223690487069,0.1246444898980062,0.12519935723113562,0.0033051870349391286,3.919857108681326e-06,0.00020043141528687517,7.85260286357439e-06,6.082790503304088e-05,0.0010373524013494496,1.0001452592932234e-05,9.801587075704491e-05,8.368401724975344e-07
1.17,117.2,1.723,0.04147992316080871,2.827141568234049,347.520285223423,2.12096498234595,34.975487926109196,7635.36137172603,199987.00196070987,1.0372038642725865,0.0088554097381687,10.977262329242954,0.10583497355404589,499973.9841273017,26.01587269839551,0.6436856894270884,0.08309702408942254,0.003867304151193932,0.00023909397243900612,8.031835625655588e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832098367775708,-1.3582437425324472,-0.001526736094547232,1.483107649190515,-15.107680526350471,16.590890948981492,16.56307356522001,16.46589349386443,0.02783448979429981,0.02783119122522369,0.09732404960908676,22.235769666822257,0.12472301683158445,0.12464553613413382,0.1251983851734782,0.0033051836090173194,3.9198527386964235e-06,0.00020043119083169232,7.852668776450431e-06,6.082829765085985e-05,0.0010373512901134592,1.0001405000857337e-05,9.801576517375943e-05,8.368362202569422e-07
1.18,117.2,1.723,0.04147987708940047,2.827141573997218,347.52028576832925,2.120962616367802,34.975451682109984,7635.361387007605,199987.00196929803,1.037202746884042,0.008855368685308283,10.97725056178759,0.10583447925590736,499973.761769615,26.238230385148192,0.6436898266445792,0.08309771892878415,0.003900355970076545,0.00024113748229402006,8.100516817983391e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483208302797361,-1.3582420800352157,-0.0015251846261890023,1.4831061190607215,-15.10766365036558,16.590872522328343,16.563055173721168,16.465875842681385,0.02783439504412666,0.027831173017344404,0.09732410771761595,22.235767404701193,0.12472379347877548,0.12464657839317622,0.12519742800860745,0.0033051801839593937,3.919848384948345e-06,0.00020043096724675733,7.852734438770102e-06,6.082868861791274e-05,0.0010373501780889273,1.0001358289683246e-05,9.801565958054196e-05,8.368323407616328e-07
1.19,117.2,1.723,0.04147983121025628,2.8271415797943424,347.5202863174312,2.1209602606992957,34.97541544703679,7635.361402273893,199987.00197790554,1.0372016293803887,0.008855328390517439,10.977238785070522,0.10583399413211704,499973.53941195103,26.46058804908125,0.6436939465659152,0.08309841112542772,0.003933407754715513,0.0002431809898559636,8.169198466216935e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832067692134854,-1.3582404325151443,-0.0015236835406540195,1.4831045891528447,-15.107646848895076,16.59085417257742,16.563036855799552,16.46585817760578,0.02783430160487932,0.027831154655254854,0.09732416397923123,22.235765116169922,0.12472456687878651,0.12464761668814159,0.12519648550646795,0.0033051767597449765,3.9198440493692184e-06,0.00020043074463608346,7.85279985135292e-06,6.082907795047899e-05,0.0010373490651891645,1.000131244548506e-05,9.801555397644674e-05,8.36828532903898e-07
1.2,117.2,1.723,0.041479785544215185,2.827141585629357,347.52028687120827,2.1209579164622,34.97537922067095,7635.361417524369,199987.00198653337,1.0372005117511478,0.008855288842380706,10.977226998155958,0.10583351803875302,499973.31705431023,26.68294568988524,0.643698049359635,0.08309910068845061,0.003966459505122262,0.0002452244951140986,8.237880568529298e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832052360187362,-1.3582388016637705,-0.0015222380211525888,1.48310305943005,-15.107630130056002,16.59083590806388,16.56301861902196,16.465840497233938,0.02783420951090898,0.027831136140988436,0.09732421841925619,22.235762801333586,0.12472533706325983,0.12464865103267592,0.1251955574423449,0.003305173336353405,3.919839733928336e-06,0.00020043052310567792,7.852865015058584e-06,6.082946566448552e-05,0.0010373479513257381,1.0001267454662161e-05,9.801544836048347e-05,8.368247956049768e-07
1.21,117.2,1.723,0.0414797401125095,2.8271415915062903,347.5202874301513,2.120955584799385,34.97534300279084,7635.361432758492,199987.00199518245,1.0371993939853696,0.008855250029788946,10.977215200089667,0.1058330508353249,499973.0946966929,26.905303307249397,0.6437021351905476,0.08309978762737537,0.003999511221308193,0.00024726799805748937,8.30656312311644e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832037032058272,-1.3582371892043772,-0.0015208533777695266,1.4831015298527745,-15.107613502117943,16.590817737280172,16.56300047107385,16.4658228001345,0.02783411879968012,0.027831117476506174,0.09732427106227315,22.235760460299723,0.12472610406313753,0.12464968144106306,0.12519464359686416,0.003305169913763734,3.919835440632148e-06,0.0002004303027635419,7.852929930786972e-06,6.082985177550676e-05,0.0010373468364084735,1.0001223303938205e-05,9.801534273161744e-05,8.368211278150554e-07
1.22,117.2,1.723,0.0414796949367648,2.8271415974292644,347.5202879947626,2.1209532668748188,34.975306793171775,7635.361447975701,199987.00200385373,1.0371982760716338,0.008855211941939339,10.977203389898976,0.10583259238477391,499972.87233909924,27.12766090086162,0.6437062042197316,0.08310047195214973,0.0040325629032846875,0.00024931149867500277,8.3752461281972e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4832021707673937,-1.3582355968919932,-0.0015195350465546653,1.48310000038191,-15.107596973502996,16.59079966887605,16.562982419759408,16.465805084848466,0.027834029511771607,0.027831098663696797,0.09732432193212295,22.235758093178276,0.12472686790866129,0.1246507079282246,0.12519374375599235,0.003305166491954733,3.919831171524274e-06,0.0002004300837196704,7.85299459947815e-06,6.083023629876464e-05,0.0010373457203454533,1.0001179980361135e-05,9.801523708876941e-05,8.368175285132676e-07
1.23,117.2,1.723,0.04147965003899992,2.827141603402495,347.52028856555575,2.1209509638735704,34.975270591586074,7635.361463175418,199987.0020125482,1.03719715799805,0.008855174568335386,10.977191566592776,0.10583214255347272,499972.64998152974,27.35001847040849,0.6437102566045352,0.08310115367314666,0.004065614551063104,0.00025135499695530804,8.4439295820133e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483200638695992,-1.3582340265133979,-0.001518288588613359,1.483098470976529,-15.107580552785809,16.590781711658547,16.562964473001472,16.465787349889162,0.027833941690876163,0.02783107970437667,0.09732437105190524,22.235755700081587,0.1247276286293726,0.12465173050971999,0.12519285771103666,0.0033051630709048842,3.919826928685493e-06,0.00020042986608605242,7.85305902211236e-06,6.083061924912858e-05,0.0010373446030430174,1.0001137471303172e-05,9.801513143081572e-05,8.36813996707694e-07
1.24,117.2,1.723,0.04147960544162696,2.827141609430292,347.52028914305595,2.1209486770018087,34.97523439780304,7635.361478357048,199987.00202126688,1.037196039752256,0.008855137898786907,10.977179729161513,0.10583170121122562,499972.4276239846,27.572376015575244,0.6437142924985766,0.0831018328011643,0.00409866616465478,0.00025339849288687693,8.512613482829341e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483199106984099,-1.3582324798871128,-0.00151711969238022,1.4830969415966138,-15.107564248693535,16.590763874592007,16.562946638841524,16.46576959374227,0.02783385538380001,0.027831060600289847,0.09732441844397818,22.235753281124396,0.12472838625411256,0.12465274920174646,0.12519198525864497,0.003305159650592388,3.919822714233748e-06,0.00020042964997667094,7.853123199710027e-06,6.083100064111549e-05,0.0010373434844057631,1.0001095764460822e-05,9.801502575658819e-05,8.368105314353627e-07
1.25,117.2,1.723,0.04147956006259574,2.827141615331274,347.520289705143,2.1209463480276187,34.97519822057254,7635.36149355239,199987.00202995917,1.037194921988098,0.008855101844741066,10.977167927657419,0.10583126755691716,499972.2052664626,27.79473353756636,0.643718312781399,0.08310250920436807,0.00413171774399009,0.0002554419870272782,8.5812978250698e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831975759076141,-1.3582308693252025,-0.0015157856123551028,1.4830954137933077,-15.107547639895927,16.590745724880296,16.56292852331292,16.46575189148613,0.027833767900515394,0.0278310413845859,0.09732446443580142,22.235750827913975,0.124729140947994,0.1246537638065521,0.1251911251534311,0.003305156231844105,3.919818425915297e-06,0.00020042942988861,7.853187119812782e-06,6.083138055784221e-05,0.0010373423691636262,1.0001054784128673e-05,9.801492012787527e-05,8.368071243280308e-07
1.26,117.2,1.723,0.04147951455769313,2.82714162121631,347.520290265337,2.120944012242898,34.97516205451426,7635.361508742254,199987.00203865566,1.0371938043105646,0.008855066441662477,10.97715613178793,0.10583084185331645,499971.982908965,28.017091035193832,0.6437223171813938,0.08310318297631478,0.004164769289126672,0.0002574854790386373,8.649982609256817e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831960452965391,-1.358229247975048,-0.0015144346029956068,1.4830938866107317,-15.107530981743167,16.59072752482365,16.5629103649334,16.465734197681897,0.02783368086282223,0.027831022040841463,0.09732450887313998,22.235748345442197,0.1247298926600336,0.12465477446447217,0.12519027780240166,0.0033051528141515977,3.919814125702001e-06,0.00020042920915695387,7.853250791261746e-06,6.083175897364172e-05,0.0010373412544539594,1.0001014555138405e-05,9.801481450734837e-05,8.368037787371042e-07
1.27,117.2,1.723,0.04147946911407536,2.827141627117494,347.52029082755155,2.1209416797195337,34.97512589805853,7635.361523921193,199987.002047365,1.0371926866071868,0.008855031691926188,10.977144332926187,0.10583042408035429,499971.7605514923,28.239448507913817,0.6437263057329695,0.08310385415025666,0.004197820800087778,0.0002595289688245545,8.718667834295519e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831945151011459,-1.358227631005771,-0.0015131095260585425,1.4830923597705805,-15.107514347108868,16.590709349280406,16.562892231631977,16.46571649938928,0.027833594732494804,0.027831002565923565,0.0973245517308509,22.23574583509082,0.12473064139669403,0.12465578122538498,0.1251894431732814,0.003305149397366531,3.919809831280121e-06,0.00020042898873349596,7.853314217199254e-06,6.0832135891765623e-05,0.0010373401394615247,1.000097507559348e-05,9.801470888437916e-05,8.368004948870247e-07
1.28,117.2,1.723,0.04147942373417671,2.827141633035887,347.52029139191546,2.120939350588308,34.97508975113781,7635.361539089173,199987.0020560873,1.037191568876724,0.008854997585032814,10.977132530985227,0.10583001410840748,499971.5381940447,28.46180595543591,0.6437302785890558,0.08310452273590228,0.004230872276883078,0.00026157245638381584,8.787353498466679e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831929853191268,-1.3582260186163908,-0.0015118117253223318,1.4830908332583022,-15.107497736938821,16.590691199224228,16.56287412408109,16.465698796477838,0.027833509515351573,0.027830982961900907,0.09732459303429289,22.235743296818182,0.12473138718668689,0.12465678410385342,0.12518862106365108,0.003305145981482523,3.919805542879699e-06,0.00020042876863059512,7.853377398542766e-06,6.083251132666578e-05,0.001037339024178104,1.0000936333244508e-05,9.801460325885041e-05,8.36797271785601e-07
1.29,117.2,1.723,0.0414793784206598,2.8271416389726154,347.5202919585657,2.1209370249922275,34.97505361368291,7635.361554246144,199987.00206482265,1.037190451117565,0.008854964110777552,10.97712072586727,0.10582961181118372,499971.31583662267,28.6841633774686,0.643734235898961,0.08310518874336402,0.00426392371952221,0.00026361594171509504,8.856039600073378e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483191455948139,-1.3582244110243054,-0.0015105426346053719,1.4830893070593447,-15.107481152267116,16.590673075720105,16.562856043011948,16.465681088800906,0.027833425219915386,0.02783096323077454,0.09732463280812896,22.235740730583764,0.12473213005804396,0.12465778311504602,0.12518781127627593,0.0033051425664930353,3.919801260752352e-06,0.0002004285488617655,7.8534403362479e-06,6.083288529245182e-05,0.001037337908594457,1.0000898316156863e-05,9.80144976306099e-05,8.367941084684787e-07
1.3,117.2,1.723,0.04147933317641565,2.8271416449288718,347.5202925276472,2.120934703086524,34.97501748562294,7635.3615693920465,199987.0020735711,1.0371893333277273,0.008854931259250179,10.977108917463719,0.10582921706572164,499971.09347922646,28.906520773719283,0.643738177808372,0.08310585218315812,0.004296975128014778,0.000265659424816953,8.924726137441e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831899269858013,-1.3582228084652974,-0.0015093037750375515,1.4830877811600658,-15.107464594216168,16.590654979924366,16.56283798921436,16.46566337619558,0.027833341857414373,0.027830943374477914,0.09732467107632647,22.23573813634815,0.12473287003811709,0.12465877827473718,0.12518701361910547,0.003305139152391368,3.919796985171279e-06,0.00020042832944167655,7.853503031308444e-06,6.0833257802891155e-05,0.0010373367927003214,1.0000861012710696e-05,9.801439199947024e-05,8.367910039991419e-07
1.31,117.2,1.723,0.041479288004563616,2.827141650905915,347.520293099313,2.1209323850386568,34.974981366885366,7635.361584526806,199987.00208233274,1.0371882155048577,0.008854899020835045,10.977097105655163,0.10582882975239073,499970.87112185627,29.128878143894248,0.6437421044593548,0.08310651306620467,0.004330026502370349,0.0002677029056878384,8.99341310891723e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831883984296985,-1.3582212111935332,-0.0015080967573339876,1.483086255545004,-15.107448063996719,16.590636913084687,16.562819963536796,16.465645658482746,0.0278332594417815,0.02783092339487682,0.09732470786215712,22.235735514073088,0.1247336071535784,0.12465976959930701,0.12518622790527356,0.0033051357391706672,3.919792716431262e-06,0.00020042811038615307,7.853565484756342e-06,6.083362887140903e-05,0.001037335676484413,1.0000824411600926e-05,9.801428636520907e-05,8.367879574689118e-07
1.32,117.2,1.723,0.04147924290845141,2.8271416569050696,347.5202936737241,2.1209300710283077,34.97494525739595,7635.361599650337,199987.00209110772,1.0371870976462312,0.008854867386211083,10.977085290311372,0.10582844975489138,499970.64876451244,29.35123548769868,0.6437460159903537,0.0831071714038276,0.004363077842598459,0.00026974638432608714,9.062100512872061e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831868702773774,-1.3582196194815617,-0.001506923280430783,1.4830847301973336,-15.107431562907813,16.590618876540074,16.562801966886397,16.465627935467058,0.027833177989655122,0.027830903293769416,0.09732474318819682,22.235732863721417,0.12473434143042009,0.1246607571057414,0.12518545395309844,0.0033051323268239174,3.919788454848658e-06,0.00020042789171217508,7.853627697661709e-06,6.0833998511088434e-05,0.0010373345599344248,1.0000788501837236e-05,9.801418072756886e-05,8.367849679969474e-07
1.33,117.2,1.723,0.04147919789165512,2.8271416629277257,347.5202942510497,2.120927761247387,34.974909157078805,7635.361614762539,199987.0020998961,1.037185979748752,0.008854836346351808,10.9770734712913,0.10582807696025487,499970.42640719534,29.57359280483667,0.6437499125361921,0.08310782720775474,0.004396129148708608,0.0002717898607299226,9.130788347697788e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831853425263488,-1.358218033620317,-0.0015057851337587635,1.483083205102048,-15.107415092336831,16.59060087172088,16.562784000228987,16.46561020693695,0.027833097520378547,0.02783088307288622,0.09732477707632589,22.235730185257136,0.12473507289395447,0.12466174081163212,0.12518469158608256,0.0033051289153439474,3.919784200761409e-06,0.00020042767343787806,7.853689671132823e-06,6.083436673467015e-05,0.001037333443037028,1.0000753272744086e-05,9.801407508625706e-05,8.367820347302459e-07
1.34,117.2,1.723,0.04147915295797918,2.82714166897534,347.52029483146686,2.120925455900028,34.97487306585634,7635.361629863298,199987.00210869807,1.0371848618089532,0.008854805892525306,10.977061648443087,0.1058277112588434,499970.2040499052,29.79595009501121,0.6437537942280717,0.08310848049011771,0.004429180420710265,0.00027383333489745565,9.199476611809011e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831838151740866,-1.3582164539191133,-0.001504684194969741,1.4830816802418667,-15.107398653759464,16.590582900148785,16.562766064589013,16.465592472664632,0.02783301805599947,0.02783086273389012,0.09732480954772893,22.235727478645355,0.12473580156881413,0.12466272073517656,0.12518394063291288,0.003305125504723425,3.919779954529033e-06,0.00020042745558255268,7.853751406316125e-06,6.0834733554552775e-05,0.0010373323257778719,1.0000718713960702e-05,9.801396944094608e-05,8.367791568436415e-07
1.35,117.2,1.723,0.04147910811145639,2.827141675049435,347.52029541516083,2.120923155202592,34.97483698364932,7635.36164495249,199987.00211751377,1.0371837438229965,0.00885477601629425,10.977049821604052,0.10582735254435004,499969.98169264226,30.01830735792418,0.6437576611935729,0.08310913126345201,0.004462231658612863,0.0002758768068266847,9.268165303642636e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483182288218029,-1.3582148807056529,-0.0015036224294817657,1.4830801555990547,-15.107382248739729,16.590564963436822,16.562748161049598,16.465574732406075,0.027832939621271757,0.027830842278376365,0.09732484062289487,22.235724743852316,0.1247365274789517,0.12466369689517802,0.12518320092746052,0.003305122094954861,3.919775716532629e-06,0.00020042723816664495,7.853812904396216e-06,6.083509898279265e-05,0.001037331208141583,1.000068481544108e-05,9.801386379127318e-05,8.367763335398068e-07
1.36,117.2,1.723,0.04147906335634792,2.8271416811515997,347.52029600232487,2.1209208593836633,34.974800910376814,7635.361660029975,199987.0021263433,1.037182625786673,0.008854746709515885,10.9770379906007,0.10582700071379877,499969.7593354069,30.240664593276367,0.6437615135566551,0.083109779540697,0.0044952828624258,0.0002779202765154955,9.33685442165787e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.483180761655578,-1.3582133143260156,-0.001502601894117106,1.4830786311558768,-15.107365878929947,16.590547063289357,16.56273029075257,16.46555698590105,0.027832862243652556,0.02783082170787259,0.0973248703216169,22.235721980845398,0.12473725064763999,0.1246646693110455,0.12518247230878113,0.003305118686030609,3.919771487174879e-06,0.00020042702121175618,7.853874166595866e-06,6.083546303110391e-05,0.001037330090111766,1.0000651567453985e-05,9.80137581368406e-05,8.367735640492513e-07
1.37,117.2,1.723,0.04147901869714329,2.8271416872834885,347.52029659316014,2.1209185686840533,34.97476484595624,7635.361675095601,199987.00213518683,1.0371815076954018,0.008854717964342042,10.97702615524872,0.10582665566754447,499969.5369781994,30.46302180076745,0.6437653514376563,0.08311042533519587,0.004528334032158443,0.00027996374396166125,9.405543964336225e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831792354840991,-1.3582117551446686,-0.0015016247321000264,1.4830771068909598,-15.107349546070779,16.590529201502097,16.56271245489829,16.465539232873077,0.027832785953306183,0.02783080102383874,0.09732489866299258,22.235719189593084,0.12473797109747205,0.12466563800279382,0.12518175462111458,0.0033051152779428644,3.919767266880041e-06,0.00020042680474064304,7.85393519417601e-06,6.083582571085853e-05,0.001037328971671004,1.0000618960582953e-05,9.801365247721548e-05,8.367708476303231e-07
1.3800000000000001,117.2,1.723,0.04147897413856037,2.827141693446821,347.52029718787605,2.1209162833567987,34.97472879030331,7635.361690149204,199987.0021440446,1.0371803895442315,0.008854689773219123,10.977014315352983,0.1058263173092729,499969.31462102005,30.68537898009602,0.6437691749532931,0.08311106866069569,0.004561385167820123,0.00028200720916284267,9.47423393018152e-05,0.004,10.3,0.08,1152.0,0.015,0.00015,1.5,0.1,5.0,20.0,4.0,0.002,1.5,9.45e-05,115.2,1.0,1.0,1.4831777097009207,-1.3582102035444625,-0.0015006931771495147,1.4830755827888424,-15.107333251991193,16.59051137996209,16.562694654745897,16.465521473029476,0.027832710783100234,0.02783078022766717,0.0973249256654238,22.23571637006502,0.124738688850361,0.12466660299104354,0.12518104771388502,0.003305111870683663,3.919763056093955e-06,0.0002004265887772175,7.853995988435742e-06,6.08361870330862e-05,0.001037327852800857,1.000058698572629e-05,9.801354681192988e-05,8.367681835692072e-07
