Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
5.04,0.9663582571031013,0.9690538464741117,0.000266954468600645,0.023122897322275,0.00016148656406485013,0.0021962073837619475,3.4968357337025524e-05,0.02572950389385531,9.780384703357782e-05,0.0040224217987228274,0.008266078591537994,0.00035190961440196764,0.00043890350302875004,0.0045432509716987765,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.67574403442678e-20,4.2076426294266206e-18,-1.0504631524250685e-20,3.4799662429647195e-19,-1.3403933175672857e-18,-2.7908649667277873e-18,-4.609098596523915e-17,-5.879018212050511e-17,-5.910141242625187e-17,1.99388483595457e-18,-5.425969547778807e-19,-1.3853869779682733e-18,-1.0428117608435806e-20,3.011692586622387e-17,1.0874020065002644e-17,-3.5278365316995316e-19,1.426102609973475e-16
5.05,0.9663679524917272,0.9690452060797244,0.0002665765793027873,0.023123207213988688,0.00016142289408520072,0.0022007796465718012,3.4974103005370795e-05,0.025728512975263313,9.778290777044546e-05,0.0040213375075935755,0.008263808368185594,0.0003524008356878722,0.0004389658281513953,0.004542144694409117,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.664830871270065e-20,4.20029017766568e-18,-1.0537175962608386e-20,3.4858302183518725e-19,-1.3393952836431592e-18,-2.7897983698723434e-18,-4.615447189970574e-17,-5.879822657487458e-17,-5.906911741783804e-17,1.9944287393957852e-18,-5.420356538764272e-19,-1.3856277809398231e-18,-1.0429331660366294e-20,3.010805180060099e-17,1.0816923224012016e-17,-3.5324605559587445e-19,1.4157437566104774e-16
5.0600000000000005,0.9663775716177135,0.9690366050639462,0.0002661993527610902,0.023123512759397186,0.00016135935663626064,0.00220535677642089,3.497982148666139e-05,0.025727527054726442,9.776198809477626e-05,0.004020254128242089,0.008261539324715987,0.00035288997666156873,0.00043902666693862186,0.004541038765108129,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.65393684198508e-20,4.192947241204621e-18,-1.0569656408719166e-20,3.4916850152239987e-19,-1.3383943057133335e-18,-2.788733519143951e-18,-4.6217675282303195e-17,-5.880607254971642e-17,-5.903685375553157e-17,1.9949667417942776e-18,-5.414756735100555e-19,-1.385869046963922e-18,-1.0430551075862566e-20,3.009916817394378e-17,1.07602015637988e-17,-3.537087997625961e-19,1.4054502366150696e-16
5.07,0.9663871149558165,0.9690280431849365,0.00026582278811339684,0.02312381399155533,0.00016129595106022078,0.0022099387489317246,3.498551315475849e-05,0.025726546098247705,9.774108795982962e-05,0.004019171659296016,0.008259271460191705,0.0003533770404937224,0.0004390860279257822,0.004539933183941236,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.643061921821643e-20,4.1856138204582e-18,-1.0602072937249969e-20,3.4975306749589786e-19,-1.3373904119528854e-18,-2.787670407781743e-18,-4.628059655325924e-17,-5.881372119085212e-17,-5.900462139063189e-17,1.99549887905537e-18,-5.409170114560191e-19,-1.3861107856836774e-18,-1.0431775829192925e-20,3.0090274445589597e-17,1.0703851828651137e-17,-3.5417188206146573e-19,1.3952216451343055e-16
5.08,0.9663965829777025,0.9690195202022958,0.0002654468844978518,0.023124110943369844,0.00016123267670302527,0.002214525539772077,3.499117837986149e-05,0.025725570071979113,9.772020731896456e-05,0.0040180900994010536,0.008257004773676885,0.0003538620303785688,0.00043914391960377027,0.0045388279510388445,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.632206086037207e-20,4.178289915757396e-18,-1.0634425622875238e-20,3.5033672386885015e-19,-1.3363836303169076e-18,-2.7866090290632367e-18,-4.634323615594628e-17,-5.88211736381072e-17,-5.897242027477669e-17,1.9960251868744825e-18,-5.40359665485535e-19,-1.386353006595103e-18,-1.0433005894683261e-20,3.0081370072269606e-17,1.0647870768509714e-17,-3.5463529890699505e-19,1.385057579874998e-16
5.09,0.9664059761519493,0.9690110358770497,0.00026507164105292225,0.023124403647606838,0.00016116953291434857,0.002219117124655447,3.49968175285606e-05,0.02572459894221423,9.769934612564083e-05,0.00401700944722262,0.008254739264237327,0.00035434494953343027,0.00043920035041923757,0.004537723066514711,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.621369309897473e-20,4.170975527351578e-18,-1.0666714540275073e-20,3.509194747297252e-19,-1.335373988543346e-18,-2.785549376304923e-18,-4.6405594536816045e-17,-5.882843102534076e-17,-5.894025035996658e-17,1.996545700738512e-18,-5.398036333642966e-19,-1.386595719049799e-18,-1.0434241246717382e-20,3.007245450719602e-17,1.0592255137384668e-17,-3.5509904673692276e-19,1.3749576410940635e-16
5.1000000000000005,0.966415294944051,0.9690025899716344,0.00026469705691741755,0.023124692136899296,0.0001611065190475725,0.002223713479341532,3.500243096388944e-05,0.0257236326753807,9.767850433342018e-05,0.004015929701447536,0.008252474930940543,0.0003548258011982331,0.00043925532877480875,0.004536618530464298,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.610551568676974e-20,4.163670655410633e-18,-1.0698939764133596e-20,3.5150132414221517e-19,-1.3343615141558348e-18,-2.7844914428628574e-18,-4.6467672145334386e-17,-5.883549448047463e-17,-5.890811159858946e-17,1.9970604559271855e-18,-5.392489128529877e-19,-1.3868389322576354e-18,-1.0435481859737526e-20,3.006352719915079e-17,1.0537001691797985e-17,-3.555631220122744e-19,1.3649214315874775e-16
5.11,0.9664245398164201,0.9689941822498794,0.0002643231312305103,0.02312497644375454,0.000161043634459763,0.002228314579636694,3.500801904537768e-05,0.025722671238032787,9.765768189596748e-05,0.004014850860785695,0.008250211772855792,0.000355304588635024,0.0004393088630292968,0.00453551434296315,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.599752837659683e-20,4.156375300027084e-18,-1.0731101369137129e-20,3.520822761451527e-19,-1.333346234466536e-18,-2.7834352221332303e-18,-4.6529469433916e-17,-5.88423651255228e-17,-5.887600394344491e-17,1.997569487514433e-18,-5.386955017077936e-19,-1.3870826552894347e-18,-1.043672770824493e-20,3.005458759157306e-17,1.0482107189218052e-17,-3.560275212174224e-19,1.3549485566796094e-16
5.12,0.9664337112283913,0.9689858124769932,0.0002639498631317566,0.023125256600561733,0.00016098087851164732,0.002232920401394426,3.5013582129103654e-05,0.025721714596843925,9.763687876705183e-05,0.004013772923971745,0.008247949789054148,0.00035578131512748677,0.00043936096149791955,0.004534410504065247,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.588973092139606e-20,4.149089461218216e-18,-1.0763199429972465e-20,3.5266233475243885e-19,-1.3323281765789767e-18,-2.7823807075529582e-18,-4.659098685785912e-17,-5.884904407662079e-17,-5.88439273477687e-17,1.998072830369757e-18,-5.381433976809138e-19,-1.3873268970796545e-18,-1.0437978766800098e-20,3.0045635121645704e-17,1.0427568386486375e-17,-3.5649224086014654e-19,1.345038624212431e-16
5.13,0.9664428096362245,0.9689774804195469,0.00026357725176111643,0.023125532639599346,0.00016091825056759087,0.0022375309205158248,3.501912056774691e-05,0.02572076271859925,9.761609490054778e-05,0.004012695889766764,0.008245688978608534,0.00035625598398045954,0.0004394116324525145,0.004533307013801371,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.578212307421384e-20,4.141813138928157e-18,-1.079523402132512e-20,3.532415039529546e-19,-1.3313073673908827e-18,-2.781327892600251e-18,-4.665222487528037e-17,-5.885553244405491e-17,-5.8811881765257e-17,1.9985705191595956e-18,-5.375925985210746e-19,-1.3875716664290685e-18,-1.0439235010023418e-20,3.003666921938448e-17,1.0373382038255267e-17,-3.5695727747169755e-19,1.3351912445352293e-16
5.14,0.966451835493108,0.9689691858454589,0.00026320529625897436,0.02312580459304264,0.0001608557499955742,0.002242146112950053,3.502463471064094e-05,0.025719815570188147,9.759533025043655e-05,0.004011619756959932,0.008243429340593779,0.0003567285985194511,0.0004394608841217552,0.004532203872177472,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.567470458820891e-20,4.134546333029963e-18,-1.0827205217877611e-20,3.538197877104914e-19,-1.3302838335970219e-18,-2.7802767707951854e-18,-4.67131839470494e-17,-5.886183133229165e-17,-5.877986715009084e-17,1.9990625883486922e-18,-5.370431019740395e-19,-1.3878169720074522e-18,-1.044049641259563e-20,3.002768930672643e-17,1.0319544895416911e-17,-3.574226276068537e-19,1.3254060304937523e-16
5.15,0.9664607892491618,0.9689609285239789,0.00026283399576615955,0.02312607249297115,0.00016079337616716995,0.0022467659546948114,3.5030124903825653e-05,0.025718873118596764,9.757458477080708e-05,0.004010544524370212,0.008241170874086658,0.00035719916209015786,0.0004395087246913664,0.004531101079173034,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.556747521665825e-20,4.127289043327684e-18,-1.0859113094307676e-20,3.543971899636657e-19,-1.3292576016920341e-18,-2.7792273357002806e-18,-4.6773864536723666e-17,-5.886794184000701e-17,-5.87478834569601e-17,1.9995490722014542e-18,-5.3649490578311975e-19,-1.3880628223562615e-18,-1.0441762949258237e-20,3.0018694796617594e-17,1.0266053703539875e-17,-3.57888287843982e-19,1.315682597419291e-16
5.16,0.9664696713514406,0.9689527082256724,0.00026246334942396686,0.02312633637137618,0.00016073112845751988,0.0022513904217968048,3.503559149010009e-05,0.02571793533090059,9.755385841585727e-05,0.004009470190848021,0.008238913578165957,0.0003576676780579804,0.0004395551623043402,0.004529998634739428,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.546043471296323e-20,4.120041269558431e-18,-1.0890957725286484e-20,3.5497371462584435e-19,-1.3282286979732754e-18,-2.7781795809210604e-18,-4.6834267110483174e-17,-5.887386506011591e-17,-5.871593064108808e-17,2.0000300047833407e-18,-5.359480076896866e-19,-1.3883092258913175e-18,-1.0443034594813913e-20,3.0009685092101435e-17,1.0212905201293483e-17,-3.583542547851035e-19,1.3060205631184553e-16
5.17,0.9664784822439375,0.9689445247224053,0.0002620933563741768,0.02312659626016825,0.00016066900624531172,0.002256019490352211,3.5041034809075014e-05,0.025717002174256966,9.753315113989513e-05,0.004008396755276913,0.008236657451912502,0.0003581341498075407,0.00043960020506115155,0.004528896538798292,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.535358283065543e-20,4.112803011394398e-18,-1.092273918547699e-20,3.5554936558506116e-19,-1.3271971485436506e-18,-2.777133500106621e-18,-4.6894392137065226e-17,-5.887960207980142e-17,-5.868400865825543e-17,2.000505419962204e-18,-5.354024054336805e-19,-1.3885561909054892e-18,-1.0444311324127135e-20,3.000065958540864e-17,1.0160096118892154e-17,-3.588205250559472e-19,1.2964195478620678e-16
5.18,0.9664872223675868,0.968936377787328,0.00026172401575907586,0.023126852191184624,0.0001606070089127563,0.002260653136507148,3.5046455197225477e-05,0.025716073615897627,9.751246289733992e-05,0.004007324216575251,0.008234402494409222,0.00035859858074219827,0.00043964386101997356,0.004527794791239881,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.524691932340265e-20,4.105574268444902e-18,-1.0954457549532113e-20,3.5612414670394236e-19,-1.3261629793144515e-18,-2.7760890869501936e-18,-4.6954240087699126e-17,-5.888515398054413e-17,-5.86521174648244e-17,2.0009753514096738e-18,-5.348580967541212e-19,-1.3888037255713751e-18,-1.0445593112124511e-20,2.9991617657043945e-17,1.010762317651115e-17,-3.5928709530601406e-19,1.2868791743750654e-16
5.19,0.9664958924196992,0.9689282672943434,0.00026135532647242316,0.023127104092675335,0.0001605451358568635,0.0022652913331188173,3.5051852734588284e-05,0.025715149726328827,9.74917936278538e-05,0.004006252546725462,0.008232148703885153,0.00035906097655361783,0.0004396861384068189,0.004526693418054911,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.514044387293584e-20,4.098355016307073e-18,-1.098611291311055e-20,3.5669806484314422e-19,-1.3251262026596265e-18,-2.775046322982142e-18,-4.701381174324947e-17,-5.889052186482326e-17,-5.86202566155482e-17,2.0014398308127456e-18,-5.343150735676982e-19,-1.3890518233470666e-18,-1.0446879929450537e-20,2.998257266640504e-17,1.0055507422298545e-17,-3.597539595812797e-19,1.277398977444526e-16
5.2,0.9665044926793446,0.9689201929593961,0.0002609872878071058,0.023127352058505378,0.00016048338646003718,0.0022699340584394763,3.505722790363359e-05,0.025714230410945286,9.747114329500945e-05,0.0040051817609141754,0.008229896079941512,0.0003595213393182994,0.0004397270450698708,0.004525592403376042,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.503415627648797e-20,4.091145268918696e-18,-1.1017705338221478e-20,3.5727112199898404e-19,-1.3240868521299259e-18,-2.7740052093262714e-18,-4.7073107395292965e-17,-5.889570678678946e-17,-5.858842630976887e-17,2.0018988925292347e-18,-5.337733371109167e-19,-1.3893005009363214e-18,-1.0448171753766084e-20,2.997351556702757e-17,1.0003730939336766e-17,-3.602211161563767e-19,1.2679786389331966e-16
5.21,0.9665130235437982,0.9689121545461661,0.0002606198989401732,0.023127596134104193,0.00016042176011341636,0.0022745812892119646,3.5062581065438384e-05,0.025713315623431782,9.745051185554442e-05,0.004004111861761254,0.008227644621781655,0.00035997967219102676,0.00043976658891377453,0.004524491743514135,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.49280562977572e-20,4.0839450289241e-18,-1.1049234896682193e-20,3.578433215552949e-19,-1.3230449548540316e-18,-2.7729657414394555e-18,-4.713212748128834e-17,-5.890070980744504e-17,-5.855662655933002e-17,2.0023525698883033e-18,-5.33232885898286e-19,-1.3895497681082418e-18,-1.0449468560764938e-20,2.9964443837840825e-17,9.952287171634141e-18,-3.6068856210189356e-19,1.258617800883261e-16
5.22,0.9665214854485719,0.9689041518353847,0.0002602531590096326,0.023127836348385236,0.0001603602562133687,0.002279233001699573,3.506791253783983e-05,0.025712405333940324,9.742989926394619e-05,0.004003042847636152,0.00822539432847502,0.00036043597870460546,0.0004398047778351405,0.00452339143890056,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.482214368913249e-20,4.076754295099864e-18,-1.1080701663637349e-20,3.584146673512915e-19,-1.3220005356562977e-18,-2.77192791288214e-18,-4.719087248980918e-17,-5.890553198645126e-17,-5.852485731274547e-17,2.002800895743572e-18,-5.326937175189755e-19,-1.3897996321996861e-18,-1.0450770325513537e-20,2.995535716878778e-17,9.901173419860087e-18,-3.6115629409435966e-19,1.2493160933657187e-16
5.23,0.9665298788264949,0.9688961846091282,0.000259887067153754,0.02312807273008232,0.00016029887415968554,0.0022838891722132344,3.507322263545059e-05,0.025711499512803358,9.740930547479858e-05,0.004001974716914051,0.008223145199092195,0.0003608902624113157,0.0004398416196896477,0.004522291489963426,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.471641820306883e-20,4.0695730661393975e-18,-1.1112105714241996e-20,3.5898516320458633e-19,-1.320953619165114e-18,-2.770891717245233e-18,-4.724934291202149e-17,-5.891017437795068e-17,-5.849311851868405e-17,2.00324390275677e-18,-5.321558295558015e-19,-1.390050100420382e-18,-1.0452077023136798e-20,2.9946255252942556e-17,9.850387000632905e-18,-3.6162430883073006e-19,1.240073148726896e-16
5.24,0.9665382041077255,0.9688882526508048,0.0002595216225110825,0.02312830530775376,0.00016023761335555903,0.002288549777111883,3.5078511669703343e-05,0.025710598130529626,9.738873044278263e-05,0.004000907467976673,0.008220897232704943,0.0003613425268825014,0.0004398771222922658,0.00452119189712678,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.461087959209099e-20,4.062401340654317e-18,-1.1143447123660566e-20,3.595548129112032e-19,-1.3199042298153132e-18,-2.7698571481502878e-18,-4.730753924162823e-17,-5.891463803059739e-17,-5.84614101259814e-17,2.0036816233990664e-18,-5.316192195855578e-19,-1.3903011798551412e-18,-1.0453388628818524e-20,2.9937137786043124e-17,9.799925245733337e-18,-3.620926030283627e-19,1.2308886015747518e-16
5.25,0.9665464617197631,0.9688803557451416,0.0002591568242204506,0.02312853410978656,0.00016017647320755937,0.002293214792802821,3.5083779948895226e-05,0.025709701157799997,9.736817412267715e-05,0.003999841099213095,0.008218650428386225,0.0003617927757081604,0.0004399112934174778,0.00452009266080981,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.450552760879713e-20,4.0552391171758e-18,-1.1174725967065757e-20,3.6012362024559805e-19,-1.3188523918505802e-18,-2.768824199249689e-18,-4.736546197481398e-17,-5.89189239875871e-17,-5.842973208365187e-17,2.004114089952371e-18,-5.310838851793426e-19,-1.3905528774660726e-18,-1.0454705117801509e-20,2.992800446602694e-17,9.749785501314583e-18,-3.6256117342499377e-19,1.221762088764363e-16
5.26,0.9665546520874589,0.9688724936781734,0.0002587926714209908,0.023128759164400558,0.00016011545312561242,0.002297884195742075,3.508902777823239e-05,0.025708808565463315,9.734763646935954e-05,0.003998775609020559,0.008216404785210216,0.0003622410124965334,0.00043994414079950243,0.004518993781426049,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.440036200586245e-20,4.0480863941559274e-18,-1.1205942319637502e-20,3.606915889606738e-19,-1.3177981293258624e-18,-2.767792864226836e-18,-4.742311161018947e-17,-5.892303328668747e-17,-5.839808434090009e-17,2.00454133451064e-18,-5.305498239028864e-19,-1.3908052000947988e-18,-1.045602646538814e-20,2.991885499257087e-17,9.699965127113901e-18,-3.6303001677871237e-19,1.21269324938587e-16
5.2700000000000005,0.9665627756330282,0.968864666237229,0.0002584291632521483,0.023128980499652597,0.0001600545525229768,0.002302557962434759,3.509425545987444e-05,0.02570792032453225,9.732711743780637e-05,0.003997710995805283,0.008214160302252332,0.0003626872408736937,0.0004399756721325168,0.004517895259382567,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.4295382536043e-20,4.040943169969047e-18,-1.1237096256561825e-20,3.612587227878042e-19,-1.3167414661097785e-18,-2.7667631367963227e-18,-4.748048864873617e-17,-5.892696696026825e-17,-5.836646684713278e-17,2.0049633889811995e-18,-5.300170333168803e-19,-1.3910581544646706e-18,-1.0457352646940533e-20,2.9909689066625714e-17,9.650461495663013e-18,-3.6349912986794266e-19,1.203681724749773e-16
5.28,0.9665708327760613,0.9688568732109194,0.00025806629885369325,0.023129198143440697,0.0001599937708162213,0.0023072360694354334,3.509946329297898e-05,0.02570703640617914,9.730661698309408e-05,0.003996647257983274,0.008211916978589246,0.0003631314644831367,0.000440005895070878,0.004516797095079181,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.419058895217922e-20,4.0338094429131e-18,-1.1268187853029825e-20,3.61825025436843e-19,-1.3156824258870302e-18,-2.7657350107041184e-18,-4.753759359375086e-17,-5.893072603533143e-17,-5.833487955197044e-17,2.0053802850860333e-18,-5.294855109773032e-19,-1.3913117471829817e-18,-1.0458683637880941e-20,2.9900506389953044e-17,9.601271991498142e-18,-3.639685094914139e-19,1.1947271583737413e-16
5.29,0.9665788239335353,0.9688491143891251,0.00025770407736573316,0.023129412123508213,0.00015993310742520219,0.002311918493348469,3.5104651573746083e-05,0.02570615678173185,9.728613506039974e-05,0.003995584393981146,0.008209674813298916,0.00036357368698536916,0.00044003481722934643,0.0045156992889076545,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.408598100719967e-20,4.026685211210938e-18,-1.1299217184236564e-20,3.6239050059614976e-19,-1.3146210321608086e-18,-2.7647084797277466e-18,-4.759442695079027e-17,-5.89343115335415e-17,-5.830332240525915e-17,2.005792054363121e-18,-5.289552544357494e-19,-1.3915659847431828e-18,-1.0460019413692026e-20,2.9891306664662106e-17,9.552394010369634e-18,-3.644381524681408e-19,1.1858291959693617e-16
5.3,0.9665867495198259,0.9688413895629842,0.00025734249792872557,0.023129622467447992,0.00015987256177304058,0.0023166052108284066,3.510982059546277e-05,0.025705281422669583,9.726567162500168e-05,0.00399452240223692,0.0082074338054606,0.00036401391205749897,0.0004400624461833077,0.004514601841250896,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.398155845412468e-20,4.019570473011658e-18,-1.1330184325380031e-20,3.6295515193260307e-19,-1.3135573082552048e-18,-2.763683537676459e-18,-4.765098922761556e-17,-5.893772447125562e-17,-5.827179535708196e-17,2.0061987281677148e-18,-5.28426261239755e-19,-1.3918208735270975e-18,-1.0461359949917294e-20,2.9882089592749193e-17,9.503824958453558e-18,-3.649080556373969e-19,1.1769874854281273e-16
5.3100000000000005,0.9665946099467184,0.9688336985248783,0.00025698155968349035,0.023129829202706568,0.00015981213328609972,0.0023212961985803167,3.5114970648547544e-05,0.02570441030061877,9.724522663228017e-05,0.003993461281200846,0.008205193954154878,0.0003644521433928247,0.00044008878946899527,0.00451350475248216,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.387732104607006e-20,4.012465226391903e-18,-1.1361089351660022e-20,3.635189830916224e-19,-1.312491277317622e-18,-2.7626601783914106e-18,-4.770728093413705e-17,-5.894096585955383e-17,-5.824029835777085e-17,2.0066003376736775e-18,-5.278985289331259e-19,-1.3920764198071373e-18,-1.0462705222161273e-20,2.9872854875629406e-17,9.45556225155976e-18,-3.6537821585869535e-19,1.1682016768078696e-16
5.32,0.9666024056234198,0.9688260410684223,0.0002566212617712225,0.02313003235658828,0.00015975182139396228,0.0023259914333601628,3.512010202059484e-05,0.025703543387348884,9.722480003771818e-05,0.003992401029336213,0.00820295525846368,0.0003648883847004247,0.0004401138545837126,0.004512408022964251,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-7.37732685362508e-20,4.005369469357165e-18,-1.1391932338277076e-20,3.640819976971792e-19,-1.3114229623211807e-18,-2.7616383957458334e-18,-4.7763302582358633e-17,-5.894403670426924e-17,-5.820883135791817e-17,2.0069969138747842e-18,-5.273720550562647e-19,-1.392332629748515e-18,-1.0464055206089969e-20,2.9863602213679814e-17,9.407603314346604e-18,-3.6584863001176117e-19,1.1594714223195686e-16
