Time,X,Y,Z,vin,kout,vM3,k_CaA,n,k_CaI,m,kip3,vM2,k2,kf,vp,kp,kdeg,compartment,ER,R1,R2,R3,R4,R5,R6,R7
2.6,0.29493872047068737,1.046666210929178,0.13965416276288187,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14746936023534368,13.16647940224822,13.453430453036379,0.3758637452292453,0.024574669366605566,0.01117233302103055
2.61,0.2948529682384692,1.0457774884095141,0.13978809528431635,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1474264841192346,13.165990231005248,13.452623555742761,0.37546226008552247,0.024567401801890335,0.011183047622745308
2.62,0.294766809121651,1.0448896025027186,0.13992184788452627,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1473834045608255,13.165496031102126,13.451812218075656,0.3750613966905338,0.024560097698090876,0.011193747830762102
2.63,0.294680245268558,1.0440025530631334,0.14005542034817559,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.147340122634279,13.164996816783322,13.450996451004977,0.3746611538972877,0.02455275720828503,0.011204433627854046
2.64,0.29459327881756925,1.0431163399423127,0.14018881246202697,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14729663940878462,13.164492602290629,13.45017626541007,0.3742615305623717,0.024545380484779396,0.011215104996962157
2.65,0.29450591189711756,1.0422309629890234,0.14032202401494212,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14725295594855878,13.16398340186571,13.449351672080006,0.3738625255459529,0.024537967679110578,0.011225761921195369
2.66,0.29441814662568977,1.041346422049243,0.14045505479788142,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14720907331284488,13.16346922975251,13.448522681713829,0.3734641377117766,0.024530518942046428,0.011236404383830514
2.67,0.2943299851118265,1.0404627169661618,0.14058790460390427,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14716499255591325,13.162950100199822,13.44768930492083,0.37306636592716763,0.02452303442358724,0.011247032368312341
2.68,0.29424142945412235,1.0395798475801818,0.1407205732281688,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14712071472706117,13.162426027463736,13.446851552220812,0.37266920906302975,0.02451551427296693,0.011257645858253505
2.69,0.29415248174122566,1.0386978137289165,0.1408530604679321,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14707624087061283,13.16189702581013,13.446009434044324,0.3722726659938454,0.02450795863865417,0.01126824483743457
2.7,0.29406314405183887,1.0378166152471915,0.14098536612255014,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14703157202591943,13.161363109517174,13.445162960732914,0.3718767355976763,0.02450036766835354,0.011278829289804011
2.71,0.293973418454718,1.0369362519670444,0.14111748999347756,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.146986709227359,13.160824292877791,13.44431214253936,0.3714814167561632,0.02449274150900657,0.011289399199478205
2.72,0.2938833070086734,1.0360567237177247,0.1412494318842681,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1469416535043367,13.16028059020214,13.443456989627904,0.3710867083545257,0.024485080306792847,0.01129995455074145
2.73,0.29379281176256883,1.0351780303256939,0.1413811916005742,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14689640588128441,13.159732015820126,13.442597512074475,0.37069260928156256,0.02447738420713102,0.011310495328045936
2.74,0.29370193475532214,1.0343001716146247,0.14151276895014722,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14685096737766107,13.159178584083818,13.441733719866894,0.3702991184296513,0.02446965335467981,0.011321021516011777
2.75,0.2936106780159052,1.0334231474054025,0.1416441637428374,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1468053390079526,13.158620309369992,13.440865622905106,0.3699062346947487,0.024461887893339026,0.011331533099426992
2.76,0.2935190459751966,1.0325469577263204,0.14177537527119752,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1467595229875983,13.15805700436558,13.439993253972304,0.3695139558755619,0.024454088171578108,0.011342030021695801
2.77,0.2934270414117723,1.031671602459751,0.14190640318356335,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14671352070588614,13.15748861931076,13.439116630183863,0.3691222805239893,0.024446254397495433,0.011352512254685069
2.78,0.29333466389091967,1.030797081206101,0.14203724782021404,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14666733194545983,13.156915372321848,13.4382357380335,0.3687312086575906,0.024438386505640435,0.011362979825617124
2.79,0.2932419154464687,1.0299233937789936,0.14216790898978146,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14662095772323436,13.156337274211888,13.437350587515931,0.3683407391662624,0.0244304846407498,0.011373432719182517
2.8,0.2931487981033805,1.029050539989358,0.1422983865027642,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14657439905169026,13.155754335744097,13.436461188550801,0.36795087094298873,0.02442254894690264,0.011383870920221136
2.81,0.2930553138777475,1.0281785196454292,0.14242868017152777,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14652765693887376,13.155166567634403,13.435567550982912,0.3675616028838408,0.024414579567521542,0.01139429441372222
2.82,0.2929614647767933,1.0273073325527478,0.1425587898103045,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14648073238839665,13.15457398055395,13.434669684582452,0.3671729338879772,0.024406576645373494,0.011404703184824361
2.83,0.2928672527988727,1.0264369785141598,0.1426887152351936,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14643362639943636,13.153976585131604,13.433767599045218,0.36678486285764356,0.024398540322570876,0.011415097218815489
2.84,0.2927726799334719,1.025567457329818,0.14281845626416112,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14638633996673595,13.153374391956511,13.432861303992818,0.366397388698173,0.024390470740572358,0.011425476501132889
2.85,0.29267774816120806,1.0246987687971796,0.14294801271703994,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14633887408060403,13.152767411580568,13.431950808972877,0.36601051031798576,0.02438236804018384,0.011435841017363195
2.86,0.29258245945382994,1.0238309127110092,0.1430773844155298,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14629122972691497,13.152155654520932,13.431036123459263,0.3656242266285896,0.024374232361559302,0.011446190753242385
2.87,0.2924868157742171,1.0229638888633754,0.14320657118319732,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14624340788710855,13.151539131262524,13.430117256852252,0.36523853654457916,0.024366063844201667,0.011456525694655786
2.88,0.2923908190763807,1.0220976970436544,0.14333557284547593,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14619540953819035,13.150917852260545,13.429194218478733,0.36485343898363687,0.02435786262696365,0.011466845827638074
2.89,0.29229447130546293,1.0212323370385261,0.14346438922966598,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14614723565273147,13.150291827942912,13.4282670175924,0.3644689328665316,0.024349628848048546,0.011477151138373278
2.9,0.2921977743977373,1.0203678086319787,0.14359302016493455,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14609888719886865,13.149661068712819,13.427335663373913,0.3640850171171207,0.024341362645011026,0.011487441613194765
2.91,0.29210073028060846,1.0195041116053039,0.1437214654823157,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14605036514030423,13.149025584951145,13.42640016493109,0.3637016906623477,0.024333064154757906,0.011497717238585257
2.92,0.2920033408726125,1.0186412457371004,0.14384972501471022,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14600167043630624,13.148385387018957,13.425460531299066,0.36331895243224394,0.02432473351354889,0.011507978001176818
2.93,0.2919056080834164,1.0177792108032722,0.14397779859688595,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1459528040417082,13.147740485260009,13.424516771440462,0.3629368013599279,0.024316370856997255,0.011518223887750876
2.94,0.29180753381381863,1.0169180065770291,0.1441056860654773,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14590376690690932,13.147090890003152,13.423568894245532,0.36255523638160525,0.02430797632007057,0.011528454885238184
2.95,0.29170911995574894,1.0160576328288873,0.14423338725898574,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14585455997787447,13.146436611564846,13.422616908532323,0.3621742564365692,0.024299550037091392,0.01153867098071886
2.96,0.29161036839226817,1.015198089326668,0.14436090201777954,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14580518419613409,13.145777660251568,13.421660823046828,0.36179386046719997,0.024291092141737875,0.011548872161422363
2.97,0.2915112809975683,1.0143393758354988,0.14448823018409382,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14575564049878414,13.145114046362327,13.420700646463114,0.36141404741896527,0.024282602767044387,0.011559058414727506
2.98,0.2914118596369728,1.0134814921178124,0.14461537160203053,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1457059298184864,13.144445780191013,13.419736387383463,0.3610348162404198,0.024274082045402184,0.011569229728162442
2.99,0.2913121061669362,1.0126244379333476,0.1447423261175585,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1456560530834681,13.14377287202892,13.418768054338502,0.3606561658832057,0.024265530108559908,0.01157938608940468
3.0,0.2912120224350443,1.0117682130391492,0.14486909357851335,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14560601121752215,13.143095332167151,13.417795655787344,0.36027809530205246,0.024256947087624218,0.011589527486281068
3.01,0.2911116102800141,1.0109128171895676,0.14499567383459763,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14555580514000704,13.142413170899037,13.416819200117686,0.35990060345477676,0.024248333113060277,0.011599653906767812
3.02,0.29101087139988213,1.0100582512475962,0.14512206655355664,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14550543569994107,13.141726417068499,13.415838694362419,0.359523689923857,0.024239688303379168,0.01160976532428453
3.03,0.29090980703040414,1.0092045198963606,0.14524827077267652,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14545490351520207,13.14103516367197,13.414854141059603,0.35914735643297824,0.02423101273750863,0.011619861661814121
3.04,0.290808419584747,1.0083516178144776,0.1453742871854902,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1454042097923735,13.140339336792673,13.413865554227813,0.3587715991148653,0.024222306595553147,0.011629942974839215
3.05,0.29070671085915095,1.0074995448045554,0.14550011563940296,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14535335542957548,13.139638947871402,13.412872941898698,0.3583964169727022,0.024213570004805413,0.011640009251152238
3.06,0.29060468264081707,1.0066483006679412,0.14562575598344954,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14530234132040853,13.138934008396806,13.411876312031088,0.35802180901356206,0.024204803091903544,0.011650060478675964
3.07,0.29050233670790765,1.0057978852047251,0.14575120806829409,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14525116835395382,13.138224529908076,13.41087567251107,0.35764777424840877,0.024196005982831476,0.011660096645463526
3.08,0.29039967482954576,1.0049482982137372,0.1458764717462302,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14519983741477288,13.137510523997555,13.409871031152063,0.3572743116920957,0.024187178802919297,0.011670117739698416
3.09,0.29029669876581565,1.0040995394925492,0.14600154687118092,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14514834938290783,13.13679200231339,13.408862395694893,0.35690142036336675,0.024178321676843653,0.011680123749694474
3.1,0.29019341026776246,1.0032516088374732,0.14612643329869876,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14509670513388123,13.136068976562122,13.407849773807843,0.3565290992848554,0.024169434728627984,0.011690114663895902
3.11,0.29008981107739235,1.0024045060435636,0.14625113088596556,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14504490553869617,13.135341458511327,13.406833173086731,0.3561573474830856,0.0241605180816429,0.011700090470877245
3.12,0.28998590292767257,1.0015582309046147,0.1463756394917928,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14499295146383628,13.134609459992213,13.405812601054944,0.35578616398847107,0.024151571858606426,0.011710051159343425
3.13,0.28988168754253113,1.0007127832131624,0.1464999589766212,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14494084377126557,13.133872992902193,13.404788065163496,0.3554155478353156,0.024142596181584243,0.011719996718129694
3.14,0.2897771666368572,0.9998681627604835,0.14662408920252104,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1448885833184286,13.133132069207527,13.403759572791069,0.3550454980618132,0.024133591171989998,0.011729927136201683
3.15,0.28967234191650104,0.9990243693365962,0.14674803003319198,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14483617095825052,13.13238670094584,13.402727131244061,0.3546760137100476,0.02412455695058547,0.011739842402655359
3.16,0.2895672150782738,0.9981814027302597,0.14687178133396322,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1447836075391369,13.131636900228756,13.401690747756604,0.3543070938259929,0.024115493637480792,0.011749742506717058
3.17,0.2894617878099475,0.9973392627289738,0.14699534297179323,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14473089390497376,13.130882679244433,13.400650429490593,0.3539387374595131,0.024106401352134616,0.01175962743774346
3.18,0.2893560617902554,0.9964979491189797,0.14711871481527006,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1446780308951277,13.130124050260108,13.399606183535733,0.35357094366436215,0.0240972802133543,0.011769497185221606
3.19,0.2892500386888916,0.9956574616852601,0.14724189673461116,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1446250193444458,13.129361025624684,13.398558016909513,0.3532037114981843,0.02408813033929606,0.011779351738768894
3.2,0.2891437201665112,0.9948178002115382,0.14736488860166344,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1445718600832556,13.128593617771248,13.397505936557277,0.3528370400225135,0.024078951847465058,0.011789191088133075
3.21,0.28903710787473036,0.9939789644802784,0.1474876902899032,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14451855393736518,13.127821839219614,13.39644994935217,0.35247092830277404,0.024069744854715552,0.011799015223192256
3.22,0.28893020345612613,0.9931409542726866,0.1476103016744362,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14446510172806307,13.127045702578847,13.395390062095201,0.35210537540828024,0.02406050947725095,0.011808824133954897
3.23,0.2888230085442367,0.9923037693687088,0.14773272263199771,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14441150427211835,13.126265220549763,13.394326281515193,0.35174038041223604,0.02405124583062391,0.011818617810559817
3.24,0.2887155247635612,0.9914674095470334,0.14785495304095234,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1443577623817806,13.125480405927483,13.393258614268802,0.3513759423917361,0.024041954029736374,0.011828396243276187
3.25,0.2886077537295597,0.9906318745850887,0.14797699278129417,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14430387686477986,13.124691271603886,13.392187066940512,0.3510120604277645,0.024032634188839594,0.011838159422503533
3.26,0.28849969704865336,0.9897971642590451,0.14809884173464674,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14424984852432668,13.123897830570144,13.391111646042589,0.3506487336051959,0.024023286421534194,0.01184790733877174
3.27,0.28839135631822427,0.988963278343813,0.14822049978426305,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14419567815911213,13.123100095919161,13.390032358015093,0.3502859610127944,0.02401391084077009,0.011857639982741044
3.28,0.2882827331266154,0.9881302166130449,0.14834196681502554,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1441413665633077,13.122298080848124,13.38894920922583,0.3499237417432147,0.024004507558846536,0.011867357345202043
3.29,0.2881738396987002,0.9872979728852153,0.1484632418716654,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1440869198493501,13.121490872815432,13.387862312278466,0.3495620665932575,0.023995077609456936,0.011877059349733233
3.3,0.2880646702851042,0.9864665510252308,0.14858432542111225,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1440323351425521,13.120679121524343,13.386771600540795,0.34920094037006333,0.023985620470365784,0.01188674603368898
3.31,0.2879552249391759,0.9856359516463016,0.1487052174723697,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14397761246958796,13.119862971555305,13.385677065175042,0.34884036335356283,0.023976136121531204,0.011896417397789577
3.32,0.2878455053202462,0.9848061744571199,0.1488259179083657,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1439227526601231,13.119042427158872,13.38457871338777,0.34848033456843686,0.02396662468210736,0.011906073432669256
3.33,0.28773551308116874,0.9839772191636864,0.14894642661345509,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14386775654058437,13.118217492474065,13.383476552343415,0.34812085304125884,0.023957086270833372,0.011915714129076407
3.34,0.2876252498683202,0.9831490854693102,0.14906674347341956,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1438126249341601,13.117388171530624,13.382370589164363,0.34776191780049504,0.02394752100603363,0.011925339477873565
3.35,0.28751471732160006,0.9823217730746083,0.14918686837546768,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14375735866080003,13.116554468251305,13.381260830931073,0.34740352787650414,0.023937929005618135,0.011934949470037415
3.36,0.28740391707443075,0.9814952816775057,0.1493068012082348,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14370195853721537,13.115716386454126,13.38014728468219,0.34704568230153743,0.0239283103870828,0.011944544096658785
3.37,0.2872928507537576,0.9806696109732365,0.14942654186178334,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1436464253768788,13.114873929854669,13.37902995741462,0.34668838010973946,0.023918665267509732,0.011954123348942667
3.38,0.28718151998004876,0.9798447606543422,0.1495460902276023,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14359075999002438,13.114027102068274,13.377908856083662,0.3463316203371467,0.0239089937635675,0.011963687218208183
3.39,0.2870699263672953,0.979020730410673,0.14966544619860775,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14353496318364764,13.11317590661235,13.376783987603064,0.34597540202168886,0.023899295991511433,0.01197323569588862
3.4,0.2869580715230113,0.9781975199293873,0.14978460966914253,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14347903576150564,13.11232034690854,13.375655358845153,0.345619724203188,0.023889572067183812,0.011982768773531403
3.41,0.2868459570482335,0.9773751288949517,0.14990358053497638,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14342297852411676,13.111460426285024,13.374522976640884,0.34526458592335907,0.02387982210601414,0.01199228644279811
3.42,0.28673358453752185,0.9765535569891411,0.1500223586933059,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14336679226876092,13.110596147978695,13.373386847779967,0.34490998622580965,0.023870046223019366,0.012001788695464474
3.43,0.28662095557895895,0.9757328038910382,0.15014094404275455,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14331047778947947,13.109727515137376,13.372246979010894,0.34455592415603964,0.02386024453280404,0.012011275523420364
3.44,0.28650807175415033,0.974912869277035,0.15025933648337264,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14325403587707516,13.108854530822056,13.371103377041075,0.3442023987614423,0.023850417149560547,0.012020746918669811
3.45,0.28639493463822446,0.9740937528208304,0.15037753591663736,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14319746731911223,13.107977198009053,13.369956048536876,0.343849409091303,0.023840564187069268,0.01203020287333099
3.46,0.2862815457998328,0.9732754541934328,0.15049554224545272,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.1431407728999164,13.107095519592216,13.368805000123691,0.3434969541968,0.023830685758698743,0.012039643379636217
3.47,0.28616790680114945,0.9724579730631577,0.15061335537414966,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14308395340057473,13.106209498385143,13.367650238386025,0.34314503313100414,0.023820781977405805,0.012049068429931973
3.48,0.28605401919787166,0.97164130909563,0.15073097520848597,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14302700959893583,13.105319137123312,13.366491769867554,0.34279364494887915,0.02381085295573571,0.012058478016678878
3.49,0.2859398845392195,0.9708254619537816,0.15084840165564622,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14296994226960974,13.10442443846624,13.365329601071176,0.34244278870728107,0.023800898805822278,0.012067872132451698
3.5,0.28582550436793575,0.9700104312978539,0.15096563462424195,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14291275218396787,13.103525404999717,13.364163738459087,0.3420924634649591,0.02379091963938801,0.012077250769939357
3.51,0.28571088022028646,0.9691962167853959,0.1510826740243115,0.05,0.5,40.0,0.15,2.02,0.15,2.2,0.1,15.0,0.1,0.5,0.05,0.3,0.08,1.0,1.0,0.05,0.14285544011014323,13.10262203923787,13.36299418845282,0.34174266828255473,0.023780915567744112,0.01208661392194492
