Time,C,B,z,y1,y2,C_bar,B_bar,alpha1,beta1,alpha2,beta2,k1,k2,g11,g21,g12,g22,gamma,Compartment
2.42,7.912870892770107,290.79055478659967,95.33139920187963,6.852210720990286,78.6585204306354,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.43,7.902002026447701,291.04866792731787,95.31630635566543,6.84134185466788,78.9166335713536,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.44,7.8911493106977755,291.3062948651601,95.30124397143732,6.8304891389179545,79.17426050919585,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.45,7.8803127122477425,291.563436570428,95.28621198788878,6.819652540467922,79.43140221446373,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.46,7.869492211408255,291.8200937837546,95.2712103581596,6.808832039628434,79.68805942779034,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.47,7.8586877884687985,292.0762672448116,95.25623903545129,6.7980276166889775,79.94423288884735,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.48,7.847899423697692,292.33195769230935,95.24129797302699,6.787239251917871,80.19992333634508,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.49,7.837127097342084,292.5871658639967,95.22638712421157,6.776466925562263,80.45513150803242,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.5,7.826370789627962,292.84189249666116,95.21150644239158,6.765710617848141,80.7098581406969,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.5100000000000002,7.815630480760138,293.0961383261289,95.19665588101529,6.754970308980317,80.96410397016462,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.52,7.804906150922262,293.3499040872646,95.1818353935926,6.744245979142441,81.21786973130031,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.5300000000000002,7.794197780276816,293.60319051397164,95.16704493369518,6.733537608496995,81.47115615800737,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.54,7.783505348965113,293.8559983391919,95.15228445495632,6.722845177185292,81.72396398322763,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.5500000000000003,7.772828837107298,294.1083282949061,95.13755391107102,6.712168665327477,81.97629393894181,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.56,7.762168224802351,294.3601811121332,95.122853255796,6.70150805302253,82.22814675616894,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.57,7.751523492128085,294.6115575209311,95.10818244294965,6.690863320348264,82.47952316496685,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.58,7.74089461914114,294.8624582503962,95.09354142641205,6.680234447361319,82.73042389443191,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.59,7.730281585876996,295.1128840286634,95.07893016012497,6.6696214140971755,82.98084967269915,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.6,7.7196843723499615,295.3628355829064,95.06434859809187,6.6590242005701406,83.23080122694216,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.61,7.709102958553178,295.6123136393374,95.0497966943779,6.648442786773357,83.48027928337314,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.62,7.698537324458619,295.86131892320714,95.03527440310992,6.637877152678798,83.72928456724287,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.63,7.687987450017093,296.1098521588051,95.02078167847647,6.627327278237272,83.97781780284083,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.64,7.677453315158237,296.3579140694593,95.00631847472776,6.616793143378416,84.22587971349503,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.65,7.666934899790526,296.6055053775364,94.99188474617573,6.606274728010705,84.47347102157215,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.66,7.656432183801264,296.8526268044417,94.97748044719395,6.595772012021443,84.72059244847742,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.67,7.645945147056586,297.099279070619,94.96310553221777,6.585284975276765,84.96724471465473,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.68,7.635473769401464,297.3454628955507,94.94875995574415,6.574813597621643,85.21342853958646,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.69,7.6250180306597,297.59117899775805,94.93444367233178,6.564357858879879,85.45914464179378,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.7,7.614577930303991,297.83642811367577,94.92015663521865,6.55391775852417,85.7043937577115,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.71,7.60415347121417,298.0812109820671,94.90589879746348,6.543493299434349,85.94917662610283,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.72,7.593744598526118,298.3255282853437,94.89167011624342,6.533084426746297,86.19349392937943,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.73,7.583351292451455,298.5693807386346,94.87747054633067,6.522691120671634,86.43734638267034,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.74,7.572973533191698,298.8127690561179,94.86330004255842,6.512313361411877,86.68073470015361,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.75,7.562611300938263,299.0556939510209,94.84915855982072,6.501951129158442,86.92365959505662,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.7600000000000002,7.552264575872461,299.2981561356202,94.83504605307256,6.49160440409264,87.16612177965595,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.77,7.541933338165499,299.54015632124174,94.82096247732981,6.481273166385678,87.40812196527747,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.7800000000000002,7.531617567978485,299.7816952182604,94.80690778766932,6.470957396198664,87.64966086229612,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.79,7.521317245462422,300.0227735361005,94.79288193922876,6.460657073682601,87.89073918013622,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.8000000000000003,7.5110323507582075,300.2633919832355,94.77888488720679,6.4503721789783866,88.13135762727126,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.81,7.50076286399664,300.50355126718824,94.76491658686297,6.440102692216819,88.37151691122398,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.82,7.490508765298415,300.7432520945305,94.75097699351772,6.429848593518594,88.61121773856621,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.83,7.480270034774121,300.98249517088357,94.73706606255246,6.4196098629943,88.8504608149193,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.84,7.470046652524249,301.22128120091776,94.72318374940944,6.409386480744428,89.0892468449535,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.85,7.459838598639182,301.45961088835276,94.70933000959188,6.399178426859361,89.32757653238849,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.86,7.449645853199206,301.69748493595733,94.6955047986639,6.388985681419385,89.56545057999307,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.87,7.4394683962744965,301.9349040455496,94.68170807225052,6.3788082244946755,89.80286968958535,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.88,7.429306207925134,302.1718689179969,94.66793978603766,6.368646036145313,90.03983456203264,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.89,7.41915926820109,302.4083802532157,94.6541998957722,6.358499096421269,90.27634589725142,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.9,7.409027557142236,302.6444387501718,94.64048835726189,6.348367385362415,90.51240439420752,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.91,7.398911054778341,302.8800451068801,94.62680512637543,6.33825088299852,90.74801075091585,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.92,7.388809741129069,303.11520002040487,94.61315015904239,6.328149569349248,90.9831656644406,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.93,7.378723596203984,303.3499041868595,94.5995234112533,6.318063424424163,91.21786983089521,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.94,7.368652600002543,303.58415830140666,94.58592483905956,6.307992428222722,91.4521239454424,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.95,7.358596732514104,303.8179630582583,94.57235439857352,6.297936560734283,91.685928702294,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.96,7.348555973717921,304.05131915067534,94.55881204596842,6.2878958019381,91.91928479471107,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.97,7.33853030822911,304.2842272862291,94.54529773642449,6.277870136449289,92.15219293026485,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.98,7.328519754575214,304.5166882829664,94.53181141748752,6.267859582795393,92.38465392700215,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
2.99,7.318524255839058,304.7487027102006,94.5183530538766,6.257864084059237,92.61666835423631,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.0,7.308543792330813,304.9802712586093,94.50492260192438,6.247883620550992,92.84823690264506,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.0100000000000002,7.298578344359289,305.21139461794826,94.49152001802246,6.237918172579468,93.079360261984,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.02,7.288627892231938,305.44207347705105,94.47814525862137,6.227967720452117,93.31003912108679,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.0300000000000002,7.278692416254856,305.6723085238293,94.46479828023055,6.218032244475035,93.54027416786505,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.04,7.268771896732777,305.90210044527254,94.4514790394184,6.208111724952956,93.77006608930827,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.0500000000000003,7.258866313969079,306.13144992744816,94.43818749281222,6.1982061421892585,93.9994155714839,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.06,7.248975648265782,306.3603576555016,94.42492359709826,6.188315476485961,94.22832329953735,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.0700000000000003,7.239099879923547,306.5888243136563,94.41168730902169,6.178439708143726,94.45678995769202,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.08,7.229238989241677,306.81685058521356,94.39847858538661,6.168578817461856,94.6848162292493,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.09,7.219392956518115,307.0444371525526,94.38529738305606,6.158732784738294,94.91240279658831,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.1,7.209561762049449,307.27158469713066,94.37214365895198,6.148901590269628,95.1395503411664,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.11,7.199745386130906,307.4982938994829,94.3590173700553,6.139085214351085,95.36625954351865,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.12,7.189943809056355,307.72456543922254,94.34591847340579,6.129283637276534,95.59253108325828,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.13,7.180157011118308,307.9503999950406,94.33284692610225,6.119496839338487,95.81836563907632,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.14,7.170384972607919,308.175798244706,94.31980268530232,6.109724800828098,96.04376388874175,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.15,7.160627673814981,308.4007608650658,94.30678570822263,6.0999675020351605,96.26872650910155,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.16,7.150885095027932,308.6252885320449,94.29379595213872,6.090224923248111,96.49325417608065,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.17,7.141157216533848,308.84938192064624,94.28083337438505,6.080497044754027,96.71734756468197,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.18,7.131444018618452,309.0730417049506,94.26789793235503,6.070783846838631,96.94100734898632,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.19,7.121745481566103,309.29626855811665,94.25498958350096,6.061085309786282,97.16423420215239,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.2,7.112061585659805,309.5190631523812,94.24210828533413,6.051401413879984,97.38702879641693,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.21,7.102392311181204,309.7414261590589,94.22925399542471,6.041732139401383,97.60939180309464,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.22,7.092737638410585,309.9633582485424,94.21642667140183,6.032077466630764,97.83132389257815,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.23,7.0830975476268785,310.18486009030227,94.20362627095354,6.0224373758470575,98.052825734338,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.24,7.073472019107653,310.40593235288696,94.19085275182678,6.012811847327832,98.2738979969227,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.25,7.063861057938658,310.62657575934503,94.17810606756689,6.003200886158837,98.49454140338077,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.2600000000000002,7.05426462704426,310.8467909376216,94.16538617901833,5.993604455264439,98.71475658165735,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.27,7.044682703301922,311.0665785459127,94.15269304468806,5.984022531522101,98.93454418994844,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.2800000000000002,7.0351152672154145,311.2859392495961,94.14002662251903,5.9744550954355935,99.15390489363182,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.29,7.0255622992925115,311.5048737131394,94.12738687051215,5.9649021275126906,99.37283935717511,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.3000000000000003,7.016023780044983,311.7233826001002,94.11477374672634,5.955363608265162,99.59134824413593,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.31,7.006499689988606,311.94146657312615,94.10218720927857,5.945839518208785,99.80943221716188,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.3200000000000003,6.996990009643151,312.1591262939546,94.08962721634377,5.9363298378633305,100.02709193799035,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.33,6.987494719532396,312.376362423413,94.07709372615491,5.926834547752575,100.24432806744875,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.34,6.978013800184114,312.5931756214186,94.06458669700297,5.917353628404293,100.46114126545433,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.35,6.968547232130083,312.8095665469786,94.05210608723691,5.907887060350262,100.67753219101434,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.36,6.959094995906079,313.02553585819015,94.03965185526373,5.898434824126258,100.89350150222589,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.37,6.949657072051878,313.24108421224037,94.02722395954844,5.8889969002720575,101.1090498562761,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.38,6.940233441111261,313.4562122654061,94.01482235861404,5.87957326933144,101.32417790944186,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.39,6.930824083632004,313.67092067305435,94.00244701104155,5.870163911852183,101.53888631709009,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.4,6.921428980165887,313.88521008964193,93.99009787546998,5.860768808386066,101.75317573367766,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.41,6.91204811126869,314.09908116871554,93.97777491059641,5.851387939488869,101.96704681275128,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.42,6.902681457500194,314.3125345629118,93.96547807517584,5.842021285720373,102.18050020694756,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.43,6.893328999424178,314.52557092395745,93.95320732802135,5.8326688276443575,102.39353656799318,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.44,6.883990717608427,314.73819090266886,93.94096262800399,5.823330545828606,102.6061565467046,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.45,6.87466659262472,314.95039514895245,93.92874393405285,5.814006420844899,102.81836079298819,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.46,6.865356605048844,315.16218431180465,93.916551205155,5.804696433269023,103.03014995584039,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.47,6.856060735460579,315.3735590393117,93.90438440035554,5.795400563680758,103.24152468334745,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.48,6.846778964443711,315.5845199786498,93.89224347875758,5.78611879266389,103.45248562268551,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.49,6.837511272586025,315.795067776085,93.8801283995222,5.776851100806204,103.66303342012071,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.5,6.828257640479307,316.0052030769733,93.86803912186856,5.767597468699486,103.87316872100905,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.5100000000000002,6.819018048719341,316.2149265257608,93.85597560507377,5.75835787693952,104.08289216979654,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.52,6.80979248949326,316.4242387780217,93.84393780735239,5.749132317713439,104.29220442205741,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.5300000000000002,6.800580940784643,316.6331404736596,93.83192568835099,5.739920769004822,104.50110611769531,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.54,6.791383376863911,316.8416322478061,93.81993920813358,5.73072320508409,104.70959789184184,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.5500000000000003,6.78219977849398,317.0497147414239,93.8079783261947,5.721539606714159,104.91768038545962,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.56,6.773030126445282,317.2573885945692,93.79604300208658,5.712369954665461,105.12535423860493,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.5700000000000003,6.763874401495765,317.4646544463918,93.7841331954191,5.703214229715944,105.33262009042755,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.58,6.754732584430895,317.6715129351351,93.77224886585985,5.694072412651074,105.53947857917086,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.59,6.745604656043656,317.87796469813605,93.76038997313402,5.684944484263835,105.74593034217179,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.6,6.736490597134543,318.08401037182506,93.74855647702454,5.675830425354722,105.9519760158608,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.61,6.727390388511571,318.2896505917263,93.73674833737196,5.66673021673175,106.15761623576202,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.62,6.718304010990273,318.49488599245745,93.72496551407453,5.657643839210452,106.36285163649319,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.63,6.709231445393697,318.6997172077297,93.71320796708814,5.648571273613876,106.56768285176543,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
3.64,6.700172672552404,318.90414487034786,93.70147565642638,5.639512500772583,106.7721105143836,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
