T,HK,HNA,IK,MNA,NI,NIR,NK,RIR,V
492.79999,0.34614715,0.62152654,1.7956996,0.10675372,0.42069048,0.0076330788,0.42388815,0.2116759,-63.175575
493.5,0.34611475,0.62113678,1.7992252,0.10690344,0.42032561,0.0076416573,0.42409453,0.21158428,-63.161819
494.20001,0.34608233,0.62074381,1.802797,0.1070548,0.41996017,0.0076502548,0.42430276,0.21149188,-63.14793
494.89999,0.34604985,0.62034744,1.8064158,0.10720782,0.41959414,0.0076588718,0.42451283,0.21139871,-63.1339
495.60001,0.34601733,0.61994761,1.8100833,0.10736255,0.41922751,0.0076675084,0.42472482,0.21130471,-63.119732
496.29999,0.34598479,0.61954421,1.8138005,0.10751905,0.41886026,0.0076761656,0.4249388,0.21120989,-63.105419
497.0,0.34595218,0.61913729,1.8175689,0.10767735,0.41849238,0.0076848427,0.42515478,0.21111423,-63.090958
497.70001,0.34591955,0.61872661,1.8213902,0.10783751,0.41812384,0.0076935408,0.42537284,0.21101768,-63.07634
498.39999,0.34588689,0.61831218,1.8252654,0.10799959,0.41775468,0.0077022593,0.42559299,0.21092024,-63.061569
499.10001,0.34585416,0.61789393,1.8291966,0.10816363,0.41738483,0.0077109998,0.42581534,0.2108219,-63.046635
499.79999,0.34582141,0.61747164,1.8331852,0.10832968,0.41701427,0.0077197617,0.4260399,0.21072261,-63.031532
500.5,0.3457886,0.61704534,1.8372329,0.10849784,0.41664305,0.0077285455,0.42626676,0.21062236,-63.016258
501.20001,0.34575576,0.61661488,1.8413416,0.10866813,0.41627112,0.0077373516,0.42649597,0.21052112,-63.000809
501.89999,0.34572285,0.61618012,1.8455132,0.10884064,0.41589844,0.0077461805,0.42672759,0.21041887,-62.985176
502.60001,0.34568992,0.61574101,1.8497497,0.10901543,0.41552502,0.0077550327,0.42696172,0.21031556,-62.96936
503.29999,0.3456569,0.61529738,1.8540531,0.10919258,0.41515085,0.0077639087,0.42719841,0.21021117,-62.953346
504.0,0.34562388,0.61484915,1.8584259,0.10937217,0.41477588,0.007772808,0.42743772,0.21010569,-62.937134
504.70001,0.34559077,0.61439615,1.86287,0.10955427,0.41440013,0.0077817324,0.42767975,0.20999907,-62.920712
505.39999,0.34555763,0.61393833,1.8673881,0.10973897,0.41402358,0.007790681,0.42792457,0.20989127,-62.904079
506.10001,0.34552443,0.61347544,1.8719827,0.10992636,0.41364619,0.0077996552,0.42817226,0.20978227,-62.887226
506.79999,0.34549117,0.61300743,1.8766564,0.11011653,0.41326794,0.007808655,0.42842296,0.20967202,-62.870144
507.5,0.34545785,0.61253411,1.8814123,0.1103096,0.41288882,0.0078176809,0.42867669,0.20956048,-62.852825
508.20001,0.34542447,0.6120553,1.8862532,0.11050566,0.41250885,0.0078267343,0.42893359,0.20944762,-62.835258
508.89999,0.34539106,0.61157089,1.8911824,0.11070481,0.41212791,0.0078358147,0.42919379,0.20933339,-62.81744
509.60001,0.34535757,0.61108065,1.8962033,0.11090719,0.41174608,0.0078449221,0.42945737,0.20921774,-62.799358
510.29999,0.34532401,0.61058438,1.9013193,0.11111292,0.41136327,0.0078540584,0.42972445,0.20910063,-62.780998
511.0,0.34529039,0.61008191,1.9065343,0.11132214,0.41097948,0.0078632245,0.42999515,0.20898201,-62.762356
511.70001,0.34525672,0.60957313,1.9118525,0.11153498,0.4105947,0.0078724194,0.4302696,0.2088618,-62.743416
512.40002,0.34522295,0.60905766,1.9172779,0.1117516,0.41020888,0.0078816442,0.43054798,0.20873998,-62.724163
513.09998,0.34518912,0.60853541,1.9228152,0.11197216,0.40982202,0.0078908997,0.43083039,0.20861647,-62.704594
513.79999,0.34515524,0.608006,1.9284693,0.11219683,0.40943405,0.0079001877,0.431117,0.20849121,-62.684685
514.5,0.34512129,0.60746932,1.9342453,0.1124258,0.40904498,0.0079095075,0.43140799,0.20836411,-62.664421
515.20001,0.34508726,0.60692501,1.9401488,0.11265928,0.40865475,0.0079188608,0.43170354,0.20823514,-62.643795
515.90002,0.34505314,0.60637283,1.9461858,0.11289746,0.40826336,0.0079282466,0.4320038,0.20810419,-62.62278
516.59998,0.34501895,0.60581243,1.9523625,0.11314057,0.40787074,0.0079376688,0.432309,0.2079712,-62.601364
517.29999,0.34498468,0.6052435,1.9586859,0.11338887,0.4074769,0.0079471255,0.43261939,0.20783606,-62.579521
518.0,0.34495032,0.6046657,1.9651634,0.11364261,0.40708175,0.0079566184,0.43293512,0.2076987,-62.557236
518.70001,0.34491587,0.60407865,1.9718026,0.11390208,0.40668529,0.0079661496,0.43325651,0.20755899,-62.534481
519.40002,0.34488133,0.60348195,1.9786124,0.1141676,0.40628749,0.0079757189,0.4335838,0.20741685,-62.511234
520.09998,0.3448467,0.60287523,1.9856019,0.11443949,0.40588826,0.0079853274,0.43391725,0.20727216,-62.487469
520.79999,0.34481198,0.60225803,1.992781,0.11471813,0.4054876,0.0079949768,0.43425721,0.20712477,-62.46315
521.5,0.34477717,0.60162979,2.0001607,0.11500389,0.40508544,0.0080046672,0.43460399,0.20697458,-62.438251
522.20001,0.34474224,0.60099006,2.0077527,0.11529722,0.40468174,0.0080144014,0.43495792,0.20682143,-62.412735
522.90002,0.34470719,0.60033822,2.0155699,0.11559858,0.40427643,0.0080241803,0.43531942,0.20666516,-62.386562
523.59998,0.34467205,0.59967375,2.0236266,0.1159085,0.40386951,0.0080340048,0.43568891,0.20650561,-62.359695
524.29999,0.3446368,0.59899592,2.0319376,0.11622752,0.40346083,0.0080438759,0.43606684,0.20634259,-62.332085
525.0,0.34460145,0.59830403,2.0405202,0.11655628,0.40305042,0.0080537964,0.4364537,0.20617591,-62.30368
525.70001,0.34456596,0.59759736,2.0493927,0.11689547,0.40263814,0.008063768,0.43685004,0.20600535,-62.274429
526.40002,0.34453031,0.59687501,2.0585759,0.11724582,0.40222397,0.0080737919,0.43725646,0.20583066,-62.24427
527.09998,0.34449458,0.59613609,2.0680919,0.1176082,0.40180779,0.0080838697,0.43767357,0.2056516,-62.213135
527.79999,0.34445867,0.59537959,2.077966,0.11798354,0.40138957,0.0080940044,0.43810216,0.20546785,-62.180943
528.5,0.34442264,0.59460437,2.0882261,0.11837289,0.40096918,0.0081041986,0.43854293,0.20527914,-62.147614
529.20001,0.34438646,0.59380931,2.0989032,0.1187774,0.40054655,0.0081144543,0.43899682,0.2050851,-62.113052
529.90002,0.3443501,0.59299302,2.1100323,0.1191984,0.40012157,0.0081247734,0.43946478,0.20488533,-62.077156
530.59998,0.34431359,0.59215409,2.1216526,0.11963739,0.39969411,0.0081351604,0.4399479,0.20467944,-62.039803
531.29999,0.34427691,0.59129077,2.1338079,0.12009601,0.3992641,0.0081456173,0.44044733,0.20446694,-62.000854
532.0,0.34424004,0.59040135,2.1465487,0.12057621,0.39883137,0.0081561478,0.44096449,0.2042473,-61.960163
532.70001,0.34420297,0.58948374,2.1599317,0.12108015,0.39839581,0.0081667565,0.44150084,0.20401992,-61.917553
533.40002,0.34416568,0.58853567,2.1740217,0.12161035,0.39795724,0.0081774471,0.44205815,0.20378412,-61.872818
534.09998,0.34412819,0.58755457,2.1888936,0.12216969,0.39751551,0.0081882244,0.44263828,0.20353916,-61.825733
534.79999,0.34409046,0.58653754,2.2046335,0.12276153,0.39707044,0.0081990929,0.4432435,0.20328419,-61.776028
535.5,0.34405249,0.58548129,2.2213416,0.12338977,0.39662179,0.0082100602,0.44387633,0.20301822,-61.723392
536.20001,0.34401423,0.58438206,2.2391343,0.124059,0.39616936,0.0082211317,0.44453967,0.20274012,-61.667461
536.90002,0.34397572,0.58323544,2.2581491,0.12477464,0.39571291,0.0082323151,0.44523686,0.20244861,-61.607807
537.59998,0.34393689,0.5820365,2.2785482,0.12554313,0.39525217,0.0082436195,0.44597185,0.20214218,-61.543915
538.29999,0.3438977,0.58077943,2.3005259,0.12637222,0.39478675,0.0082550524,0.44674918,0.20181909,-61.475178
539.0,0.34385818,0.5794574,2.3243148,0.12727125,0.39431638,0.0082666278,0.44757429,0.2014773,-61.400856
539.70001,0.34381825,0.57806242,2.350198,0.12825163,0.39384055,0.0082783559,0.44845355,0.2011144,-61.320057
540.40002,0.34377789,0.57658494,2.3785224,0.12932746,0.39335889,0.0082902526,0.44939467,0.20072749,-61.231674
541.09998,0.34373707,0.57501358,2.4097185,0.13051631,0.39287078,0.0083023366,0.45040694,0.20031314,-61.134338
541.79999,0.3436957,0.57333446,2.4443269,0.13184042,0.39237562,0.0083146272,0.4515017,0.19986713,-61.026321
542.5,0.34365377,0.57153064,2.483036,0.13332829,0.39187267,0.0083271507,0.45269296,0.19938433,-60.905418
543.20001,0.34361115,0.56958109,2.5267386,0.13501705,0.39136103,0.0083399359,0.45399833,0.1988584,-60.768768
543.90002,0.34356776,0.56745917,2.5766108,0.1369561,0.39083967,0.0083530229,0.4554401,0.19828129,-60.612583
544.59998,0.3435235,0.56513101,2.6342394,0.13921234,0.39030725,0.0083664563,0.45704713,0.19764277,-60.431759
545.29999,0.34347826,0.56255215,2.7018178,0.14187901,0.38976219,0.0083802985,0.45885745,0.19692959,-60.219223
546.0,0.3434318,0.55966312,2.78247,0.14508969,0.38920248,0.0083946278,0.46092239,0.19612408,-59.964912
546.70001,0.34338391,0.556382,2.8808126,0.14904283,0.3886255,0.0084095495,0.46331331,0.19520222,-59.65395
547.40002,0.34333426,0.5525921,3.0039792,0.15404649,0.38802785,0.0084252125,0.46613264,0.19413035,-59.263416
548.09998,0.34328243,0.54811913,3.1636376,0.16060546,0.38740486,0.0084418291,0.46953428,0.19285941,-58.755959
548.79999,0.34322777,0.54268754,3.3803437,0.16960716,0.38674986,0.008459731,0.47376245,0.19131461,-58.066242
549.5,0.3431693,0.53582472,3.6941621,0.18276389,0.38605282,0.0084794648,0.47923568,0.18937443,-57.068428
550.20001,0.34310549,0.5266183,4.1954103,0.20383613,0.38529736,0.0085020578,0.48675236,0.18682426,-55.484646
550.90002,0.34303361,0.51293629,5.1395845,0.24281608,0.38445315,0.0085298466,0.49810982,0.18323657,-52.55909
551.59998,0.34294853,0.48761538,7.6048646,0.33541268,0.38345104,0.0085706692,0.51867855,0.17760028,-45.381359
552.29999,0.34284732,0.39908016,21.235245,0.65560174,0.38204283,0.0087075336,0.57482612,0.16725647,-15.703411
553.0,0.34277537,0.20627092,87.109856,0.99045253,0.37872267,0.012747345,0.7262159,0.15186538,24.360186
553.70001,0.34270874,0.10339919,109.10615,0.98896253,0.3712962,0.017223228,0.82079136,0.13767554,1.557596
554.40002,0.34261683,0.061836559,83.04232,0.93682116,0.36160305,0.017977262,0.84373188,0.12676743,-23.05628
555.09998,0.34251329,0.05419467,53.737137,0.77191728,0.35195753,0.018139085,0.83210957,0.12063295,-40.084721
555.79999,0.34242272,0.063672617,29.486599,0.47335774,0.34352079,0.018190587,0.80146623,0.12055446,-53.987652
556.5,0.34237725,0.08880759,13.073868,0.17160572,0.33676544,0.018198248,0.75692272,0.12854469,-65.24099
557.20001,0.34239182,0.12765759,5.9831662,0.059524819,0.33173057,0.018175432,0.70606929,0.14355341,-70.957832
557.90002,0.34244621,0.17292617,3.2235796,0.037505083,0.32812658,0.018132465,0.65594614,0.1613114,-73.395454
558.59998,0.34252056,0.21937743,2.0083508,0.031693656,0.32559466,0.018078752,0.60943067,0.17899874,-74.439377
559.29999,0.34260371,0.26444983,1.3949996,0.029721202,0.32383746,0.018020216,0.56739402,0.19535619,-74.834541
560.0,0.34268954,0.30699277,1.046777,0.029261122,0.32263449,0.017960265,0.52995753,0.20990041,-74.890274
560.70001,0.34278041,0.34753549,0.68215168,0.027299969,0.32182994,0.017897563,0.49631768,0.22310691,-75.661819
561.40002,0.34288001,0.38673708,0.46154493,0.025447344,0.32132,0.017829932,0.46565899,0.23549335,-76.206764
562.09998,0.34298605,0.42419496,0.32232726,0.024169682,0.32103005,0.017758682,0.43788531,0.24691659,-76.609535
562.79999,0.34309694,0.45970953,0.23130356,0.02324098,0.32090479,0.017684713,0.41282195,0.25733861,-76.919144
563.5,0.34321165,0.49320307,0.16997565,0.022533765,0.32090354,0.017608657,0.39026171,0.26677963,-77.165413
564.20001,0.3433294,0.52467173,0.1275775,0.021974236,0.32099622,0.017530968,0.36998871,0.2752912,-77.367195
564.90002,0.34344962,0.55415636,0.097602122,0.021517308,0.32116061,0.017451981,0.35179123,0.28294021,-77.536781
565.59998,0.34357196,0.58172458,0.075986192,0.021134216,0.3213802,0.017371947,0.3354682,0.2897996,-77.682434
566.29999,0.34369609,0.60745943,0.060119737,0.020805923,0.32164255,0.017291058,0.32083249,0.29594287,-77.809853
567.0,0.34382176,0.63145226,0.048284676,0.020519447,0.3219384,0.017209463,0.30771193,0.30144098,-77.923042
567.70001,0.34394878,0.65379798,0.039325465,0.02026568,0.32226062,0.017127287,0.29594967,0.3063606,-78.024887
568.40002,0.34407699,0.67459208,0.032449998,0.020038093,0.32260382,0.017044626,0.28540355,0.3107633,-78.117493
569.09998,0.34420627,0.69392854,0.027106004,0.019831888,0.32296383,0.016961565,0.27594534,0.31470534,-78.202446
569.79999,0.34433651,0.7118988,0.022902453,0.019643478,0.32333741,0.016878173,0.26745963,0.31823754,-78.280937
570.5,0.34446761,0.72859085,0.01955859,0.019470122,0.323722,0.016794508,0.25984299,0.32140562,-78.353897
571.20001,0.34459952,0.74408859,0.016870202,0.019309696,0.3241156,0.016710628,0.25300264,0.32425046,-78.42205
571.90002,0.34473211,0.75847197,0.01468697,0.019160518,0.32451662,0.016626572,0.24685571,0.32680851,-78.48597
572.59998,0.34486538,0.77181649,0.012896998,0.019021243,0.32492381,0.016542386,0.24132809,0.3291122,-78.54612
573.29999,0.34499922,0.78419358,0.011416108,0.01889077,0.3253361,0.016458107,0.23635364,0.33119026,-78.60289
574.0,0.34513363,0.79567021,0.01018035,0.018768199,0.32575265,0.016373767,0.23187332,0.33306813,-78.656601
574.70001,0.34526855,0.8063094,0.0091406787,0.018652767,0.3261728,0.016289396,0.22783452,0.3347683,-78.707512
575.40002,0.34540391,0.81617028,0.0082591483,0.018543836,0.32659596,0.016205024,0.22419029,0.33631068,-78.755852
576.09998,0.34553969,0.82530802,0.0075061494,0.018440854,0.32702169,0.016120676,0.22089884,0.33771279,-78.801811
576.79999,0.34567586,0.83377427,0.0068583945,0.018343348,0.32744956,0.016036376,0.21792285,0.33899012,-78.845573
577.5,0.34581235,0.84161735,0.0062974272,0.018250903,0.32787928,0.015952148,0.21522912,0.34015632,-78.887276
578.20001,0.34594917,0.84888214,0.0058085131,0.018163152,0.32831055,0.015868008,0.21278808,0.34122345,-78.927063
578.90002,0.34608629,0.85561067,0.0053798086,0.018079771,0.32874316,0.01578398,0.2105733,0.34220213,-78.965042
579.59998,0.34622365,0.86184192,0.0050017303,0.01800047,0.32917687,0.015700083,0.20856133,0.34310168,-79.001328
580.29999,0.34636125,0.86761218,0.0046664756,0.017924991,0.32961154,0.01561633,0.20673117,0.34393042,-79.036011
581.0,0.34649906,0.87295538,0.0043676528,0.017853092,0.33004704,0.015532739,0.20506419,0.34469563,-79.069183
581.70001,0.34663701,0.87790281,0.0040999963,0.017784566,0.33048323,0.015449326,0.20354371,0.34540373,-79.100922
582.40002,0.34677514,0.88248372,0.0038591444,0.017719211,0.33091995,0.015366104,0.20215487,0.34606045,-79.13131
583.09998,0.34691343,0.88672519,0.0036414647,0.017656848,0.33135718,0.015283087,0.20088445,0.34667078,-79.1604
583.79999,0.3470518,0.89065236,0.0034439177,0.017597314,0.33179483,0.015200286,0.19972062,0.3472392,-79.188278
584.5,0.34719029,0.89428854,0.0032639469,0.017540453,0.33223277,0.015117715,0.1986528,0.34776965,-79.214981
585.20001,0.34732884,0.89765543,0.0030993915,0.017486123,0.33267099,0.015035383,0.19767161,0.34826559,-79.240578
585.90002,0.34746745,0.90077311,0.0029484183,0.017434197,0.33310941,0.014953302,0.1967686,0.34873018,-79.265114
586.59998,0.34760612,0.90366012,0.002809464,0.017384546,0.33354798,0.014871482,0.19593625,0.34916615,-79.288643
587.29999,0.34774479,0.90633374,0.0026811899,0.017337058,0.33398667,0.014789931,0.19516784,0.349576,-79.311203
588.0,0.34788349,0.9088099,0.0025624456,0.017291626,0.33442542,0.014708657,0.19445734,0.34996185,-79.332848
588.70001,0.34802219,0.91110337,0.0024522375,0.017248148,0.33486423,0.01462767,0.19379935,0.3503257,-79.353615
589.40002,0.34816086,0.91322792,0.002349705,0.017206529,0.33530304,0.014546977,0.19318905,0.35066929,-79.373543
590.09998,0.3482995,0.91519612,0.0022540991,0.017166683,0.33574182,0.014466587,0.19262213,0.3509942,-79.392662
590.79999,0.34843811,0.91701978,0.0021647655,0.017128525,0.33618057,0.014386503,0.19209467,0.35130182,-79.411011
591.5,0.34857664,0.9187097,0.0020811313,0.017091975,0.33661926,0.014306734,0.19160321,0.35159341,-79.428627
592.20001,0.34871513,0.92027593,0.0020026923,0.017056961,0.33705786,0.014227286,0.19114462,0.35187012,-79.445541
592.90002,0.3488535,0.92172778,0.0019290029,0.017023409,0.33749637,0.014148163,0.19071607,0.35213301,-79.461769
593.59998,0.34899181,0.92307383,0.0018596689,0.016991254,0.33793473,0.014069372,0.19031505,0.35238296,-79.477364
594.29999,0.34913,0.92432195,0.0017943395,0.016960433,0.33837298,0.013990916,0.18993925,0.35262084,-79.492332
595.0,0.34926811,0.92547959,0.0017327023,0.016930886,0.33881107,0.013912801,0.18958662,0.35284746,-79.506706
595.70001,0.34940609,0.92655349,0.0016744771,0.016902557,0.33924901,0.013835031,0.18925531,0.35306343,-79.520508
596.40002,0.34954393,0.9275499,0.001619413,0.016875392,0.33968678,0.013757609,0.18894364,0.35326949,-79.533768
597.09998,0.34968165,0.92847466,0.0015672836,0.016849339,0.34012437,0.013680539,0.1886501,0.35346615,-79.546501
597.79999,0.34981918,0.92933315,0.0015178849,0.016824352,0.34056178,0.013603825,0.1883733,0.353654,-79.558739
598.5,0.3499566,0.93013024,0.0014710316,0.016800379,0.34099898,0.01352747,0.18811199,0.3538335,-79.570488
599.20001,0.35009384,0.93087059,0.0014265557,0.016777383,0.34143597,0.013451475,0.18786506,0.3540051,-79.581779
599.90002,0.35023093,0.93155843,0.001384304,0.016755318,0.34187275,0.013375845,0.18763147,0.35416928,-79.592628
600.59998,0.35036784,0.93219763,0.0013441368,0.016734146,0.3423093,0.013300581,0.18741028,0.35432637,-79.603043
601.29999,0.35050458,0.93279183,0.0013059258,0.016713828,0.34274563,0.013225686,0.18720065,0.35447678,-79.61306
602.0,0.3506411,0.93334442,0.0012695538,0.016694326,0.34318176,0.013151161,0.18700178,0.35462078,-79.622681
602.70001,0.35077748,0.93385834,0.0012349123,0.01667561,0.34361762,0.013077009,0.18681298,0.35475877,-79.63192
603.40002,0.35091361,0.9343366,0.0012019019,0.016657643,0.34405324,0.013003229,0.1866336,0.354891,-79.640808
604.09998,0.35104957,0.93478173,0.0011704303,0.016640397,0.34448862,0.012929826,0.18646303,0.35501775,-79.649345
604.79999,0.35118529,0.93519622,0.0011404123,0.016623838,0.34492373,0.012856798,0.18630071,0.35513929,-79.657547
605.5,0.35132083,0.93558234,0.0011117685,0.01660794,0.34535861,0.012784149,0.18614617,0.35525581,-79.665428
606.20001,0.35145614,0.93594211,0.0010844255,0.016592676,0.34579325,0.012711877,0.18599892,0.3553676,-79.673004
606.90002,0.3515912,0.93627745,0.0010583147,0.016578017,0.34622759,0.012639984,0.18585853,0.35547486,-79.68029
607.59998,0.35172606,0.93659019,0.0010333722,0.016563943,0.34666169,0.012568471,0.18572463,0.3555778,-79.687286
608.29999,0.35186067,0.93688196,0.0010095384,0.016550424,0.34709552,0.012497338,0.18559684,0.35567656,-79.694008
609.0,0.35199508,0.93715429,0.00098675734,0.016537443,0.34752908,0.012426586,0.18547481,0.35577136,-79.700478
609.70001,0.35212922,0.93740857,0.00096497661,0.016524972,0.34796235,0.012356214,0.18535824,0.35586238,-79.706688
610.40002,0.35226312,0.93764603,0.00094414718,0.016512997,0.34839538,0.012286223,0.18524684,0.35594979,-79.712662
611.09998,0.35239679,0.937868,0.00092422293,0.016501492,0.34882811,0.012216614,0.18514033,0.35603371,-79.718407
611.79999,0.35253021,0.93807548,0.00090516038,0.016490443,0.34926054,0.012147385,0.18503845,0.3561143,-79.723923
612.5,0.35266337,0.93826956,0.00088691874,0.016479826,0.34969273,0.012078537,0.18494096,0.35619169,-79.729225
613.20001,0.35279626,0.93845117,0.00086945947,0.016469628,0.3501246,0.012010069,0.18484767,0.35626605,-79.734329
613.90002,0.35292891,0.93862122,0.00085274625,0.01645983,0.35055622,0.011941981,0.18475835,0.35633746,-79.739227
614.59998,0.35306132,0.93878049,0.00083674473,0.016450418,0.35098752,0.011874272,0.1846728,0.35640609,-79.743942
615.29999,0.35319343,0.93892974,0.00082142244,0.016441373,0.35141855,0.011806942,0.18459086,0.35647202,-79.748466
616.0,0.35332531,0.93906963,0.00080674875,0.016432684,0.35184929,0.011739991,0.18451235,0.35653535,-79.752823
616.70001,0.35345688,0.93920088,0.00079269445,0.016424336,0.35227975,0.011673417,0.18443708,0.3565962,-79.757011
617.40002,0.35358822,0.93932402,0.00077923213,0.016416313,0.35270989,0.01160722,0.18436494,0.35665467,-79.761032
618.09998,0.35371926,0.93943965,0.00076633558,0.016408604,0.35313976,0.0115414,0.18429577,0.35671088,-79.7649
618.79999,0.35385007,0.93954825,0.00075398001,0.016401198,0.35356933,0.011475954,0.18422945,0.35676488,-79.768623
619.5,0.35398057,0.93965036,0.00074214191,0.016394079,0.3539986,0.011410884,0.18416582,0.35681677,-79.772194
620.20001,0.35411081,0.93974632,0.00073079881,0.016387239,0.35442758,0.011346186,0.18410479,0.35686666,-79.775635
620.90002,0.35424075,0.93983662,0.00071992952,0.016380666,0.35485625,0.011281861,0.18404622,0.35691458,-79.778938
621.59998,0.35437042,0.93992162,0.00070951384,0.016374348,0.35528463,0.011217906,0.18399002,0.35696065,-79.782112
622.29999,0.35449982,0.94000167,0.00069953239,0.016368277,0.35571268,0.011154323,0.18393609,0.35700494,-79.785172
623.0,0.35462892,0.94007707,0.0006899669,0.016362444,0.35614046,0.011091108,0.18388431,0.35704753,-79.788101
623.70001,0.35475776,0.94014817,0.00068079983,0.016356835,0.35656795,0.01102826,0.18383461,0.35708845,-79.790924
624.40002,0.35488632,0.94021517,0.00067201466,0.016351447,0.35699511,0.010965779,0.1837869,0.35712776,-79.79364
625.09998,0.35501456,0.94027841,0.00066359533,0.016346268,0.35742199,0.010903663,0.18374109,0.35716558,-79.796249
625.79999,0.35514253,0.94033813,0.00065552682,0.016341291,0.35784855,0.010841912,0.18369709,0.3572019,-79.798759
626.5,0.35527024,0.94039452,0.00064779463,0.016336506,0.35827482,0.010780522,0.18365484,0.35723686,-79.80117
627.20001,0.35539764,0.94044781,0.00064038497,0.016331909,0.35870075,0.010719493,0.18361427,0.35727042,-79.80349
627.90002,0.35552475,0.94049817,0.00063328457,0.016327491,0.35912642,0.010658825,0.1835753,0.35730273,-79.805717
628.59998,0.35565156,0.9405458,0.00062648096,0.016323244,0.35955176,0.010598513,0.18353787,0.35733375,-79.807854
629.29999,0.3557781,0.94059086,0.00061996205,0.016319161,0.3599768,0.010538559,0.18350191,0.35736358,-79.809914
630.0,0.35590434,0.94063354,0.00061371631,0.016315239,0.36040151,0.010478961,0.18346737,0.35739225,-79.811897
630.70001,0.35603029,0.94067395,0.00060773274,0.016311469,0.36082596,0.010419716,0.18343419,0.35741982,-79.813797
631.40002,0.35615596,0.94071227,0.00060200086,0.016307844,0.36125007,0.010360824,0.18340231,0.35744631,-79.815628
632.09998,0.35628131,0.94074857,0.00059651054,0.016304361,0.36167386,0.010302281,0.18337168,0.35747179,-79.81739
632.79999,0.35640639,0.94078296,0.00059125223,0.016301014,0.36209738,0.010244088,0.18334225,0.35749629,-79.819077
633.5,0.35653117,0.94081563,0.00058621663,0.016297797,0.36252055,0.010186243,0.18331397,0.35751984,-79.820702
634.20001,0.35665566,0.94084662,0.00058139488,0.016294705,0.36294344,0.010128743,0.1832868,0.35754248,-79.822266
634.90002,0.35677984,0.94087601,0.00057677861,0.016291734,0.36336601,0.010071588,0.18326069,0.35756424,-79.823769
635.59998,0.35690376,0.94090396,0.00057235971,0.016288878,0.36378828,0.010014775,0.1832356,0.35758516,-79.825211
636.29999,0.35702735,0.94093055,0.00056813034,0.016286133,0.36421022,0.0099583035,0.18321149,0.35760525,-79.826599
637.0,0.35715067,0.94095576,0.00056408311,0.016283495,0.36463186,0.0099021709,0.18318833,0.35762459,-79.827934
637.70001,0.3572737,0.94097978,0.0005602109,0.01628096,0.36505321,0.0098463763,0.18316607,0.35764316,-79.829216
638.40002,0.35739642,0.94100261,0.00055650686,0.016278524,0.36547422,0.0097909179,0.18314467,0.35766104,-79.830444
639.09998,0.35751885,0.94102436,0.0005529644,0.016276184,0.36589491,0.0097357929,0.18312411,0.3576782,-79.831627
639.79999,0.35764098,0.94104505,0.00054957723,0.016273934,0.36631534,0.0096810013,0.18310435,0.35769469,-79.832771
640.5,0.35776281,0.94106477,0.00054633938,0.016271772,0.36673543,0.0096265404,0.18308537,0.35771057,-79.833862
641.20001,0.35788438,0.94108349,0.00054324506,0.016269695,0.36715519,0.0095724091,0.18306713,0.3577258,-79.834915
641.90002,0.35800561,0.94110137,0.00054028869,0.0162677,0.36757466,0.0095186047,0.18304959,0.35774046,-79.835922
642.59998,0.35812658,0.94111842,0.00053746492,0.016265782,0.3679938,0.0094651273,0.18303274,0.35775456,-79.836891
643.29999,0.35824725,0.94113469,0.00053476868,0.016263939,0.36841264,0.0094119729,0.18301655,0.35776809,-79.83783
644.0,0.35836762,0.94115019,0.00053219503,0.016262168,0.36883119,0.0093591418,0.183001,0.35778111,-79.838722
644.70001,0.3584877,0.94116497,0.00052973925,0.016260467,0.3692494,0.0093066311,0.18298604,0.3577936,-79.839584
645.40002,0.35860747,0.9411791,0.00052739691,0.016258834,0.36966732,0.0092544388,0.18297167,0.35780564,-79.840408
646.09998,0.35872698,0.94119251,0.00052516354,0.016257264,0.37008491,0.0092025641,0.18295786,0.35781717,-79.841209
646.79999,0.35884616,0.94120538,0.00052303501,0.016255755,0.3705022,0.0091510052,0.1829446,0.35782829,-79.841972
647.5,0.35896507,0.94121766,0.00052100734,0.016254308,0.37091917,0.0090997601,0.18293184,0.35783896,-79.842705
648.20001,0.35908368,0.9412294,0.00051907665,0.016252916,0.37133583,0.0090488279,0.18291959,0.35784921,-79.843407
648.90002,0.359202,0.94124055,0.00051723927,0.016251579,0.37175217,0.008998205,0.18290782,0.35785905,-79.844086
649.59998,0.35932004,0.94125128,0.00051549164,0.016250296,0.37216821,0.0089478912,0.18289651,0.35786852,-79.844734
650.29999,0.35943776,0.94126147,0.00051383028,0.016249062,0.37258393,0.0088978847,0.18288565,0.35787761,-79.84536
651.0,0.35955521,0.94127125,0.00051225204,0.01624788,0.37299934,0.0088481829,0.1828752,0.35788634,-79.845963
651.70001,0.35967237,0.9412806,0.0005107536,0.016246742,0.37341446,0.0087987855,0.18286517,0.35789475,-79.846535
652.40002,0.35978922,0.94128954,0.00050933205,0.01624565,0.37382925,0.008749689,0.18285555,0.3579028,-79.847092
653.09998,0.35990581,0.94129813,0.00050798443,0.016244601,0.37424371,0.0087008933,0.18284629,0.35791054,-79.847618
653.79999,0.3600221,0.94130629,0.00050670799,0.016243596,0.37465787,0.0086523956,0.1828374,0.35791799,-79.848129
654.5,0.36013809,0.9413141,0.00050549995,0.016242631,0.37507173,0.008604195,0.18282886,0.35792515,-79.848618
655.20001,0.36025378,0.94132155,0.00050435774,0.016241703,0.37548527,0.0085562896,0.18282065,0.35793203,-79.849091
655.90002,0.36036921,0.94132876,0.00050327892,0.016240813,0.37589851,0.0085086776,0.18281277,0.35793862,-79.849541
