Time,I,T,g,k,l,u,tumor_microenvironment,tumor_growth,tumor_killing,immune_stimulation,immune_death
800.0,3.907555249907336e-05,1.2006371825576783,0.004,4.0,0.09,0.1,1.0,0.004802548730230713,0.00015630220999629345,4.222400513343487e-06,3.907555249907336e-06
820.0,5.001643983760379e-05,1.2970021743782851,0.004,4.0,0.09,0.1,1.0,0.005188008697513141,0.00020006575935041515,5.838428810162951e-06,5.0016439837603795e-06
840.0,7.660580598090729e-05,1.3999248963000122,0.004,4.0,0.09,0.1,1.0,0.005599699585200049,0.00030642322392362915,9.651813749442045e-06,7.66058059809073e-06
860.0,0.0001419074777738267,1.5078747827500747,0.004,4.0,0.09,0.1,1.0,0.006031499131000299,0.0005676299110953068,1.9258083649693798e-05,1.419074777738267e-05
880.0,0.000319615660319304,1.6156178896606233,0.004,4.0,0.09,0.1,1.0,0.006462471558642493,0.001278462641277216,4.647391007648045e-05,3.19615660319304e-05
900.0,0.0008638647496217317,1.7054848689017188,0.004,4.0,0.09,0.1,1.0,0.006821939475606875,0.0034554589984869266,0.00013259774333316916,8.638647496217317e-05
920.0,0.0025977745322189293,1.7175463718771293,0.004,4.0,0.09,0.1,1.0,0.006870185487508517,0.010391098128875717,0.00040156184004906854,0.00025977745322189295
940.0,0.006651693487794503,1.4914051629380796,0.004,4.0,0.09,0.1,1.0,0.005965620651752318,0.02660677395117801,0.0008928333008980492,0.0006651693487794504
960.0,0.008276152009044012,0.9427767472584966,0.004,4.0,0.09,0.1,1.0,0.0037711069890339864,0.03310460803617605,0.0007022307303813047,0.0008276152009044013
980.0,0.003906555240274933,0.5002945022192963,0.004,4.0,0.09,0.1,1.0,0.002001178008877185,0.01562622096109973,0.00017589852983929778,0.0003906555240274933
1000.0,0.0011027531634953064,0.35170632725615597,0.004,4.0,0.09,0.1,1.0,0.0014068253090246238,0.004411012653981226,3.4906073850273737e-05,0.00011027531634953065
1020.0,0.0002732667013306259,0.3308802380999754,0.004,4.0,0.09,0.1,1.0,0.0013235209523999017,0.0010930668053225035,8.137669608096512e-06,2.732667013306259e-05
1040.0,6.783957345176916e-05,0.3460750413306496,0.004,4.0,0.09,0.1,1.0,0.0013843001653225985,0.0002713582938070766,2.1129824867557183e-06,6.783957345176916e-06
1060.0,1.750258178026294e-05,0.371788567768282,0.004,4.0,0.09,0.1,1.0,0.001487154271073128,7.001032712105177e-05,5.856533831098068e-07,1.7502581780262941e-06
1080.0,4.75030410568209e-06,0.4019360340585814,0.004,4.0,0.09,0.1,1.0,0.0016077441362343256,1.900121642272836e-05,1.71838655352905e-07,4.7503041056820907e-07
1100.0,1.365054461146915e-06,0.4351852754556809,0.004,4.0,0.09,0.1,1.0,0.0017407411018227237,5.46021784458766e-06,5.346464415176037e-08,1.365054461146915e-07
1120.0,4.1755171040080703e-07,0.4713637991605247,0.004,4.0,0.09,0.1,1.0,0.0018854551966420987,1.6702068416032281e-06,1.771368845044496e-08,4.17551710400807e-08
1140.0,1.366892637807989e-07,0.5106013279449871,0.004,4.0,0.09,0.1,1.0,0.0020424053117799484,5.467570551231956e-07,6.281434764206869e-09,1.366892637807989e-08
1160.0,4.8161211047959086e-08,0.5531207430012968,0.004,4.0,0.09,0.1,1.0,0.0022124829720051873,1.9264484419183634e-07,2.3975068354820453e-09,4.816121104795909e-09
1180.0,1.8376642984059384e-08,0.5991859742316324,0.004,4.0,0.09,0.1,1.0,0.00239674389692653,7.350657193623754e-08,9.909924056559463e-10,1.8376642984059386e-09
1200.0,7.644080885514817e-09,0.6490893995646789,0.004,4.0,0.09,0.1,1.0,0.0025963575982587157,3.0576323542059266e-08,4.465522684982386e-10,7.644080885514817e-10
1220.0,3.4913887755809996e-09,0.7031497121995056,0.004,4.0,0.09,0.1,1.0,0.0028125988487980227,1.3965555102323998e-08,2.2094721114537275e-10,3.491388775581e-10
1240.0,1.7646886748002839e-09,0.7617127799766567,0.004,4.0,0.09,0.1,1.0,0.0030468511199066265,7.0587546992011355e-09,1.2097673246479018e-10,1.764688674800284e-10
1260.0,9.954070159864861e-10,0.8251534925633506,0.004,4.0,0.09,0.1,1.0,0.0033006139702534023,3.9816280639459444e-09,7.392272181869807e-11,9.954070159864861e-11
1280.0,6.323593042448083e-10,0.8938780411770307,0.004,4.0,0.09,0.1,1.0,0.003575512164708123,2.529437216979233e-09,5.087268865785773e-11,6.323593042448083e-11
1300.0,4.569388894277464e-10,0.9683264775223354,0.004,4.0,0.09,0.1,1.0,0.0038733059100893416,1.8277555577109857e-09,3.982194227182838e-11,4.5693888942774645e-11
1320.0,3.796147009785615e-10,1.048975516036853,0.004,4.0,0.09,0.1,1.0,0.004195902064147412,1.518458803914246e-09,3.5838587416874596e-11,3.796147009785615e-11
1340.0,3.6682834923559237e-10,1.1363415801760723,0.004,4.0,0.09,0.1,1.0,0.00454536632070429,1.4673133969423695e-09,3.751580754213778e-11,3.668283492355924e-11
1360.0,4.175277988579057e-10,1.230984106163803,0.004,4.0,0.09,0.1,1.0,0.0049239364246552115,1.6701111954316228e-09,4.625730758480752e-11,4.175277988579057e-11
1380.0,5.674593593007196e-10,1.3335091227544638,0.004,4.0,0.09,0.1,1.0,0.005334036491017855,2.2698374372028783e-09,6.810410091779213e-11,5.674593593007196e-11
1400.0,9.34586212820997e-10,1.4445731272481663,0.004,4.0,0.09,0.1,1.0,0.005778292508992666,3.738344851283988e-09,1.215070315324063e-10,9.34586212820997e-11
1420.0,1.895416709073295e-09,1.5648872764168973,0.004,4.0,0.09,0.1,1.0,0.006259549105667589,7.58166683629318e-09,2.669502142383108e-10,1.8954167090732952e-10
1440.0,4.816192439811871e-09,1.6952218946036086,0.004,4.0,0.09,0.1,1.0,0.006780887578414435,1.9264769759247485e-08,7.34806338533411e-10,4.816192439811872e-10
1460.0,1.562343021161895e-08,1.8364112118181424,0.004,4.0,0.09,0.1,1.0,0.00734564484727257,6.24937208464758e-08,2.58219381669078e-09,1.5623430211618951e-09
1480.0,6.603204525163427e-08,1.9893576943938807,0.004,4.0,0.09,0.1,1.0,0.007957430777575523,2.6412818100653707e-07,1.1822522156811318e-08,6.603204525163427e-09
1500.0,3.7171193268514e-07,2.1550312335590016,0.004,4.0,0.09,0.1,1.0,0.008620124934236006,1.48684773074056e-06,7.209457423407521e-08,3.7171193268514005e-08
1520.0,2.854105475210573e-06,2.3344198278928756,0.004,4.0,0.09,0.1,1.0,0.009337679311571503,1.1416421900842291e-05,5.996412371006261e-07,2.854105475210573e-07
1540.0,3.065721570559324e-05,2.5279109088596963,0.004,4.0,0.09,0.1,1.0,0.010111643635438785,0.00012262886282237296,6.974883901569056e-06,3.065721570559324e-06
1560.0,0.0004702668175611679,2.725608514296539,0.004,4.0,0.09,0.1,1.0,0.010902434057186156,0.0018810672702446716,0.00011535869177422707,4.702668175611679e-05
1580.0,0.009308922808783269,2.7098662508232185,0.004,4.0,0.09,0.1,1.0,0.010839465003292874,0.037235691235133074,0.0022703342175936234,0.0009308922808783269
1600.0,0.03798048328082739,0.5515307990967343,0.004,4.0,0.09,0.1,1.0,0.0022061231963869375,0.15192193312330957,0.00188526656645594,0.0037980483280827394
1620.0,0.0027427279564648526,-0.7729304686265226,0.004,4.0,0.09,0.1,1.0,-0.0030917218745060903,0.01097091182585941,-0.00019079442042348988,0.00027427279564648527
1640.0,8.009986700001779e-05,-0.9023588488670332,0.004,4.0,0.09,0.1,1.0,-0.003609435395468133,0.00032039946800007117,-6.505094140248466e-06,8.00998670000178e-06
1660.0,1.993555807387303e-06,-0.979328145304853,0.004,4.0,0.09,0.1,1.0,-0.003917312581219412,7.974223229549212e-06,-1.7571107802692937e-07,1.9935558073873032e-07
1680.0,4.305272646518607e-08,-1.060937192241188,0.004,4.0,0.09,0.1,1.0,-0.004243748768964752,1.7221090586074427e-07,-4.110861486087215e-09,4.305272646518607e-09
1700.0,7.979655782053369e-10,-1.149300451013514,0.004,4.0,0.09,0.1,1.0,-0.004597201804054056,3.1918623128213476e-09,-8.253919790321879e-11,7.97965578205337e-11
1720.0,1.25340115185563e-11,-1.245022331736048,0.004,4.0,0.09,0.1,1.0,-0.004980089326944192,5.01360460742252e-11,-1.4044611822155503e-12,1.25340115185563e-12
1740.0,1.651253683722102e-13,-1.3487165911823693,0.004,4.0,0.09,0.1,1.0,-0.005394866364729477,6.605014734888408e-13,-2.004365915538303e-14,1.651253683722102e-14
1760.0,2.7241221849901197e-15,-1.461047241195035,0.004,4.0,0.09,0.1,1.0,-0.0058441889647801405,1.0896488739960479e-14,-3.582064082752205e-16,2.72412218499012e-16
1780.0,-2.680735338504411e-16,-1.5827335816575672,0.004,4.0,0.09,0.1,1.0,-0.006330934326630269,-1.0722941354017645e-15,3.818600859408388e-17,-2.6807353385044112e-17
1800.0,3.1077890723353723e-16,-1.7145548232196302,0.004,4.0,0.09,0.1,1.0,-0.0068582192928785205,1.2431156289341489e-15,-4.795627269169685e-17,3.1077890723353725e-17
1820.0,2.1045849649262075e-16,-1.8573550941631747,0.004,4.0,0.09,0.1,1.0,-0.0074294203766526986,8.41833985970483e-16,-3.5180654451344256e-17,2.1045849649262075e-17
1840.0,-3.572896653792222e-17,-2.01204878757437,0.004,4.0,0.09,0.1,1.0,-0.008048195150297479,-1.4291586615168887e-16,6.4699581423520465e-18,-3.572896653792222e-18
1860.0,1.4041907508723805e-16,-2.179626695165351,0.004,4.0,0.09,0.1,1.0,-0.008718506780661404,5.616763003489522e-16,-2.754550481135147e-17,1.4041907508723804e-17
1880.0,3.291586513205029e-17,-2.361162256453506,0.004,4.0,0.09,0.1,1.0,-0.009444649025814026,1.3166346052820117e-16,-6.994772854948004e-18,3.2915865132050292e-18
1900.0,4.3756064859832654e-16,-2.557817588561689,0.004,4.0,0.09,0.1,1.0,-0.010231270354246758,1.7502425943933062e-15,-1.0072802907425342e-16,4.3756064859832656e-17
1920.0,-1.2189630704513563e-15,-2.770851713460614,0.004,4.0,0.09,0.1,1.0,-0.011083406853842457,-4.875852281805425e-15,3.0398093211648165e-16,-1.2189630704513562e-16
1940.0,-4.949503313764282e-16,-3.0016287998176643,0.004,4.0,0.09,0.1,1.0,-0.012006515199270658,-1.9798013255057128e-15,1.337091452224905e-16,-4.9495033137642825e-17
1960.0,1.4976220716480222e-15,-3.2516266731672148,0.004,4.0,0.09,0.1,1.0,-0.013006506692668859,5.990488286592089e-15,-4.3827370870451856e-16,1.4976220716480224e-16
1980.0,9.627480070610544e-16,-3.522446172022739,0.004,4.0,0.09,0.1,1.0,-0.014089784688090957,3.8509920282442176e-15,-3.0521052288852587e-16,9.627480070610545e-17
2000.0,1.7396573597985254e-16,-3.8158216621019174,0.004,4.0,0.09,0.1,1.0,-0.01526328664840767,6.958629439194101e-16,-5.974400014338818e-17,1.7396573597985256e-17
