data_generator_T,data_generator_V1
2064.7051,-72.968491
2071.7041,-68.084496
2078.7029,-76.002213
2085.7019,-69.942955
2092.7009,-71.142204
2099.7,-71.597908
2106.699,-67.165619
2113.698,-66.49334
2120.697,22.123625
2127.696,-68.925041
2134.6951,-64.490929
2141.6941,-69.804886
2148.6931,-71.11676
2155.6919,-69.42308
2162.6909,-69.967415
2169.6899,-69.908409
2176.689,-73.970352
2183.688,-75.302109
2190.687,-75.088554
2197.686,-74.596497
2204.6851,-68.267052
2211.6841,-71.891182
2218.6831,-75.344803
2225.6819,-76.164322
2232.6809,-74.906494
2239.6799,-74.136147
2246.679,-69.579247
2253.678,-74.189812
2260.677,-69.549057
2267.676,-66.388313
2274.675,-74.093063
2281.6741,-68.651016
2288.6731,-71.15242
2295.6721,-70.906586
2302.6709,-72.374702
2309.6699,-68.007599
2316.6689,-60.164566
2323.668,-70.281189
2330.667,-71.49102
2337.666,-68.215721
2344.665,-67.027306
2351.6641,-58.72665
2358.6631,-72.174995
2365.6621,-76.979683
2372.6609,-72.287155
2379.6599,-74.240425
2386.6589,-70.576576
2393.658,-72.44223
2400.657,-74.077866
2407.656,-75.921524
2414.655,-72.718704
2421.6541,-68.428032
2428.6531,-65.501884
2435.6521,-68.384422
2442.6509,-70.502518
2449.6499,-74.204674
2456.6489,-72.825821
2463.6479,-71.473427
2470.647,-71.177467
2477.646,-73.953033
2484.645,-69.865463
2491.644,-73.965065
2498.6431,-79.703682
2505.6421,-73.662476
2512.6411,-72.261963
2519.6399,-72.25956
2526.6389,-75.762947
2533.6379,-71.626503
2540.637,-72.00985
2547.636,-70.851509
2554.635,-67.648239
2561.634,-71.801521
2568.6331,-72.75518
2575.6321,-72.634773
2582.6311,-67.236977
2589.6299,-61.884773
2596.6289,-65.577782
2603.6279,-71.546379
2610.627,-70.433083
2617.626,-69.471161
2624.625,-76.40583
2631.624,-71.740448
2638.623,-68.802116
2645.6221,-71.879303
2652.6211,-78.80336
2659.6201,-77.703346
2666.6189,-76.346176
2673.6179,-75.8442
2680.6169,-63.399921
2687.616,-70.413887
2694.615,-73.534332
2701.614,-69.129112
2708.613,-65.542892
2715.6121,-68.376869
2722.6111,-75.102364
2729.6101,-75.4244
2736.6089,-72.319618
2743.6079,-74.294983
2750.6069,-71.056824
2757.606,-67.938515
2764.605,-70.856102
2771.604,-74.61879
2778.603,-73.447517
2785.6021,-73.274048
2792.6011,-74.804352
2799.6001,-71.990067
2806.5991,-67.512001
2813.5979,-69.620308
2820.5969,-75.851074
2827.5959,-70.66832
2834.595,-75.93988
2841.594,-75.267342
2848.593,-73.952141
2855.592,-69.948746
2862.5911,-63.002117
2869.5901,10.523852
2876.5891,-71.078087
2883.5879,-68.435822
2890.5869,-75.856155
2897.5859,-75.555626
2904.585,-76.450752
2911.584,-71.131348
2918.583,-67.335579
2925.582,-70.250557
2932.5811,-72.108307
2939.5801,-74.040871
2946.5791,-72.558365
2953.5779,-71.456512
2960.5769,-71.191803
2967.5759,-73.615341
2974.575,-69.935341
2981.574,-74.938118
2988.573,-79.327492
2995.572,-77.13134
3002.571,-71.775558
3009.5701,-73.321747
3016.5691,17.710598
3023.5681,-72.743103
3030.5669,-67.724831
3037.5659,2.7982445
3044.5649,-69.166862
3051.564,-72.477295
3058.563,-71.756615
3065.562,-71.278069
3072.561,-77.306694
3079.5601,-71.644272
3086.5591,-67.868187
3093.5581,-70.893005
3100.5569,-72.617279
3107.5559,-74.492462
3114.5549,-76.535507
3121.554,-75.765625
3128.553,-75.235123
3135.552,-64.288101
3142.551,-70.787003
3149.55,-66.608215
3156.5491,-70.222229
3163.5481,-70.492798
3170.5471,-65.67672
3177.5459,-76.461296
3184.5449,-69.649605
3191.5439,-64.696198
3198.543,-72.908112
3205.542,-67.476273
3212.541,-65.559471
3219.54,-64.653366
3226.5391,-72.382057
3233.5381,-69.759277
3240.5371,-73.183769
3247.5359,-66.650719
3254.5349,-60.853386
3261.5339,-73.452293
3268.533,-74.785995
3275.532,-73.717697
3282.531,-72.704323
3289.53,-67.857208
3296.5291,-72.150208
3303.5281,-66.262291
3310.5271,-63.204857
3317.5259,-73.398621
3324.5249,-74.759735
3331.5239,-73.65197
3338.5229,-72.677528
3345.522,-74.448311
3352.521,-73.203979
3359.52,-69.548668
3366.519,-74.750572
3373.5181,-70.2985
3380.5171,-79.314903
3387.5161,-73.269493
3394.5149,-69.329018
3401.5139,-72.176697
3408.5129,-67.570633
3415.512,-70.2481
3422.511,-64.023735
3429.51,-38.49456
3436.509,-69.805298
3443.5081,-63.869102
3450.5071,-71.458588
3457.5061,-73.060005
3464.5049,-72.103844
3471.5039,-71.708008
3478.5029,-68.25013
3485.502,-75.95887
3492.501,-71.14341
3499.5,-74.445427
3506.499,-73.783043
3513.498,-68.446983
3520.4971,-72.38945
3527.4961,-66.662819
3534.4951,-60.458347
3541.4939,-71.685478
3548.4929,-73.199043
3555.4919,-72.142868
3562.491,-71.062119
3569.49,-73.293068
3576.489,-69.77739
3583.488,-74.786736
3590.4871,-75.784164
3597.4861,-75.565407
3604.4851,-69.321404
3611.4839,-69.174622
3618.4829,-66.001877
3625.4819,-69.879501
3632.481,-63.293175
3639.48,-69.744926
3646.479,-76.215691
3653.478,-74.160034
3660.4771,-69.854156
3667.4761,-67.23497
3674.4751,-66.057426
3681.4741,-73.842514
3688.4729,-74.466408
3695.4719,-56.472519
3702.4709,-70.804337
3709.47,-73.517509
3716.469,-73.009796
3723.468,-72.544853
3730.467,-69.242188
3737.4661,-70.736778
3744.4651,-67.444046
3751.4641,-69.769638
3758.4629,-70.856865
3765.4619,-74.836105
3772.4609,-73.991417
3779.46,-72.176338
3786.459,-72.035561
3793.458,-63.029522
3800.457,-73.37825
3807.4561,-70.110893
3814.4551,-73.791786
3821.4541,-68.973969
3828.4529,-71.661903
3835.4519,-66.577332
3842.4509,-61.507851
3849.45,-76.317787
3856.449,-74.287918
3863.448,-72.626221
3870.447,-71.602036
3877.446,-78.485855
3884.4451,-73.418144
3891.4441,-70.111687
3898.4431,-73.355339
3905.4419,-32.158199
3912.4409,-52.171555
3919.4399,-70.619118
3926.439,-72.863281
3933.438,-71.464142
3940.437,-70.363373
3947.436,-71.109108
3954.4351,-68.082581
3961.4341,-72.409927
3968.4331,-66.240868
3975.4319,-62.262733
3982.4309,-70.110939
3989.4299,-70.813782
3996.429,-69.543312
4003.428,-75.420097
4010.427,-71.140823
4017.426,-75.239471
4024.425,-71.688728
4031.4241,-71.192383
4038.4231,-72.361282
4045.4221,-73.787308
4052.4209,-73.647781
4059.4199,-69.465576
4066.4189,-78.779327
4073.418,-72.618996
4080.417,-68.371162
4087.416,-78.879768
4094.415,-77.237511
4101.4141,-70.140404
4108.4131,-56.341446
4115.4121,-73.917969
4122.4111,-71.860748
4129.4102,-67.141136
4136.4092,-75.044098
4143.4082,-74.829857
4150.4072,-71.818748
4157.4058,-72.084297
4164.4048,-55.437016
4171.4038,-68.532219
4178.4028,-63.772358
4185.4019,-71.980156
4192.4009,-66.119949
4199.3999,-69.828522
4206.3989,-71.233513
4213.3979,-72.711586
4220.397,-72.248589
4227.396,-68.633514
4234.395,-76.23735
4241.394,-71.746338
4248.3931,-75.074753
4255.3921,-70.134331
4262.3911,-70.553291
4269.3901,-73.35923
4276.3892,-66.875671
4283.3882,-57.787567
4290.3872,-74.14959
4297.3862,-73.966324
4304.3848,-67.479019
4311.3838,-61.353027
4318.3828,-67.219093
4325.3818,-72.462959
4332.3809,-72.771767
4339.3799,-77.894508
4346.3789,-71.4207
4353.3779,-71.205002
4360.377,-67.724319
4367.376,-71.983604
4374.375,-66.495773
4381.374,-68.060959
4388.373,-64.92804
4395.3721,-72.300568
4402.3711,-73.945358
4409.3701,-74.470978
4416.3691,-73.627045
4423.3682,-69.537354
4430.3672,-74.116631
4437.3662,-71.594345
4444.3652,-71.950127
4451.3638,-72.321037
4458.3628,-75.099045
4465.3618,-70.420418
4472.3608,-64.330139
4479.3599,-49.319084
4486.3589,-62.994686
4493.3579,-71.391602
4500.3569,-70.585648
4507.356,-69.781906
4514.355,-71.692039
4521.354,-66.19043
4528.353,-69.268311
4535.3521,-73.943298
4542.3511,-74.220306
4549.3501,-74.300163
4556.3491,-73.743202
4563.3481,-66.698135
4570.3472,-69.788467
4577.3462,-62.378929
4584.3452,-44.245045
4591.3442,-69.740944
4598.3428,-72.683159
4605.3418,-71.189774
4612.3408,-70.199074
4619.3398,-65.30014
4626.3389,-69.786133
4633.3379,-63.334652
4640.3369,-70.896088
4647.3359,-73.719078
4654.335,-66.723549
4661.334,-72.96508
4668.333,-72.584473
4675.332,-75.842323
4682.3311,-74.318596
4689.3301,-68.608452
4696.3291,-72.022163
4703.3281,-71.758942
4710.3271,-72.711128
4717.3262,-74.998924
4724.3252,-69.568886
4731.3242,-70.232567
4738.3232,-64.903038
4745.3218,-72.782936
4752.3208,-66.243675
4759.3198,-72.501572
4766.3188,-72.447289
4773.3179,-69.104103
4780.3169,-74.33535
4787.3159,-75.530624
4794.3149,-72.111794
4801.314,-72.945175
4808.313,-16.672804
4815.312,-70.207306
4822.311,-65.35289
4829.3101,-72.910294
4836.3091,-73.134758
4843.3081,-69.521469
4850.3071,-76.169174
4857.3062,-70.287514
4864.3052,-65.921814
4871.3042,-74.377609
4878.3032,-76.394356
4885.3018,-73.554916
4892.3008,-76.246674
4899.2998,-72.30275
4906.2988,-71.171249
4913.2979,-54.964172
4920.2969,-72.15966
4927.2959,-68.002998
4934.2949,-74.354126
4941.2939,-72.389526
4948.293,-71.951904
4955.292,-41.557606
4962.291,-68.612907
4969.29,-72.246254
4976.2891,-72.425262
4983.2881,-75.31572
4990.2871,-70.595848
4997.2861,-74.84565
5004.2852,-76.283211
5011.2842,-65.991745
5018.2832,-51.640507
5025.2822,-73.342285
5032.2808,-76.536926
5039.2798,-72.371658
5046.2788,-72.642723
5053.2778,-71.319313
5060.2769,-76.085098
5067.2759,-73.035072
5074.2749,-69.302269
5081.2739,-72.221626
5088.2729,-67.994118
5095.272,-73.525452
5102.271,-73.081345
5109.27,-72.524178
5116.269,-73.592255
5123.2681,-67.696213
5130.2671,-43.291561
5137.2661,-72.531715
5144.2651,-75.628845
5151.2642,-74.948906
5158.2632,-74.757042
5165.2622,-76.001297
5172.2612,-70.845352
5179.2598,-67.479294
5186.2588,-74.52211
5193.2578,-74.70591
5200.2568,-74.409721
5207.2559,-68.643867
5214.2549,-75.708801
5221.2539,-70.411812
5228.2529,-67.942024
5235.252,-71.250626
5242.251,-68.180557
5249.25,-74.608025
5256.249,-73.842674
5263.248,-67.960228
5270.2471,-71.262756
5277.2461,-66.44706
5284.2451,-72.940987
5291.2441,-77.875656
5298.2432,-76.336823
5305.2422,-71.265152
5312.2412,-73.086662
5319.2402,-71.634293
5326.2388,-72.479553
5333.2378,-65.253265
5340.2368,23.27103
5347.2358,-60.745159
5354.2349,-64.518135
5361.2339,-72.718651
5368.2329,-70.915253
5375.2319,-73.225548
5382.231,-75.160873
5389.23,-72.422218
5396.229,-66.160133
5403.228,-68.667435
5410.2271,-72.359802
5417.2261,-66.482689
5424.2251,-52.750458
5431.2241,-72.632423
5438.2231,-69.694611
5445.2222,-73.410034
5452.2212,-73.145767
5459.2202,-71.764198
5466.2192,-72.266762
5473.2178,-45.090427
5480.2168,-73.48111
5487.2158,-70.335083
5494.2148,-16.22204
5501.2139,-74.42778
5508.2129,-72.652977
5515.2119,-73.674248
5522.2109,-55.119156
5529.21,-70.930641
5536.209,-64.077538
5543.208,-49.71664
5550.207,-73.903343
5557.2061,-71.433678
5564.2051,-70.904808
5571.2041,-68.277451
5578.2031,-68.680817
5585.2021,-64.783966
5592.2012,-75.468391
5599.2002,-70.987305
5606.1992,-74.276443
5613.1982,-79.329018
5620.1968,-73.474228
5627.1958,-73.38224
5634.1948,-68.771507
5641.1938,-72.864342
5648.1929,-72.751495
5655.1919,-75.371078
5662.1909,-68.676575
5669.1899,-71.228775
5676.189,-70.962601
5683.188,-74.988083
5690.187,-72.957039
5697.186,-67.276367
5704.1851,-70.543449
5711.1841,-72.483643
5718.1831,-58.983189
5725.1821,-72.760071
5732.1812,-71.248161
5739.1802,-68.521629
5746.1792,-67.593597
5753.1782,-73.023903
5760.1768,11.974042
5767.1758,-73.914894
5774.1748,-70.446243
5781.1738,-62.475365
5788.1729,-72.434853
5795.1719,-74.652283
5802.1709,-73.087952
5809.1699,-66.634857
5816.1689,-70.70517
5823.168,-67.267845
5830.167,-69.751205
5837.166,-70.395119
5844.165,-74.01339
5851.1641,-68.913811
5858.1631,-72.066376
5865.1621,-75.482887
5872.1611,-70.459801
5879.1602,-67.158546
5886.1592,-73.230148
5893.1582,-64.851173
5900.1572,-69.816689
5907.1558,-69.826736
5914.1548,-71.000908
5921.1538,-74.300018
5928.1528,-68.722717
5935.1519,-72.668671
5942.1509,-73.896805
5949.1499,-69.377235
5956.1489,-76.747215
5963.1479,-70.862694
5970.147,-67.771881
5977.146,-72.57
5984.145,-65.907784
5991.144,-69.685219
5998.1431,-64.375771
6005.1421,-55.451973
6012.1411,-75.509979
6019.1401,-74.307556
6026.1392,-74.024071
6033.1382,-68.331268
6040.1372,-71.474731
6047.1362,-65.924698
6054.1348,-67.368324
6061.1338,-73.841751
6068.1328,-72.443558
6075.1318,-71.807632
6082.1309,-77.222214
6089.1299,-71.288834
6096.1289,-66.851463
6103.1279,-69.650497
6110.127,-76.041061
6117.126,-74.901665
6124.125,-73.491119
6131.124,-73.307098
6138.123,-71.980865
6145.1221,-62.245319
6152.1211,-67.874222
6159.1201,-59.189846
6166.1191,13.838942
6173.1182,-68.612404
6180.1172,-70.592949
6187.1162,-70.71907
6194.1152,-74.715973
6201.1138,-77.706223
6208.1128,-72.946732
6215.1118,27.950655
6222.1108,-71.80645
6229.1099,-75.101456
6236.1089,-75.009109
6243.1079,-70.700981
6250.1069,-64.271866
6257.106,-69.134773
6264.105,-62.483025
6271.104,-68.40535
6278.103,-68.877419
6285.1021,-71.871574
6292.1011,-66.228096
6299.1001,-72.683136
6306.0991,-73.156708
6313.0981,-73.516327
6320.0972,-67.210808
6327.0962,-72.441818
6334.0952,-72.524132
6341.0942,-73.782799
6348.0928,-74.578743
6355.0918,-68.5588
6362.0908,-63.061554
6369.0898,-66.480392
6376.0889,-73.065575
6383.0879,-72.824432
6390.0869,-66.214729
6397.0859,-67.755836
6404.085,-68.614143
6411.084,7.8545294
6418.083,-50.607338
6425.082,-76.252708
6432.0811,-74.531494
6439.0801,-73.562805
6446.0791,-74.766418
6453.0781,-71.902603
6460.0771,-67.869987
6467.0762,-64.818924
6474.0752,-67.863396
6481.0742,-71.509529
6488.0732,-74.541397
6495.0718,-73.91848
6502.0708,-74.412453
6509.0698,-73.650757
6516.0688,-69.681458
6523.0679,-72.796989
6530.0669,-68.541023
6537.0659,-72.853561
6544.0649,-73.708565
6551.064,-73.426834
6558.063,-75.271629
6565.062,-70.981117
6572.061,-67.395218
6579.0601,-70.321083
6586.0591,-74.275002
6593.0581,-76.230064
6600.0571,-74.640144
6607.0562,-74.0737
6614.0552,-71.106827
6621.0542,-62.361511
6628.0532,-74.026665
6635.0518,-68.758842
6642.0508,-63.930199
6649.0498,-66.949677
6656.0488,-74.769417
6663.0479,-71.037033
6670.0469,-75.997551
6677.0459,-76.109596
6684.0449,-71.557884
6691.0439,-68.579422
6698.043,-63.4259
6705.042,-65.19944
6712.041,-72.945099
6719.04,-72.057701
6726.0391,-70.630791
6733.0381,-71.476204
6740.0371,-71.523582
6747.0361,-66.114258
6754.0352,-61.802502
6761.0342,-65.771957
6768.0332,-73.27594
6775.0322,-72.641785
6782.0308,-72.149719
6789.0298,-73.026627
6796.0288,-74.42511
6803.0278,-72.540527
6810.0269,-69.258209
6817.0259,-76.583824
6824.0249,-71.668083
6831.0239,-68.936798
6838.0229,-76.478813
6845.022,-72.108498
6852.021,-73.592232
6859.02,-67.238403
6866.019,-55.922974
6873.0181,-70.999207
6880.0171,-73.583778
6887.0161,-73.257385
6894.0151,-74.609207
6901.0142,-75.315643
6908.0132,-70.703644
6915.0122,-67.790855
6922.0112,-70.757935
6929.0098,-66.981567
6936.0088,-70.662064
6943.0078,-69.829849
6950.0068,-69.070618
6957.0059,-74.575943
6964.0049,-68.318916
6971.0039,-62.442993
6978.0029,-66.036057
6985.002,-74.383415
6992.001,-69.944084
6999.0,-72.407005
