T,CA,H,LKA,LKDR,LT32,NKA,NKDR,NT32,OKC,V
63.099998,0.0081431903,0.89692682,0.60227728,0.59845448,0.085537486,0.018299673,2.3873228e-05,0.012387654,0.9334268,-87.579002
63.200001,0.0081269396,0.89788371,0.60385931,0.59870213,0.08572343,0.017914349,2.3849656e-05,0.012135474,0.93295604,-87.584038
63.299999,0.0081107197,0.89882696,0.60540837,0.59894967,0.085909352,0.017538037,2.3827097e-05,0.011888618,0.93248475,-87.58886
63.400002,0.0080945315,0.89975667,0.60692501,0.59919715,0.086095251,0.01717053,2.3805518e-05,0.011646976,0.93201298,-87.593468
63.5,0.0080783758,0.90067309,0.60840976,0.59944451,0.086281121,0.016811626,2.3784887e-05,0.011410439,0.93154061,-87.597885
63.599998,0.0080622509,0.9015764,0.60986322,0.59969175,0.086466968,0.016461132,2.3765175e-05,0.011178902,0.93106776,-87.602104
63.700001,0.0080461577,0.90246677,0.61128581,0.59993887,0.086652786,0.016118852,2.374635e-05,0.010952261,0.93059438,-87.606133
63.799999,0.0080300961,0.90334433,0.61267823,0.60018587,0.086838573,0.015784604,2.3728386e-05,0.010730415,0.93012053,-87.609985
63.900002,0.0080140661,0.90420938,0.61404085,0.60043275,0.087024339,0.0154582,2.3711251e-05,0.010513263,0.92964613,-87.613655
64.0,0.0079980679,0.90506196,0.61537427,0.60067952,0.087210074,0.015139461,2.3694922e-05,0.010300707,0.9291712,-87.617157
64.099998,0.0079821013,0.90590227,0.61667901,0.60092616,0.08739578,0.014828211,2.3679371e-05,0.010092651,0.9286958,-87.620491
64.199997,0.0079661654,0.90673059,0.61795557,0.60117263,0.087581456,0.014524278,2.3664574e-05,0.0098890038,0.92821997,-87.623665
64.300003,0.0079502612,0.90754694,0.61920446,0.60141897,0.087767102,0.014227494,2.3650506e-05,0.0096896701,0.92774355,-87.626678
64.400002,0.0079343887,0.9083516,0.62042618,0.60166514,0.087952711,0.013937694,2.3637142e-05,0.0094945617,0.92726672,-87.629547
64.5,0.0079185469,0.90914464,0.62162125,0.60191119,0.08813829,0.013654716,2.3624463e-05,0.0093035894,0.9267894,-87.632263
64.599998,0.0079027368,0.90992624,0.6227901,0.60215706,0.088323839,0.013378405,2.3612443e-05,0.0091166664,0.92631161,-87.634842
64.699997,0.0078869574,0.91069663,0.62393326,0.60240281,0.088509358,0.013108605,2.3601064e-05,0.008933709,0.9258334,-87.637283
64.800003,0.0078712087,0.91145587,0.6250512,0.60264838,0.088694833,0.012845164,2.3590304e-05,0.0087546324,0.92535466,-87.639587
64.900002,0.0078554917,0.91220421,0.62614441,0.60289383,0.088880278,0.012587938,2.3580144e-05,0.0085793575,0.9248755,-87.641769
65.0,0.0078398064,0.91294175,0.6272133,0.60313904,0.089065693,0.01233678,2.3570561e-05,0.0084078033,0.92439586,-87.643822
65.099998,0.0078241508,0.91366863,0.62825841,0.60338414,0.089251071,0.012091551,2.3561543e-05,0.0082398914,0.9239158,-87.645752
65.199997,0.007808527,0.91438502,0.62928009,0.60362905,0.089436412,0.011852113,2.3553066e-05,0.0080755455,0.92343527,-87.64756
65.300003,0.0077929338,0.91509104,0.63027889,0.60387385,0.089621715,0.01161833,2.3545115e-05,0.0079146903,0.92295426,-87.649261
65.400002,0.0077773719,0.91578686,0.63125515,0.60411841,0.089806981,0.011390072,2.3537674e-05,0.0077572539,0.92247289,-87.650848
65.5,0.0077618402,0.91647261,0.63220942,0.60436279,0.08999221,0.01116721,2.3530725e-05,0.0076031629,0.92199105,-87.652336
65.599998,0.0077463393,0.91714841,0.63314205,0.60460699,0.090177402,0.010949617,2.3524255e-05,0.0074523473,0.92150873,-87.653709
65.699997,0.0077308696,0.91781449,0.63405347,0.60485101,0.090362556,0.010737171,2.3518245e-05,0.0073047383,0.92102599,-87.654991
65.800003,0.0077154301,0.91847086,0.63494408,0.60509491,0.090547666,0.010529753,2.3512684e-05,0.0071602678,0.92054284,-87.656174
65.900002,0.0077000209,0.91911775,0.63581431,0.60533857,0.090732746,0.010327243,2.3507555e-05,0.0070188702,0.92005926,-87.657257
66.0,0.0076846429,0.91975522,0.63666457,0.60558206,0.090917781,0.010129529,2.3502846e-05,0.0068804808,0.91957527,-87.658249
66.099998,0.0076692952,0.92038345,0.63749528,0.6058253,0.091102779,0.0099364966,2.3498542e-05,0.0067450358,0.91909087,-87.659157
66.199997,0.0076539777,0.92100257,0.63830674,0.60606843,0.091287732,0.009748037,2.3494631e-05,0.0066124727,0.91860598,-87.659981
66.300003,0.0076386905,0.92161268,0.63909942,0.60631132,0.091472648,0.009564044,2.34911e-05,0.0064827311,0.91812068,-87.660721
66.400002,0.0076234341,0.92221391,0.63987362,0.60655403,0.091657527,0.0093844114,2.3487939e-05,0.0063557518,0.91763502,-87.661377
66.5,0.0076082079,0.92280644,0.64062983,0.6067965,0.091842361,0.0092090378,2.3485134e-05,0.0062314752,0.91714889,-87.661957
66.599998,0.0075930115,0.92339033,0.64136827,0.60703886,0.092027158,0.0090378234,2.3482675e-05,0.0061098454,0.9166624,-87.66246
66.699997,0.0075778458,0.92396569,0.64208937,0.60728097,0.09221191,0.0088706696,2.3480548e-05,0.005990806,0.91617543,-87.662895
66.800003,0.00756271,0.92453271,0.64279354,0.60752285,0.092396617,0.0087074824,2.3478748e-05,0.0058743022,0.9156881,-87.663254
66.900002,0.0075476039,0.92509145,0.64348102,0.60776454,0.092581287,0.0085481675,2.3477261e-05,0.0057602799,0.91520029,-87.663551
67.0,0.0075325281,0.92564201,0.64415216,0.60800606,0.092765905,0.0083926339,2.3476077e-05,0.0056486875,0.91471213,-87.663773
67.099998,0.0075174826,0.92618454,0.6448074,0.6082474,0.092950493,0.0082407938,2.347519e-05,0.0055394727,0.91422355,-87.663933
67.199997,0.0075024669,0.92671919,0.64544696,0.60848844,0.093135029,0.0080925589,2.3474586e-05,0.0054325853,0.91373456,-87.664032
67.300003,0.0074874805,0.92724597,0.6460712,0.60872936,0.093319528,0.0079478454,2.3474258e-05,0.0053279763,0.91324514,-87.664078
67.400002,0.0074725244,0.92776513,0.64668041,0.60896999,0.093503982,0.0078065693,2.3474198e-05,0.0052255974,0.91275531,-87.664055
67.5,0.0074575981,0.9282766,0.64727497,0.60921049,0.093688384,0.0076686507,2.3474398e-05,0.0051254011,0.91226512,-87.663979
67.599998,0.0074427011,0.92878067,0.6478551,0.6094507,0.093872748,0.0075340094,2.347485e-05,0.0050273412,0.91177446,-87.663849
67.699997,0.007427834,0.9292773,0.64842117,0.60969079,0.094057076,0.0074025691,2.3475544e-05,0.0049313726,0.91128343,-87.663666
67.800003,0.0074129966,0.92976671,0.64897346,0.60993057,0.094241351,0.0072742538,2.3476474e-05,0.0048374506,0.91079199,-87.663429
67.900002,0.0073981886,0.93024892,0.64951223,0.61017019,0.094425581,0.0071489899,2.3477633e-05,0.0047455318,0.91030014,-87.663139
68.0,0.0073834099,0.93072402,0.65003777,0.61040956,0.094609767,0.0070267054,2.3479011e-05,0.004655574,0.90980792,-87.662811
68.099998,0.0073686605,0.93119216,0.65055031,0.61064875,0.094793908,0.0069073294,2.3480607e-05,0.0045675351,0.90931523,-87.66243
68.199997,0.007353941,0.93165344,0.65105021,0.61088771,0.094978005,0.006790794,2.3482409e-05,0.0044813748,0.90882218,-87.662003
68.300003,0.0073392503,0.93210799,0.65153772,0.61112648,0.095162056,0.006677032,2.3484414e-05,0.0043970533,0.90832871,-87.66153
68.400002,0.0073245894,0.93255579,0.65201306,0.61136496,0.095346063,0.0065659774,2.3486613e-05,0.0043145311,0.90783489,-87.661018
68.5,0.0073099574,0.93299705,0.65247655,0.61160326,0.095530026,0.0064575663,2.3489001e-05,0.0042337701,0.90734059,-87.660461
68.599998,0.0072953543,0.93343174,0.65292835,0.61184138,0.095713936,0.0063517364,2.3491575e-05,0.0041547329,0.90684593,-87.659874
68.699997,0.0072807805,0.93386012,0.65336883,0.6120792,0.095897809,0.0062484266,2.3494325e-05,0.0040773829,0.90635085,-87.659241
68.800003,0.007266236,0.93428212,0.6537981,0.61231685,0.096081629,0.006147577,2.3497249e-05,0.0040016845,0.90585536,-87.658569
68.900002,0.0072517204,0.93469793,0.65421647,0.61255425,0.096265405,0.0060491301,2.3500341e-05,0.0039276024,0.90535945,-87.65786
69.0,0.0072372332,0.93510759,0.65462416,0.61279148,0.096449137,0.0059530283,2.3503593e-05,0.0038551018,0.90486318,-87.65712
69.099998,0.0072227754,0.93551123,0.65502143,0.61302841,0.096632816,0.0058592162,2.3507004e-05,0.0037841497,0.90436643,-87.656342
69.199997,0.0072083464,0.93590885,0.65540844,0.61326516,0.096816458,0.0057676402,2.3510569e-05,0.003714713,0.90386933,-87.655533
69.300003,0.0071939458,0.93630064,0.6557855,0.61350167,0.097000048,0.0056782467,2.351428e-05,0.0036467593,0.90337181,-87.654686
69.400002,0.0071795741,0.93668664,0.65615273,0.613738,0.097183585,0.0055909841,2.3518136e-05,0.0035802571,0.90287393,-87.653816
69.5,0.0071652313,0.93706691,0.65651041,0.61397403,0.097367086,0.0055058021,2.3522132e-05,0.0035151755,0.90237558,-87.652908
69.599998,0.0071509168,0.93744153,0.65685868,0.61420989,0.097550534,0.0054226518,2.3526263e-05,0.0034514845,0.90187687,-87.651978
69.699997,0.0071366308,0.93781066,0.65719777,0.61444551,0.097733937,0.0053414837,2.3530525e-05,0.0033891543,0.90137768,-87.651016
69.800003,0.0071223737,0.93817425,0.65752792,0.61468089,0.097917289,0.0052622524,2.3534916e-05,0.0033281562,0.90087813,-87.650024
69.900002,0.0071081445,0.93853247,0.65784931,0.61491609,0.098100595,0.0051849112,2.3539431e-05,0.0032684614,0.90037817,-87.64901
70.0,0.0070939441,0.93888539,0.65816212,0.61515099,0.098283857,0.0051094154,2.3544066e-05,0.0032100424,0.89987779,-87.647964
70.099998,0.0070797717,0.93923301,0.65846646,0.61538571,0.098467067,0.0050357208,2.3548817e-05,0.0031528722,0.89937699,-87.646896
70.199997,0.0070656277,0.93957549,0.65876263,0.6156202,0.098650232,0.0049637854,2.3553683e-05,0.0030969239,0.89887583,-87.645805
70.300003,0.0070515117,0.93991292,0.65905076,0.61585444,0.098833345,0.0048935674,2.3558658e-05,0.0030421717,0.8983742,-87.644684
70.400002,0.0070374245,0.94024527,0.65933102,0.61608845,0.099016413,0.0048250258,2.356374e-05,0.0029885902,0.89787215,-87.643547
70.5,0.0070233648,0.94057274,0.6596036,0.61632222,0.099199437,0.004758121,2.3568928e-05,0.0029361541,0.89736974,-87.642387
70.599998,0.0070093335,0.94089526,0.6598686,0.61655575,0.099382408,0.0046928138,2.3574215e-05,0.0028848394,0.89686686,-87.641205
70.699997,0.0069953296,0.94121301,0.66012627,0.6167891,0.099565335,0.0046290667,2.3579601e-05,0.002834622,0.89636362,-87.639999
70.800003,0.0069813542,0.941526,0.66037679,0.61702222,0.099748209,0.0045668427,2.3585084e-05,0.0027854787,0.8958599,-87.638771
70.900002,0.0069674067,0.94183427,0.66062021,0.61725509,0.099931031,0.0045061051,2.3590661e-05,0.0027373866,0.89535582,-87.637527
71.0,0.0069534867,0.94213796,0.66085672,0.61748773,0.10011382,0.0044468194,2.3596327e-05,0.0026903232,0.89485127,-87.636261
71.099998,0.0069395946,0.94243717,0.66108656,0.61772013,0.10029654,0.0043889508,2.3602081e-05,0.0026442665,0.89434636,-87.634979
71.199997,0.0069257305,0.9427318,0.66130978,0.61795229,0.10047922,0.0043324651,2.360792e-05,0.0025991951,0.89384097,-87.633675
71.300003,0.0069118938,0.94302207,0.66152656,0.61818421,0.10066186,0.0042773304,2.3613844e-05,0.0025550881,0.89333516,-87.632355
71.400002,0.0068980847,0.943308,0.66173702,0.61841595,0.10084444,0.0042235143,2.3619848e-05,0.0025119251,0.89282894,-87.63102
71.5,0.0068843034,0.94358963,0.66194129,0.6186474,0.10102698,0.0041709854,2.3625931e-05,0.0024696856,0.8923223,-87.629662
71.599998,0.0068705492,0.94386703,0.66213959,0.61887866,0.10120947,0.0041197133,2.3632092e-05,0.0024283503,0.89181525,-87.628288
71.699997,0.0068568229,0.94414026,0.66233194,0.61910969,0.1013919,0.0040696678,2.3638328e-05,0.0023878997,0.89130777,-87.626907
71.800003,0.0068431236,0.94440937,0.66251856,0.61934048,0.10157429,0.0040208204,2.3644636e-05,0.002348315,0.89079988,-87.625504
71.900002,0.0068294518,0.94467443,0.66269952,0.61957103,0.10175664,0.0039731418,2.3651017e-05,0.0023095778,0.89029151,-87.624084
72.0,0.0068158074,0.94493556,0.66287494,0.61980134,0.10193893,0.003926605,2.3657465e-05,0.0022716701,0.88978273,-87.62265
72.099998,0.0068021901,0.94519269,0.66304499,0.62003142,0.10212117,0.0038811825,2.3663983e-05,0.0022345739,0.88927352,-87.621208
72.199997,0.0067886002,0.94544595,0.6632098,0.62026131,0.10230336,0.0038368481,2.3670565e-05,0.0021982724,0.8887639,-87.619743
72.300003,0.0067750374,0.9456954,0.66336942,0.62049091,0.10248551,0.0037935758,2.3677214e-05,0.0021627482,0.88825387,-87.618271
72.400002,0.0067615015,0.94594103,0.66352397,0.62072033,0.10266761,0.0037513403,2.3683924e-05,0.002127985,0.88774335,-87.616783
72.5,0.0067479927,0.94618303,0.66367358,0.62094945,0.10284965,0.003710117,2.3690696e-05,0.0020939666,0.88723242,-87.615288
72.599998,0.0067345109,0.94642133,0.66381842,0.62117839,0.10303165,0.0036698822,2.3697528e-05,0.0020606769,0.88672101,-87.61377
72.699997,0.0067210556,0.94665599,0.66395849,0.62140709,0.10321359,0.0036306118,2.3704419e-05,0.0020281007,0.88620925,-87.612244
72.800003,0.0067076278,0.94688714,0.66409397,0.62163556,0.10339549,0.0035922835,2.3711365e-05,0.0019962224,0.88569701,-87.61071
72.900002,0.0066942265,0.94711477,0.66422492,0.62186378,0.10357734,0.0035548748,2.371837e-05,0.0019650273,0.88518429,-87.609161
73.0,0.0066808518,0.94733894,0.66435146,0.62209177,0.10375914,0.0035183635,2.3725428e-05,0.0019345011,0.88467115,-87.607597
73.099998,0.0066675041,0.94755965,0.66447371,0.62231958,0.10394089,0.0034827287,2.373254e-05,0.0019046292,0.8841576,-87.606026
73.199997,0.0066541829,0.94777709,0.66459173,0.62254709,0.10412259,0.0034479494,2.3739703e-05,0.0018753977,0.88364357,-87.604446
73.300003,0.0066408883,0.94799113,0.66470563,0.62277436,0.10430424,0.0034140053,2.3746919e-05,0.0018467931,0.88312912,-87.602852
73.400002,0.0066276207,0.94820195,0.66481543,0.62300146,0.10448584,0.0033808767,2.3754184e-05,0.0018188019,0.8826142,-87.60125
73.5,0.0066143791,0.94840956,0.66492134,0.62322831,0.1046674,0.003348544,2.3761499e-05,0.0017914111,0.88209885,-87.599632
73.599998,0.0066011641,0.948614,0.66502339,0.62345487,0.1048489,0.0033169885,2.3768862e-05,0.0017646078,0.88158303,-87.598015
73.699997,0.0065879752,0.94881535,0.66512167,0.62368125,0.10503035,0.0032861917,2.3776271e-05,0.0017383797,0.8810668,-87.596375
73.800003,0.0065748128,0.94901359,0.66521627,0.62390739,0.10521175,0.0032561354,2.3783727e-05,0.0017127143,0.88055009,-87.594734
73.900002,0.006561677,0.94920874,0.66530722,0.62413329,0.1053931,0.0032268025,2.3791228e-05,0.0016875998,0.88003296,-87.593086
74.0,0.0065485672,0.94940096,0.66539466,0.62435895,0.10557441,0.0031981752,2.3798773e-05,0.0016630243,0.87951535,-87.591423
74.099998,0.0065354835,0.94959021,0.66547865,0.62458444,0.10575566,0.0031702372,2.3806362e-05,0.0016389765,0.87899727,-87.589752
74.199997,0.0065224259,0.94977653,0.66555929,0.62480962,0.10593686,0.0031429718,2.3813995e-05,0.0016154449,0.87847877,-87.588074
74.300003,0.0065093944,0.94996005,0.6656366,0.62503457,0.10611802,0.0031163634,2.3821669e-05,0.0015924186,0.87795979,-87.586388
74.400002,0.0064963889,0.95014066,0.66571069,0.62525934,0.10629912,0.0030903961,2.3829383e-05,0.001569887,0.87744033,-87.584686
74.5,0.0064834096,0.95031857,0.66578162,0.62548387,0.10648017,0.003065055,2.3837139e-05,0.0015478394,0.8769204,-87.582985
74.599998,0.0064704563,0.95049369,0.66584945,0.62570816,0.10666118,0.0030403249,2.3844936e-05,0.0015262655,0.87640005,-87.581276
74.699997,0.0064575286,0.95066607,0.66591424,0.62593216,0.10684213,0.0030161915,2.385277e-05,0.0015051551,0.87587923,-87.579552
74.800003,0.006444627,0.95083582,0.66597611,0.62615603,0.10702304,0.0029926405,2.3860643e-05,0.0014844986,0.87535799,-87.577827
74.900002,0.006431751,0.95100296,0.66603512,0.62637961,0.10720389,0.0029696582,2.3868555e-05,0.0014642861,0.87483621,-87.576088
75.0,0.0064189006,0.95116746,0.66609126,0.62660295,0.1073847,0.0029472313,2.3876504e-05,0.0014445082,0.87431401,-87.574348
75.099998,0.0064060758,0.95132947,0.66614467,0.62682605,0.10756545,0.0029253461,2.388449e-05,0.0014251557,0.87379134,-87.572594
75.199997,0.0063932766,0.95148891,0.66619539,0.62704897,0.10774615,0.0029039902,2.3892511e-05,0.0014062194,0.87326819,-87.570839
75.300003,0.0063805031,0.95164591,0.66624343,0.62727159,0.10792681,0.0028831509,2.3900568e-05,0.0013876905,0.87274456,-87.569069
75.400002,0.0063677551,0.95180041,0.66628891,0.62749404,0.10810741,0.002862816,2.3908662e-05,0.0013695605,0.87222046,-87.567299
75.5,0.0063550328,0.95195252,0.66633183,0.62771624,0.10828797,0.0028429732,2.3916789e-05,0.0013518205,0.87169594,-87.565521
75.599998,0.0063423356,0.9521023,0.6663723,0.62793821,0.10846847,0.0028236113,2.3924951e-05,0.0013344627,0.87117088,-87.563736
75.699997,0.006329664,0.95224971,0.66641033,0.62815994,0.10864893,0.0028047187,2.3933146e-05,0.0013174785,0.87064534,-87.561943
75.800003,0.0063170176,0.95239478,0.66644603,0.62838143,0.10882933,0.0027862841,2.3941375e-05,0.0013008601,0.87011939,-87.560143
75.900002,0.0063043963,0.9525376,0.66647941,0.62860274,0.10900968,0.0027682967,2.3949638e-05,0.0012845999,0.86959291,-87.558334
76.0,0.0062918006,0.9526782,0.66651052,0.62882376,0.10918999,0.0027507464,2.3957933e-05,0.00126869,0.86906594,-87.556526
76.099998,0.0062792297,0.95281655,0.66653943,0.62904459,0.10937024,0.0027336222,2.396626e-05,0.001253123,0.86853856,-87.55471
76.199997,0.0062666843,0.95295274,0.66656613,0.62926513,0.10955044,0.0027169143,2.3974619e-05,0.0012378917,0.86801064,-87.552879
76.300003,0.0062541636,0.95308679,0.66659075,0.62948549,0.10973059,0.0027006126,2.398301e-05,0.0012229889,0.86748224,-87.551048
76.400002,0.006241668,0.9532187,0.66661328,0.62970561,0.1099107,0.0026847078,2.3991432e-05,0.0012084076,0.86695337,-87.549217
76.5,0.0062291971,0.95334852,0.66663384,0.62992555,0.11009075,0.0026691903,2.3999884e-05,0.001194141,0.86642402,-87.547371
76.599998,0.0062167514,0.95347631,0.66665232,0.63014519,0.11027075,0.0026540509,2.4008368e-05,0.0011801822,0.8658942,-87.545525
76.699997,0.0062043308,0.95360208,0.66666895,0.6303646,0.1104507,0.0026392806,2.4016881e-05,0.0011665249,0.86536384,-87.543663
76.800003,0.0061919345,0.95372581,0.66668361,0.63058382,0.1106306,0.002624871,2.4025425e-05,0.0011531626,0.86483306,-87.541809
76.900002,0.0061795632,0.95384759,0.66669649,0.63080281,0.11081045,0.0026108131,2.4034e-05,0.001140089,0.86430174,-87.53994
77.0,0.0061672167,0.95396739,0.66670746,0.63102156,0.11099026,0.0025970989,2.4042602e-05,0.0011272979,0.86376995,-87.538063
77.099998,0.0061548948,0.95408535,0.66671669,0.63124007,0.11117,0.00258372,2.4051235e-05,0.0011147833,0.86323762,-87.536186
77.199997,0.0061425976,0.9542014,0.66672421,0.63145834,0.1113497,0.0025706687,2.4059897e-05,0.0011025395,0.86270487,-87.534302
77.300003,0.0061303247,0.95431554,0.66672999,0.63167638,0.11152935,0.0025579371,2.4068588e-05,0.0010905605,0.86217159,-87.532417
77.400002,0.0061180769,0.9544279,0.66673416,0.63189423,0.11170895,0.0025455176,2.4077306e-05,0.0010788407,0.86163777,-87.530518
77.5,0.0061058528,0.95453846,0.6667366,0.63211185,0.1118885,0.002533403,2.4086054e-05,0.0010673747,0.86110353,-87.528618
77.599998,0.0060936534,0.95464718,0.66673756,0.63232917,0.112068,0.0025215859,2.409483e-05,0.0010561569,0.86056876,-87.526718
77.699997,0.0060814787,0.95475423,0.66673684,0.63254631,0.11224744,0.0025100594,2.4103634e-05,0.0010451823,0.86003351,-87.524803
77.800003,0.0060693282,0.9548595,0.6667347,0.63276327,0.11242684,0.0024988165,2.4112467e-05,0.0010344456,0.85949773,-87.522888
77.900002,0.0060572019,0.95496303,0.666731,0.63297993,0.11260619,0.0024878506,2.4121327e-05,0.0010239417,0.85896146,-87.520966
78.0,0.0060450993,0.95506495,0.66672581,0.63319641,0.11278549,0.0024771551,2.4130215e-05,0.0010136656,0.85842466,-87.519035
78.099998,0.0060330215,0.95516515,0.66671926,0.6334126,0.11296473,0.0024667233,2.413913e-05,0.0010036125,0.85788739,-87.517105
78.199997,0.0060209678,0.95526373,0.66671127,0.63362861,0.11314393,0.0024565496,2.4148072e-05,0.00099377776,0.85734963,-87.515167
78.300003,0.006008938,0.95536077,0.66670191,0.63384438,0.11332307,0.0024466275,2.4157041e-05,0.00098415662,0.85681134,-87.513229
78.400002,0.0059969323,0.95545614,0.66669118,0.63405997,0.11350217,0.0024369508,2.416604e-05,0.00097474456,0.85627258,-87.511276
78.5,0.0059849508,0.95554996,0.66667914,0.63427526,0.11368121,0.0024275144,2.4175064e-05,0.00096553715,0.85573328,-87.509323
78.599998,0.0059729926,0.95564228,0.66666585,0.63449037,0.1138602,0.002418312,2.4184113e-05,0.00095653004,0.85519344,-87.50737
78.699997,0.0059610591,0.95573306,0.66665125,0.63470519,0.11403915,0.0024093385,2.4193192e-05,0.00094771897,0.85465312,-87.505402
78.800003,0.0059491489,0.95582229,0.66663545,0.63491982,0.11421803,0.002400588,2.4202296e-05,0.00093909976,0.85411227,-87.503441
78.900002,0.0059372624,0.95591009,0.66661841,0.63513428,0.11439688,0.0023920557,2.4211427e-05,0.00093066832,0.85357094,-87.501465
79.0,0.0059254002,0.95599645,0.66660017,0.63534844,0.11457567,0.0023837362,2.4220586e-05,0.00092242064,0.85302907,-87.499489
79.099998,0.0059135612,0.95608133,0.6665808,0.63556242,0.11475441,0.0023756246,2.422977e-05,0.00091435289,0.85248673,-87.497505
79.199997,0.005901746,0.95616484,0.66656029,0.63577616,0.1149331,0.002367716,2.4238981e-05,0.00090646121,0.85194379,-87.495514
79.300003,0.0058899545,0.95624697,0.66653866,0.63598967,0.11511174,0.0023600054,2.4248218e-05,0.00089874183,0.85140038,-87.493523
79.400002,0.0058781863,0.95632768,0.66651595,0.63620293,0.11529033,0.0023524885,2.4257482e-05,0.00089119113,0.85085648,-87.491524
79.5,0.0058664419,0.95640701,0.6664921,0.63641596,0.11546887,0.0023451603,2.4266774e-05,0.00088380551,0.85031205,-87.489525
79.599998,0.0058547212,0.95648503,0.66646731,0.63662881,0.11564735,0.0023380166,2.4276089e-05,0.00087658147,0.84976709,-87.487518
79.699997,0.0058430233,0.9565618,0.66644138,0.63684142,0.11582579,0.0023310531,2.4285431e-05,0.00086951558,0.84922159,-87.485504
79.800003,0.0058313492,0.9566372,0.66641456,0.63705379,0.11600418,0.0023242654,2.4294801e-05,0.00086260441,0.84867555,-87.483482
79.900002,0.0058196983,0.95671135,0.66638666,0.63726592,0.11618251,0.0023176493,2.4304196e-05,0.00085584482,0.84812903,-87.481461
80.0,0.0058080708,0.95678419,0.66635782,0.63747787,0.11636079,0.0023112011,2.4313616e-05,0.00084923342,0.84758198,-87.479439
80.099998,0.005796466,0.95685583,0.66632807,0.63768953,0.11653903,0.0023049163,2.4323064e-05,0.00084276719,0.84703439,-87.477402
80.199997,0.005784885,0.95692623,0.66629732,0.63790101,0.11671721,0.0022987917,2.4332538e-05,0.00083644304,0.84648627,-87.475365
80.300003,0.0057733268,0.95699543,0.66626573,0.63811231,0.11689534,0.002292823,2.4342036e-05,0.00083025789,0.84593767,-87.473328
80.400002,0.005761792,0.95706344,0.66623318,0.63832331,0.11707342,0.0022870067,2.4351562e-05,0.00082420884,0.84538853,-87.471283
80.5,0.0057502799,0.95713025,0.6661998,0.63853413,0.11725146,0.0022813394,2.4361114e-05,0.00081829296,0.8448388,-87.469231
80.599998,0.0057387911,0.95719594,0.66616559,0.63874471,0.11742944,0.0022758173,2.4370693e-05,0.00081250747,0.84428859,-87.467171
80.699997,0.0057273251,0.95726049,0.66613048,0.63895506,0.11760736,0.0022704371,2.4380297e-05,0.00080684962,0.84373784,-87.465111
80.800003,0.0057158819,0.95732391,0.66609454,0.63916516,0.11778525,0.0022651956,2.4389927e-05,0.00080131658,0.84318656,-87.463051
80.900002,0.0057044616,0.9573862,0.66605783,0.63937509,0.11796307,0.0022600892,2.4399582e-05,0.00079590589,0.84263474,-87.460976
81.0,0.0056930641,0.95744741,0.66602027,0.63958478,0.11814085,0.0022551152,2.4409264e-05,0.00079061481,0.84208238,-87.4589
81.099998,0.0056816894,0.95750755,0.66598201,0.63979423,0.11831857,0.00225027,2.4418974e-05,0.00078544079,0.84152949,-87.456825
81.199997,0.0056703375,0.95756662,0.66594291,0.64000344,0.11849625,0.002245551,2.4428708e-05,0.0007803815,0.84097606,-87.454742
81.300003,0.0056590084,0.95762461,0.66590309,0.64021248,0.11867388,0.0022409549,2.443847e-05,0.00077543437,0.84042209,-87.452652
81.400002,0.0056477017,0.9576816,0.66586256,0.64042127,0.11885145,0.002236479,2.4448256e-05,0.00077059708,0.83986759,-87.450554
81.5,0.0056364178,0.95773757,0.66582131,0.64062983,0.11902897,0.0022321206,2.445807e-05,0.0007658673,0.83931255,-87.448456
81.599998,0.0056251562,0.95779252,0.66577929,0.64083815,0.11920644,0.0022278766,2.446791e-05,0.0007612427,0.83875698,-87.44635
81.699997,0.0056139175,0.95784652,0.66573662,0.64104629,0.11938386,0.0022237445,2.4477775e-05,0.00075672113,0.83820087,-87.444244
81.800003,0.0056027006,0.95789951,0.66569322,0.64125419,0.11956123,0.0022197217,2.4487668e-05,0.00075230037,0.83764422,-87.442131
81.900002,0.0055915066,0.95795155,0.66564924,0.64146185,0.11973855,0.0022158055,2.4497587e-05,0.00074797828,0.83708704,-87.440018
82.0,0.0055803349,0.95800263,0.66560453,0.64166933,0.11991582,0.0022119938,2.4507532e-05,0.00074375281,0.83652925,-87.437889
82.099998,0.0055691856,0.95805275,0.66555917,0.64187652,0.12009304,0.0022082836,2.4517503e-05,0.00073962187,0.835971,-87.435768
82.199997,0.0055580586,0.95810199,0.66551316,0.64208359,0.12027021,0.0022046729,2.4527502e-05,0.00073558348,0.83541214,-87.433632
82.300003,0.0055469535,0.95815033,0.66546655,0.64229035,0.12044732,0.0022011593,2.4537527e-05,0.00073163566,0.83485276,-87.431496
82.400002,0.0055358708,0.95819777,0.66541934,0.64249688,0.12062439,0.0021977404,2.4547579e-05,0.00072777655,0.83429283,-87.429352
82.5,0.0055248104,0.95824432,0.66537154,0.64270324,0.1208014,0.0021944141,2.4557656e-05,0.00072400417,0.83373237,-87.427208
82.599998,0.0055137719,0.95828998,0.66532314,0.64290941,0.12097836,0.0021911783,2.4567762e-05,0.00072031678,0.83317137,-87.425056
82.699997,0.0055027553,0.9583348,0.66527408,0.64311528,0.12115527,0.0021880306,2.4577892e-05,0.00071671256,0.83260977,-87.422897
82.800003,0.005491761,0.95837879,0.66522455,0.64332098,0.12133213,0.0021849694,2.4588051e-05,0.00071318977,0.8320477,-87.420738
