Time,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y,k1,k_1,k2,k3,k_3,k4,k5,k_5,k6,k7,k_7,k8,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,h7,h_7,h8,h9,h_9,cell,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000012,reaction_0000013,reaction_0000014,reaction_0000015,reaction_0000017,reaction_0000019
2.65,509.3473785688585,21.9950047833371,2.897081678264916,0.033972734255268235,6.4179355961860045,7.855502168529781,2.385811253600965,0.046736968173988265,7.926159229124349,163.22335695291457,0.006172275385484929,1.1733143388508274,0.19567113124177538,0.13930565340415008,36.22534845605929,54.40468597652874,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418634129581182,8.560251967454297,1.1432518498305506,0.016700678775206756,0.2245766341407318,1.3057868556233165,0.04622944996598521,0.02103163567829472,0.005837004557106622,0.0005678493354646135,-0.03190918281840405,0.06965282670207504,0.08827466065602935,0.5514577392598888,-1.2859174133497917,0.5545037388724479,0.4145330503252955
2.66,509.2523716344353,22.06361172107659,2.9084724592298676,0.034292466833006345,6.418645488286457,7.840102793288287,2.3970770366243803,0.04698899838773005,7.924751479188036,163.2125369975133,0.006225124513610982,1.1733544573637626,0.19599653131291647,0.1394927021571114,36.238851469951264,54.40597692141309,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418800708764696,8.55873159752308,1.1433855090954315,0.016779539256370664,0.22298488201403188,1.3057002959801065,0.04635326975347599,0.021145049274478522,0.005873416411667972,0.0005727114552522103,-0.03203069920518495,0.0697463510785557,0.08853452836099002,0.5514765949609685,-1.2753088090579947,0.5564553814806452,0.43017307458615583
2.67,509.15763931633904,22.132182672091293,2.9198573074854313,0.03461375749706783,6.419352944009521,7.824940109403351,2.4083433408874444,0.0472411311812632,7.923360427328303,163.20170215659337,0.006278289788756402,1.1734139096344969,0.1963232041666208,0.13968141714878418,36.252250094788316,54.40711297506972,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418952527223093,8.557229261514568,1.1435139589486991,0.016858403386212112,0.22142738892057423,1.305613617252747,0.04647684183320839,0.02125850903156844,0.005909986283162114,0.000577602660565589,-0.03215388142415146,0.06984070857439209,0.08879566844198808,0.5515045375282135,-1.2648473291333064,0.5584161293603931,0.445565355497779
2.68,509.0631775115572,22.200717777361117,2.9312361955092703,0.034936605158670794,6.420057997258707,7.81001009232765,2.4196101148234277,0.04749336363661503,7.921985750238993,163.19085277404216,0.006331772496311603,1.1734926932527405,0.19665116643293226,0.13987180249413123,36.26554579417242,54.40809667882387,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419089869226017,8.555744610258113,1.143637277962342,0.016937270803763994,0.21990342060792045,1.3055268221923373,0.046600168257552345,0.021372013636476762,0.005946713253328228,0.0005825230696606675,-0.03227867626630279,0.06993590124706561,0.08905804020510383,0.551541565828788,-1.2545304710985805,0.5603856057283414,0.4607141378395836
2.69,508.9689821971195,22.269217177415374,2.9426090968533574,0.03526100871990166,6.4207606810134115,7.7953087990947525,2.430877307737719,0.0477456928709414,7.920627131955634,163.1799891864222,0.006385573911455243,1.173590801273014,0.1969804341456973,0.14006386180400943,36.27874000350929,54.408930526261834,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419213011777767,8.554277302512086,1.1437555435047089,0.017016141154164034,0.21841225091179695,1.3054399134913777,0.046723251072400725,0.02148556179192363,0.005983596407809037,0.0005874727998538824,-0.03240503170427511,0.07003193090200471,0.08932160404596298,0.5515876765983165,-1.2443557836244583,0.5623634448475667,0.47562357997914706
2.7,508.87504943009753,22.337681012332812,2.953975986143971,0.03558696707371535,6.421461027328923,7.7808323683191105,2.44214486980783,0.04799811603652684,7.919284263855442,163.16911172297117,0.006439695299154237,1.1737082222146467,0.19731102274256504,0.14025759818517003,36.291834130008354,54.40961696323105,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419322224621812,8.552827004963877,1.1438688317321808,0.01709501408865481,0.2169531618013707,1.3053528937837693,0.04684609231691834,0.021599152216437077,0.00602063483923195,0.0005924519675221898,-0.03253289693969871,0.07012879909258501,0.08958632149709372,0.551642864440884,-1.2343208664585412,0.5643492923248166,0.4902977539881057
2.71,508.78137534760526,22.406109421741583,2.9653368390816985,0.03591447910393511,6.422159067336414,7.766577020196072,2.45341275208339,0.04825063032078444,7.917956844657318,163.158220705602,0.006494137914163742,1.1738449400617776,0.19764294706498725,0.1404530142402583,36.30482955268276,54.41015838784002,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419417770245257,8.551393392229903,1.1439772175808494,0.01717388926458373,0.21552544342375768,1.305265765644816,0.04696869402329171,0.021712783644353,0.006057827650378307,0.0005974606881030642,-0.03266222245054051,0.07022650712012915,0.08985215527526946,0.5517071218290355,-1.2244233703555922,0.5663428054071913,0.5047406457563701
2.72,508.6879563649796,22.474502545643833,2.976691635025084,0.0362435436409321,6.422854826756678,7.752539262532691,2.464680907957951,0.048503232972824814,7.916644600615526,163.14731643169694,0.006548903012778248,1.1740009182284825,0.19797622003655138,0.1406501105370939,36.31772755189323,54.41055703375922,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419499878643471,8.549976168664768,1.1440807708981429,0.01725276635570566,0.21412836089305642,1.3051785314535755,0.04709105820611062,0.021826454837771167,0.006095174266255694,0.0006024990771755989,-0.03279296769329457,0.07032505526854695,0.09011907719275206,0.5517804315673868,-1.2146611200439055,0.5683437156814648,0.518955947351655
2.73,508.5947880763506,22.542860519841348,2.988040342657542,0.03657415970749846,6.423548350788217,7.738714747768784,2.475949285004006,0.04875592115606233,7.915347173493019,163.1363992695586,0.006603991787641164,1.1741761885140167,0.1983108599950749,0.14084889410050988,36.330529700211464,54.410815617622546,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419568887343608,8.54857494737246,1.1441795778528867,0.017331644995028043,0.21276133880763837,1.305091194156469,0.04721318691977026,0.02194016452022805,0.006132672722563947,0.0006075672444629871,-0.03292505867144521,0.07042444705025494,0.09038702456601022,0.5518628086015879,-1.205031431619088,0.5703514831038925,0.5329482096425284
2.74,508.5018671115372,22.61118348366145,2.9993829441954047,0.036906326103576866,6.424239662072191,7.725100203425361,2.487217838763334,0.04900869219715753,7.914064309770275,163.12546949719697,0.006659405477848967,1.174370700860758,0.1986468783089741,0.141049364069956,36.34323720226653,54.41093624559061,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419625004908227,8.547189454551898,1.1442737047899043,0.017410524871343338,0.21142364958802773,1.3050037559775758,0.04733508216205737,0.02205391148872089,0.006170322550220127,0.0006126653039621049,-0.03305845961457071,0.070524682034978,0.09065597385358881,0.5519542294045562,-1.1955322653771425,0.5723658804324545,0.5467208956647651
2.75,508.409189809805,22.679471574438942,3.0107194180979207,0.037240041702857135,6.424928790714906,7.711692053329763,2.4984865228975877,0.049261543408216195,7.9127957255075865,163.11452741747163,0.0067151452903120344,1.174584430660865,0.19898428822196515,0.1412515219431995,36.355851366243186,54.41092119431075,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419668479857695,8.545819383548194,1.1443632240227397,0.017489405660283112,0.21011463618117432,1.3049162193397732,0.04745674594229262,0.02216769453369729,0.006208122724639622,0.0006177933667087072,-0.0331931218915483,0.07062576097159975,0.09092588817031394,0.5520546824106065,-1.1861614022887923,0.5743865764823253,0.5602777711905329
2.76,508.31675258721987,22.747724929044576,3.0220497438563783,0.03757530537062261,6.425615765971961,7.69848679951943,2.5097552919164605,0.04951447213603803,7.911541143776551,163.1035733261989,0.006771212421536751,1.1748173490336469,0.19932310240319004,0.14145536873894538,36.368373473282624,54.410772694600674,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419699553883992,8.544464435278677,1.1444482066850954,0.017568287043415225,0.20883365040654667,1.3048285866095912,0.047578180262337316,0.022281512461217116,0.006246072235727485,0.0006229515427813811,-0.033328998202503984,0.07072768436947269,0.09119673186674865,0.552164154045814,-1.1769166720417212,0.5764132518198404,0.5736225196629618
2.77,508.22455193526685,22.8159436838793,3.0333739019761063,0.03791211596405889,6.426300616279486,7.685481020806771,2.521024101167435,0.049767475761931655,7.910300294519407,163.09260751227166,0.0068276080575436415,1.1750694229372542,0.199663332956423,0.14166090500749862,36.380804777973225,54.410492932261334,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419718462030447,8.543124318080961,1.1445287227503549,0.017647168708172047,0.20758005322687723,1.3047408600981734,0.04769938711644415,0.022395364092869244,0.006284170088974359,0.000628139941294015,-0.03346604257005642,0.07083045250374931,0.0914684705189808,0.5522826287805095,-1.1677959521214736,0.5784455986052506,0.5867587437448547
2.78,508.13258441947,22.884127974868484,3.0446918739584774,0.03825047233256247,6.4269833692854,7.672671371344027,2.5322929068255307,0.05002055170152941,7.909072914408379,163.08163025777907,0.006884333373785513,1.1753406152803734,0.2000049914292765,0.14186813084142672,36.393146508841355,54.4100840488898,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419725432871338,8.54179874756105,1.1446048410514331,0.017726050347778716,0.20635321501811177,1.3046530420622326,0.047820368491118266,0.022509248265688234,0.006322415306504234,0.0006333586703882672,-0.03360421032957356,0.07093406542071336,0.09174107091742334,0.5524100891817755,-1.1587971668941952,0.5804833204290905,0.599689966864398
2.79,508.04084667801163,22.952277937456213,3.0560036422829113,0.038590373318049584,6.427664051880657,7.660054579188144,2.5435616658830518,0.050273697404602406,7.907858746705011,163.0706418381266,0.006941389535065617,1.1756308850339188,0.20034808882240768,0.14207704588622216,36.40539986884213,54.40954814269216,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419720688691331,8.540487446441412,1.1446766293009691,0.017804931661181363,0.20515251583682925,1.3045651347050127,0.04794112636498871,0.022623163832071084,0.006360806928072139,0.0006386078372260368,-0.033743458118440955,0.07103852294311108,0.09201450105462647,0.5525465159659418,-1.1499182866911544,0.582526132142186,0.6124196347579582
2.8,507.94933535053724,23.020393706151765,3.067309189434016,0.038931817769733736,6.428342689825057,7.6476273740676,2.554830335643085,0.05052691034465779,7.906657534456416,163.0596425297307,0.006998777693268589,1.175940192901054,0.2006926360923785,0.14228764990412918,36.41756605999374,54.408887309347875,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419704449054196,8.53919013721293,1.1447441543028019,0.017883812349501593,0.2039773053754459,1.3044771402378457,0.048061662681999094,0.022737109655096007,0.006399343895142631,0.0006438875477807101,-0.03388374112606832,0.07114382495206459,0.09228872731431764,0.5526918906634953,-1.1411572846733722,0.5845737377887434,0.624951188309522
2.81,507.8580470681013,23.088475414468288,3.0786084977649786,0.039274804546231876,6.429019307728128,7.635386477152615,2.566098873647607,0.050780188017484476,7.9054690195269215,163.0486326110798,0.0070564989870069246,1.176268502119348,0.20103864422218465,0.14249994285352116,36.42964628686747,54.408103647797894,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419676931402694,8.537906541089075,1.1448074819929634,0.01796269211553325,0.20282689821638655,1.3043890608886384,0.04818197934785019,0.022851084607868014,0.006438025031623066,0.000649197906804637,-0.034025012700633794,0.07124997142676058,0.09256371406929728,0.5528461959960935,-1.1325121307160075,0.5866258274576699,0.6372880738772553
2.82,507.7669786033077,23.156523195888763,3.0899015515518937,0.03961933248447125,6.429693929960303,7.623328753272393,2.577367238744231,0.051033527963143165,7.9042929569182405,163.03761234641402,0.007114554546285928,1.1766157665092798,0.20138612315908852,0.14271392369903518,36.44164170467974,54.40719917413422,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419638343881612,8.536636393471701,1.1448666770455431,0.018041570671209615,0.2017006615845105,1.3043008987713123,0.04830207828779751,0.022965087583414423,0.00647684929685886,0.0006545390182583054,-0.03416723026817678,0.07135696184951759,0.09283942972823012,0.5530094102593615,-1.1239808821412707,0.5886821245410996,0.6494335900708741
2.83,507.6761267859202,23.224537183327907,3.101188335840472,0.03996540041720124,6.430366580202113,7.611451125303577,2.588635390485937,0.05128692775363303,7.903129106706639,163.0265819948516,0.007172945489821399,1.176981937194588,0.20173508241076302,0.14292959107992767,36.45355344848882,54.40617587003255,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419588889546521,8.53537943524317,1.144921803122391,0.01812044773340156,0.20059796768003935,1.3042126559588127,0.04842196141487286,0.023079117489134864,0.0065158156492207495,0.0006599109850635687,-0.03431035207534988,0.07146479553996384,0.09311584340618523,0.5531815104814564,-1.1155616325958606,0.5907423595923718,0.6613909740785413
2.84,507.5854884996858,23.29251750911492,3.1124688364034614,0.04031300717367443,6.431037281465004,7.599750570912756,2.599903289108044,0.05154038499244348,7.901977233730757,163.0155418107037,0.007231672924901452,1.177366962857038,0.20208553106720462,0.14314694333497552,36.46538263430705,54.405035684596115,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419528766629771,8.534135412429219,1.1449729228993166,0.01819932302375631,0.19951819290159278,1.3041243344856295,0.048541630629099816,0.023193173246599568,0.006554923042848949,0.0006653139090909336,-0.03445433709684906,0.07157347166748776,0.09339292482907816,0.5533624725428078,-1.107252510063364,0.5928062695218768,0.6731634050209259
2.85,507.49506068029086,23.360464304983484,3.1237430397135904,0.04066215158009281,6.431706056118731,7.588224120449166,2.6111708955132467,0.05179389731427229,7.900837107387691,163.00449204366598,0.007290737947283925,1.1777707899008854,0.20243747781462645,0.14336597851839022,36.47713035982085,54.40378053554884,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419458168751156,8.532904075978706,1.1450200980894465,0.018278196268592728,0.1984607177224973,1.304035936349328,0.04866108781715087,0.023307253791422528,0.006594170426139991,0.0006707478911501211,-0.03459914498577216,0.07168298925919511,0.09367064428200839,0.5535522712534161,-1.0990516755647035,0.5948735971387888,0.6847540061434456
2.86,507.4048403133179,23.42837770206177,3.1350109329164986,0.04101283246005377,6.432372925918765,7.57686885483739,2.622438171256652,0.05204746238474329,7.899708501429071,162.9934329390107,0.0073501416410937355,1.1781933626173402,0.20279093094935122,0.14358669441573207,36.488797705110684,54.40241231042845,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.41937728512853,8.531685181543397,1.1450633894668738,0.018357067198796564,0.19742492656533273,1.3039474635120856,0.04878033485201378,0.02342135807313448,0.0066335567400923065,0.0006762130309806236,-0.034744736022546074,0.07179334720786604,0.09394897255616522,0.5537508804301499,-1.090957321860571,0.5969440906838459,0.6961658470052923
2.87,507.3148244322027,23.49625783086244,3.1462725038036825,0.04136504863499627,6.4330379120336865,7.565681903470066,2.633705078530816,0.052301077900124504,7.898591193757143,162.98236473777814,0.007409885078720286,1.1786346233490321,0.2031458983917043,0.1438090885598245,36.50038573337109,54.4009328677796,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419286300788224,8.530478489257716,1.1451028568905959,0.01843593554971571,0.19641020767556938,1.303858917902225,0.0488993735926667,0.023535485055056028,0.006673080916507485,0.0006817094272422663,-0.03489107106242548,0.07190454427991225,0.09422788089430528,0.5539582729740451,-1.0829676721557782,0.5990175033531959,0.7074019456652865
2.88,507.22501011619056,23.564104821272643,3.157527740785426,0.04171879892464682,6.433701035072596,7.554660442100593,2.6449715801507803,0.05255474158704593,7.897484966220838,162.97128767696867,0.007469969320714818,1.1790945126544732,0.20350238769990678,0.1440331582466681,36.51189549163064,54.39934403834704,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.41918539677538,8.529283763518505,1.145138559328743,0.018514801061055464,0.1954159529934998,1.3037703014157493,0.04901820588376221,0.023649633714170667,0.006712741876044194,0.0006872371775057633,-0.03503811148156233,0.07201657912333405,0.09450734093480101,0.5541744209476024,-1.0750809788055085,0.6010935928133296,0.7184652708646428
2.89,507.1353944882932,23.631918802544057,3.168776632863742,0.042074082147465684,6.434362315112501,7.543801690735826,2.6562376395391087,0.05280845120221754,7.89638960441186,162.96020198973423,0.007530395415687823,1.1795729694725228,0.20386040608396852,0.1442589005513551,36.52332801147196,54.39764762626872,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.419074750364066,8.528100772764809,1.1451705548830922,0.018593663476773763,0.19444155802506202,1.303681615917874,0.04913683355532017,0.023763803040997893,0.006752538526121612,0.0006927963782432798,-0.035185819121648254,0.07212945027567755,0.09478732465426168,0.5543992956520857,-1.0672955220234548,0.6031721207071135,0.7293587442066425
2.9,507.0459749228382,23.69969990809408,3.180019169700541,0.042430897120438335,6.435021982543637,7.533102915209521,2.667503216345001,0.05306220441214213,7.895304878481342,162.94910771821782,0.007591164404257411,1.1800699312209146,0.20421996046159996,0.14448631237110707,36.53468430834507,54.39584540798757,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418955095462325,8.52692926875985,1.1451990308618196,0.018672522514415008,0.19349202121887288,1.3035928617457426,0.049255261897523606,0.023877991985463958,0.006792469761424408,0.0006983871251916817,-0.0353341563153331,0.07224315618555353,0.09506780440582599,0.5546328676738298,-1.059609612502459,0.6052528534516286,0.7400852358125869
2.91,506.95674929689756,23.767448281314373,3.1912553417057334,0.042789242658729916,6.4356807330499715,7.52256142952633,2.6787682611493895,0.05331599864770494,7.894230519983118,162.93800448716974,0.007652277323845819,1.180585333880979,0.20458105752292116,0.14471539047399165,36.54596538058631,54.393939130685666,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418828399715323,8.525768961581768,1.145224463296025,0.018751377828045725,0.192584709814696,1.303504035897358,0.04937350393658702,0.023992199391467225,0.006832534465198376,0.0007040095137938153,-0.03548308592993302,0.07235769523699583,0.09534875297886253,0.5548751069240602,-1.052021594838358,0.6073355633117945,0.7506475586379908
2.92,506.86771563109284,23.835164067335015,3.202485139908491,0.043149117576966926,6.436339363494995,7.512174592418215,2.6900327229964143,0.053569831309930635,7.893166254964547,162.92689182723404,0.007713735201674269,1.1811191117938296,0.2049437036439116,0.1449461314242002,36.557172210868764,54.39193051464946,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418696896041403,8.524619555361712,1.145247395052332,0.0188302290609749,0.19173968282549936,1.3034151346178724,0.04949157452507334,0.024106424089468788,0.006872731511938802,0.0007096636385540327,-0.03563257136226297,0.0724730657121001,0.09563014358197436,0.5551259825430999,-1.0445298424543386,0.6094200273337074,0.7610484769052039
2.93,506.77887068116286,23.902847380468845,3.213708555871014,0.04351052069139818,6.436997310427442,7.501939827766583,2.7012965796961566,0.05382370058975533,7.892111940238551,162.91577046904803,0.00777553902748263,1.1816711936683255,0.20530790434238347,0.145178530990959,36.5683057604152,54.389821243789115,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418559197541956,8.523480895457636,1.1452675277947333,0.018909076057873096,0.1909409087570566,1.3033261637523843,0.04960946606344156,0.0242206652653899,0.006913059837092161,0.0007153495905284019,-0.03578257775884647,0.0725892654954795,0.09591195111027093,0.555385461024113,-1.0371327578212393,0.6115060339373282,0.7712907052300206
2.94,506.6902105813675,23.9704983191124,3.2249255817451887,0.04387345081929258,6.43765331628161,7.491854616762691,2.712559823995387,0.054077605092834234,7.891067501435445,162.90464175319465,0.007837689765900194,1.1822415042044634,0.20567366452100325,0.1454125844015596,36.57936697114886,54.38761296919557,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418412070947394,8.522352901550281,1.1452841259285305,0.01898791876796771,0.1901539706337303,1.3032371340255573,0.04972715923758234,0.024334922291775404,0.006953518412422066,0.0007210674584628179,-0.03593307156213474,0.0727062922007798,0.09619415168157838,0.5556535069760977,-1.0298287732349252,0.6135933807769822,0.78137690754492
2.95,506.60173182780005,24.038116987970017,3.2361362101645663,0.04423790677269054,6.4383064543828805,7.481916478324313,2.7238224424651447,0.05433154327271762,7.890032836872184,162.89350672300702,0.00790018837949444,1.1828299678844862,0.20604098892009082,0.1456482868694045,36.59035677134663,54.38530731827563,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418253162270169,8.52123546382196,1.145296651406309,0.019066757097256012,0.1893532684165109,1.3031480537840563,0.04984463997310579,0.02444919447272293,0.006994106184718121,0.0007268173309134885,-0.036084019449231786,0.07282414343470225,0.0964767214999181,0.5559300849057085,-1.0226163475052474,0.6156818681173184,0.7913097030004961
2.96,506.5134320509307,24.105703515431944,3.2473404341281813,0.04460388735271827,6.43895693531982,7.47212295252366,2.7350843989147413,0.05458551298637336,7.889007741803107,162.8823654109759,0.007963035847536746,1.1834365121485528,0.20640988248699127,0.1458856340307112,36.60127608045044,54.38290590251216,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.418083138881817,8.520128361147357,1.1453052718716061,0.01914559079240319,0.1885433958733529,1.3030589232878071,0.04996191306199728,0.024563480843868012,0.007034822023164421,0.0007325992979733806,-0.03623538743808202,0.0729428170153556,0.0967596358943621,0.5562151607098198,-1.0154939626094843,0.6177712930953401,0.8010916718509762
2.97,506.4253089041605,24.173258028722483,3.258538247198921,0.04497139135899943,6.439604948165459,7.462471623275311,2.7463456582094046,0.05483951213295303,7.887992017129239,162.87121786436288,0.00802623313749509,1.184061062837788,0.20678034982713872,0.14612462130501372,36.612125802594356,54.38041030702295,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,8.417902608348026,8.519031378499578,1.1453101421666383,0.019224419607465834,0.18772839040977374,1.302969742914903,0.05007898296928984,0.024677780459828866,0.007075664796913288,0.0007384134486495483,-0.036387142203653466,0.07306231065250686,0.09704287072577847,0.5565086995337603,-1.0084601276831902,0.6198614579767483,0.8107253483728973
