CD4_T_cells_4_task1,CD8_T_cells_3_task1,Circulating_lymphocytes_5_task1,IL_2_6_task1,NK_cells_2_task1,Tumor_cells_1_task1,time_task1
1986.1010419447716,0.011390095613905202,61431035169.701096,-2.724904253444995e-21,290194.29811140214,-6.687719865278046e-26,70.8
1966.3390078206946,0.01116009124572291,61432317158.15054,-2.612231470815676e-21,290276.3074239667,-6.721608814622278e-26,70.9
1946.7736087573828,0.010934731258929282,61433597609.13652,-1.988697734006204e-21,290358.0061477906,-6.185987640263968e-26,71.0
1927.4028884743661,0.01071392198566279,61434876524.50286,-1.006486186325317e-21,290439.3955279613,-5.1341761331785096e-26,71.1
1908.2249108727544,0.010497571972765319,61436153906.09122,-1.3750590034090197e-22,290520.47680445557,-3.6396599623976835e-26,71.2
1889.2377573260335,0.01028559081560706,61437429755.74101,7.249499440922629e-22,290601.25121226517,-1.9568893763480974e-26,71.3
1870.4395289516451,0.010077890226042163,61438704075.289474,1.3616900862353932e-21,290681.719981315,-3.775857584152281e-27,71.4
1851.8283456719357,0.009874383660225205,61439976866.57162,1.4852472136289158e-21,290761.88433651504,7.166736204036371e-27,71.5
1833.4023463972958,0.0096749864406601,61441248131.420265,1.088354022086377e-21,290841.74549776484,1.259953848714843e-26,71.6
1815.159689733006,0.00947961610093829,61442517871.666046,1.2665541967894031e-21,290921.30467993603,2.4595167982927023e-26,71.7
1797.0985505385272,0.009288190966769722,61443786089.137375,1.2856417193563189e-21,291000.56309303216,3.38106373587607e-26,71.8
1779.2171225503475,0.009100631315493669,61445052785.660484,1.139033949107199e-21,291079.5219420891,3.9261496838027903e-26,71.9
1761.5136173952587,0.008916859000638424,61446317963.05943,8.370247038934162e-22,291158.1824272295,4.0043816891877785e-26,72.0
1743.9862645627522,0.008736797480574782,61447581623.15606,4.1046252849705776e-22,291236.5457436766,3.580490729336832e-26,72.1
1726.6333126976053,0.00856037237938599,61448843767.77004,-7.909686148049981e-23,291314.6130817089,3.061181261855842e-26,72.2
1709.4530256030223,0.00838750991532836,61450104398.71887,-5.551779575096611e-22,291392.3856268499,2.3206071815972042e-26,72.3
1692.4436851166931,0.008218138100079703,61451363517.817856,-9.084674170959405e-22,291469.86455975246,1.4947754003611262e-26,72.4
1675.6035900964584,0.008052186369583113,61452621126.88012,-9.979749805505555e-22,291547.05105625646,7.746476610882154e-27,72.5
1658.931056231626,0.007889585547760992,61453877227.71663,-6.48145162983729e-22,291623.9462874091,4.117537460202461e-27,72.6
1642.4244177417643,0.007730268531614933,61455131822.13616,-6.510447491634106e-22,291700.55141939945,-4.6652467267935436e-27,72.7
1626.082023083982,0.007574168686367114,61456384911.94534,-5.780487583737289e-22,291776.8676137664,-1.2631018140176663e-26,72.8
1609.9022378886823,0.007421221003336916,61457636498.94861,-4.407279829293237e-22,291852.89602727676,-1.8760142511643794e-26,72.9
1593.883443989595,0.007271361765033941,61458886584.948265,-2.7190423592056873e-22,291928.63781198143,-2.2000645703133909e-26,73.0
1578.024039233485,0.007124528508257914,61460135171.744415,-1.2190638081315555e-22,292004.0941152361,-2.1201947861538583e-26,73.1
1562.3224387933099,0.006980660532177629,61461382261.13504,1.1716039525635946e-22,292079.26607965113,-2.034333233162299e-26,73.2
1546.7770720769054,0.006839697810468228,61462627854.91593,3.6221756763940194e-22,292154.154843249,-1.8341532579989224e-26,73.3
1531.3863842825967,0.0067015815872514825,61463871954.88076,5.438429143584143e-22,292228.7615394027,-1.5128168880010232e-26,73.4
1516.1488361724303,0.006566254327184291,61465114562.82102,5.984702666777264e-22,292303.08729685814,-1.14865998540877e-26,73.5
1501.062903742821,0.006433659628389416,61466355680.526085,4.483676625057326e-22,292377.13323976134,-8.5297382989753e-27,73.6
1486.1270792079013,0.006303742589315629,61467595309.78314,3.295809422911943e-22,292450.9004876226,-4.022413045991084e-27,73.7
1471.3398689225612,0.006176449124310389,61468833452.377266,2.470871977388129e-22,292524.39015542815,1.4482279470353897e-27,73.8
1456.6997937941228,0.0060517261341058535,61470070110.091385,1.397066499221456e-22,292597.6033536323,6.310803485802819e-27,73.9
1442.2053896628352,0.005929521665579934,61471305284.70628,3.611026338651647e-23,292670.54118815006,9.747314648002127e-27,74.0
1427.8552068624851,0.005809784789880286,61472538978.00061,-2.2990492930362406e-23,292743.2047603901,1.0792499690101114e-26,74.1
1413.6478109231628,0.005692465857470173,61473771191.75089,-1.004697730362276e-22,292815.59516723093,1.1133192591674371e-26,74.2
1399.5817813446256,0.005577516124810216,61475001927.731514,-2.173267140000113e-22,292887.71350109344,1.1643914368439391e-26,74.3
1385.6557110699102,0.005464887609104111,61476231187.71473,-3.0198599867942154e-22,292959.5608499785,1.1195892954777817e-26,74.4
1371.8682073551813,0.005354533397755145,61477458973.47069,-3.28531696544113e-22,293031.13829743466,9.99880639824081e-27,74.5
1358.2178912453069,0.005246407503750263,61478685286.76738,-2.662730479591205e-22,293102.44692259573,8.416165707563472e-27,74.6
1344.7033980393524,0.0051404650329565284,61479910129.37072,-1.6389970964878952e-22,293173.4878001679,6.223236841082444e-27,74.7
1331.3233767708084,0.005036662047206157,61481133503.044464,-9.929727233461724e-23,293244.2620004671,3.0759381330212424e-27,74.8
1318.0764889219918,0.004934955190933736,61482355409.55027,-2.4947549933708894e-23,293314.77058949706,-7.90345509132674e-29,74.9
1304.9614096813557,0.004835302102949333,61483575850.6477,3.995536795413065e-23,293385.01462889474,-2.7194743797712502e-27,75.0
1291.9768273554737,0.004737661258459974,61484794828.09418,6.899118518540525e-23,293454.99517597223,-4.1949190569344524e-27,75.1
1279.121443635277,0.0046419920682324745,61486012343.645035,7.335782796292012e-23,293524.71328371315,-4.753500479380612e-27,75.2
1266.393973658029,0.0045482549179632625,61487228399.05349,1.2410876585266882e-22,293594.17000078014,-6.05527749699454e-27,75.3
1253.7931441173546,0.004456410636278411,61488442996.070656,1.583615763653632e-22,293663.36637162615,-6.778509443944699e-27,75.4
1241.3176948203122,0.0043664209717488595,61489656136.44557,1.6700430220153e-22,293732.30343642255,-6.891592032869209e-27,75.5
1228.9663780540861,0.004278248428741707,61490867821.92514,1.3998464490535098e-22,293800.98223110335,-6.418525502643256e-27,75.6
1216.7379586862517,0.004191856314366716,61492078054.25421,7.939500987920652e-23,293869.40378737054,-5.421696497202137e-27,75.7
1204.6312146997197,0.004107208906052662,61493286835.17549,3.630790451338365e-23,293937.5691326753,-3.9372388654595585e-27,75.8
1192.6449348319077,0.004024270815501671,61494494166.42965,-1.0610752806484029e-23,294005.4792903578,-2.226308171502775e-27,75.9
1180.777920356451,0.0039430075022636,61495700049.75523,-5.0143991576801125e-23,294073.13527956,-5.744264005777095e-28,76.0
1169.0289844201197,0.0038633851088438207,61496904486.88871,-6.714685128370938e-23,294140.538115273,6.424597817628637e-28,76.1
1157.3969520061778,0.003785370468284637,61498107479.56448,-4.9510397673375847e-23,294207.68880834914,1.1123995303665367e-27,76.2
1145.8806608480509,0.0037089313617751055,61499309029.51485,-6.875833457018834e-23,294274.58836546075,2.3653510114982536e-27,76.3
1134.4789587122614,0.003634035821008198,61500509138.47004,-7.932467720967119e-23,294341.23778926395,3.3484171399653385e-27,76.4
1123.1907053407588,0.0035606526564334047,61501707808.15822,-7.885381789853883e-23,294407.63807829947,3.9611051429172914e-27,76.5
1112.0147717711352,0.003488751295628816,61502905040.30547,-6.533294441429549e-23,294473.7902270412,4.111032092168793e-27,76.6
1100.950040211444,0.0034183017675867974,61504100836.63581,-3.7195532007077645e-23,294539.6952259134,3.7170807249284746e-27,76.7
1089.995405135925,0.0033492749915406106,61505295198.871185,-1.08789679640174e-23,294605.354061238,3.213623721938956e-27,76.8
1079.149770540261,0.0032816421078348383,61506488128.73147,1.6521089921453208e-23,294670.767715403,2.478600059013917e-27,76.9
1068.4120517596527,0.003215374946931914,61507679627.93449,3.9366453094989104e-23,294735.93716676795,1.6341935143999668e-27,77.0
1057.7811748985825,0.0031504459026878797,61508869698.196,4.9735208374329717e-23,294800.863389707,8.67341377104559e-28,77.1
1047.2560766888262,0.003086827912445859,61510058341.229706,3.755849285833824e-23,294865.547354627,4.259927509496644e-28,77.2
1036.8357053330922,0.0030244946705126224,61511245558.74725,3.735845501337104e-23,294929.99002792704,-3.6074636473244026e-28,77.3
1026.5190185442407,0.0029634201784403034,61512431352.45823,3.8254221475551425e-23,294994.192372126,-1.1910096582654026e-27,77.4
1016.3049844650047,0.002903578976494194,61513615724.07018,3.440913494365811e-23,295058.1553458171,-1.847922583259922e-27,77.5
1006.1925815805904,0.0028449461369569186,61514798675.28861,2.63754138599235e-23,295121.8799036834,-2.2261692460405372e-27,77.6
996.1807984867205,0.002787497223245126,61515980207.81696,1.5390305708112643e-23,295185.3669965212,-2.2105362022362452e-27,77.7
986.2686345178378,0.0027312084433360456,61517160323.35664,1.4031219585573794e-24,295248.61757121136,-2.0939056623367926e-27,77.8
976.4550984475839,0.0026760563709984707,61518339023.60702,-1.3514377283396496e-23,295311.632570809,-1.9090526117423175e-27,77.9
966.7392086649833,0.0026220179978754276,61519516310.26542,-2.587862679930569e-23,295374.4129345424,-1.591939959648114e-27,78.0
957.1199934808421,0.0025690708147640055,61520692185.02714,-3.1868575372480163e-23,295436.95959780394,-1.2183923512483691e-27,78.1
947.5964908248167,0.002517192756280568,61521866649.585434,-2.6698356994571397e-23,295499.2734921784,-8.974292351124995e-28,78.2
938.1677486904865,0.0024663623067968177,61523039705.63154,-1.9993228129705635e-23,295561.35554542404,-4.854194596189718e-28,78.3
928.8328243895342,0.0024165583532458697,61524211354.854645,-1.7843159841316816e-23,295623.2066815298,7.589626395838917e-29,78.4
919.5907841192623,0.002367760104527351,61525381598.94193,-1.3623600909468614e-23,295684.82782075217,5.855236945733498e-28,78.5
910.4407035856037,0.002319947235267187,61526550439.57856,-8.350584059001501e-24,295746.21987958514,9.622815004830604e-28,78.6
901.3816676455659,0.0022730998211497014,61527717878.447655,-3.598141978758225e-24,295807.38377079245,1.1101735634716321e-27,78.7
892.412770597587,0.002227198407637135,61528883917.23032,1.5958445182630442e-24,295868.3204033979,1.1232988078144098e-27,78.8
883.5331158953841,0.0021822239625138677,61530048557.60566,9.175728510749688e-24,295929.0306827134,1.188580177407419e-27,78.9
874.7418152239145,0.002138157699882753,61531211801.250755,1.5371087291899042e-23,295989.5155104087,1.1541303421836919e-27,79.0
866.0379893723327,0.0020949812662908545,61532373649.840675,1.848819662575566e-23,296049.7757844638,1.0395443941384859e-27,79.1
857.420767835823,0.00205267667069885,61533534105.048485,1.6452911753301044e-23,296109.81239920424,8.799098161742166e-28,79.2
848.8892889761717,0.0020112263243523597,61534693168.54524,1.0534220289665614e-23,296169.62624529924,6.75915746936024e-28,79.3
840.442700113308,0.0019706130674661828,61535850841.99999,8.06199921718675e-24,296229.21820976486,3.5785775117282206e-28,79.4
832.080156211042,0.0019308199273242875,61537007127.07979,4.6594483127856964e-24,296288.5891760617,3.2656197161744634e-29,79.5
823.8008209426281,0.0018918303310535062,61538162025.44968,1.1541663512763553e-24,296347.7400240321,-2.482258178866052e-28,79.6
815.6038662639327,0.0018536280332697328,61539315538.77272,-1.2578735555939245e-24,296406.67162993824,-4.204189361313578e-28,79.7
807.4884724660446,0.0018161971338875736,61540467668.70998,-2.1374047077161193e-24,296465.3848664673,-4.645120381636504e-28,79.8
799.4538285732737,0.0017795221584918054,61541618416.9205,-5.715398739477045e-24,296523.88060271274,-6.043929337305575e-28,79.9
791.4991307259885,0.001743587773700527,61542767785.061386,-8.537768276019319e-24,296582.15970429557,-6.860003147252788e-28,80.0
783.6235833897025,0.0017083790144487958,61543915774.78772,-9.926938277022977e-24,296640.2230332895,-7.055406328007612e-28,80.1
775.8263989097005,0.001673881211598608,61545062387.7526,-9.086626950048898e-24,296698.07144826057,-6.648185123419128e-28,80.2
768.1067974747325,0.0016400799931621025,61546207625.607155,-5.4389771886873774e-24,296755.70580427884,-5.711581015091621e-28,80.3
760.4640077597838,0.0016069614021397421,61547351490.00053,-3.5128356673140036e-24,296813.1269528805,-4.242168287832015e-28,80.4
752.8972650809305,0.0015745115871230828,61548493982.57987,-1.1582644112992976e-24,296870.3357422096,-2.5082066968003285e-28,80.5
745.4058127061505,0.0015427170348511433,61549635104.990395,1.088060232084972e-24,296927.3330169321,-7.888351350944383e-29,80.6
737.9889013999307,0.001511564499466792,61550774858.875305,2.474373427311567e-24,296984.1196182781,5.458237413474248e-29,80.7
730.6457893402061,0.0014810409957110176,61551913245.87585,2.010036425271465e-24,297040.6963840558,1.0264254389950546e-28,80.8
723.3757428247388,0.0014511339206444364,61553050267.631294,3.395357556266704e-24,297097.06414860813,2.261771532340328e-28,80.9
716.1780345178435,0.0014218307749202324,61554185925.77897,4.517608295238187e-24,297153.22374295106,3.3065496941181597e-28,81.0
709.0519445716455,0.0013931193520506176,61555320221.95421,4.984113851462758e-24,297209.17599469906,3.9873034716742664e-28,81.1
701.9967602957352,0.0013649876913414919,61556453157.790405,4.546810268632044e-24,297264.92172809836,4.209579495264851e-28,81.2
695.0117760526663,0.0013374240675964014,61557584734.91899,2.9439379417084525e-24,297320.46176404285,3.8903366805366177e-28,81.3
688.0962937995691,0.0013104170807664891,61558714954.96943,1.4506389609514699e-24,297375.79692004155,3.3671856056866115e-28,81.4
681.2496218463672,0.001283955470329106,61559843819.56924,-2.0356385972736047e-26,297430.92801032134,2.640830039591915e-28,81.5
674.4710753924038,0.0012580282041686041,61560971330.34399,-1.3805660079359148e-24,297485.85584579484,1.7810461056221241e-28,81.6
667.7599765097008,0.00123262448204195,61562097488.91729,-2.2083757302686524e-24,297540.58123406966,9.706103680349375e-29,81.7
661.115653980275,0.0012077337165186154,61563222296.91082,-1.9557993842264342e-24,297595.1049794693,4.5374775820171063e-29,81.8
654.5374436970419,0.0011833455970973496,61564345755.94429,-1.961076601552447e-24,297649.4278830102,-2.4910518303308512e-29,81.9
648.0246878530405,0.0011594499770095892,61565467867.63548,-2.3059243802626153e-24,297703.55074247293,-1.1122895766938265e-28,82.0
641.5767349948894,0.0011360368864925558,61566588633.60025,-2.3498671351148875e-24,297757.4743524071,-1.8125863532926475e-28,82.1
635.192940261337,0.0011130965731466717,61567708055.452484,-2.0520354968035225e-24,297811.19950412,-2.244550645388107e-28,82.2
628.8726651748233,0.0010906194768828638,61568826134.80416,-1.3911816768603583e-24,297864.72698570177,-2.2927995772558715e-28,82.3
622.6152779228736,0.0010685962738711556,61569942873.265305,-5.420205670927381e-25,297918.05758201034,-2.1521455963132637e-28,82.4
616.4201529078091,0.0010470178189765165,61571058272.44403,3.063809017528648e-25,297971.19207471603,-1.984261161055703e-28,82.5
610.2866704053774,0.0010258751033081315,61572172333.9465,1.0789216592155248e-24,298024.1312423373,-1.6731222846044583e-28,82.6
604.2142170080731,0.0010051593206315248,61573285059.37698,1.558915207614361e-24,298076.87586021266,-1.291959076498427e-28,82.7
598.2021853816341,0.0009848618384939798,61574396450.33778,1.4685357871052945e-24,298129.42670052877,-9.474302265086015e-29,82.8
592.2499744455662,0.0009649742263908016,61575506508.42931,1.1108150762652014e-24,298181.7845323129,-5.715862028035126e-29,82.9
586.3569892217068,0.0009454882402663866,61576615235.25005,1.1454619124143888e-24,298233.9501214536,3.0608484435422606e-31,83.0
580.5226401747102,0.0009263957401893386,61577722632.396576,1.0390725174143178e-24,298285.9242307637,5.35196705679878e-29,83.1
574.7463438165232,0.000907688774280218,61578828701.46353,8.132538342161667e-25,298337.70761993754,9.44275221402447e-29,83.2
569.0275224369742,0.0008893595476961241,61579933444.043655,5.126467844765062e-25,298389.3010455815,1.1348463016705808e-28,83.3
563.3656041997788,0.0008714004385852242,61581036861.727776,1.583299985527387e-25,298440.7052612133,1.1314699465266634e-28,83.4
557.760023236251,0.000853804013753423,61582138956.10482,-2.9805855545372516e-25,298491.9210172617,1.211676471579153e-28,83.5
552.2102187339533,0.0008365629190008228,61583239728.76181,-7.076830957887909e-25,298542.9490611527,1.1883875001066206e-28,83.6
546.71563566484,0.00081966997390328,61584339181.283844,-9.676652429546464e-25,298593.7901372544,1.0797806663737214e-28,83.7
541.2757244977386,0.0008031181399399941,61585437315.25414,-9.484214313741102e-25,298644.4449869097,9.196312738006869e-29,83.8
535.8899412241409,0.0007869005271297553,61586534132.25401,-6.18234126842774e-25,298694.91434844123,7.306554909921368e-29,83.9
530.557747650417,0.0007710104321633835,61587629633.862885,-5.567634869244803e-25,298745.19895713334,4.100194846683869e-29,84.0
525.2786102917364,0.0007554412112244205,61588723821.658264,-4.271538314997999e-25,298795.29954533745,7.585721216474911e-30,84.1
520.052001191813,0.0007401863804896526,61589816697.21579,-2.597179672866354e-25,298845.216842407,-2.2114783119037938e-29,84.2
514.8773976238814,0.0007252395843630046,61590908262.10921,-1.0228420837551867e-25,298894.9515747316,-4.1732580109781943e-29,84.3
509.7542820587543,0.0007105945951260031,61591998517.91036,-8.918294149814943e-27,298944.50446574716,-4.522029191813378e-29,84.4
504.6821426151668,0.000696245366644309,61593087466.18923,2.2076786204121807e-25,298993.8762359022,-6.019988572010216e-29,84.5
499.6604718079286,0.0006821858972842138,61594175108.513885,4.220072317695412e-25,299043.06760277966,-6.931655024040421e-29,84.6
494.6887674319883,0.0006684103322334736,61595261446.45055,5.498741172497935e-25,299092.0792810235,-7.212557842019136e-29,84.7
489.76653225745594,0.0006549129325476312,61596346481.56353,5.493554134175114e-25,299140.91198237403,-6.874562418176738e-29,84.8
484.8932739744827,0.0006416880722024447,61597430215.4153,3.5464141871299315e-25,299189.56641568005,-5.995186782233583e-29,84.9
480.0685056484207,0.0006287302893703922,61598512649.566414,2.6509568018204536e-25,299238.0432868634,-4.55390794675489e-29,85.0
475.2917446009868,0.0006160341704369017,61599593785.57559,1.5931546421747555e-25,299286.34329903184,-2.8021378968909757e-29,85.1
470.56251309855605,0.000603594426051322,61600673624.999664,4.3202862204137596e-26,299334.46715242084,-1.0204831352324237e-29,85.2
465.8803381643703,0.000591405874080303,61601752169.3936,-4.8686627228219145e-26,299382.4155444191,4.269535197017236e-30,85.3
461.2447515024713,0.0005794634344342701,61602829420.31051,-6.93163633471575e-26,299430.18916958256,1.0761541411850421e-29,85.4
456.65528984517437,0.0005677621666943815,61603905379.30163,-1.4687043020177631e-25,299477.78871960787,2.1485872401313608e-29,85.5
452.11149416791113,0.0005562971936308517,61604980047.916336,-2.369895172703429e-25,299525.2148834158,3.2552484131680025e-29,85.6
447.6129099971267,0.00054506373484313,61606053427.702156,-2.9176448413162084e-25,299572.46834712825,4.004527483364259e-29,85.7
443.1590874261272,0.0005340571109765631,61607125520.20476,-2.9065713231910267e-25,299619.54979407386,4.299819324963847e-29,85.8
438.74958100140094,0.0005232727348904402,61608196326.96796,-2.10189131257102e-25,299666.4599048063,4.056068634354457e-29,85.9
434.38394997820023,0.0005127061384296975,61609265849.533714,-1.2302155471752683e-25,299713.19935708516,3.5214807312792e-29,86.0
430.06175781627155,0.000502352926619844,61610334089.44214,-5.0241321045892555e-26,299759.7688259339,2.80695816391886e-29,86.1
425.7825721738475,0.0004922087794532015,61611401048.2315,2.4520868490446612e-26,299806.1689836471,1.9350612473472925e-29,86.2
421.5459650889458,0.0004822694715656465,61612466727.43821,8.013698892048662e-26,299852.4004997792,1.0842677361621382e-29,86.3
417.35151283620905,0.0004725308609231637,61613531128.59686,8.840844494029768e-26,299898.46404116583,4.949325644471499e-30,86.4
413.19879610450545,0.0004629889070299028,61614594253.24019,9.248449223541147e-26,299944.36027191236,-1.3159162890326425e-30,86.5
409.087399727308,0.0004536396486386009,61615656102.89908,1.2788079084535667e-25,299990.0898534284,-1.0269045384434375e-29,86.6
405.0169124206511,0.0004444791821468069,61616716679.10261,1.4616339672101694e-25,300035.65344446164,-1.769946594568752e-29,86.7
400.98692709681103,0.0004355036921278993,61617775983.378,1.4126217689563183e-25,300081.0517010722,-2.2551333710121923e-29,86.8
396.99704069865453,0.00042670943845658056,61618834017.250656,1.0708241787698913e-25,300126.2852766567,-2.3668982046245792e-29,86.9
393.0468543114865,0.00041809276782558903,61619890782.24415,5.483932678267109e-26,300171.35482194275,-2.2088124587944553e-29,87.0
389.1359730876855,0.0004096501091903235,61620946279.88021,9.821127987035025e-27,300216.2609850039,-2.0595569402765166e-29,87.1
385.26400577882526,0.0004013779355146824,61622000511.678764,-3.49805233300346e-26,300261.0044113159,-1.7561739061495395e-29,87.2
381.4305651532086,0.00039327280153198847,61623053479.157906,-6.794482186997209e-26,300305.5857437187,-1.369214359866466e-29,87.3
377.6352678137064,0.0003853313300209411,61624105183.83391,-7.379413222068354e-26,300350.005622443,-1.0028856144104425e-29,87.4
373.87773425457414,0.00037755021815430407,61625155627.221214,-5.629140914049573e-26,300394.2646851099,-6.606767582861413e-30,87.5
370.1575889451624,0.00036992624603721856,61626204810.83248,-6.717315906714499e-26,300438.36356672883,-7.364039630913289e-31,87.6
366.4744596995911,0.00036245622712644226,61627252736.17852,-6.95739691036303e-26,300482.30289977277,4.801203237071447e-30,87.7
362.8279781736303,0.000355137050398122,61628299404.76835,-6.272762493291327e-26,300526.0833141302,9.20711157174577e-30,87.8
359.21777967112206,0.0003479656663163522,61629344818.10918,-4.662712939536629e-26,300569.7054371333,1.1532439650337277e-29,87.9
355.6435031551421,0.0003409390892474002,61630388977.70639,-2.2746854323385013e-26,300613.1698935626,1.1377034230483045e-29,88.0
352.1047914602427,0.0003340544153915354,61631431885.063576,2.957046217583018e-27,300656.47730562964,1.2335538763088637e-29,88.1
348.60129053702394,0.0003273087660411877,61632473541.682526,2.800964244597016e-26,300699.6282930683,1.2222452584419521e-29,88.2
345.1326500074137,0.00032069933198390974,61633513949.06323,4.6530385437977354e-26,300742.6234730791,1.1204924129219166e-29,88.3
341.6985229639792,0.00031422335956911437,61634553108.703865,5.091105411775479e-26,300785.46346035757,9.607090367623582e-30,88.4
338.29856594361047,0.0003078781501814313,61635591022.10084,3.334461010166325e-26,300828.14886710397,7.864635145376595e-30,88.5
334.93243924187624,0.0003016610846384316,61636627690.748726,3.460187388986364e-26,300870.6803029927,4.6401290235982074e-30,88.6
331.59980606448494,0.00029556956250964084,61637663116.14034,3.1529000498053796e-26,300913.05837527744,1.2164932933439366e-30,88.7
328.3003331231572,0.0002896010471099475,61638697299.76669,2.486628261403276e-26,300955.28368872806,-1.907455175442472e-30,88.8
325.03369043144346,0.0002837530519606283,61639730243.117004,1.6110245305499452e-26,300997.3568456604,-4.102241285976978e-30,88.9
321.79955126815685,0.00027802313951276047,61640761947.67873,7.620871574483459e-27,301039.2784459471,-4.59783353405856e-30,89.0
318.59759247048413,0.00027240894273822014,61641792414.9375,-5.5778774794006724e-27,301081.0490869882,-5.982883403113805e-30,89.1
315.4274937207927,0.00026690811692111716,61642821646.3772,-1.8642694604872014e-26,301122.669363803,-6.99290119457305e-30,89.2
312.2889379668633,0.0002615183700659715,61643849643.47993,-2.8313263116476413e-26,301164.13986898586,-7.362530699876463e-30,89.3
309.1816113178204,0.00025623745693943516,61644876407.72599,-3.110440100486196e-26,301205.46119272435,-7.09722590057353e-30,89.4
306.105202989274,0.0002510631765249973,61645901940.59393,-2.2737974969394742e-26,301246.6339228126,-6.268663977197957e-30,89.5
303.05940552606,0.0002459933878055124,61646926243.560524,-1.7550911258853672e-26,301287.658644629,-4.871884769417084e-30,89.6
300.0439143066942,0.00024102597831083408,61647949318.10075,-1.359147956537015e-26,301328.5359412041,-3.107618466473888e-30,89.7
297.05842771614897,0.00023615887661448249,61648971165.68786,-8.249142443606836e-27,301369.26639320486,-1.2690030214711377e-30,89.8
294.1026471739816,0.0002313900553183903,61649991787.7933,-2.9473932692897498e-27,301409.85057893716,2.8607625274657294e-31,89.9
291.17627705517197,0.0002267175269818834,61651011185.88676,2.762892908451208e-28,301450.28907436173,1.0991340534697825e-30,90.0
288.2790248528585,0.00022213935528985396,61652029361.43619,4.9888126205462514e-27,301490.5824530792,2.0256177279607068e-30,90.1
285.4106008658177,0.00021765363659064473,61653046315.907745,1.1311637357180474e-26,301530.7312863756,3.194307175858482e-30,90.2
282.5707181673527,0.00021325849897857512,61654062050.76585,1.5911529612088393e-26,301570.73614323256,4.0125625130807175e-30,90.3
279.75909274061434,0.00020895211175286644,61655076567.47316,1.733817253292968e-26,301610.59759031556,4.3815443420334005e-30,90.4
276.9754433804539,0.00020473268032061224,61656089867.490585,1.3861231777724735e-26,301650.3161919924,4.2140908304765365e-30,90.5
274.2194918052824,0.0002005984537293912,61657101952.277275,8.754356692003062e-27,301689.89251032437,3.676104806565336e-30,90.6
271.49096249726074,0.00019654771614177236,61658112823.29063,5.523390241325518e-27,301729.32710509276,2.976621051703307e-30,90.7
268.78958250520384,0.0001925787761061049,61659122481.9863,1.7545871338617096e-27,301768.62053383066,2.095937380169751e-30,90.8
266.1150816654513,0.00018868998053244118,61660130929.81821,-1.5665053917614772e-27,301807.77335179964,1.2080935073931626e-30,90.9
263.4671924893044,0.00018487970895969771,61661138168.2385,-3.0780425988450002e-27,301846.7861120101,5.494270275943622e-31,91.0
260.8456502320307,0.0001811463782519456,61662144198.69761,-3.702231662290321e-27,301885.6593652177,-8.216326098603776e-33,91.1
258.25019285929227,0.00017748844154622987,61663149022.644226,-6.500993029642217e-27,301924.39365993364,-9.348364462470013e-31,91.2
255.68056071693061,0.00017390437057703066,61664152641.52528,-8.421070865075577e-27,301962.98954247474,-1.7199610307207573e-30,91.3
253.1364968187252,0.00017039267263115697,61665155056.78601,-8.935365847355173e-27,302001.44755693,-2.257855316425367e-30,91.4
250.6177467233235,0.00016695188448016105,61666156269.869865,-7.451575304115633e-27,302039.76824518334,-2.4327540276634567e-30,91.5
248.12405856742086,0.0001635805748901501,61667156282.21861,-4.262346317144393e-27,302077.952146914,-2.2636636223564055e-30,91.6
245.65518313538186,0.00016027734906746543,61668155095.272255,-2.058627643789178e-27,302115.9997995924,-2.1347098004166386e-30,91.7
243.21087342429246,0.00015704082629738265,61669152710.46909,3.559119092653123e-28,302153.9117385468,-1.8408912314992944e-30,91.8
240.79088498258895,0.00015386965868196008,61670149129.2457,2.3935202086606114e-27,302191.6884969207,-1.4499947465592475e-30,91.9
238.39497577980387,0.00015076252496656258,61671144353.036896,3.258433125828119e-27,302229.33060569724,-1.0636848959275302e-30,92.0
236.02290621006728,0.00014771813138904168,61672138383.275826,2.5205324142876142e-27,302266.83859370375,-7.526133847948112e-31,92.1
233.6744392449249,0.00014473522004976658,61673131221.39388,3.614095850853298e-27,302304.21298759524,-1.5415053268420325e-31,92.2
231.34933991807415,0.00014181254363061319,61674122868.820755,4.248603706847879e-27,302341.45431193366,4.203295343577125e-31,92.3
229.04737570118198,0.00013894888499759337,61675113326.98441,4.276200034499469e-27,302378.56308913976,8.916013332261514e-31,92.4
226.76831636925516,0.00013614305109216191,61676102597.31112,3.559213053405117e-27,302415.5398395171,1.1653546936774213e-30,92.5
224.51193397981982,0.00013339387254296877,61677090681.22543,1.996431284526046e-27,302452.38508126105,1.1418754705639406e-30,92.6
222.27800309164854,0.0001307002147167988,61678077580.15018,6.467014861776379e-28,302489.09933043143,1.2540882589577784e-30,92.7
220.0663001900839,0.0001280609508812748,61679063295.50649,-7.819626747188605e-28,302525.68310104264,1.2555873771591446e-30,92.8
217.87660408842476,0.00012547498197868528,61680047828.71381,-1.9720254028976427e-27,302562.13690500986,1.1615793998777723e-30,92.9
215.70869579127617,0.0001229412307061579,61681031181.18987,-2.500778691845534e-27,302598.46125217446,1.0030666748121535e-30,93.0
213.56235847028134,0.00012045864096275874,61682013354.350685,-1.829860834405049e-27,302634.65665031265,8.289228911249306e-31,93.1
211.43737765277731,0.0001180261869364382,61682994349.61059,-1.966615508890472e-27,302670.72360511223,5.197690531586799e-31,93.2
