Time,M,N,Z,q,r,alpha,k1,beta,d1,s,k2,d2,compartment,Increase_in_the_density_of_tumor_cel,Removal_of_tumor_cell_from_the_system,Activation_and_transfer_of_predator_cells_like_CTL_NK_and_macrophage,Removal_of_hunting_predator_cell,Converstion_of_hunting_to_resting_predator_cell,Removal_of_resting_predator_cells
17.75,3.0412644061242564,2.5655471726034396,0.4600015785561042,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.331687629058715,2.3407521894814693,0.11801557492577322,0.05131094345206879,0.12617103167447458,0.13181562228245636
18.0,3.038997856841137,2.582232075647589,0.4585894566383279,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.345151600536372,2.3542193231278388,0.11841844044852895,0.05164464151295178,0.12652380560799165,0.1321761241476788
18.25,3.03673060044651,2.598933674506875,0.45717545246371294,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.358608208252609,2.3676784253717753,0.11881686785658606,0.0519786734901375,0.12687248273051246,0.13253213143049744
18.5,3.0344628039884216,2.6156507735124332,0.4557596654389124,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.3720564512016464,2.3811284941341064,0.1192108121441059,0.052313015470248664,0.1272170207614278,0.13288360210727326
18.75,3.0321946347615927,2.6323821718697116,0.45434219493134576,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.385495330323822,2.3945685294556225,0.11960022938654279,0.05264764343739423,0.12755737869361033,0.13323049523448316
19.0,3.029926260263614,2.6491266639577065,0.45292314031242575,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.3989238487728226,2.407997533766999,0.11998507677251047,0.05298253327915413,0.1278935167865471,0.13357277098188325
19.25,3.0276578481505116,2.6658830396343687,0.4515026009914564,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.412341012184651,2.4214145121601014,0.12036531263339273,0.05331766079268738,0.12822539656225052,0.13391039066313642
19.5,3.0253895661917745,2.682650084547609,0.4500806764414397,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.425745828947788,2.434818472660145,0.12074089647088733,0.05365300169095218,0.12855298080345587,0.1342433167641305
19.75,3.023121582224919,2.6994265804513797,0.44865746621786,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.4391373104740666,2.4482084264982533,0.12111178898264584,0.0539885316090276,0.12887623355368205,0.13457151296918163
20.0,3.0208540641096717,2.716211305526351,0.44723306997137346,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.4525144714697946,2.4615833883839744,0.12147795208615023,0.054324226110527014,0.12919512011879083,0.13489494418529144
20.25,3.0185871796818295,2.733003034704736,0.44580758745520377,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.465876330206707,2.474942376777375,0.1218393489409469,0.05466006069409472,0.1295096070697297,0.135213576564603
20.5,3.016321096706874,2.749800539998848,0.44438111852794104,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.4792219087923577,2.488284414160344,0.12219594396934244,0.05499601079997696,0.1298196622461883,0.13552737752518068
20.75,3.0140559828333817,2.766602590832994,0.44295376315234664,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.4925502334396272,2.5016085273067556,0.12254770287565064,0.05533205181665988,0.1301252547609342,0.13583631577022104
21.0,3.0117920055462974,2.783407954378342,0.44152562139068874,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.5058603347350052,2.514913747551199,0.12289459266406833,0.055668159087566844,0.1304263550046266,0.136140361305789
21.25,3.0095293321201213,2.800215395890414,0.4400967933970642,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.5191512479053033,2.5281991110559674,0.12323658165524619,0.05600430791780828,0.13072293465093343,0.13643948545715812
21.5,3.007268129572053,2.8170236790488667,0.43866737940710376,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.53242201308258,2.5414636590760407,0.12357363950161245,0.05634047358097734,0.13101496666180193,0.13673366088382555
21.75,3.0050085646151414,2.8338315662992546,0.43723747972540544,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.5456716755669815,2.5547064382218,0.12390573720149843,0.05667663132598509,0.13130242529275368,0.1370228615932606
22.0,3.0027508036114896,2.8506378191964594,0.4358071947109985,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.5588992860872137,2.567926500719242,0.12423284711210876,0.05701275638392919,0.13158528609809003,0.13730706295343872
22.25,3.0004950125255427,2.8674411987495065,0.4343766247611008,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.572103901058499,2.581122904667447,0.12455494296137355,0.05734882397499013,0.1318635259359136,0.13758624170420658
22.5,2.9982413568775184,2.884240465767478,0.4329458702934002,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.585284582837682,2.5942947142931185,0.12487199985871428,0.05768480931534956,0.1321371229728805,0.13786037596751627
22.75,2.995990001696998,2.901034381206255,0.43151503172706207,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.598440399975373,2.6074410002019532,0.12518399430475152,0.0580206876241251,0.13240605668861263,0.13812944525656337
23.0,2.9937411114767305,2.917821706515819,0.4300842094626397,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.611570427464887,2.62056083962668,0.12549090419997863,0.05835643413031638,0.1326703078797075,0.13839343048385783
23.25,2.991494850126676,2.93460120398786,0.42865350386104434,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.6246737469877814,2.6336533166715683,0.12579270885242355,0.0586920240797572,0.1329298586632922,0.1386523139682549
23.5,2.989251380928325,2.9513716371034358,0.4272230152217117,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.637749447155856,2.6467175225532413,0.12608938898431693,0.05902743274206872,0.13318469248007692,0.13890607944096828
23.75,2.9870108664893316,2.9681317708804387,0.4257928437600865,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.6507966237493825,2.6597525558376276,0.12638092673778437,0.05936263541760878,0.13343479409686756,0.13915471205058697
24.0,2.98477346869848,2.9848803722206294,0.42436308958453295,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.6638143799514813,2.6727575226728932,0.1266673056795777,0.05969760744441259,0.13368014960850597,0.1393981983671137
24.25,2.9825393486810294,3.0016162102559987,0.42293385267276584,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.6768018265784352,2.6857315370182038,0.12694851080485964,0.060032324205119975,0.13392074643920832,0.13963652638504262
24.5,2.980308666754459,3.0183380566942324,0.4215052328478883,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.6897580823058034,2.6986737208681895,0.12722452854005453,0.06036676113388465,0.13415657334327916,0.13986968552549117
24.75,2.978081582384643,3.0350446861630456,0.42007732975411116,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.7026822738902316,2.7115832044729635,0.12749534674477767,0.060700893723260915,0.13438762040518124,0.140097666637401
25.0,2.9758582541424836,3.0517348765531693,0.41865024283222224,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.715573536386791,2.7244591265535725,0.12776095471285462,0.06103469753106339,0.13461387903894503,0.14032046199782128
25.25,2.973638839661033,3.068407409359767,0.4172240712948669,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.728431013361739,2.737300634512768,0.1280213431724417,0.06136814818719534,0.1348353419869059,0.1405380653112877
25.5,2.971423495593123,3.0850610700220686,0.4157989141016945,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.7412538571005998,2.750106884640971,0.1282765042852588,0.061701221400441375,0.13505200331775752,0.14075047170830965
25.75,2.969212377570516,3.101694648260337,0.4143748699344862,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.7540412288057636,2.762877042317646,0.1285264316449369,0.06203389296520674,0.13526385842390629,0.1409576777429715
26.0,2.9670056401598344,3.1183069384127022,0.41295203717203777,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.7667922988110494,2.77561028220601,0.12877112027452256,0.062366138768254045,0.13547090401816042,0.14115968138968368
26.25,2.9648034368237917,3.134896739767806,0.41153051386522654,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.779506246763976,2.788305788445387,0.12901056662310686,0.06269793479535613,0.13567313812969276,0.14135648203906365
26.5,2.9626059198819905,3.1514628568947414,0.4101103977121253,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.7921822618090006,2.800962754837371,0.12924476856160932,0.06302925713789483,0.135870560099303,0.14154808049297307
26.75,2.9604132404707784,3.168004099970592,0.4086917860331482,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.804819542774669,2.8135803850255954,0.12947372537773175,0.06336008199941184,0.1360631705739876,0.1417344789587262
27.0,2.9582255485038718,3.1845192851051918,0.4072747757462807,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.8174172983548234,2.8261578926704387,0.12969743777009232,0.06369038570210384,0.13625097150081514,0.14191568104248073
27.25,2.956042992634355,3.201007234662671,0.40585946334244805,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.82997474728041,2.838694501618939,0.12991590784154852,0.06402014469325341,0.13643396612010708,0.14209169174182196
27.5,2.9538657202175447,3.217466777579549,0.40444594486105556,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,2.8424911184849373,2.851189446069311,0.13012913909172164,0.06434933555159099,0.1366121589579279,0.1422625174375533
