Time,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm,ppERKc,k7,k11,k13,L,K1,tau1,K2,tau2,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
2.27,0.5696408249218609,0.013865571952222369,0.1569636415144329,0.20396242210305354,0.01814116090544225,0.00741659653638405,0.00019192439237069095,3.5690499814607275e-06,0.0017884197791044713,0.5557752529696385,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1694981026313157,0.006093505144169021,0.040241135747344,0.1569636415144329,0.012975190015626952,0.011019208332065655,0.0035652246858636676,0.00046742940796972663,1.1515639000426036e-05
2.2800000000000002,0.5713330483876631,0.013926506358170193,0.15736501271144074,0.20553406711357505,0.01827101629941642,0.007527288824819777,0.00019664379186632724,3.685784041723995e-06,0.0018243340090251102,0.5574065420294929,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16894688977600555,0.006093376045851335,0.040033299694890445,0.15736501271144074,0.012995848826231613,0.011119275214069226,0.0036176976916878797,0.0004764710532262029,1.1832326137390284e-05
2.29,0.5730197686925808,0.013987439473148514,0.15776430974157865,0.2071097154446108,0.018401077088002954,0.0076389825501743,0.00020145422616386595,3.8057197527625384e-06,0.001860775261463054,0.5590323292194322,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1683974694812441,0.0060932469502687535,0.03982615304203829,0.15776430974157865,0.013016269410957423,0.011219494907160536,0.003670629254170106,0.0004856365169937389,1.2155987876264755e-05
2.3000000000000003,0.5747010037330562,0.014048371297184685,0.15816153839503766,0.2086893464125994,0.01853134089654469,0.007751679212953229,0.00020635693790327405,3.928927424004451e-06,0.0018977481239119032,0.5606526324358715,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1678498359175713,0.006093117857421219,0.03961977373238579,0.15816153839503766,0.013036452705022065,0.011319861640264061,0.0037240197565636623,0.0004949266897977726,1.2486737077392118e-05
2.31,0.576376771347332,0.014109301830306056,0.15855670744194206,0.2102729393483794,0.018661805355365577,0.007865380255069287,0.00021135317861656995,4.055478498837092e-06,0.0019352571875755316,0.562267469517026,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16730398327448473,0.006092988767308675,0.03941408167723104,0.15855670744194206,0.013056399940889368,0.011420369957304008,0.0037778695525286007,0.0005043424595369557,1.2824687672234006e-05
2.32,0.5780470893156403,0.014170231072539974,0.1589498226459468,0.21186047371407185,0.01879246811147701,0.007980087064720712,0.00021644420870136258,4.185445565317017e-06,0.001973307047033135,0.5638768582431003,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16675990576037777,0.00609285967993106,0.039209155233632664,0.1589498226459468,0.013076112047873126,0.011521014105121406,0.003832178968597705,0.0005138847113908325,1.3169954663133868e-05
2.33,0.5797119753603914,0.014231159023913793,0.15934089276460453,0.21345192898557527,0.01892332681677668,0.008095800971985308,0.00022163129739308284,4.318902366877161e-06,0.002011902300007877,0.5654808163364776,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1662175976024784,0.006092730595288319,0.03900491384049776,0.15934089276460453,0.013095590253943952,0.011621788652761594,0.003886948301992024,0.00052355432775914,1.3522654122931338e-05
2.34,0.5813714471463618,0.014292085684454855,0.15972992353534698,0.2150472847703077,0.019054379139841204,0.00821252325314727,0.0002269157227370078,4.455923813029331e-06,0.0020510475470346804,0.567079361461907,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16567705304678773,0.0060926015133803925,0.03880143622142196,0.15972992353534698,0.01311483548255852,0.011722687867327252,0.00394217782281086,0.0005333521881709929,1.3882903194495858e-05
2.35,0.5830255222808816,0.014353011054190517,0.16011692369877945,0.21664652068881998,0.019185622754036607,0.008330255127064663,0.00023229877155897432,4.596585990061777e-06,0.0020907473912288228,0.568672511226691,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16513826635801906,0.006092472434207224,0.03859864154306436,0.16011692369877945,0.013133848956772455,0.011823706344752051,0.003997867772234025,0.0005432791692248533,1.4250820090111143e-05
2.36,0.5846742183140211,0.014413935133148117,0.1605018989686391,0.21824961649340763,0.019317055349398322,0.008448997758505349,0.00023778173943590902,4.740966171729687e-06,0.002131006437958092,0.570260283180873,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16460123181953715,0.006092343357768755,0.03839660873197204,0.1605018989686391,0.013152631594454161,0.011924838374933716,0.004054018364216027,0.0005533361444997028,1.4626524090780313e-05
2.37,0.5863175527387777,0.014474857921355007,0.1608848580758027,0.2198565519489184,0.01944867462066085,0.008568752255231878,0.00024336593066505072,4.889142829938531e-06,0.002171829294608611,0.5718426948174227,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1640659437332972,0.006092214284064926,0.03819525626848552,0.1608848580758027,0.013171184614481142,0.012026078583918107,0.00411062978404725,0.0005635239844948566,1.5010135545381541e-05
2.38,0.5879555429912607,0.01453577941883853,0.16126580669507104,0.2214673069520078,0.019580478279202514,0.008689519671738555,0.0002490526582330025,5.041195645418014e-06,0.0022132205702638393,0.5734197635724222,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16353239641978481,0.006092085213095681,0.0379946640619746,0.16126580669507104,0.013189508927626728,0.012127421284532258,0.00416770219024817,0.0005738435565438605,1.5401775869745174e-05
2.39,0.589588206450877,0.014596699625626035,0.16164475354993352,0.22308186141155617,0.019712464041035927,0.008811301004847803,0.0002548432437834978,5.197205518386613e-06,0.002255184875469262,0.5749915068252509,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16300058421795544,0.006091956144860963,0.03779474975144659,0.16164475354993352,0.013207605748837963,0.012228861135583309,0.004225235712386361,0.0005842957247546285,1.5801567545582315e-05
2.4,0.5912155604405146,0.014657618541744863,0.16202170428492732,0.22470019536798927,0.0198446296387594,0.008934097199310348,0.0002607390175849915,5.357254579204446e-06,0.0022977268219130957,0.5765579418987697,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16247050148517445,0.006091827079360711,0.03759559374169186,0.16202170428492732,0.013225475982678822,0.012330392475847766,0.004283230453902127,0.0005948813499245174,1.6209634119334614e-05
2.41,0.5928376222267276,0.014718536167222364,0.16239666760885196,0.22632228887383837,0.01997697280956188,0.009057909141747797,0.00026674131849699486,5.521426199014482e-06,0.002340851022195381,0.5781190860595052,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16194214259715717,0.006091698016594868,0.03739711318790917,0.16239666760885196,0.013243120839450917,0.012432009998149186,0.004341686489098268,0.0006056012894824399,1.6626100200877025e-05
2.42,0.5944544090199184,0.014779452502085875,0.16276964913712808,0.2279481221128982,0.020109491307158008,0.009182737667648773,0.0002728514939362342,5.68980500036977e-06,0.0023845620895066076,0.5796749565178325,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16141550194790935,0.006091568956563378,0.037199388902113384,0.16276964913712808,0.013260541217639107,0.012533708069424079,0.004400603866663858,0.0006164563974039699,1.7051091462141788e-05
2.43,0.5960659379745207,0.014840367546362745,0.16314065756246116,0.22957767528085563,0.020242182889800155,0.009308583554186525,0.0002790708998415724,5.862476867846823e-06,0.0024288646374039527,0.5812255704281579,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16089057394966758,0.006091439899266181,0.03700233760159222,0.16314065756246116,0.013277738322776095,0.012635481418335284,0.004459982606100947,0.0006274475241562499,1.7484734635596246e-05
2.44,0.5976722261891813,0.014901281300080314,0.16350969847101687,0.23121092870447615,0.020375045332216315,0.00943544752812944,0.00028540090063877005,6.039528958642736e-06,0.0024737632794862067,0.582770944889101,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.16036735303284003,0.0060913108447032205,0.03680604048625469,0.16350969847101687,0.01329471304726924,0.012737324441976193,0.004519822701705824,0.0006385755166126293,1.7927157512643e-05
2.45,0.599273290706942,0.014962193763265925,0.1638767805389777,0.23284786272209204,0.02050807641360821,0.009563330257966973,0.00029184286920400863,6.2210497131562205e-06,0.0025192626291781752,0.5843110969436761,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15984583364594726,0.006091181792874437,0.036610413830361566,0.1638767805389777,0.01331146659185654,0.012839231906726067,0.0045801241186492325,0.0006498412180006632,1.8378488941873716e-05
2.46,0.60086914851542,0.015023104935946916,0.1642419093227097,0.23448845780302566,0.02064127392961293,0.009692232362351505,0.0002983981868272872,6.407128865550154e-06,0.0025653672994016743,0.585846043579473,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15932601025556356,0.006091052743779774,0.036415539224718074,0.1642419093227097,0.01332799984282903,0.012941198241709272,0.004640886797223618,0.0006612454678162031,1.8838858827247456e-05
2.47,0.6024598165469883,0.015084014818150636,0.16460509348132327,0.23613269442774862,0.020774635680268244,0.009822154401869045,0.0003050682431745683,6.597857454295852e-06,0.002612081902368044,0.5873758017288377,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1588078773462579,0.006090923697419173,0.03622133250253512,0.16460509348132327,0.01334431399609209,0.013043218252831407,0.004702110648745079,0.0006727891017744667,1.9308398126121665e-05
2.48,0.6040453116789553,0.015144923409904415,0.16496633854091583,0.23778055320770425,0.020908159482014233,0.009953096887715741,0.00031185443624984026,6.793327832696561e-06,0.002659411049245808,0.5889003882690509,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15829142942053578,0.006090794653792576,0.036027875645253005,0.16496633854091583,0.013360409931789448,0.013145286403055012,0.004763795559918206,0.0006844729517237468,1.978723884721077e-05
2.49,0.6056256507337436,0.0152058307112356,0.16532565314298114,0.23943201476499684,0.021041843155611643,0.010085060273373705,0.00031875817235590574,6.993633679390542e-06,0.002707359349960586,0.590419820022508,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1577766609987806,0.006090665612899926,0.03583508404748237,0.16532565314298114,0.013376288840956367,0.01324739753956641,0.004825941388690006,0.000696297845599329,2.02755140483957e-05
2.5,0.6072008504790694,0.015266736722171525,0.16568304278292226,0.2410870598527364,0.021175684538195915,0.010218044963292419,0.0003257808660551421,7.198870008831175e-06,0.002755931412860516,0.5919341137568979,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1572635666191957,0.006090536574741162,0.03564304007949737,0.16568304278292226,0.013391951597562839,0.013349546160906483,0.004888547968617368,0.0007082646073371384,2.077335783446487e-05
2.5100000000000002,0.6087709276281194,0.015327641442739537,0.16603851608407091,0.24274566923415072,0.021309681471137803,0.010352051304671641,0.00033292394012895564,7.409133181744426e-06,0.0028051318445225055,0.5934432861853798,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15675214083774616,0.0060904075393162305,0.03545165870052713,0.16603851608407091,0.013407399387736421,0.013451727157238996,0.0049516151047740205,0.0007203740568301793,2.128090535470392e-05
2.52,0.6103358988397283,0.015388544872966965,0.16639207851072746,0.244407823803546,0.021443831812159215,0.010487079595968849,0.0003401888255372655,7.624520915561156e-06,0.0028549652494167057,0.5949473539667613,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15624237822810158,0.00609027850662507,0.035261022667667064,0.16639207851072746,0.013422633079248864,0.013553935064356034,0.005015142578031088,0.0007326270098424955,2.1798292800420964e-05
2.5300000000000002,0.6118957807185564,0.01544944701288115,0.1667437386675232,0.24607350446476048,0.021578133423127876,0.010623130078946727,0.00034757696137665254,7.845132294824701e-06,0.0029054362297179287,0.5964463337056752,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15573427338157775,0.006090149476667625,0.03507104650833881,0.1667437386675232,0.013437653853283141,0.013656164817037745,0.0050791301410959295,0.0007450242779677693,2.232565740231868e-05
2.54,0.6134505898152647,0.015510347862509427,0.16709350198726702,0.24774269225281245,0.0217125841822422,0.010760202946866653,0.0003550897948385932,8.07106778157106e-06,0.0029565493849705473,0.5979402419527553,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15522782090707996,0.006090020449443837,0.03488181336411067,0.16709350198726702,0.013452462571390373,0.013758410989935414,0.005143577522635683,0.0007575666685439987,2.286313742780586e-05
2.5500000000000003,0.615000342626691,0.015571247421879137,0.1674413770553606,0.24941536821163215,0.021847181971753674,0.010898298336924342,0.0003627287811663291,8.302429225682227e-06,0.0030083093119038463,0.5994290952048119,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1547230154310453,0.006089891424953646,0.034693237334391114,0.1674413770553606,0.013467060409773012,0.013860668564026495,0.005208484423509863,0.0007702549846138755,2.341087217815384e-05
2.56,0.6165450555960249,0.01563214569101761,0.16778736927274981,0.2510915135164529,0.021981924690226307,0.011037416338018953,0.00037049538361187624,8.53931987521e-06,0.0030607206040986997,0.6009129099050073,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15421985159738605,0.006089762403196997,0.034505401942677594,0.16778736927274981,0.013481448223741036,0.013962932154366267,0.00527385052068158,0.0007830900248405753,2.3969001985596485e-05
2.57,0.6180847451129825,0.01569304266995219,0.16813148720508753,0.25277110935077285,0.02211681024018188,0.011177556983674704,0.0003783910733916463,8.78184438667081e-06,0.0031137878518056913,0.6023917024430303,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15371832406743244,0.0060896333841738304,0.0343182208643249,0.16813148720508753,0.013495627184481471,0.014065196789652207,0.005339675463692897,0.0007960725834695534,2.4537668210273415e-05
2.58,0.6196194275139797,0.015753938358710202,0.16847373622110134,0.2544541370295318,0.02225183654043829,0.011318720259297683,0.00038641732964225475,9.030108835308946e-06,0.0031675156416148516,0.6038654891552695,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15321842751987635,0.0060895043678840894,0.034131778002036484,0.16847373622110134,0.013509598141044393,0.014167457126826707,0.005405958878319654,0.0008092034502458232,2.5117013237120405e-05
2.59,0.6211491190823061,0.015814832757318983,0.16881412486618674,0.25614057787526534,0.022387001513673867,0.011460906095661557,0.0003945756393749234,9.28422072532859e-06,0.003221908556275443,0.6053342863249871,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15272015665071467,0.006089375354327715,0.03394598661121684,0.16881412486618674,0.013523362259567594,0.01426970824377194,0.005472700363328743,0.0008224834103768287,2.5707180472601876e-05
2.6,0.6226738360482975,0.015875725865805868,0.16915265847920583,0.25783041334211004,0.02252230309884891,0.0116041143754689,0.00040286749743011257,9.544289000092324e-06,0.0032769711743697453,0.6067981101824916,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15222350617319302,0.00608924634350465,0.03376093082653675,0.16915265847920583,0.013536920383093247,0.014371944841143482,0.00553989949378487,0.0008359132444514956,2.6308314341394002e-05
2.61,0.6241935945895083,0.015936617684198188,0.16948934557759843,0.25952362489111136,0.02265773923868515,0.011748344927928414,0.0004112944064307367,9.810424052286228e-06,0.0033327080701336343,0.6082569769053101,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1517284708177498,0.006089117335414835,0.03357652387364318,0.16948934557759843,0.013550273671957071,0.014474162046371475,0.005607555818353516,0.0008494937284039078,2.6920560282909162e-05
2.62,0.6257084108308829,0.015997508212523277,0.1698241914696264,0.2612201941149846,0.022793307892163266,0.011893597534143024,0.00041985787673564203,1.0082737734049439e-05,0.003389123813137264,0.6097109026183596,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15123504533196,0.006088988330058214,0.03339285013844595,0.1698241914696264,0.013563422963138153,0.01457635460503866,0.0056756688620205305,0.0008632256334349787,2.7544064747773772e-05
2.63,0.6272183008449267,0.016058397450808462,0.1701572046614719,0.2629201026128565,0.02292900702194557,0.012039871921914103,0.0004285594263916723,1.0361343367068237e-05,0.003446222968102153,0.6111599033941182,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15074322448047994,0.006088859327434728,0.03320982189942434,0.1701572046614719,0.013576369412855355,0.014678517698106259,0.005744238123508879,0.000877109725975629,2.8178975194147887e-05
2.64,0.6287232806518772,0.01611928539908108,0.1704883904156455,0.26462333211539046,0.02306483460691019,0.012187167772397716,0.00043740058108600625,1.064635575263258e-05,0.0035040100945897103,0.6126039952527962,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.15025300304499117,0.00608873032754432,0.03302752458677993,0.1704883904156455,0.013589113850528021,0.01478064611511664,0.005813263078631681,0.0008911467676113591,2.882544008399944e-05
2.65,0.6302233662198734,0.016180172057368457,0.17081775722286613,0.2663298643593796,0.02320078862955888,0.012335484712873912,0.00044638287409711326,1.0937891181655136e-05,0.003562489746819844,0.614043194162505,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1497643758241455,0.006088601330386932,0.0328458697355174,0.17081775722286613,0.01360165742785278,0.014882735091454734,0.005882743176691368,0.0009053375150464152,2.9483608879222417e-05
2.66,0.6317185734651256,0.01624105742569793,0.17114531031034078,0.2680396812127527,0.023336867088539333,0.012484822325402649,0.00045550784624597386,1.1236067444650703e-05,0.0036216664733606657,0.6154775160394277,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14927733763350962,0.006088472335962505,0.03266494324139657,0.17114531031034078,0.013614000967753177,0.01498477946330452,0.005952677844832471,0.0009196827200292529,3.0153632037709876e-05
2.67,0.6332089182520839,0.01630194150409682,0.17147105814695,0.2697527645494478,0.023473067986081352,0.012635180137905376,0.0004647770458459504,1.154100384167616e-05,0.0036815448169537335,0.6169069767479871,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14879188330551016,0.006088343344270982,0.03248465621728158,0.17147105814695,0.013626145616782796,0.015086774520880804,0.006023066483596389,0.00093418312931922,3.08356610092732e-05
2.68,0.6346944163936069,0.01636282429259246,0.17179500592621938,0.2714690963741415,0.023609389340491314,0.012786557634226679,0.00047419202865292553,1.1852821192228808e-05,0.0037421293142015453,0.6183315921010144,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1483080076893789,0.0060882143553123045,0.03230509491891098,0.17179500592621938,0.01363809219154824,0.015188715148520849,0.0060939084719772154,0.0009488394846118767,3.1529848231517105e-05
2.69,0.6361750836511292,0.016423705791212172,0.17211716209422745,0.2731886586972954,0.023745829173605845,0.012938954244091853,0.000483754357814109,1.2171641845103341e-05,0.003803424495401856,0.619751377859917,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.147825705651098,0.006088085369086415,0.032126170069084026,0.17211716209422745,0.013649841833381868,0.015290596692317374,0.006165203162413778,0.0009636525225089165,3.2236347125562365e-05
2.7,0.6376509357348288,0.016484585999983294,0.1724375318105594,0.2749114336598302,0.023882385523280845,0.01309236935406424,0.0004934656038171301,1.2497589688205119e-05,0.0038654348842315587,0.6211663497348455,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1473449720733457,0.006087956385593256,0.031947968279464334,0.1724375318105594,0.013661395352563815,0.015392414085959245,0.006236949886293595,0.0009786229744429141,3.2955312091726186e-05
2.71,0.6391219883037937,0.016545464918933144,0.17275612349820169,0.2766374034081043,0.024019056430838494,0.01324680229682921,0.0005033273444377983,1.283079015832023e-05,0.003928164997590808,0.6225765233848606,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14686580185544182,0.006087827404832769,0.03177039987933128,0.17275612349820169,0.013672753885194395,0.015494162732512057,0.0063091479486073404,0.000993751566650694,3.368689850505052e-05
2.72,0.6405882569661884,0.016606342548089056,0.1730729422824208,0.2783665502187596,0.024155839953573444,0.01340225236265131,0.0005133411646881885,1.3171370250839878e-05,0.003991619345283262,0.6239819144180994,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14638818991329372,0.006087698426804897,0.03159355183930046,0.1730729422824208,0.013683918235206063,0.015595837616129215,0.006381796633702994,0.0010090390200974797,3.443126271079156e-05
2.73,0.6420497572794185,0.01666721888747835,0.1733879965627453,0.28009885637343324,0.024292734152173288,0.013558718788331339,0.0005235086567633753,1.3519458529439658e-05,0.004055802429869678,0.6253825383919401,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14591213117934254,0.006087569451509581,0.031417334096355276,0.1733879965627453,0.01369488953344854,0.015697434197891103,0.006454895199776095,0.0010244860504536055,3.5188562019755986e-05
2.74,0.6435065047502971,0.016728093937128354,0.17370129142982774,0.2818343042839462,0.024429737103259106,0.013716200768858716,0.0005338314199885471,1.387518513571132e-05,0.004120718746345308,0.6267784108131688,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14543762060250912,0.006087440478946763,0.031241833979267497,0.17370129142982774,0.013705668577493908,0.015798947513474174,0.006528442884721733,0.0010400933680182894,3.595895470360308e-05
2.75,0.6449585148352085,0.016788967697066393,0.17401283525935726,0.2835728763665995,0.024566846886764474,0.013874697446308405,0.0005443110607647365,1.4238681798747439e-05,0.004186372782002021,0.6281695471381421,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14496465314814058,0.006087311509116385,0.031066961035424612,0.17401283525935726,0.013716256492921054,0.01590037308296823,0.006602438900594041,0.0010558616776993948,3.674259998999169e-05
2.7600000000000002,0.6464058029402723,0.01684984016731979,0.1743226331071084,0.2853145551678349,0.024704061598523328,0.014034207921453759,0.0005549491925149926,1.4610081844676695e-05,0.004252769016104038,0.6295559627729524,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14449322379795695,0.006087182542018391,0.03089280294990182,0.1743226331071084,0.013726654070932343,0.016001705994573484,0.006676882439438556,0.001071791678937171,3.7539658057698076e-05
2.77,0.6478483844215066,0.01691071134791587,0.174630693324552,0.2870593232380042,0.024841379337596267,0.014194731242809101,0.0005657474356291371,1.4989520206150332e-05,0.004319911919757365,0.6309376730735907,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1440233275499979,0.006087053577652721,0.03071926888365084,0.174630693324552,0.01373686243181576,0.01610294182833752,0.0067517726678239616,0.0010878840656866856,3.8350290031576694e-05
2.7800000000000002,0.6492862745849922,0.01697158123888196,0.17493702093233676,0.288807163257599,0.02497879821891559,0.014356266418021532,0.0005767074174090243,1.5377133431777317e-05,0.00438780595558528,0.6323146933461102,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14355495941856936,0.0060869246160193185,0.030546446875968414,0.17493702093233676,0.01374688236039634,0.016204075725928347,0.006827108732563944,0.0011041395263419477,3.917465797749717e-05
2.79,0.6507194886870331,0.017032449840245368,0.17524162425734394,0.29055805791040784,0.025116316360550277,0.014518812403218614,0.0005878307720123491,1.5773059695508803e-05,0.004456455577603701,0.6336870388467878,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1430881144341912,0.0060867956571181246,0.03037424570471181,0.17524162425734394,0.013756714971651854,0.016305103328253155,0.006902889755401011,0.0011205587437205882,4.0012924897121905e-05
2.8000000000000003,0.6521480419343201,0.01709331715203343,0.1755445082848635,0.2923119900103901,0.0252539318964157,0.014682368114037904,0.0005991191403970233,1.6177438805969602e-05,0.004525865230897869,0.6350547247822866,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.142622787643544,0.006086666700949083,0.03020275376110959,0.1755445082848635,0.013766361044023998,0.01640601983133736,0.006979114838547122,0.0011371423949887822,4.086525472266535e-05
2.81,0.6535719494840907,0.01715418317427346,0.17584568131682443,0.2940689423741557,0.025391642963470767,0.01484693241540417,0.0006105741702640661,1.6590412215737092e-05,0.004596039351502317,0.6364177663098173,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14215897410941675,0.006086537747512133,0.030031879443418674,0.17584568131682443,0.01377582168716183,0.016506820937802785,0.0070557830595819,0.0011538911516477677,4.1731812311492015e-05
2.82,0.6549912264442912,0.017215047906992777,0.17614514830293895,0.2958288979485399,0.02552944771449804,0.015012504132085918,0.0006221975160011203,1.7012123030565356e-05,0.00466698236608012,0.6377761785372984,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.14169666891065436,0.006086408796807219,0.0298617114923605,0.17614514830293895,0.013785097673119192,0.01660750189886947,0.0071328934767565496,0.0011708056794599686,4.2612763440700866e-05
2.83,0.6564058878737362,0.017275911350218706,0.17644291751982974,0.29759183968235603,0.025667344305228004,0.015179082039000036,0.0006339908386244626,1.744271601855516e-05,0.004738698691806226,0.6391299765235176,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1412358671421055,0.006086279848834283,0.02969215793020119,0.17644291751982974,0.013794190106198775,0.01670805847968195,0.007210445124155519,0.0011878866384369628,4.350827480154772e-05
2.84,0.6578159487822683,0.017336773503978564,0.17673899388142528,0.29935775065471504,0.025805330907194012,0.0153466648712077,0.0006459558057216773,1.7882337619267076e-05,0.004811192736050529,0.6404791752782898,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1407765639145706,0.006086150903593266,0.029523307844590008,0.17673899388142528,0.013803099752063426,0.016808485987441387,0.007288437016719807,0.0012051346827671788,4.441851399385745e-05
2.85,0.6592214241309182,0.017397634368299674,0.1770333856376634,0.3011266139460106,0.025943405694779622,0.015515251314862855,0.0006580940913928216,1.833113595277918e-05,0.00488446889626344,0.6418237897626186,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1403187543547498,0.006086021961084111,0.02935506894155715,0.1770333856376634,0.013811827709549399,0.016908780250402378,0.007366868145730353,0.001222550460804958,4.5343649520274536e-05
2.86,0.6606223288320624,0.01745849394320935,0.17732609767109805,0.30289841276702406,0.02608156685815244,0.015684840016337437,0.0006704073761922841,1.878926082868579e-05,0.004958531559663923,0.6431638348888531,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.13986243360519143,0.00608589302130676,0.029187530403451234,0.17732609767109805,0.013820374738386942,0.017008936633255436,0.007445737483395605,0.0012401346150001564,4.628385078050654e-05
2.87,0.6620186777495823,0.01751935222873491,0.17761713820085823,0.30467313032912874,0.02621981259023318,0.01585542957432983,0.0006828973470691317,1.9256863755039346e-05,0.005033385103125574,0.6444993255208474,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1394075968242403,0.006085764084261156,0.029020599829202354,0.17761713820085823,0.013828741931550847,0.01710895102747075,0.00752504397891487,0.0012578877818877716,4.7239288065406055e-05
2.88,0.6634104856990213,0.017580209224903675,0.1779065120681365,0.3064507499740864,0.026358141099699025,0.01602701854818796,0.0006955656973081812,1.9734097947231554e-05,0.00510903389287297,0.6458302764741176,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.1389542391859866,0.0060856351499472385,0.028854367025177297,0.1779065120681365,0.013836930041858797,0.017208818854200808,0.007604786562664143,0.0012758105920204403,4.821013255104893e-05
2.89,0.664797767447742,0.01764106493174296,0.1781942274793346,0.3082312550437489,0.026496550597902298,0.01619960544952895,0.0007084141264695641,2.0221118336816015e-05,0.0051854822843654435,0.647156702515999,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.13850235588021437,0.006085506218364952,0.028688738488160226,0.1781942274793346,0.01384494015824812,0.01730853607201327,0.00768496414201524,0.0012939036699577753,4.919655629265167e-05
