data_set_T_morris_lecar_with_hopf_bifurcation_figure_12,data_set_V_morris_lecar_with_hopf_bifurcation_figure_12,data_set_W_morris_lecar_with_hopf_bifurcation_figure_12,data_set_Z_morris_lecar_with_hopf_bifurcation_figure_12
5870.0,-39.919678,0.29756701,0.010541112
5880.0,-47.538387,0.086806856,0.010530573
5890.0,-40.744892,0.031770866,0.010520048
5900.0,-34.432259,0.021821426,0.010509533
5910.0,-29.617447,0.025585771,0.010499028
5920.0,-25.877687,0.034990735,0.010488535
5930.0,-22.798918,0.047491957,0.010478051
5940.0,-20.048428,0.06232724,0.010467579
5950.0,-17.05916,0.080719195,0.010457117
5960.0,-11.832294,0.10960092,0.010446665
5970.0,16.166342,0.26801169,0.010444632
5980.0,-9.368988,0.43245912,0.01057236
5990.0,-48.394646,0.16022727,0.010561793
6000.0,-44.206257,0.048958994,0.010551238
6010.0,-37.30492,0.02407044,0.010540692
6020.0,-31.805542,0.022791438,0.010530157
6030.0,-27.608227,0.029875012,0.010519632
6040.0,-24.248367,0.041092329,0.010509118
6050.0,-21.398817,0.054703161,0.010498614
6060.0,-18.674011,0.070895679,0.01048812
6070.0,-15.279927,0.092262141,0.010477638
6080.0,-5.3041997,0.13896585,0.010467165
6090.0,14.321843,0.40117624,0.010597417
6100.0,-37.441135,0.31805581,0.010588967
6110.0,-47.896839,0.093546264,0.010578373
6120.0,-41.200855,0.033266999,0.0105678
6130.0,-34.786789,0.021892756,0.010557238
6140.0,-29.889494,0.025111115,0.010546686
6150.0,-26.098963,0.034268986,0.010536144
6160.0,-22.99514,0.046555437,0.010525613
6170.0,-20.250017,0.061283052,0.010515093
6180.0,-17.560125,0.078663364,0.010504583
6190.0,-13.902575,0.10187268,0.010494084
6200.0,2.0334337,0.17272325,0.010483596
6210.0,7.7287049,0.43856719,0.010585774
6220.0,-44.655621,0.24668378,0.010575798
6230.0,-46.532921,0.07104145,0.010565228
6240.0,-39.549351,0.028629681,0.010554668
6250.0,-33.550026,0.021982882,0.010544118
6260.0,-28.966377,0.026925797,0.01053358
6270.0,-25.383305,0.036839735,0.010523052
6280.0,-22.408632,0.049587123,0.010512534
6290.0,-19.740591,0.064610712,0.010502026
6300.0,-16.990269,0.082567766,0.010491529
6310.0,-12.525845,0.10903838,0.010481044
6320.0,11.924613,0.22924523,0.01047086
6330.0,-1.8544856,0.44435483,0.010580847
6340.0,-47.687508,0.1864845,0.010570189
6350.0,-45.033104,0.055249024,0.010559624
6360.0,-38.043053,0.025290798,0.010549069
6370.0,-32.372334,0.022421863,0.010538526
6380.0,-28.05415,0.028846528,0.010527993
6390.0,-24.628157,0.039571021,0.01051747
6400.0,-21.733309,0.052955512,0.010506958
6410.0,-19.069246,0.068643481,0.010496455
6420.0,-16.109993,0.087974705,0.010485965
6430.0,-9.7420931,0.12165856,0.010475484
6440.0,17.608349,0.32816488,0.010527241
6450.0,-22.251673,0.39476019,0.010579461
6460.0,-48.628357,0.12874083,0.010568883
6470.0,-43.068932,0.041073069,0.01055832
6480.0,-36.265652,0.022678185,0.010547766
6490.0,-30.999636,0.023538856,0.010537224
6500.0,-26.970482,0.031606007,0.010526692
6510.0,-23.722549,0.043291364,0.01051617
6520.0,-20.925917,0.057361733,0.01050566
6530.0,-18.264561,0.073751874,0.01049516
6540.0,-14.935552,0.09513434,0.010484669
6550.0,-4.4241261,0.14423281,0.01047419
6560.0,13.426906,0.40824577,0.010589486
6570.0,-38.930603,0.30632579,0.01057985
6580.0,-47.687637,0.089531064,0.01056928
6590.0,-40.995537,0.032401588,0.010558716
6600.0,-34.613354,0.021803228,0.010548162
6610.0,-29.752127,0.025337903,0.01053762
6620.0,-25.985443,0.034627024,0.010527087
6630.0,-22.896992,0.047034975,0.010516565
6640.0,-20.165661,0.06178255,0.010506054
6650.0,-17.413214,0.079374179,0.010495554
6660.0,-13.497712,0.10359583,0.010485063
6670.0,5.9169531,0.19076328,0.010474585
6680.0,4.5612054,0.44514102,0.010576596
6690.0,-46.18462,0.2224202,0.010566417
6700.0,-46.166607,0.064234257,0.010555831
6710.0,-39.011227,0.027004143,0.01054528
6720.0,-33.100044,0.022074135,0.010534742
6730.0,-28.619398,0.027598871,0.010524212
6740.0,-25.091721,0.037824631,0.010513693
6750.0,-22.136696,0.050835397,0.010503185
6760.0,-19.448549,0.066203222,0.010492687
6770.0,-16.529188,0.085026175,0.010482199
6780.0,-10.844868,0.11599857,0.010471723
6790.0,17.2973,0.29752684,0.01048827
6800.0,-15.469567,0.41610432,0.010575483
6810.0,-48.536274,0.14423107,0.010565013
6820.0,-43.496269,0.045351408,0.010554451
6830.0,-36.707798,0.023790177,0.010543903
6840.0,-31.395395,0.023346726,0.010533364
6850.0,-27.309586,0.030797901,0.010522836
6860.0,-24.028851,0.042070571,0.010512318
6870.0,-21.212408,0.055803936,0.010501811
6880.0,-18.560555,0.072008148,0.010491314
6890.0,-15.539034,0.092105724,0.010480829
6900.0,-7.9610796,0.13046624,0.010470353
6910.0,16.629295,0.36442065,0.010557827
6920.0,-30.316914,0.36038953,0.010560877
6930.0,-48.360611,0.11087168,0.010550321
6940.0,-42.134281,0.037303545,0.010539777
6950.0,-35.551144,0.022382079,0.010529242
6960.0,-30.481504,0.024316277,0.010518718
6970.0,-26.575472,0.032818045,0.010508205
6980.0,-23.400726,0.044744559,0.010497701
6990.0,-20.636395,0.059060238,0.010487209
7000.0,-17.944069,0.075937055,0.010476727
7010.0,-14.361485,0.098506868,0.010466255
7020.0,-0.57837915,0.16014287,0.010455795
7030.0,9.9807711,0.43044755,0.01056915
7040.0,-42.911922,0.26796141,0.01055775
7050.0,-47.066441,0.077219166,0.010547067
7060.0,-40.01815,0.029853091,0.010536529
7070.0,-33.887436,0.021889042,0.010525998
7080.0,-29.213963,0.026358625,0.010515477
7090.0,-25.563982,0.036099236,0.010504967
7100.0,-22.543205,0.048802279,0.010494467
7110.0,-19.836689,0.063849732,0.010483977
7120.0,-17.016678,0.082031354,0.010473499
7130.0,-12.302026,0.10926032,0.010463031
7140.0,13.611021,0.24213034,0.010453513
7150.0,-4.2456827,0.44122621,0.010567767
7160.0,-47.80444,0.17798397,0.010557168
7170.0,-44.849201,0.053141441,0.010546616
7180.0,-37.845097,0.024704019,0.010536075
7190.0,-32.200592,0.022444075,0.010525543
7200.0,-27.912609,0.029213326,0.010515023
7210.0,-24.518415,0.040063478,0.010504513
7220.0,-21.643871,0.053494215,0.010494014
7230.0,-18.97629,0.069288589,0.010483526
7240.0,-15.987755,0.088800423,0.010473047
7250.0,-9.2991247,0.12367494,0.010462579
7260.0,17.541811,0.33904481,0.010527721
7270.0,-24.720312,0.38532647,0.010569553
7280.0,-48.447952,0.12319859,0.010558998
7290.0,-42.705925,0.040190034,0.010548444
7300.0,-36.033775,0.022814918,0.010537901
7310.0,-30.857706,0.023895631,0.010527369
7320.0,-26.883154,0.031980604,0.010516847
7330.0,-23.669155,0.043617819,0.010506335
7340.0,-20.890251,0.057647105,0.010495833
7350.0,-18.25915,0.074085057,0.010485343
7360.0,-15.037755,0.095117807,0.010474863
7370.0,-5.3214951,0.14128822,0.010464394
7380.0,14.243747,0.39950579,0.010568907
7390.0,-37.3465,0.31850371,0.010559503
7400.0,-47.829823,0.093678653,0.010548948
7410.0,-41.206028,0.033322085,0.010538405
7420.0,-34.786991,0.022029607,0.010527872
7430.0,-29.904345,0.025223905,0.010517349
7440.0,-26.127422,0.034280512,0.010506837
7450.0,-23.03351,0.046506885,0.010496335
7460.0,-20.302595,0.061067674,0.010485845
7470.0,-17.583675,0.078349628,0.010475364
7480.0,-13.737561,0.10213429,0.010464894
7490.0,4.2202668,0.18184517,0.010454435
7500.0,5.9767938,0.44354832,0.010572824
7510.0,-45.590221,0.23227274,0.010562195
7520.0,-46.149303,0.067146309,0.010551637
7530.0,-39.17952,0.027731352,0.010541091
7540.0,-33.247547,0.022053324,0.010530555
7550.0,-28.73317,0.027372768,0.01052003
7560.0,-25.185041,0.037496313,0.010509515
7570.0,-22.222822,0.050425123,0.010499011
7580.0,-19.527283,0.065672524,0.010488517
7590.0,-16.548407,0.084574796,0.010478034
7600.0,-10.818841,0.1156518,0.010467561
7610.0,17.409182,0.29955909,0.010486802
7620.0,-15.942729,0.41476178,0.010577726
7630.0,-48.606483,0.14259401,0.01056715
7640.0,-43.588707,0.044535398,0.010556588
7650.0,-36.737923,0.023264246,0.010546037
7660.0,-31.366617,0.023177218,0.010535496
7670.0,-27.26128,0.030811679,0.010524966
7680.0,-23.966087,0.042218246,0.010514446
7690.0,-21.153172,0.056157298,0.010503937
7700.0,-18.537918,0.072417371,0.010493438
7710.0,-15.531629,0.092336372,0.01048295
7720.0,-8.2963524,0.12966022,0.010472472
7730.0,16.835062,0.35782802,0.010549762
7740.0,-28.859673,0.36688554,0.010564102
7750.0,-48.410599,0.11408095,0.01055354
7760.0,-42.31456,0.037974074,0.010542992
7770.0,-35.710178,0.022277728,0.010532455
7780.0,-30.580254,0.024120778,0.010521927
7790.0,-26.645578,0.032591607,0.01051141
7800.0,-23.451557,0.044492267,0.010500904
7810.0,-20.665205,0.058801856,0.010490408
7820.0,-17.947298,0.075753108,0.010479923
7830.0,-14.235965,0.098718621,0.010469449
7840.0,1.1483436,0.16652082,0.010458984
7850.0,8.5139332,0.43652296,0.010574058
7860.0,-44.040428,0.2538591,0.010563956
7870.0,-46.652531,0.073175184,0.010553396
7880.0,-39.702446,0.029005833,0.010542848
7890.0,-33.649036,0.021962425,0.010532311
7900.0,-29.038464,0.026739648,0.010521783
7910.0,-25.429005,0.0365992,0.010511267
7920.0,-22.430672,0.04937046,0.010500762
7930.0,-19.738934,0.064453922,0.010490266
7940.0,-16.921309,0.082641013,0.010479781
7950.0,-12.272305,0.10975336,0.010469306
7960.0,13.517364,0.24155959,0.010459875
7970.0,-4.0205626,0.44195992,0.010573113
7980.0,-47.982746,0.17812006,0.010562646
7990.0,-44.862923,0.052994687,0.01055209
8000.0,-37.826664,0.02473101,0.010541542
8010.0,-32.189857,0.022433933,0.010531006
8020.0,-27.898397,0.029162664,0.010520481
8030.0,-24.488598,0.040084839,0.010509965
8040.0,-21.599854,0.05362571,0.010499461
8050.0,-18.902529,0.069643006,0.010488966
8060.0,-15.740578,0.089847915,0.010478483
8070.0,-7.9249563,0.12870729,0.010468009
8080.0,16.626661,0.36725694,0.010569286
8090.0,-30.903584,0.35819325,0.010575806
8100.0,-48.33979,0.10984267,0.010565234
8110.0,-42.108147,0.037000444,0.010554675
8120.0,-35.518024,0.022315342,0.010544125
8130.0,-30.453226,0.024334112,0.010533586
8140.0,-26.552397,0.03289102,0.010523058
8150.0,-23.384621,0.044833813,0.01051254
8160.0,-20.619514,0.059163481,0.010502033
8170.0,-17.91477,0.076104283,0.010491536
8180.0,-14.426371,0.098323882,0.01048105
8190.0,-0.98507988,0.15869132,0.010470575
8200.0,10.361704,0.42873657,0.01057147
8210.0,-42.53183,0.27181083,0.010562895
8220.0,-46.983635,0.07876455,0.010552138
8230.0,-40.069817,0.030349791,0.010541637
8240.0,-33.953789,0.021962341,0.010531107
8250.0,-29.273363,0.026285572,0.01052058
8260.0,-25.61747,0.035931837,0.010510065
8270.0,-22.591965,0.04856522,0.01049956
8280.0,-19.891144,0.063573748,0.010489066
8290.0,-17.127478,0.081376627,0.010478582
8300.0,-12.814301,0.10718271,0.010468109
8310.0,10.604901,0.21875556,0.010457715
8320.0,-0.012347366,0.44651487,0.010573948
8330.0,-47.363316,0.19582164,0.010563207
8340.0,-45.39043,0.057629894,0.01055265
8350.0,-38.330757,0.02559074,0.010542103
8360.0,-32.559299,0.022215232,0.010531566
8370.0,-28.185701,0.028484693,0.010521039
8380.0,-24.727081,0.039145287,0.010510524
8390.0,-21.808224,0.05249713,0.010500018
8400.0,-19.114357,0.068217345,0.010489524
8410.0,-16.084745,0.087735511,0.01047904
8420.0,-9.2142134,0.12310397,0.010468566
8430.0,17.518045,0.34242237,0.010539791
8440.0,-25.567644,0.38186324,0.010576636
8450.0,-48.53093,0.1210961,0.010566059
8460.0,-42.6152,0.039741196,0.010555499
8470.0,-35.972206,0.022736749,0.010544949
8480.0,-30.808558,0.023942873,0.010534409
8490.0,-26.845682,0.032098673,0.01052388
8500.0,-23.641409,0.043737028,0.010513362
8510.0,-20.862524,0.057783354,0.010502853
8520.0,-18.19875,0.074346371,0.010492356
8530.0,-14.872077,0.095793605,0.010481869
8540.0,-4.0705805,0.1459015,0.010471392
8550.0,13.062017,0.4104102,0.010578988
8560.0,-39.300697,0.30266395,0.010569501
8570.0,-47.41806,0.088819519,0.010558925
8580.0,-40.803093,0.03241913,0.010548373
8590.0,-34.512447,0.021969981,0.01053783
8600.0,-29.694891,0.025506184,0.010527297
8610.0,-25.951515,0.034799851,0.010516775
8620.0,-22.873804,0.047149342,0.010506264
8630.0,-20.150555,0.061810374,0.010495762
8640.0,-17.518095,0.079242095,0.010485272
8650.0,-14.251314,0.10146794,0.010474792
8660.0,-2.4101505,0.15636455,0.010464323
8670.0,11.413716,0.42039683,0.010551512
8680.0,-41.225353,0.28399453,0.010535263
8690.0,-47.417313,0.082199171,0.010524736
8700.0,-40.518795,0.030520305,0.010514216
8710.0,-34.216763,0.021654749,0.010503707
8720.0,-29.424202,0.025804359,0.01049321
8730.0,-25.705929,0.035494495,0.010482721
8740.0,-22.630411,0.04819214,0.010472244
8750.0,-19.87443,0.063314214,0.010461777
8760.0,-16.977636,0.081649221,0.010451321
8770.0,-11.953142,0.10996382,0.010440874
8780.0,15.468182,0.26039925,0.010435618
8790.0,-7.712503,0.43570179,0.010561132
8800.0,-48.243797,0.16522543,0.010550448
8810.0,-44.357407,0.050144508,0.010539904
8820.0,-37.444347,0.024533952,0.010529372
8830.0,-31.936922,0.022812355,0.010518848
8840.0,-27.724302,0.029690487,0.010508334
8850.0,-24.362465,0.040670305,0.010497831
8860.0,-21.502808,0.05423316,0.010487339
8870.0,-18.835102,0.070192695,0.010476856
8880.0,-15.825915,0.089876041,0.010466385
8890.0,-8.8097649,0.12599906,0.010455923
8900.0,17.190655,0.34902415,0.01052415
8910.0,-26.973763,0.37570491,0.010549197
8920.0,-48.362358,0.11858519,0.010538473
8930.0,-42.458611,0.039191458,0.010527937
8940.0,-35.809822,0.022761364,0.010517414
8950.0,-30.716267,0.024021322,0.010506902
8960.0,-26.746382,0.032327559,0.0104964
8970.0,-23.547354,0.044101465,0.010485909
8980.0,-20.724993,0.058420695,0.010475428
8990.0,-17.956135,0.075475179,0.010464957
9000.0,-14.105233,0.098904021,0.010454497
9010.0,2.7500038,0.17283234,0.010444049
9020.0,7.3363194,0.44109431,0.010567811
9030.0,-44.895824,0.24346808,0.010556854
9040.0,-46.586884,0.069967285,0.010546272
9050.0,-39.526814,0.028121497,0.010535727
9060.0,-33.47644,0.021825451,0.010525198
9070.0,-28.889429,0.026976353,0.010514678
9080.0,-25.298565,0.037035704,0.010504169
9090.0,-22.299103,0.049917743,0.010493671
9100.0,-19.639402,0.065154053,0.010483182
9110.0,-16.861486,0.08329124,0.010472705
9120.0,-12.391641,0.11028704,0.010462237
9130.0,11.329769,0.22688243,0.010451898
9140.0,-1.2158207,0.44457084,0.010546128
9150.0,-47.585106,0.18976982,0.010535577
9160.0,-45.310005,0.055860486,0.010525054
9170.0,-38.213127,0.025196198,0.010514534
9180.0,-32.464142,0.022286285,0.010504024
9190.0,-28.113482,0.028681774,0.010493525
9200.0,-24.668209,0.039402511,0.010483037
9210.0,-21.75613,0.052766107,0.010472559
9220.0,-19.057718,0.068519227,0.010462092
9230.0,-16.006926,0.088183783,0.010451635
9240.0,-8.9051437,0.12438689,0.010441189
9250.0,17.346306,0.34903878,0.010521346
9260.0,-26.961662,0.37610853,0.010534247
9270.0,-48.470303,0.11865849,0.010523698
9280.0,-42.546188,0.038941786,0.01051318
9290.0,-35.861267,0.022546178,0.010502672
9300.0,-30.709658,0.023990899,0.010492175
9310.0,-26.749754,0.032273956,0.010481687
9320.0,-23.538191,0.044098102,0.010471211
9330.0,-20.747929,0.058339071,0.010460746
9340.0,-18.038469,0.075160123,0.01045029
9350.0,-14.425247,0.09769576,0.010439845
9360.0,-0.27160984,0.16043888,0.01042941
9370.0,9.7278843,0.43212005,0.010551232
9380.0,-43.122486,0.26519069,0.010543317
9390.0,-46.98325,0.076537304,0.010532779
9400.0,-40.016151,0.029537782,0.010522251
9410.0,-33.863281,0.021860171,0.010511734
9420.0,-29.191528,0.026406096,0.010501227
9430.0,-25.543352,0.03616979,0.010490731
9440.0,-22.522278,0.048881754,0.010480246
9450.0,-19.818348,0.063918903,0.010469771
9460.0,-17.010469,0.081994504,0.010459307
9470.0,-12.392622,0.10891692,0.010448853
9480.0,13.152478,0.23802248,0.01043914
9490.0,-3.4646099,0.44276282,0.010550087
9500.0,-47.768684,0.18058443,0.010539558
9510.0,-44.860287,0.053915907,0.010529023
9520.0,-37.895741,0.024994077,0.0105185
9530.0,-32.254181,0.022454584,0.010507986
9540.0,-27.954268,0.029007848,0.010497483
9550.0,-24.538874,0.039934166,0.010486991
9560.0,-21.643639,0.053358413,0.010476509
9570.0,-18.943729,0.069306187,0.010466038
9580.0,-15.858734,0.08912804,0.010455578
9590.0,-8.792799,0.12546688,0.010445127
9600.0,17.282362,0.35024923,0.010519761
9610.0,-27.228998,0.37502024,0.01054778
9620.0,-48.430218,0.11781505,0.01053792
9630.0,-42.486389,0.0391469,0.010528178
9640.0,-35.868,0.022700282,0.010517854
9650.0,-30.737064,0.024049299,0.010507384
9660.0,-26.78953,0.032230046,0.010496886
9670.0,-23.573626,0.043922454,0.010486363
9680.0,-20.765903,0.058139347,0.010475904
9690.0,-18.018555,0.075099193,0.010465437
9700.0,-14.327756,0.097938128,0.010454975
9710.0,0.66946203,0.16401827,0.010444525
9720.0,8.9598179,0.43527031,0.010569711
9730.0,-43.750957,0.25801849,0.010564125
9740.0,-46.722446,0.074841931,0.010553553
9750.0,-39.866573,0.029127745,0.010543005
9760.0,-33.710461,0.021978635,0.010532467
9770.0,-29.046516,0.026767569,0.01052194
9780.0,-25.472925,0.036494404,0.010511423
9790.0,-22.442606,0.049305819,0.010500916
9800.0,-19.776768,0.064293452,0.010490421
9810.0,-17.157515,0.081783064,0.010479935
9820.0,-13.31904,0.10596415,0.010469461
9830.0,5.573915,0.19131564,0.010458998
9840.0,4.6274014,0.44416088,0.010554452
9850.0,-45.950851,0.22329119,0.010545899
9860.0,-46.012035,0.06491258,0.010535358
9870.0,-38.989262,0.02730429,0.010524829
9880.0,-33.103142,0.022102067,0.010514309
9890.0,-28.61923,0.02759083,0.0105038
9900.0,-25.088213,0.03782434,0.010493302
9910.0,-22.133547,0.050868724,0.010482813
9920.0,-19.454927,0.066196628,0.010472336
9930.0,-16.613062,0.0847544,0.010461869
9940.0,-11.346343,0.1142521,0.010451412
9950.0,16.449358,0.27871391,0.010452387
9960.0,-11.464753,0.42663226,0.010560894
9970.0,-48.383881,0.15460536,0.010550339
9980.0,-44.100021,0.047273103,0.010539793
9990.0,-37.171558,0.023624601,0.010529259
10000.0,-31.683683,0.022777883,0.010518735
