Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,ld,lmax,a,b,c,d,e,f,h,i,j,k,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
9.58,0.3823925947992522,0.6896482277349598,1.2475583766775387,0.018712767532245114,0.036843978278481564,0.7408222033059089,0.43020365353902335,0.014068168942974748,0.6507364911170141,0.0,4.5509259926119965,3.1614098639426356,3.9508998253412098,2.5211227816396433,0.629504384547491,15.438425160350473,47.54009747346685,0.33558306755786893,16.819541507621036,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2519078941589467,0.24069388959327656,0.8478535311773596,12.051714453250112,11.369997533363751,0.12059425055275416,0.5258978764503749,3.708875373044166,3.7317859233524646,3.317583511221402,133.89825473982867,132.82056014835572,2.310847007040957,1.1396026109770343,0.17072550995707464,0.1780040916004392,5.403036132571115,70.1325935396516,66.17372176481022,1.4619441288583808,4.062967245622906,0.17938785876316707,0.17287896155656032,4.927299064338678,436.9743139468653,435.56389274380666,3.389903207413934,1.3663339277262434,0.0,0.0,0.0,0.021187903916251742,0.006888373828104054,0.2495737400627784,0.580690859507124,0.33759267804650267,0.002046709011703874,0.14861169071232067,0.01244078380505145,0.0046197730882791554,0.14705738359470363,14.896489829634348,14.86151998413037,0.08813148633694928,0.0006691319686929744
9.59,0.38284723781769225,0.6897573484043346,1.2491141890473647,0.018757155761476164,0.03698717838549239,0.741770852868901,0.4304447524029514,0.014146513327351427,0.6510817983181837,0.0,4.55021692896412,3.1611813699498366,3.950281264693858,2.5209447153012476,0.6294315934293163,15.437382451812624,47.541370497378004,0.3356481338242064,16.819983546949622,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.25134260999026226,0.2407308358354733,0.847987684128289,12.06604325540508,11.384176896139872,0.12073597541167413,0.5265267073170009,3.7088465543514704,3.731634358390445,3.317343729625359,133.87739252736813,132.7997655002252,2.3105632908582896,1.1394389821906836,0.1707052612441736,0.1779848991312593,5.402411366403822,70.12764009025011,66.16925240320445,1.4618571886906657,4.062833841133572,0.1794161884622335,0.17291179723156405,4.928254419314057,436.9860152007494,435.5753399268715,3.389949087979044,1.3663547775239744,0.0,0.0,0.0,0.021255430198361614,0.006915127187286147,0.25054374894764836,0.5820683061589761,0.33802497765235817,0.0020515621320483,0.14879872765571855,0.012493234129011852,0.004645480651702487,0.14787633311346995,14.904838263556037,14.86940610999068,0.08817960255516756,0.0006694785476098451
9.6,0.3833003051620469,0.6898604427217003,1.250665187897922,0.01880174396724617,0.037130785415043194,0.7427270900694585,0.43068894088751797,0.014225124638335718,0.6514317320193563,0.0,4.549508982981945,3.1609541054367676,3.9496636650787385,2.5207661120378093,0.6293587919129144,15.436336239140747,47.54265007159839,0.3357131550105138,16.82042791717638,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.25077446758183103,0.24076574134535983,0.8481144282820584,12.080322397670168,11.398312389464081,0.12087720522445605,0.527153528439447,3.7088189308952138,3.7314835994475,3.317105238245344,133.8565631990914,132.779003159884,2.3102800031830264,1.139275603389708,0.1706850424050677,0.177965703620465,5.401786510988544,70.12267170466778,66.16476802182898,1.4617699844218677,4.062699979016683,0.17944448951243944,0.1729446098974858,4.929209112388372,436.9977766631109,435.58684747157474,3.3899952033967518,1.3663757368006362,0.0,0.0,0.0,0.021322877303064224,0.006941956418827537,0.25151651424441956,0.5834519584427897,0.33846073494465223,0.002056437107751593,0.1489872522790994,0.01254567560064306,0.004671275585784989,0.14869807286945094,14.91329368053573,14.87739789585806,0.08822833395192489,0.0006698297610982756
9.61,0.3837517855783594,0.6899575027707838,1.2522113352882842,0.01884653201657365,0.037274797791551656,0.7436909274976946,0.4309362275210072,0.014304001893376344,0.651786305459641,0.0,4.5488021580188756,3.160728074329714,3.9490470292743614,2.5205869727615133,0.6292859803274748,15.435286527754737,47.5439361886935,0.3357781310638395,16.820874615671077,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2502034926519388,0.2407986034973684,0.8482337539064017,12.094551525358922,11.412403667550365,0.121017936523578,0.5277783250932712,3.7087925073809282,3.731333649281649,3.3168680412016025,133.83576685366296,132.75827322073962,2.309997145443842,1.1391124753287625,0.1706648535379493,0.17794650515471971,5.401161569150717,70.11768840827978,66.16026864391513,1.4616825164797072,4.062565659871126,0.17947276210646712,0.17297739952814653,4.930163142784143,437.0095982656141,435.59841530980293,3.390041553380325,1.3663968054248823,0.0,0.0,0.0,0.021390242454828165,0.006968861227090555,0.2524920252804126,0.5848418122319102,0.3388999556606994,0.0020613339241561733,0.14917726686646912,0.012598105751309966,0.004697157565908077,0.1495225925918416,14.921856375878908,14.885495644087282,0.08827768217496572,0.0006701856220875977
9.62,0.3842016678345091,0.6900485209344239,1.2537525933232272,0.018891519769330255,0.037419213913273824,0.7446623776256697,0.4311866207860685,0.014383144087356529,0.6521455318150188,0.0,4.54809645744118,3.1605032805768087,3.948431360066328,2.5204072983869055,0.6292131590022978,15.43423332308995,47.54522884122662,0.33584306193364655,16.821323639802255,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24962971114718777,0.24082941976408953,0.8483456516367808,12.10873028447309,11.426450385029227,0.12115816584856179,0.5284010825766919,3.7087672885170306,3.7311845106652486,3.3166321426373035,133.81500359012588,132.7375757764378,2.3097147190747886,1.138949598764425,0.17064469474126148,0.1779273038207217,5.400536543716722,70.11269022652694,66.15575429276045,1.461594785293043,4.062430884297625,0.17950100643708725,0.1730101660985863,4.931116509759345,437.02147993990275,435.61004337341114,3.390088137642888,1.3664179832652805,0.0,0.0,0.0,0.021457522869596613,0.006995841311553037,0.25347027120573423,0.5862378631779026,0.33934264548401766,0.002066252565822648,0.14936877367656673,0.012650522098837547,0.004723126260052327,0.15034988177395528,14.93052664331088,14.8936996555914,0.08832764886204279,0.0006705461434376813
9.63,0.3846499407208149,0.6901334898968663,1.2552889241550989,0.018936707078201512,0.03756403215219276,0.7456414528061557,0.43144012911903,0.014462550192466185,0.6525094241973356,0.0,4.547391884628122,3.1602797281480366,3.9478166602473843,2.520227089830883,0.629140328266797,15.43317663059716,47.54652802175903,0.3359079475718139,16.82177498693736,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24905314923961933,0.24085818771703116,0.8484501124792074,12.122858321721635,11.440452196964738,0.12129788974615649,0.5290217862112836,3.708743279014524,3.7310361863849946,3.31639754671855,133.79427350790553,132.71691092086454,2.3094327255153506,1.1387869744552104,0.1706245661136998,0.17790809970520444,5.399911437513919,70.1076771849155,66.1512249917286,1.4615067912918691,4.062295652898745,0.17952922269712887,0.17304290958506474,4.93206921260743,437.0334216176025,435.62173159422593,3.390134955897424,1.3664392701903214,0.0,0.0,0.0,0.02152471575498151,0.007022896366787702,0.2544512409925233,0.5876401067093336,0.33978881004376515,0.0020711930165255325,0.14956177494261788,0.012702922147690565,0.0047491813287559555,0.15117992967188754,14.939304774953007,14.902010229818751,0.08837823564077553,0.0006709113379378876
9.64,0.38509659305063837,0.6902124026460582,1.2568202899856866,0.018982093788647538,0.037709250853907174,0.7466281652714013,0.43169676090921133,0.01454221915807402,0.6528779956532936,0.0,4.546688442972088,3.1600574210352486,3.947202932617482,2.5200463480126967,0.6290674884504999,15.432116455742552,47.547833722850356,0.3359727879326374,16.822228654442803,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24847383332378703,0.24088490502737867,0.848547127813064,12.13693528453975,11.45440875887155,0.12143710477052226,0.529640421342671,3.7087204835866934,3.7308886792419234,3.3161642576343904,133.77357670681337,132.696278748148,2.3091511662104973,1.1386246031615863,0.1706044677542143,0.17788889289493676,5.39928625337064,70.1026493090172,66.1466807642493,1.4614185349073145,4.062159966278883,0.1795574110794485,0.17307562996506143,4.933021250657329,437.04542323032365,435.63347990404714,3.3901820078567932,1.3664606660684195,0.0,0.0,0.0,0.021591818310459657,0.007050026082441529,0.2554349234341964,0.5890485380305527,0.3402384549141776,0.002076155259248958,0.14975627287208856,0.012755303389156175,0.00477532242507326,0.15201272530317936,14.948191061298898,14.910427664729921,0.08842944412850798,0.0006712812183060211
9.65,0.38554161366098727,0.6902852524759431,1.2583466530680905,0.019027679738863868,0.0378548683375202,0.7476225271318991,0.4319565244982373,0.014622149910599791,0.6532512591634444,0.0,4.545986135878707,3.1598363632521713,3.946590179983825,2.5198650738539414,0.6289946398830507,15.431052804007697,47.54914593705875,0.33603758297282993,16.822684639684066,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2478917900137783,0.24090956946675607,0.8486366893939244,12.150960821107871,11.468319726731963,0.12157580748341405,0.530256973341225,3.708698906948798,3.730741992051418,3.315932279596829,133.7529132870505,132.67567935266024,2.3088700426107254,1.1384624856459857,0.170584399762011,0.17786968347672386,5.3986609941162245,70.09760662446895,66.14212163381819,1.4613300165716414,4.062023825044278,0.1795855717768996,0.17310832721727598,4.933972623273467,437.05748470966296,435.6452882346505,3.390229293233737,1.3664821707679204,0.0,0.0,0.0,0.021658827727570884,0.007077230143215185,0.2564213071446943,0.5904631521204758,0.3406915856140064,0.0020811392761824004,0.14995226964643996,0.012807663301529666,0.0048015491945331236,0.15284825744548175,14.957185791190664,14.918952256774745,0.08848127593216742,0.0006716557971872843
9.66,0.385984991413119,0.690352032988755,1.2598679757085889,0.019073464759742153,0.03800088289552802,0.7486245503751493,0.43221942817935094,0.01470234135338641,0.6536292276411803,0.0,4.545284966766983,3.1596165588344163,3.9459784051609357,2.5196832682785564,0.6289217828942116,15.429985680889512,47.5504646569412,0.33610233265152306,16.823142940025804,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24730704614018847,0.24093217890798715,0.8487187893563755,12.164934580370707,11.482184757012936,0.12171399445436522,0.5308714276027553,3.708678553817782,3.7305961276432034,3.315701616840837,133.7322833492115,132.65511282901932,2.3085893561721207,1.1383006226728238,0.170564362236554,0.17785047153740727,5.398035662581019,70.09254915697288,66.13754762399671,1.461241236718243,4.061887229802998,0.1796137049823013,0.17314100132162877,4.934923329855783,437.0696059872065,435.6571565177902,3.3902768117408906,1.3665037841571033,0.0,0.0,0.0,0.02172574119011785,0.007104508228842385,0.2574103805577277,0.5918839437313665,0.34114820760595554,0.0020861450487163905,0.1501497674208821,0.012859999350302884,0.00482786127509747,0.15368651463521882,14.966289251795114,14.927584300869276,0.08853373264812256,0.0006720350871532312
9.67,0.3864267151931434,0.690412738097314,1.261384220268512,0.019119448674830945,0.03814729279370857,0.7496342468644265,0.4324854801967265,0.014782792366572135,0.6540119139317266,0.0,4.544584939069417,3.159398011839491,3.9453676109707034,2.519500932212821,0.6288489178138641,15.428915091900253,47.551789875053785,0.3361670369302673,16.82360355283191,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24671962874704556,0.24095273132585823,0.8487934202168378,12.178856212056225,11.496003506683163,0.12185166226087091,0.531483769549204,3.70865942891195,3.7304510888613533,3.3154722736243625,133.71168699428821,132.63457927209092,2.3083091083564016,1.1381390150085118,0.17054435527756717,0.17783125716386555,5.397410261596396,70.08747693229625,66.13295875841204,1.4611521957816445,4.061750181164949,0.1796418108884072,0.17317365225926126,4.935873369839729,437.0817869945319,435.66908468520097,3.3903245630907914,1.3665255061041859,0.0,0.0,0.0,0.021792555874367955,0.00713186001406931,0.2584021319260231,0.5933109073876189,0.34160832629611915,0.0020911725574382384,0.15034876832412877,0.012912308988355837,0.004854258297119759,0.15452748516625184,14.975501728579971,14.936324090372773,0.08858681586204205,0.0006724191007007211
9.68,0.38686677391262686,0.6904673620273201,1.2628953491661083,0.019165631300296426,0.03829409627101019,0.7506516283375446,0.43275468874478296,0.01486350180696273,0.6543993308111349,0.0,4.543886056232137,3.1591807263468072,3.9447578002424417,2.5193180665853485,0.6287760449720113,15.427841042567474,47.55312158395195,0.3362316957730329,16.824066475465642,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24612956508868783,0.2409712247978811,0.8488605748763873,12.192725366694695,11.509775633230078,0.12198880748857195,0.5320939846293379,3.7086415369506773,3.73030687856429,3.31524425422834,133.69112432367317,132.61407877699037,2.3080293006309702,1.1379776634214713,0.1705243789850359,0.1778120404430147,5.396784793994773,70.08238997627123,66.12835506075696,1.4610628941974988,4.061612679741867,0.1796698896878745,0.173206280012536,4.936822742696288,437.0940276632112,435.6810726686009,3.390372546995891,1.3665473364773308,0.0,0.0,0.0,0.021859268949256945,0.007159285168633988,0.2593965493205688,0.5947440373845386,0.3420719470334191,0.0020962217821277455,0.15054927445815222,0.012964589656150998,0.004880739883303461,0.15537115708854282,14.984823505290104,14.9451719170647,0.08864052714875287,0.0006728078502508748
9.69,0.38730515650919506,0.6905158993196484,1.2644013248784172,0.019212012444883186,0.03844129153944038,0.7516767064056227,0.43302706196749713,0.014944468507903633,0.6547914909852734,0.0,4.543188321715018,3.1589647064576942,3.944148975812944,2.5191346723270853,0.6287031646987794,15.426763538434024,47.55445977619073,0.3362963091462113,16.824531705289687,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24553688262659404,0.2409876575050571,0.8489202466235758,12.206541695637696,11.523500794676918,0.12212542673143816,0.5327020583194405,3.7086248826540884,3.730163499624783,3.3150175629567045,133.6705954391636,132.5936114390844,2.3077499344689665,1.137816568682149,0.17050443345920877,0.17779282146180864,5.396159262609624,70.07728831479486,66.12373655478976,1.4609733324025862,4.061474726147322,0.17969794157323238,0.17323888456503744,4.937771447931991,437.1063279248124,435.6931203996933,3.390420763168563,1.3665692751446468,0.0,0.0,0.0,0.02192587757659446,0.00718678335724571,0.2603936206298612,0.5961833277871261,0.34253907510904225,0.002101292701752927,0.15075128789793793,0.01301683878193069,0.004907305648660567,0.15621751820681826,14.994254863923738,14.954128071121676,0.08869486807209913,0.0006732013481480281
9.7,0.38774185393074945,0.6905583373714592,1.265902117679786,0.01925859194370733,0.03858887757180057,0.752709490140447,0.433302605693094,0.015025691901382969,0.6551884032116945,0.0,4.54249173545613,3.1587499548894553,3.94354114369814,2.518950750405408,0.6286302773370104,15.425682585127223,47.555804444135084,0.33636087686423055,16.824999239667072,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24494161041791296,0.24100202520660957,0.848972419964472,12.220304913593859,11.537178720110033,0.12226151721010804,0.5333079792473966,3.708609469843602,3.7300209539967004,3.314792202660995,133.65010033893734,132.57317746061534,2.3074710099335256,1.1376557324022678,0.17048451890451571,0.17777360031056,5.395533670383561,70.07217197477763,66.11910326463081,1.460883510851469,4.061336321005579,0.17972596647101421,0.17327146582366895,4.938719482822124,437.1186877091565,435.7052278101904,3.3904692113142683,1.3665913219742343,0.0,0.0,0.0,0.021992379254405087,0.007214354386744121,0.2613933388958627,0.5976287734787371,0.3430097146570017,0.0021063852981646606,0.15095481021605556,0.01306905405146508,0.0049339554046258765,0.15706656258353646,15.00379600629249,14.963192752548679,0.08874983973301008,0.0006735996027685063
