AK1,AK2,AKHSDHI,AKHSDHII,ASA,ASADH,AdoMet,Asp,AspP,CGS,Cys,Cysta,DHDPS1,DHDPS2,Gly,HSK,Hser,Ile,IleTRNA,LKR,Lys,LysTRNA,PHser,Phosphate,Sacc,TD,THA,TS1,Thr,ThrTRNA,Val,Time
0.25,0.25,0.63,0.63,0.804468546534447,11.6,20.0,1500.0,0.4616706784020004,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9144538460985375,0.000345131757218885,0.0,0.0,9.243090687233922,0.0,2.1771103728908594,10000.0,0.0,0.36,0.0,7.4,0.05980531506285924,0.0,100.0,4.98
0.25,0.25,0.63,0.63,0.8048270543846289,11.6,20.0,1500.0,0.4617246055468523,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9150865000375589,0.00034773406324800654,0.0,0.0,9.260802003873406,0.0,2.1836267402739127,10000.0,0.0,0.36,0.0,7.4,0.06012262090325724,0.0,100.0,4.99
0.25,0.25,0.63,0.63,0.8051854639975228,11.6,20.0,1500.0,0.46177854401814317,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9157180366456739,0.0003503499937861816,0.0,0.0,9.278504530825364,0.0,2.190146510126262,10000.0,0.0,0.36,0.0,7.4,0.060440861780374604,0.0,100.0,5.0
0.25,0.25,0.63,0.63,0.805543773729533,11.6,20.0,1500.0,0.4618324931978641,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9163484629578194,0.00035297958766933904,0.0,0.0,9.296198277374986,0.0,2.1966696738643243,10000.0,0.0,0.36,0.0,7.4,0.060760038103256066,0.0,100.0,5.01
0.25,0.25,0.63,0.63,0.8059019819591565,11.6,20.0,1500.0,0.46188645247082616,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9169777859178254,0.00035562288374533027,0.0,0.0,9.313883252794739,0.0,2.2031962229759037,10000.0,0.0,0.36,0.0,7.4,0.06108015027934242,0.0,100.0,5.02
0.25,0.25,0.63,0.63,0.8062600870869835,11.6,20.0,1500.0,0.4619404212246602,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9176060123784157,0.00035827992087392977,0.0,0.0,9.331559466344363,0.0,2.209726149020191,10000.0,0.0,0.36,0.0,7.4,0.06140119871447056,0.0,100.0,5.03
0.25,0.25,0.63,0.63,0.8066180875356963,11.6,20.0,1500.0,0.46199439884981736,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9182331491012056,0.0003609507379268336,0.0,0.0,9.349226927270864,0.0,2.216259443627762,10000.0,0.0,0.36,0.0,7.4,0.0617231838128733,0.0,100.0,5.04
0.25,0.25,0.63,0.63,0.8069759804656315,11.6,20.0,1500.0,0.4620483857304405,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9188592030374764,0.00036363537377141845,0.0,0.0,9.366885645024343,0.0,2.2227960983462056,10000.0,0.0,0.36,0.0,7.4,0.062046105979546,0.0,100.0,5.05
0.25,0.25,0.63,0.63,0.8073337559335416,11.6,20.0,1500.0,0.4621023877505482,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9194841826050378,0.00036633386719687235,0.0,0.0,9.384535630239403,0.0,2.2293361039380604,10000.0,0.0,0.36,0.0,7.4,0.062369965631008065,0.0,100.0,5.06
0.25,0.25,0.63,0.63,0.8076914065198711,11.6,20.0,1500.0,0.4621564088671371,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9201080955837566,0.0003690462570359413,0.0,0.0,9.402176893117614,0.0,2.2358794515379206,10000.0,0.0,0.36,0.0,7.4,0.06269476317756616,0.0,100.0,5.07
0.25,0.25,0.63,0.63,0.8080489248028019,11.6,20.0,1500.0,0.46221045305881275,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9207309496677156,0.0003717725821329852,0.0,0.0,9.419809443851904,0.0,2.2424261323488377,10000.0,0.0,0.36,0.0,7.4,0.06302049902796772,0.0,100.0,5.08
0.25,0.25,0.63,0.63,0.8084063025958679,11.6,20.0,1500.0,0.4622645249139264,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9213527526318687,0.00037451288133433816,0.0,0.0,9.43743329275467,0.0,2.248976137550694,10000.0,0.0,0.36,0.0,7.4,0.06334717359080584,0.0,100.0,5.09
0.25,0.25,0.63,0.63,0.8087635309695469,11.6,20.0,1500.0,0.46231862961380554,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9219735123289401,0.00037726719348843456,0.0,0.0,9.455048450253903,0.0,2.2555294583014933,10000.0,0.0,0.36,0.0,7.4,0.06367478727449959,0.0,100.0,5.1
0.25,0.25,0.63,0.63,0.8091206147257215,11.6,20.0,1500.0,0.46237276169092956,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9225932346114448,0.00038003555753084704,0.0,0.0,9.472654924305294,0.0,2.262086086604748,10000.0,0.0,0.36,0.0,7.4,0.06400334047424117,0.0,100.0,5.11
0.25,0.25,0.63,0.63,0.8094775652808137,11.6,20.0,1500.0,0.46242691055635815,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.923211924353398,0.0003828180124424741,0.0,0.0,9.49025272166465,0.0,2.2686460148829966,10000.0,0.0,0.36,0.0,7.4,0.06433283357841374,0.0,100.0,5.12
0.25,0.25,0.63,0.63,0.8098343869923437,11.6,20.0,1500.0,0.46248107111943143,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9238295874133003,0.00038561459716920937,0.0,0.0,9.5078418503326,0.0,2.2752092351584228,10000.0,0.0,0.36,0.0,7.4,0.06466326698092213,0.0,100.0,5.13
0.25,0.25,0.63,0.63,0.8101910856686909,11.6,20.0,1500.0,0.46253523717852546,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9244462294124607,0.0003884253506719362,0.0,0.0,9.525422318033126,0.0,2.2817757395628027,10000.0,0.0,0.36,0.0,7.4,0.06499464107351874,0.0,100.0,5.14
0.25,0.25,0.63,0.63,0.8105476685690945,11.6,20.0,1500.0,0.4625894014210526,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9250618557349956,0.0003912503119265278,0.0,0.0,9.542994132213549,0.0,2.2883455203375083,10000.0,0.0,0.36,0.0,7.4,0.06532695624580358,0.0,100.0,5.15
0.25,0.25,0.63,0.63,0.8109041418173409,11.6,20.0,1500.0,0.46264355739441204,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9256764718605875,0.00039408951991291814,0.0,0.0,9.560557300543874,0.0,2.294918569714278,10000.0,0.0,0.36,0.0,7.4,0.06566021288701712,0.0,100.0,5.16
0.25,0.25,0.63,0.63,0.811260498800782,11.6,20.0,1500.0,0.4626977083467489,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9262900848570779,0.00039694301356608486,0.0,0.0,9.578111833156592,0.0,2.3014948793804466,10000.0,0.0,0.36,0.0,7.4,0.06599441139408296,0.0,100.0,5.17
0.25,0.25,0.63,0.63,0.8116167393712552,11.6,20.0,1500.0,0.4627518525945113,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.926902700910058,0.0003998108318571798,0.0,0.0,9.595657738939561,0.0,2.3080744413640573,10000.0,0.0,0.36,0.0,7.4,0.06632955215829651,0.0,100.0,5.18
0.25,0.25,0.63,0.63,0.8119728647656572,11.6,20.0,1500.0,0.4628059873933277,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9275143259763935,0.00040269301377206636,0.0,0.0,9.613195026516694,0.0,2.3146572477997123,10000.0,0.0,0.36,0.0,7.4,0.06666563556884643,0.0,100.0,5.19
0.25,0.25,0.63,0.63,0.8123288761041284,11.6,20.0,1500.0,0.4628601100824953,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9281249659774488,0.00040558959830497347,0.0,0.0,9.630723704537896,0.0,2.321243290859345,10000.0,0.0,0.36,0.0,7.4,0.06700266201385559,0.0,100.0,5.2
0.25,0.25,0.63,0.63,0.8126847743771192,11.6,20.0,1500.0,0.4629142180958852,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9287346267998147,0.0004085006244585027,0.0,0.0,9.64824378168096,0.0,2.3278325627522625,10000.0,0.0,0.36,0.0,7.4,0.06734063188037989,0.0,100.0,5.21
0.25,0.25,0.63,0.63,0.8130405527277705,11.6,20.0,1500.0,0.46296831546866535,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9293433147291191,0.0004114261312473793,0.0,0.0,9.665755267766412,0.0,2.3344250557514408,10000.0,0.0,0.36,0.0,7.4,0.0676795455535542,0.0,100.0,5.22
0.25,0.25,0.63,0.63,0.8133962003262688,11.6,20.0,1500.0,0.4630224095708333,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.929951036232249,0.00041436615769656874,0.0,0.0,9.683258173197837,0.0,2.3410207621803254,10000.0,0.0,0.36,0.0,7.4,0.06801940341702108,0.0,100.0,5.23
0.25,0.25,0.63,0.63,0.8137517095428746,11.6,20.0,1500.0,0.46307650505963627,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9305577975541481,0.00041732074283778965,0.0,0.0,9.700752507925687,0.0,2.347619674388388,10000.0,0.0,0.36,0.0,7.4,0.06836020585372432,0.0,100.0,5.24
0.25,0.25,0.63,0.63,0.8141070714554128,11.6,20.0,1500.0,0.46313060766720526,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9311636049703459,0.0004202899257116988,0.0,0.0,9.718238282096252,0.0,2.3542217847664397,10000.0,0.0,0.36,0.0,7.4,0.0687019532454121,0.0,100.0,5.25
0.25,0.25,0.63,0.63,0.8144622758492736,11.6,20.0,1500.0,0.4631847242005553,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9317684647869559,0.00042327374536789013,0.0,0.0,9.735715506051665,0.0,2.3608270857466245,10000.0,0.0,0.36,0.0,7.4,0.06904464597263679,0.0,100.0,5.26
0.25,0.25,0.63,0.63,0.8148172967448412,11.6,20.0,1500.0,0.463238873972366,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9323723856948305,0.0004262722406478714,0.0,0.0,9.75318419298271,0.0,2.367435568660402,10000.0,0.0,0.36,0.0,7.4,0.06938828444405483,0.0,100.0,5.27
0.25,0.25,0.63,0.63,0.8151721890241944,11.6,20.0,1500.0,0.4632930116116397,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9329753659457999,0.0004292854511778681,0.0,0.0,9.77064434187868,0.0,2.374047229054614,10000.0,0.0,0.36,0.0,7.4,0.06973286896221562,0.0,100.0,5.28
0.25,0.25,0.63,0.63,0.8155269195967122,11.6,20.0,1500.0,0.4633471619059202,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9335774158576527,0.00043231341561863,0.0,0.0,9.788095967341276,0.0,2.3806620573244417,10000.0,0.0,0.36,0.0,7.4,0.07007839996015072,0.0,100.0,5.29
0.25,0.25,0.63,0.63,0.815881490657985,11.6,20.0,1500.0,0.4634013216260818,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9341785404959206,0.0004353561730831948,0.0,0.0,9.805539077615702,0.0,2.3872800462605492,10000.0,0.0,0.36,0.0,7.4,0.07042487780980007,0.0,100.0,5.3
0.25,0.25,0.63,0.63,0.8162359044036028,11.6,20.0,1500.0,0.4634554875429988,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9347787449261352,0.00043841376268460017,0.0,0.0,9.822973680947161,0.0,2.393901188653601,10000.0,0.0,0.36,0.0,7.4,0.07077230288310359,0.0,100.0,5.31
0.25,0.25,0.63,0.63,0.8165901630353709,11.6,20.0,1500.0,0.46350965642240516,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9353780342133764,0.00044148622353589254,0.0,0.0,9.8403997855799,0.0,2.4005254772943125,10000.0,0.0,0.36,0.0,7.4,0.07112067555199997,0.0,100.0,5.32
0.25,0.25,0.63,0.63,0.8169442720471844,11.6,20.0,1500.0,0.4635638223069525,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9359764131834641,0.0004445735947545981,0.0,0.0,9.857817399247471,0.0,2.407152904999992,10000.0,0.0,0.36,0.0,7.4,0.07146999618779472,0.0,100.0,5.33
0.25,0.25,0.63,0.63,0.8172982382498523,11.6,20.0,1500.0,0.46361797814999606,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9365738865665092,0.0004476759154600368,0.0,0.0,9.875226529479157,0.0,2.413783464598586,10000.0,0.0,0.36,0.0,7.4,0.07182026516154014,0.0,100.0,5.34
0.25,0.25,0.63,0.63,0.8176520665466734,11.6,20.0,1500.0,0.4636721184827043,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9371704592312547,0.00045079322476893177,0.0,0.0,9.892627184100133,0.0,2.420417148902634,10000.0,0.0,0.36,0.0,7.4,0.07217148284465533,0.0,100.0,5.35
0.25,0.25,0.63,0.63,0.8180057609909732,11.6,20.0,1500.0,0.4637262385384512,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.937766136090709,0.00045392556180021013,0.0,0.0,9.910019371067069,0.0,2.4270539507325455,10000.0,0.0,0.36,0.0,7.4,0.07252364960826276,0.0,100.0,5.36
0.25,0.25,0.63,0.63,0.8183593101879862,11.6,20.0,1500.0,0.46378034631303017,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9383609228623909,0.0004570729657128473,0.0,0.0,9.927403100726409,0.0,2.433693863051785,10000.0,0.0,0.36,0.0,7.4,0.07287676581809199,0.0,100.0,5.37
0.25,0.25,0.63,0.63,0.8187127054271751,11.6,20.0,1500.0,0.4638344475846639,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9389548251240291,0.0004602354756588612,0.0,0.0,9.944778383009364,0.0,2.44033687879896,10000.0,0.0,0.36,0.0,7.4,0.07323083184080975,0.0,100.0,5.38
0.25,0.25,0.63,0.63,0.8190659419188631,11.6,20.0,1500.0,0.4638885448923607,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9395478482491605,0.000463413130780104,0.0,0.0,9.962145227240592,0.0,2.4469829908763705,10000.0,0.0,0.36,0.0,7.4,0.07358584804445142,0.0,100.0,5.39
0.25,0.25,0.63,0.63,0.8194190155797256,11.6,20.0,1500.0,0.4639426402120712,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9401399975088574,0.0004666059702275742,0.0,0.0,9.979503642617692,0.0,2.4536321922325763,10000.0,0.0,0.36,0.0,7.4,0.07394181479580475,0.0,100.0,5.4
0.25,0.25,0.63,0.63,0.8197719260699883,11.6,20.0,1500.0,0.4639967325356349,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9407312776311462,0.00046981403320073956,0.0,0.0,9.996853637664845,0.0,2.4602844760613047,10000.0,0.0,0.36,0.0,7.4,0.07429873245504467,0.0,100.0,5.41
0.25,0.25,0.63,0.63,0.8201246713033661,11.6,20.0,1500.0,0.46405082224709393,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9413216935974051,0.0004730373588764553,0.0,0.0,10.014195221220415,0.0,2.4669398354419054,10000.0,0.0,0.36,0.0,7.4,0.07465660138543134,0.0,100.0,5.42
0.25,0.25,0.63,0.63,0.8204772487867357,11.6,20.0,1500.0,0.4641049100547956,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9419112504480294,0.00047627598642630903,0.0,0.0,10.03152840219595,0.0,2.4735982634270823,10000.0,0.0,0.36,0.0,7.4,0.07501542195094348,0.0,100.0,5.43
0.25,0.25,0.63,0.63,0.8208296577288902,11.6,20.0,1500.0,0.4641589897501345,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9424999732234023,0.00047953012375864036,0.0,0.0,10.048853225665074,0.0,2.480259723895898,10000.0,0.0,0.36,0.0,7.4,0.07537519606229813,0.0,100.0,5.44
0.25,0.25,0.63,0.63,0.8211819004873613,11.6,20.0,1500.0,0.46421307320265426,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9430878114687493,0.00048279935282740375,0.0,0.0,10.066169600860071,0.0,2.48692428952393,10000.0,0.0,0.36,0.0,7.4,0.07573591987626975,0.0,100.0,5.45
0.25,0.25,0.63,0.63,0.8215339771839484,11.6,20.0,1500.0,0.4642671470045503,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9436748136644911,0.0004860840780595069,0.0,0.0,10.08347761516185,0.0,2.493591890148593,10000.0,0.0,0.36,0.0,7.4,0.07609759710679515,0.0,100.0,5.46
0.25,0.25,0.63,0.63,0.8218858878149187,11.6,20.0,1500.0,0.46432121115664465,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9442609798192765,0.0004893842995307933,0.0,0.0,10.100777268587146,0.0,2.5002625257572904,10000.0,0.0,0.36,0.0,7.4,0.07646022775455351,0.0,100.0,5.47
0.25,0.25,0.63,0.63,0.8222376303099287,11.6,20.0,1500.0,0.46437526611490726,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9448463147304709,0.0004927000593111774,0.0,0.0,10.118068570420409,0.0,2.506936189362305,10000.0,0.0,0.36,0.0,7.4,0.07682381219630341,0.0,100.0,5.48
0.25,0.25,0.63,0.63,0.8225892029250792,11.6,20.0,1500.0,0.46442931226341216,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9454308224390068,0.0004960313928371313,0.0,0.0,10.135351528482142,0.0,2.5136128750777176,10000.0,0.0,0.36,0.0,7.4,0.0771883507493973,0.0,100.0,5.49
0.25,0.25,0.63,0.63,0.82294060566037,11.6,20.0,1500.0,0.4644833496021596,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9460145029448848,0.0004993783001086555,0.0,0.0,10.152626142772347,0.0,2.5202925829035294,10000.0,0.0,0.36,0.0,7.4,0.0775538434138352,0.0,100.0,5.5
0.25,0.25,0.63,0.63,0.8232918384940584,11.6,20.0,1500.0,0.46453737812906515,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9465973563229512,0.0005027407817848661,0.0,0.0,10.169892413435091,0.0,2.526975312729966,10000.0,0.0,0.36,0.0,7.4,0.07792029019552886,0.0,100.0,5.51
0.25,0.25,0.63,0.63,0.8236428984388456,11.6,20.0,1500.0,0.46459139755777396,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9471793928565453,0.0005061189284232112,0.0,0.0,10.187150360263656,0.0,2.5336610494749157,10000.0,0.0,0.36,0.0,7.4,0.07828769190670484,0.0,100.0,5.52
0.25,0.25,0.63,0.63,0.8239937833857328,11.6,20.0,1500.0,0.4646454076861228,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9477606198055867,0.0005095128039562106,0.0,0.0,10.204399997231869,0.0,2.540349782490581,10000.0,0.0,0.36,0.0,7.4,0.07865604912078585,0.0,100.0,5.53
0.25,0.25,0.63,0.63,0.82434449333472,11.6,20.0,1500.0,0.4646994085141116,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9483410371700757,0.0005129224083838637,0.0,0.0,10.221641324339735,0.0,2.5470415117769614,10000.0,0.0,0.36,0.0,7.4,0.07902536183777181,0.0,100.0,5.54
0.25,0.25,0.63,0.63,0.8246950372240152,11.6,20.0,1500.0,0.464753403177607,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9489206056364734,0.0005163473805571509,0.0,0.0,10.238874263619104,0.0,2.553736296236948,10000.0,0.0,0.36,0.0,7.4,0.07939562685692568,0.0,100.0,5.55
0.25,0.25,0.63,0.63,0.825045389344397,11.6,20.0,1500.0,0.4648073826568269,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9494994382834262,0.0005197887592592466,0.0,0.0,10.256099039331971,0.0,2.560433966446485,10000.0,0.0,0.36,0.0,7.4,0.07976685338461835,0.0,100.0,5.56
0.25,0.25,0.63,0.63,0.8253955653583124,11.6,20.0,1500.0,0.4648613524467592,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9500774662217113,0.0005232459116477173,0.0,0.0,10.273315514854538,0.0,2.5671346256212715,10000.0,0.0,0.36,0.0,7.4,0.08013903581218933,0.0,100.0,5.57
0.25,0.25,0.63,0.63,0.8257455642934505,11.6,20.0,1500.0,0.4649153122062798,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.95065469372791,0.000526718877008856,0.0,0.0,10.290523698668283,0.0,2.5738382673537687,10000.0,0.0,0.36,0.0,7.4,0.08051217448781921,0.0,100.0,5.58
0.25,0.25,0.63,0.63,0.8260953851648135,11.6,20.0,1500.0,0.4649692615895121,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.951231125137454,0.000530207695325955,0.0,0.0,10.307723599398587,0.0,2.5805448851365207,10000.0,0.0,0.36,0.0,7.4,0.08088626976542955,0.0,100.0,5.59
0.25,0.25,0.63,0.63,0.826445026503186,11.6,20.0,1500.0,0.46502320006917985,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9518067670318924,0.0005337124331845665,0.0,0.0,10.324915231162821,0.0,2.5872544686485255,10000.0,0.0,0.36,0.0,7.4,0.08126132221805385,0.0,100.0,5.6
0.25,0.25,0.63,0.63,0.8267944869909463,11.6,20.0,1500.0,0.4650771271747981,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9523816252895793,0.0005372331488418367,0.0,0.0,10.342098606358972,0.0,2.5939670087626925,10000.0,0.0,0.36,0.0,7.4,0.0816373323501279,0.0,100.0,5.61
0.25,0.25,0.63,0.63,0.8271437655334076,11.6,20.0,1500.0,0.4651310425193977,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9529557047547577,0.0005407698883072467,0.0,0.0,10.35927373485651,0.0,2.6006824981076853,10000.0,0.0,0.36,0.0,7.4,0.08201430056520846,0.0,100.0,5.62
0.25,0.25,0.63,0.63,0.8274928610358824,11.6,20.0,1500.0,0.46518494571600966,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9535290102716704,0.0005443226975902791,0.0,0.0,10.37644062652491,0.0,2.6074009293121687,10000.0,0.0,0.36,0.0,7.4,0.08239222726685234,0.0,100.0,5.63
0.25,0.25,0.63,0.63,0.8278417724036835,11.6,20.0,1500.0,0.4652388363776651,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9541015466845602,0.0005478916227004159,0.0,0.0,10.393599291233654,0.0,2.6141222950048064,10000.0,0.0,0.36,0.0,7.4,0.08277111285861634,0.0,100.0,5.64
0.25,0.25,0.63,0.63,0.828190498542124,11.6,20.0,1500.0,0.46529271411739503,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9546733188376699,0.0005514767096471393,0.0,0.0,10.410749738852212,0.0,2.6208465878142633,10000.0,0.0,0.36,0.0,7.4,0.0831509577440573,0.0,100.0,5.65
0.25,0.25,0.63,0.63,0.8285390383565162,11.6,20.0,1500.0,0.4653465785482303,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9552443315752422,0.0005550780044399308,0.0,0.0,10.42789197925006,0.0,2.6275738003692015,10000.0,0.0,0.36,0.0,7.4,0.08353176232673194,0.0,100.0,5.66
0.25,0.25,0.63,0.63,0.8288873907521732,11.6,20.0,1500.0,0.4654004292832021,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9558145897415203,0.0005586955530882729,0.0,0.0,10.44502602229667,0.0,2.634303925298287,10000.0,0.0,0.36,0.0,7.4,0.08391352701019708,0.0,100.0,5.67
0.25,0.25,0.63,0.63,0.8292355546344077,11.6,20.0,1500.0,0.4654542659353413,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9563840981807468,0.0005623294016016474,0.0,0.0,10.462151877861523,0.0,2.6410369552301827,10000.0,0.0,0.36,0.0,7.4,0.08429625219800953,0.0,100.0,5.68
0.25,0.25,0.63,0.63,0.8295835289085324,11.6,20.0,1500.0,0.46550808811767896,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9569528617371645,0.0005659795959895368,0.0,0.0,10.479269555814088,0.0,2.6477728827935536,10000.0,0.0,0.36,0.0,7.4,0.08467993829372611,0.0,100.0,5.69
0.25,0.25,0.63,0.63,0.8299313124798601,11.6,20.0,1500.0,0.46556189544324617,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9575208852550163,0.0005696461822614225,0.0,0.0,10.496379066023845,0.0,2.654511700617063,10000.0,0.0,0.36,0.0,7.4,0.08506458570090356,0.0,100.0,5.7
0.25,0.25,0.63,0.63,0.8302789045482293,11.6,20.0,1500.0,0.46561568762976197,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9580881723667919,0.0005733291994601546,0.0,0.0,10.513480416666251,0.0,2.661253402838746,10000.0,0.0,0.36,0.0,7.4,0.085450194749144,0.0,100.0,5.71
0.25,0.25,0.63,0.63,0.8306263053808286,11.6,20.0,1500.0,0.4656694647743314,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9586547223136354,0.0005770286613817833,0.0,0.0,10.530573609777717,0.0,2.6679979890665386,10000.0,0.0,0.36,0.0,7.4,0.08583676550004078,0.0,100.0,5.72
0.25,0.25,0.63,0.63,0.8309735142941957,11.6,20.0,1500.0,0.46572322663615406,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9592205382479069,0.0005807446043087874,0.0,0.0,10.547658652862491,0.0,2.6747454540365316,10000.0,0.0,0.36,0.0,7.4,0.08622429825389318,0.0,100.0,5.73
0.25,0.25,0.63,0.63,0.831320530473417,11.6,20.0,1500.0,0.4657769729277054,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9597856238627898,0.0005844770676329573,0.0,0.0,10.56473555418088,0.0,2.6814957918111584,10000.0,0.0,0.36,0.0,7.4,0.08661279334400741,0.0,100.0,5.74
0.25,0.25,0.63,0.63,0.8316673531035792,11.6,20.0,1500.0,0.46583070336146115,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9603499828514672,0.0005882260907460847,0.0,0.0,10.58180432199319,0.0,2.6882489964528524,10000.0,0.0,0.36,0.0,7.4,0.08700225110368989,0.0,100.0,5.75
0.25,0.25,0.63,0.63,0.8320139813697686,11.6,20.0,1500.0,0.4658844176498968,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9609136189071229,0.0005919917130399603,0.0,0.0,10.59886496455973,0.0,2.695005062024049,10000.0,0.0,0.36,0.0,7.4,0.08739267186624694,0.0,100.0,5.76
0.25,0.25,0.63,0.63,0.8323604144570719,11.6,20.0,1500.0,0.465938115505488,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.96147653572294,0.0005957739739063759,0.0,0.0,10.61591749014081,0.0,2.7017639825871833,10000.0,0.0,0.36,0.0,7.4,0.08778405596498487,0.0,100.0,5.77
0.25,0.25,0.63,0.63,0.8327066515505753,11.6,20.0,1500.0,0.4659917966407105,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9620387369921021,0.0005995729127371224,0.0,0.0,10.632961906996739,0.0,2.70852575220469,10000.0,0.0,0.36,0.0,7.4,0.08817640373321002,0.0,100.0,5.78
0.25,0.25,0.63,0.63,0.8330526918353657,11.6,20.0,1500.0,0.4660454607680397,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9626002264077925,0.0006033885689239904,0.0,0.0,10.649998223387822,0.0,2.7152903649390017,10000.0,0.0,0.36,0.0,7.4,0.0885697155042287,0.0,100.0,5.79
0.25,0.25,0.63,0.63,0.8333985344965292,11.6,20.0,1500.0,0.4660991075999514,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9631610076631948,0.0006072209818587716,0.0,0.0,10.66702644757437,0.0,2.722057814852554,10000.0,0.0,0.36,0.0,7.4,0.08896399161134724,0.0,100.0,5.8
0.25,0.25,0.63,0.63,0.8337441787191526,11.6,20.0,1500.0,0.466152736848921,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.9637210844514921,0.0006110701909332569,0.0,0.0,10.68404658781669,0.0,2.728828096007781,10000.0,0.0,0.36,0.0,7.4,0.08935923238787198,0.0,100.0,5.81
