Time,Asp,AK1,Lys,AdoMet,AspP,AK2,AKHSDHI,AKHSDHII,Thr,ASADH,ASA,DHDPS1,DHDPS2,Hser,PHser,HSK,TS1,Phosphate,Cys,CGS,Cysta,TD,Ile,Val,LysTRNA,ThrTRNA,IleTRNA,LKR,Sacc,THA,Gly,V_Lys_RS,V_Thr_RS,V_Ile_RS,V_AA_RS,c1,Vak1,Vak2,VakI,VakII,Vasadh,Vdhdps1,Vdhdps2,Vhsdh1,Vhsdh2,Vhsk,Vts1,Vcgs,Vtd,VlysTRNA,VthrTRNA,VileTRNA,VlysKR,Vtha
2.73,1500.0,0.25,5.015601159603249,20.0,0.4514696239803173,0.25,0.63,0.63,0.011183868953779779,11.6,0.7270301934162785,1.6,1.6,0.7172529181014508,0.8242006683555272,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.2848788078057546e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.227310910898983,0.5769731943000777,0.18413611903597057,0.7879263018213215,2.7736263183198817,0.9294368144352168,1.1369836172731238,0.384735127313528,0.2931382847131715,0.5458377815098762,0.012204004752904875,0.0011518766942217853,4.992479100967293e-05,0.07185291699344744,4.808525870893296e-05,7.062477837090483e-07,0.0,0.0
2.74,1500.0,0.25,5.0355413594753164,20.0,0.4514969308532326,0.25,0.63,0.63,0.011305317810195998,11.6,0.727323965549308,1.6,1.6,0.718569870536352,0.829529826576301,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.334362824740411e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2272635088538815,0.5765538601127332,0.1841335385037929,0.787922516907642,2.773127618022195,0.9283257778869528,1.1372384659027,0.38489048729075737,0.2932567303777662,0.5467910687516999,0.012282870718622855,0.0011593115364892186,5.0466938704714926e-05,0.07209068611947304,4.860737136603068e-05,7.168868121388203e-07,0.0,0.0
2.75,1500.0,0.25,5.055470621795515,20.0,0.4515244922394928,0.25,0.63,0.63,0.011427545290747926,11.6,0.7276185740705019,1.6,1.6,0.7198800574889485,0.8348676283770994,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.384380028554878e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2272158834715332,0.5761351454112997,0.1841309339195388,0.7879186967152789,2.772629343360206,0.9272142982850405,1.137493831689504,0.38504628914804445,0.2933755132510348,0.5477392894770383,0.012361864042847342,0.0011667582702291441,5.101256217789875e-05,0.07232800959022899,4.913283007380678e-05,7.276404748333534e-07,0.0,0.0
2.76,1500.0,0.25,5.0753889518614415,20.0,0.45155230783298617,0.25,0.63,0.63,0.01155055259829083,11.6,0.7279140140560205,1.6,1.6,0.7211835372714805,0.8402140218453993,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.43493378198735e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2271680351369185,0.5757170495186642,0.1841283053121289,0.7879148412866193,2.7721315042749133,0.9261023988783974,1.137749707466999,0.3852025302776313,0.29349463134762055,0.5486824885370373,0.012440983954636628,0.0011742168222129488,5.156166679877026e-05,0.07256488861353012,4.9661639978803646e-05,7.385094947616743e-07,0.0,0.0
2.77,1500.0,0.25,5.095296355283418,20.0,0.4515803772748772,0.25,0.63,0.63,0.01167434092617274,11.6,0.7282102803149874,1.6,1.6,0.722480367641428,0.8455689556247148,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.4860274533088464e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.227119964255214,0.5752995717543588,0.18412565271546583,0.7879109506713576,2.7716341108693316,0.9249901023625436,1.1380060856509453,0.38535920793045225,0.2936140825744979,0.5496207103368895,0.012520229691295015,0.0011816871199929757,5.2114257894435106e-05,0.07280132439656903,5.019380618648474e-05,7.49494596082033e-07,0.0,0.0
2.78,1500.0,0.25,5.115192837873583,20.0,0.45160870019334787,0.25,0.63,0.63,0.011798911459523146,11.6,0.7285073674900943,1.6,1.6,0.7237706058519274,0.8509323788392372,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.537664415648736e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2270716712361516,0.5748827114298706,0.18412297616467913,0.787907024920988,2.77113717355498,0.9238774310184148,1.138262958398112,0.38551631926937185,0.293733864771536,0.550553998873073,0.012599600497257377,0.0011891690917973344,5.267034075531132e-05,0.0730373181445963,5.072933376677438e-05,7.605965039968849e-07,0.0,0.0
2.79,1500.0,0.25,5.1350784056458965,20.0,0.45163727620359767,0.25,0.63,0.63,0.011924265375253066,11.6,0.7288052700576019,1.6,1.6,0.7250543086517725,0.8563042410938377,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.58984804699476e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2270231564940082,0.5744664678487824,0.1841202756961252,0.7879030640888031,2.770640703051878,0.9227644067143213,1.1385203176065233,0.3856738613691853,0.2938539757114993,0.5514823977340818,0.012679095624089065,0.0011966626665298554,5.322992063512969e-05,0.07327287106092428,5.1268227754057595e-05,7.718159447528925e-07,0.0,0.0
2.8,1500.0,0.25,5.154953064816134,20.0,0.45166610490784354,0.25,0.63,0.63,0.012050403842054976,11.6,0.7291039823273392,1.6,1.6,0.7263315322854136,0.8616844924740642,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.642581730193009e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2269744204475987,0.5740508403069134,0.18411755134738722,0.7878990682298949,2.7701447103885455,0.9216510509079282,1.1387781549157028,0.3858318312166187,0.2939744131000471,0.5524059501011489,0.01275871433048566,0.0012041677737700343,5.379300275093341e-05,0.0735079843469308,5.18104931471796e-05,7.83153645640916e-07,0.0,0.0
2.81,1500.0,0.25,5.17481682180189,20.0,0.45169518589531993,0.25,0.63,0.63,0.01217732802040286,11.6,0.7294034984427039,1.6,1.6,0.7276023324929584,0.8670730835461438,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.6958688529479404e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.226925463520268,0.5736358280924552,0.18411480315727502,0.787895037401154,2.7696492069020056,0.9205373846482583,1.1390364617069242,0.3859902257103289,0.29409517457573403,0.5533246987489591,0.01283845588227286,0.0012116843437729838,5.4359592283078355e-05,0.07374265920206294,5.2356134909445565e-05,7.946103349960134e-07,0.0,0.0
2.82,1500.0,0.25,5.194669683222577,20.0,0.45172451874227887,0.25,0.63,0.63,0.01230503906255217,11.6,0.7297038123806623,1.6,1.6,0.7288667645101716,0.8724699653569812,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.749712807822367e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2268762861398796,0.5732214304861073,0.18411203116582547,0.7878909716612703,2.769154204237785,0.9194234285777132,1.13929522910346,0.3861490416609043,0.29421625771000953,0.5542386860463534,0.012918319552406278,0.001219212307469379,5.492969437523288e-05,0.07397689682384073,5.290515796862019e-05,8.061867421974324e-07,0.0,0.0
2.83,1500.0,0.25,5.2145116176201185,20.0,0.45175412977578666,0.25,0.63,0.63,0.012433540308145714,11.6,0.73000491906431,1.6,1.6,0.730125023310748,0.8778749610567109,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.804115681783211e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2268268781491956,0.5728076427745676,0.18410923288512257,0.7878868673612678,2.768659990795634,0.9183092072159634,1.139554450115139,0.38630827637779197,0.29433766045574505,0.5551480553043142,0.012998302721247568,0.0012267514174013096,5.550332393556246e-05,0.07421069795710515,5.345757665568532e-05,8.178833159220164e-07,0.0,0.0
2.84,1500.0,0.25,5.23434272098651,20.0,0.45178395304442853,0.25,0.63,0.63,0.012562827703567312,11.6,0.730306813683984,1.6,1.6,0.7313768311211746,0.8832883260771088,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.859083975646924e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2267772659114362,0.5723944740792102,0.1841064145475689,0.7878827336419779,2.7681658908749647,0.9171947356361959,1.1398141168160612,0.38646792731799695,0.2944593808737558,0.5560526081480819,0.01307840916606782,0.0012343020290757766,5.608046286872448e-05,0.07444406484358194,5.401337351828745e-05,8.29701453820296e-07,0.0,0.0
2.85,1500.0,0.25,5.254162942545091,20.0,0.451814026549853,0.25,0.63,0.63,0.012692905648509488,11.6,0.7306094940206701,1.6,1.6,0.7326224503301151,0.8887098215850122,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.9146191443569664e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2267274346537498,0.5719819179867949,0.1841035725620001,0.7878785652363254,2.7676723071333176,0.9160800430173938,1.1400742268858552,0.3866279933024352,0.2945814180691857,0.5569525365467728,0.013158635350020417,0.0012418638085844127,5.666113081494635e-05,0.07467699799148135,5.457256744409515e-05,8.416414686838446e-07,0.0,0.0
2.86,1500.0,0.25,5.2739722899482855,20.0,0.4518443482231421,0.25,0.63,0.63,0.012823775211792936,11.6,0.7309129551779239,1.6,1.6,0.7338619306955787,0.8941394035047584,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,3.970724630612173e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2266773854563746,0.5715699740277673,0.1841007071239214,0.787874362431019,2.767179231034903,0.9149651505815057,1.1403347732069848,0.3867884717379268,0.2947037700677263,0.5578478787470526,0.013238980618306938,0.0012494366936822044,5.724533254544367e-05,0.0749094985936395,5.513516300134368e-05,8.537041006696672e-07,0.0,0.0
2.87,1500.0,0.25,5.29377077084852,20.0,0.45187491599537816,0.25,0.63,0.63,0.012955437462238373,11.6,0.7312171922593009,1.6,1.6,0.7350953219755749,0.8995770277606859,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.027403877111392e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2266271193991605,0.5711586417267667,0.1840978184288376,0.787870125512768,2.7666866540439328,0.9138500793627163,1.1405957486648173,0.38694936003128927,0.29482643489506916,0.5587386729590975,0.01331944431614392,0.0012570206221286626,5.783307283143209e-05,0.07514156783860501,5.570116475805904e-05,8.658900899343965e-07,0.0,0.0
2.88,1500.0,0.25,5.313558392898218,20.0,0.4519057277976433,0.25,0.63,0.63,0.01308789346866649,11.6,0.7315222003683567,1.6,1.6,0.7363226739281132,0.9050226502771321,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.0846603265534574e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2265766375615659,0.570747920602738,0.18409490667225376,0.7878658547682811,2.7661945676246202,0.9127348502079505,1.140857146147666,0.38711065558933694,0.29494941057690566,0.5596249573569223,0.013400025788762888,0.0012646155316878376,5.8424356444127207e-05,0.07537320691065809,5.627057728205703e-05,8.782001766342832e-07,0.0,0.0
2.89,1500.0,0.25,5.333335163749807,20.0,0.4519367815610198,0.25,0.63,0.63,0.013221144299898006,11.6,0.731827974608647,1.6,1.6,0.7375440363112031,0.9104762269784353,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.1424974216372154e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2265259410226592,0.570337810169044,0.1840919720496747,0.7878615504842664,2.7657029632411763,0.9116194837773922,1.1411189585468355,0.3872723558188818,0.29507269513892725,0.5605067700787051,0.013480724381410467,0.001272221360128346,5.901918815474469e-05,0.07560441698983011,5.6843405140942764e-05,8.906351009251967e-07,0.0,0.0
2.9,1500.0,0.25,5.35310109105571,20.0,0.4519680752165897,0.25,0.63,0.63,0.013355191024753615,11.6,0.7321345100837273,1.6,1.6,0.7387594588828538,0.915937713788933,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.200918605061502e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2264750308611154,0.5699283099335728,0.18408901475660536,0.7878572129474325,2.7652118323578123,0.910504000545016,1.1413811787566641,0.3874344581267331,0.2951962866068251,0.5613841492271093,0.01356153943934842,0.0012798380452233862,5.961757273450013e-05,0.07583519925192249,5.741965290210971e-05,9.031956029626168e-07,0.0,0.0
2.91,1500.0,0.25,5.372856182468353,20.0,0.4519996066954354,0.25,0.63,0.63,0.013490034712054028,11.6,0.7324418018971531,1.6,1.6,0.7399689914010747,0.9214070666329637,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.259927319525164e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2264239081552164,0.5695194193988462,0.18408603498855042,0.7878528424444868,2.7647211664387408,0.9093884207991316,1.1416437996745687,0.3875969599196973,0.2953201830062904,0.5622571328696041,0.013642470307853738,0.0012874655247507622,6.0219514954609174e-05,0.07606555486852587,5.799932513273916e-05,9.158824229016328e-07,0.0,0.0
2.92,1500.0,0.25,5.392600445640161,20.0,0.452031373928639,0.25,0.63,0.63,0.013625676430619944,11.6,0.7327498451524799,1.6,1.6,0.7411726836238755,0.9268842414348645,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.319527007727037e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2263725739828502,0.5691111380621244,0.1840830329410145,0.7878484392621367,2.7642309569481744,0.9082727646429413,1.1419068142010866,0.38775985860457823,0.29544438236301424,0.5631257590387786,0.013723516332218676,0.0012951037364928996,6.082501958628743e-05,0.07629548500703912,5.8582426399799315e-05,9.286963008969361e-07,0.0,0.0
2.93,1500.0,0.25,5.412333887438026,20.0,0.4520633728419282,0.25,0.63,0.63,0.013762117251141287,11.6,0.7330586378895911,1.6,1.6,0.7423705851624126,0.9323691940121938,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.3797211116328264e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2263210302217114,0.5687034657867048,0.18408000899900842,0.7878440039650312,2.763741166580301,0.9071570556884652,1.142170219823662,0.3879231531420346,0.2955688838866135,0.5639900656267096,0.013804676856170851,0.001302752618087965,6.143409140909471e-05,0.07652499082155796,5.916896127808016e-05,9.41637976945194e-07,0.0,0.0
2.94,1500.0,0.25,5.4320565136448975,20.0,0.45209559659388343,0.25,0.63,0.63,0.013899358246887247,11.6,0.7333681822001471,1.6,1.6,0.7435627454252034,0.9378618800351651,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.440513072196585e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2262692798531745,0.5682964029415932,0.18407696380903812,0.7878395375013462,2.7632517183301504,0.9060413224281066,1.1424340203534231,0.38808684463685483,0.29569368842037935,0.5648500903451136,0.013885951221273113,0.0013104121069733342,6.204673521410467e-05,0.07675407344948917,5.975893435324489e-05,9.54708190825165e-07,0.0,0.0
2.95,1500.0,0.25,5.451768330896461,20.0,0.45212804051999206,0.25,0.63,0.63,0.014037400489097924,11.6,0.7336784769882871,1.6,1.6,0.744749213980181,0.9433622552899077,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.501906331168234e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2262173249894122,0.5678899494859301,0.18407389781189182,0.7878350405175372,2.7627625664239672,0.9049255891178363,1.1426982146226508,0.3882509325070365,0.2958187955223959,0.5657058709868972,0.013967338770819075,0.0013180821407527375,6.266295578333313e-05,0.07698273403410154,6.035235020201863e-05,9.679076824863083e-07,0.0,0.0
2.96,1500.0,0.25,5.471469345984666,20.0,0.4521607004556473,0.25,0.63,0.63,0.014176245047603392,11.6,0.733989520493444,1.6,1.6,0.7459300403514959,0.9488702756424052,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.563904331142292e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2261651675427092,0.5674841052810956,0.1840708114011166,0.7878305135907732,2.7622736720804495,0.9038098789696541,1.1429628004256585,0.38841541581882205,0.2959442044827378,0.5665574452798374,0.014048838849299524,0.0013257626571459753,6.328275789250155e-05,0.07721097371641628,6.094921339484914e-05,9.812371920592574e-07,0.0,0.0
2.97,1500.0,0.25,5.49115956893245,20.0,0.452193582804938,0.25,0.63,0.63,0.014315892960688926,11.6,0.7343012970259628,1.6,1.6,0.7471052729898648,0.9543858987447718,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.626510533786448e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.226112805209844,0.5670788682503777,0.1840677039715178,0.7878259558334008,2.7617851440182837,0.9026941976185403,1.1432277538340683,0.3885802862674291,0.29606990897527924,0.5674048501445343,0.014130450827649311,0.001333453596368116,6.390614617651536e-05,0.07743879367076571,6.154952836636364e-05,9.946974637749394e-07,0.0,0.0
2.98,1500.0,0.25,5.510839009428539,20.0,0.452226692878741,0.25,0.63,0.63,0.014456345269902724,11.6,0.734613792336995,1.6,1.6,0.7482749604570387,0.9599090820643658,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.689728398795476e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2260602361235435,0.5666742365165518,0.1840645750212092,0.7878213665092866,2.7612970756989537,0.9015785523993952,1.1434930531819207,0.388745536310528,0.2961959032548272,0.5682481225491827,0.014212174074084495,0.0013411548983811327,6.453312528484576e-05,0.07766619506340003,6.215329956499996e-05,1.0082892414396825e-06,0.0,0.0
2.99,1500.0,0.25,5.530507676261021,20.0,0.45226003304188805,0.25,0.63,0.63,0.014597603025586195,11.6,0.7349269960604534,1.6,1.6,0.7494391516139907,0.9654397825706592,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.753561380547481e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2260074595913373,0.5662702087395043,0.18406142432670577,0.7878167452906174,2.7608095194680216,0.9004629553682164,1.1437586828704842,0.3889111604604785,0.2963221831417154,0.5690872996454371,0.014294007949469377,0.0013488665024573522,6.516369990621676e-05,0.07789317904599875,6.27605314767789e-05,1.0220132677163085e-06,0.0,0.0
3.0,1500.0,0.25,5.550165578021018,20.0,0.4522936043627439,0.25,0.63,0.63,0.014739667267917478,11.6,0.7352408994351216,1.6,1.6,0.7505978945423765,0.9709779578297838,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.81801293961557e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.225954475437165,0.5658667838094213,0.18405825178703852,0.7878120920292707,2.760322509854142,0.8993474204233052,1.1440246298103296,0.3890771540789207,0.2964487451033613,0.569922417991276,0.014375951823511868,0.001356588348705653,6.579787468398362e-05,0.07811974676386141,6.33712285438142e-05,1.0358702865991251e-06,0.0,0.0
3.01,1500.0,0.25,5.569812722639663,20.0,0.4523274035651811,0.25,0.63,0.63,0.014882539003017435,11.6,0.7355554990777426,1.6,1.6,0.751751234712343,0.9765235674072968,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.8830865573325036e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2259012852158366,0.5654639613922497,0.18405505771179298,0.7878074071792708,2.7598360216810733,0.8982319679324934,1.1442908892940178,0.3892435153734484,0.29657558777557347,0.5707535122315546,0.014458005095518593,0.0013643203800271907,6.643565410946982e-05,0.0783458993506143,6.39853950615987e-05,1.0498610465453065e-06,0.0,0.0
3.02,1500.0,0.25,5.589449118416433,20.0,0.452361429797742,0.25,0.63,0.63,0.015026219256014375,11.6,0.7358707886036094,1.6,1.6,0.7528992190515255,0.9820765697528722,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,4.9487857034450436e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2258478895155696,0.5650617407148623,0.18405184218142331,0.7878026908585816,2.7593500630939967,0.8971166143850147,1.1445574519432251,0.38941024096332083,0.2967027085839769,0.5715806180311733,0.014540167148299997,0.0013720625377716827,6.707704275884816e-05,0.07857163794009148,6.46030354071155e-05,1.0639862935206053e-06,0.0,0.0
3.03,1500.0,0.25,5.609074773693412,20.0,0.4523956824871611,0.25,0.63,0.63,0.015170709054192277,11.6,0.7361867612834783,1.6,1.6,0.7540418946531505,0.9876369231896004,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.015113846386144e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2257942888133777,0.5646601209507759,0.1840486052500945,0.7877979431466093,2.758864646061642,0.8960013756812926,1.1448243078487041,0.3895773272854708,0.2968301048152794,0.5724037711439496,0.014622437362808542,0.0013798147631168727,6.772204521791432e-05,0.07879696366258827,6.52241539663955e-05,1.0782467732078598e-06,0.0,0.0
3.04,1500.0,0.25,5.628689696614917,20.0,0.45243015888177357,0.25,0.63,0.63,0.015316009398213391,11.6,0.7365034130205704,1.6,1.6,0.7551793066804627,0.9932045875931186,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.082074470896385e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.225740484453601,0.564259101657025,0.18404534717783003,0.7877931644246865,2.758379752786834,0.8948862707727101,1.145091451202163,0.389744772169908,0.296957774817598,0.5732230059035466,0.014704815142982705,0.0013875769994095221,6.837066595362457e-05,0.0790218776421216,6.584875501081152e-05,1.0926432347955783e-06,0.0,0.0
3.05,1500.0,0.25,5.648293895248958,20.0,0.4524648553894229,0.25,0.63,0.63,0.015462121278468466,11.6,0.7368207407337917,1.6,1.6,0.7563114995520617,0.9987795234380832,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.149671068008295e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2256864781148886,0.5638586825354532,0.18404206830408004,0.7877883551906374,2.7578953539878186,0.8937713196650648,1.1453588777777017,0.38991257398412976,0.2970857173485734,0.5740383560783617,0.01478729990163818,0.0013953491908358492,6.902290938708323e-05,0.07924638099785238,6.64768427673636e-05,1.1071764288245722e-06,0.0,0.0
3.06,1500.0,0.25,5.667887377772616,20.0,0.4524997696193564,0.25,0.63,0.63,0.01560904570003038,11.6,0.7371387398902226,1.6,1.6,0.7574385187509469,1.004361690342909,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.2179071197606414e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.225632270996896,0.5634588630701666,0.18403876885476178,0.787783515775771,2.757411436798967,0.8926565404066732,1.1456265810932609,0.3900807303273384,0.2972139305804705,0.574849856174676,0.014869891038936373,0.0014031312803926925,6.96787800049356e-05,0.07947047484622778,6.710842152594607e-05,1.1218471039015426e-06,0.0,0.0
3.07,1500.0,0.25,5.6874701524615725,20.0,0.4525348993763821,0.25,0.63,0.63,0.01575678366354135,11.6,0.7374574056928992,1.6,1.6,0.7585604094851027,1.009951048181714,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.286786110919534e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2255778642207895,0.5630596427049946,0.18403544903731198,0.7877786464842912,2.7569279911007736,0.8915419505406109,1.145894554258614,0.3902492386590102,0.2973424125790919,0.5756575404721032,0.014952587958836522,0.0014109232114377754,7.03382822740486e-05,0.0796941603008713,6.774349555718674e-05,1.1366560092190987e-06,0.0,0.0
3.08,1500.0,0.25,5.707042228371224,20.0,0.45257024401177315,0.25,0.63,0.63,0.015905336134606766,11.6,0.737776731256829,1.6,1.6,0.7596772147877292,1.0155475588506875,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.35631154781862e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2255232582900875,0.5626610205932773,0.1840321089130264,0.7877737474060621,2.756445028489692,0.8904275648545159,1.146162787134221,0.39041809533370175,0.29747116056834877,0.5764614416565974,0.015035390095229488,0.0014187249301520254,7.10014205048846e-05,0.07991743848035844,6.838206898088189e-05,1.151603898606373e-06,0.0,0.0
3.09,1500.0,0.25,5.726603614274395,20.0,0.452605802316366,0.25,0.63,0.63,0.01605470409152929,11.6,0.738096710453718,1.6,1.6,0.7607889784801652,1.021151183513222,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.426486928975489e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2254684539316087,0.5622629959892602,0.18402874859616206,0.7877688187086237,2.755962552692341,0.8893133989114199,1.1464312707652815,0.3905872971063899,0.2976001720772529,0.5772615929541722,0.015118296871178044,0.0014265363816990178,7.166819906458675e-05,0.08014031049608213,6.902414597118857e-05,1.166691524211577e-06,0.0,0.0
3.1,1500.0,0.25,5.746154318827393,20.0,0.45264157284988366,0.25,0.63,0.63,0.016204888517847748,11.6,0.7384173374673203,1.6,1.6,0.7618957447087626,1.026761883030521,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.497315749684565e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2254134519640145,0.5618655681868375,0.18402536822281595,0.7877638605915476,2.755480564189975,0.8881994684952598,1.1466999966882159,0.39075684089717583,0.2977294447606328,0.5780580277974652,0.015201307705288162,0.0014343575108253595,7.233862234367235e-05,0.08036277745417927,6.966973072455072e-05,1.1819196374894625e-06,0.0,0.0
3.11,1500.0,0.25,5.765694350876886,20.0,0.4526775543265263,0.25,0.63,0.63,0.016355890382679865,11.6,0.7387386062515393,1.6,1.6,0.7629975566801271,1.0323796190964183,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,5.568801514154894e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2253582531436769,0.561468736445902,0.18402196791448713,0.7877588732329954,2.7549990656898276,0.887085788934199,1.1469689560852805,0.3909267235045395,0.29785897618064244,0.5788507789158731,0.015284422028498822,0.0014421882634425979,7.301269466828291e-05,0.08058484045904192,7.031882737519955e-05,1.1972889918109268e-06,0.0,0.0
