H2_1_task1,_1_task1
1.249424166520347e-09,2856.0
1.1536839705116356e-09,2859.0
1.065275833606141e-09,2862.0
9.83638662318898e-10,2865.0
9.082540516943593e-10,2868.0
8.386434394746583e-10,2871.0
7.743648002468091e-10,2874.0
7.15010337728001e-10,2877.0
6.602027924547395e-10,2880.0
6.09594138478505e-10,2883.0
5.628624525447096e-10,2886.0
5.197115289277653e-10,2889.0
4.798667352484031e-10,2892.0
4.4307555144815555e-10,2895.0
4.091033798578332e-10,2898.0
3.777345039895283e-10,2901.0
3.4876959127802327e-10,2904.0
3.2202467106205665e-10,2907.0
2.973295286782066e-10,2910.0
2.745272772121231e-10,2913.0
2.5347276949432e-10,2916.0
2.3403234537414974e-10,2919.0
2.1608216455136582e-10,2922.0
1.9950801737974756e-10,2925.0
1.8420452635204573e-10,2928.0
1.7007432983929878e-10,2931.0
1.5702754283022657e-10,2934.0
1.4498109631137065e-10,2937.0
1.3385830486446999e-10,2940.0
1.2358841260785103e-10,2943.0
1.1410608513807198e-10,2946.0
1.0535096615447392e-10,2949.0
9.726730784586718e-11,2952.0
8.980363353394461e-11,2955.0
8.291241534045077e-11,2958.0
7.654976937686244e-11,2961.0
7.06751738804581e-11,2964.0
6.525121102625707e-11,2967.0
6.024332975971777e-11,2970.0
5.561962677964667e-11,2973.0
5.135064387217793e-11,2976.0
4.740918053251605e-11,2979.0
4.377012094084284e-11,2982.0
4.0410274261875393e-11,2985.0
3.7308227208831435e-11,2988.0
3.444420788974408e-11,2991.0
3.179996006217777e-11,2994.0
2.935862700849791e-11,2997.0
2.7104644303797067e-11,3000.0
