Time,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol,RanGAP_Kcat_FRanGTP_dephosphorylation,Vmax_RanGTP_dephosphorylation_FRanGTP_dephosphorylation,RanGAP_Kcat_dephosphorylationF,Vmax_dephosphorylation_dephosphorylationF,RanGAP_Kcat_RanGTP_dephosphorylation,Vmax_RanGTP_dephosphorylation_RanGTP_dephosphorylation,RanGAP_Kcat_dephosphorylation,Vmax_dephosphorylation_dephosphorylation,kinj,start,tau,ar_for_Microinj,Cytosol,EC,Nucleus,Nuc_membrane,PM,Carrier_FRanGTP_binding,FRanGTP_dephosphorylation,dephosphorylationF,FRanGTP_Carrier_binding,NTF2_FRanGDP_Unbinding,RanBP1_bindingF,NTF2_FRanGDP_unbinding,Microinj,FRanGDP_to_FRanGTP,RanGTP_dephosphorylation,RanGTP_Carrier_binding,NTF2_RanGDP_Unbinding,dephosphorylation,RanGDP_to_RanGTP,NTF2_RAN_Nuc_Exchange,NTF2_RanGDP_unbinding,Carrier_RanGTP_binding,NTF2_FRAN_Nuc_Exchange,RanBP1_binding,Carrier_RanGTP_flux,NTF2_flux,NTF2_RanGDP_flux,Carrier_flux,FRanGDP_flux,Carrier_FRanGTP_flux,FNTF2_RanGDP_flux,FRanGTP_flux,RanGDP_flux,RanGTP_flux
0.97,11.883917470223263,0.0018187152484823923,0.5,2.9153628835189154,0.0838072746589115,0.605670848862937,0.035648221497662384,0.4,0.011686434836333488,0.7458912759257535,10.744233214541998,2.161412388408313,11.496889352691747,1.183759603887183,0.0,2.6936056775492535e-05,0.5626498688481832,0.30063692482049825,0.0008298418250985472,0.17617340177650873,0.0075550432683442175,0.14843787506628484,0.00044769384857085376,0.015603471137904326,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.00577844251630624,0.12451183084490763,0.12633678688058247,0.00743791710261364,-0.03532782421610849,0.0,0.004245577502947285,0.0,0.43266724821792474,0.4131545722458392,0.4893309931114535,0.019733510801848146,0.13763242533198417,-0.12023999102419822,0.0,0.04013369629323106,0.488317855782089,-0.48829670945238235,-0.5398696145508475,0.4006183265917098,0.5213663482565393,0.0,-0.007482488999453712,0.1392512879505466,-0.0,0.0,-0.0
0.98,11.883653833495165,0.00181850335890539,0.5,2.9153564301025647,0.08379710242388186,0.6060497321622955,0.035591702748508494,0.4,0.011685545445257881,0.745176558159129,10.74335974858312,2.1621654842934626,11.495525028500454,1.1838895266737703,0.0,2.7382081617678222e-05,0.5614515602832588,0.3005032232527459,0.0008464674764586182,0.17904027439326492,0.007568379367877406,0.14877370953334162,0.0004509827483817978,0.015607249919153686,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.005893984565428999,0.12476809536309102,0.12501342375209534,0.0075596190331398356,-0.03543193656854214,0.0,0.0042546818189069715,0.0,0.4324172964263605,0.41482189130917746,0.48928128649555547,0.019710303339147063,0.13755692917458123,-0.12012240979536083,0.0,0.04021574932711582,0.48825999484285315,-0.48823876361026797,-0.5402128084626828,0.40139111252618165,0.5216453241549308,0.0,-0.0076042513371429865,0.13882169592817883,-0.0,0.0,-0.0
0.99,11.883388085059345,0.0018182906359055853,0.5,2.915349996990999,0.08378684960610297,0.6064212093036897,0.035536768791442734,0.4,0.011684662213332659,0.7444850452591357,10.742492964054524,2.162901670465487,11.49415610022201,1.1840281932630237,0.0,2.782868618671323e-05,0.560267413124694,0.30036078560703766,0.0008631534057905703,0.18191029004275933,0.00758096376415799,0.14909374529173874,0.0004542473303328521,0.0156110209756905,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006009936558517771,0.12501229526590849,0.1237326698109511,0.007681459316174501,-0.03553168148786683,0.0,0.004263318602783432,0.0,0.43217517992103177,0.41643985144171447,0.48923118412044925,0.019687695234284066,0.1374838435045854,-0.12000788878794924,0.0,0.04029394281354689,0.4882019351885595,-0.48818062222749803,-0.540549233335153,0.40215066761732315,0.5219202774951205,0.0,-0.007726147162438682,0.13839856570976716,-0.0,0.0,-0.0
1.0,11.88312026583612,0.0018180771113717345,0.5,2.9153435849201745,0.08377651820636951,0.6067853429863284,0.035483387732725954,0.4,0.011683784984729884,0.7438162380659912,10.74163285925657,2.1636214100942803,11.492782765034248,1.1841752748877727,0.0,2.8275822493399895e-05,0.5590970328468133,0.30020994082807534,0.000879896876335908,0.18478315490382222,0.007592820698222031,0.14939841880204915,0.00045748809215409315,0.015614784129983024,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.0061262793835223294,0.12524477416411364,0.12249309549151344,0.007803425333279542,-0.03562718789442316,0.0,0.00427150175901969,0.0,0.43194074760774137,0.4180099385437339,0.4891806957167252,0.01966567597703436,0.13741312070165823,-0.11989636010986941,0.0,0.04036838696024418,0.488143685249594,-0.48812229367859383,-0.5408789466959962,0.4028971477622361,0.5221912277742715,0.0,-0.007848163996211103,0.1379817989259489,-0.0,0.0,-0.0
1.01,11.882850416400487,0.001817862816604486,0.5,2.9153371945766953,0.08376611020859676,0.6071421981622916,0.03543152811474436,0.4,0.01168291360768933,0.7431696454912251,10.74077942891872,2.1643251529485776,11.491405216071295,1.184330454374601,0.0,2.872344388822469e-05,0.5579400375613376,0.300051006255349,0.0008966952175686583,0.18765858349266462,0.007603973717004454,0.14968815620066173,0.00046070551996991126,0.015618539215957789,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006242994394161448,0.12546586699423787,0.12129332004209892,0.00792550482358348,-0.035718581628903005,0.0,0.004279244845419344,0.0,0.43171385015654323,0.41953359180461725,0.48912983093368956,0.019644235122719053,0.13734471367627535,-0.11978775643672492,0.0,0.04043918907046076,0.4880852532842028,-0.48806378616633034,-0.5412020081236842,0.4036307120808049,0.5224581959651408,0.0,-0.007970289713435504,0.13757129603531226,-0.0,0.0,-0.0
1.02,11.882578575568324,0.0018176477814648775,0.5,2.9153308265628826,0.08375562750571008,0.6074918316812284,0.03538116250815369,0.4,0.011682047940528252,0.7425448201697448,10.739932673440233,2.1650133745373297,11.49002363737629,1.1844933731072111,0.0,2.9171505155158774e-05,0.5567960161761089,0.2998843406794188,0.0009135459342508195,0.1905362978471403,0.007614444098714702,0.1499633480030213,0.00046390005071670823,0.015622286059352225,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.00636006416742032,0.12567588404157043,0.12013181244254112,0.00804768585648183,-0.03580596885622885,0.0,0.00428656010425541,0.0,0.43149434910836326,0.4210123931665364,0.4890785989771715,0.019623363878008906,0.13727857960728496,-0.11968204891623989,0.0,0.04050644742252477,0.488026647160964,-0.48800510750736914,-0.5415184697910337,0.4043514417718551,0.5227211996420096,0.0,-0.00809251250853653,0.13716702801184785,-0.0,0.0,-0.0
1.03,11.882304782493435,0.0018174320356634506,0.5,2.915324481454265,0.08374507200872404,0.607834307350101,0.03533226211592378,0.4,0.011681187842818276,0.741941304960545,10.7390925855285,2.165686518446735,11.488638211603615,1.1846637094924606,0.0,2.961996228350176e-05,0.55566459007182,0.2997102658477406,0.0009304465398405806,0.19341602819022435,0.0076242532747122695,0.15022438754317058,0.0004670721294837434,0.015626024505853105,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006477471345862947,0.12587513557966945,0.1190071855303565,0.008169956848564175,-0.03588946136873099,0.0,0.004293459939133474,0.0,0.43128210348061796,0.4224477871932857,0.48902700914259245,0.019603052730495646,0.1372146743803627,-0.11957919006141204,0.0,0.04057026064552373,0.4879678746905298,-0.48794626545938563,-0.5418283902180548,0.40505946085202454,0.5229802600525137,0.0,-0.008214820923581707,0.13676892935892837,-0.0,0.0,-0.0
1.04,11.88202907593551,0.0018172156083244237,0.5,2.9153181597825952,0.08373444560820453,0.6081696905131024,0.035284798620128656,0.4,0.011680333178514858,0.7413586512869197,10.738259155050704,2.166345016683668,11.487249117447368,1.1848411514595716,0.0,3.0068772499163098e-05,0.5545453913623826,0.2995290939758241,0.000947394612021217,0.19629751240151716,0.007633422030942616,0.15047165805362278,0.0004702221903634816,0.015629754410728468,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006595199023357475,0.12606392377512804,0.117918092719974,0.00829230654490756,-0.035969168197798974,0.0,0.00429995642242657,0.0,0.4310769745055265,0.42384117931819043,0.4889750706266479,0.019583292263730522,0.13715295451258638,-0.11947913304082546,0.0,0.040630724599596955,0.48790894351475456,-0.48788726761185186,-0.542131829322449,0.40575489421451305,0.5232353995632937,0.0,-0.008337203825830206,0.136376935101055,-0.0,0.0,-0.0
1.05,11.881751494753416,0.001816998528269472,0.5,2.915311862044328,0.08372375020126642,0.6084980518689631,0.035238743428523726,0.4,0.011679483805036623,0.7407964072104126,10.737432365793422,2.1669892769732746,11.485856531250887,1.1850254136612406,0.0,3.051789426293934e-05,0.5534380765425005,0.2993411105388756,0.0009643877572224095,0.19918049646046798,0.007641970756296735,0.15070554077410347,0.0004733506607801536,0.015633475646075843,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006713230498518709,0.1262425443435908,0.11686329277663521,0.008414724036324955,-0.03604519457818778,0.0,0.0043060614594611435,0.0,0.43087881863675087,0.4251938745338171,0.48892279265927563,0.01956407287436069,0.13709337588541678,-0.11938183076463568,0.0,0.040687934355812125,0.48784986117747453,-0.4878281214543955,-0.5424288519055394,0.40643789427835747,0.5234866433680289,0.0,-0.008459650426560536,0.13599095762051464,-0.0,0.0,-0.0
1.06,11.881472078586475,0.0018167808244061632,0.5,2.9153055887115884,0.08371298772895766,0.608819472781846,0.035194066634177,0.4,0.011678639558339093,0.7402541010389032,10.736612190938436,2.167619665141673,11.484460629201624,1.185216261282995,0.0,3.0967287280277885e-05,0.5523423454089383,0.299146550452294,0.0009814235622646788,0.2020647351336358,0.007649919779020792,0.15092642603256906,0.00047645796740733627,0.015637188110968578,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006831548938834187,0.12641128877460686,0.11584173955058008,0.008537198786410802,-0.03611764056381153,0.0,0.004311787013183153,0.0,0.4306874779508034,0.4265069924780187,0.48887018468642945,0.01954538437804635,0.13703589199303742,-0.11928723443885965,0.0,0.04074198688855898,0.48779063522105465,-0.48776883447001873,-0.5427195325020795,0.40710867776973075,0.523734021868757,0.0,-0.008582150310264141,0.1356108547258888,-0.0,0.0,-0.0
1.07,11.881190864614458,0.0018165625239331988,0.5,2.915299340191212,0.08370215999696654,0.6091340194345227,0.03515074196106625,0.4,0.011677800321549237,0.739731318096982,10.735798615319284,2.168236590028113,11.483061577315231,1.1854133959981488,0.0,3.1416912271420703e-05,0.551257849967475,0.29894571216702637,0.0009984998146280175,0.20494998757110533,0.007657287866316371,0.15113466232165787,0.00047954450893705487,0.015640891681146088,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.006950138910396239,0.12657043462008596,0.11485215155470974,0.008659720454257789,-0.03618660754945955,0.0,0.004317144080547618,0.0,0.43050282495552283,0.4277818743773554,0.4888172554936939,0.019527217906374007,0.13698046219193633,-0.11919530105399805,0.0,0.04079296880359182,0.48773127274537054,-0.48770941370971027,-0.5430039317782801,0.40776735113942597,0.5239775590120799,0.0,-0.008704693247596231,0.1352365806325949,-0.0,0.0,-0.0
1.08,11.88090789048202,0.0018163436539777409,0.5,2.9152931168654184,0.08369126883695556,0.6094417659629824,0.035108742299450074,0.4,0.011676965962238408,0.7392276310407273,10.734991615577215,2.168840427215899,11.481659540615576,1.1856165586365026,0.0,3.186673111824227e-05,0.5501842762876467,0.29873885495613633,0.0010156143004303726,0.20783602090595552,0.0076640936114933745,0.15133060284930208,0.00048261068095988593,0.015644586253743903,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007068984974561456,0.12672025455542543,0.1138933991932346,0.008782279038386086,-0.03625219231265613,0.0,0.004322143630431315,0.0,0.43032472186164494,0.4290197168273342,0.4887640139948669,0.019509564205042025,0.13692704423798252,-0.11910598706935202,0.0,0.040840967595617686,0.48767178081187135,-0.48764986618233236,-0.5432821176574038,0.4084140682544187,0.5242172827049572,0.0,-0.008827269348270623,0.13486804939692001,-0.0,0.0,-0.0
1.09,11.880623193443792,0.0018161242411285751,0.5,2.9152869190824355,0.08368031605906188,0.6097427875612037,0.03506804101051814,0.4,0.011676136350231243,0.7387426199623788,10.734191166128433,2.169431541581294,11.480254680545997,1.1858254989888528,0.0,3.2316706780141534e-05,0.5491213203255987,0.2985262291238338,0.001032764861306363,0.21072260894716777,0.007670355050804432,0.1515145923292831,0.00048565686889652846,0.01564827173375615,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007188072082910051,0.1268610139293013,0.11296439071580788,0.008904864823743745,-0.03631448873078544,0.0,0.004326796339507865,0.0,0.4301530322977414,0.4302216795724272,0.4887104689997923,0.019492414137369417,0.13687559645274516,-0.119019250491732,0.0,0.040886068475962975,0.487612166329534,-0.48759019874467346,-0.5435541590235075,0.40904898437679915,0.5244532216938088,0.0,-0.008949869005539625,0.13450517464083198,-0.0,0.0,-0.0
1.1,11.88033681038822,0.001815904311455105,0.5,2.915280747157367,0.0836693034532765,0.610037160618258,0.03502861183937529,0.4,0.011675311358702848,0.7382758718762603,10.733397239045763,2.1700102869600686,11.478847155089458,1.1860399763350375,0.0,3.2766803281010866e-05,0.5480686883063584,0.298308075477205,0.0010499493921596905,0.21360953212158512,0.0076760897059346585,0.15168696735820594,0.0004886834495491179,0.01565194803425816,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007307385561512754,0.12699297146664545,0.11206407416450292,0.009027468379022536,-0.03637358839749831,0.0,0.004331112615014424,0.0,0.42998762168532334,0.43138888369286965,0.4886566292211021,0.019475758644905392,0.1368260776833149,-0.11893504956277128,0.0,0.0409283544823626,0.487552436059874,-0.48753041810655157,-0.5438201258466796,0.40967225711724053,0.524685405629551,0.0,-0.009072482893729092,0.13414786872374504,-0.0,0.0,-0.0
1.11,11.880048778911627,0.0018156838910202335,0.5,2.9152746013498123,0.08365823285747517,0.6103249725373019,0.034990425884345325,0.4,0.011674490896603103,0.7378269621401062,10.732609794521265,2.1705769808533097,11.477437121426762,1.1862597923969527,0.0,3.321698622394771e-05,0.5470261240653471,0.29808459235111845,0.0010671657955183033,0.21649658166614316,0.0076813154929317225,0.15184806517517913,0.0004916908333086706,0.015655615098485592,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.00742691079392852,0.12711639586862297,0.11119156384055395,0.009150080729446987,-0.03642959732244844,0.0,0.0043351031470565664,0.0,0.4298283658186774,0.432522294394853,0.48860250360683594,0.01945958728904062,0.13677844544705142,-0.11885330033723675,0.0,0.04096790867612586,0.4874925967283911,-0.4874705309437101,-0.5440800981465174,0.41028409358282475,0.5249138699219721,0.0,-0.00919510214629747,0.13379600455817509,-0.0,0.0,-0.0
1.12,11.879759134773744,0.001815463004691584,0.5,2.9152684819215917,0.08364710599580473,0.6106062981961707,0.03495345870855881,0.4,0.011673674833145067,0.737395498116926,10.731828803781656,2.1711319651340553,11.476024729849986,1.186484712573176,0.0,3.3667221487658795e-05,0.5459933435033602,0.29785601442682724,0.0010844120854123214,0.21938354917603134,0.007686048645864871,0.15199820353935786,0.0004946793662841358,0.01565927284660807,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007546633942292465,0.12723152763234183,0.11034583776802398,0.009272692924978343,-0.036482597274331695,0.0,0.004338777637463109,0.0,0.4296751311732315,0.4336230013697131,0.48854810055031006,0.01944389167952569,0.1367326603251101,-0.11877397573185484,0.0,0.04100480914175739,0.48743265476930214,-0.4874105436393186,-0.5443341445039448,0.4108846383648384,0.5251386440927066,0.0,-0.009317717911909686,0.1334495061337601,-0.0,0.0,-0.0
1.1300000000000001,11.879467913874887,0.0018152416770790792,0.5,2.9152623890943725,0.08363592460402816,0.6108812180918901,0.03491768477796678,0.4,0.011672863057167707,0.7369810850624691,10.731054231451424,2.171675559289193,11.474610128603192,1.1867145267744232,0.0,3.411747619498111e-05,0.5449700851105055,0.29762255185563774,0.0011016863044116213,0.22227023445175997,0.0076903053708127144,0.1521376966979671,0.0004976494074703118,0.01566292121660292,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007666541371172184,0.12733860932899083,0.10952597121002916,0.00939529636399929,-0.03653267627348375,0.0,0.004342145806999589,0.0,0.42952779054292556,0.4346920023808134,0.48849342850291116,0.01942866279765361,0.13668868254940986,-0.11869702791969958,0.0,0.041039132979352036,0.48737261652850916,-0.48735046248956015,-0.5445823386247519,0.41147406040942097,0.5253597607479947,0.0,-0.009440321687729927,0.13310827821015037,-0.0,0.0,-0.0
1.1400000000000001,11.879175151716565,0.001815019932289074,0.5,2.9152563230630038,0.08362469039515999,0.6111498132855893,0.03488307895295789,0.4,0.011672055461432995,0.7365833352988025,10.730286040485725,2.1722080734719276,11.473193462641477,1.1869490325627785,0.0,3.4567718416833804e-05,0.5439560958908116,0.2973844071311799,0.0011189865446512663,0.2251564431617897,0.007694101423699514,0.1522668512678099,0.000500601308496146,0.015666560152756567,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007786619793434025,0.1274378777786315,0.10873107184525221,0.009517882696527986,-0.03657992061573775,0.0,0.0043452171348549295,0.0,0.429386219014184,0.43573026332819476,0.4884384958060887,0.019413891716796302,0.13664647293292762,-0.11862240899611552,0.0,0.041070955290243204,0.4873124882115309,-0.4872902936509282,-0.5448247547250716,0.4120525291979917,0.5255772530752971,0.0,-0.009562905220145553,0.13277222552206008,-0.0,0.0,-0.0
1.1500000000000001,11.878880883391437,0.0018147977939274196,0.5,2.9152502839971373,0.0836134050586956,0.61141216522731,0.03484961649629274,0.4,0.01167125194271258,0.7362018682829183,10.729524192355868,2.1727298089734517,11.471774873669235,1.187188034633853,0.0,3.501791714216446e-05,0.542951130874914,0.29714177560772936,0.0011363109469837223,0.2280419866473959,0.007697452124837391,0.1523859663418527,0.0005035354138646603,0.015670189605182128,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.007906856264236949,0.12752956424021167,0.10796027769647232,0.009640443815876455,-0.03662441499040564,0.0,0.004348000864879394,0.0,0.429250294075997,0.4367387201598807,0.48838331068757995,0.019399569608322915,0.1366059928861403,-0.11855007097991019,0.0,0.041100349214852484,0.487252275885081,-0.4872300431418513,-0.5450614673715324,0.4126202142106907,0.5257911547538497,0.0,-0.009685460496479238,0.13244125315597746,-0.0,0.0,-0.0
1.16,11.878585143977086,0.0018145752852562996,0.5,2.915244272006107,0.08360207029199267,0.6116683608866215,0.034817272874857204,0.4,0.01167045238135887,0.7358363061486582,10.728768642076098,2.1732410498046226,11.47035450062751,1.1874313549147393,0.0,3.5468042789745115e-05,0.5419549622844068,0.2968948353901683,0.001153657704719388,0.23092668535683572,0.007700371923279087,0.1524953328166842,0.0005064520398571132,0.015673809541904938,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.008027238206867892,0.1276138836628412,0.10721279743818568,0.009762972005847501,-0.03666623381867445,0.0,0.004350505769314147,0.0,0.42911988409720764,0.4377182430418718,0.4883278814148662,0.01938568768169844,0.13656720393853297,-0.11847997283028255,0.0,0.04112738579111846,0.4871919855007313,-0.48716971686338917,-0.5452925561643488,0.4131772982441093,0.5260015024098754,0.0,-0.009807979890846497,0.1321152579155263,-0.0,0.0,-0.0
1.17,11.8782879677839,0.0018143524289147184,0.5,2.915238287208056,0.08359068774041738,0.6119184828274098,0.03478602414647754,0.4,0.011669656679091494,0.7354862820936072,10.728019347868766,2.1737420795040143,11.468932478907057,1.1876788125384516,0.0,3.591806618240863e-05,0.5409673613085039,0.29664376738312215,0.0011710250543472654,0.23381036198095867,0.007702875238634142,0.15259523493083343,0.0005093515139798068,0.015677419925285156,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.008147753348219511,0.12769105497736455,0.1064878304528819,0.00988545964656942,-0.03670545750524887,0.0,0.004352740600889505,0.0,0.4289948698155767,0.43866970761857305,0.48827221600248155,0.019372237310940857,0.1365300686626635,-0.11841206752412661,0.0,0.04115213431921697,0.4871316228559034,-0.4871093205658156,-0.5455180966780327,0.41372395141591967,0.5262083308510342,0.0,-0.009930455872608305,0.13179414525754624,-0.0,0.0,-0.0
1.18,11.877989388703853,0.0018141292470582047,0.5,2.915232329698915,0.08357925902514327,0.6121626137472946,0.03475584678464747,0.4,0.011668864740854332,0.7351514364254031,10.727276266765939,2.1742331737101606,11.467508940785663,1.1879302327590173,0.0,3.6367958998469096e-05,0.5399881061929556,0.29638874636518353,0.0011884112787642353,0.23669284448297875,0.00770497607558394,0.15268594967904264,0.0005122341562455822,0.015681020722702898,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.008268389741086467,0.12776129156650606,0.10578460240952414,0.01000789934436805,-0.03674216477197091,0.0,0.004354713883863517,0.0,0.42887513410921946,0.4395939633961685,0.4882163223479289,0.019359209982035625,0.13649455025066556,-0.11834630831211468,0.0,0.04117466223837827,0.4870711936150712,-0.4870488598671899,-0.5457381646048597,0.41426034293889236,0.5264116752380911,0.0,-0.010052881135052955,0.13147782166154218,-0.0,0.0,-0.0
1.19,11.877689440278242,0.001813905761391494,0.5,2.9152263995469383,0.08356778574857372,0.6124008373244344,0.03472671764674821,0.4,0.011668076470950499,0.7348314157584208,10.726539353801195,2.1747145989208487,11.466084015552909,1.1881854484784342,0.0,3.681769384603846e-05,0.5390169836118234,0.2961299394600165,0.0012058147073110697,0.2395739666024099,0.007706687951709128,0.15276774676877847,0.0005151002753040838,0.015684611908496668,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.008389135764295333,0.12782479934815572,0.10510237135395462,0.010130283953385283,-0.03677643109402086,0.0,0.004356433873847531,0.0,0.42876055986649747,0.44049182838546486,0.48816020825818984,0.019346597285882297,0.1364606124339937,-0.11828265006011476,0.0,0.04119503512747997,0.4870107033155904,-0.48698834025865545,-0.545952836527862,0.4147866432529315,0.5266115714856263,0.0,-0.010175248616799495,0.13116619327064274,-0.0,0.0,-0.0
1.2,11.87738815562196,0.0018136819931465786,0.5,2.915220496800304,0.0835562694883412,0.6126332371792613,0.034698614015521295,0.4,0.011667291776466237,0.7345258738187145,10.725808563034278,2.175186614410892,11.464657829475403,1.188444298002006,0.0,3.7267244144832505e-05,0.5380537866101728,0.29586750838354714,0.0012232337141782849,0.24245356706956733,0.007708023985262178,0.1528408888535544,0.0005179501721522826,0.015688193461436573,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.008509980111524306,0.12788177874508502,0.10444041874102228,0.01025260654193854,-0.03680833026087784,0.0,0.004357908603915054,0.0,0.4286510319886222,0.44136409715551617,0.48810388142036754,0.019334390934550756,0.13642821957865425,-0.11822104809907671,0.0,0.04121331676847154,0.4869501573656829,-0.4869277671029632,-0.5461621889732017,0.41530302123490115,0.5268080557586512,0.0,-0.010297551468435695,0.13085916773414627,-0.0,0.0,-0.0
