T,IKCA,O,VM
11.574,0.9614777,0.94056851,20.0
11.592,0.96172595,0.9408114,20.0
11.61,0.96197277,0.94105285,20.0
11.628,0.96221811,0.94129282,20.0
11.646,0.96246201,0.94153142,20.0
11.664,0.96270442,0.94176859,20.0
11.682,0.9629454,0.94200432,20.0
11.7,0.96318495,0.94223863,20.0
11.718,0.96342307,0.94247156,20.0
11.736,0.96365976,0.94270313,20.0
11.754,0.96389502,0.94293332,20.0
11.772,0.96412891,0.94316208,20.0
11.79,0.96436143,0.94338953,20.0
11.808,0.96459252,0.94361562,20.0
11.826,0.96482229,0.94384038,20.0
11.844,0.96505064,0.94406378,20.0
11.862,0.96527761,0.94428581,20.0
11.88,0.96550328,0.94450659,20.0
11.898,0.96572757,0.94472599,20.0
11.916,0.96595055,0.94494414,20.0
11.934,0.96617222,0.94516093,20.0
11.952,0.96639252,0.94537646,20.0
11.97,0.96661156,0.94559073,20.0
11.988,0.96682924,0.9458037,20.0
12.006,0.16293256,0.94601542,-65.0
12.024,0.16215417,0.9414959,-65.0
12.042,0.16137955,0.93699831,-65.0
12.06,0.16060868,0.93252248,-65.0
12.078,0.15984154,0.92806834,-65.0
12.096,0.15907812,0.92363578,-65.0
12.114,0.15831839,0.91922468,-65.0
12.132,0.15756235,0.91483498,-65.0
12.15,0.15680997,0.91046649,-65.0
12.168,0.15606123,0.90611923,-65.0
12.186,0.15531611,0.90179294,-65.0
12.204,0.15457462,0.8974877,-65.0
12.222,0.15383671,0.89320326,-65.0
12.24,0.15310238,0.88893962,-65.0
12.258,0.1523716,0.8846966,-65.0
12.276,0.15164436,0.88047409,-65.0
12.294,0.15092066,0.87627208,-65.0
12.312,0.15020044,0.87209046,-65.0
12.33,0.14948373,0.86792904,-65.0
12.348,0.14877048,0.86378783,-65.0
12.366,0.14806068,0.85966665,-65.0
12.384,0.14735433,0.85556543,-65.0
12.402,0.1466514,0.85148406,-65.0
12.42,0.14595187,0.84742248,-65.0
12.438,0.14525573,0.84338057,-65.0
12.456,0.14456296,0.83935821,-65.0
12.474,0.14387356,0.8353554,-65.0
12.492,0.14318748,0.83137196,-65.0
12.51,0.14250474,0.82740778,-65.0
12.528,0.14182529,0.82346284,-65.0
12.546,0.14114915,0.81953698,-65.0
12.564,0.14047627,0.8156302,-65.0
12.582,0.13980666,0.81174225,-65.0
12.6,0.13914029,0.80787319,-65.0
12.618,0.13847715,0.80402285,-65.0
12.636,0.13781722,0.80019122,-65.0
12.654,0.13716048,0.79637808,-65.0
12.672,0.13650693,0.79258347,-65.0
12.69,0.13585654,0.78880721,-65.0
12.708,0.13520931,0.7850492,-65.0
12.726,0.1345652,0.78130943,-65.0
12.744,0.13392422,0.77758783,-65.0
12.762,0.13328634,0.77388418,-65.0
12.78,0.13265157,0.77019852,-65.0
12.798,0.13201985,0.76653069,-65.0
12.816,0.1313912,0.76288062,-65.0
12.834,0.13076559,0.75924826,-65.0
12.852,0.13014302,0.75563347,-65.0
12.87,0.12952346,0.75203621,-65.0
12.888,0.12890691,0.74845636,-65.0
12.906,0.12829334,0.74489385,-65.0
12.924,0.12768273,0.74134862,-65.0
12.942,0.12707509,0.73782051,-65.0
12.96,0.12647039,0.73430955,-65.0
12.978,0.12586862,0.73081559,-65.0
12.996,0.12526977,0.72733849,-65.0
13.014,0.12467381,0.72387832,-65.0
13.032,0.12408075,0.72043484,-65.0
13.05,0.12349056,0.71700811,-65.0
13.068,0.12290322,0.71359795,-65.0
13.086,0.12231873,0.7102043,-65.0
13.104,0.12173708,0.70682704,-65.0
13.122,0.12115823,0.70346624,-65.0
13.14,0.1205822,0.70012164,-65.0
13.158,0.12000895,0.69679332,-65.0
13.176,0.11943848,0.69348103,-65.0
13.194,0.11887078,0.69018483,-65.0
13.212,0.11830582,0.68690461,-65.0
13.23,0.1177436,0.6836403,-65.0
13.248,0.11718411,0.68039173,-65.0
13.266,0.11662733,0.67715895,-65.0
13.284,0.11607324,0.67394179,-65.0
13.302,0.11552183,0.67074025,-65.0
13.32,0.1149731,0.6675542,-65.0
13.338,0.11442702,0.66438365,-65.0
13.356,0.11388359,0.66122836,-65.0
13.374,0.1133428,0.65808839,-65.0
13.392,0.11280462,0.65496367,-65.0
13.41,0.11226905,0.65185404,-65.0
13.428,0.11173607,0.64875948,-65.0
13.446,0.11120568,0.64567995,-65.0
13.464,0.11067785,0.64261526,-65.0
13.482,0.11015259,0.63956547,-65.0
13.5,0.10962986,0.63653046,-65.0
13.518,0.10910967,0.63351011,-65.0
13.536,0.108592,0.63050443,-65.0
13.554,0.10807683,0.62751329,-65.0
13.572,0.10756417,0.62453663,-65.0
13.59,0.10705398,0.6215744,-65.0
13.608,0.10654627,0.61862653,-65.0
13.626,0.10604101,0.61569297,-65.0
13.644,0.1055382,0.6127736,-65.0
13.662,0.10503784,0.60986835,-65.0
13.68,0.10453989,0.60697716,-65.0
13.698,0.10404436,0.60409999,-65.0
13.716,0.10355122,0.60123676,-65.0
13.734,0.10306047,0.59838742,-65.0
13.752,0.10257211,0.59555185,-65.0
13.77,0.1020861,0.59273005,-65.0
13.788,0.10160245,0.58992189,-65.0
13.806,0.10112114,0.58712733,-65.0
13.824,0.10064217,0.58434629,-65.0
13.842,0.10016552,0.58157879,-65.0
13.86,0.099691175,0.57882464,-65.0
13.878,0.099219121,0.57608384,-65.0
13.896,0.098749362,0.57335633,-65.0
13.914,0.098281875,0.57064205,-65.0
13.932,0.097816654,0.56794089,-65.0
13.95,0.097353689,0.56525278,-65.0
13.968,0.096892968,0.56257772,-65.0
13.986,0.096434474,0.55991566,-65.0
14.004,0.0959782,0.55726647,-65.0
14.022,0.09552414,0.5546301,-65.0
14.04,0.095072277,0.55200648,-65.0
14.058,0.094622605,0.54939562,-65.0
14.076,0.094175108,0.54679739,-65.0
14.094,0.093729779,0.54421175,-65.0
14.112,0.093286611,0.54163861,-65.0
14.13,0.092845589,0.53907794,-65.0
14.148,0.092406698,0.53652972,-65.0
14.166,0.091969937,0.53399378,-65.0
14.184,0.091535293,0.53147018,-65.0
14.202,0.091102757,0.52895874,-65.0
14.22,0.090672307,0.52645952,-65.0
14.238,0.09024395,0.52397239,-65.0
14.256,0.089817666,0.52149731,-65.0
14.274,0.089393444,0.51903421,-65.0
14.292,0.08897128,0.51658309,-65.0
14.31,0.088551164,0.51414376,-65.0
14.328,0.088133074,0.51171631,-65.0
14.346,0.087717019,0.50930059,-65.0
14.364,0.087302975,0.50689656,-65.0
14.382,0.086890936,0.5045042,-65.0
14.4,0.086480893,0.50212342,-65.0
14.418,0.08607284,0.49975419,-65.0
14.436,0.085666761,0.49739641,-65.0
14.454,0.085262649,0.49505007,-65.0
14.472,0.084860496,0.49271509,-65.0
14.49,0.084460288,0.49039143,-65.0
14.508,0.084062018,0.48807901,-65.0
14.526,0.083665684,0.4857778,-65.0
14.544,0.083271265,0.48348773,-65.0
14.562,0.082878754,0.48120877,-65.0
14.58,0.082488149,0.47894081,-65.0
14.598,0.08209943,0.47668388,-65.0
14.616,0.081712604,0.47443786,-65.0
14.634,0.081327647,0.47220275,-65.0
14.652,0.080944553,0.46997842,-65.0
14.67,0.080563314,0.46776491,-65.0
14.688,0.080183923,0.46556211,-65.0
14.706,0.079806373,0.46336997,-65.0
14.724,0.079430647,0.46118844,-65.0
14.742,0.07905674,0.45901749,-65.0
14.76,0.07868465,0.45685706,-65.0
14.778,0.078314357,0.45470709,-65.0
14.796,0.077945866,0.45256752,-65.0
14.814,0.077579156,0.45043832,-65.0
14.832,0.077214219,0.44831946,-65.0
14.85,0.076851048,0.44621083,-65.0
14.868,0.076489642,0.44411245,-65.0
14.886,0.076129988,0.4420242,-65.0
14.904,0.075772069,0.43994609,-65.0
14.922,0.075415887,0.43787804,-65.0
14.94,0.075061433,0.43582001,-65.0
14.958,0.074708693,0.43377194,-65.0
14.976,0.074357666,0.43173379,-65.0
14.994,0.074008338,0.42970553,-65.0
15.012,0.073660694,0.42768708,-65.0
15.03,0.073314741,0.4256784,-65.0
15.048,0.072970465,0.42367947,-65.0
15.066,0.072627857,0.42169023,-65.0
15.084,0.072286904,0.41971061,-65.0
15.102,0.071947604,0.41774058,-65.0
15.12,0.071609952,0.4157801,-65.0
15.138,0.07127393,0.41382909,-65.0
15.156,0.070939541,0.41188756,-65.0
15.174,0.070606768,0.40995544,-65.0
15.192,0.070275605,0.40803266,-65.0
15.21,0.069946051,0.4061192,-65.0
15.228,0.069618091,0.40421501,-65.0
15.246,0.069291718,0.40232003,-65.0
15.264,0.068966933,0.40043426,-65.0
15.282,0.068643719,0.3985576,-65.0
15.3,0.068322062,0.39669004,-65.0
15.318,0.068001971,0.39483151,-65.0
15.336,0.067683429,0.39298201,-65.0
15.354,0.067366429,0.39114144,-65.0
15.372,0.067050964,0.38930982,-65.0
15.39,0.066737033,0.38748705,-65.0
15.408,0.066424616,0.38567311,-65.0
15.426,0.066113718,0.38386798,-65.0
15.444,0.065804318,0.38207155,-65.0
15.462,0.065496422,0.38028386,-65.0
15.48,0.065190017,0.37850481,-65.0
15.498,0.064885095,0.37673441,-65.0
15.516,0.064581655,0.37497255,-65.0
15.534,0.064279683,0.37321925,-65.0
15.552,0.063979171,0.37147442,-65.0
15.57,0.063680112,0.36973804,-65.0
15.588,0.063382506,0.3680101,-65.0
15.606,0.063086346,0.36629051,-65.0
15.624,0.062791616,0.36457926,-65.0
15.642,0.062498309,0.3628763,-65.0
15.66,0.062206428,0.36118156,-65.0
15.678,0.06191596,0.35949504,-65.0
15.696,0.0616269,0.35781673,-65.0
15.714,0.061339237,0.35614651,-65.0
15.732,0.061052971,0.35448438,-65.0
15.75,0.06076809,0.35283032,-65.0
15.768,0.060484592,0.35118428,-65.0
15.786,0.060202464,0.34954619,-65.0
15.804,0.059921701,0.34791604,-65.0
15.822,0.0596423,0.34629378,-65.0
15.84,0.059364256,0.34467942,-65.0
15.858,0.059087556,0.34307283,-65.0
15.876,0.058812194,0.34147406,-65.0
15.894,0.058538169,0.339883,-65.0
15.912,0.05826547,0.33829966,-65.0
15.93,0.057994094,0.33672398,-65.0
15.948,0.057724029,0.33515596,-65.0
15.966,0.057455275,0.33359551,-65.0
15.984,0.057187822,0.33204263,-65.0
16.002001,0.056921665,0.33049729,-65.0
16.02,0.056656796,0.32895941,-65.0
16.038,0.05639321,0.327429,-65.0
16.056,0.056130905,0.32590598,-65.0
16.073999,0.055869866,0.32439035,-65.0
16.091999,0.05561009,0.32288206,-65.0
16.110001,0.055351578,0.32138109,-65.0
16.128,0.055094317,0.31988737,-65.0
16.146,0.0548383,0.31840089,-65.0
16.164,0.054583523,0.31692162,-65.0
16.181999,0.05432998,0.31544951,-65.0
16.200001,0.054077666,0.31398454,-65.0
16.218,0.053826574,0.31252664,-65.0
16.236,0.0535767,0.31107584,-65.0
16.254,0.053328037,0.30963203,-65.0
16.271999,0.053080577,0.30819523,-65.0
16.290001,0.052834313,0.30676541,-65.0
16.308001,0.052589245,0.3053425,-65.0
16.326,0.052345365,0.30392647,-65.0
16.344,0.052102663,0.30251732,-65.0
16.362,0.051861141,0.30111498,-65.0
16.379999,0.051620785,0.29971945,-65.0
16.398001,0.051381595,0.29833066,-65.0
16.416,0.051143564,0.29694861,-65.0
16.434,0.050906684,0.29557326,-65.0
16.452,0.050670955,0.29420456,-65.0
16.469999,0.050436366,0.29284248,-65.0
16.488001,0.050202914,0.29148701,-65.0
16.506001,0.04997059,0.29013813,-65.0
16.524,0.049739394,0.28879574,-65.0
16.542,0.049509317,0.28745988,-65.0
16.559999,0.049280357,0.28613049,-65.0
16.577999,0.049052503,0.28480753,-65.0
16.596001,0.048825752,0.28349099,-65.0
16.614,0.048600104,0.28218082,-65.0
16.632,0.048375547,0.28087699,-65.0
16.65,0.048152074,0.27957949,-65.0
16.667999,0.047929689,0.27828828,-65.0
16.686001,0.047708377,0.27700332,-65.0
16.704,0.047488142,0.27572456,-65.0
16.722,0.047268968,0.27445203,-65.0
16.74,0.04705086,0.27318564,-65.0
16.757999,0.046833806,0.27192539,-65.0
16.775999,0.046617806,0.27067125,-65.0
16.794001,0.046402849,0.26942319,-65.0
16.812,0.046188936,0.26818117,-65.0
16.83,0.045976058,0.26694515,-65.0
16.848,0.045764212,0.26571512,-65.0
16.865999,0.04555339,0.26449108,-65.0
16.884001,0.045343593,0.26327294,-65.0
16.902,0.045134809,0.2620607,-65.0
16.92,0.044927038,0.26085436,-65.0
16.938,0.044720273,0.25965384,-65.0
16.955999,0.044514511,0.25845915,-65.0
16.974001,0.044309743,0.25727025,-65.0
16.992001,0.044105969,0.25608709,-65.0
17.01,0.043903179,0.25490966,-65.0
17.028,0.043701377,0.25373796,-65.0
17.046,0.043500546,0.25257191,-65.0
17.063999,0.043300692,0.2514115,-65.0
17.082001,0.043101806,0.25025675,-65.0
17.1,0.042903882,0.24910755,-65.0
17.118,0.042706918,0.24796395,-65.0
17.136,0.042510908,0.24682587,-65.0
17.153999,0.042315844,0.24569331,-65.0
17.172001,0.042121731,0.24456625,-65.0
17.190001,0.041928556,0.24344462,-65.0
17.208,0.041736316,0.24232845,-65.0
17.226,0.041545004,0.24121767,-65.0
17.243999,0.041354623,0.24011229,-65.0
17.261999,0.041165162,0.23901224,-65.0
17.280001,0.040976621,0.23791754,-65.0
17.298,0.040788993,0.23682813,-65.0
17.316,0.040602274,0.235744,-65.0
17.334,0.040416457,0.23466513,-65.0
17.351999,0.040231541,0.23359147,-65.0
17.370001,0.040047523,0.23252302,-65.0
17.388,0.039864395,0.23145975,-65.0
17.406,0.039682154,0.23040162,-65.0
17.424,0.039500795,0.22934863,-65.0
17.441999,0.039320316,0.22830074,-65.0
17.459999,0.039140709,0.22725791,-65.0
17.478001,0.038961973,0.22622015,-65.0
17.496,0.038784105,0.22518739,-65.0
17.514,0.038607098,0.22415966,-65.0
17.532,0.038430948,0.2231369,-65.0
17.549999,0.038255651,0.22211909,-65.0
17.568001,0.038081199,0.22110622,-65.0
17.586,0.037907597,0.22009824,-65.0
17.604,0.037734836,0.21909516,-65.0
17.622,0.03756291,0.21809693,-65.0
17.639999,0.037391819,0.21710353,-65.0
17.658001,0.037221555,0.21611495,-65.0
17.676001,0.037052114,0.21513116,-65.0
17.694,0.036883496,0.21415213,-65.0
17.712,0.036715697,0.21317784,-65.0
17.73,0.036548708,0.21220829,-65.0
17.747999,0.036382526,0.21124342,-65.0
17.766001,0.036217153,0.21028322,-65.0
17.784,0.036052581,0.20932768,-65.0
17.802,0.035888802,0.20837677,-65.0
17.82,0.035725821,0.20743045,-65.0
17.837999,0.035563625,0.20648873,-65.0
17.856001,0.03540222,0.20555156,-65.0
17.874001,0.035241593,0.20461895,-65.0
17.892,0.035081744,0.20369084,-65.0
17.91,0.034922671,0.20276724,-65.0
17.927999,0.034764368,0.2018481,-65.0
17.945999,0.034606833,0.20093341,-65.0
17.964001,0.034450062,0.20002316,-65.0
17.982,0.034294046,0.19911732,-65.0
18.0,0.034138788,0.19821587,-65.0
